Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/1998,-377.8,247.2,0.0,518.7,-1143.7,363.3,0.0,-112.3,-15281.9,16260.1,-502.6,-98.0,-28.7,0.0,707.4,-761.7,0.0,0.0,4.9,-19.9,-112.5,
12/31/1998,-81.5,-315.799988,,234.299988,,-298.799988,,-298.799988,,,,,,,,,,,,,-380.299988,
03/31/1999,509.700012,45.400002,0.0,366.299988,98.0,-133.5,0.0,-209.899994,-17109.900391,16423.300781,763.0,-262.700012,-28.0,0.0,191.800003,-216.199997,0.0,-183.600006,-17.799999,-8.9,113.5,
06/30/1999,796.200012,254.300003,0.0,-26.9,568.799988,-621.700012,0.0,-129.800003,-19039.400391,16947.800781,1599.699951,-280.5,-27.299999,0.0,3.5,-102.400002,0.0,-126.0,-17.9,-10.4,-106.0,
09/30/1999,-290.200012,271.299988,0.0,529.0,-1090.5,681.900024,0.0,-152.199997,-13821.099609,14793.0,-137.800003,-323.700012,-27.0,0.0,10.8,-155.800003,0.0,-125.800003,-14.9,-11.0,68.0,
12/31/1999,-2651.7,-207.8,,-2443.9,,-216.3,,-216.3,,,,,,,,,,,,,-2868.0,
03/31/2000,-126.2,183.6,,-0.7,-309.1,624.7,31.8,-333.9,-14350.8,13821.6,1456.0,-460.4,-25.7,0.0,25.0,-7.9,0.0,-327.0,-36.3,-88.5,38.1,
06/30/2000,-115.400002,510.600006,0.0,546.099976,-1172.099976,-14.1,1.5,-81.800003,-15895.599609,17131.699219,-1169.900024,143.800003,-24.700001,0.0,400.600006,-103.5,0.0,-17.0,-32.799999,-78.800003,14.3,
09/30/2000,467.600006,679.599976,0.0,-749.5,537.5,-410.600006,0.0,-131.300003,-15059.200195,14886.200195,-106.300003,-77.0,-24.6,0.0,0.7,-2.5,0.0,-2.0,-40.299999,-8.3,-20.0,
12/31/2000,-664.8,502.9,356.6,-1255.6,-268.7,789.6,2.8,-120.2,-18078.0,19941.6,-956.6,-145.9,-24.7,0.0,50.6,-52.7,0.0,-237.6,-23.6,142.1,-21.1,
03/31/2001,-79.4,472.3,0.0,-516.1,-35.6,273.2,261.0,-102.3,-29866.4,28552.0,1428.9,-207.1,-24.6,0.0,0.0,-154.0,0.0,0.0,-20.0,-8.5,-13.3,
06/30/2001,-180.100006,-1416.099976,,1236.0,,,,-127.599998,,,,,,,,,,,,,,
09/30/2001,641.200012,168.600006,,472.600006,,,,-117.5,,,,,,,,,,,,,,
12/31/2001,157.2,191.0,374.7,-438.3,35.6,-209.2,17.4,-155.1,-47390.4,48992.9,-1428.9,-409.7,-87.9,0.0,1001.8,-1050.2,49.6,-320.0,20.0,-23.0,-0.6,
03/31/2002,-134.800003,212.800003,,-188.5,-159.100006,-825.0,90.300003,-100.199997,-17200.5,16816.699219,-431.299988,907.700012,-28.700001,,,-0.2,1070.900024,-121.400002,-13.4,0.5,-52.099998,
06/30/2002,927.8,198.8,,729.0,26.6,-1234.5,92.8,-89.6,-41934.7,39076.8,1530.6,707.1,,,,-0.5,1070.1,-326.1,-26.0,-10.4,-527.4,
09/30/2002,606.3,239.1,,367.2,453.0,-1572.1,102.2,-136.0,-65839.6,64692.0,-390.7,490.1,-120.8,,65.0,-85.4,1070.1,-381.8,-36.0,-21.0,-475.7,
12/31/2002,389.9,261.3,,128.6,,-188.6,,-188.6,,,,,,,,,,,,,201.3,
03/31/2003,-186.100006,190.0,,-200.600006,-175.5,404.100006,0.1,-177.100006,-20150.400391,20613.699219,117.800003,-189.899994,-45.700001,,,-129.300003,0.2,,-6.7,-8.4,28.1,
06/30/2003,760.700012,214.800003,,545.900024,,,,-112.599998,,,,,,,,,,,,,,
09/30/2003,1731.3,-1382.9,,3117.2,3412.5,-1946.0,106.0,-80.6,-57978.4,56482.1,-475.1,-22.2,-137.5,,706.4,-547.3,0.2,,-18.7,-25.3,-236.9,
12/31/2003,477.9,367.4,,-214.6,,-76.1,,-76.1,,,,,,,,,,,,,401.8,
03/31/2004,-48.3,43.6,,-91.9,83.3,-222.8,1.3,-59.7,-16980.0,16815.6,0.0,223.6,-54.2,0.0,297.4,-23.3,1.2,0.0,6.0,-3.5,-47.5,
06/30/2004,1185.6,407.3,,778.3,672.8,-545.9,14.1,-64.8,-25016.7,23877.0,644.5,-582.3,-54.2,0.0,0.1,-531.0,0.9,-0.3,4.3,-1.2,57.4,
09/30/2004,1205.7,277.6,,928.1,912.1,-1428.5,14.6,-71.2,-16111.5,14737.0,2.6,171.2,-54.2,0.0,249.4,-2.7,0.8,-18.1,0.0,-22.1,-51.6,
12/31/2004,478.1,502.8,,-24.7,,-1780.1,22.7,-71.3,-19676.2,18500.0,-635.3,1382.8,-54.2,0.0,1201.0,-49.0,285.8,-17.8,0.0,17.0,80.8,
03/31/2005,-23.9,346.3,,-403.2,33.0,14.2,0.8,-60.2,-16717.2,16509.3,281.5,-29.3,-58.8,0.0,1168.4,-1096.4,3.4,0.0,-44.3,-1.6,-39.0,
06/30/2005,1255.2,435.6,,282.8,536.8,599.1,10.0,-153.5,-26962.2,27477.4,227.4,-1931.8,-58.8,0.0,249.6,-2104.7,5.6,0.0,-20.0,-3.5,-77.5,
09/30/2005,993.9,302.2,,157.5,534.2,-727.6,4.5,-103.4,-18028.4,16771.2,628.5,-161.4,-58.9,0.0,0.0,-1.9,3.7,0.0,-99.3,-5.0,104.9,
12/31/2005,1141.9,127.6,382.1,-190.7,822.9,-1660.2,69.7,-160.7,-20225.9,19859.1,-1202.4,477.9,-63.4,0.0,42.1,-74.7,691.2,0.0,-111.0,-6.3,-40.4,
03/31/2006,658.9,541.0,,-154.5,272.4,-102.4,0.5,-199.9,-18945.4,18023.9,1018.5,-592.6,-63.5,0.0,0.0,-43.0,10.6,-55.7,-343.3,-97.7,-36.1,
06/30/2006,571.1,568.7,,141.5,-139.1,-1307.0,1.0,-195.7,-18787.7,18097.1,-421.7,402.7,-77.2,0.0,11.9,-24.5,753.0,-188.8,-62.1,-9.6,-333.2,
09/30/2006,1683.6,1744.8,,543.4,-604.6,-3173.6,11.7,-615.9,-53180.6,48969.5,1641.7,1501.3,-224.4,,818.1,-89.4,1878.5,-254.8,-508.5,-118.2,11.3,
12/31/2006,31.0,746.0,,526.0,-1241.0,536.0,12.0,-318.0,-13156.0,12754.0,1244.0,-588.0,-84.0,0.0,279.0,-641.0,201.0,-255.0,-77.0,-11.0,-21.0,
03/31/2007,-6.2,768.3,,-523.3,-251.2,398.2,0.7,-324.1,-16077.6,17520.8,-721.6,-414.3,-83.2,0.0,0.0,-1.0,8.5,-314.0,-44.4,19.8,-22.3,
06/30/2007,2318.2,654.0,,440.3,1224.2,-2165.2,12.3,-393.9,-19249.4,17022.2,443.6,-165.7,-82.8,0.0,0.0,-1.0,5.5,-65.0,-11.6,-10.8,-12.7,
09/30/2007,2062.0,555.0,,681.0,826.0,-3775.0,0.0,-634.0,-18429.0,22557.0,-7269.0,1708.0,-83.0,0.0,2110.0,-2.0,0.0,-295.0,-1.0,-21.0,-5.0,
12/31/2007,1297.0,511.7,,561.3,224.0,-1273.0,24.0,-895.0,-19851.0,19147.0,302.0,2.0,-82.0,0.0,32.0,-1.0,538.0,0.0,-62.0,-423.0,26.0,
03/31/2008,1487.0,662.0,,191.0,634.0,-1230.0,0.0,-839.0,-12585.0,11328.0,866.0,-201.0,-82.0,0.0,385.0,-304.0,2.0,-70.0,-13.0,-119.0,56.0,
06/30/2008,1344.0,4963.0,,-4513.0,894.0,-1210.0,15.0,-933.0,-17105.0,17332.0,-519.0,-173.0,-83.0,0.0,501.0,-443.0,3.0,0.0,-284.0,133.0,-39.0,
09/30/2008,-1460.0,-137.0,,1555.0,-2878.0,1418.0,56.0,-1165.0,-10616.0,13003.0,140.0,19.0,-28.0,0.0,434.0,-155.0,3.0,-12.0,-121.0,-102.0,-23.0,
12/31/2008,1994.0,-958.0,,1887.0,1065.0,-2268.0,16.0,-1060.0,-8568.0,7341.0,3.0,169.0,-26.0,0.0,965.0,-380.0,246.0,-21.0,-187.0,-428.0,-105.0,
03/31/2009,1138.0,-647.0,,1394.0,391.0,-1108.0,0.0,-567.0,-7213.0,6562.0,110.0,-23.0,-27.0,0.0,171.0,-10.0,1.0,,-7.0,-151.0,7.0,
06/30/2009,514.0,340.0,,582.0,-408.0,-547.0,7.0,-813.0,-5429.0,5788.0,-100.0,31.0,-27.0,,495.0,-250.0,1.0,,-1.0,-187.0,-2.0,
09/30/2009,1112.0,468.0,,610.0,34.0,-1032.0,30.0,-790.0,-5713.0,5437.0,4.0,-60.0,-27.0,0.0,348.0,-308.0,3.0,-109.0,1.0,32.0,20.0,
12/31/2009,1827.0,403.0,,531.0,893.0,-2176.0,48.0,-359.0,-7723.0,5811.0,47.0,383.0,-27.0,0.0,1114.0,-334.0,3.0,-191.0,,-182.0,34.0,
03/31/2010,294.0,420.0,,335.0,-461.0,-411.0,0.0,-212.0,-5393.0,5236.0,-42.0,62.0,-26.0,0.0,125.0,-1.0,1.0,-188.0,0.0,151.0,-55.0,
06/30/2010,506.0,366.0,,475.0,-335.0,259.0,591.0,-261.0,-4147.0,4204.0,-128.0,-809.0,-27.0,0.0,0.0,-555.0,0.0,-78.0,0.0,-149.0,-44.0,
09/30/2010,95.0,36.0,,276.0,-217.0,-274.0,198.0,-197.0,-4085.0,3558.0,252.0,220.0,-26.0,0.0,520.0,-103.0,4.0,-85.0,,-90.0,41.0,
12/31/2010,-942.0,466.0,,580.0,-1988.0,1090.0,16.0,-247.0,-1877.0,3197.0,1.0,-160.0,-26.0,0.0,0.0,0.0,3.0,-54.0,,-83.0,-12.0,
03/31/2011,1129.0,379.0,,45.0,705.0,-816.0,0.0,-150.0,-3628.0,3263.0,-301.0,-310.0,-26.0,0.0,904.0,-913.0,4.0,-188.0,0.0,-91.0,3.0,
06/30/2011,-213.0,250.0,,467.0,-930.0,1189.0,9.0,-150.0,-2917.0,4419.0,-172.0,-951.0,-25.0,0.0,197.0,-520.0,0.0,-234.0,0.0,-369.0,25.0,
09/30/2011,1108.0,162.0,,733.0,213.0,-726.0,19.0,-202.0,-2674.0,2130.0,1.0,-402.0,-25.0,0.0,250.0,-197.0,0.0,-278.0,0.0,-152.0,-20.0,
12/31/2011,2573.0,271.0,,1237.0,1065.0,-1550.0,194.0,-355.0,-3324.0,2616.0,-681.0,-390.0,-25.0,0.0,970.0,-1202.0,0.0,-32.0,,-101.0,633.0,
03/31/2012,328.0,367.0,,214.0,-253.0,-513.0,41.0,-238.0,-3008.0,2728.0,-36.0,155.0,-25.0,0.0,370.0,-331.0,5.0,,0.0,136.0,-30.0,
06/30/2012,778.0,56.0,,568.0,154.0,-645.0,110.0,-292.0,-2263.0,2086.0,-286.0,-96.0,-25.0,,1005.0,-915.0,0.0,,,-161.0,37.0,
09/30/2012,996.0,177.0,,673.0,146.0,-744.0,9.0,-464.0,-3014.0,2878.0,-153.0,-219.0,-24.0,,543.0,-852.0,4.0,-88.0,,198.0,33.0,
12/31/2012,752.0,-32.0,,480.0,304.0,-1193.0,61.0,-411.0,-2632.0,2443.0,-654.0,500.0,-25.0,,1234.0,-812.0,4.0,-73.0,,172.0,59.0,
03/31/2013,608.0,242.0,,347.0,19.0,-633.0,5.0,-602.0,-2398.0,2384.0,-22.0,-24.0,-24.0,0.0,420.0,-196.0,3.0,-95.0,0.0,-132.0,-49.0,
06/30/2013,-105.0,269.0,,506.0,-880.0,-660.0,19.0,-548.0,-3119.0,3049.0,-61.0,750.0,-25.0,0.0,1178.0,-546.0,0.0,-85.0,0.0,228.0,-15.0,
09/30/2013,826.0,282.0,,601.0,-57.0,-572.0,111.0,-157.0,-2637.0,2398.0,-287.0,-161.0,-24.0,0.0,355.0,-316.0,1.0,-48.0,0.0,-129.0,93.0,
12/31/2013,767.0,-198.0,,58.0,36.0,-1433.0,47.0,-430.0,-3169.0,2241.0,-122.0,703.0,-24.0,0.0,1302.0,-436.0,1.0,0.0,0.0,-140.0,37.0,
03/31/2014,423.0,59.0,,466.0,-102.0,-637.0,11.0,-758.0,-2150.0,2258.0,2.0,220.0,-24.0,0.0,701.0,-240.0,5.0,-18.0,0.0,-204.0,6.0,
06/30/2014,769.0,116.0,,576.0,77.0,-522.0,19.0,-394.0,-2891.0,2750.0,-6.0,-270.0,-24.0,0.0,65.0,-91.0,0.0,-164.0,0.0,-56.0,-23.0,
09/30/2014,904.0,208.0,,469.0,227.0,194.0,1000.0,-623.0,-2678.0,2543.0,-48.0,-738.0,-24.0,0.0,493.0,-919.0,0.0,-214.0,0.0,-74.0,360.0,
12/31/2014,894.0,208.0,,642.0,44.0,-505.0,1.0,-1158.0,-537.0,1513.0,-324.0,-662.0,-23.0,0.0,745.0,-1019.0,1.0,-226.0,0.0,-140.0,-273.0,
03/31/2015,42.0,109.0,,153.0,-220.0,94.0,5.0,-453.0,-1953.0,2505.0,-10.0,-229.0,-23.0,0.0,636.0,-759.0,7.0,-67.0,0.0,-23.0,-93.0,
06/30/2015,1045.0,170.0,,437.0,438.0,-1128.0,15.0,-774.0,-3154.0,2862.0,-77.0,61.0,-23.0,0.0,867.0,-570.0,0.0,-220.0,0.0,7.0,-22.0,
09/30/2015,1108.0,182.0,,719.0,207.0,-553.0,8.0,-220.0,-2068.0,1778.0,-51.0,-476.0,-23.0,,348.0,-432.0,0.0,-330.0,,-39.0,79.0,
12/31/2015,1352.0,-201.0,,943.0,610.0,-348.0,5.0,-108.0,-1688.0,1634.0,-191.0,-892.0,-21.0,,,-191.0,0.0,-648.0,,-32.0,112.0,
03/31/2016,149.0,102.0,,352.0,-305.0,-157.0,220.0,-292.0,-2408.0,2317.0,6.0,-124.0,-21.0,0.0,1824.0,-1809.0,0.0,-33.0,0.0,-85.0,-132.0,
06/30/2016,622.0,-65.0,,693.0,-6.0,-960.0,54.0,-682.0,-2746.0,2272.0,142.0,378.0,-21.0,0.0,1019.0,-543.0,0.0,-53.0,0.0,-24.0,40.0,
09/30/2016,945.0,327.0,,476.0,142.0,-729.0,3.0,-211.0,-2642.0,2224.0,-103.0,-220.0,-21.0,0.0,383.0,-530.0,0.0,-29.0,0.0,-23.0,-4.0,
12/31/2016,537.0,290.0,,345.0,-98.0,-341.0,53.0,-265.0,-2386.0,2223.0,34.0,-213.0,-21.0,0.0,388.0,-536.0,0.0,-19.0,0.0,-25.0,-17.0,
03/31/2017,-1.0,295.0,,85.0,-381.0,273.0,2.0,-211.0,-2115.0,2610.0,-13.0,-187.0,-21.0,0.0,685.0,-776.0,0.0,0.0,0.0,-75.0,85.0,
06/30/2017,1232.0,231.0,,444.0,557.0,-1827.0,67.0,-265.0,-2772.0,2392.0,-1249.0,540.0,-21.0,0.0,716.0,-132.0,0.0,-6.0,0.0,-17.0,-55.0,
09/30/2017,579.0,157.0,,393.0,29.0,-533.0,,-260.0,-2075.0,1894.0,-92.0,13.0,-21.0,0.0,1407.0,-1341.0,0.0,0.0,0.0,-32.0,59.0,
12/31/2017,780.0,481.0,,281.0,18.0,-568.0,10.0,-296.0,-2441.0,2395.0,-236.0,-156.0,-21.0,0.0,259.0,-162.0,0.0,-210.0,0.0,-22.0,56.0,
03/31/2018,513.0,293.0,,-28.0,248.0,56.0,0.0,-230.0,-2778.0,3176.0,-112.0,-590.0,-20.0,0.0,233.0,-303.0,0.0,-497.0,0.0,-3.0,-21.0,
06/30/2018,1638.0,230.0,,318.0,1090.0,-1293.0,0.0,-250.0,-2903.0,1901.0,-41.0,-343.0,-20.0,0.0,300.0,-302.0,0.0,-302.0,0.0,-19.0,2.0,
09/30/2018,1244.0,278.0,,679.0,287.0,520.0,108.0,-251.0,-2944.0,3639.0,-32.0,-1646.0,-20.0,0.0,160.0,-175.0,0.0,-90.0,0.0,-1521.0,118.0,
12/31/2018,827.0,-165.0,,564.0,428.0,-727.0,3.0,-264.0,-2919.0,2532.0,-79.0,-266.0,-20.0,0.0,172.0,-263.0,0.0,-137.0,0.0,-18.0,-166.0,
03/31/2019,81.0,394.0,,95.0,-408.0,300.0,0.0,-223.0,-2561.0,3145.0,-61.0,-447.0,-19.0,0.0,192.0,-210.0,0.0,-317.0,0.0,-93.0,-66.0,
06/30/2019,393.0,249.0,,217.0,-73.0,-256.0,136.0,-282.0,-2447.0,2625.0,-288.0,-36.0,-19.0,0.0,1342.0,-1184.0,0.0,-161.0,0.0,-14.0,101.0,
09/30/2019,797.0,72.0,,272.0,453.0,-528.0,1.0,-238.0,-2185.0,1897.0,-3.0,-267.0,-19.0,0.0,336.0,-402.0,0.0,-165.0,0.0,-17.0,2.0,
12/31/2019,470.0,217.0,,247.0,6.0,-187.0,3.0,-298.0,-1696.0,1887.0,-83.0,-389.0,-19.0,0.0,206.0,-160.0,0.0,-408.0,0.0,-8.0,-106.0,
03/31/2020,329.0,-632.0,,520.0,441.0,427.0,0.0,-233.0,-1850.0,2663.0,-153.0,-153.0,-18.0,0.0,654.0,-223.0,0.0,-458.0,0.0,-108.0,603.0,
06/30/2020,111.0,-835.0,,1120.0,-174.0,-752.0,11.0,-207.0,-3596.0,3517.0,-477.0,370.0,-18.0,0.0,688.0,-242.0,0.0,-33.0,0.0,-25.0,-271.0,
