Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Investment (Inc) Loss,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,1366.1,1366.1,,-816.5,816.5,549.6,0.0,-302.2,270.4,,31.8,247.4,-22.5,,22.1,,-0.5,,-2.9,3.8,224.9,-86.8,138.1,0.0,0.0,0.0,138.1,-2.7,135.4,0.0,0.0,135.4,142.29,6.89,101.0,1.34,1.34,1.408812,101.0,1.34,1.34,1.408218,
03/31/2012,1423.3,1423.3,,-847.2,847.2,576.1,0.0,-289.0,271.2,,17.8,287.1,-17.5,,21.5,,-0.2,,-4.3,0.5,269.6,-107.6,162.0,0.0,0.0,0.0,162.0,-0.4,161.6,0.0,0.0,161.6,159.26,-2.34,97.2,1.66,1.66,1.638477,99.1,1.63,1.63,1.606387,
06/30/2012,1423.4,1423.4,,-843.9,843.9,579.5,0.0,-303.5,279.5,,24.0,276.0,-19.8,,21.3,,-0.2,,-8.0,6.7,256.2,-102.4,153.8,0.0,0.0,0.0,153.8,-0.5,153.3,0.0,0.0,153.3,160.58,7.28,96.3,1.59,1.59,1.667497,98.0,1.56,1.56,1.634286,
09/30/2012,1419.4,1419.4,,-863.3,863.3,556.1,0.0,-311.0,285.1,,25.9,245.1,-18.2,,24.1,,-0.3,,-5.1,-0.5,226.9,-78.5,148.4,0.0,0.0,0.0,148.4,-0.4,148.0,0.0,0.0,148.0,156.97,8.97,95.1,1.56,1.56,1.650578,96.8,1.53,1.53,1.622665,
12/31/2012,1405.3,1405.3,,-867.3,867.3,538.0,0.0,-322.7,278.8,,43.9,215.3,-23.8,,27.6,,-0.3,,-4.0,0.5,191.5,-70.9,120.6,0.0,0.0,0.0,120.6,-0.4,120.2,0.0,0.0,120.2,137.03,16.83,95.3,1.26,1.26,1.43788,95.3,1.26,1.26,1.4366,
03/31/2013,1440.9,1440.9,,-868.7,868.7,572.2,0.0,-310.2,283.2,,27.0,262.0,-20.6,,24.5,,-0.2,,-4.3,0.6,241.4,-93.8,147.6,0.0,0.0,0.0,147.6,-0.4,147.2,0.0,0.0,147.2,151.9,4.7,92.9,1.58,1.58,1.635091,94.5,1.56,1.56,1.609735,
06/30/2013,1468.2,1468.2,,-890.9,890.9,577.3,0.0,-308.0,280.9,,27.1,269.3,-19.3,,23.1,,-0.2,,-4.4,0.8,250.0,-97.7,152.3,0.0,0.0,0.0,152.3,-0.4,151.9,0.0,0.0,151.9,155.9,4.0,92.0,1.65,1.65,1.694565,93.7,1.62,1.62,1.662689,
09/30/2013,1462.2,1462.2,,-914.6,914.6,547.6,0.0,-303.0,279.0,,24.0,244.6,-14.6,,24.7,,-1.8,,-3.6,-4.7,230.0,-81.3,148.7,0.0,0.0,0.0,148.7,-0.4,148.3,0.0,0.0,148.3,150.6,2.3,89.2,1.66,1.66,1.688341,90.9,1.63,1.63,1.655303,
12/31/2013,1437.0,1437.0,,-910.9,910.9,526.1,0.0,-311.1,285.7,,25.4,215.0,-20.8,,31.4,,-7.2,,-4.6,1.2,194.2,-67.5,126.7,0.0,0.0,0.0,126.7,-0.4,126.3,0.0,0.0,126.3,128.8,2.5,88.3,1.43,1.43,1.458664,88.3,1.43,1.43,1.458313,
03/31/2014,1430.7,1430.7,,-913.9,913.9,516.8,0.0,-313.5,284.9,,28.6,203.3,-15.6,,25.7,,-0.2,,-3.0,-6.9,187.7,-74.2,113.5,0.0,0.0,0.0,113.5,-0.4,113.1,0.0,0.0,113.1,117.8,4.7,85.2,1.33,1.33,1.382629,86.6,1.31,1.31,1.364273,
06/30/2014,1516.4,1516.4,,-947.8,947.8,568.6,0.0,-321.9,297.9,,24.0,246.7,-14.2,,25.8,,-0.4,,-3.7,-7.5,232.5,-90.8,141.7,0.0,0.0,0.0,141.7,-0.4,141.3,0.0,0.0,141.3,145.4,4.1,84.7,1.67,1.67,1.716647,86.3,1.64,1.64,1.687509,
09/30/2014,1551.8,1551.8,,-980.6,980.6,571.2,0.0,-329.8,305.7,,24.1,241.4,-22.4,,25.9,,-0.3,,-3.7,0.5,219.0,-81.5,137.5,0.0,0.0,0.0,137.5,-0.3,137.2,0.0,0.0,137.2,147.97,10.77,84.9,1.62,1.62,1.742874,86.5,1.59,1.59,1.714509,
12/31/2014,1512.7,1512.7,,-966.2,966.2,546.5,0.0,-327.5,309.7,,17.8,219.0,-31.5,,32.1,,-0.2,,-3.9,3.5,187.5,-67.6,119.9,0.0,0.0,0.0,119.9,-0.3,119.6,0.0,0.0,119.6,140.595,20.995,84.6,1.41,1.41,1.661879,86.3,1.39,1.39,1.633279,
03/31/2015,1793.2,1772.3,20.9,-1168.1,1168.1,625.1,0.0,-492.7,442.3,,50.4,132.4,-99.9,,104.3,,-0.6,,-2.7,-1.1,32.5,-29.1,3.4,0.0,0.0,0.0,3.4,-0.3,3.1,0.0,0.0,3.1,93.255,90.155,91.9,0.04,0.04,1.014744,93.8,0.04,0.04,1.001141,
06/30/2015,2269.1,2218.7,50.4,-1496.4,1496.4,772.7,0.0,-449.4,390.5,,58.9,323.3,-57.0,,57.9,,-0.3,,-2.9,2.3,266.3,-96.2,170.1,0.0,0.0,0.0,170.1,-0.3,169.8,0.0,0.0,169.8,185.595,15.795,100.7,1.69,1.69,1.843049,102.5,1.66,1.66,1.814098,
09/30/2015,2317.3,2269.9,47.4,-1552.4,1552.4,764.9,0.0,-456.8,385.6,,71.2,308.1,-56.6,,55.9,,-0.5,,-2.0,3.2,251.5,-96.5,155.0,0.0,0.0,0.0,155.0,-0.3,154.7,0.0,0.0,154.7,208.23,53.53,101.1,1.53,1.53,2.059644,102.9,1.5,1.5,2.020214,
12/31/2015,2300.5,2244.8,55.7,-1559.9,1559.9,740.6,0.0,-504.1,406.2,0.0,97.9,236.5,-57.3,,56.8,,-0.5,0.0,-2.4,3.4,179.2,-69.0,110.2,0.0,0.0,0.0,110.2,-0.2,110.0,0.0,0.0,110.0,195.665,85.665,101.3,1.09,1.09,1.93154,103.2,1.07,1.07,1.900087,
03/31/2016,2368.0,2295.2,72.8,-1590.7,1590.7,777.3,0.0,-477.8,414.3,,63.5,299.5,-45.9,,54.5,,-0.5,,-1.4,-6.7,253.6,-89.2,164.4,0.0,0.0,0.0,164.4,-0.3,164.1,0.0,0.0,164.1,177.685,13.585,101.6,1.61,1.61,1.748868,103.8,1.58,1.58,1.710877,
06/30/2016,2430.7,2382.0,48.7,-1603.9,1603.9,826.8,0.0,-461.3,409.4,,51.9,365.5,-53.6,,53.5,,-0.4,,-1.9,2.4,311.9,-107.5,204.4,0.0,0.0,0.0,204.4,-0.3,204.1,0.0,0.0,204.1,210.405,6.305,102.2,2.0,2.0,2.058757,104.1,1.96,1.96,2.020567,
09/30/2016,2414.7,2372.7,42.0,-1626.3,1626.3,788.4,0.0,-464.4,400.5,,63.9,324.0,-60.6,,58.2,,-0.6,,-2.6,5.6,263.4,-83.6,179.8,0.0,0.0,0.0,179.8,-0.3,179.5,0.0,0.0,179.5,208.425,28.925,103.1,1.74,1.74,2.021581,105.0,1.71,1.71,1.985476,
12/31/2016,2339.5,2339.5,,-1878.0,1878.0,461.5,0.0,-181.3,122.7,,58.6,280.2,-36.9,,52.9,,-0.2,,-2.0,-13.8,243.3,-73.1,170.2,0.0,0.0,0.0,170.2,-6.1,164.1,0.0,0.0,164.1,298.87,128.87,103.1,1.591659,1.591659,2.84161,104.5,1.570335,1.570335,2.803541,
03/31/2017,2413.7,2413.7,,-1701.2,1701.2,712.5,0.0,-394.4,342.9,,51.5,318.1,-52.8,,52.4,,-0.3,,-2.3,3.0,265.3,-82.0,183.3,0.0,0.0,0.0,183.3,-0.3,183.0,0.0,0.0,183.0,190.475,7.475,102.5,1.79,1.79,1.858293,104.3,1.75,1.75,1.821668,
06/30/2017,2528.2,2528.2,,-1750.2,1750.2,778.0,0.0,-448.2,357.7,,90.5,329.8,-50.6,,55.0,,-0.4,,-4.5,0.5,279.2,-94.1,185.1,0.0,0.0,0.0,185.1,-0.3,184.8,0.0,0.0,184.8,217.365,32.565,102.4,1.8,1.8,2.122705,103.7,1.78,1.78,2.094031,
09/30/2017,2621.4,2621.4,,-1837.2,1837.2,784.2,0.0,-457.5,381.3,,76.2,326.7,-59.9,,59.9,,-0.7,,-3.2,3.9,266.8,-92.5,174.3,0.0,0.0,0.0,174.3,-2.8,171.5,0.0,0.0,171.5,206.08,34.58,102.2,1.68,1.68,2.016438,103.7,1.65,1.65,1.983462,
12/31/2017,2744.7,2744.7,,-1927.6,1927.6,817.1,0.0,-486.5,417.3,0.0,69.2,330.6,-64.4,,67.8,,-0.7,0.0,-1.3,-1.4,266.2,424.0,690.2,0.0,0.0,0.0,690.2,-2.4,687.8,0.0,0.0,687.8,718.545,30.745,102.2,6.73,6.73,7.030773,103.7,6.63,6.63,6.92648,
03/31/2018,2848.3,2848.3,,-2069.3,2069.3,779.0,0.0,-473.6,397.0,,76.6,305.4,-63.9,,63.5,,-0.6,,-2.5,3.5,241.5,-69.0,172.5,0.0,0.0,0.0,172.5,0.7,173.2,0.0,0.0,173.2,243.163,69.963,101.9,1.7,1.7,2.38629,103.4,1.67,1.67,2.346625,
06/30/2018,2866.3,2866.3,,-2031.2,2031.2,835.1,0.0,-465.9,395.2,,70.7,369.2,-56.5,,63.1,,-0.8,,-3.0,-2.8,312.7,-78.6,234.1,0.0,0.0,0.0,234.1,-0.3,233.8,0.0,0.0,233.8,260.592004,26.792004,101.9,2.29,2.29,2.557331,103.0,2.27,2.27,2.530117,
09/30/2018,2831.3,2831.3,,-2041.4,2041.4,789.9,0.0,-446.5,381.8,,64.7,343.4,156.2,,59.4,,-2.8,,-3.0,-209.8,499.6,-180.6,319.0,0.0,0.0,0.0,319.0,-0.2,318.8,0.0,0.0,318.8,223.648854,-95.151146,101.6,3.14,3.14,2.201268,102.7,3.1,3.1,2.173504,
12/31/2018,2787.5,2787.5,,-2015.1,2015.1,772.4,0.0,-464.7,396.9,,67.8,307.7,-93.2,,58.2,,-3.3,,-3.1,41.4,214.5,-56.3,158.2,0.0,0.0,0.0,158.2,-0.3,157.9,0.0,0.0,157.9,219.335,61.435,100.2,1.58,1.58,2.188972,101.2,1.56,1.56,2.167065,
03/31/2019,2791.2,2791.2,,-2001.5,2001.5,789.7,0.0,-471.5,393.8,,77.7,318.2,-63.5,,56.7,,-0.6,,-3.0,10.4,254.7,-68.8,185.9,0.0,0.0,0.0,185.9,-0.3,185.6,0.0,0.0,185.6,217.559054,31.959054,98.6,1.88,1.88,2.206481,99.5,1.86,1.86,2.181197,
06/30/2019,2881.7,2881.7,,-2056.9,2056.9,824.8,0.0,-489.1,415.3,,73.8,335.7,-65.7,,59.1,,-1.4,,-2.5,10.5,270.0,-79.3,190.7,0.0,0.0,0.0,190.7,-0.3,190.4,0.0,0.0,190.4,238.911045,48.511045,98.1,1.94,1.94,2.435383,98.8,1.93,1.93,2.421002,
09/30/2019,2928.5,2928.5,,-2111.2,2111.2,817.3,0.0,-477.4,401.5,,75.9,339.9,-52.5,,60.5,,-2.9,,-2.4,-2.7,287.4,-66.4,221.0,0.0,0.0,0.0,221.0,-0.3,220.7,0.0,0.0,220.7,233.457676,12.757676,97.6,2.26,2.26,2.391984,98.3,2.25,2.25,2.379783,
12/31/2019,2953.4,2953.4,,-2132.7,2132.7,820.7,0.0,-484.3,413.9,,70.4,336.4,-43.5,,64.4,,-4.0,,-1.9,-15.0,292.9,-65.6,227.3,0.0,0.0,0.0,227.3,-0.2,227.1,0.0,0.0,227.1,232.291983,5.191983,97.2,2.34,2.34,2.389835,98.0,2.32,2.32,2.372979,
03/31/2020,2823.8,2823.8,,-2095.8,2095.8,728.0,0.0,-920.6,395.5,,525.1,-192.6,-75.1,,55.0,,-2.6,,6.6,16.1,-267.7,-49.2,-316.9,0.0,0.0,0.0,-316.9,-0.3,-317.2,0.0,0.0,-317.2,152.177657,469.377657,97.2,-3.27,-3.27,1.565614,97.2,-3.27,-3.27,1.558988,
06/30/2020,2768.8,2768.8,,-2008.3,2008.3,760.5,0.0,-462.8,396.3,,66.5,297.7,-0.7,52.7,52.7,0.0,-2.5,,-1.8,-47.7,297.0,-65.4,231.6,0.0,0.0,0.0,231.6,0.0,231.6,0.0,0.0,231.6,241.359146,9.759146,97.3,2.38,2.38,2.480567,97.7,2.37,2.37,2.469889,
09/30/2020,3579.636,,,,,1105.17681864,,,,,,710.25,,,,,,,,,633.375,,405.571,,,,,,405.571,,,405.571,484.286,,,4.672,4.672,4.892,,4.672,4.672,4.892,
12/31/2020,3495.727,,,,,1030.92484957,,,,,,628.875,,,,,,,,,543.875,,358.0,,,,,,358.0,,,358.0,463.0,,,3.97,3.97,4.453,,3.97,3.97,4.453,
