Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/31/2004,1643.139,1.977,1.977,0.0,348.833,348.833,,362.906,185.426,97.007,80.473,,119.395,,,,,,833.111,555.394,1017.326,-461.932,,254.634,117.769,117.769,0.0,,136.865,810.028,,313.909,313.909,,,,1.346,,,,,,159.805,,,159.805,475.06,288.422,,,,,157.308,,,,,,157.308,445.73,920.79,0,131.255,,,551.512,-2.393,680.374,41.975,722.349,1643.139,
08/31/2004,1667.93396,10.932,10.932,0.0,355.02301,355.02301,,445.070007,244.018005,107.835999,93.216003,0.0,36.672001,,,,,,847.697021,552.356018,1026.604004,-474.247986,0.0,267.881012,117.882004,117.882004,0.0,,149.999008,820.23703,,299.143005,299.143005,,,,1.013,,,,,,159.535981,,,159.535981,459.691986,287.915009,,,,,190.811996,,,,,,190.811996,478.727005,938.418991,0,,,0.0,,729.515015,729.515015,,729.515015,1667.934006,
11/30/2004,1712.522949,11.143,11.143,0.0,300.050995,300.050995,,465.459015,263.649994,100.403,101.405998,0.0,37.999001,,,,,,814.651978,561.116028,1052.386963,-491.270996,0.0,336.755005,168.440994,168.440994,0.0,,168.314011,897.871033,,305.894989,305.894989,,,,1.104,,,,,,151.093998,,,151.093998,458.092987,287.960999,,,,,189.270996,,,,,,189.270996,477.231995,935.324982,0,,,0.0,,777.197998,777.197998,,777.197998,1712.52298,
02/28/2005,1822.579,15.537,6.137,9.4,399.447,399.447,,480.139,266.025,108.275,105.839,0.0,38.474,,,,,,933.597,558.68,1062.611,-503.931,0.0,330.302,168.503,168.503,0.0,,161.799,888.982,,312.833,312.833,,,,1.1,,,,,,136.305,,,136.305,450.238,387.409,,,,,189.42,,,,,,189.42,576.829,1027.067,0,,,0.0,,795.512,795.512,0.0,795.512,1822.579,
05/31/2005,1830.005,57.249,57.249,0.0,404.506,404.506,,425.723,227.718,97.168,100.837,0.0,50.855,,,,,,938.333,552.956,1071.696,-518.74,0.0,338.716,180.669,168.267,12.402,,158.047,891.672,,280.181,280.181,,,,143.432,,,,,,121.83,,,121.83,545.443,245.0,,,,,175.724,,,,,,175.724,420.724,966.167,0,149.167,,0.0,672.982,-1.313,820.836,43.002,863.838,1830.005,
08/31/2005,1816.214,150.747,112.748,37.999,349.567,349.567,,370.384,198.267,85.3,86.817,0.0,51.778,,,,,,922.476,551.203,1082.221,-531.018,0.0,342.535,168.619,168.619,0.0,137.43,36.486,893.738,,258.833,258.833,,,,142.922,,,,,,111.832,,,111.832,513.587,245.0,,,,,177.061,,,,,,177.061,422.061,935.648,0,,,0.0,,838.675,838.675,41.891,880.566,1816.214,
11/30/2005,1905.947998,203.975998,108.722,95.253998,348.820007,348.820007,,389.503998,208.507996,88.504997,92.490997,0.0,56.807999,,,,,,999.107971,544.820007,1086.73999,-541.919983,0.0,362.019989,175.690002,175.690002,0.0,,186.329987,906.839996,,314.696014,314.696014,,,,142.899002,,,,,,123.141006,,,123.141006,580.736023,245.0,,,,,170.813004,,,,,,170.813004,415.813004,996.549026,0,,,0.0,,868.314026,868.314026,41.084999,909.399025,1905.948051,
02/28/2006,1909.234009,113.441002,71.370003,42.070999,363.899994,363.899994,,445.639008,248.201004,95.510002,101.928001,0.0,74.135002,,,,,,997.11499,549.060974,1103.332031,-554.270996,0.0,363.058014,176.298004,176.298004,0.0,,186.76001,912.118988,,321.046997,321.046997,,,,142.408997,,,,,,105.622009,,,105.622009,569.078003,245.0,,,,,173.792007,,,,,,173.792007,418.792007,987.87001,0,,,0.0,,876.763,876.763,44.601002,921.364002,1909.234013,
05/31/2006,1900.396973,58.389,56.216,2.173,404.553009,404.553009,,459.356995,266.817993,104.244003,88.294998,0.0,73.942001,,,,,,996.241028,546.903992,1097.228027,-550.323975,0.0,357.252014,188.289993,177.770996,10.518997,,168.962021,904.156006,,362.882996,362.882996,,,,7.684,,,,,,120.219015,,,120.219015,490.786011,245.0,,,,,169.858994,,,,,,169.858994,414.858994,905.645004,0,159.328003,,0.0,758.862,27.116028,945.30603,49.445999,994.752029,1900.397034,
08/31/2006,1980.821,17.009,17.009,0.0,399.993,399.993,,555.024,334.439,118.744,101.841,0.0,76.069,,,,,,1048.095,555.057,,,0.0,377.669,193.238,193.238,0.0,135.575,48.856,932.726,,288.942,288.942,,,,130.782,,,,,,125.467,,,125.467,545.191,245.001,,,,,167.717,,,,,,167.717,412.718,957.909,0,,,0.0,,972.824,972.824,50.088,1022.912,1980.821,
11/30/2006,1918.119995,22.527,22.527,0.0,379.218994,379.218994,,531.390991,309.269989,109.111,113.010002,0.0,60.873001,,,,,,994.01001,570.302002,,,0.0,353.808014,178.703003,178.703003,0.0,,175.105011,924.110016,,218.466995,218.466995,,,,203.5,,,,,,104.965988,,,104.965988,526.932983,245.0,,,,,170.139999,,,,,,170.139999,415.139999,942.072983,0,,,0.0,,923.765991,923.765991,52.280998,976.046989,1918.119972,
02/28/2007,1828.462036,38.967999,38.967999,,371.359985,371.359985,,483.22699,285.299011,95.012001,102.916,0.0,61.423,,,,,,954.978027,565.265015,,,,308.218994,178.556,178.556,0.0,,129.662994,873.484009,,256.880005,256.880005,,,,119.564003,,,,,,91.398003,,,91.398003,467.84201,245.0,,,,,168.313995,,,,,,168.313995,413.313995,881.156006,0,,,0.0,,898.598999,898.598999,48.707001,947.306,1828.462006,
05/31/2007,1814.182,63.839,38.277,25.562,400.916,400.916,,447.864,261.849,97.633,88.382,0.0,56.764,,,,,,969.383,564.265,1158.962,-594.697,0.0,280.534,194.888,179.441,15.447,,85.646,844.799,,263.665,263.665,,,,31.65,,,,,,125.179,,,125.179,420.494,245.0,,,,,163.366,,,,,,163.366,408.366,828.86,0,166.908,,0.0,745.912,23.181,936.001,49.321,985.322,1814.182,
08/31/2007,1804.668945,78.685997,78.685997,0.0,384.223999,384.223999,,445.161987,251.427002,98.167999,95.567001,0.0,58.132999,,,,,,966.205017,563.752991,,,0.0,274.710999,179.839005,179.839005,0.0,,94.871994,838.463989,,284.30899,284.30899,,,,87.0,,,,,,119.874023,,,119.874023,491.183014,245.0,,,,,161.408997,,,,,,161.408997,406.408997,897.59201,0,,,0.0,,859.177979,859.177979,47.898998,907.076977,1804.668987,
11/30/2007,1814.23999,39.554001,39.554001,,370.031006,370.031006,,447.848999,248.498001,84.896004,114.455002,0.0,76.017998,,,,,,933.452026,558.47699,,,,322.311005,181.903,181.903,0.0,,140.408005,880.787994,,266.006989,266.006989,,,,93.199997,,,,,,128.429001,,,128.429001,487.635986,245.0,,,,,163.867004,,,,,,163.867004,408.867004,896.502991,0,,,0.0,,872.661987,872.661987,45.075001,917.736988,1814.239979,
02/29/2008,1894.932007,54.431999,54.431999,0.0,408.321991,408.321991,,490.701996,275.855988,96.248001,118.598,0.0,63.740002,,,,,,1017.195984,552.44397,,,0.0,325.291992,182.951996,182.951996,0.0,,142.339996,877.735962,,314.873993,314.873993,,,,163.300003,,,,,,131.008011,,,131.008011,609.182007,245.0,,,,,158.184006,,,,,,158.184006,403.184006,1012.366013,0,,,0.0,,839.955994,839.955994,42.610001,882.565994,1894.932007,
05/31/2008,1988.031,73.772,73.772,0.0,384.354,384.354,,592.961,350.256,123.106,119.599,0.0,53.883,,,,,,1104.97,549.944,1196.69,-646.746,0.0,333.117,197.233,183.523,13.71,,135.884,883.061,,356.129,356.129,,,,135.45,,,,,,173.316,,,173.316,664.895,245.0,,,,,150.596,,,,,,150.596,395.596,1060.491,0,174.9,,0.0,685.844,24.633,885.377,42.163,927.54,1988.031,
08/31/2008,2101.657,74.775,74.775,0.0,378.645,378.645,0.0,669.981,377.421,137.879,154.681,0.0,55.576,,1.092,18.33,,36.154,1178.977,549.747,,,0.0,372.933,201.333,201.333,0.0,130.04,41.56,922.68,,546.039,360.515,42.104,13.4,130.02,199.568,199.568,,,,,0.0,,,0.0,745.607,245.4,245.4,,,,148.66,,,,,99.719,48.941,394.06,1139.667,0,,,0.0,,923.139,923.139,38.851,961.99,2101.657,
11/30/2008,1694.965,26.443,26.443,0.0,312.019,312.019,0.0,459.856,243.875,74.335,141.646,0.0,90.793,,1.841,53.086,,35.866,889.111,529.724,,,0.0,276.13,97.808,97.808,0.0,137.518,40.804,805.854,,427.814,266.228,26.595,13.408,121.583,125.979,125.979,,,,,0.0,,,0.0,553.793,245.4,245.4,,,,132.272,,,,,79.513,52.759,377.672,931.465,0,,,0.0,,725.607,725.607,37.893,763.5,1694.965,
02/28/2009,1488.944,31.943,31.943,0.0,215.05,215.05,0.0,365.522,186.866,59.884,118.772,0.0,117.365,,2.025,54.659,25.41,35.271,729.88,519.697,,,0.0,239.367,98.293,98.293,0.0,102.44,38.634,759.064,,316.568,212.189,7.465,13.452,83.462,7.84,7.84,,,,,18.723,,,18.723,343.131,245.4,245.4,,,,147.231,,,,,109.405,37.826,392.631,735.762,0,,,0.0,,713.138,713.138,40.044,753.182,1488.944,
05/31/2009,1363.829,56.319,56.319,0.0,182.881,182.881,0.0,270.572,141.082,57.612,71.878,0.0,89.163,0.0,0.707,24.868,29.749,32.704,598.935,521.505,1176.172,-654.667,0.0,243.389,124.985,101.343,23.642,100.395,18.009,764.894,,232.318,136.215,4.965,7.916,83.222,138.993,0.98,0.0,0.0,,138.013,0.769,0.0,6.765,0.0,372.08,100.4,100.4,0.0,0.0,,148.386,0.0,3.054,,,82.986,55.581,248.786,620.866,0,183.051,183.051,0.0,518.561,4.457,706.069,36.894,742.963,1363.829,
08/31/2009,1354.09,102.401,102.401,0.0,178.508,178.508,0.0,232.937,107.18,53.857,71.9,0.0,81.329,,1.842,25.664,20.503,33.32,595.175,515.33,,,0.0,243.585,124.444,101.741,22.703,101.091,18.05,758.915,,243.371,154.019,4.391,7.932,77.029,114.905,95.44,,,,19.465,0.0,,6.174,0.0,358.276,100.4,100.4,,,,150.124,,,,,84.665,59.285,250.524,608.8,0,,,0.0,,709.54,709.54,35.75,745.29,1354.09,
11/30/2009,1356.68,69.441,69.441,0.0,182.558,182.558,0.0,266.375,127.053,58.218,81.104,0.0,63.337,,1.343,25.052,6.52,30.422,581.711,518.014,,,0.0,256.955,138.049,108.521,29.528,105.129,13.777,774.969,,262.276,168.448,1.266,7.916,84.646,75.682,56.22,,,,19.462,0.261,,9.29,0.0,338.219,100.4,100.4,,,,152.151,,,,,84.332,58.529,252.551,590.77,0,186.387,186.387,0.0,532.655,10.605,729.647,36.263,765.91,1356.68,
02/28/2010,1402.973,54.693,54.693,0.0,200.149,200.149,0.0,321.872,145.297,87.263,89.312,0.0,76.263,,2.652,26.715,15.459,31.437,652.977,521.304,,,0.0,228.692,105.734,81.721,24.013,109.126,13.832,749.996,,306.934,216.829,,7.926,82.179,120.003,120.0,,,,0.003,0.359,,7.086,0.0,427.296,100.4,100.4,,,,141.807,,,,,73.098,61.623,242.207,669.503,0,188.36,188.36,0.0,506.994,1.831,697.185,36.285,733.47,1402.973,
05/31/2010,1520.347,59.016,59.016,0.0,301.455,301.455,0.0,364.331,177.819,106.261,80.251,0.0,57.483,0.0,2.637,21.964,1.443,31.439,782.285,506.163,1186.814,-680.651,0.0,231.899,103.507,79.543,23.964,113.001,15.391,738.062,,379.802,258.73,9.092,7.932,104.048,0.0,0.0,0.0,0.0,,,0.0,0.0,8.558,0.0,379.802,250.238,250.238,0.0,0.0,,140.273,0.0,4.458,4.458,0.0,71.893,55.364,390.511,770.313,0,189.918,189.918,0.0,532.126,-10.631,711.413,38.621,750.034,1520.347,
08/31/2010,1557.561,64.865,64.865,0.0,324.031,324.031,0.0,372.852,172.466,107.308,93.078,0.0,60.514,,3.8,22.427,1.128,33.159,822.262,497.117,,,0.0,238.182,110.178,84.479,25.699,113.314,14.69,735.299,,303.975,204.221,7.425,7.459,84.87,165.11,165.11,,,,,0.0,,0.011163,0.0,469.085,250.242,250.242,,,,139.534,,,,,68.128,71.394837,389.776,858.861,0,180.308,180.308,0.0,491.112,-10.12,661.3,37.4,698.7,1557.561,
11/30/2010,1512.312,60.87,60.87,0.0,315.14,315.14,0.0,341.054,160.623,93.628,86.803,0.0,60.646,,,22.457,5.915,32.274,777.71,487.839,,,0.0,246.763,109.981,85.113,24.868,122.199,14.583,734.602,,295.863,196.854,,7.414,91.595,123.735,123.735,,,,,0.0,,11.382,0.0,419.598,250.246,250.246,,,,139.641,,,,,66.562,61.697,389.887,809.485,0,181.711,181.711,0.0,491.703,-6.944,666.47,36.357,702.827,1512.312,
02/28/2011,1593.043,49.726,49.726,0.0,345.209,345.209,0.0,372.571,177.201,104.762,90.608,0.0,69.037,,,23.927,9.713,35.352,836.543,495.628,,,0.0,260.872,119.212,93.943,25.269,125.069,16.591,756.5,,368.921,265.803,,7.424,95.694,80.778,80.778,,,,,0.504,,8.132,0.0,450.203,250.25,250.25,,,,147.314,,,,,77.463,61.719,397.564,847.767,0,184.306,184.306,0.0,510.607,0.337,695.25,50.026,745.276,1593.043,
05/31/2011,1667.249,56.167,56.167,0.0,388.55,388.55,0.0,370.83,189.45,98.94,82.44,0.0,76.088,0.0,9.681,28.297,1.356,36.754,891.635,405.334,968.733,-563.399,0.0,370.28,113.591,93.633,19.958,232.149,24.54,775.614,,391.473,253.404,7.132,7.175,123.762,132.956,0.0,0.0,0.0,,132.956,0.573,0.0,10.375,0.0,525.002,250.254,250.254,0.0,0.0,,151.29,0.0,2.006,2.006,0.0,83.981,54.928,401.544,926.546,0,181.525,181.525,0.0,504.41,3.975,689.91,50.793,740.703,1667.249,
08/31/2011,1645.421,36.875,36.875,0.0,353.247,353.247,0.0,377.772,186.505,100.754,90.513,0.0,90.748,,29.213,22.695,2.066,36.285,858.642,391.349,,,0.0,395.43,137.236,97.041,40.195,234.767,23.427,786.779,,302.834,219.143,0.394,8.471,74.826,209.205,209.205,,,,,0.338,,,0.0,512.377,250.258,250.258,,,,151.291,,,,,86.021,65.27,401.549,913.926,0,187.729,187.729,0.0,491.765,2.461,681.955,49.54,731.495,1645.421,
11/30/2011,1609.624,53.806,53.806,0.0,328.638,328.638,0.0,335.12,165.232,85.175,84.713,0.0,91.12,,22.962,22.29,13.125,32.541,808.684,398.989,,,0.0,401.951,145.614,102.379,43.235,233.187,23.15,800.94,,260.151,174.06,0.502,8.391,77.198,226.086,226.086,,,,,3.134,,10.158,0.0,489.371,250.263,250.263,,,,159.648,,,,,88.126,61.364,409.911,899.282,0,187.65,187.65,0.0,481.8,-5.888,663.562,46.78,710.342,1609.624,
02/29/2012,1859.37,35.266,35.266,0.0,373.487,373.487,0.0,395.117,188.288,112.64,94.189,0.0,84.759,,19.707,24.297,4.29,35.572,888.629,455.13,,,0.0,515.611,254.414,154.895,99.519,237.968,23.229,970.741,,367.485,261.087,0.102,8.506,97.79,286.354,285.756,,,,0.598,3.186,,8.87,0.0,657.025,252.541,252.541,,,,212.117,,,,,89.265,113.982,464.658,1121.683,0,191.483,191.483,0.0,499.292,0.058,690.833,46.854,737.687,1859.37,
05/31/2012,1877.797,41.028,41.028,0.0,400.869,400.869,0.0,401.94,211.543,115.51,74.887,0.0,70.402,0.0,7.202,20.906,0.892,40.245,914.239,443.077,1009.903,-566.826,0.0,520.481,257.014,156.681,100.333,240.882,22.585,963.558,,375.843,246.166,11.697,8.478,109.502,276.252,274.923,0.0,0.0,,1.329,6.168,0.0,8.825,0.0,658.263,257.462,257.462,0.0,0.0,,214.635,0.0,13.277,13.277,0.0,73.099,119.434,472.097,1130.36,0,192.338,192.338,0.0,525.223,-20.387,697.174,50.263,747.437,1877.797,
08/31/2012,1805.506,30.481,30.481,0.0,359.66,359.66,0.0,383.582,206.656,93.681,83.245,0.0,72.462,,11.768,20.397,1.394,38.164,846.185,440.885,,,0.0,518.436,255.449,156.754,98.695,244.087,18.9,959.321,,335.404,233.055,6.721,9.371,86.257,52.49,51.234,,,,1.256,4.83,,7.54,0.0,392.724,407.097,407.097,,,,213.303,,,,,79.131,126.632,620.4,1013.124,0,206.741,206.741,0.0,550.142,-15.778,741.105,51.277,792.382,1805.506,
11/30/2012,1820.835,32.889,32.889,0.0,334.912,334.912,0.0,358.224,180.69,89.766,87.768,0.0,69.089,,3.697,19.963,6.869,37.656,795.114,460.081,,,0.0,565.64,294.644,179.837,114.807,252.347,18.649,1025.721,,314.841,216.149,1.802,9.541,87.349,45.161,43.978,,,,1.183,2.822,,7.737,0.0,362.824,406.811,406.811,,,,228.724,,,,,90.764,130.223,635.535,998.359,0,215.504,215.504,0.0,572.829,-12.187,776.146,46.33,822.476,1820.835,
02/28/2013,1885.182,37.359,37.359,0.0,376.534,376.534,0.0,373.382,184.033,102.782,86.567,0.0,76.305,,3.04,20.176,15.127,36.896,863.58,454.64,,,0.0,566.962,291.845,179.662,112.183,256.262,18.855,1021.602,,346.334,243.186,2.725,0.674,99.749,31.699,30.588,,,,1.111,2.676,,5.84,0.0,380.709,406.523,406.523,,,,237.155,,,,,100.465,130.85,643.678,1024.387,0,238.239,238.239,0.0,591.671,-13.035,816.875,43.92,860.795,1885.182,
05/31/2013,1950.857,51.385,51.385,0.0,394.327,394.327,0.0,356.768,175.093,103.861,77.814,0.0,64.403,0.0,3.04,21.928,0.724,37.95,866.883,459.43,1052.636,-593.206,0.0,624.544,361.002,213.858,147.144,246.125,17.417,1083.974,,328.183,216.785,6.268,0.551,104.579,114.82,113.728,0.0,0.0,,1.092,5.911,0.0,3.863,0.0,448.914,406.236,406.236,0.0,0.0,,223.47,0.0,0.0,,,89.401,130.206,629.706,1078.62,0,244.864,244.864,0.0,597.994,-12.036,830.822,41.415,872.237,1950.857,
08/31/2013,2093.06,121.049,121.049,0.0,439.365,439.365,0.0,376.657,181.85,103.471,91.336,0.0,73.171,,3.309,23.055,2.378,41.246,1010.242,503.869,1106.893,-603.024,0.0,578.949,377.012,213.649,163.363,184.449,17.488,1082.818,,436.625,306.807,20.531,11.012,98.275,63.286,62.187,,,,1.099,4.397,,1.916,0.0,504.308,405.948,405.948,,,,212.416,,,,,85.592,124.908,618.364,1122.672,0,251.191,251.191,0.0,614.551,-8.154,857.588,112.8,970.388,2093.06,
11/30/2013,2041.401,109.055,109.055,0.0,433.995,433.995,0.0,392.407,188.351,104.474,99.582,0.0,69.158,,2.435,22.655,2.619,38.274,1004.615,505.008,1111.765,-606.757,0.0,531.778,340.648,212.622,128.026,174.546,16.584,1036.786,,402.532,278.657,5.486,11.148,107.241,44.558,43.451,,,,1.107,4.362,,2.084,0.0,451.452,405.66,405.66,,,,202.896,,,,,72.162,128.65,608.556,1060.008,0,259.909,259.909,0.0,608.96,-5.08,863.789,117.604,981.393,2041.401,
02/28/2014,2125.907,52.886,52.886,0.0,467.927,467.927,0.0,441.344,214.51,123.011,103.823,0.0,81.443,,2.435,23.984,9.346,43.839,1043.6,510.978,1133.536,-622.558,0.0,571.329,378.999,237.553,141.446,175.454,16.876,1082.307,,507.973,374.576,4.879,11.022,117.496,136.47,35.356,,,,101.114,4.654,,,0.0,649.097,305.37,305.37,,,,213.527,,,,,77.673,135.854,518.897,1167.994,0,260.985,260.985,0.0,602.165,-2.13,861.02,96.893,957.913,2125.907,
05/31/2014,2296.381,190.079,190.079,0.0,493.127,493.127,0.0,410.002,213.173,105.872,90.957,0.0,105.714,0.0,32.235,24.272,5.438,42.485,1198.922,498.861,1110.132,-611.271,0.0,598.598,397.086,251.093,145.993,179.113,22.399,1097.459,,473.653,329.269,4.953,11.044,128.387,111.535,10.362,0.0,0.0,,101.173,4.475,0.0,0.0,0.0,589.663,554.79,554.79,0.0,0.0,,207.046,0.0,9.069,9.069,0.0,71.333,126.644,761.836,1351.499,0,262.61,262.61,0.0,591.783,-3.581,850.812,94.07,944.882,2296.381,
08/31/2014,2354.696,146.921,146.921,0.0,484.047,484.047,0.0,467.562,237.427,138.616,91.519,0.0,106.014,,31.749,23.321,3.354,45.632,1204.544,504.14,1127.178,-623.038,0.0,646.012,422.375,269.357,153.018,196.373,27.264,1150.152,,525.375,367.043,17.836,12.954,127.542,112.147,10.965,,,,101.182,2.23,,,0.0,639.752,554.494,554.494,,,,201.716,,,,,69.766,131.95,756.21,1395.962,0,271.428,271.428,0.0,605.473,-11.032,865.869,92.865,958.734,2354.696,
11/30/2014,2307.391,96.537,96.537,0.0,491.687,491.687,0.0,454.775,236.126,118.796,99.853,0.0,111.395,,28.264,23.064,13.757,45.973,1154.394,501.909,1130.373,-628.464,0.0,651.088,433.952,283.418,150.534,194.686,22.45,1152.997,,460.097,318.745,4.396,13.01,123.946,111.909,10.769,,,,101.14,6.141,,0.183,0.0,578.147,573.734,573.734,,,,184.502,,,,,62.629,121.69,758.236,1336.383,0,288.661,288.661,0.0,603.59,-19.749,872.502,98.506,971.008,2307.391,
02/28/2015,2221.401,42.468,42.468,0.0,495.35,495.35,0.0,478.097,230.507,135.759,111.831,0.0,110.015,,24.56,24.832,8.44,51.672,1125.93,511.69,1140.774,-629.084,0.0,583.781,367.296,240.738,126.558,195.788,20.697,1095.471,,504.203,362.533,2.92,12.85,125.9,123.889,123.054,,,,0.835,23.875,,1.003,0.0,651.967,575.968,575.968,,,,141.793,,,,,22.116,118.674,717.761,1369.728,0,286.897,286.897,0.0,517.865,-44.022,760.74,90.933,851.673,2221.401,
05/31/2015,2085.142,31.067,31.067,0.0,474.121,474.121,0.0,374.975,181.975,107.069,85.931,0.0,112.03,,23.412,22.034,12.119,54.294,992.193,513.19,1147.938,-634.748,0.0,579.759,358.116,238.999,119.117,196.776,24.867,1092.949,,411.575,272.703,2.845,12.862,123.165,91.391,90.55,0.0,0.0,,0.841,21.426,0.0,0.705,0.0,524.392,579.352,579.352,0.0,0.0,,141.349,,12.068,12.068,0.0,21.495,107.081,720.701,1245.093,0,289.078,289.078,0.0,510.738,-50.704,749.112,90.937,840.049,2085.142,
08/31/2015,2045.91,18.772,18.772,0.0,431.586,431.586,0.0,382.799,195.695,104.775,82.329,0.0,101.679,,23.45,21.731,2.868,53.63,934.836,530.76,1183.002,-652.242,0.0,580.314,354.431,239.632,114.799,201.383,24.5,1111.074,,451.026,296.024,11.217,12.712,131.073,22.885,22.039,,,,0.846,21.528,,,0.0,495.439,580.901,580.901,,,,130.679,,,,,15.376,115.303,711.58,1207.019,0,290.311,,0.0,507.776,-48.203,749.884,89.007,838.891,2045.91,
11/30/2015,1961.005,27.354,27.354,0.0,407.371,407.371,0.0,351.153,177.044,89.877,84.232,0.0,86.018,0.0,12.646,21.356,3.491,48.52,871.896,524.088,1189.029,-664.941,0.0,565.021,329.229,237.11,92.119,210.116,25.676,1089.109,,377.91,242.513,2.049,13.293,120.055,50.389,49.538,,,,0.851,23.471,,1.497,0.0,451.77,579.016,579.016,,,,126.445,,,,,4.802,120.146,705.461,1157.231,0,291.052,,0.0,481.279,-59.325,713.006,90.768,803.774,1961.005,
02/29/2016,1959.928,25.432,25.432,0.0,399.138,399.138,0.0,321.227,159.183,82.334,79.71,0.0,101.861,,11.441,22.709,11.934,55.777,847.658,539.02,1219.292,-680.272,0.0,573.25,338.749,244.144,94.605,208.898,25.603,1112.27,,381.301,247.681,1.917,13.243,118.46,31.623,30.766,,,,0.857,14.724,,0.798,0.0,427.648,579.515,579.515,,,,138.951,,,,,18.515,119.638,718.466,1146.114,0,292.94,,0.0,475.355,-48.519,719.776,94.038,813.814,1959.928,
05/31/2016,2061.264,84.188,84.188,0.0,421.804,421.804,0.0,319.335,162.427,86.892,70.016,0.0,89.788,8.883,10.079,,10.535,51.29,915.115,582.838,1269.617,-686.779,0.0,563.311,342.231,246.067,96.164,191.826,20.371,1146.149,,424.938,288.805,2.501,13.471,120.161,3.513,2.651,0.0,0.0,,0.862,1.627,0.0,0.386,0.0,430.078,577.491,577.491,0.0,0.0,,133.849,0.0,15.602,15.602,0.0,17.379,100.482,711.34,1141.418,0,298.984,,0.0,522.952,-28.565,793.371,126.475,919.846,2061.264,
08/31/2016,2181.953,181.525,181.525,0.0,402.455,402.455,0.0,369.733,192.117,104.418,73.198,0.0,78.753,4.737,10.052,,2.498,52.129,1032.466,580.771,1283.227,-702.456,0.0,568.716,338.893,246.204,92.689,200.048,25.038,1149.487,,473.419,324.911,15.639,14.212,118.657,2.401,1.534,,,,0.867,0.388,,0.32,0.0,476.208,577.408,577.408,,,,147.257,,,,,17.836,129.101,724.665,1200.873,0,308.93,,0.0,575.642,-28.61,855.962,125.118,981.08,2181.953,
11/30/2016,2142.724,175.18,175.18,0.0,408.541,408.541,0.0,337.858,168.586,85.933,83.339,0.0,85.902,0.142,10.05,,7.997,47.385,1007.481,571.315,1285.02,-713.705,0.0,563.928,332.506,243.918,88.588,203.508,27.772,1135.243,,402.1,277.431,3.364,14.182,107.123,1.37,0.497,,,,0.873,0.761,,0.195,0.0,404.231,576.038,576.038,,,,151.693,,,,,20.267,131.231,727.731,1131.962,0,309.944,,0.0,609.323,-34.327,884.94,125.822,1010.762,2142.724,
02/28/2017,2247.175,227.281,227.281,0.0,449.672,449.672,0.0,340.204,164.295,98.683,77.226,0.0,99.784,0.176,13.617,,15.554,53.596,1116.941,570.02,1301.368,-731.348,0.0,560.214,330.23,244.941,85.289,205.008,24.8,1130.234,,488.419,351.682,2.508,13.557,120.672,1.045,0.167,,,,0.878,0.316,,0.264,0.0,489.78,576.002,576.002,,,,159.346,,,,,27.183,131.899,735.348,1225.128,0,300.481,,0.0,632.373,-34.386,898.468,123.579,1022.047,2247.175,
05/31/2017,2325.344,278.081,278.081,0.0,478.472,478.472,0.0,353.934,185.001,95.63,73.303,0.0,80.482,1.178,9.654,,7.164,55.406,1190.969,570.489,1309.186,-738.697,0.0,563.886,330.454,247.673,82.781,208.591,23.663,1134.375,,513.147,367.249,4.448,13.698,127.752,6.814,0.123,0.0,0.0,,6.691,0.822,0.0,0.32,0.0,520.783,571.796,571.796,0.0,0.0,,158.836,0.0,12.152,12.152,0.0,34.3,112.064,730.632,1251.415,0,303.391,,0.0,676.019,-27.775,951.635,122.294,1073.929,2325.344,
08/31/2017,2630.554,195.855,195.855,0.0,456.323,456.323,0.0,425.879,232.571,102.875,90.433,0.0,83.108,0.289,9.358,,2.105,62.855,1161.165,625.59,1386.751,-761.161,0.0,843.799,603.212,355.455,247.757,212.67,27.628,1469.389,,534.299,384.294,7.485,14.148,128.372,7.493,0.421,,,,7.072,0.192,,0.15,0.0,541.984,773.09,773.09,,,,232.753,,,,,108.289,124.314,1005.843,1547.827,0,301.24,,0.0,667.395,-10.461,958.174,124.553,1082.727,2630.554,
