Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2012,16693.9,489.2,489.2,0.0,816.2,816.2,0.0,581.7,157.5,0.0,274.7,149.5,687.4,,,589.7,2574.5,12435.6,16147.2,-3711.6,,,,1683.8,,,,,,1683.8,14119.4,,1596.5,,,,1596.5,121.4,0.0,,,,121.4,22.0,,24.5,456.0,0.0,1739.9,6264.0,6264.0,,,,2820.6,,1053.9,1286.2,9084.6,10824.5,0.0,2273.1,2.8,2270.3,-461.2,4075.1,-53.2,5833.8,35.6,5869.4,16693.9,
09/30/2012,16850.4,648.0,648.0,0.0,682.2,682.2,0.0,554.9,162.2,0.0,235.7,157.0,769.6,,,697.6,2654.7,12511.1,16319.3,-3808.2,,,,1684.6,,,,,,1684.6,14195.7,,1645.1,,,,1645.1,124.8,0.0,,,,124.8,19.9,,6.9,385.0,0.0,1789.8,6238.3,6238.3,,,,2845.3,,1054.3,1399.1,9083.6,10873.4,0.0,2287.7,2.8,2284.9,-461.5,4095.2,23.2,5944.6,32.4,5977.0,16850.4,
12/31/2012,15809.0,558.8,558.8,0.0,737.8,737.8,0.0,548.4,164.3,0.0,226.5,157.6,730.5,0.0,,621.7,2575.5,11801.7,15431.2,-3629.5,0.0,,,1431.8,0.0,0.0,0.0,243.2,,1188.6,13233.5,,1606.9,555.0,0.0,0.0,1051.9,47.8,0.0,,,,47.8,19.4,0.0,9.1,577.3,0.0,1674.1,6205.1,6205.1,,,,2991.0,0.0,960.7,1443.9,9196.1,10870.2,0.0,2289.1,2.8,2286.3,-461.6,3066.4,11.0,4904.9,33.9,4938.8,15809.0,
03/31/2013,15471.9,629.5,629.5,0.0,661.8,661.8,,566.0,125.3,0.0,283.9,156.8,594.8,,,503.3,2452.1,11597.7,15402.6,-3804.9,,,,1422.1,,,,,,1422.1,13019.8,,1494.1,,,,1494.1,139.5,0.0,,,,139.5,26.6,,4.2,477.6,0.0,1660.2,6006.2,6006.2,,,,2901.5,,958.9,1460.8,8907.7,10567.9,0.0,2300.4,2.8,2297.6,-464.2,3020.1,11.6,4867.9,36.1,4904.0,15471.9,
06/30/2013,14927.9,517.9,517.9,0.0,732.2,732.2,0.0,581.6,114.2,0.0,298.5,168.9,417.5,,,321.5,2249.2,11492.0,15445.7,-3953.7,,,,1186.7,,,,,,1186.7,12678.7,,1625.8,,,,1625.8,26.0,0.0,,,,26.0,19.0,,,152.5,0.0,1670.8,5962.0,5962.0,,,,2744.0,,958.4,1633.1,8706.0,10376.8,0.0,2317.0,2.8,2314.2,-464.4,3087.4,-420.0,4520.0,31.1,4551.1,14927.9,
09/30/2013,14890.9,551.3,551.3,0.0,701.7,701.7,0.0,563.2,126.7,0.0,270.3,166.2,471.6,,,359.1,2287.8,11448.3,15573.4,-4125.1,,,,1154.8,,,,,,1154.8,12603.1,,1615.3,,,,1615.3,34.2,0.0,,,,34.2,10.0,,173.9,237.0,0.0,1659.5,5973.3,5973.3,,,,2723.2,,954.0,1358.3,8696.5,10356.0,0.0,2330.8,2.8,2328.0,-464.5,3038.4,-405.9,4498.8,36.1,4534.9,14890.9,
12/31/2013,14133.4,444.0,444.0,0.0,557.9,557.9,0.0,506.7,122.6,0.0,217.3,166.8,484.1,0.0,7.8,381.6,1992.7,11082.5,15327.0,-4244.5,0.0,,,1058.2,0.0,0.0,0.0,778.2,,272.2,12140.7,,1737.7,483.0,,,1254.7,31.7,0.0,,,,31.7,6.1,0.0,476.0,40.9,0.0,1775.5,5970.7,5970.7,,,,2439.3,0.0,684.0,1238.4,8410.0,10185.5,0.0,2342.8,2.8,2340.0,-464.7,2449.8,-419.2,3908.7,39.2,3947.9,14133.4,
03/31/2014,13845.1,508.1,508.1,0.0,454.4,454.4,0.0,549.4,134.2,0.0,247.0,168.2,398.3,,62.3,283.9,1910.2,10855.4,15186.9,-4331.5,,,,1079.5,,,,,,1017.2,11934.9,,1559.9,,,,1559.9,20.8,0.0,,,,20.8,18.9,,119.1,31.1,0.0,1599.6,5977.4,5977.4,,,,2252.4,,711.3,1390.9,8229.8,9829.4,0.0,2354.7,2.9,2351.8,-466.7,2378.2,-293.3,3972.9,42.8,4015.7,13845.1,
06/30/2014,13692.2,498.4,498.4,0.0,447.1,447.1,0.0,548.4,141.5,0.0,240.6,166.3,383.9,,82.1,265.9,1877.8,10700.5,15174.1,-4473.6,,,,1113.9,,,,,,1031.8,11814.4,,1462.0,,,,1462.0,20.8,0.0,,,,20.8,21.9,,,59.5,0.0,1504.7,5973.2,5973.2,,,,2209.9,,713.0,1437.4,8183.1,9687.8,0.0,2364.6,2.9,2361.7,-466.9,2281.9,-218.8,3960.8,43.6,4004.4,13692.2,
09/30/2014,13544.7,466.5,466.5,0.0,490.0,490.0,0.0,490.9,120.3,0.0,211.8,158.8,484.0,,4.9,377.1,1931.4,10651.1,15272.8,-4621.7,,,,962.2,,,,,,957.3,11613.3,,1656.5,,,,1656.5,21.4,0.0,,,,21.4,22.4,,,16.0,22.4,1700.3,5969.7,5969.7,,,,2279.6,,712.4,1551.2,8249.3,9949.6,0.0,2378.8,2.9,2375.9,-467.0,2108.2,-426.4,3593.6,1.5,3595.1,13544.7,
12/31/2014,13191.1,298.0,298.0,0.0,563.1,563.1,0.0,406.5,115.0,0.0,147.9,143.6,443.4,0.0,0.7,305.8,1711.0,10577.3,15275.9,-4698.6,0.0,,,902.8,0.0,0.0,0.0,161.0,,741.1,11480.1,,1809.2,461.7,0.0,0.0,1347.5,21.2,0.0,,,,21.2,32.7,0.0,0.0,89.1,0.0,1863.1,5965.6,5965.6,,,,2635.9,0.0,781.9,1764.9,8601.5,10464.6,0.0,2386.2,2.9,2383.3,-467.1,1570.5,-764.8,2724.8,1.7,2726.5,13191.1,
03/31/2015,13151.7,637.1,637.1,0.0,431.4,431.4,0.0,369.5,76.1,0.0,156.3,137.1,370.9,,1.1,225.2,1808.9,10451.8,15291.3,-4839.5,0.0,,,891.0,,,,,,889.9,11342.8,,1619.3,,,,1619.3,104.1,0.0,,,,104.1,38.1,,,86.4,0.0,1761.5,6287.5,6287.5,,,,2593.6,,782.6,1724.6,8881.1,10642.6,0.0,2395.9,2.9,2393.0,-371.5,1316.7,-835.5,2505.6,3.5,2509.1,13151.7,
06/30/2015,11861.4,487.1,487.1,0.0,301.7,301.7,0.0,395.6,84.4,0.0,179.8,131.4,509.6,,1.5,387.1,1694.0,9494.0,14395.8,-4901.8,0.0,,,673.4,,,,,,671.9,10167.4,,1486.7,,,,1486.7,20.4,0.0,,,,20.4,21.3,,,87.9,0.0,1528.4,6284.8,6284.8,,,,2392.2,,783.4,1520.9,8677.0,10205.4,0.0,2399.4,2.9,2396.5,-371.5,270.7,-644.8,1653.8,2.2,1656.0,11861.4,
09/30/2015,11663.4,334.3,334.3,0.0,370.0,370.0,0.0,348.1,68.3,0.0,158.6,121.2,501.2,,1.0,382.4,1553.6,9475.4,14516.3,-5040.9,0.0,,,634.4,,,,,,633.4,10109.8,,1468.6,,,,1468.6,19.5,0.0,,,,19.5,28.1,,,101.1,0.0,1516.2,6282.4,6282.4,,,,2554.4,,782.1,1671.2,8836.8,10353.0,0.0,2406.8,0.2,2406.6,-371.6,-34.0,-695.8,1305.4,5.0,1310.4,11663.4,
12/31/2015,10946.9,261.3,261.3,0.0,228.8,228.8,0.0,307.8,75.9,0.0,116.0,115.9,524.6,0.0,2.2,447.6,1322.5,9258.5,14290.1,-5031.6,0.0,,,365.9,0.0,0.0,0.0,180.4,,183.3,9624.4,,1446.3,,0.0,0.0,1446.3,5874.9,0.0,,,,5874.9,15.6,0.0,0.0,69.1,0.0,7336.8,366.3,366.3,,,,2325.3,0.0,722.9,1533.3,2691.6,10028.4,0.0,2410.9,0.2,2410.7,-371.7,-503.4,-618.9,916.9,1.6,918.5,10946.9,
03/31/2016,11495.0,745.6,745.6,0.0,263.7,263.7,0.0,315.8,56.1,0.0,144.3,115.4,627.0,,2.3,552.3,1952.1,9162.8,14303.2,-5140.4,0.0,,,380.1,,,,,,377.8,9542.9,,1284.9,,,,1284.9,6820.2,0.0,,,,6820.2,19.3,,,51.1,0.0,8124.4,367.0,367.0,,,,2192.3,,720.5,1420.7,2559.3,10683.7,0.0,2412.9,0.2,2412.7,-371.8,-668.5,-562.9,809.7,1.6,811.3,11495.0,
06/30/2016,12065.2,1274.3,1274.3,0.0,350.6,350.6,0.0,303.7,72.2,0.0,120.6,110.9,453.3,,2.2,382.5,2381.9,9061.9,14298.1,-5236.2,0.0,,,621.4,,,,,,619.2,9683.3,,758.3,,,,758.3,8688.1,0.0,,,,8688.1,15.7,,,58.8,0.0,9462.1,0.0,,,,,1982.6,,717.8,1206.0,1982.6,11444.7,0.0,2415.1,0.2,2414.9,-371.8,-904.0,-521.7,617.6,2.9,620.5,12065.2,
09/30/2016,12235.2,1167.8,1167.8,0.0,351.9,351.9,0.0,259.6,53.0,0.0,95.9,110.7,466.5,,2.3,393.1,2245.8,9215.5,14562.2,-5346.7,0.0,,,773.9,,,,,,771.6,9989.4,,835.9,,,,835.9,8824.7,0.0,,,,8824.7,19.5,,,107.6,0.0,9680.1,0.0,0.0,,,,2031.2,,715.4,1208.2,2031.2,11711.3,0.0,2418.7,0.2,2418.5,-371.8,-1039.5,-486.7,520.7,3.2,523.9,12235.2,
12/31/2016,11777.7,872.3,872.3,0.0,473.0,473.0,0.0,203.7,29.6,0.0,69.6,104.5,541.6,0.0,0.0,540.9,2090.6,8776.7,13968.6,-5191.9,0.0,,,910.4,0.0,0.0,0.0,163.5,,746.9,9687.1,,990.4,,0.0,0.0,990.4,8460.4,0.0,,,,8460.4,1.2,0.0,0.0,173.9,0.0,9452.0,0.0,0.0,,,,2144.2,0.0,756.3,1214.0,2144.2,11596.2,0.0,2422.2,0.2,2422.0,-371.8,-1399.5,-477.0,173.9,7.6,181.5,11777.7,
03/31/2017,12836.5,1068.1,1068.1,0.0,312.1,312.1,0.0,250.8,40.9,0.0,108.3,101.6,1575.2,,,1574.6,3206.2,8653.9,13920.8,-5266.9,0.0,,,976.4,0.0,,,,,976.4,9630.3,,967.3,,,,967.3,8434.9,0.0,,,,8434.9,0.7,,,16.2,0.0,9402.9,950.5,950.5,,,,1988.2,,753.9,1218.1,2938.7,12341.6,0.0,2424.1,0.2,2423.9,-371.9,-1121.1,-448.5,482.6,12.3,494.9,12836.5,
06/30/2017,8315.2,1095.7,1095.7,0.0,396.5,396.5,0.0,313.5,55.3,0.0,153.2,105.0,172.4,,,171.8,1978.1,5214.2,5338.0,-123.8,0.0,,,1122.9,0.0,,,,,1122.9,6337.1,,1147.0,,,,1147.0,189.0,0.0,,,,189.0,1.2,,,0.0,0.0,1337.2,1768.1,1768.1,,,,1978.2,,746.3,1231.9,3746.3,5083.5,460.0,2628.0,1.0,2627.0,0.0,94.9,0.5,3183.4,48.3,3231.7,8315.2,
09/30/2017,8073.4,925.0,925.0,0.0,431.0,431.0,0.0,307.7,58.0,0.0,145.7,104.0,278.9,,,276.4,1942.6,5082.6,5354.4,-271.8,0.0,,,1048.2,0.0,,,,,1048.2,6130.8,,1065.0,,,,1065.0,47.1,0.0,,,,47.1,1.0,,,2.2,0.0,1113.1,1612.0,1612.0,,,,1957.7,,745.8,1209.7,3569.7,4682.8,750.0,2368.6,1.0,2367.6,-69.2,296.3,1.8,3347.5,43.1,3390.6,8073.4,
12/31/2017,8181.2,1012.1,1012.1,0.0,504.2,504.2,0.0,291.3,78.1,0.0,111.7,101.5,382.4,0.0,85.6,375.6,2190.0,5111.9,5510.4,-398.5,0.0,,,879.3,0.0,0.0,0.0,251.3,,542.4,5991.2,,1191.0,,0.0,0.0,1191.0,42.1,0.0,,,,42.1,11.8,0.0,0.0,5.4,0.0,1244.9,1418.7,1418.7,,,,1861.8,0.0,730.0,1126.4,3280.5,4525.4,576.0,2591.3,1.0,2590.3,-175.9,613.6,1.4,3606.4,49.4,3655.8,8181.2,
03/31/2018,8014.6,1416.6,1416.6,0.0,388.0,388.0,0.0,265.5,56.6,0.0,105.8,103.1,507.4,,85.5,496.2,2577.5,5008.0,5539.1,-531.1,343.6,343.6,,85.5,0.0,,,,,0.0,5437.1,,1050.6,,,,1050.6,87.1,0.0,,,,87.1,8.8,,,5.2,0.0,1146.5,1368.1,1368.1,,,,1849.5,,727.3,1117.0,3217.6,4364.1,0.0,3278.3,1.4,3276.9,-351.4,682.3,0.6,3609.8,40.7,3650.5,8014.6,
06/30/2018,7795.7,1451.7,1451.7,0.0,412.7,412.7,0.0,290.5,63.8,0.0,125.4,101.3,313.5,,85.5,306.3,2468.4,4945.7,5611.9,-666.2,296.1,296.1,,85.5,0.0,,,,,0.0,5327.3,,1023.9,,,,1023.9,45.0,0.0,,,,45.0,15.0,,,5.1,0.0,1083.9,1358.0,1358.0,,,,1808.5,,726.8,1076.6,3166.5,4250.4,0.0,3287.1,1.4,3285.7,-564.9,781.3,-1.6,3501.9,43.4,3545.3,7795.7,
09/30/2018,7520.7,1371.0,1371.0,0.0,345.9,345.9,0.0,277.1,57.5,0.0,115.3,104.3,312.9,,85.5,312.6,2306.9,4851.9,5661.5,-809.6,276.4,276.4,,85.5,0.0,,,,,0.0,5213.8,,1072.6,,,,1072.6,42.0,0.0,,,,42.0,9.6,,,4.8,0.0,1124.2,1334.2,1334.2,,,,1773.7,,723.4,1045.5,3107.9,4232.1,0.0,3296.5,1.4,3295.1,-890.0,837.2,-3.1,3240.6,48.0,3288.6,7520.7,
12/31/2018,7423.7,981.9,981.9,0.0,345.5,345.5,0.0,280.2,53.6,0.0,108.5,118.1,348.0,,48.5,345.0,1955.6,5207.0,6164.4,-957.4,0.0,,,261.1,0.0,0.0,0.0,31.1,,181.5,5468.1,,1020.8,,,,1020.8,36.5,0.0,,,,36.5,1.2,,,9.7,0.0,1058.5,1330.5,1330.5,,,,1583.1,,547.7,1025.7,2913.6,3972.1,0.0,3306.1,1.4,3304.7,-1025.1,1074.5,40.1,3395.6,56.0,3451.6,7423.7,
03/31/2019,7287.5,798.1,798.1,0.0,366.6,366.6,0.0,268.5,50.0,0.0,99.6,118.9,427.5,,48.5,422.0,1860.7,5166.5,6279.1,-1112.6,0.0,,,260.3,0.0,,,,,211.8,5426.8,,983.6,,,,983.6,65.5,0.0,61.5,30.8,30.7,4.0,0.1,,,9.7,0.0,1049.2,1385.1,1325.0,60.1,1.9,58.2,1591.1,,543.7,1037.7,2976.2,4025.4,0.0,3323.7,1.4,3322.3,-1125.3,978.3,38.0,3214.7,47.4,3262.1,7287.5,
06/30/2019,7121.2,853.0,853.0,0.0,345.6,345.6,0.0,322.1,74.9,0.0,123.4,123.8,279.1,,48.5,273.9,1799.8,5067.9,6335.2,-1267.3,0.0,,,253.5,0.0,,,,,205.0,5321.4,,933.8,,,,933.8,57.9,0.0,53.9,24.5,29.4,4.0,0.0,,,9.6,0.0,991.7,1385.1,1327.1,58.0,0.0,58.0,1518.6,,520.9,988.1,2903.7,3895.4,0.0,3335.1,1.4,3333.7,-1193.4,999.1,35.3,3176.1,49.7,3225.8,7121.2,
09/30/2019,6792.5,759.1,759.1,0.0,257.1,257.1,0.0,294.8,79.5,0.0,96.3,119.0,254.7,,48.5,250.6,1565.7,4984.8,6368.7,-1383.9,0.0,,,242.0,0.0,,,,,193.5,5226.8,,849.9,,,,849.9,51.0,0.0,47.0,19.4,27.6,4.0,0.0,,,9.5,0.0,900.9,1384.5,1329.2,55.3,0.2,55.1,1522.1,,516.4,996.2,2906.6,3807.5,0.0,3344.1,1.4,3342.7,-1337.6,901.3,31.8,2939.6,45.4,2985.0,6792.5,
12/31/2019,6542.8,732.2,732.2,0.0,283.1,283.1,0.0,331.5,85.1,0.0,130.1,116.3,267.1,,28.3,261.2,1613.9,4761.5,6171.3,-1409.8,0.0,,,167.4,0.0,0.0,0.0,12.0,,127.1,4928.9,,927.4,,,,927.4,47.9,0.0,43.9,14.3,29.6,4.0,0.0,,,28.8,0.0,975.3,1345.3,1291.6,53.7,0.9,52.8,1549.7,,593.4,927.5,2895.0,3870.3,0.0,3352.5,1.4,3351.1,-1367.3,597.0,31.6,2613.8,58.7,2672.5,6542.8,
03/31/2020,6230.4,682.5,682.5,0.0,230.0,230.0,0.0,269.2,59.1,0.0,96.4,113.7,237.5,,4.9,233.0,1419.2,4685.8,6195.4,-1509.6,0.0,,,125.4,0.0,,,,,120.5,4811.2,,767.4,,,,767.4,37.8,0.0,33.8,8.6,25.2,4.0,0.8,,,25.5,0.0,806.0,1338.8,1293.8,45.0,0.5,44.5,1552.3,,587.7,939.1,2891.1,3697.1,0.0,3354.7,1.4,3353.3,-1368.1,467.3,22.6,2476.5,56.8,2533.3,6230.4,
06/30/2020,4948.8,848.5,848.5,0.0,146.3,146.3,0.0,301.6,111.2,0.0,49.7,140.7,286.3,,4.9,277.4,1582.7,3229.1,4418.4,-1189.3,0.0,,,137.0,0.0,,,,,132.1,3366.1,,764.0,,,,764.0,35.8,0.0,31.8,6.9,24.9,4.0,0.0,,,28.3,0.0,799.8,1639.0,1596.0,43.0,1.0,42.0,1520.7,,583.0,909.4,3159.7,3959.5,0.0,3358.6,1.4,3357.2,-1368.9,-1076.9,26.5,939.3,50.0,989.3,4948.8,
