Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2007,2614.917,260.742,141.821,118.921,326.012,,,277.057,52.782,48.567,175.708,0.0,110.125,,,,973.936,351.566,,,0.0,,1289.415,1193.328,1121.81,71.518,,96.087,1640.981,,87.154,87.154,,,,7.02,7.02,0.0,0.0,,,228.244,,,228.244,322.418,495.668,495.668,0.0,0.0,,342.916,,,,342.916,838.584,1161.002,0.0,171.037,,,-360.999,1519.461,124.136,1453.635,0.28,1453.915,2614.917,
12/31/2007,2675.569,316.323,169.384,146.939,307.622,,,258.032,53.008,49.622,155.402,0.0,100.045,,,,982.022,371.409,721.41,-350.001,0.0,,1322.138,1203.587,1127.42,76.167,,118.551,1693.547,,82.321,82.321,,,,1.244,1.244,0.0,0.0,,,228.846,,,228.846,312.411,482.063,482.063,0.0,0.0,,364.693,,,,364.693,846.756,1159.167,0.0,174.712,,,-387.108,1582.683,145.819,1516.106,0.296,1516.402,2675.569,
03/31/2008,2915.005,344.663,90.66,254.003,356.629,,,280.932,57.142,56.118,167.672,0.0,111.107,,,,1093.331,402.009,,,0.0,,1419.665,1257.892,1181.197,76.695,,161.773,1821.674,,93.642,93.642,,,,5.823,5.823,0.0,0.0,,,197.575,,,197.575,297.04,586.811,586.811,0.0,0.0,,510.909,,,,510.909,1097.72,1394.76,0.0,177.948,,,-469.535,1644.149,167.379,1519.941,0.304,1520.245,2915.005,
06/30/2008,2993.208,423.251,113.454,309.797,371.489,,,282.795,64.354,56.771,161.67,0.0,104.552,,,,1182.087,405.603,,,0.0,,1405.518,1254.974,1178.627,76.347,,150.544,1811.121,,94.413,94.413,,,,4.854,4.854,0.0,0.0,,,226.294,,,226.294,325.561,576.649,576.649,0.0,0.0,,481.471,,,,481.471,1058.12,1383.681,0.0,181.824,,,-473.332,1716.083,184.615,1609.19,0.337,1609.527,2993.208,
09/30/2008,2661.311,244.75,54.205,190.545,345.477,,,278.761,63.012,54.233,161.516,0.0,103.108,,,,972.096,386.885,,,0.0,,1302.33,1213.678,1145.212,68.466,,88.652,1689.215,,90.782,90.782,,,,2.828,2.828,0.0,0.0,,,244.437,,,244.437,338.047,401.685,401.685,0.0,0.0,,334.805,,,,334.805,736.49,1074.537,0.0,187.903,,,-468.721,1775.41,91.827,1586.419,0.355,1586.774,2661.311,
12/31/2008,2830.4,204.249,203.991,0.258,319.26,,,306.125,63.776,58.123,184.226,0.0,120.228,,,,949.862,432.276,840.151,-407.875,0.0,,1448.262,1380.744,1277.026,103.718,,67.518,1880.538,,104.329,104.329,,,,25.795,25.795,0.0,0.0,,,229.838,,,229.838,359.962,423.679,423.679,0.0,0.0,,387.346,,,,387.346,811.025,1170.987,0.0,188.782,,,-479.63,1838.958,39.612,1587.722,71.691,1659.413,2830.4,
03/31/2009,2760.789,226.486,226.299,0.187,327.514,,,314.089,70.81,55.66,187.619,0.0,116.8,,,116.8,984.889,416.393,,,0.0,,1359.507,1330.966,1206.008,124.958,,28.541,1775.9,,129.432,98.313,31.119,,,25.617,25.617,,,,,188.658,,,188.658,343.707,460.842,460.842,,,,276.643,,,59.031,217.612,737.485,1081.192,0.0,191.866,1.628,190.238,-479.265,1893.242,8.303,1614.146,65.451,1679.597,2760.789,
06/30/2009,2898.479,251.907,251.871,0.036,357.546,357.546,0.0,309.431,67.457,54.067,187.907,0.0,113.621,,,113.621,1032.505,429.935,,,0.0,,1436.039,1390.594,1267.898,122.696,,45.445,1865.974,,316.587,93.42,15.737,,207.43,273.906,273.906,,,,,0.0,,,0.0,590.493,145.949,145.949,,,,357.915,,,70.508,287.407,503.864,1094.357,0.0,194.129,1.628,192.501,-475.765,1955.977,58.277,1732.618,71.504,1804.122,2898.479,
09/30/2009,3067.109,333.405,333.368,0.037,356.976,356.976,0.0,311.666,64.82,55.345,191.501,0.0,125.056,,,125.056,1127.103,445.365,,,0.0,,1494.641,1428.168,1308.824,119.344,,66.473,1940.006,,363.286,98.125,34.896,,230.265,240.366,240.366,,,,,0.0,,,0.0,603.652,154.842,154.842,,,,406.164,,,77.838,328.326,561.006,1164.658,0.0,197.409,1.628,195.781,-481.3,2016.007,95.139,1827.255,75.196,1902.451,3067.109,
12/31/2009,3087.932,450.385,450.348,0.037,348.684,,,291.64,59.863,53.056,178.721,0.0,127.087,,0.005,126.196,1217.796,439.619,903.92,-464.301,0.0,,1430.517,1401.682,1312.596,89.086,8.605,20.225,1870.136,,362.382,100.847,12.366,0.0,249.169,82.174,15.594,0.0,0.0,,66.58,0.0,0.0,127.001,0.0,444.556,387.151,387.151,0.0,0.0,,349.267,0.0,110.304,72.524,39.438,736.418,1180.974,0.0,197.123,1.628,195.495,-532.019,2083.459,83.542,1832.105,74.853,1906.958,3087.932,
03/31/2010,2986.747,405.017,405.017,0.0,355.03,,,301.198,65.583,54.383,181.232,0.0,117.209,,0.542,117.209,1178.454,420.779,,,0.0,,1387.514,1362.618,1279.103,83.515,0.009,24.345,1808.293,,308.489,108.118,3.481,,196.89,18.946,18.946,,,,,0.0,,128.377,0.0,327.435,457.565,457.565,,,,319.129,-25.105,,70.166,145.691,776.694,1104.129,0.0,196.434,1.628,194.806,-557.805,2137.952,34.607,1811.188,71.43,1882.618,2986.747,
06/30/2010,2797.267,340.347,340.347,0.0,351.304,,,284.394,61.235,51.389,171.77,0.0,113.197,,2.614,113.197,1089.242,399.077,,,0.0,,1308.948,1285.763,1208.765,76.998,0.806,19.765,1708.025,,310.447,106.864,11.38,,192.203,11.927,11.927,,,,,0.0,,68.252,0.0,322.374,462.976,462.976,,,,270.507,-10.768,,73.779,139.244,733.483,1055.857,0.0,199.865,1.628,198.237,-670.603,2202.13,-55.678,1675.714,65.696,1741.41,2797.267,
09/30/2010,3195.156,534.243,534.243,0.0,366.789,366.789,,318.071,68.81,54.976,194.285,0.0,112.454,,1.93,112.454,1331.557,423.802,,,0.0,,1439.797,1384.639,1304.938,79.701,0.42,52.808,1863.599,,344.622,100.663,19.335,,224.624,7.29,7.29,,,,,0.0,,170.978,0.0,351.912,592.376,592.376,,,,374.312,-25.966,,74.238,155.062,966.688,1318.6,0.0,204.11,1.628,202.482,-700.98,2258.531,41.82,1803.481,73.075,1876.556,3195.156,
12/31/2010,3257.951,540.038,540.038,0.0,344.796,,,308.738,62.123,57.272,189.343,0.0,121.473,,0.021,118.93,1315.045,423.105,941.716,-518.611,0.0,,1519.801,1381.798,1303.055,78.743,10.947,127.035,1942.906,,352.337,114.479,13.113,0.0,224.745,7.754,5.276,0.0,0.0,,2.478,0.0,0.0,175.463,0.0,360.091,604.015,604.015,0.0,0.0,,383.933,-26.868,119.026,72.489,43.823,987.948,1348.039,0.0,206.53,1.628,204.902,-711.65,2320.35,24.156,1839.386,70.526,1909.912,3257.951,
03/31/2011,3437.049,575.264,575.264,0.0,385.357,,,332.282,67.782,60.16,204.34,0.0,119.165,,0.001,117.964,1412.068,432.716,,,0.0,,1592.265,1430.248,1350.78,79.468,,162.016,2024.981,,350.558,111.943,23.643,,214.972,11.453,11.453,,,,,0.0,,217.587,0.0,362.011,652.29,652.29,,,,440.249,-28.919,,79.963,171.618,1092.539,1454.55,0.0,225.376,1.628,223.748,-750.639,2382.336,88.265,1945.338,37.161,1982.499,3437.049,
06/30/2011,3656.643,671.71,671.71,0.0,404.661,,,337.2,73.761,64.704,198.735,0.0,138.842,,9.507,131.402,1552.413,442.957,,,0.0,,1661.273,1478.059,1391.289,86.77,,173.707,2104.23,,421.926,113.87,24.44,,283.616,8.5,8.5,,,,,0.0,,288.218,0.0,430.426,654.873,654.873,,,,490.111,-56.629,,81.324,177.198,1144.984,1575.41,0.0,228.699,1.628,227.071,-739.445,2449.463,103.513,2042.23,39.003,2081.233,3656.643,
09/30/2011,4833.711,81.866,81.866,0.0,475.947,,,391.528,80.4,70.99,240.138,0.0,140.264,,4.594,135.945,1089.605,569.853,,,0.0,,3174.253,3016.944,2208.906,808.038,,152.715,3744.106,,467.116,133.2,10.775,,323.141,45.573,45.573,,,,,0.0,,191.191,0.0,512.689,1793.979,1793.979,,,,636.629,-40.42,,242.162,243.696,2430.608,2943.297,0.0,233.453,1.628,231.825,-736.023,2502.945,-146.683,1853.692,36.722,1890.414,4833.711,
12/31/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2012,5015.061,67.346,67.346,0.0,461.352,,,403.052,88.242,75.748,239.062,0.0,187.435,,7.763,187.435,1119.185,604.16,,,0.0,,3291.716,3107.989,2109.451,998.538,,175.964,3895.876,,506.446,163.419,19.182,,323.845,288.037,288.037,,,,,0.0,,169.055,0.0,794.483,1481.217,1481.217,,,,692.386,-71.881,,321.362,273.85,2173.603,2968.086,0.0,226.469,1.628,224.841,-730.955,2581.134,-68.031,2008.617,38.358,2046.975,5015.061,
06/30/2012,4870.756,53.21,53.21,0.0,462.233,,,403.195,88.953,67.81,246.432,0.0,186.544,,35.404,177.896,1105.182,587.285,,,0.0,,3178.289,2983.831,2036.084,947.747,,159.054,3765.574,,506.402,145.85,12.646,,347.906,241.801,241.801,,,,,0.0,,108.917,0.0,748.203,1482.783,1482.783,,,,650.771,-83.941,,334.673,291.122,2133.554,2881.757,0.0,232.49,1.628,230.862,-731.253,2654.044,-203.712,1951.569,37.43,1988.999,4870.756,
09/30/2012,4977.422,56.075,56.075,0.0,467.296,,,415.922,87.395,69.264,259.263,0.0,189.685,,26.957,181.687,1128.978,602.67,,,0.0,,3245.774,3049.164,2207.413,841.751,,169.653,3848.444,,528.88,137.669,18.206,,373.005,411.84,411.84,,,,,0.0,,119.058,0.0,940.72,1237.244,1237.244,,,,638.591,-88.725,,319.834,288.424,1875.835,2816.555,0.0,243.472,1.628,241.844,-725.168,2699.546,-95.779,2122.071,38.796,2160.867,4977.422,
12/31/2012,4972.297,80.132,80.132,0.0,442.412,,,402.94,81.537,72.533,248.87,0.0,185.612,,2.6,172.876,1111.096,614.705,1353.99,-739.285,0.0,,3246.496,3041.595,2210.953,830.642,53.105,149.196,3861.201,,628.817,165.29,39.191,,424.336,298.963,0.0,0.0,0.0,,298.963,0.0,0.0,3.38,0.0,927.78,1222.035,1222.035,0.0,0.0,,573.039,0.0,240.597,232.641,96.421,1795.074,2722.854,0.0,248.176,1.628,246.548,-713.739,2818.461,-144.2,2208.698,40.745,2249.443,4972.297,
03/31/2013,4902.128,56.203,56.203,0.0,468.537,,,417.094,88.704,72.622,255.768,0.0,218.685,,10.943,177.735,1160.519,608.85,,,0.0,,3132.759,2972.887,2167.241,805.646,,148.929,3741.609,,466.313,148.715,14.615,,302.983,315.438,315.438,,,,,44.414,,130.03,0.0,826.165,1207.722,1207.722,,,,598.847,-41.603,,226.1,284.32,1806.569,2632.734,0.0,240.573,1.628,238.945,-689.096,2881.126,-199.101,2233.502,35.892,2269.394,4902.128,
06/30/2013,4874.683,57.027,57.027,0.0,499.006,,,433.189,93.58,76.019,263.59,0.0,180.811,,11.924,157.75,1170.033,605.028,,,0.0,,3099.622,2945.196,2158.529,786.667,,142.502,3704.65,,430.765,147.455,17.947,,265.363,417.065,417.065,,,,,42.785,,104.696,0.0,890.615,1123.792,1123.792,,,,572.18,-38.189,,218.624,287.049,1695.972,2586.587,0.0,246.226,1.628,244.598,-732.21,2959.391,-223.222,2250.185,37.911,2288.096,4874.683,
09/30/2013,5009.979,50.658,50.658,0.0,502.37,,,448.277,94.005,72.909,281.363,0.0,151.84,,0.683,143.794,1153.145,628.509,,,0.0,,3228.325,3018.606,2218.136,800.47,,209.036,3856.834,,499.719,136.945,33.923,,328.851,270.948,270.948,,,,,6.894,,114.356,0.0,777.561,1164.794,1164.794,,,,588.606,-52.041,,226.668,299.623,1753.4,2530.961,0.0,251.781,1.628,250.153,-723.488,3030.252,-120.104,2438.441,40.577,2479.018,5009.979,
12/31/2013,5078.047,74.954,74.954,0.0,472.802,,,438.559,85.57,67.718,285.271,0.0,157.487,,0.0,157.487,1143.802,637.172,1442.566,-805.394,0.0,,3297.073,3076.919,2281.596,795.323,20.246,199.908,3934.245,,486.543,132.789,14.446,,339.308,309.862,0.0,0.0,0.0,,309.862,0.0,0.0,0.0,0.0,796.405,1166.178,1166.178,0.0,0.0,,537.49,0.0,223.266,238.394,75.83,1703.668,2500.073,0.0,256.9,1.628,255.272,-748.506,3095.721,-69.062,2535.053,42.921,2577.974,5078.047,
03/31/2014,5089.433,55.823,55.823,0.0,496.221,,,455.074,96.059,72.874,286.141,0.0,195.205,,,195.205,1202.323,642.318,,,0.0,,3244.792,3072.712,2286.715,785.997,,172.08,3887.11,,564.301,141.591,23.829,,398.881,403.145,403.145,,,,,0.0,,,0.0,967.446,1065.463,1065.463,,,,531.926,,,236.269,295.657,1597.389,2564.835,0.0,213.095,1.628,211.467,-773.52,3159.123,-75.665,2523.033,1.565,2524.598,5089.433,
06/30/2014,5072.373,66.929,66.929,0.0,503.972,,,461.203,91.498,75.929,293.776,0.0,199.17,,1.261,193.753,1231.274,639.212,,,0.0,,3201.887,3043.903,2278.798,765.105,,156.723,3841.099,,553.189,143.562,38.604,,371.023,301.294,301.294,,,,,41.826,,33.5,0.0,896.309,1065.881,1065.881,,,,525.409,-14.571,,231.005,275.475,1591.29,2487.599,0.0,218.902,1.628,217.274,-777.081,3239.641,-97.999,2583.463,1.311,2584.774,5072.373,
09/30/2014,4884.061,97.652,97.652,0.0,476.856,,,422.485,81.881,66.831,273.773,0.0,260.708,,8.374,189.752,1257.701,606.924,,,0.0,,3019.436,2870.808,2160.696,710.112,,140.254,3626.36,,532.226,128.233,47.567,,356.426,115.253,115.253,,,,,87.09,,4.336,0.0,734.569,1165.566,1165.566,,,,487.682,-2.9,,215.482,270.764,1653.248,2387.817,0.0,228.655,1.628,227.027,-785.94,3305.448,-253.055,2495.108,1.136,2496.244,4884.061,
12/31/2014,4646.5,151.6,151.6,0.0,426.6,,,387.1,75.5,58.3,253.3,0.0,241.7,,12.7,205.5,1207.0,588.8,1370.4,-781.6,0.0,,2850.7,2760.1,2089.3,670.8,44.1,33.8,3439.5,,536.0,132.6,29.0,,374.4,111.8,111.8,0.0,0.0,,,4.8,0.0,5.8,0.0,652.6,1150.1,1150.1,0.0,0.0,,521.6,-3.5,301.8,165.6,51.9,1671.7,2324.3,0.0,223.3,1.6,221.7,-841.6,3380.7,-441.1,2321.3,0.9,2322.2,4646.5,
03/31/2015,4384.83,100.619,100.619,0.0,409.865,,,380.098,70.799,59.499,249.8,0.0,309.5,,11.375,309.5,1200.082,556.766,,,0.0,,2627.982,2566.728,1953.271,613.457,,49.879,3184.748,,409.988,134.09,40.072,,235.826,247.631,247.631,,,,,4.214,,5.089,0.0,661.833,1078.823,1078.823,,,,469.922,-3.411,,150.47,317.774,1548.745,2210.578,0.0,212.742,1.628,211.114,-900.866,3434.484,-573.567,2172.793,1.459,2174.252,4384.83,
06/30/2015,4496.756,96.472,96.472,0.0,447.5,,,374.82,72.041,59.858,242.921,0.0,351.538,,2.115,351.538,1270.33,568.036,,,0.0,,2658.39,2615.277,1998.608,616.669,,40.998,3226.426,,489.753,132.966,64.023,,292.764,119.704,119.704,,,,,3.516,,6.223,0.0,612.973,1077.779,1077.779,,,,489.715,-2.806,,155.587,330.711,1567.494,2180.467,0.0,226.63,1.628,225.002,-905.118,3468.364,-475.006,2314.87,1.419,2316.289,4496.756,
09/30/2015,4402.2,236.4,236.4,0.0,429.8,,,361.3,71.5,52.9,236.9,0.0,180.6,,4.7,180.6,1208.1,555.2,,,0.0,,2638.9,2584.7,1984.3,600.4,,49.5,3194.1,,476.1,137.5,33.6,,305.0,453.2,453.2,,,,,4.1,,3.9,0.0,933.4,701.9,701.9,,,,485.4,-2.7,,152.9,331.3,1187.3,2120.7,0.0,233.6,1.6,232.0,-908.7,3542.7,-587.5,2280.1,1.4,2281.5,4402.2,
12/31/2015,4402.9,284.6,284.6,0.0,399.9,,,340.4,69.9,52.3,218.2,0.0,171.8,,7.9,143.7,1196.7,558.8,1342.7,-783.9,0.0,,2647.4,2588.3,1987.6,600.7,0.0,51.2,3206.2,,450.7,133.6,20.2,,296.9,12.1,2.9,0.0,0.0,,9.2,13.2,0.0,0.6,0.0,476.0,1141.0,1141.0,0.0,0.0,,446.5,0.0,246.1,160.3,39.5,1587.5,2063.5,0.0,239.4,1.6,237.8,-898.4,3591.0,-594.0,2338.0,1.4,2339.4,4402.9,
03/31/2016,11682.4,323.1,323.1,0.0,625.2,,,562.1,119.6,75.7,366.8,0.0,295.1,,2.1,279.4,1805.5,816.5,,,0.0,,9060.4,8974.1,5836.0,3138.1,,84.2,9876.9,,823.2,287.4,55.7,,480.1,10.9,10.9,,,,,20.1,,24.8,0.0,854.2,1169.1,1169.1,,,,1273.7,-22.9,,875.5,396.3,2442.8,3297.0,0.0,6492.3,2.6,6489.7,-1376.8,3697.5,-431.2,8381.8,3.6,8385.4,11682.4,
06/30/2016,11451.4,311.6,311.6,0.0,637.2,,,523.1,119.2,76.4,327.5,0.0,266.5,,4.9,249.1,1738.4,794.1,,,0.0,,8918.9,8823.2,5794.7,3028.5,,90.8,9713.0,,710.1,227.1,19.5,,463.5,9.8,9.8,,,,,2.6,,13.9,0.0,722.5,1171.8,1171.8,,,,1241.5,-12.3,,849.8,390.1,2413.3,3135.8,0.0,6501.4,2.6,6498.8,-1460.0,3784.7,-514.6,8311.5,4.1,8315.6,11451.4,
09/30/2016,11952.4,330.7,330.7,0.0,672.1,,,556.4,132.3,85.3,338.8,0.0,282.4,,0.2,271.9,1841.6,822.9,,,0.0,,9287.9,9192.3,6056.7,3135.6,,95.4,10110.8,,748.4,224.0,47.0,,477.4,16.4,16.4,,,,,5.4,,1.5,0.0,770.2,1569.8,1569.8,,,,1255.3,,,854.5,399.3,2825.1,3595.3,0.0,6511.9,2.6,6509.3,-1547.4,3859.0,-479.4,8344.1,13.0,8357.1,11952.4,
12/31/2016,11555.8,383.9,383.9,0.0,636.0,,,517.1,128.7,77.1,311.3,0.0,206.5,,0.6,192.4,1743.5,799.8,1854.9,-1055.1,8.2,8.2,9004.3,8909.6,5952.0,2957.6,0.1,94.0,9812.3,,729.7,223.0,60.8,,445.9,21.1,10.1,0.0,0.0,,11.0,16.8,0.0,0.3,0.0,767.6,1511.1,1511.1,0.0,0.0,,1151.2,0.0,324.9,751.7,74.3,2662.3,3429.9,0.0,6519.3,2.6,6516.7,-1647.3,3948.0,-705.7,8114.3,11.6,8125.9,11555.8,
03/31/2017,11594.0,363.3,363.3,0.0,598.6,,,565.1,136.0,85.6,343.5,0.0,193.6,,0.2,184.6,1720.6,807.1,,,0.0,,9066.3,8913.3,5958.2,2955.1,,152.8,9873.4,,721.1,258.4,42.1,,420.6,22.7,22.7,,,,,3.7,,1.6,0.0,747.5,1528.1,1528.1,,,,1154.8,-1.3,,753.2,401.3,2682.9,3430.4,0.0,6518.8,2.6,6516.2,-1695.0,3986.4,-658.0,8152.2,11.4,8163.6,11594.0,
06/30/2017,10850.0,268.4,268.4,0.0,664.2,,,596.8,149.6,91.3,355.9,0.0,236.3,,0.7,230.3,1765.7,841.0,,,0.0,,8243.3,8083.0,5023.6,3059.4,,159.6,9084.3,,732.1,245.6,31.4,,455.1,21.6,21.6,,,,,0.0,,5.9,0.0,753.7,1587.3,1587.3,,,,1234.8,-1.5,,802.4,428.0,2822.1,3575.8,0.0,6530.0,2.6,6527.4,-1745.1,2915.6,-438.0,7262.5,11.7,7274.2,10850.0,
09/30/2017,11199.0,370.0,370.0,0.0,734.4,,,624.4,145.4,91.3,387.7,0.0,243.6,,0.1,239.0,1972.4,859.9,,,0.0,,8366.7,8184.1,5074.9,3109.2,,182.5,9226.6,,827.0,249.0,39.7,,538.3,21.4,21.4,,,,,0.0,,11.4,0.0,848.4,1600.7,1600.7,,,,1260.1,-1.6,,818.2,432.1,2860.8,3709.2,0.0,6547.5,2.6,6544.9,-1737.1,2986.0,-318.6,7477.8,12.0,7489.8,11199.0,
12/31/2017,10374.5,320.6,320.6,0.0,746.2,,,623.1,145.1,90.4,387.6,0.0,312.6,,0.0,307.8,2002.5,876.0,2072.5,-1196.5,9.4,9.4,7486.6,7339.9,4539.2,2800.7,0.0,146.7,8372.0,,901.8,284.4,54.2,,563.2,30.1,20.9,0.0,0.0,,9.2,22.6,0.0,4.6,0.0,954.5,1611.6,1611.6,0.0,0.0,,1180.5,0.0,366.3,718.0,91.6,2792.1,3746.6,0.0,6546.5,2.6,6543.9,-1955.4,2316.2,-291.0,6616.3,11.6,6627.9,10374.5,
03/31/2018,10372.8,317.1,317.1,0.0,670.4,,,696.6,149.7,94.6,452.3,0.0,316.4,,0.2,313.9,2000.5,888.2,,,0.0,,7484.1,7384.6,4573.2,2811.4,,99.3,8372.3,,847.7,286.8,54.3,,506.6,22.6,22.6,,,,,25.1,,20.8,0.0,895.4,1645.5,1645.5,,,,1126.7,,,641.4,464.5,2772.2,3667.6,0.0,6534.3,2.6,6531.7,-1936.1,2375.9,-281.0,6693.1,12.1,6705.2,10372.8,
06/30/2018,8822.0,239.3,239.3,0.0,710.3,,,666.3,136.3,88.4,441.6,0.0,276.5,,13.4,262.4,1892.4,857.6,,,0.0,,6072.0,6004.6,3457.8,2546.8,,54.0,6929.6,,888.5,292.4,31.9,,564.2,218.1,218.1,,,,,11.1,,1.0,0.0,1117.7,1586.6,1586.6,,,,977.6,,,538.0,438.6,2564.2,3681.9,0.0,6528.8,2.6,6526.2,-2177.0,1216.2,-440.8,5127.2,12.9,5140.1,8822.0,
09/30/2018,8769.2,233.1,233.1,0.0,702.0,,,672.0,138.5,90.9,442.6,0.0,295.7,,,295.7,1902.8,865.7,,,0.0,,6000.7,5931.6,3443.6,2488.0,,69.1,6866.4,,925.3,287.8,69.0,,568.5,154.8,154.8,,,,,0.0,,,0.0,1080.1,1574.8,1574.8,,,,960.0,,,513.7,446.3,2534.8,3614.9,0.0,6531.3,2.6,6528.7,-2166.4,1243.6,-466.5,5142.0,12.3,5154.3,8769.2,
12/31/2018,8687.0,309.6,309.6,0.0,701.9,,,598.9,129.7,89.2,380.0,0.0,277.6,104.8,24.0,151.5,1888.0,870.6,2076.8,-1206.2,44.1,44.1,5884.3,5851.6,3431.3,2420.3,0.0,8.7,6799.0,,888.8,283.9,58.1,,546.8,92.4,81.8,0.0,0.0,,10.6,32.1,0.0,0.6,0.0,1013.3,1564.9,1564.9,0.0,0.0,,975.8,0.0,330.3,552.8,92.1,2540.7,3554.0,0.0,6524.9,2.6,6522.3,-2151.0,1225.9,-478.7,5121.1,11.9,5133.0,8687.0,
03/31/2019,8604.5,225.4,225.4,0.0,658.5,,,618.2,137.2,88.5,392.5,0.0,293.5,,,293.5,1795.6,1017.8,,,0.0,,5791.1,5723.9,3399.2,2324.7,,67.2,6808.9,,808.0,269.0,69.8,,469.2,62.6,20.4,42.2,0.3,41.9,,0.0,,,0.0,870.6,1670.6,1543.6,127.0,1.5,125.5,953.8,,,535.1,418.7,2624.4,3495.0,0.0,6523.0,2.6,6520.4,-2122.9,1245.0,-537.4,5107.7,1.8,5109.5,8604.5,
06/30/2019,8575.3,250.1,250.1,0.0,700.1,,,608.3,130.4,87.3,390.6,0.0,269.8,,,269.8,1828.3,975.4,,,0.0,,5771.6,5708.6,3412.7,2295.9,,63.0,6747.0,,784.8,248.1,52.0,,484.7,96.0,56.1,39.9,0.2,39.7,,0.0,,,0.0,880.8,1560.6,1439.9,120.7,1.4,119.3,951.0,,,519.8,431.2,2511.6,3392.4,0.0,6553.9,2.6,6551.3,-2132.0,1261.8,-502.6,5181.1,1.8,5182.9,8575.3,
09/30/2019,8366.8,226.1,226.1,0.0,698.4,,,605.1,135.4,84.0,385.7,0.0,281.7,,,281.7,1811.3,939.2,,,0.0,,5616.3,5523.4,3355.7,2167.7,,92.9,6555.5,,815.6,246.3,69.9,,499.4,53.3,11.5,41.8,0.2,41.6,,0.0,,,0.0,868.9,1522.4,1402.6,119.8,1.3,118.5,916.4,,,500.7,415.7,2438.8,3307.7,0.0,6569.8,2.6,6567.2,-2227.7,1324.3,-609.1,5057.3,1.8,5059.1,8366.8,
12/31/2019,8602.9,404.9,404.9,0.0,782.0,,,561.7,122.8,82.5,356.4,0.0,251.3,81.3,18.2,141.1,1999.9,961.7,2194.3,-1232.6,0.0,,5641.3,5572.8,3396.5,2176.3,0.0,50.3,6603.0,,917.5,307.9,56.1,,553.5,46.0,1.9,43.9,0.2,43.7,0.2,32.0,0.0,12.6,0.0,995.5,1552.6,1431.8,120.8,1.3,119.5,959.9,,384.0,479.6,83.7,2512.5,3508.0,0.0,6589.3,2.6,6586.7,-2301.3,1404.2,-599.7,5092.5,2.4,5094.9,8602.9,
03/31/2020,8058.4,235.9,235.9,0.0,709.1,,,590.5,141.8,80.3,368.4,0.0,269.7,,22.9,213.0,1805.2,923.5,,,0.0,,5329.7,5237.2,3191.8,2045.4,,69.6,6253.2,,853.0,271.1,64.5,,517.4,33.0,33.0,,,,,5.5,,29.2,0.0,891.5,1529.5,1421.2,108.3,,108.3,947.2,,,464.7,453.3,2476.7,3368.2,0.0,6556.5,2.6,6553.9,-2399.0,1242.2,-712.2,4687.5,2.7,4690.2,8058.4,
06/30/2020,8604.2,1109.1,1109.1,0.0,500.2,,,548.9,147.8,78.8,322.3,0.0,204.7,,13.6,195.8,2362.9,910.5,,,0.0,,5330.8,5266.8,3227.2,2039.6,,50.4,6241.3,,761.5,214.1,61.7,,485.7,0.3,0.3,,,,,1.2,,0.7,0.0,763.0,2283.7,2182.7,101.0,,101.0,912.1,,,439.2,472.2,3195.8,3958.8,0.0,6579.3,2.6,6576.7,-2416.2,1124.7,-644.7,4643.1,2.3,4645.4,8604.2,
