Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1996,,971.653992,272.679993,4883.846191,13729.958008,13966.842773,-236.884995,234.960999,340.072998,480.692993,0.0,20913.865234,,3010.133057,13686.234863,6003.208984,7683.025879,0.0,16696.367188,1495.275024,0.0,590.146973,252.373001,19034.162186,0.0,0.0,618.721008,1260.980957,1879.701965,20913.864151,
09/30/1996,,1071.542969,274.553986,4506.231934,13974.210938,14207.841797,-233.630997,585.067017,346.553986,506.114014,0.0,21264.275391,,3083.009033,13892.604004,6312.355957,7580.248047,0.0,16975.613281,1586.435059,0.0,580.291016,297.630005,19439.96936,0.0,0.0,622.630981,1201.675049,1824.30603,21264.275391,
12/31/1996,,1296.052979,361.950989,4247.318848,14655.885331,14886.257325,-230.371994,565.044983,367.311005,536.815002,0.0,22030.378906,,3003.971924,14332.479004,6444.476074,7888.00293,0.0,17336.450928,1987.264038,0.0,479.830994,281.182007,20084.727967,0.0,0.0,629.062988,1316.588013,1945.651001,22030.378968,
03/31/1997,,883.304016,305.938995,3847.794922,12754.555664,12952.617188,-198.061005,325.144989,346.416992,481.605011,2.807,18947.568359,,2525.480957,12386.328125,6988.661133,5397.666992,0.0,14911.808594,1613.579956,2.807,624.992981,232.895996,17386.084527,0.0,0.0,543.159973,1018.322998,1561.482971,18947.567498,
06/30/1997,,1053.338013,601.432983,4409.496094,15186.626953,15421.310547,-234.684006,303.213989,388.523987,636.97699,0.0,22579.609375,,3105.750977,13848.693848,5885.378906,7963.314941,0.0,16954.445312,2449.525879,0.0,1121.04895,294.337006,20819.357147,0.0,0.0,583.745972,1176.505981,1760.251953,22579.6091,
09/30/1997,,1169.21106,506.589996,7845.749023,20812.099609,21098.142578,-286.041992,365.195007,513.41803,1912.405029,0.0,33124.667969,,3463.883057,21190.380859,8435.0,12755.380859,0.0,24654.263672,4141.38623,0.0,1201.269043,428.337006,30425.255951,0.0,0.0,1017.041016,1682.370972,2699.411987,33124.667938,
12/31/1997,,1330.511963,555.768005,8129.602051,21077.791016,21361.955078,-284.165009,335.278992,531.650024,1371.588989,0.0,33332.191406,,3956.137939,20853.317383,8456.78125,12396.536133,0.0,24809.455078,3678.540039,0.0,1693.171021,388.721985,30569.888123,0.0,0.0,1018.333008,1743.968994,2762.302002,33332.190125,
03/31/1998,,1316.662964,617.093018,9204.671875,21220.294922,21513.859375,-293.565002,307.234009,542.773987,1940.58606,0.0,35149.316406,,3834.599121,21398.552734,21398.552734,,0.0,25233.150391,3824.105957,0.0,2386.949951,861.94397,32306.150269,0.0,0.0,1066.829956,1776.33606,2843.166016,35149.316284,
06/30/1998,,1446.296021,495.127991,9289.707031,21276.982422,21569.777344,-292.795013,251.039062,538.286987,1447.468994,0.0,34744.910156,,3900.600098,20645.21875,8979.400391,11665.818359,0.0,24545.818359,3436.358887,0.0,3450.370117,402.218994,31834.766357,0.0,0.0,1075.93103,1834.213013,2910.144043,34744.9104,
09/30/1998,,1175.005981,368.296997,9289.544922,21563.005859,21871.875,-308.868988,116.007004,541.098999,1543.561035,0.0,34596.519531,,3788.416016,20753.890625,8995.339844,11758.550781,0.0,24542.306641,2588.134033,0.0,3831.753906,575.651978,31537.846558,0.0,0.0,997.812988,2060.861084,3058.674072,34596.52063,
12/31/1998,,1760.635986,594.033997,9591.271484,21784.429688,22093.320312,-308.890015,97.607002,545.559021,1426.642944,0.0,35800.179688,,4453.047852,21008.348633,9200.249023,11808.099609,0.0,25461.396484,4468.443848,0.0,2282.550049,514.015991,32726.406372,0.0,0.0,1001.187012,2072.585938,3073.772949,35800.179321,
03/31/1999,,1210.972046,657.830994,9672.845703,21991.900391,22300.949219,-309.048004,81.905998,533.807007,1429.55603,0.0,35578.820312,,3901.013916,20821.382812,9024.839844,11796.542969,0.0,24722.396484,2783.824951,0.0,4352.620117,618.513977,32477.35553,0.0,0.0,1010.684021,2090.779053,3101.463074,35578.818604,
06/30/1999,,1234.010986,515.396973,9459.40625,22271.148438,22580.419922,-309.270996,62.502998,528.973022,1448.654053,0.0,35520.09375,,3814.49707,20519.129883,9152.958008,11366.171875,0.0,24333.626953,3546.656982,0.0,4099.854004,487.049011,32467.186951,0.0,0.0,1016.598022,2036.307983,3052.906006,35520.092957,
