Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2011,,0.0,,6008.44,6750.975,-742.535,0.0,0.0,0.0,0.0,0.0,6008.44,78.539,149.577,95.777,218.464,23.332,6574.129,,361.972,,,,2779.264,2054.959,724.305,,3141.236,379.638,58.592,3029.174,-34.511,3432.893,6574.129,
03/31/2012,,0.0,,6113.252,6892.429,-779.177,0.0,0.0,0.0,0.0,0.0,6113.252,77.361,159.351,98.152,230.172,39.803,6718.091,,359.964,,,,2789.487,2067.772,721.715,129.638,3279.089,380.0,59.232,3022.858,-23.088,3439.002,6718.091,
06/30/2012,,0.0,,6208.354,7030.723,-822.369,0.0,0.0,0.0,0.0,0.0,6208.354,80.937,161.438,104.454,244.659,41.897,6841.739,,386.394,,,,2998.76,2278.783,719.977,,3385.154,380.0,60.064,3053.891,-37.37,3456.585,6841.739,
09/30/2012,,0.0,,6300.027,7154.359,-854.332,0.0,0.0,0.0,0.0,0.0,6300.027,94.904,171.038,107.808,246.377,44.863,6965.017,,416.253,,,,3032.144,2312.794,719.35,,3448.397,380.0,60.73,3095.619,-19.729,3516.62,6965.017,
12/31/2012,,0.0,,6424.578,7299.613,-875.035,0.0,0.0,0.0,0.0,0.0,6424.578,140.971,178.845,115.048,250.727,39.947,7150.116,,465.109,,,,3181.949,2465.805,716.144,,3647.058,380.0,61.207,3086.684,-24.833,3503.058,7150.116,
03/31/2013,,0.0,,6375.182,7225.073,-849.891,0.0,0.0,0.0,0.0,0.0,6375.182,87.001,179.361,123.543,295.824,30.008,7090.919,,411.108,,,,3184.53,2453.816,730.714,,3595.638,380.0,61.678,3076.493,-22.89,3495.281,7090.919,
06/30/2013,,0.0,,6453.379,7331.578,-878.199,0.0,0.0,0.0,0.0,0.0,6453.379,302.205,185.084,122.605,285.102,30.914,7379.289,,420.39,,,,2959.424,2248.395,711.029,,3379.814,380.0,61.853,3597.187,-39.565,3999.475,7379.289,
09/30/2013,,0.0,,6613.761,7529.255,-915.494,0.0,0.0,0.0,0.0,0.0,6613.761,53.839,191.58,129.163,339.372,30.654,7358.369,,506.552,,,,2870.843,2162.19,708.653,,3377.395,380.0,61.946,3579.054,-40.026,3980.974,7358.369,
12/31/2013,,0.0,,6776.914,7729.02,-952.106,0.0,0.0,0.0,0.0,0.0,6776.914,57.696,200.343,140.288,326.814,27.709,7529.764,,489.762,,,,3061.061,2352.23,708.831,,3550.823,380.0,62.152,3572.993,-36.204,3978.941,7529.764,
03/31/2014,,0.0,,6930.262,7923.08,-992.818,0.0,0.0,0.0,0.0,0.0,6930.262,74.97,212.706,169.322,338.325,30.454,7756.039,,499.753,,,,3251.781,2654.27,597.511,,3751.534,380.0,81.769,3561.165,-18.429,4004.505,7756.039,
06/30/2014,,0.0,,7030.117,8069.927,-1039.81,0.0,0.0,0.0,0.0,0.0,7030.117,61.701,225.447,174.802,299.063,24.519,7815.649,,491.905,,,,3334.861,2719.31,615.551,,3826.766,380.0,82.081,3543.047,-16.245,3988.883,7815.649,
09/30/2014,,0.0,,7197.63,8280.799,-1083.169,0.0,0.0,0.0,0.0,0.0,7197.63,67.023,236.336,177.577,317.503,24.245,8020.314,,562.084,,,,3501.115,2864.29,636.825,,4063.199,380.0,81.917,3523.909,-28.711,3957.115,8020.314,
12/31/2014,,0.0,,7226.016,8346.261,-1120.245,0.0,0.0,0.0,0.0,0.0,7226.016,86.011,244.672,236.389,316.064,26.884,8136.036,,547.899,,,,3678.579,3026.37,652.209,,4226.478,367.163,81.119,3461.904,-0.628,3909.558,8136.036,
03/31/2015,,0.0,,7388.059,8541.889,-1153.83,0.0,0.0,0.0,0.0,0.0,7388.059,90.641,254.086,283.062,306.986,56.704,8379.538,,704.443,,,,3878.243,3124.76,753.483,,4582.686,367.163,16.304,3384.172,29.213,3796.852,8379.538,
06/30/2015,,0.0,,7442.875,8647.9,-1205.025,0.0,0.0,0.0,0.0,0.0,7442.875,68.617,266.706,360.614,314.539,44.191,8497.542,,592.806,,,,4065.617,3301.773,763.844,,4658.423,367.163,16.243,3371.733,83.98,3839.119,8497.542,
09/30/2015,,0.0,,7654.209,8913.949,-1259.74,0.0,0.0,0.0,0.0,0.0,7654.209,76.383,278.078,330.57,336.467,36.993,8712.7,,647.934,,,,4289.588,3521.714,767.874,,4937.522,367.1625,16.016,3356.7615,35.238,3775.178,8712.7,
12/31/2015,,221.937,,7535.197,8834.745,-1299.548,0.0,0.0,0.0,0.0,0.0,7757.134,125.098,291.055,353.465,325.393,28.872,8881.017,,651.361,,,,3935.692,3125.874,809.818,,4587.053,367.1625,318.877,3558.7335,49.191,4293.964,8881.017,
03/31/2016,,218.052,,7650.579,9027.171,-1376.592,0.0,0.0,0.0,0.0,0.0,7868.631,146.197,303.123,316.163,322.533,14.885,8971.532,,692.742,,,,4091.499,3274.921,816.578,,4784.241,343.864,321.571,3530.389,-8.533,4187.291,8971.532,
06/30/2016,,76.561,,7830.48,9256.44,-1425.96,0.0,0.0,0.0,0.0,0.0,7907.041,256.0,312.575,360.05,296.033,13.131,9144.83,,660.816,,,,4116.537,3393.743,722.794,,4777.353,318.864,345.768,3694.573,8.272,4367.477,9144.83,
09/30/2016,,52.845,,8019.914,9492.978,-1473.064,0.0,0.0,0.0,0.0,0.0,8072.759,157.928,327.921,320.989,397.898,16.406,9293.901,,671.886,,,,4329.094,3539.644,789.45,,5000.98,291.792,382.843,3650.031,-31.745,4292.921,9293.901,
12/31/2016,,35.715,,9092.478,10639.276,-1546.798,0.0,0.0,0.0,0.0,0.0,9128.193,125.032,345.718,342.477,397.134,16.334,10354.888,,808.585,,,,4164.025,3152.733,1011.292,,4972.61,216.913675,486.482,4673.527325,5.355,5382.278,10354.888,
03/31/2017,,36.028,,9485.096,11108.324,-1623.228,0.0,0.0,0.0,0.0,0.0,9521.124,151.209,374.327,394.471,409.175,18.32,10868.626,,861.613,,,,4430.686,3346.928,1083.758,130.0,5422.299,204.3858,493.896,4726.5852,21.46,5446.327,10868.626,
06/30/2017,,36.508,,9840.988,11535.242,-1694.254,0.0,0.0,0.0,0.0,0.0,9877.496,124.877,391.455,424.92,406.917,20.002,11245.667,,815.791,,,,4775.385,3648.037,1127.348,,5591.176,216.913675,497.327,4917.573325,22.677,5654.491,11245.667,
09/30/2017,,37.314,,10042.899,11828.014,-1785.115,0.0,0.0,0.0,0.0,0.0,10080.213,118.562,412.252,485.262,421.321,27.713,11545.323,,823.472,,,,4817.04,3663.15,1153.89,,5640.512,74.386,497.841,5288.72,43.864,5904.811,11545.323,
12/31/2017,,29.684,,10378.953,12254.763,-1875.81,0.0,0.0,0.0,0.0,0.0,10408.637,254.381,444.993,523.254,449.883,22.805,12103.953,,855.977,,,,4764.807,3993.746,771.061,,5620.784,74.3858,533.503,5825.2562,50.024,6483.169,12103.953,
03/31/2018,,30.677,,10810.415,12779.499,-1969.084,0.0,0.0,0.0,0.0,0.0,10841.092,221.645,478.37,724.31,518.442,37.337,12821.196,,877.051,,,,5210.798,4435.109,775.689,,6087.849,204.3858,538.75,5988.9832,1.228,6733.347,12821.196,
06/30/2018,,29.15,,11354.593,13420.926,-2066.333,,,,,,11383.743,287.029,499.132,790.753,566.721,34.812,13562.19,,947.95,,,,5614.105,4837.845,776.26,,6562.055,204.3858,539.674,6258.5602,-2.485,7000.135,13562.19,
09/30/2018,,28.132,,11757.15,13923.48,-2166.33,0.0,0.0,0.0,0.0,0.0,11785.282,204.181,522.721,957.356,606.327,29.699,14105.566,,1008.178,,,,5684.004,5051.212,632.792,,6692.182,74.386,540.601,6802.208,-3.811,7413.384,14105.566,
12/31/2018,,29.263,,12121.937,14385.734,-2263.797,0.0,0.0,0.0,0.0,0.0,12151.2,234.181,540.035,892.264,609.327,37.949,14464.956,,1091.987,,,,5478.255,4847.708,630.547,,6570.242,64.3358,552.749,7288.0642,-10.435,7894.714,14464.956,
03/31/2019,,30.553,,12908.635,15279.723,-2371.088,,,,,,12939.188,261.372,567.748,1000.904,656.561,54.433,15480.206,,1037.188,,,,6088.104,5487.042,601.062,,7125.292,57.461,788.337,7519.828,-10.712,8354.914,15480.206,
06/30/2019,,30.355,,13413.656,15897.832,-2484.176,,,,,,13444.011,198.909,594.31,1057.854,705.07,39.316,16039.47,,1028.211,,,,6599.79,5259.61,1340.18,,7628.001,57.461,782.449,7582.693,-11.134,8411.469,16039.47,
09/30/2019,,29.156,,14193.665,16790.002,-2596.337,0.0,0.0,0.0,0.0,0.0,14222.821,410.675,626.485,990.454,765.424,42.295,17058.154,,1086.237,,,,7008.297,6385.831,622.466,,8094.534,57.461,1173.388,7744.32,-11.549,8963.62,17058.154,
12/31/2019,,30.086,,15425.551,18130.208,-2704.657,0.0,0.0,0.0,0.0,0.0,15455.637,189.681,652.535,1140.594,899.048,53.008,18390.503,,1174.738,,,,7049.287,6428.127,621.16,,8224.025,0.0,1300.652,8875.575,-9.749,10166.478,18390.503,
03/31/2020,,29.587,,16413.367,19250.348,-2836.981,0.0,0.0,0.0,0.0,0.0,16442.954,445.255,678.902,1123.482,968.226,43.116,19701.935,,1189.362,,,,7598.308,6247.54,1350.768,,8787.67,0.0,1591.679,9338.192,-15.606,10914.265,19701.935,
06/30/2020,,29.656,,16861.964,19829.114,-2967.15,0.0,0.0,0.0,0.0,0.0,16891.62,206.86,695.957,1318.465,921.526,34.68,20069.108,,1185.152,,,,7814.98,7178.486,636.494,,9000.132,0.0,1637.536,9444.52,-13.08,11068.976,20069.108,
