Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,190.487,26.405,12.573,13.832,44.18,44.18,,0.0,0.0,0.0,0.0,0.0,6.653,,,,,,77.238,6.624,18.142,-11.518,1.621,,,105.004,97.318,53.709,43.609,,7.686,113.249,,2.89,2.89,,,,0.0,0.0,0.0,0.0,,56.224,,,56.224,59.114,0.0,0.0,0.0,0.0,,12.973,,,,,,12.973,12.973,72.087,0.0,153.351,,,-30.527,-4.424,0.0,118.4,0.0,118.4,190.487,
03/31/2005,178.919998,25.237,13.787,11.45,37.441002,37.441002,,0.0,0.0,0.0,0.0,0.0,6.379,,,,,,69.056999,6.486,,,0.0,,,103.376999,95.668999,53.709,41.959999,,7.708,109.862999,,2.642,2.642,,,,0.0,0.0,0.0,0.0,,51.984999,,,51.984999,54.626999,0.0,0.0,0.0,0.0,,12.973,,,,,,12.973,12.973,67.599998,0.0,152.761002,,,-37.487,-3.954,-2e-06,111.32,0.0,111.32,178.919998,
06/30/2005,183.876007,22.107,12.682,9.425,46.436001,46.436001,,0.0,0.0,0.0,0.0,0.0,7.491,,,,,,76.033997,6.147,,,0.0,,,101.695,93.989998,53.709,40.280998,,7.705002,107.842,,2.762,2.762,,,,0.0,0.0,0.0,0.0,,57.044,,,57.044,59.806,0.0,0.0,0.0,0.0,,12.973,,,,,,12.973,12.973,72.778999,0.0,152.669006,,,-39.639,-1.933,1e-06,111.097008,0.0,111.097008,183.876007,
09/30/2005,181.688,26.745,16.07,10.675,40.291,40.291,,0.0,0.0,0.0,0.0,0.0,8.817,,,,,,75.853,5.841,,,7.5,,,92.494,92.243,53.709,38.534,,0.251,105.835,,2.529,2.529,,,,0.0,0.0,0.0,0.0,,56.793,,,56.793,59.322,0.0,0.0,0.0,0.0,,12.973,,,,,,12.973,12.973,72.295,0.0,152.5,,,-43.755,0.648,0.0,109.393,0.0,109.393,181.688,
12/31/2005,194.437,32.483,20.733,11.75,49.644,49.644,,0.0,0.0,0.0,0.0,0.0,14.237,,,,,,96.364,5.759,18.949,-13.19,1.547,,,90.767,90.312,53.709,36.603,,0.455,98.073,,3.33,3.33,,,,0.0,0.0,0.0,0.0,,67.62,,,67.62,70.95,0.0,0.0,0.0,0.0,,11.29,,,,,,11.29,11.29,82.24,0.0,151.996,,,-43.568,3.769,0.0,112.197,0.0,112.197,194.437,
03/31/2006,193.177002,28.865,18.594999,10.27,38.75,38.75,,0.0,0.0,0.0,0.0,0.0,15.054,,,,,,82.668999,6.193,,,0.626,,,103.689003,103.513,65.610001,37.903,,0.176003,110.508003,,2.724,2.724,,,,0.0,0.0,0.0,0.0,,63.04,,,63.04,65.764,0.0,0.0,0.0,0.0,,10.797,,,,,,10.797,10.797,76.561,0.0,151.604004,,,-40.769001,5.781,2e-06,116.616005,0.0,116.616005,193.177005,
06/30/2006,199.253,22.444,11.974,10.47,52.289,52.289,,0.0,0.0,0.0,0.0,0.0,14.698,,,,,,89.431,6.948,,,0.837,,,102.037,101.85,65.771,36.079,,0.187,109.822,,3.687,3.687,,,,0.0,0.0,0.0,0.0,,70.08,,,70.08,73.767,0.0,0.0,0.0,0.0,,10.153,,,,,,10.153,10.153,83.92,0.0,151.989,,,-46.197,9.541,0.0,115.333,0.0,115.333,199.253,
09/30/2006,203.452,33.077,21.052,12.025,44.632,44.632,,0.0,0.0,0.0,0.0,0.0,15.848,,,,,,93.557,7.233,,,1.5,,,101.162,100.984,65.889,35.095,,0.178,109.895,,3.655,3.655,,,,0.0,0.0,0.0,0.0,,69.361,,,69.361,73.016,0.0,0.0,0.0,0.0,,9.659,,,,,,9.659,9.659,82.675,0.0,151.944,,,-45.121,13.954,0.0,120.777,0.0,120.777,203.452,
12/31/2006,220.276,36.755,17.212,19.543,58.188,58.188,,0.0,,,,,16.731,,,,,,111.674,7.39,22.592,-15.202,1.675,,,99.537,99.371,66.127,33.244,,0.166,108.602,,5.063,5.063,,,,0.0,,,,,80.122,,,80.122,85.185,0.0,,,,,9.216,,,,,,9.216,9.216,94.401,0.0,152.108,,,-44.354,18.131,-0.01,125.875,0.0,125.875,220.276,
03/31/2007,211.491,35.885,15.111,20.774,47.219,47.219,,0.0,0.0,0.0,0.0,0.0,16.484,,,,,,99.588,8.506,,,1.137,,,102.26,102.105,68.357,33.748,,0.155,111.903,,3.121,3.121,,,,0.0,0.0,0.0,0.0,,73.191,,,73.191,76.312,0.0,0.0,0.0,0.0,,8.854,,,,,,8.854,8.854,85.166,0.0,149.879,,,-44.069,20.532,-0.017,126.325,0.0,126.325,211.491,
06/30/2007,217.76,30.251,8.925,21.326,61.611,61.611,,0.0,0.0,0.0,0.0,0.0,15.495,,,,,,107.357,8.747,,,1.121,,,100.535,100.386,68.49,31.896,,0.149,110.403,,3.639,3.639,,,,0.0,0.0,0.0,0.0,,81.449,,,81.449,85.088,0.0,0.0,0.0,0.0,,8.492,,,,,,8.492,8.492,93.58,0.0,150.096,,,-50.18,24.282,-0.018,124.18,0.0,124.18,217.76,
09/30/2007,229.23,44.213,15.823,28.39,56.919,56.919,,0.0,0.0,0.0,0.0,0.0,15.929,,,,,,117.061,9.556,,,0.062,,,102.551,102.363,71.431,30.932,,0.188,112.169,,3.759,3.759,,,,0.0,0.0,0.0,0.0,,83.764,,,83.764,87.523,0.0,0.0,0.0,0.0,,8.13,,,,,,8.13,8.13,95.653,0.0,149.122,,,-44.983,29.442,-0.004,133.577,0.0,133.577,229.23,
12/31/2007,241.508,51.232,9.642,41.59,63.965,63.965,,0.0,,,,,15.867,,,,,,131.064,9.826,27.684,-17.858,0.398,,,100.22,100.045,71.677,28.368,,0.175,110.444,,3.323,3.323,,,,0.0,,,,,93.251,,,93.251,96.574,0.0,,,,,7.723,,,,,,7.723,7.723,104.297,0.0,150.049,,,-48.47,35.632,0.0,137.211,0.0,137.211,241.508,
03/31/2008,247.448,35.216,33.091,2.125,59.271,59.271,,0.0,0.0,0.0,0.0,0.0,17.171,,,,,,111.658,10.03,,,6.354,,,119.406,118.806,82.45,36.356,,0.6,135.79,,4.292,4.292,,,,0.0,0.0,0.0,0.0,,100.95,,,100.95,105.242,0.0,0.0,0.0,0.0,,9.415,,,,,,9.415,9.415,114.657,0.0,150.619,,,-56.586,38.758,0.0,132.791,0.0,132.791,247.448,
06/30/2008,268.288,33.062,33.012,0.05,77.633,77.633,,0.0,0.0,0.0,0.0,0.0,21.39,,,,,,132.085,13.22,,,6.11,,,116.873,116.682,82.459,34.223,,0.191,136.203,,2.765,2.765,,,,0.0,0.0,0.0,0.0,,114.156,,,114.156,116.921,0.0,0.0,0.0,0.0,,9.069,,,,,,9.069,9.069,125.99,0.0,161.837,,,-58.543,39.004,0.0,142.298,0.0,142.298,268.288,
09/30/2008,264.076,24.279,23.779,0.5,66.43,66.43,,0.0,0.0,0.0,0.0,0.0,16.385,,,,,,107.094,24.773,,,5.574,,,126.635,126.415,88.733,37.682,,0.22,156.982,,2.59,2.59,,,,0.0,0.0,0.0,0.0,,117.294,,,117.294,119.884,0.0,0.0,0.0,0.0,,8.889,,,,,,8.889,8.889,128.773,0.0,151.042,,,-60.935,45.363,-0.167,135.303,0.0,135.303,264.076,
12/31/2008,251.761,2.537,1.762,0.775,76.989,76.989,,0.0,,,,,17.698,,,,,,97.224,26.522,44.519,-17.997,3.976,,,124.039,106.239,88.791,17.448,,17.8,154.537,,2.617,2.617,,,,8.0,,,,,118.852,,,118.852,129.469,0.0,,,,,8.03,,,,,,8.03,8.03,137.499,0.0,151.726,,,-87.571,50.494,-0.387,114.262,0.0,114.262,251.761,
03/31/2009,241.001,2.311,2.311,0.0,65.596,65.596,0.0,0.0,0.0,0.0,0.0,0.0,17.816,8.597,,,,6.633,85.723,27.874,,,4.025,3.733,0.292,123.379,123.138,88.791,34.347,,0.241,155.278,,24.735,3.444,2.755,,18.536,7.5,7.5,,,,87.042,,,0.0,119.277,0.0,0.0,,,,8.03,,,,,8.03,0.0,8.03,127.307,0.0,152.082,0.481,151.601,-94.471,56.5,-0.417,113.694,0.0,113.694,241.001,
06/30/2009,261.766,3.449,3.424,0.025,83.183,83.183,0.0,0.0,0.0,0.0,0.0,0.0,19.513,8.811,,,,8.113,106.145,28.454,,,3.111,2.8,0.311,124.056,123.829,89.827,34.002,,0.227,155.621,,23.089,2.62,,,20.469,15.425,15.425,,,,92.441,,,0.0,130.955,0.0,0.0,,,,8.08,,,,,8.08,0.0,8.08,139.035,0.0,152.887,0.481,152.406,-93.107,63.373,-0.422,122.731,0.0,122.731,261.766,
09/30/2009,263.629,1.895,1.895,0.0,85.613,85.613,0.0,0.0,0.0,0.0,0.0,0.0,18.088,7.766,,,,7.767,105.596,31.961,,,2.58,2.097,0.483,123.492,123.268,90.258,33.01,,0.224,158.033,,29.309,4.186,,,25.123,2.101,2.101,,,,99.67,,,0.0,131.08,0.0,0.0,,,,8.092,,,,,8.092,0.0,8.092,139.172,0.0,153.481,0.481,153.0,-99.513,70.848,-0.359,124.457,0.0,124.457,263.629,
12/31/2009,270.67,9.746,9.696,0.05,81.245,81.245,0.0,0.0,0.0,0.0,0.0,0.0,18.696,7.921,0.0,,,7.437,109.687,35.75,57.747,-21.997,2.994,1.976,1.018,122.239,122.029,90.258,31.771,,0.21,160.983,,30.137,3.807,0.22,0.0,26.11,0.0,0.0,0.0,0.0,,99.116,0.0,0.0,0.0,129.253,0.0,0.0,0.0,0.0,,7.059,0.0,0.0,0.0,0.0,7.059,0.0,7.059,136.312,0.0,154.215,0.481,153.734,-96.956,77.504,-0.405,134.358,0.0,134.358,270.67,
03/31/2010,253.655,4.051,4.051,0.0,63.076,63.076,0.0,0.0,0.0,0.0,0.0,0.0,17.586,7.814,,,,6.493,84.713,36.19,,,3.254,2.145,1.109,129.498,129.263,92.831,36.432,,0.235,168.942,,21.82,3.067,1.384,,17.369,0.0,0.0,,,,85.828,,,0.0,107.648,0.0,0.0,,,,7.059,,,,,7.059,0.0,7.059,114.707,0.0,155.52,0.481,155.039,-98.652,82.376,-0.296,138.948,0.0,138.948,253.655,
06/30/2010,276.999,1.217,1.192,0.025,89.503,89.503,0.0,0.0,0.0,0.0,0.0,0.0,19.644,7.47,,,,8.886,110.364,35.695,,,2.868,2.094,0.774,128.072,127.863,92.831,35.032,,0.209,166.635,,19.895,2.929,,,16.966,14.65,14.65,,,,97.838,,,0.0,132.383,0.0,0.0,,,,7.137,,,,,7.137,0.0,7.137,139.52,0.0,154.368,0.481,153.887,-105.202,88.625,-0.312,137.479,0.0,137.479,276.999,
09/30/2010,264.76,6.449,6.449,0.0,77.139,77.139,0.0,0.0,0.0,0.0,0.0,0.0,13.773,7.642,,,,2.019,97.361,35.321,,,3.436,2.149,1.287,128.642,126.463,92.831,33.632,,2.179,167.399,,42.75,1.868,,,40.882,0.0,0.0,,,,98.357,,,0.0,141.107,16.5,16.5,,,,7.237,,,,,7.237,0.0,23.737,164.844,0.0,155.462,0.481,154.981,-150.617,95.348,-0.277,99.916,0.0,99.916,264.76,
12/31/2010,264.032,2.139,2.114,0.025,81.86,81.86,0.0,0.0,0.0,0.0,0.0,0.0,14.45,7.801,0.0,,,3.543,98.449,34.851,61.669,-26.818,3.357,2.126,1.231,127.375,125.138,92.831,32.307,,2.237,165.583,,22.059,2.626,0.0,0.0,19.433,0.0,0.0,0.0,0.0,,102.59,0.0,0.0,0.0,124.649,26.5,26.5,0.0,0.0,,5.911,0.0,0.0,0.0,0.0,5.911,0.0,32.411,157.06,0.0,154.057,0.481,153.576,-149.368,102.558,-0.275,106.972,0.0,106.972,264.032,
03/31/2011,252.403,2.248,2.248,0.0,66.474,66.474,0.0,0.0,0.0,0.0,0.0,0.0,12.917,7.915,,,,1.896,81.639,41.386,,,3.529,2.126,1.403,125.849,123.937,92.831,31.106,,1.912,170.764,,23.802,2.446,1.448,,19.908,0.0,0.0,,,,91.792,,,0.0,115.594,22.5,22.5,,,,5.911,,,,,5.911,0.0,28.411,144.005,0.0,154.45,0.481,153.969,-154.063,108.286,-0.275,108.398,0.0,108.398,252.403,
06/30/2011,275.154,1.437,1.412,0.025,90.486,90.486,0.0,0.0,0.0,0.0,0.0,0.0,15.411,8.238,,,,4.067,107.334,40.511,,,2.732,2.101,0.631,124.577,122.789,92.831,29.958,,1.788,167.82,,22.797,2.331,,,20.466,0.0,0.0,,,,110.455,,,0.0,133.252,31.5,31.5,,,,5.952,,,,,5.952,0.0,37.452,170.704,0.0,152.811,0.481,152.33,-161.996,113.91,-0.275,104.45,0.0,104.45,275.154,
09/30/2011,261.736,5.28,5.28,0.0,75.456,75.456,0.0,0.0,0.0,0.0,0.0,0.0,13.597,8.008,,,,2.483,94.333,40.78,,,3.313,2.101,1.212,123.31,121.643,92.831,28.812,,1.667,167.403,,24.938,3.736,,,21.202,0.0,0.0,,,,108.114,,,0.0,133.052,58.0,58.0,,,,5.972,,,,,5.972,0.0,63.972,197.024,0.0,154.247,0.481,153.766,-210.676,121.416,-0.275,64.712,0.0,64.712,261.736,
12/31/2011,295.391,1.351,1.326,0.025,90.012,90.012,0.0,0.0,0.0,0.0,0.0,0.0,15.729,8.348,0.0,,,2.286,107.092,40.915,66.055,-25.14,4.048,1.953,2.095,143.336,141.722,106.094,35.628,,1.614,188.299,,27.962,3.211,0.0,0.0,24.751,0.0,0.0,0.0,0.0,,123.678,0.0,0.0,0.0,151.64,60.7,60.7,0.0,0.0,,4.941,0.0,0.0,0.0,0.0,4.941,0.0,65.641,217.281,0.0,153.34,0.481,152.859,-204.99,130.115,-0.355,78.11,0.0,78.11,295.391,
03/31/2012,277.763,9.932,9.932,0.0,58.888,58.888,0.0,0.0,0.0,0.0,0.0,0.0,14.859,8.361,,,,1.403,83.679,40.721,,,3.353,1.953,1.4,150.01,148.525,108.166,40.359,,1.485,194.084,,19.641,2.582,2.126,,14.933,0.0,0.0,,,,109.381,,,0.0,129.022,56.0,56.0,,,,4.994,,,,,4.994,0.0,60.994,190.016,0.0,154.493,0.481,154.012,-202.187,135.796,-0.355,87.747,0.0,87.747,277.763,
06/30/2012,320.446,0.362,0.312,0.05,100.46,100.46,0.0,0.0,0.0,0.0,0.0,0.0,16.438,8.159,,,,3.184,117.26,42.5,,,2.479,1.903,0.576,158.207,156.74,112.75,43.99,,1.467,203.186,,24.291,1.768,,,22.523,0.0,0.0,,,,125.721,,,0.0,150.012,65.7,65.7,,,,5.127,,,,,5.127,0.0,70.827,220.839,0.0,154.469,0.481,153.988,-197.408,142.901,-0.355,99.607,0.0,99.607,320.446,
09/30/2012,296.094,0.103,0.103,0.0,78.218,78.218,0.0,0.0,0.0,0.0,0.0,0.0,15.743,8.171,,,,2.521,94.064,43.017,,,2.71,2.029,0.681,156.303,155.069,112.75,42.319,,1.234,202.03,,24.527,2.169,,,22.358,0.0,0.0,,,,120.127,,,0.0,144.654,28.0,28.0,,,,5.431,,,,,5.431,0.0,33.431,178.085,0.0,155.729,0.481,155.248,-191.18,153.733,-0.273,118.009,0.0,118.009,296.094,
12/31/2012,338.666,6.406,6.406,0.0,99.212,99.212,0.0,0.0,0.0,0.0,0.0,0.0,16.435,9.0,0.0,,0.406,1.074,122.053,45.381,73.517,-28.136,3.224,2.037,1.187,168.008,166.811,121.011,45.8,,1.197,216.613,,29.185,3.167,0.0,0.0,26.018,0.0,0.0,0.0,0.0,,140.55,0.0,0.0,0.0,169.735,18.0,18.0,0.0,0.0,,5.632,0.0,0.0,0.0,0.0,5.632,0.0,23.632,193.367,0.0,154.499,0.481,154.018,-172.041,163.109,-0.268,145.299,0.0,145.299,338.666,
03/31/2013,315.374,4.495,4.495,0.0,76.22,76.22,0.0,0.0,0.0,0.0,0.0,0.0,16.834,10.255,,,,1.035,97.549,48.17,,,3.633,2.012,1.621,166.022,165.042,121.011,44.031,,0.98,217.825,,24.428,2.528,,,21.9,0.0,0.0,,,,125.385,,,0.0,149.813,0.0,0.0,,,,5.363,,,,,5.363,0.0,5.363,155.176,0.0,157.085,0.481,156.604,-168.221,171.602,-0.268,160.198,0.0,160.198,315.374,
06/30/2013,368.928,3.068,3.068,0.0,121.256,121.256,0.0,0.0,0.0,0.0,0.0,0.0,22.228,11.811,,,,4.905,146.552,55.378,,,2.903,2.103,0.8,164.095,163.3,121.011,42.289,,0.795,222.376,,27.359,3.776,,,23.583,0.0,0.0,,,,155.903,,,0.0,183.262,0.0,0.0,,,,5.511,,,,,5.511,0.0,5.511,188.773,0.0,159.645,0.481,159.164,-159.93,180.649,-0.209,180.155,0.0,180.155,368.928,
09/30/2013,393.415,52.121,52.121,0.0,90.503,90.503,0.0,0.0,0.0,0.0,0.0,0.0,22.141,12.107,,,,4.522,164.765,63.145,,,3.176,2.078,1.098,162.329,161.639,121.011,40.628,,0.69,228.65,,30.136,6.974,,,23.162,0.0,0.0,,,,151.51,,,0.0,181.646,0.0,0.0,,,,4.141,,,,,4.141,0.0,4.141,185.787,0.0,166.778,0.481,166.297,-150.639,191.698,-0.209,207.628,0.0,207.628,393.415,
12/31/2013,444.488,78.876,78.876,0.0,106.57,106.57,0.0,0.0,0.0,0.0,0.0,0.0,31.789,13.522,0.0,,9.721,0.787,217.235,64.844,96.469,-31.625,1.876,1.288,0.588,160.533,159.997,121.011,38.986,,0.536,227.253,,35.372,2.533,0.0,0.0,32.839,0.0,0.0,0.0,0.0,,156.738,0.0,0.0,0.0,192.11,0.0,0.0,0.0,0.0,,6.059,0.0,0.0,0.0,0.0,6.059,0.0,6.059,198.169,0.0,182.657,0.481,182.176,-138.502,202.21,-0.046,246.319,0.0,246.319,444.488,
03/31/2014,434.241,97.145,97.145,0.0,82.334,82.334,0.0,0.0,0.0,0.0,0.0,0.0,28.14,15.158,,,4.29,0.933,207.619,66.222,,,1.806,1.28,0.526,158.594,158.387,121.011,37.376,,0.207,226.622,,22.084,2.572,,,19.512,0.0,0.0,,,,139.298,,,0.0,161.382,0.0,0.0,,,,6.155,,,,,6.155,0.0,6.155,167.537,0.0,187.86,0.481,187.379,-135.203,214.093,-0.046,266.704,0.0,266.704,434.241,
06/30/2014,486.817,88.892,88.092,0.8,144.234,144.234,0.0,0.0,0.0,0.0,0.0,0.0,27.906,15.838,,,3.711,0.598,261.032,67.16,,,1.127,,1.127,157.498,156.815,121.011,35.804,,0.683,225.785,,31.186,2.584,,,28.602,0.0,0.0,,,,184.578,,,0.0,215.764,0.0,0.0,,,,4.574,,,,,4.574,0.0,4.574,220.338,0.0,186.899,0.481,186.418,-149.207,228.833,-0.046,266.479,0.0,266.479,486.817,
09/30/2014,522.263,157.431,157.431,0.0,111.803,111.803,0.0,0.0,0.0,0.0,0.0,0.0,23.766,15.561,,,0.0,0.446,293.0,66.694,,,1.454,,1.454,161.115,160.376,124.017,36.359,,0.739,229.263,,35.517,3.397,,,32.12,0.0,0.0,,,,185.844,,,0.0,221.361,0.0,0.0,,,,4.911,,,,,4.911,0.0,4.911,226.272,0.0,185.174,0.481,184.693,-134.97,245.833,-0.046,295.991,0.0,295.991,522.263,
12/31/2014,569.812,206.167,206.167,0.0,112.66,112.66,0.0,0.0,0.0,0.0,0.0,0.0,18.209,17.851,0.0,5.504,0.019,0.339,337.036,65.91,105.153,-39.243,1.761,0.0,1.761,165.105,158.864,124.142,34.722,,0.737,232.776,,43.627,4.119,0.0,0.0,39.508,0.0,0.0,0.0,0.0,,189.212,0.0,0.0,0.0,232.839,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.839,0.0,201.87,0.481,201.389,-126.001,261.15,-0.046,336.973,0.0,336.973,569.812,
03/31/2015,568.382,194.721,194.721,0.0,105.79,105.79,0.0,0.0,0.0,0.0,0.0,0.0,27.264,17.352,,,,0.238,327.775,67.301,,,0.311,,0.311,172.995,157.257,124.142,33.115,,15.738,240.607,,32.948,5.373,4.816,,22.759,0.0,0.0,,,,164.706,,,0.0,197.654,0.0,0.0,,,,4.34,,,,,4.34,0.0,4.34,201.994,0.0,210.391,0.481,209.91,-122.38,278.423,-0.046,366.388,0.0,366.388,568.382,
06/30/2015,646.034,204.103,204.103,0.0,152.178,152.178,0.0,0.0,0.0,0.0,0.0,0.0,39.243,18.979,,,,10.59,395.524,67.908,,,15.391,15.0,0.391,167.211,163.467,131.96,31.507,,3.744,250.51,,39.195,4.385,,,34.81,0.0,0.0,,,,201.549,,,0.0,240.744,0.0,0.0,,,,4.673,,,,,4.673,0.0,4.673,245.417,0.0,222.319,0.481,221.838,-118.915,297.259,-0.046,400.617,0.0,400.617,646.034,
09/30/2015,678.382,247.738,238.614,9.124,129.228,129.228,0.0,0.0,0.0,0.0,0.0,0.0,34.539,18.044,,,,6.821,411.505,68.092,,,16.072,15.0,1.072,182.713,161.633,125.932,35.701,,21.08,266.877,,41.584,4.385,,,37.199,0.0,0.0,,,,200.89,,,0.0,242.474,0.0,0.0,,,,4.813,,,,,4.813,0.0,4.813,247.287,0.0,231.321,0.481,230.84,-117.581,317.401,-0.046,431.095,0.0,431.095,678.382,
12/31/2015,1356.57,46.51,33.087,13.423,176.36,176.36,0.0,0.0,0.0,0.0,0.0,0.0,45.345,22.334,0.0,0.0,21.08,1.931,268.215,101.112,144.324,-43.212,17.777,15.0,2.777,969.466,949.044,653.666,295.378,,20.422,1088.355,,55.945,6.789,0.0,0.0,49.156,0.0,0.0,0.0,0.0,,281.627,3.115,0.0,0.0,337.572,66.0,66.0,0.0,0.0,,94.141,0.0,0.0,0.0,0.0,91.026,0.0,160.141,497.713,0.0,608.236,0.481,607.755,-75.352,326.019,-0.046,858.857,0.0,858.857,1356.57,
03/31/2016,1318.009,53.673,35.341,18.332,137.332,137.332,0.0,0.0,0.0,0.0,0.0,0.0,34.531,20.984,,,11.798,1.749,225.536,114.291,,,3.098,,3.098,975.084,941.642,655.167,286.475,,33.442,1092.473,,39.576,6.316,,,33.26,0.0,0.0,,,,250.108,4.561,,0.0,289.684,140.0,140.0,,,,96.336,,,,,91.775,0.0,236.336,526.02,0.0,608.977,0.481,608.496,-160.04,343.098,-0.046,791.989,0.0,791.989,1318.009,
06/30/2016,1413.052,63.969,41.327,22.642,209.483,209.483,0.0,0.0,0.0,0.0,0.0,0.0,50.499,22.976,,,23.994,3.529,323.951,115.886,,,2.579,,2.579,970.636,940.884,655.393,285.491,,29.752,1089.101,,56.449,6.574,,,49.875,0.0,0.0,,,,296.481,3.704,,0.0,352.93,135.0,135.0,,,,95.814,,,,,92.11,0.0,230.814,583.744,0.0,605.66,0.481,605.179,-138.276,361.97,-0.046,829.308,0.0,829.308,1413.052,
09/30/2016,1352.766,47.078,23.314,23.764,188.429,188.429,0.0,0.0,0.0,0.0,0.0,0.0,41.82,21.384,,,17.68,2.756,277.327,120.963,,,2.744,,2.744,951.732,923.851,647.525,276.326,,27.881,1075.439,,60.176,5.992,,,54.184,0.0,0.0,,,,288.316,2.924,,0.0,348.492,34.0,34.0,,,,88.019,,,,,85.095,0.0,122.019,470.511,0.0,595.643,0.481,595.162,-97.576,384.234,-0.046,882.255,0.0,882.255,1352.766,
12/31/2016,1357.945,56.424,36.151,20.273,200.334,200.334,0.0,0.0,0.0,0.0,0.0,0.0,26.202,21.039,0.0,,2.895,2.268,282.96,124.268,180.853,-56.585,17.48,15.0,2.48,933.237,917.496,650.237,267.259,,15.741,1074.985,,63.284,7.295,0.0,0.0,55.989,0.0,0.0,0.0,0.0,,298.217,2.14,0.0,0.0,361.501,10.0,10.0,0.0,0.0,,70.919,0.0,0.0,0.0,0.0,68.779,0.0,80.919,442.42,0.0,557.144,0.481,556.663,-77.449,435.876,-0.046,915.525,0.0,915.525,1357.945,
03/31/2017,1355.681,83.787,63.731,20.056,163.723,163.723,0.0,0.0,0.0,0.0,0.0,0.0,24.065,21.445,,,0.0,2.62,271.575,142.109,,,2.577,,2.577,939.42,908.517,650.237,258.28,,30.903,1084.106,,52.037,6.13,4.681,,41.226,0.0,0.0,,,,270.208,1.908,,0.0,322.245,0.0,0.0,,,,66.599,,,,,64.691,0.0,66.599,388.844,0.0,570.244,0.481,569.763,-71.543,468.182,-0.046,966.837,0.0,966.837,1355.681,
06/30/2017,1438.509,79.781,55.072,24.709,233.831,233.831,0.0,0.0,0.0,0.0,0.0,0.0,38.666,23.676,,,12.206,2.784,352.278,147.956,,,2.333,,2.333,935.942,904.595,651.721,252.874,,31.347,1086.231,,55.454,9.448,,,46.006,0.0,0.0,,,,304.128,1.643,,0.0,359.582,0.0,0.0,,,,61.325,,,,,59.682,0.0,61.325,420.907,0.0,586.518,0.481,586.037,-68.63,499.76,-0.046,1017.602,0.0,1017.602,1438.509,
09/30/2017,1493.118,164.514,124.603,39.911,206.444,206.444,0.0,0.0,0.0,0.0,0.0,0.0,28.763,23.219,,,3.362,2.182,399.721,149.142,,,3.867,,3.867,940.388,900.588,655.068,245.52,,39.8,1093.397,,62.146,4.563,,,57.583,0.0,0.0,,,,297.163,1.468,,0.0,359.309,0.0,0.0,,,,56.031,,,,,54.563,0.0,56.031,415.34,0.0,604.805,0.481,604.324,-65.004,538.023,-0.046,1077.778,0.0,1077.778,1493.118,
12/31/2017,1611.351,229.085,185.926,43.159,246.188,246.188,0.0,0.0,0.0,0.0,0.0,0.0,45.542,32.206,,,11.339,1.997,520.815,152.315,224.013,-71.698,12.107,,12.107,926.114,887.604,657.987,229.617,,38.51,1090.536,,72.849,8.174,,,64.675,0.0,0.0,0.0,0.0,,298.613,1.274,,0.0,371.462,0.0,0.0,0.0,0.0,,48.153,0.0,0.0,0.0,0.0,46.879,0.0,48.153,419.615,0.0,627.348,0.481,626.867,-60.029,624.463,-0.046,1191.736,0.0,1191.736,1611.351,
03/31/2018,1625.624,276.474,210.616,65.858,216.516,216.516,0.0,0.0,0.0,0.0,0.0,0.0,39.646,30.262,,,7.286,2.098,532.636,154.254,,,11.55,,11.55,927.184,878.796,657.727,221.069,,48.388,1092.988,,51.417,6.421,,,44.996,0.0,0.0,,,,268.132,0.641,,0.0,319.549,0.0,0.0,,,,44.861,,,,,44.22,0.0,44.861,364.41,0.0,653.39,0.481,652.909,-54.418,662.288,-0.046,1261.214,0.0,1261.214,1625.624,
