Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
05/01/1993,4668.10498,-3466.320068,1201.784912,-1083.677002,118.108002,-50.099998,0.0,32.596001,100.604004,-44.097,56.507,-15.0,0.0,41.507,0.0,41.507,,,56.507004,,0.2,0.14625,283.76001,0.2,0.2,0.14625,283.76001,
07/31/1993,4693.057129,-3468.871094,1224.186035,-1070.490967,153.695007,-46.916,0.0,-1.371,105.408007,-46.907001,58.500999,0.0,0.0,58.500999,0.0,58.500999,,,58.501005,,0.205,0.205,284.131989,0.205,0.205,0.205,284.131989,
10/30/1993,4531.714844,-3336.316895,1195.397949,-1058.404053,136.994003,-46.830002,0.0,1.844,92.008001,-46.599998,45.408001,0.0,0.0,45.408001,0.0,45.408001,,,45.408003,,0.16,0.16,284.764008,0.16,0.16,0.16,284.764008,
01/29/1994,4870.562012,-3544.099121,1326.462891,-1093.378052,233.085007,-45.926998,0.0,-4.373,182.785009,-81.111,101.674004,0.0,0.0,101.674004,0.0,101.674004,,,101.674009,0.3575,0.3575,0.3575,284.959992,0.3575,0.3575,0.3575,284.959992,
04/30/1994,4607.651855,-3387.851074,1219.800781,-1088.045044,131.755997,-44.751999,0.0,-0.584,86.419998,-38.457001,47.963001,0.0,0.0,47.963001,0.0,47.963001,,,47.962997,,0.17,0.17,285.238007,0.17,0.17,0.17,285.238007,
07/30/1994,4669.018066,-3436.514893,1232.503174,-1062.672974,169.830002,-44.882,0.0,-0.562,124.386002,-55.352001,69.033997,0.0,0.0,69.033997,0.0,69.033997,,,69.034001,,0.24,0.24,285.48999,0.24,0.24,0.24,285.48999,
10/29/1994,4431.862793,-3248.697021,1183.165771,-1062.18396,120.982002,-39.595001,0.0,89.766998,171.153999,-73.220001,97.933998,0.0,0.0,97.933998,0.0,97.933998,,,97.933998,,0.345,0.345,285.619995,0.345,0.345,0.345,285.619995,
01/28/1995,4646.592773,-3363.635986,1282.956787,-1055.457031,227.5,-41.473999,0.0,38.277,224.303001,-94.050003,130.253006,0.0,0.0,130.253006,0.0,130.253006,,,130.252998,0.455,0.455,0.455,285.799988,0.455,0.455,0.455,285.799988,
04/29/1995,4362.236816,-3201.791992,1160.444824,-1025.869019,134.576004,-39.688,0.0,-0.852,94.036004,-40.153,53.882999,0.0,0.0,53.882999,0.0,53.882999,,,53.883004,,0.185,0.185,292.362,0.185,0.185,0.185,292.362,
07/29/1995,4494.890137,-3300.898926,1193.991211,-1028.713989,165.276993,-39.43,0.0,3.188,129.034992,-55.098,73.936996,0.0,0.0,73.936996,0.0,73.936996,,,73.936993,,0.25,0.25,296.0,0.25,0.25,0.25,296.0,
10/28/1995,4361.183105,-3179.249023,1181.934082,-1027.302002,154.632004,-38.362,0.0,1.435,117.705004,-50.259998,67.445,0.0,0.0,67.445,0.0,67.445,,,67.445006,,0.23,0.23,294.003998,0.23,0.23,0.23,294.003998,
02/03/1996,5090.583984,-3708.413086,1382.170898,-1129.833008,252.337997,-42.064999,0.0,-0.133,210.139998,-88.596001,121.543999,0.0,0.0,121.543999,0.0,121.543999,,,121.543997,0.415,0.415,0.415,292.779998,0.415,0.415,0.415,292.779998,
05/04/1996,4580.027832,-3384.852051,1195.175781,-1038.362061,156.813995,-39.733002,0.0,-5.747,111.333993,-47.094002,64.239998,0.0,0.0,64.239998,0.0,64.239998,,,64.239992,0.22,0.22,0.22,292.652008,0.22,0.22,0.22,292.652008,
08/03/1996,4625.065918,-3398.738037,1226.327881,-1038.67395,187.654007,-42.421001,0.0,-1.163,144.070006,-60.941002,83.128998,0.0,0.0,83.128998,0.0,83.128998,,,83.129004,0.28,0.28,0.28,291.429993,0.28,0.28,0.28,291.429993,
11/02/1996,4563.361816,-3346.395996,1216.96582,-1039.404053,177.561996,-43.337002,0.0,-1.55,132.674995,-56.917999,75.757004,0.0,0.0,75.757004,0.0,75.757004,,,75.756995,0.26,0.26,0.26,291.362,0.26,0.26,0.26,291.362,
02/01/1997,4909.672852,-3583.165039,1326.507813,-1086.862061,239.645996,-46.067001,0.0,-77.106003,116.472992,-52.377998,64.095001,0.0,0.0,64.095001,0.0,64.095001,100.0,-43.099998,120.994996,0.43,0.22,0.22,291.65799,0.43,0.22,0.22,291.65799,
05/03/1997,4747.644043,-3496.839111,1250.804932,-1064.646973,186.158005,-50.796001,0.0,-51.796001,83.566002,-49.341,34.224998,0.0,0.0,34.224998,0.0,34.224998,47.313,-21.952999,59.585003,0.26,0.12,0.12,286.238007,0.26,0.12,0.12,287.496002,
08/02/1997,4763.173828,-3476.725098,1286.44873,-1074.016968,212.432007,-56.709,0.0,2.097,157.820007,-67.862999,89.957001,0.0,0.0,89.957001,0.0,89.957001,,,89.957008,0.33,0.33,0.33,272.535004,0.33,0.33,0.33,274.256989,
11/01/1997,4647.464844,-3412.766113,1234.69873,-1064.96106,169.738007,-54.431999,0.0,-7.014,108.292007,-48.016998,60.275002,0.0,0.0,60.275002,0.0,60.275002,,,60.275009,0.22,0.22,0.22,273.291992,0.22,0.22,0.22,275.101013,
02/01/1998,4980.597168,-3652.933105,1327.664063,-1113.95105,213.712997,-54.772999,0.0,15.047,173.986998,-77.823997,96.163002,0.0,0.0,96.163002,0.0,96.163002,,,96.163001,0.35,0.35,0.35,273.572998,0.35,0.35,0.35,274.606995,
05/02/1998,4872.686035,-3606.144043,1266.541992,-1092.026978,174.514999,-60.132,0.0,0.964,115.346999,-49.486,65.861,0.0,0.0,65.861,0.0,65.861,,,65.860999,0.24,0.24,0.24,273.941986,0.24,0.24,0.24,275.600006,
08/01/1998,4950.016113,-3631.045898,1318.970215,-1106.478027,212.492004,-58.956001,0.0,0.855,154.391003,-66.231003,88.160004,0.0,0.0,88.160004,0.0,88.160004,,,88.16,0.32,0.32,0.32,274.437012,0.32,0.32,0.32,275.904999,
10/31/1998,4847.755859,-3548.004883,1299.750977,-1102.027954,197.723007,-57.049999,0.0,0.737,141.410008,-60.665001,80.745003,0.0,0.0,80.745003,0.0,80.745003,,,80.745007,0.29,0.29,0.29,274.829987,0.29,0.29,0.29,278.050995,
01/30/1999,5196.26709,-3775.705078,1420.562012,-1137.270996,283.291992,-56.514,0.0,-194.470993,32.306999,-33.328999,-1.022,0.0,0.0,-1.022,0.0,-1.022,195.25,-62.624001,131.603999,0.48,0.0,0.0,275.951996,0.47,0.0,0.0,279.778992,
05/01/1999,5047.723145,-3706.678955,1341.044189,-1142.614014,198.429993,-55.220001,0.0,31.296,174.505991,-73.085999,101.419998,0.0,0.0,101.419998,0.0,101.419998,28.864,-11.6,118.683992,0.31,0.37,0.37,276.997009,0.3,0.36,0.36,280.100006,
