Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,36265.777,876.121,403.168,,,,,,,,12031.768,,,14322.813,,,,,298.871,26653.452,-287.517,26365.935,497.706,,635.838,571.697,64.141,,,7487.009,,3530.828,21062.104,10827.824,10234.28,,24592.932,2125.932,0.0,0.0,,2125.932,5243.74,0.0,0.0,,5243.74,,,1364.017,33326.621,,2552.094,,,-457.758,888.911,-44.091,2939.156,,2939.156,36265.777,
09/30/2006,35661.948,848.088,429.751,,,,,,,,12207.799,,,14153.703,,,,,276.304,26637.806,-280.152,26357.654,422.26,,632.76,571.521,61.239,,,6971.435,,3480.888,21257.507,10932.673,10324.834,,24738.395,1532.504,0.0,0.0,,1532.504,5089.74,0.0,0.0,,5089.74,,,1171.563,32532.202,,2556.168,,,-445.359,986.861,32.076,3129.746,,3129.746,35661.948,
12/31/2006,35329.019,1080.163,514.752,,,4669.402,,,,,12354.452,,,13798.973,,,,,0.0,26153.425,-272.068,25881.357,401.103,,630.363,570.876,59.487,,0.0,2151.879,,3615.745,21432.025,10737.368,10694.657,0.0,25047.77,1676.189,0.0,0.0,,1676.189,4512.618,0.0,0.0,,4512.618,,,1078.116,32314.693,0.0,2560.569,,,-506.946,1015.769,-55.066,3014.326,0.0,3014.326,35329.019,
03/31/2007,34979.299,867.256,802.367,,,3801.307,,,,,12634.251,,,13632.496,,,,,277.538,26544.285,-282.976,26261.309,377.687,,626.944,569.779,57.165,,0.0,2242.429,,3696.231,20889.662,10933.506,9956.156,0.0,24585.893,1577.732,0.0,0.0,,1577.732,4652.099,0.0,0.0,,4652.099,,,1112.215,31927.939,0.0,2563.426,,,-501.578,1049.021,-59.509,3051.36,0.0,3051.36,34979.299,
06/30/2007,36420.686,818.877,1128.213,,,4483.018,,,,,13052.023,,,13759.49,,,,,348.272,27159.785,-307.519,26852.266,398.436,,624.384,569.738,54.646,,0.0,2115.492,,3625.54,20974.372,10665.902,10308.47,0.0,24599.912,2860.939,0.0,0.0,,2860.939,4907.794,0.0,0.0,,4907.794,,,987.9,33356.545,0.0,2567.764,,,-489.633,1066.8,-80.79,3064.141,0.0,3064.141,36420.686,
09/30/2007,55303.927,1201.981,720.085,,,5323.214,,,,,22098.698,,,17888.542,,,,,479.853,40467.093,-454.784,40012.309,547.38,,3439.407,2995.961,443.446,,0.0,4059.551,,4984.663,33419.702,15581.541,17838.161,0.0,38404.365,2227.116,0.0,0.0,,2227.116,6610.277,0.0,0.0,,6610.277,,,,,0.0,5704.836,,,-489.062,1108.001,-74.101,6249.674,0.0,6249.674,,
12/31/2007,54697.468,1416.597,932.739,,,5532.916,,,,,22308.617,,,17745.721,,,,,494.379,40548.717,-578.442,39970.275,557.565,,3487.303,3059.333,427.97,,0.0,2800.073,,5371.747,32371.174,15466.46,16904.714,0.0,37742.921,2843.638,0.0,0.0,,2843.638,6954.909,0.0,0.0,,6954.909,,,1206.86,48748.328,0.0,5707.191,,,-480.129,771.689,-49.611,5949.14,0.0,5949.14,54697.468,
03/31/2008,56051.969,1242.422,1292.041,,,,,,,,23161.739,,,17852.48,,,,,632.266,41646.485,-627.615,41018.87,544.718,,3456.462,3047.407,409.055,,,8497.456,,5160.068,32956.273,15805.205,17151.068,,38116.341,3336.738,,,,,7522.257,,,,,,,,,,5244.703,,,-14.834,798.927,-122.217,5906.579,,5906.579,,
06/30/2008,55333.841,1159.819,512.188,,,,,,,,23446.98,,,17600.16,,,,,365.063,41412.203,-679.403,40732.8,533.789,,3451.941,3056.691,395.25,,,8943.304,,5253.156,32871.27,15253.697,17617.573,,38124.426,2313.19,,,,,7546.155,,,,,,,,,569.0,5229.996,,,-15.224,840.615,-243.122,6381.265,,6381.265,,
09/30/2008,54660.589,901.239,567.816,,,5383.321,,,,,23545.226,,,17646.497,,,,,286.751,41478.474,-720.738,40757.736,527.798,,3432.3,3056.386,375.914,,0.0,3090.379,,5135.164,32433.892,14433.509,18000.383,0.0,37569.056,1974.368,0.0,0.0,,1974.368,7844.731,0.0,0.0,,7844.731,,,898.528,48286.683,569.0,5232.051,,,-15.501,855.033,-266.677,6373.906,0.0,6373.906,54660.589,
12/31/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2009,51702.125,2272.831,382.755,,382.755,4991.886,83.554,4908.332,,0.0,23029.364,9261.0,13768.364,16519.0,7663.0,4837.0,2894.0,1125.0,481.447,40029.811,-838.549,39191.262,517.13,517.13,791.682,452.11,339.572,,0.0,3554.579,,5887.0,33183.273,15092.0,18091.273,0.0,39070.273,1055.247,,,,1055.247,5597.782,,,,5597.782,,,1164.087,46887.389,1767.766,5469.373,3.916,5465.457,-14.222,-2128.592,-279.589,4814.736,0.0,4814.736,51702.125,
06/30/2009,51397.252,2092.604,383.082,,383.082,6030.624,95.92,5934.704,,0.0,22266.0,8946.0,13320.0,16229.0,7631.0,4646.0,2855.0,1097.0,558.906,39053.906,-917.68,38136.226,503.877,503.877,770.346,447.879,322.467,,0.0,3480.493,,6169.0,32996.132,16323.0,16673.132,0.0,39165.132,862.056,,,,862.056,5107.968,,,,5107.968,,,1041.574,46176.73,1679.361,6140.286,5.696,6134.59,-12.223,-2313.377,-273.525,5220.522,0.0,5220.522,51397.252,
09/30/2009,52512.659,1882.108,397.941,,397.941,8624.516,121.366,8503.15,,0.0,21262.0,8715.0,12547.0,16042.0,7576.0,4468.0,2939.0,1059.0,530.955,37834.955,-1031.971,36802.984,496.28,496.28,746.26,443.648,302.612,,0.0,3562.57,,6306.0,33523.057,18580.0,14943.057,0.0,39829.057,852.076,,,,852.076,5028.957,,,,5028.957,,,1127.463,46837.553,1683.405,6731.077,7.154,6723.923,-11.827,-2515.707,-211.842,5675.106,0.0,5675.106,52512.659,
12/31/2009,51554.665,1521.344,319.375,,319.375,8671.571,83.657,8587.914,,0.0,20576.927,7688.827,12888.1,16213.736,7562.06,4510.347,3144.329,997.0,461.647,37252.31,-1482.479,35769.831,496.021,496.021,733.366,444.268,289.098,,0.0,4043.157,,6907.0,33586.927,20027.0,13559.927,0.0,40493.927,876.241,0.0,0.0,,876.241,3802.67,0.0,0.0,,3802.67,106.738,425.037,514.05,46218.663,1687.515,6738.963,7.167,6731.796,-11.465,-2922.026,-156.985,5336.002,0.0,5336.002,51554.665,
03/31/2010,51866.798,1310.64,364.082,,364.082,9096.827,150.463,8946.364,,0.0,19701.0,7456.0,12245.0,17231.0,7514.0,4614.0,4212.0,891.0,327.089,37259.089,-1477.969,35781.12,491.573,491.573,718.22,444.268,273.952,,0.0,4104.336,,6938.0,33365.467,21258.0,12107.467,0.0,40303.467,980.839,,,,980.839,4152.547,,,,4152.547,,,1060.259,46497.112,1691.693,6742.646,7.174,6735.472,-9.019,-2922.161,-133.473,5369.686,0.0,5369.686,51866.798,
06/30/2010,51770.838,1125.776,289.468,,289.468,8910.576,106.858,8803.718,,,19576.0,7184.0,12392.0,17394.0,7510.0,4354.0,4712.0,818.0,777.538,37747.538,-1402.16,36345.378,492.859,492.859,703.079,444.268,258.811,,0.0,3903.702,,6463.0,33385.507,21939.0,11446.507,0.0,39848.507,1093.218,,,,1093.218,4364.942,,,,4364.942,,,1025.735,46332.402,1695.94,6746.244,7.175,6739.069,-9.235,-2910.115,-84.398,5438.436,0.0,5438.436,51770.838,
09/30/2010,53246.776,1139.226,274.24,,274.24,9862.235,138.677,9723.558,,0.0,19337.0,6912.0,12425.0,18164.0,7690.0,4511.0,5385.0,578.0,744.026,38245.026,-1336.352,36908.674,489.349,489.349,687.934,444.268,243.666,,0.0,3885.118,,6926.0,34146.371,22639.0,11507.371,0.0,41072.371,1859.134,,,,1859.134,3619.282,,,,3619.282,,,1128.586,47679.373,1700.256,6750.904,7.18,6743.724,-8.969,-2846.392,-28.396,5567.403,0.0,5567.403,53246.776,
12/31/2010,53819.642,847.888,135.038,,135.038,10080.648,185.404,9895.244,,0.0,19714.449,6651.156,13063.293,18392.551,7713.154,4500.366,5614.711,564.32,792.792,38899.792,-1249.008,37650.784,491.602,491.602,672.888,444.268,228.62,904.489,0.0,3036.305,,7217.0,34636.898,23522.0,11114.898,0.0,41853.898,2040.732,0.0,0.0,,2040.732,3813.827,0.0,0.0,,3813.827,156.551,334.366,639.726,48839.1,362.507,7638.735,8.642,7630.093,-8.771,-2814.433,-197.496,4980.542,0.0,4980.542,53819.642,
03/31/2011,52948.509,1208.82,129.999,,129.999,9486.923,164.489,9322.434,,0.0,19597.0,6298.0,13299.0,18649.0,7784.0,4517.0,5802.0,546.0,164.118,38410.118,-1133.226,37276.892,500.736,500.736,659.519,444.268,215.251,,0.0,3685.62,,7597.0,33769.0,23399.0,10370.0,0.487,41366.487,2051.258,,,,2051.258,3409.5,,,,3409.5,,,1082.665,47909.91,362.507,7593.01,8.643,7584.367,-8.647,-2704.35,-203.921,5038.599,0.0,5038.599,52948.509,
06/30/2011,53050.039,983.882,116.698,,116.698,8868.965,98.771,8099.716,670.478,0.0,19708.0,6164.0,13544.0,19418.0,7952.0,4751.0,6190.0,525.0,225.312,39351.312,-1071.126,38280.186,528.59,528.59,646.132,444.268,201.864,,0.0,3625.586,,8210.0,33192.355,23037.0,10155.355,0.0,41402.355,2022.946,,,,2022.946,3351.932,,,,3351.932,,,1020.163,47797.396,362.507,7596.891,8.643,7588.248,-9.357,-2574.855,-122.543,5252.643,0.0,5252.643,53050.039,
09/30/2011,54978.707,2190.276,105.454,,105.454,9457.491,85.711,8713.53,658.25,0.0,19873.0,5934.0,13939.0,19139.0,8079.0,4986.0,5558.0,516.0,334.5,39346.5,-1019.71,38326.79,543.324,543.324,632.745,444.268,188.477,,0.0,3722.627,,9502.0,33717.727,24233.0,9484.727,0.0,43219.727,2224.986,,,,2224.986,2972.968,,,,2972.968,,,1160.547,49578.228,362.507,7602.742,8.652,7594.09,-10.161,-2474.205,-80.404,5400.479,0.0,5400.479,54978.707,
12/31/2011,54450.652,1115.968,90.943,,90.943,8764.464,45.899,8078.014,640.551,0.0,20525.0,5826.0,14699.0,18399.0,8215.0,5228.0,4458.0,498.0,1618.174,40542.174,-964.828,39577.346,564.429,564.429,619.57,444.268,175.302,717.668,0.0,3000.264,,11158.0,32121.625,23537.0,8584.625,0.0,43279.625,1441.092,0.0,0.0,,1441.092,3097.857,0.0,0.0,,3097.857,177.092,329.248,707.638,49032.552,386.292,7605.465,8.656,7596.809,-10.255,-2389.639,-173.763,5418.1,0.0,5418.1,54450.652,
03/31/2012,55876.654,1111.165,152.025,0.052,151.973,9591.194,59.663,8909.733,621.798,0.0,21878.0,6040.0,15838.0,18801.0,8261.0,5284.0,4787.0,469.0,309.925,40988.925,-913.069,40075.856,577.538,577.538,615.403,444.268,171.135,,0.0,3753.473,,11797.0,33211.964,24249.0,8962.964,0.0,45008.964,1504.086,,,,1504.086,2609.368,,,,2609.368,,,1204.408,50326.826,386.292,7610.723,8.659,7602.064,-10.234,-2279.137,-157.816,5549.828,0.0,5549.828,55876.654,
06/30/2012,56622.959,1218.588,88.825,,88.825,9319.0,53.837,8666.778,598.385,0.0,22230.0,5908.0,16322.0,17729.0,8344.0,5123.0,3808.0,454.0,2123.551,42082.551,-859.646,41222.905,583.057,583.057,603.463,444.268,159.195,,0.0,3587.121,,12324.0,33752.075,24777.0,8975.075,0.0,46076.075,1205.995,,,,1205.995,2563.912,,,,2563.912,,,1127.746,50973.728,386.292,7578.077,8.596,7569.481,-10.393,-2168.768,-135.977,5649.231,0.0,5649.231,56622.959,
09/30/2012,56443.0,797.601,65.635,,65.635,9452.688,91.97,7778.568,1582.15,0.0,21975.0,5497.0,16478.0,18285.0,8381.0,5192.0,4276.0,436.0,1853.336,42113.336,-789.142,41324.194,590.75,590.75,588.072,444.268,143.804,,0.0,3624.06,,12680.0,34061.286,25784.0,8277.286,0.0,46741.286,1259.771,,,,1259.771,1501.292,,,,1501.292,,,1133.047,50635.396,386.292,7560.076,8.567,7551.509,-10.817,-2043.405,-84.542,5807.604,0.0,5807.604,56443.0,
12/31/2012,56153.185,1262.806,70.921,,70.921,9401.256,91.205,7566.175,1743.876,0.0,22370.0,5399.0,16971.0,18358.0,8335.0,4970.0,4634.0,419.0,764.734,41492.734,-769.075,40723.659,617.257,617.257,576.425,444.268,132.157,655.374,0.0,2845.487,,12599.636,33653.047,25911.0,7742.047,0.0,46252.683,589.814,0.0,0.0,,589.814,2364.834,0.0,0.0,,2364.834,213.335,386.687,555.621,50362.974,386.292,7483.59,8.441,7475.149,-10.921,-1917.933,-150.817,5790.211,0.0,5790.211,56153.185,
03/31/2013,56054.966,828.688,71.317,,71.317,9284.233,86.52,7504.639,1693.074,0.0,22326.0,5059.0,17267.0,18958.0,8474.0,5051.0,5036.0,397.0,729.231,42013.231,-746.769,41266.462,620.833,620.833,568.504,444.268,124.236,,0.0,3414.929,,12757.0,34110.141,26474.0,7636.141,0.0,46867.141,732.705,,,,732.705,1528.466,,,,1528.466,,,1059.516,50187.828,386.292,7459.688,8.401,7451.287,-11.141,-1807.746,-159.955,5867.138,0.0,5867.138,56054.966,
06/30/2013,56113.687,993.906,76.715,,76.715,9068.814,80.927,6815.658,2172.229,0.0,22006.0,4893.0,17113.0,19734.0,8369.0,5168.0,5810.0,387.0,458.122,42198.122,-733.076,41465.046,626.745,626.745,558.142,444.268,113.874,,0.0,3324.319,,13491.0,32840.434,26162.0,6678.434,0.0,46331.434,630.405,,,,630.405,2252.914,,,,2252.914,,,1115.419,50330.172,386.292,7398.351,8.31,7390.041,-10.719,-1706.673,-283.736,5783.515,0.0,5783.515,56113.687,
09/30/2013,56648.251,1107.658,63.1,,63.1,8756.969,74.167,6446.681,2236.121,0.0,22207.0,4872.0,17335.0,20349.0,8347.0,5307.0,6317.0,378.0,345.454,42901.454,-666.03,42235.424,639.632,639.632,547.78,444.268,103.512,189.3,0.0,3108.388,,13421.0,33143.046,27014.0,6129.046,0.0,46564.046,660.932,,,,660.932,2349.618,,,,2349.618,,,1112.076,50686.672,386.292,7395.348,8.315,7387.033,-10.893,-1578.401,-230.767,5961.579,0.0,5961.579,56648.251,
12/31/2013,59467.174,1001.132,57.043,,57.043,11180.993,35.573,7308.753,3836.667,0.0,22444.37,4850.094,17594.276,20676.13,8336.318,5321.088,6638.713,380.011,326.212,43446.712,-647.87,42798.842,634.657,634.657,537.461,444.268,93.193,662.913,0.0,2594.133,,13650.0,33856.718,27964.0,5892.718,0.0,47506.718,2352.143,0.0,0.0,,2352.143,2458.272,0.0,0.0,,2458.272,90.842,130.57,838.476,53377.021,386.292,7406.837,8.322,7398.515,-9.643,-1479.324,-214.009,6090.153,0.0,6090.153,59467.174,
03/31/2014,61145.753,973.264,71.231,,71.231,11529.952,40.439,7754.79,3734.723,0.0,23077.0,5031.0,18046.0,21277.0,8373.0,5542.0,6999.0,363.0,295.22,44649.22,-631.918,44017.302,628.966,628.966,596.205,505.448,90.757,166.0,0.0,3162.833,,14314.0,35034.753,28778.0,6256.753,0.0,49348.753,1398.393,,,,1398.393,3156.652,,,,3156.652,,,1065.721,54969.519,386.292,7380.314,8.29,7372.024,-8.793,-1379.832,-201.747,6176.234,0.0,6176.234,61145.753,
06/30/2014,63797.113,1218.453,69.634,,69.634,12163.573,50.541,8491.037,3621.995,0.0,23889.0,4990.0,18899.0,22191.0,8405.0,5707.0,7686.0,393.0,317.637,46397.637,-635.101,45762.536,622.289,622.289,586.908,505.448,81.46,129.3,0.0,3244.42,,14151.0,34597.765,28520.0,6077.765,0.0,48748.765,1252.409,,,,1252.409,6469.352,,,,6469.352,,,1085.796,57556.322,386.292,7287.426,8.182,7279.244,-9.071,-1264.129,-159.727,6240.791,0.0,6240.791,63797.113,
09/30/2014,64330.629,879.862,72.898,,72.898,12284.757,66.46,8721.804,3496.493,0.0,23782.0,4991.0,18791.0,22941.0,8436.0,5788.0,8322.0,395.0,411.306,47134.306,-631.036,46503.27,613.214,613.214,607.865,522.541,85.324,118.9,0.0,3249.863,,14754.0,35375.837,29264.0,6111.837,0.0,50129.837,1530.938,,,,1530.938,5224.588,,,,5224.588,,,1161.056,58046.419,386.292,7252.04,8.161,7243.879,-12.938,-1159.168,-182.016,6284.21,0.0,6284.21,64330.629,
12/31/2014,66298.01,1220.565,64.559,,64.559,12806.766,42.191,9384.67,3379.905,0.0,24230.549,5197.403,19033.146,23425.177,8490.915,5830.609,8689.902,413.751,416.327,48072.053,-605.196,47466.857,616.407,616.407,597.212,522.541,74.671,653.851,0.0,2871.793,,15393.0,36338.151,30282.0,6056.151,1.0,51732.151,2397.101,0.0,0.0,,2397.101,4335.962,0.0,0.0,,4335.962,198.947,117.447,1188.232,59969.84,386.292,7229.876,8.131,7221.745,-13.382,-1052.324,-222.292,6328.17,0.0,6328.17,66298.01,
03/31/2015,68002.661,899.876,74.03,,74.03,13306.688,47.626,9922.399,3336.663,,25175.766,5067.024,20108.742,22519.866,8492.46,5794.707,7802.542,430.157,1620.552,49316.184,-605.126,48711.058,607.263,607.263,751.034,678.369,72.665,98.4,,3554.312,,15960.0,36872.695,30758.0,6114.695,0.0,52832.695,2007.236,,,,2007.236,5158.836,,,,5158.836,,,1541.94,61540.707,398.0,7182.16,8.102,7174.058,-13.849,-943.525,-160.832,6461.954,0.0,6461.954,68002.661,
06/30/2015,68845.648,1379.969,71.409,,71.409,13618.177,59.146,10254.871,3304.16,0.0,25216.469,5213.793,20002.676,23535.832,8526.276,5987.0,8549.081,473.475,548.054,49300.355,-599.542,48700.813,615.436,615.436,741.074,678.369,62.705,73.4,0.0,3645.37,,17011.0,36462.179,30447.0,6015.179,0.0,53473.179,1511.444,,,,1511.444,5854.584,,,,5854.584,,,1510.183,62349.39,398.0,7105.835,8.05,7097.785,-17.043,-804.884,-185.65,6496.258,0.0,6496.258,68845.648,
09/30/2015,70210.178,1024.358,65.805,,65.805,14291.165,38.609,11094.868,3157.688,0.0,25444.0,5404.0,20040.0,24212.0,8461.0,6071.0,9160.0,520.0,675.545,50331.545,-591.938,49739.607,620.515,620.515,735.662,676.869,58.793,61.5,0.0,3671.566,,16935.0,37309.711,31257.0,6052.711,0.0,54244.711,1453.812,,,,1453.812,6359.445,,,,6359.445,,,1569.573,63627.541,398.007,7050.174,7.987,7042.187,-17.464,-708.341,-139.739,6582.637,0.0,6582.637,70210.178,
12/31/2015,71018.301,847.156,51.838,,51.838,14972.028,36.997,8775.441,6159.59,0.0,25828.0,5268.0,20560.0,24513.0,8471.0,5998.0,9481.0,563.0,474.72,50815.72,-597.843,50217.877,620.54,620.54,731.847,676.869,54.978,608.19,0.0,2968.825,,16480.0,38814.979,32720.0,6094.979,0.0,55294.979,615.279,0.0,0.0,,615.279,7041.364,0.0,0.0,,7041.364,192.734,503.124,776.215,64423.695,398.006,7034.757,7.97,7026.787,-17.932,-594.067,-226.158,6594.606,0.0,6594.606,71018.301,
03/31/2016,72644.967,816.248,66.668,,66.668,15311.449,45.924,9319.381,5946.144,0.0,26536.0,5282.0,21254.0,25003.0,8422.0,6082.0,9920.0,579.0,568.023,52107.023,-613.719,51493.304,611.603,611.603,728.135,676.869,51.266,42.0,0.0,3575.56,,16571.0,39057.842,33441.0,5616.842,0.0,55628.842,471.375,,,,471.375,7935.412,,,,7935.412,,,1451.668,65487.297,798.006,7033.084,7.988,7025.096,-18.417,-487.717,-167.286,7157.67,0.0,7157.67,72644.967,
06/30/2016,73954.017,867.18,44.896,,44.896,15346.892,35.289,9653.038,5658.565,0.0,26694.0,5322.0,21372.0,25849.0,8447.0,6377.0,10381.0,644.0,787.414,53330.414,-623.064,52707.35,596.642,596.642,724.535,676.869,47.666,42.0,0.0,3624.522,,16324.0,38719.465,33233.0,5486.465,0.0,55043.465,1956.745,,,,1956.745,7929.82,,,,7929.82,,,1516.683,66446.713,998.006,7055.536,8.015,7047.521,-21.358,-390.838,-134.042,7507.304,0.0,7507.304,73954.017,
09/30/2016,100765.412,1661.939,51.113,,51.113,21807.832,36.071,16470.374,5301.387,0.0,34924.0,7256.0,27668.0,29540.0,10120.0,7665.0,10791.0,964.0,5254.963,69718.963,-616.898,69102.065,828.44,828.44,2433.122,2004.348,428.774,,0.0,4880.901,,23426.0,53979.096,46752.0,7227.096,0.0,77405.096,2148.118,,,,2148.118,8998.571,,,,8998.571,,,1826.862,90378.647,1098.006,9847.247,10.877,9836.37,-26.933,-359.38,-172.175,10386.765,0.0,10386.765,100765.412,
12/31/2016,99714.097,1384.77,58.267,,58.267,23503.071,133.295,15562.837,7806.939,0.0,35360.0,7301.0,28059.0,31602.0,10106.0,7725.0,10969.0,2802.0,512.947,67474.947,-638.413,66836.534,815.508,815.508,2395.307,1992.849,402.458,946.626,0.0,3774.014,,22836.0,52770.717,46058.0,6712.717,1.0,75607.717,3692.654,0.0,0.0,,3692.654,8309.159,0.0,0.0,,8309.159,169.657,707.433,919.331,89405.951,1098.006,9865.384,10.886,9854.498,-27.384,-226.844,-401.016,10308.146,0.0,10308.146,99714.097,
03/31/2017,100045.506,1308.813,63.055,,63.055,23804.907,97.785,16173.605,7533.517,0.0,35269.0,7093.0,28176.0,29894.0,9974.0,7829.0,11155.0,936.0,2453.507,67616.507,-672.58,66943.927,852.582,852.582,2380.952,1992.849,388.103,41.0,0.0,4650.27,,21489.0,55933.51,49325.0,6608.51,0.0,77422.51,1263.43,,,,1263.43,9279.14,,,,9279.14,,,1643.279,89608.359,1098.006,9883.01,10.9,9872.11,-26.765,-126.244,-390.86,10437.147,0.0,10437.147,100045.506,
06/30/2017,101406.779,1515.476,77.148,,77.148,23762.65,94.767,15388.306,8279.577,0.0,35114.0,7145.0,27969.0,30767.0,9966.0,8237.0,11555.0,1009.0,2926.387,68807.387,-667.996,68139.391,855.347,855.347,2366.71,1992.849,373.861,41.0,0.0,4649.057,,21420.0,54513.373,48294.0,6219.373,0.0,75933.373,4552.877,,,,4552.877,8536.471,,,,8536.471,,,1729.876,90752.597,1098.006,9904.264,10.932,9893.332,-31.288,33.557,-350.357,10654.182,0.0,10654.182,101406.779,
09/30/2017,101988.126,1193.738,50.09,,50.09,24229.948,88.488,15453.061,8688.399,0.0,34675.0,7206.0,27469.0,31541.0,9985.0,8616.0,11876.0,1064.0,3023.03,69239.03,-675.486,68563.544,853.29,853.29,2352.693,1992.849,359.844,64.0,0.0,4680.823,,22225.0,56220.113,50337.0,5883.113,0.0,78445.113,1829.549,,,,1829.549,9200.707,,,,9200.707,,,1813.908,91289.277,1071.286,9831.444,10.844,9820.6,-35.133,201.215,-369.963,10698.849,0.0,10698.849,101988.126,
12/31/2017,104185.0,1520.0,47.0,,47.0,24646.0,86.0,15469.0,9091.0,0.0,35332.0,7225.0,28107.0,34785.0,10099.0,9026.0,12100.0,3560.0,488.0,70605.0,-691.0,69914.0,864.0,864.0,2339.0,1993.0,346.0,573.0,0.0,4282.0,,21546.0,55495.0,49961.0,5534.0,0.0,77041.0,5056.0,0.0,0.0,,5056.0,9206.0,0.0,0.0,,9206.0,78.0,631.0,1359.0,93371.0,1098.006,9690.994,11.0,9679.994,-35.0,588.0,-528.0,10814.0,0.0,10814.0,104185.0,
03/31/2018,104246.0,1069.0,46.0,,46.0,24083.0,85.0,15209.0,8789.0,0.0,36034.0,7412.0,28622.0,32580.0,9987.0,9357.0,12146.0,1090.0,3055.0,71669.0,-721.0,70948.0,847.0,847.0,2326.0,1993.0,333.0,27.0,0.0,4900.0,,20807.0,58664.0,51477.0,7187.0,0.0,79471.0,2854.0,,,,2854.0,8618.0,,,,8618.0,,,1995.0,92938.0,1203.0,10036.0,11.0,10025.0,-34.0,780.0,-677.0,11308.0,0.0,11308.0,104246.0,
06/30/2018,105358.0,1382.0,41.0,,41.0,23434.0,85.0,14667.0,8682.0,0.0,36051.0,7201.0,28850.0,36355.0,9907.0,10006.0,12390.0,4052.0,709.0,73115.0,-741.0,72374.0,840.0,840.0,2312.0,1993.0,319.0,,0.0,4975.0,,20353.0,59234.0,51003.0,8231.0,0.0,79587.0,2442.0,,,,2442.0,9726.0,,,,9726.0,,,2131.0,93886.0,1203.0,10049.0,11.0,10038.0,-40.0,990.0,-730.0,11472.0,0.0,11472.0,105358.0,
09/30/2018,105652.0,1299.0,43.0,,43.0,22840.0,83.0,14292.0,8465.0,0.0,36269.0,7073.0,29196.0,33949.0,9850.0,10459.0,12375.0,1265.0,3944.0,74162.0,-761.0,73401.0,827.0,827.0,2299.0,1993.0,306.0,26.0,0.0,4917.0,,19863.0,61826.0,52630.0,9196.0,0.0,81689.0,1348.0,,,,1348.0,9385.0,,,,9385.0,,,2296.0,94718.0,1203.0,9369.0,11.0,9358.0,-44.0,1196.0,-790.0,10934.0,0.0,10934.0,105652.0,
12/31/2018,108781.0,1108.0,1617.0,,1617.0,23015.0,105.0,14345.0,8565.0,0.0,37447.0,6842.0,30605.0,37453.0,9722.0,10728.0,12429.0,4574.0,804.0,75704.0,-772.0,74932.0,790.0,790.0,2270.0,1989.0,281.0,435.0,0.0,4614.0,,21783.0,62991.0,53214.0,9777.0,0.0,84774.0,2017.0,0.0,0.0,,2017.0,8625.0,0.0,0.0,,8625.0,63.0,557.0,1643.0,97679.0,740.5,9654.5,11.0,9643.5,-45.0,1361.0,-609.0,11102.0,0.0,11102.0,108781.0,
03/31/2019,108203.0,804.0,679.0,,679.0,23381.0,166.0,14468.0,8747.0,0.0,37767.0,6795.0,30972.0,37312.0,9551.0,10885.0,12272.0,4604.0,693.0,75772.0,-764.0,75008.0,784.0,784.0,2259.0,1990.0,269.0,35.0,0.0,5253.0,,20036.0,62119.0,53114.0,9005.0,0.0,82155.0,2898.0,36.0,,36.0,2862.0,9592.0,192.0,,192.0,9400.0,,,2126.0,96771.0,1203.0,9178.0,11.0,9167.0,-45.0,1551.0,-455.0,11432.0,0.0,11432.0,108203.0,
06/30/2019,108247.0,870.0,877.0,,877.0,23015.0,176.0,14135.0,8704.0,0.0,37496.0,6888.0,30608.0,37537.0,9419.0,11182.0,12173.0,4763.0,778.0,75811.0,-774.0,75037.0,774.0,774.0,2247.0,1990.0,257.0,,0.0,5427.0,,19383.0,61499.0,52840.0,8659.0,0.0,80882.0,4183.0,22.0,,22.0,4161.0,9179.0,206.0,,206.0,8973.0,,,2335.0,96579.0,1203.0,9040.0,10.0,9030.0,-52.0,1750.0,-273.0,11668.0,0.0,11668.0,108247.0,
