Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Underwriting & Acq Cost (L),Underwriting Cost (L),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2009,874.0,770.0,733.0,37.0,0.0,101.0,3.0,0.0,3.0,-658.0,620.0,39.0,,-1.0,-252.0,235.0,235.0,13.0,13.0,4.0,,-36.0,-14.0,0.0,-50.0,31.0,-49.0,18.0,,-19.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,0.0,-19.0,-7.3,11.7,162.556327,-0.12,-0.12,-0.044908,162.556327,-0.12,-0.12,-0.048025,
09/30/2009,1007.0,766.0,733.0,33.0,0.0,237.0,4.0,0.0,4.0,-498.0,459.0,40.0,,-1.0,-251.0,238.0,238.0,9.0,9.0,4.0,,258.0,-14.0,0.0,244.0,-73.0,59.0,14.0,,171.0,0.0,0.0,0.0,171.0,0.0,171.0,0.0,0.0,171.0,246.0,75.0,162.627624,1.05,1.05,1.512658,162.901396,1.05,1.05,1.510401,
12/31/2009,1133.0,752.0,713.0,39.0,0.0,378.0,3.0,0.0,3.0,-505.0,464.0,42.0,,-1.0,-260.0,239.0,239.0,15.0,15.0,6.0,,368.0,-13.0,0.0,355.0,-110.0,73.0,37.0,,245.0,0.0,0.0,0.0,245.0,0.0,245.0,0.0,0.0,245.0,404.0,159.0,162.71084,1.5,1.5,2.482932,163.092882,1.5,1.5,2.474905,
03/31/2010,887.0,746.0,707.0,39.0,0.0,138.0,3.0,0.0,3.0,-516.0,,42.0,,474.0,-272.0,181.0,181.0,67.0,67.0,24.0,,99.0,-14.0,0.0,85.0,-17.0,15.0,2.0,,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,68.0,72.899314,4.899314,163.310451,0.42,0.42,0.446385,163.310451,0.42,0.42,0.446385,
06/30/2010,878.0,768.0,728.0,40.0,0.0,107.0,3.0,0.0,3.0,-595.0,553.0,43.0,,-1.0,-249.0,230.0,230.0,16.0,16.0,3.0,,34.0,-13.0,0.0,21.0,6.0,10.0,-16.0,,27.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,27.0,12.0,-15.0,162.824857,0.17,0.17,0.073699,163.284013,0.17,0.17,0.073699,
09/30/2010,1071.0,784.0,743.0,41.0,0.0,283.0,4.0,0.0,4.0,-575.0,532.0,44.0,,-1.0,-262.0,240.0,240.0,19.0,19.0,3.0,,234.0,-13.0,0.0,221.0,-65.0,59.0,6.0,,156.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0,156.0,256.0,100.0,162.668815,0.95,0.95,1.57375,163.175682,0.95,0.95,1.562836,
12/31/2010,936.0,783.0,745.0,38.0,0.0,149.0,4.0,1.0,3.0,-494.0,455.0,41.0,,-2.0,-254.0,240.0,240.0,10.0,10.0,4.0,,188.0,-14.0,0.0,174.0,-48.0,10.0,38.0,,126.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0,0.0,126.0,139.0,13.0,162.306657,0.78,0.78,0.856404,163.392133,0.77,0.77,0.849563,
03/31/2011,929.0,782.0,745.0,37.0,0.0,143.0,4.0,2.0,2.0,-575.0,530.0,45.0,,,-266.0,246.0,246.0,16.0,16.0,4.0,,88.0,-13.0,0.0,75.0,-14.0,24.0,-10.0,,61.0,0.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,61.0,68.0,7.0,162.94,0.38,0.38,0.417332,163.67,0.38,0.38,0.417332,
06/30/2011,975.0,773.0,730.0,43.0,0.0,199.0,3.0,1.0,2.0,-801.0,759.0,44.0,,-2.0,-259.0,239.0,239.0,14.0,14.0,6.0,,-85.0,-14.0,0.0,-99.0,49.0,-50.0,1.0,,-50.0,0.0,0.0,0.0,-50.0,0.0,-50.0,0.0,0.0,-50.0,-6.0,44.0,163.069,-0.31,-0.31,-0.036794,163.069,-0.31,-0.31,-0.040176,
09/30/2011,944.0,812.0,769.0,43.0,0.0,128.0,4.0,1.0,3.0,-656.0,609.0,49.0,,-2.0,-264.0,241.0,241.0,19.0,19.0,4.0,,24.0,-13.0,0.0,11.0,8.0,17.0,-25.0,,19.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,19.0,18.0,-1.0,162.53833,0.12,0.12,0.110743,163.085974,0.12,0.12,0.110743,
12/31/2011,955.0,827.0,785.0,42.0,0.0,125.0,3.0,1.0,2.0,-488.0,437.0,51.0,,0.0,-267.0,250.0,250.0,13.0,13.0,4.0,,200.0,-14.0,0.0,186.0,-52.0,36.0,16.0,,134.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,134.0,129.0,-5.0,162.679,0.83,0.83,0.792973,162.679,0.83,0.83,0.792973,
03/31/2012,986.0,839.0,798.0,41.0,0.0,144.0,3.0,1.0,2.0,-582.0,539.0,43.0,,0.0,-278.0,251.0,251.0,22.0,22.0,5.0,,126.0,-14.0,0.0,112.0,-26.0,20.0,6.0,,86.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,86.0,95.0,9.0,162.277,0.53,0.53,0.585419,163.145,0.53,0.53,0.585166,
06/30/2012,1020.0,877.0,826.0,51.0,0.0,138.0,5.0,2.0,3.0,-687.0,640.0,47.0,,0.0,-291.0,265.0,265.0,22.0,22.0,4.0,,42.0,-13.0,0.0,29.0,3.0,6.0,-9.0,,32.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,32.0,36.0,4.0,162.425,0.2,0.2,0.221641,163.514,0.2,0.2,0.221641,
09/30/2012,1035.0,889.0,851.0,38.0,0.0,142.0,4.0,2.0,2.0,-571.0,525.0,46.0,,0.0,-298.0,282.0,282.0,14.0,14.0,2.0,,166.0,-14.0,0.0,152.0,-41.0,34.0,7.0,,111.0,0.0,0.0,0.0,111.0,0.0,111.0,0.0,0.0,111.0,117.0,6.0,162.555,0.69,0.69,0.719756,163.857,0.68,0.68,0.716617,
12/31/2012,1070.0,917.0,869.0,48.0,0.0,149.0,4.0,2.0,2.0,-482.0,433.0,49.0,,0.0,-302.0,278.0,278.0,20.0,20.0,4.0,,286.0,-13.0,0.0,273.0,-81.0,42.0,39.0,,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,201.0,9.0,164.16,1.18,1.18,1.224415,164.16,1.17,1.17,1.224415,
03/31/2013,1103.0,931.0,889.0,42.0,0.0,169.0,3.0,1.0,2.0,-568.0,524.0,44.0,,0.0,-300.0,287.0,287.0,13.0,13.0,0.0,-5.0,230.0,-13.0,0.0,217.0,-63.0,54.0,9.0,,154.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,0.0,154.0,180.0,26.0,163.133,0.95,0.95,1.103394,164.924,0.94,0.94,1.097648,
06/30/2013,1104.0,954.0,910.0,44.0,0.0,145.0,5.0,3.0,2.0,-631.0,583.0,48.0,,0.0,-307.0,295.0,295.0,12.0,12.0,0.0,-4.0,162.0,-14.0,0.0,148.0,-38.0,37.0,1.0,,110.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,110.0,120.0,10.0,163.512,0.67,0.67,0.733891,165.442,0.66,0.66,0.720444,
09/30/2013,1152.0,992.0,954.0,38.0,0.0,155.0,5.0,2.0,3.0,-642.0,593.0,49.0,,0.0,-312.0,301.0,301.0,11.0,11.0,0.0,-3.0,195.0,-13.0,0.0,182.0,-51.0,46.0,5.0,0.0,131.0,0.0,0.0,0.0,131.0,0.0,131.0,0.0,0.0,131.0,146.0,15.0,163.71,0.8,0.8,0.891821,165.601,0.79,0.79,0.880579,
12/31/2013,1172.0,1025.0,960.0,65.0,0.0,143.0,4.0,2.0,2.0,-664.0,601.0,63.0,,0.0,-324.0,300.0,300.0,24.0,24.0,0.0,-3.0,181.0,-14.0,0.0,167.0,-45.0,41.0,4.0,,122.0,0.0,0.0,0.0,122.0,0.0,122.0,0.0,0.0,122.0,125.0,3.0,163.645,0.75,0.75,0.763849,165.7,0.74,0.74,0.758105,
03/31/2014,1189.0,1027.0,979.0,48.0,0.0,157.0,5.0,3.0,2.0,-732.0,676.0,56.0,,0.0,-320.0,305.0,305.0,15.0,15.0,0.0,-4.0,133.0,-14.0,0.0,119.0,-28.0,20.0,8.0,,91.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0,0.0,91.0,105.0,14.0,163.4,0.56,0.56,0.642595,165.0,0.55,0.55,0.634848,
06/30/2014,1214.0,1059.0,1006.0,53.0,0.0,150.0,5.0,3.0,2.0,-763.0,707.0,56.0,,0.0,-328.0,308.0,308.0,19.0,19.0,1.0,-3.0,120.0,-13.0,0.0,107.0,-23.0,18.0,5.0,,84.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,0.0,84.0,93.0,9.0,163.5,0.51,0.51,0.568807,165.1,0.51,0.51,0.564512,
09/30/2014,1280.0,1071.0,1025.0,46.0,0.0,203.0,6.0,3.0,3.0,-686.0,622.0,64.0,,0.0,-319.0,311.0,311.0,8.0,8.0,0.0,-3.0,272.0,-13.0,0.0,259.0,-76.0,68.0,8.0,,183.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,0.0,183.0,226.0,43.0,163.5,1.12,1.12,1.382263,165.0,1.11,1.11,0.85,
12/31/2014,1262.0,1086.0,1035.0,51.0,0.0,172.0,4.0,3.0,1.0,-675.0,622.0,53.0,,,-334.0,313.0,313.0,21.0,21.0,0.0,-4.0,249.0,-13.0,0.0,236.0,-69.0,53.0,16.0,0.0,167.0,0.0,0.0,0.0,167.0,0.0,167.0,0.0,0.0,167.0,186.0,19.0,162.135922,1.03,1.03,1.147186,165.3,1.02,1.02,0.89,
03/31/2015,1285.0,1094.0,1041.0,53.0,0.0,186.0,5.0,3.0,2.0,-749.0,689.0,60.0,,0.0,-345.0,327.0,327.0,18.0,18.0,0.0,-4.0,187.0,-13.0,0.0,174.0,-46.0,46.0,0.0,,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,128.0,159.0,31.0,164.0,0.78,0.78,0.969512,165.6,0.77,0.77,0.957198,
06/30/2015,1316.0,1111.0,1059.0,52.0,0.0,200.0,5.0,3.0,2.0,-712.0,654.0,58.0,,0.0,-340.0,324.0,324.0,16.0,16.0,0.0,-3.0,261.0,-13.0,0.0,248.0,-72.0,70.0,2.0,,176.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,176.0,214.0,38.0,164.1,1.07,1.07,1.304083,165.5,1.06,1.06,1.289607,
09/30/2015,1278.0,1127.0,1076.0,51.0,0.0,146.0,5.0,4.0,1.0,-670.0,613.0,57.0,,0.0,-348.0,332.0,332.0,16.0,16.0,0.0,-3.0,257.0,-14.0,0.0,243.0,-69.0,64.0,5.0,,174.0,0.0,0.0,0.0,174.0,0.0,174.0,0.0,0.0,174.0,176.0,2.0,164.0,1.06,1.06,1.073171,165.5,1.05,1.05,1.062085,
12/31/2015,1263.0,1148.0,1095.0,53.0,0.0,110.0,5.0,3.0,2.0,-677.0,616.0,61.0,,0.0,-354.0,338.0,338.0,16.0,16.0,0.0,-3.0,229.0,-13.0,0.0,216.0,-60.0,51.0,9.0,,156.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0,156.0,130.0,-26.0,164.210526,0.95,0.95,0.791667,165.7,0.94,0.94,0.791667,
03/31/2016,1364.0,1154.0,1096.0,58.0,0.0,206.0,4.0,3.0,1.0,-724.0,661.0,63.0,,,-360.0,341.0,341.0,19.0,19.0,0.0,-2.0,278.0,-13.0,0.0,265.0,-77.0,65.0,12.0,,188.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.0,188.0,228.0,40.0,164.2,1.14,1.14,1.388551,166.0,1.13,1.13,1.370964,
06/30/2016,1371.0,1173.0,1114.0,59.0,0.0,193.0,5.0,3.0,2.0,-821.0,759.0,62.0,,,-366.0,347.0,347.0,19.0,19.0,0.0,-5.0,179.0,-13.0,0.0,166.0,-43.0,48.0,-5.0,,123.0,0.0,0.0,0.0,123.0,0.0,123.0,0.0,0.0,123.0,151.0,28.0,164.5,0.75,0.75,0.917933,166.5,0.74,0.74,0.908168,
09/30/2016,1402.0,1191.0,1133.0,58.0,0.0,204.0,7.0,5.0,2.0,-753.0,690.0,63.0,,0.0,-380.0,356.0,356.0,24.0,24.0,0.0,-3.0,266.0,-13.0,0.0,253.0,-73.0,60.0,13.0,,180.0,0.0,0.0,0.0,180.0,0.0,180.0,0.0,0.0,180.0,143.0,-37.0,164.6,1.09,1.09,0.868773,166.8,1.08,1.08,0.858177,
12/31/2016,1312.0,1192.0,1139.0,53.0,0.0,116.0,4.0,4.0,0.0,-809.0,751.0,58.0,,0.0,-359.0,345.0,345.0,14.0,14.0,0.0,-2.0,142.0,-14.0,0.0,128.0,-28.0,10.0,18.0,,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,75.0,-25.0,163.9,0.61,0.61,0.457596,166.5,0.6,0.6,0.457596,
03/31/2017,1523.0,1208.0,1151.0,57.0,0.0,309.0,6.0,5.0,1.0,-853.0,788.0,65.0,,0.0,-377.0,360.0,360.0,17.0,17.0,0.0,-4.0,289.0,-13.0,0.0,276.0,-75.0,40.0,35.0,,201.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,201.0,304.0,103.0,166.5,1.22,1.22,1.825826,166.5,1.21,1.21,1.825826,
06/30/2017,1386.0,1241.0,1181.0,60.0,0.0,140.0,5.0,4.0,1.0,-854.0,794.0,60.0,,0.0,-387.0,367.0,367.0,20.0,20.0,0.0,-4.0,141.0,-13.0,0.0,128.0,-28.0,31.0,-3.0,,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,107.0,7.0,164.3,0.61,0.61,0.651248,166.0,0.6,0.6,0.642169,
09/30/2017,1412.0,1247.0,1191.0,56.0,0.0,160.0,5.0,3.0,2.0,-874.0,815.0,59.0,,0.0,-393.0,367.0,367.0,26.0,26.0,0.0,-3.0,142.0,-13.0,0.0,129.0,-27.0,27.0,0.0,,102.0,0.0,0.0,0.0,102.0,0.0,102.0,0.0,0.0,102.0,97.0,-5.0,164.0,0.62,0.62,0.591463,165.9,0.61,0.61,0.579861,
12/31/2017,1411.0,1258.0,1199.0,59.0,0.0,148.0,5.0,4.0,1.0,-809.0,741.0,68.0,,0.0,-389.0,373.0,373.0,16.0,16.0,0.0,-2.0,211.0,-14.0,0.0,197.0,445.0,31.0,-476.0,,642.0,0.0,0.0,0.0,642.0,0.0,642.0,0.0,0.0,642.0,153.0,-489.0,163.9,3.917023,3.917023,0.933496,165.7,3.874472,3.874472,0.923355,
03/31/2018,1224.0,1260.0,1200.0,60.0,0.0,-41.0,5.0,4.0,1.0,-854.0,791.0,63.0,,0.0,-403.0,383.0,383.0,20.0,20.0,0.0,-4.0,-37.0,-13.0,0.0,-50.0,19.0,28.0,-47.0,,-31.0,0.0,0.0,0.0,-31.0,0.0,-31.0,0.0,0.0,-31.0,120.0,151.0,164.0,-0.19,-0.19,0.731707,164.0,-0.19,-0.19,0.730732,
06/30/2018,1558.0,1294.0,1230.0,64.0,0.0,259.0,5.0,4.0,1.0,-883.0,821.0,62.0,,0.0,-395.0,376.0,376.0,19.0,19.0,0.0,-3.0,277.0,-13.0,0.0,264.0,-47.0,33.0,14.0,,217.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,0.0,217.0,301.0,84.0,163.2,1.33,1.33,1.844363,164.5,1.32,1.32,1.830638,
09/30/2018,1915.0,1298.0,1237.0,61.0,0.0,612.0,5.0,3.0,2.0,-879.0,813.0,66.0,,0.0,-401.0,384.0,384.0,17.0,17.0,0.0,-3.0,632.0,-14.0,0.0,618.0,-65.0,-98.0,163.0,,553.0,0.0,0.0,0.0,553.0,0.0,553.0,0.0,0.0,553.0,137.0,-416.0,162.7,3.4,3.4,0.842041,164.0,3.38,3.38,0.842041,
12/31/2018,710.0,1318.0,1253.0,65.0,0.0,-613.0,5.0,4.0,1.0,-874.0,798.0,76.0,,0.0,-398.0,379.0,379.0,19.0,19.0,0.0,-6.0,-568.0,-13.0,0.0,-581.0,129.0,48.0,-177.0,,-452.0,0.0,0.0,0.0,-452.0,0.0,-452.0,0.0,0.0,-452.0,159.0,611.0,162.589928,-2.78,-2.78,0.97792,162.8,-2.78,-2.78,0.973071,
03/31/2019,2159.0,1333.0,1267.0,66.0,0.0,820.0,6.0,4.0,2.0,-860.0,790.0,70.0,,0.0,-411.0,389.0,389.0,22.0,22.0,0.0,-8.0,880.0,-13.0,0.0,867.0,-172.0,28.0,144.0,,695.0,0.0,0.0,0.0,695.0,0.0,695.0,0.0,0.0,695.0,172.0,-523.0,163.0,4.27,4.27,1.055215,164.6,4.22,4.22,1.0426,
06/30/2019,1913.0,1384.0,1317.0,67.0,0.0,524.0,5.0,3.0,2.0,-936.0,863.0,73.0,,0.0,-430.0,408.0,408.0,22.0,22.0,0.0,-4.0,543.0,-13.0,0.0,530.0,-102.0,28.0,74.0,,428.0,0.0,0.0,0.0,428.0,0.0,428.0,0.0,0.0,428.0,140.0,-288.0,163.3,2.62,2.62,0.857318,165.2,2.59,2.59,0.846659,
09/30/2019,1700.0,1446.0,1376.0,70.0,0.0,247.0,7.0,4.0,3.0,-932.0,864.0,68.0,,0.0,-455.0,432.0,432.0,23.0,23.0,0.0,-5.0,308.0,-14.0,0.0,294.0,-46.0,28.0,18.0,,248.0,0.0,0.0,0.0,248.0,0.0,248.0,0.0,0.0,248.0,179.0,-69.0,163.3,1.51,1.51,1.096142,165.6,1.49,1.49,1.073333,
12/31/2019,2152.0,1441.0,1374.0,67.0,0.0,705.0,6.0,4.0,2.0,-910.0,835.0,75.0,,0.0,-442.0,423.0,423.0,19.0,19.0,0.0,-6.0,794.0,-13.0,0.0,781.0,-155.0,48.0,107.0,,626.0,0.0,0.0,0.0,626.0,0.0,626.0,0.0,0.0,626.0,203.0,-423.0,163.020833,3.84,3.84,1.24524,165.3,3.79,3.79,1.231016,
03/31/2020,-99.0,1456.0,1389.0,67.0,0.0,-1560.0,5.0,3.0,2.0,-1003.0,930.0,73.0,,0.0,-456.0,438.0,438.0,18.0,18.0,0.0,-5.0,-1563.0,-13.0,0.0,-1576.0,350.0,3.0,-353.0,,-1226.0,0.0,0.0,0.0,-1226.0,0.0,-1226.0,0.0,0.0,-1226.0,137.0,1363.0,162.2,-7.56,-7.56,0.844636,162.2,-7.56,-7.56,0.843206,
06/30/2020,2714.0,1482.0,1403.0,79.0,0.0,1226.0,6.0,3.0,3.0,-1086.0,1007.0,79.0,,0.0,-464.0,439.0,439.0,25.0,25.0,0.0,-5.0,1159.0,-14.0,0.0,1145.0,-236.0,23.0,213.0,,909.0,0.0,0.0,0.0,909.0,0.0,909.0,0.0,0.0,909.0,71.0,-838.0,160.8,5.65,5.65,0.441542,161.5,5.63,5.63,0.441146,
09/30/2020,1659.25,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,138.5,,,,,,138.5,,,138.5,130.7,,,0.805,0.805,0.805,,0.805,0.805,0.805,
12/31/2020,1667.5,,,,,,,,,,,,,,,,,,,,,,,,225.75,,,,,185.667,,,,,,185.667,,,185.667,182.4,,,1.145,1.145,1.145,,1.145,1.145,1.145,
