Date,Total Assets,Cash & Cash Equivalents,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,Payables Broker Dealers,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2013,45006.525,1045.252,23894.166,,13060.921,9900.743,,932.502,,,,9500.573,3813.343,4999.291,687.939,6026.331,15526.904,-450.946,15075.958,261.939,261.939,2019.136,1791.809,227.327,,92.752,0.0,2617.322,,20018.205,5530.322,5450.374,79.948,5082.97,30631.497,6226.145,4598.487,,,,,1627.658,,1766.827,,,,1766.827,,,,,195.728,1425.7,40245.897,0.0,7327.294,2.869,7324.425,0.0,-2126.999,-439.667,4760.628,0.0,4760.628,45006.525,
09/30/2013,45547.479,1796.181,24025.232,,13281.458,9944.153,,799.621,,,,8973.091,3619.054,4712.967,641.07,6239.152,15212.243,-458.921,14753.322,246.186,246.186,2013.437,1791.809,221.628,,79.955,0.0,2633.166,,20475.971,5393.826,5325.881,67.945,5830.257,31700.054,5915.91,4449.665,,,,181.234,1285.011,,1586.515,,,,1586.515,,,,,206.585,1308.841,40717.905,0.0,7329.763,2.872,7326.891,0.0,-2079.571,-420.618,4829.574,0.0,4829.574,45547.479,
12/31/2013,46279.856,1838.012,24900.502,,13592.239,10180.794,,1127.469,,,,8530.863,3453.96,4474.792,602.111,6397.408,14928.271,-452.959,14475.312,237.161,237.161,2007.739,1791.809,215.93,1673.416,107.182,0.0,1040.532,,20690.155,5280.694,5216.946,63.748,6309.743,32280.592,6102.829,4542.842,0.0,0.0,,280.946,1279.041,,1487.703,0.0,0.0,,1487.703,,,,352.87,169.37,1030.567,41423.931,0.0,7331.076,2.874,7328.202,0.0,-2021.708,-453.443,4855.925,0.0,4855.925,46279.856,
03/31/2014,46438.0,1585.0,25051.0,,12766.0,11248.0,,1037.0,,,,7348.0,3304.0,3479.0,565.0,8178.0,15526.0,-403.0,15123.0,224.0,224.0,2002.0,1792.0,210.0,,66.0,0.0,2387.0,,20562.0,5187.0,5127.0,60.0,6260.0,32009.0,5632.0,4345.0,,,,,1287.0,,1769.0,,,,1769.0,,,,,144.0,1852.0,41406.0,0.0,7336.0,3.0,7333.0,0.0,-1925.0,-379.0,5032.0,0.0,5032.0,46438.0,
06/30/2014,45748.0,1807.0,25464.0,,12837.0,11356.0,,1271.0,,,,7025.0,3153.0,3345.0,527.0,7372.0,14397.0,-401.0,13996.0,227.0,227.0,1997.0,1792.0,205.0,1056.0,52.0,0.0,1149.0,,20154.0,4930.0,4874.0,56.0,6626.0,31710.0,5033.0,3742.0,,,,,1291.0,,1770.0,,,,1770.0,,,,,160.0,1887.0,40560.0,0.0,7339.0,3.0,7336.0,0.0,-1856.0,-295.0,5188.0,0.0,5188.0,45748.0,
09/30/2014,45819.0,1809.0,25048.0,,12516.0,11847.0,,685.0,,,,6675.0,2991.0,3196.0,488.0,8145.0,14820.0,-401.0,14419.0,240.0,240.0,1991.0,1792.0,199.0,1018.0,59.0,0.0,1235.0,,20166.0,4761.0,4709.0,52.0,6526.0,31453.0,5481.0,3917.0,,,,270.0,1294.0,,1501.0,,,,1501.0,,,,,48.0,2062.0,40545.0,0.0,7343.0,3.0,7340.0,0.0,-1770.0,-299.0,5274.0,0.0,5274.0,45819.0,
12/31/2014,45530.0,1783.0,25279.0,,12388.0,12248.0,,643.0,,,,6349.0,2834.0,3060.0,455.0,7709.0,14058.0,-404.0,13654.0,245.0,245.0,1986.0,1792.0,194.0,951.0,24.0,0.0,1608.0,,20256.0,4634.0,4586.0,48.0,6455.0,31345.0,4971.0,3672.0,0.0,0.0,,,1299.0,,1366.0,0.0,0.0,,1366.0,0.0,0.0,0.0,391.0,66.0,2016.0,40155.0,0.0,7353.0,3.0,7350.0,0.0,-1729.0,-249.0,5375.0,0.0,5375.0,45530.0,
03/31/2015,46825.0,1025.0,27293.0,,13841.0,12517.0,,935.0,,,,6034.0,2681.0,2927.0,426.0,8252.0,14286.0,-402.0,13884.0,241.0,241.0,1981.0,1792.0,189.0,,16.0,0.0,2385.0,,21670.0,4602.0,4559.0,43.0,6293.0,32565.0,4972.0,3668.0,,,,,1304.0,,1025.0,,,,1025.0,,,,,113.0,2697.0,41372.0,0.0,7353.0,3.0,7350.0,0.0,-1689.0,-211.0,5453.0,0.0,5453.0,46825.0,
06/30/2015,47115.0,1872.0,27013.0,,13866.0,12291.0,,856.0,,,,5625.0,2453.0,2777.0,395.0,8168.0,13793.0,-402.0,13391.0,238.0,238.0,1976.0,1792.0,184.0,,58.0,0.0,2567.0,,21826.0,4388.0,4347.0,41.0,6702.0,32916.0,4926.0,3617.0,,,,,1309.0,,1023.0,,,,1023.0,,,,,50.0,2486.0,41401.0,0.0,7364.0,3.0,7361.0,0.0,-1397.0,-253.0,5714.0,0.0,5714.0,47115.0,
09/30/2015,41205.0,1453.0,22424.0,,10680.0,11586.0,,158.0,,,,5256.0,2270.0,2620.0,366.0,7959.0,13215.0,-376.0,12839.0,236.0,236.0,1971.0,1792.0,179.0,,1.0,0.0,2281.0,,21401.0,4209.0,4169.0,40.0,6040.0,31650.0,414.0,,,,,,414.0,,1023.0,,,,1023.0,,,,,89.0,2217.0,35393.0,0.0,7371.0,3.0,7368.0,0.0,-1550.0,-9.0,5812.0,0.0,5812.0,41205.0,
12/31/2015,45427.0,2233.0,26659.0,,12589.0,13013.0,,1057.0,520.0,,,4943.0,2114.0,2488.0,341.0,7421.0,12364.0,-353.0,12011.0,236.0,236.0,1966.0,1792.0,174.0,1033.0,10.0,0.0,759.0,,24018.0,3357.0,3357.0,,8614.0,35989.0,2067.0,,0.0,0.0,,,491.0,1576.0,997.0,0.0,0.0,,997.0,0.0,0.0,0.0,433.0,55.0,87.0,39628.0,0.0,7359.0,3.0,7356.0,0.0,-1461.0,-99.0,5799.0,0.0,5799.0,45427.0,
03/31/2016,47943.0,1627.0,31131.0,,14005.0,14968.0,,2158.0,611.0,,,4661.0,1974.0,2370.0,317.0,6357.0,11018.0,-322.0,10696.0,232.0,232.0,1961.0,1792.0,169.0,940.0,8.0,0.0,737.0,,27666.0,4163.0,4126.0,37.0,6793.0,38622.0,1846.0,,,,,,409.0,1437.0,993.0,,,,993.0,,,,,131.0,614.0,42206.0,0.0,7059.0,3.0,7056.0,0.0,-1308.0,-14.0,5737.0,0.0,5737.0,47943.0,
06/30/2016,49202.0,2393.0,31432.0,,13895.0,15716.0,,1821.0,692.0,,,4363.0,1827.0,2244.0,292.0,6843.0,11206.0,-293.0,10913.0,231.0,231.0,1956.0,1792.0,164.0,830.0,0.0,0.0,755.0,,1208.0,31756.0,31721.0,35.0,6712.0,39676.0,2153.0,,,,,,409.0,1744.0,993.0,,,,993.0,,,,,193.0,402.0,43417.0,0.0,6914.0,3.0,6911.0,0.0,-1175.0,46.0,5785.0,0.0,5785.0,49202.0,
09/30/2016,49199.0,1467.0,31841.0,,13493.0,16189.0,,2159.0,1118.0,,,4050.0,1685.0,2094.0,271.0,6569.0,10619.0,-235.0,10384.0,231.0,231.0,2698.0,2370.0,328.0,725.0,4.0,0.0,731.0,,27716.0,3981.0,3947.0,34.0,7827.0,39524.0,1636.0,,,,,,409.0,1227.0,994.0,,,,994.0,,,,,131.0,598.0,42883.0,1000.0,6313.0,3.0,6310.0,0.0,-1036.0,39.0,6316.0,0.0,6316.0,49199.0,
12/31/2016,48999.0,1950.0,31103.0,,13892.0,15751.0,,1460.0,1056.0,,,3756.0,1556.0,1950.0,250.0,6747.0,10503.0,-221.0,10282.0,239.0,239.0,2690.0,2370.0,320.0,756.0,165.0,0.0,758.0,,26362.0,3185.0,3185.0,,10294.0,39841.0,1392.0,,0.0,0.0,,,409.0,983.0,994.0,0.0,0.0,,994.0,0.0,0.0,0.0,,31.0,469.0,42727.0,400.0,6918.0,3.0,6915.0,0.0,-909.0,-137.0,6272.0,0.0,6272.0,48999.0,
03/31/2017,55879.0,998.0,38836.0,,17769.0,19191.0,,1876.0,1410.0,,,3486.0,1437.0,1819.0,230.0,6921.0,10407.0,-213.0,10194.0,239.0,239.0,2682.0,2370.0,312.0,653.0,128.0,0.0,739.0,,31955.0,3238.0,3238.0,,11117.0,46310.0,1697.0,,,,,,409.0,1288.0,991.0,,,,991.0,,,,,12.0,425.0,49435.0,1000.0,6316.0,3.0,6313.0,0.0,-774.0,-98.0,6444.0,0.0,6444.0,55879.0,
06/30/2017,58753.0,1091.0,41281.0,,18890.0,21502.0,,889.0,1237.0,,,3158.0,1287.0,1659.0,212.0,7786.0,10944.0,-116.0,10828.0,245.0,245.0,2673.0,2370.0,303.0,519.0,90.0,0.0,789.0,,34937.0,3078.0,3078.0,,10049.0,48064.0,2482.0,,,,,,1009.0,1473.0,992.0,,,,992.0,,,,,38.0,494.0,52070.0,1000.0,6326.0,3.0,6323.0,0.0,-581.0,-62.0,6683.0,0.0,6683.0,58753.0,
09/30/2017,60375.0,896.0,42789.0,,19173.0,22920.0,,696.0,1108.0,,,2932.0,1197.0,1531.0,204.0,8535.0,11467.0,-94.0,11373.0,250.0,250.0,2664.0,2370.0,294.0,416.0,92.0,0.0,787.0,,36507.0,3011.0,3011.0,,10741.0,50259.0,2001.0,,,,,,609.0,1392.0,991.0,,,,991.0,,,,,37.0,439.0,53727.0,1000.0,6144.0,3.0,6141.0,0.0,-446.0,-50.0,6648.0,0.0,6648.0,60375.0,
12/31/2017,63365.0,931.0,45390.0,,20679.0,23839.0,,872.0,1178.0,,,2728.0,1097.0,1432.0,199.0,9071.0,11799.0,-74.0,11725.0,253.0,253.0,2654.0,2370.0,284.0,251.0,131.0,0.0,852.0,,37734.0,2912.0,2912.0,,11545.0,52191.0,2452.0,,0.0,0.0,,,910.0,1542.0,991.0,0.0,0.0,,991.0,0.0,0.0,0.0,385.0,14.0,401.0,56434.0,700.0,6574.0,3.0,6571.0,0.0,-317.0,-26.0,6931.0,0.0,6931.0,63365.0,
03/31/2018,64187.0,498.0,45964.0,,24835.0,20657.0,,472.0,735.0,,,2564.0,1026.0,1339.0,199.0,10515.0,13079.0,-58.0,13021.0,251.0,251.0,2645.0,2370.0,275.0,,4.0,0.0,1069.0,,37927.0,2797.0,2797.0,,11125.0,51849.0,3802.0,,,,,,910.0,2892.0,992.0,,,,992.0,,,,,,655.0,57298.0,700.0,6426.0,3.0,6423.0,0.0,-61.0,-176.0,6889.0,0.0,6889.0,64187.0,
06/30/2018,64353.0,532.0,45629.0,,23810.0,21199.0,,620.0,626.0,,,2429.0,956.0,1245.0,228.0,10955.0,13384.0,-54.0,13330.0,259.0,259.0,2888.0,2485.0,403.0,,7.0,0.0,1082.0,,37794.0,2859.0,2859.0,,11970.0,52623.0,2925.0,,,,,,1259.0,1666.0,1408.0,,,,1408.0,,,,,0.0,494.0,57450.0,700.0,6249.0,3.0,6246.0,0.0,189.0,-235.0,6903.0,0.0,6903.0,64353.0,
09/30/2018,64706.0,596.0,45746.0,,22864.0,22026.0,,856.0,786.0,,,2292.0,890.0,1150.0,252.0,11184.0,13476.0,-41.0,13435.0,261.0,261.0,2876.0,2485.0,391.0,,11.0,0.0,995.0,,37998.0,3145.0,3145.0,,12465.0,53608.0,2395.0,,,,,,550.0,1845.0,1408.0,,,,1408.0,,,,,0.0,529.0,57940.0,700.0,5945.0,3.0,5942.0,0.0,450.0,-329.0,6766.0,0.0,6766.0,64706.0,
12/31/2018,65003.0,2333.0,46048.0,,23153.0,21884.0,,1011.0,760.0,,,2140.0,836.0,1071.0,233.0,9560.0,11700.0,-37.0,11663.0,281.0,281.0,2976.0,2485.0,491.0,10.0,1.0,0.0,931.0,,39322.0,4133.0,4133.0,,11975.0,55430.0,948.0,,0.0,0.0,,,0.0,948.0,1409.0,0.0,0.0,,1409.0,0.0,0.0,0.0,413.0,,241.0,58441.0,700.0,5453.0,2.0,5451.0,0.0,684.0,-275.0,6562.0,0.0,6562.0,65003.0,
03/31/2019,67518.0,523.0,61807.0,,24971.0,,,,597.0,,,,,,,,,,,308.0,,2961.0,2485.0,476.0,,,,1322.0,,,,,,,,1462.0,,,,,,300.0,,1409.0,,,,1409.0,,,,,,57865.0,60736.0,700.0,5333.0,2.0,5331.0,0.0,919.0,-170.0,6782.0,0.0,6782.0,67518.0,
06/30/2019,61590.0,380.0,44060.0,,19714.0,23398.0,,948.0,902.0,,,1879.0,732.0,932.0,215.0,9930.0,11809.0,-30.0,11779.0,531.0,531.0,2946.0,2485.0,461.0,,,0.0,992.0,,31656.0,6916.0,6916.0,,12346.0,50918.0,1461.0,,15.0,,15.0,,300.0,1146.0,1631.0,221.0,,221.0,1410.0,,,,,-5.0,715.0,54720.0,700.0,5124.0,2.0,5122.0,0.0,1104.0,-58.0,6870.0,0.0,6870.0,61590.0,
09/30/2019,61707.0,493.0,43927.0,,21020.0,21542.0,,1365.0,1038.0,,,1774.0,680.0,861.0,233.0,9859.0,11633.0,-27.0,11606.0,549.0,549.0,2931.0,2485.0,446.0,,,0.0,1163.0,,30778.0,7964.0,7964.0,,12823.0,51565.0,1099.0,,8.0,,8.0,,1091.0,1091.0,1645.0,235.0,,235.0,1410.0,,,,,0.0,829.0,55138.0,700.0,4569.0,2.0,4567.0,0.0,1324.0,-24.0,6569.0,0.0,6569.0,61707.0,
12/31/2019,61416.0,750.0,43349.0,,19501.0,21969.0,,1879.0,1395.0,,,1612.0,635.0,803.0,174.0,9675.0,11287.0,-17.0,11270.0,534.0,534.0,2943.0,2510.0,433.0,337.0,,0.0,838.0,,34304.0,2592.0,2592.0,,14559.0,51455.0,932.0,,39.0,,39.0,,893.0,893.0,1606.0,196.0,,196.0,1410.0,0.0,0.0,0.0,506.0,,374.0,54873.0,700.0,4407.0,2.0,4405.0,0.0,1464.0,-28.0,6543.0,0.0,6543.0,61416.0,
03/31/2020,67856.0,1105.0,52260.0,,21440.0,25090.0,,5730.0,1124.0,,,1548.0,594.0,755.0,199.0,7423.0,8971.0,-86.0,8885.0,339.0,339.0,2928.0,2509.0,419.0,,,0.0,1215.0,,38775.0,1667.0,1667.0,,17664.0,58106.0,776.0,,,,,,,776.0,1411.0,,,,1411.0,,,,,,1044.0,61337.0,700.0,4309.0,2.0,4307.0,0.0,1678.0,-168.0,6519.0,0.0,6519.0,67856.0,
06/30/2020,70371.0,436.0,52744.0,,19992.0,27182.0,,5570.0,1128.0,,,1526.0,550.0,714.0,262.0,9422.0,10948.0,82.0,11030.0,356.0,356.0,2914.0,2509.0,405.0,,,0.0,1763.0,,40093.0,1728.0,1728.0,,17517.0,59338.0,1524.0,,,,,,,1524.0,1412.0,,,,1412.0,,,,,,1277.0,63551.0,700.0,4319.0,2.0,4317.0,0.0,1843.0,-42.0,6820.0,0.0,6820.0,70371.0,
