Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/06/2003,25281.0,2638.0,2251.0,387.0,3176.0,,,1440.0,601.0,229.0,610.0,0.0,667.0,,,,7921.0,7600.0,14222.0,-6622.0,0.0,,9760.0,5193.0,3661.0,1532.0,,2822.0,1745.0,17360.0,,4878.0,4878.0,,,,197.0,,,,,,891.0,,,891.0,5966.0,2080.0,,,,,6332.0,,,,6332.0,8412.0,14378.0,41.0,30.0,,,-2794.0,15285.0,-1659.0,10903.0,0.0,10903.0,25281.0,
12/27/2003,25327.0,2001.0,820.0,1181.0,2830.0,,,1412.0,618.0,160.0,634.0,0.0,687.0,,,,6930.0,7828.0,14755.0,-6927.0,0.0,,10569.0,5383.0,3796.0,1587.0,,,5186.0,18397.0,,1638.0,1638.0,,,,591.0,,,,,,4186.0,,,4186.0,6415.0,1702.0,,,,,5336.0,,,,5336.0,7038.0,13453.0,41.0,578.0,,,-3376.0,15961.0,-1330.0,11874.0,0.0,11874.0,25327.0,
03/20/2004,25503.0,1904.0,773.0,1131.0,3059.0,,,1489.0,621.0,213.0,655.0,0.0,700.0,,,,7152.0,7789.0,14912.0,-7123.0,0.0,,10562.0,5401.0,3823.0,1578.0,,2966.0,2195.0,18351.0,,4859.0,4859.0,,,,460.0,,,,,,639.0,,,639.0,5958.0,1648.0,,,,,5411.0,,,,5411.0,7059.0,13017.0,41.0,533.0,,,-3300.0,16491.0,-1279.0,12486.0,0.0,12486.0,25503.0,
06/12/2004,26005.0,2079.0,840.0,1239.0,3360.0,,,1690.0,681.0,282.0,727.0,0.0,660.0,,,,7789.0,7737.0,15003.0,-7266.0,0.0,,10479.0,5316.0,3790.0,1526.0,,3023.0,2140.0,18216.0,,5327.0,5327.0,,,,424.0,,,,,,91.0,,,91.0,5842.0,2445.0,,,,,5393.0,,,,5393.0,7838.0,13680.0,41.0,516.0,,,-3974.0,17157.0,-1415.0,12325.0,0.0,12325.0,26005.0,
09/04/2004,26604.0,2753.0,1481.0,1272.0,3372.0,,,1598.0,647.0,243.0,708.0,0.0,621.0,,,,8344.0,7723.0,15197.0,-7474.0,0.0,,10537.0,5267.0,3786.0,1481.0,,3171.0,2099.0,18260.0,,5515.0,5515.0,,,,253.0,,,,,,205.0,,,205.0,5973.0,2409.0,,,,,5437.0,,,,5437.0,7846.0,13819.0,41.0,562.0,,,-4541.0,18133.0,-1410.0,12785.0,0.0,12785.0,26604.0,
12/25/2004,27987.0,3445.0,1280.0,2165.0,2999.0,,,1541.0,665.0,156.0,720.0,0.0,654.0,,,,8639.0,8149.0,15930.0,-7781.0,0.0,,11199.0,4512.0,3909.0,603.0,,,6687.0,19348.0,,5599.0,5599.0,,,,1054.0,,,,,,99.0,,,99.0,6752.0,2397.0,,,,,5315.0,,,,5315.0,7712.0,14464.0,41.0,648.0,,,-4920.0,18730.0,-976.0,13523.0,0.0,13523.0,27987.0,
03/19/2005,28671.0,3373.0,681.0,2692.0,3217.0,3217.0,,1638.0,660.0,159.0,819.0,0.0,648.0,,,,8876.0,8093.0,16044.0,-7951.0,0.0,,11702.0,4524.0,3924.0,600.0,,,7178.0,19795.0,,5093.0,5093.0,,,,1804.0,,,,,,297.0,,,297.0,7194.0,2390.0,,,,,5174.0,,,,5174.0,7564.0,14758.0,41.0,657.0,,,-5091.0,19255.0,-949.0,13913.0,0.0,13913.0,28671.0,
06/11/2005,29684.0,3923.0,595.0,3328.0,3504.0,3504.0,,1822.0,749.0,239.0,834.0,0.0,661.0,,,,9910.0,8056.0,16119.0,-8063.0,0.0,,11718.0,5324.0,2981.0,2343.0,,,6394.0,19774.0,,5422.0,5422.0,,,,2000.0,,,,,,546.0,,,546.0,7968.0,2331.0,,,,,5195.0,,,,5195.0,7526.0,15494.0,41.0,639.0,,,-5370.0,20011.0,-1131.0,14190.0,0.0,14190.0,29684.0,
09/03/2005,30898.0,4872.0,844.0,4028.0,3757.0,3757.0,,1664.0,716.0,180.0,768.0,0.0,498.0,,,,10791.0,8163.0,16427.0,-8264.0,0.0,,11944.0,5316.0,3893.0,1423.0,,,6628.0,20107.0,,5860.0,5860.0,,,,2266.0,,,,,,890.0,,,890.0,9016.0,2300.0,,,,,5482.0,,,,5482.0,7782.0,16798.0,41.0,671.0,,,-6028.0,20441.0,-1025.0,14100.0,0.0,14100.0,30898.0,
12/31/2005,31727.0,4882.0,1716.0,3166.0,3261.0,,,1693.0,738.0,112.0,843.0,0.0,618.0,,,,10454.0,8681.0,17145.0,-8464.0,0.0,,12592.0,5704.0,4088.0,1616.0,,,6888.0,21273.0,,5971.0,5971.0,,,,2889.0,,,,,,546.0,,,546.0,9406.0,2313.0,,,,,5757.0,,,,5757.0,8070.0,17476.0,41.0,644.0,,,-6387.0,21116.0,-1163.0,14251.0,0.0,14251.0,31727.0,
03/25/2006,30994.0,3329.0,956.0,2373.0,3634.0,,,1881.0,764.0,159.0,958.0,0.0,658.0,,,,9502.0,8754.0,17386.0,-8632.0,0.0,,12738.0,5701.0,4100.0,1601.0,,3506.0,3531.0,21492.0,,5587.0,5587.0,,,,2214.0,,,,,,359.0,,,359.0,8160.0,2288.0,,,,,5805.0,,,,5805.0,8093.0,16253.0,41.0,597.0,,,-6610.0,21702.0,-989.0,14741.0,0.0,14741.0,30994.0,
06/17/2006,31426.0,2678.0,419.0,2259.0,4104.0,4104.0,,2100.0,865.0,228.0,1007.0,0.0,648.0,,,,9530.0,8937.0,17821.0,-8884.0,0.0,,12959.0,5975.0,4271.0,1704.0,,,6984.0,21896.0,,6184.0,6184.0,,,,1161.0,,,,,,449.0,,,449.0,7794.0,2542.0,,,,,5857.0,,,,5857.0,8399.0,16193.0,41.0,582.0,,,-6937.0,22563.0,-1016.0,15233.0,0.0,15233.0,31426.0,
09/09/2006,32266.0,3400.0,1325.0,2075.0,4154.0,,,1962.0,855.0,172.0,935.0,,623.0,,,,10139.0,9111.0,18220.0,-9109.0,,,13016.0,5637.0,4473.0,1164.0,,3626.0,3753.0,22127.0,,6498.0,6498.0,,,,568.0,,,,,,668.0,,,668.0,7734.0,2528.0,,,,,5996.0,,,,5996.0,8524.0,16258.0,41.0,557.0,,,-7325.0,23546.0,-811.0,16008.0,,16008.0,32266.0,
12/30/2006,29930.0,2822.0,1651.0,1171.0,3725.0,,,1926.0,860.0,140.0,926.0,0.0,657.0,,,,9130.0,9687.0,19058.0,-9371.0,0.0,,11113.0,6443.0,4594.0,1849.0,,,4670.0,20800.0,,6496.0,6496.0,,,,274.0,,,,,,90.0,,,90.0,6860.0,2550.0,,,,,5152.0,,,,5152.0,7702.0,14562.0,41.0,614.0,,,-7758.0,24837.0,-2366.0,15368.0,0.0,15368.0,29930.0,
03/24/2007,29830.0,1737.0,967.0,770.0,4123.0,,,2074.0,893.0,168.0,1013.0,0.0,757.0,,,,8691.0,9731.0,19200.0,-9469.0,0.0,,11408.0,6436.0,4596.0,1840.0,,3676.0,1296.0,21139.0,,6207.0,6207.0,,,,1002.0,,,,,,313.0,,,313.0,7522.0,1807.0,,,,,5153.0,,,,5153.0,6960.0,14482.0,41.0,509.0,,,-8410.0,25446.0,-2238.0,15348.0,0.0,15348.0,29830.0,
06/16/2007,31925.0,1862.0,998.0,864.0,4669.0,,,2510.0,1101.0,302.0,1107.0,0.0,747.0,,,,9788.0,10077.0,19943.0,-9866.0,0.0,,12060.0,6694.0,4789.0,1905.0,,,5366.0,22137.0,,6870.0,6870.0,,,,364.0,,,,,,355.0,,,355.0,7589.0,3261.0,,,,,5202.0,,,,5202.0,8463.0,16052.0,41.0,500.0,,,-9047.0,26391.0,-2012.0,15873.0,0.0,15873.0,31925.0,
09/08/2007,32408.0,2238.0,1035.0,1203.0,4764.0,,,2283.0,1086.0,209.0,988.0,0.0,662.0,,,,9947.0,10397.0,20638.0,-10241.0,0.0,,12064.0,6703.0,4814.0,1889.0,,3997.0,1364.0,22461.0,,7291.0,7291.0,,,,27.0,,,,,,785.0,,,785.0,8103.0,2954.0,,,,,5107.0,,,,5107.0,8061.0,16164.0,41.0,491.0,,,-9977.0,27526.0,-1837.0,16244.0,0.0,16244.0,32408.0,
12/29/2007,34628.0,2481.0,910.0,1571.0,4389.0,,,2290.0,1056.0,157.0,1077.0,0.0,991.0,,,,10151.0,11228.0,21896.0,-10668.0,0.0,,13249.0,7213.0,5169.0,2044.0,,4354.0,1682.0,24477.0,,7602.0,7602.0,,,,0.0,,,,,,151.0,,,151.0,7753.0,4203.0,,,,,5438.0,,,,5438.0,9641.0,17394.0,41.0,480.0,,,-10519.0,28184.0,-952.0,17234.0,0.0,17234.0,34628.0,
03/22/2008,35699.0,2597.0,1604.0,993.0,4813.0,,,2492.0,1096.0,225.0,1171.0,0.0,1163.0,,,,11065.0,11263.0,22101.0,-10838.0,0.0,,13371.0,6001.0,5209.0,792.0,,4370.0,3000.0,24634.0,,7386.0,7386.0,,,,1103.0,,,,,,98.0,,,98.0,8587.0,4884.0,,,,,5514.0,,,,5514.0,10398.0,18985.0,41.0,366.0,,,-11624.0,28642.0,-711.0,16714.0,0.0,16714.0,35699.0,
06/14/2008,36779.0,2073.0,1768.0,305.0,5617.0,,,2935.0,1275.0,331.0,1329.0,0.0,1026.0,,,,11651.0,11600.0,22762.0,-11162.0,0.0,,13528.0,7733.0,5511.0,2222.0,,4519.0,1276.0,25128.0,,7986.0,7986.0,,,,0.0,,,,,,353.0,,,353.0,8339.0,6053.0,,,,,5734.0,,,,5734.0,11787.0,20126.0,41.0,375.0,,,-12959.0,29669.0,-473.0,16653.0,0.0,16653.0,36779.0,
09/06/2008,38458.0,1859.0,1517.0,342.0,5752.0,,,2804.0,1314.0,269.0,1221.0,0.0,939.0,,,,11354.0,11992.0,23306.0,-11314.0,0.0,,15112.0,7486.0,5370.0,2116.0,,4611.0,3015.0,27104.0,,8011.0,8011.0,,,,1203.0,,,,,,507.0,,,507.0,9721.0,6537.0,,,,,6148.0,,,,6148.0,12685.0,22406.0,41.0,372.0,,,-13997.0,30581.0,-945.0,16052.0,0.0,16052.0,38458.0,
12/27/2008,35994.0,2277.0,2064.0,213.0,4683.0,,,2522.0,1228.0,169.0,1125.0,0.0,1324.0,,,,10806.0,11663.0,22552.0,-10889.0,0.0,,13525.0,6984.0,5124.0,1860.0,,,6541.0,25188.0,,8273.0,8273.0,,,,369.0,,,,,,145.0,,,145.0,8787.0,7858.0,,,,,7243.0,,,,7243.0,15101.0,23888.0,41.0,381.0,,,-14122.0,30638.0,-4832.0,12106.0,0.0,12106.0,35994.0,
03/21/2009,35020.0,2387.0,2188.0,199.0,4601.0,,,2580.0,1250.0,232.0,1098.0,0.0,1291.0,,,1291.0,10859.0,11306.0,22174.0,-10868.0,0.0,,12855.0,6780.0,4988.0,1792.0,,3782.0,2293.0,24161.0,,7736.0,,180.0,,7556.0,255.0,255.0,,,,,0.0,,,0.0,7991.0,9241.0,9241.0,,,,5709.0,,,234.0,5475.0,14950.0,22941.0,41.0,263.0,30.0,233.0,-13892.0,31109.0,-5837.0,11684.0,395.0,12079.0,35020.0,
06/13/2009,37050.0,2424.0,2214.0,210.0,5223.0,,,2952.0,1369.0,359.0,1224.0,0.0,1031.0,,,1031.0,11630.0,11848.0,23369.0,-11521.0,0.0,,13572.0,7223.0,5248.0,1975.0,,4076.0,2273.0,25420.0,,8184.0,,412.0,,7772.0,435.0,435.0,,,,,0.0,,,0.0,8619.0,8185.0,8185.0,,,,5837.0,,,260.0,5577.0,14022.0,22641.0,41.0,299.0,30.0,269.0,-13990.0,32065.0,-4438.0,13977.0,432.0,14409.0,37050.0,
09/05/2009,38620.0,3460.0,3254.0,206.0,5216.0,,,2716.0,1333.0,267.0,1116.0,0.0,1024.0,,,1024.0,12416.0,12033.0,23848.0,-11815.0,0.0,,14171.0,8896.0,6351.0,2545.0,,4339.0,936.0,26204.0,,8784.0,,643.0,,8141.0,511.0,511.0,,,,,0.0,,,0.0,9295.0,7434.0,7434.0,,,,6060.0,,,347.0,5713.0,13494.0,22789.0,41.0,309.0,30.0,279.0,-13871.0,33077.0,-4262.0,15294.0,537.0,15831.0,38620.0,
12/26/2009,39848.0,4135.0,3943.0,192.0,4026.0,4026.0,0.0,2618.0,1274.0,165.0,1179.0,0.0,1792.0,253.0,,1401.0,12571.0,12671.0,24912.0,-12241.0,118.0,118.0,14488.0,9157.0,6534.0,2623.0,50.0,4484.0,544.0,27277.0,,8292.0,2881.0,165.0,,5246.0,464.0,362.0,0.0,0.0,,102.0,0.0,0.0,176.0,0.0,8756.0,7400.0,7400.0,0.0,0.0,,6250.0,0.0,2588.0,659.0,2827.0,13650.0,22406.0,41.0,280.0,30.0,250.0,-13528.0,33805.0,-3794.0,16804.0,638.0,17442.0,39848.0,
03/20/2010,64144.0,4147.0,3949.0,198.0,6204.0,,,3283.0,1644.0,184.0,1455.0,0.0,1631.0,,,1631.0,15265.0,18850.0,31277.0,-12427.0,0.0,,30029.0,27506.0,13156.0,14350.0,,1381.0,1142.0,48879.0,,9680.0,,127.0,,9553.0,1974.0,1974.0,,,,,0.0,,,0.0,11654.0,19884.0,19884.0,,,,10750.0,,959.0,4143.0,5648.0,30634.0,42288.0,41.0,4541.0,31.0,4510.0,-13782.0,34496.0,-3715.0,21581.0,275.0,21856.0,64144.0,
06/12/2010,65074.0,4754.0,4529.0,225.0,6880.0,,,3530.0,1725.0,252.0,1553.0,0.0,1579.0,,,1579.0,16743.0,18396.0,31116.0,-12720.0,,,29935.0,27481.0,13605.0,13876.0,,1373.0,1081.0,48331.0,,10079.0,,236.0,,9843.0,4493.0,4493.0,,,,,0.0,,,0.0,14572.0,19586.0,19586.0,,,,11002.0,,962.0,4159.0,5881.0,30588.0,45160.0,41.0,4570.0,31.0,4539.0,-16087.0,35328.0,-4226.0,19626.0,288.0,19914.0,65074.0,
09/04/2010,66702.0,5809.0,5577.0,232.0,7245.0,,,3359.0,1689.0,183.0,1487.0,0.0,1488.0,,,1488.0,17901.0,18534.0,31779.0,-13245.0,,,30267.0,27667.0,13905.0,13762.0,,1401.0,1199.0,48801.0,,11361.0,,662.0,,10699.0,5756.0,5756.0,,,,,0.0,,,0.0,17117.0,18445.0,18445.0,,,,10904.0,,962.0,3865.0,6077.0,29349.0,46466.0,41.0,4566.0,31.0,4535.0,-16798.0,36487.0,-4358.0,19938.0,298.0,20236.0,66702.0,
12/25/2010,68153.0,6369.0,5943.0,426.0,5514.0,5514.0,0.0,3372.0,1654.0,128.0,1590.0,0.0,2314.0,,,1362.0,17569.0,19058.0,33041.0,-13983.0,165.0,165.0,31361.0,28469.0,14661.0,13808.0,66.0,1368.0,1458.0,50584.0,,10880.0,3751.0,71.0,766.0,6292.0,4898.0,4785.0,0.0,0.0,,113.0,114.0,0.0,0.0,0.0,15892.0,19999.0,19999.0,0.0,0.0,,10786.0,0.0,2711.0,4057.0,4018.0,30785.0,46677.0,41.0,4558.0,31.0,4527.0,-16745.0,37090.0,-3780.0,21164.0,312.0,21476.0,68153.0,
03/19/2011,73085.0,4029.0,3662.0,367.0,6937.0,,,3831.0,1907.0,173.0,1751.0,0.0,1715.0,,,1715.0,16512.0,20329.0,34797.0,-14468.0,0.0,,36244.0,33719.0,15824.0,17895.0,,1408.0,1117.0,56573.0,,10584.0,,341.0,,10243.0,6256.0,6256.0,,,,,0.0,,,0.0,16840.0,20942.0,20942.0,,,,11629.0,,,4972.0,6657.0,32571.0,49411.0,41.0,4438.0,31.0,4407.0,-16925.0,37466.0,-3035.0,21985.0,1689.0,23674.0,73085.0,
06/11/2011,75680.0,3344.0,2913.0,431.0,8283.0,,,4539.0,2296.0,283.0,1960.0,0.0,1751.0,,,1751.0,17917.0,20854.0,35979.0,-15125.0,,,36909.0,34327.0,16299.0,18028.0,,1449.0,1133.0,57763.0,,12342.0,,909.0,,11433.0,5715.0,5715.0,,,,,0.0,,,0.0,18057.0,21607.0,21607.0,,,,11646.0,,,4977.0,6669.0,33253.0,51310.0,41.0,4389.0,31.0,4358.0,-16751.0,38527.0,-2254.0,23952.0,418.0,24370.0,75680.0,
09/03/2011,75378.0,3535.0,3083.0,452.0,8330.0,,,4205.0,2152.0,237.0,1816.0,0.0,1764.0,,,1764.0,17834.0,20737.0,36262.0,-15525.0,,,36807.0,34131.0,16272.0,17859.0,,1500.0,1176.0,57544.0,,12495.0,,971.0,,11524.0,5070.0,5070.0,,,,,0.0,,,0.0,17565.0,21781.0,21781.0,,,,12029.0,,,5170.0,6859.0,33810.0,51375.0,41.0,4437.0,31.0,4406.0,-17815.0,39714.0,-2800.0,23577.0,426.0,24003.0,75378.0,
12/31/2011,72882.0,4425.0,4067.0,358.0,6036.0,6036.0,0.0,3827.0,1883.0,207.0,1737.0,0.0,3153.0,0.0,,1846.0,17441.0,19698.0,35140.0,-15442.0,159.0,159.0,35584.0,33245.0,16800.0,16445.0,55.0,1477.0,807.0,55441.0,,11574.0,3708.0,192.0,813.0,6861.0,6205.0,3656.0,0.0,0.0,,2549.0,375.0,0.0,0.0,0.0,18154.0,20568.0,20568.0,0.0,0.0,,13261.0,0.0,4391.0,4995.0,3875.0,33829.0,51983.0,41.0,4487.0,26.0,4461.0,-17870.0,40316.0,-6386.0,20588.0,311.0,20899.0,72882.0,
03/24/2012,74391.0,3813.0,3485.0,328.0,7158.0,,,4214.0,2071.0,302.0,1841.0,0.0,2393.0,,,2393.0,17578.0,20005.0,36193.0,-16188.0,0.0,,36808.0,34261.0,17208.0,17053.0,,1515.0,1032.0,56813.0,,11329.0,,149.0,,11180.0,5656.0,5656.0,,,,,0.0,,,0.0,16985.0,22054.0,22054.0,,,,12398.0,,,5075.0,7323.0,34452.0,51437.0,41.0,4282.0,31.0,4251.0,-17691.0,40631.0,-4622.0,22641.0,313.0,22954.0,74391.0,
06/16/2012,72390.0,4193.0,3863.0,330.0,7721.0,,,4274.0,1991.0,351.0,1932.0,0.0,1845.0,,,1845.0,18033.0,18514.0,34271.0,-15757.0,,,35843.0,32664.0,16456.0,16208.0,,1562.0,1617.0,54357.0,,11231.0,,78.0,,11153.0,7038.0,7038.0,,,,,0.0,,,0.0,18269.0,21294.0,21294.0,,,,12232.0,,,4867.0,7365.0,33526.0,51795.0,41.0,4254.0,31.0,4223.0,-18476.0,41274.0,-6636.0,20457.0,138.0,20595.0,72390.0,
09/08/2012,74017.0,5711.0,5309.0,402.0,7998.0,,,3905.0,1930.0,253.0,1722.0,0.0,1656.0,,,1656.0,19270.0,18530.0,34920.0,-16390.0,,,36217.0,33011.0,16701.0,16310.0,,1585.0,1621.0,54747.0,,12009.0,,287.0,,11722.0,4211.0,4211.0,,,,,0.0,,,0.0,16220.0,23732.0,23732.0,,,,12481.0,,,4930.0,7551.0,36213.0,52433.0,41.0,4210.0,31.0,4179.0,-18896.0,42332.0,-6248.0,21439.0,145.0,21584.0,74017.0,
12/29/2012,74638.0,6619.0,6297.0,322.0,6215.0,6215.0,0.0,3581.0,1875.0,173.0,1533.0,0.0,2305.0,0.0,,1099.0,18720.0,19136.0,36162.0,-17026.0,136.0,136.0,36646.0,33496.0,16971.0,16525.0,51.0,1633.0,1466.0,55918.0,,12027.0,4204.0,371.0,838.0,6614.0,4815.0,1914.0,0.0,0.0,,2901.0,247.0,0.0,0.0,0.0,17089.0,23544.0,23544.0,0.0,0.0,,11606.0,0.0,3467.0,5063.0,3076.0,35150.0,52239.0,41.0,4204.0,26.0,4178.0,-19458.0,43158.0,-5651.0,22294.0,105.0,22399.0,74638.0,
03/23/2013,75355.0,7011.0,6715.0,296.0,7234.0,,,3920.0,1846.0,265.0,1809.0,0.0,1745.0,,,1745.0,19910.0,18844.0,36213.0,-17369.0,,,36601.0,33319.0,16915.0,16404.0,,1676.0,1606.0,55445.0,,11819.0,,575.0,,11244.0,6175.0,6175.0,,,,,0.0,,,0.0,17994.0,23225.0,23225.0,,,,11672.0,,,5051.0,6621.0,34897.0,52891.0,41.0,4162.0,26.0,4136.0,-19474.0,43395.0,-5773.0,22351.0,113.0,22464.0,75355.0,
06/15/2013,76653.0,8139.0,7793.0,346.0,7981.0,,,4131.0,1910.0,351.0,1870.0,0.0,1712.0,,,1712.0,21963.0,18390.0,35959.0,-17569.0,,,36300.0,32893.0,16719.0,16174.0,,1839.0,1568.0,54690.0,,12864.0,,763.0,,12101.0,6298.0,6298.0,,,,,0.0,,,0.0,19162.0,23212.0,23212.0,,,,11514.0,,,5100.0,6414.0,34726.0,53888.0,41.0,4021.0,26.0,3995.0,-19483.0,44523.0,-6443.0,22659.0,106.0,22765.0,76653.0,
09/07/2013,76814.0,9559.0,9204.0,355.0,8088.0,,,3738.0,1791.0,253.0,1694.0,0.0,1546.0,,,1546.0,22931.0,18072.0,35914.0,-17842.0,,,35811.0,32496.0,16534.0,15962.0,,1823.0,1492.0,53883.0,,13212.0,,998.0,,12214.0,5256.0,5256.0,,,,,0.0,,,0.0,18468.0,24293.0,24293.0,,,,11651.0,,,5047.0,6604.0,35944.0,54412.0,41.0,4066.0,26.0,4040.0,-20299.0,45554.0,-7076.0,22286.0,116.0,22402.0,76814.0,
12/28/2013,77478.0,9678.0,9375.0,303.0,6178.0,6178.0,0.0,3409.0,1732.0,168.0,1509.0,0.0,2938.0,,,1896.0,22203.0,18575.0,36961.0,-18386.0,105.0,105.0,36595.0,32652.0,16613.0,16039.0,74.0,2623.0,1246.0,55275.0,,12290.0,4631.0,,877.0,6782.0,5306.0,3082.0,0.0,0.0,,2224.0,243.0,0.0,,0.0,17839.0,24333.0,24333.0,0.0,0.0,,10917.0,0.0,1986.0,5986.0,2945.0,35250.0,53089.0,41.0,4120.0,25.0,4095.0,-21004.0,46420.0,-5298.0,24279.0,110.0,24389.0,77478.0,
03/22/2014,77493.0,10086.0,9839.0,247.0,7262.0,,,3748.0,1794.0,235.0,1719.0,0.0,2189.0,,,2189.0,23285.0,18129.0,36776.0,-18647.0,,,36079.0,31956.0,16310.0,15646.0,,1890.0,2233.0,54208.0,,11625.0,,,,11625.0,7832.0,7832.0,,,,,0.0,,,0.0,19457.0,24240.0,24240.0,,,,10903.0,,,6092.0,4811.0,35143.0,54600.0,41.0,3967.0,25.0,3942.0,-21892.0,46770.0,-6113.0,22773.0,120.0,22893.0,77493.0,
06/14/2014,80433.0,11299.0,7607.0,3692.0,8470.0,,,4194.0,1965.0,341.0,1888.0,0.0,1832.0,,,1832.0,25795.0,18174.0,37376.0,-19202.0,,,36464.0,32247.0,16457.0,15790.0,,1902.0,2315.0,54638.0,,12986.0,,,,12986.0,7242.0,7242.0,,,,,0.0,,,0.0,20228.0,25606.0,25606.0,,,,10999.0,,,6072.0,4927.0,36605.0,56833.0,41.0,4003.0,25.0,3978.0,-22666.0,47748.0,-5655.0,23471.0,129.0,23600.0,80433.0,
09/06/2014,80466.0,12906.0,7282.0,5624.0,8376.0,,,3784.0,1832.0,261.0,1691.0,0.0,1524.0,,,1524.0,26590.0,17929.0,37373.0,-19444.0,0.0,,35947.0,31725.0,16225.0,15500.0,,1946.0,2276.0,53876.0,,13591.0,,,,13591.0,9253.0,9253.0,,,,,0.0,,,0.0,22844.0,23489.0,23489.0,,,,10946.0,,,5870.0,5076.0,34435.0,57279.0,41.0,4053.0,25.0,4028.0,-23463.0,48764.0,-6324.0,23071.0,116.0,23187.0,80466.0,
12/27/2014,70509.0,8726.0,6134.0,2592.0,5817.0,5817.0,0.0,3143.0,1593.0,173.0,1377.0,0.0,2977.0,307.0,,2102.0,20663.0,17244.0,36300.0,-19056.0,93.0,93.0,32509.0,29053.0,14965.0,14088.0,37.0,2689.0,423.0,49846.0,,10104.0,5127.0,,2222.0,2755.0,5076.0,980.0,0.0,0.0,,4096.0,2912.0,0.0,0.0,2519.0,18092.0,23821.0,23821.0,0.0,0.0,,11048.0,0.0,2488.0,5304.0,3256.0,34869.0,52961.0,41.0,4140.0,25.0,4115.0,-24985.0,49092.0,-10850.0,17438.0,110.0,17548.0,70509.0,
03/21/2015,69625.0,8495.0,6410.0,2085.0,6963.0,,,3462.0,1567.0,274.0,1621.0,0.0,2002.0,,,2002.0,20922.0,16678.0,35621.0,-18943.0,,,32025.0,28439.0,14681.0,13758.0,,2626.0,960.0,48703.0,,12165.0,,,,12165.0,7962.0,7962.0,,,,,0.0,,575.0,0.0,20127.0,22403.0,22403.0,,,,11106.0,,,5224.0,5307.0,33509.0,53636.0,41.0,4154.0,25.0,4129.0,-25913.0,49335.0,-11748.0,15869.0,120.0,15989.0,69625.0,
06/13/2015,72262.0,9579.0,7562.0,2017.0,7826.0,,,3931.0,1848.0,389.0,1694.0,0.0,1733.0,,,1733.0,23069.0,16736.0,36079.0,-19343.0,,,32457.0,28943.0,14912.0,14031.0,,2626.0,888.0,49193.0,,13163.0,,,,13163.0,8383.0,8383.0,,,,,0.0,,456.0,0.0,21546.0,23075.0,23075.0,,,,11177.0,,,5269.0,5452.0,34252.0,55798.0,41.0,3998.0,25.0,3973.0,-26691.0,50268.0,-11284.0,16332.0,132.0,16464.0,72262.0,
09/05/2015,69902.0,10679.0,8698.0,1981.0,7666.0,,,3124.0,1410.0,279.0,1435.0,0.0,1345.0,325.0,,1345.0,22814.0,16131.0,35390.0,-19259.0,,,30957.0,27800.0,14407.0,13393.0,,2285.0,547.0,47088.0,,13546.0,,,,13546.0,5525.0,5525.0,,,,,0.0,,514.0,0.0,19071.0,26318.0,26318.0,,,,10934.0,,,5019.0,5401.0,37252.0,56323.0,41.0,4045.0,24.0,4021.0,-27694.0,49767.0,-12698.0,13461.0,118.0,13579.0,69902.0,
12/26/2015,69667.0,12009.0,9096.0,2913.0,5497.0,5497.0,0.0,2720.0,1312.0,161.0,1247.0,0.0,2805.0,269.0,,2114.0,23031.0,16317.0,35747.0,-19430.0,140.0,140.0,30179.0,27258.0,14177.0,13081.0,56.0,2311.0,285.0,46636.0,,10665.0,5546.0,,2319.0,2800.0,4071.0,962.0,0.0,0.0,,3109.0,2842.0,0.0,543.0,2842.0,17578.0,29213.0,29213.0,0.0,0.0,,10846.0,0.0,2576.0,4959.0,2768.0,40059.0,57637.0,41.0,4100.0,24.0,4076.0,-29185.0,50472.0,-13505.0,11923.0,107.0,12030.0,69667.0,
