Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1368.7,492.5,492.5,0.0,390.4,390.4,,118.3,11.8,50.2,56.3,,17.6,,,,1018.8,330.1,,,0.0,,19.8,19.8,,,0.0,349.9,,521.5,521.5,,19.9,,,,,,184.8,,,184.8,726.2,42.7,,,,,31.5,,,,,,31.5,74.2,800.4,0.0,676.7,,,-11.9,-96.5,0.0,568.3,0.0,568.3,1368.7,
04/01/2005,1490.1,574.3,461.1,113.2,398.6,398.6,,135.5,14.8,52.7,68.0,,18.3,,,,1126.7,347.2,,,,,16.2,16.2,,,0.0,363.4,,551.0,551.0,,19.9,,,,,,188.1,,,188.1,759.0,37.7,,,,,30.6,,,,,,30.6,68.3,827.3,,702.2,,,-0.2,-25.7,-13.5,662.8,,662.8,1490.1,
07/01/2005,1588.6,598.4,485.2,113.2,402.9,402.9,,152.9,78.7,59.7,14.5,0.0,27.0,,,,1181.2,395.0,845.1,-450.1,0.0,,12.4,12.4,0.0,12.4,0.0,407.4,,569.1,569.1,,20.1,20.1,0.0,0.0,,,231.1,,,231.1,820.3,32.6,32.6,0.0,0.0,,35.4,,,,,,35.4,68.0,888.3,0.0,716.4,,,-11.7,-4.1,-0.3,700.3,0.0,700.3,1588.6,
09/30/2005,1700.5,581.3,506.0,75.3,470.4,470.4,,172.8,14.3,53.7,104.8,0.0,47.6,,,,1272.1,417.8,,,0.0,,10.6,10.6,0.0,10.6,0.0,428.4,,648.1,648.1,,22.2,,,,,,188.2,,,188.2,858.5,31.5,,,,,33.8,,,,,,33.8,65.3,923.8,0.0,707.6,,,-15.2,84.3,0.0,776.7,0.0,776.7,1700.5,
12/30/2005,1778.4,644.7,550.2,94.5,428.3,428.3,,168.3,17.6,58.4,92.3,0.0,83.3,,,,1324.6,433.7,,,0.0,,20.1,20.1,0.0,20.1,0.0,453.8,,580.2,580.2,,24.9,,,,,,211.9,,,211.9,817.0,31.9,,,,,35.5,,,,,,35.5,67.4,884.4,,706.2,,,-0.8,188.6,0.0,894.0,,894.0,1778.4,
03/31/2006,1931.7,674.1,543.4,130.7,483.2,483.2,,177.6,15.6,62.8,99.2,0.0,82.8,,,,1417.7,496.4,,,0.0,,17.6,17.6,0.0,17.6,0.0,514.0,,597.4,597.4,,25.0,,,,,,216.1,,,216.1,838.5,25.2,,,,,40.0,,,,,,40.0,65.2,903.7,0.0,755.0,,,-18.5,291.5,0.0,1028.0,0.0,1028.0,1931.7,
06/30/2006,2086.0,699.0,551.0,148.0,481.0,481.0,,205.0,23.3,62.3,119.4,0.0,120.0,,,,1505.0,549.0,1142.9,-594.3,0.0,,32.0,,,,32.0,581.0,,632.0,632.0,,25.0,,,,,,215.0,,,215.0,872.0,19.0,,,,,38.0,,,,,,38.0,57.0,929.0,0.0,777.0,,,,-12.0,392.0,1157.0,0.0,1157.0,2086.0,
09/29/2006,2325.0,751.0,603.0,148.0,614.0,614.0,,216.0,33.0,81.0,102.0,0.0,116.0,,,,1697.0,598.0,,,0.0,,30.0,30.0,0.0,30.0,0.0,628.0,,750.0,750.0,,30.0,,,,,,202.0,,,202.0,982.0,29.0,,,,,42.0,,,,,,42.0,71.0,1053.0,0.0,784.0,,,-7.0,494.0,1.0,1272.0,0.0,1272.0,2325.0,
12/29/2006,2540.0,830.0,676.0,154.0,668.0,668.0,,265.0,17.0,90.0,158.0,0.0,103.0,,,,1866.0,637.0,,,0.0,,37.0,37.0,,,0.0,674.0,,816.0,816.0,,28.0,,,,,,212.0,,,212.0,1056.0,21.0,,,,,38.0,,,,,,38.0,59.0,1115.0,0.0,804.0,,,-1.0,622.0,0.0,1425.0,0.0,1425.0,2540.0,
03/30/2007,2653.0,875.0,704.0,171.0,715.0,715.0,,243.0,12.0,86.0,145.0,0.0,100.0,,,,1933.0,672.0,,,0.0,,48.0,48.0,,,0.0,720.0,,851.0,851.0,,14.0,,,,,,199.0,,,199.0,1064.0,13.0,,,,,40.0,,,,,,40.0,53.0,1117.0,0.0,809.0,,,-20.0,742.0,5.0,1536.0,0.0,1536.0,2653.0,
06/29/2007,2901.0,907.0,700.0,207.0,697.0,697.0,,259.0,12.0,94.0,153.0,0.0,166.0,,,,2029.0,741.0,1517.0,-776.0,0.0,,131.0,,0.0,,131.0,872.0,,882.0,882.0,,12.0,0.0,12.0,12.0,,,236.0,,,236.0,1130.0,10.0,0.0,10.0,10.0,,45.0,,,,,,45.0,55.0,1185.0,0.0,813.0,,,-51.0,955.0,-1.0,1716.0,0.0,1716.0,2901.0,
09/28/2007,4374.0,851.0,651.0,200.0,985.0,985.0,,461.0,165.0,145.0,151.0,0.0,150.0,,,,2447.0,1516.0,,,0.0,,411.0,187.0,187.0,0.0,224.0,1927.0,,1106.0,1106.0,,1011.0,,,,,,346.0,,,346.0,2463.0,7.0,,,,,117.0,,,,,,117.0,124.0,2587.0,0.0,813.0,,,-51.0,1023.0,2.0,1787.0,0.0,1787.0,4374.0,
12/28/2007,4600.0,967.0,917.0,50.0,1086.0,1086.0,,459.0,171.0,131.0,157.0,0.0,141.0,,,,2653.0,1560.0,,,0.0,,387.0,174.0,174.0,0.0,213.0,1947.0,,1216.0,1216.0,,771.0,,,,,,365.0,,,365.0,2352.0,4.0,,,,,117.0,,,,,,117.0,121.0,2473.0,0.0,820.0,,,-27.0,1329.0,5.0,2127.0,0.0,2127.0,4600.0,
03/28/2008,4543.0,949.0,917.0,32.0,1014.0,1014.0,,455.0,153.0,131.0,171.0,0.0,211.0,,,,2629.0,1529.0,,,0.0,,385.0,187.0,187.0,0.0,198.0,1914.0,,1144.0,1144.0,,11.0,,,,,,339.0,,,339.0,1494.0,503.0,,,,,129.0,,,,,,129.0,632.0,2126.0,0.0,823.0,,,-58.0,1609.0,43.0,2417.0,0.0,2417.0,4543.0,
06/27/2008,4875.0,1107.0,1104.0,3.0,1010.0,1010.0,,456.0,144.0,145.0,167.0,0.0,158.0,,,,2731.0,1668.0,2814.0,-1146.0,0.0,,476.0,197.0,116.0,81.0,279.0,2144.0,,1181.0,1181.0,,27.0,19.0,8.0,8.0,,,356.0,,,356.0,1564.0,482.0,481.0,1.0,1.0,,133.0,,,,,,133.0,615.0,2179.0,0.0,908.0,,,-22.0,1822.0,-12.0,2696.0,0.0,2696.0,4875.0,
09/26/2008,5092.0,1215.0,1213.0,2.0,1082.0,1082.0,0.0,477.0,129.0,168.0,180.0,0.0,174.0,,,174.0,2948.0,1674.0,,,0.0,,470.0,194.0,116.0,78.0,276.0,2144.0,,1551.0,1215.0,336.0,45.0,0.0,,,,45.0,0.0,,,0.0,1596.0,462.0,462.0,,,,147.0,,,,,,147.0,609.0,2205.0,,922.0,2.0,920.0,-54.0,2033.0,-14.0,2887.0,,2887.0,5092.0,
12/26/2008,5291.0,1794.0,1794.0,,926.0,926.0,,376.0,,,,,134.0,,,134.0,3230.0,1584.0,,,,,477.0,228.0,139.0,89.0,249.0,2061.0,,1443.0,1101.0,342.0,82.0,0.0,,,,82.0,0.0,,,0.0,1525.0,400.0,400.0,,,,174.0,,,,,,174.0,574.0,2099.0,0.0,898.0,2.0,896.0,,2292.0,2.0,3192.0,,3192.0,5291.0,
03/27/2009,4992.0,1579.0,1579.0,,824.0,824.0,,385.0,104.0,152.0,129.0,0.0,134.0,,,134.0,2922.0,1570.0,,,,,500.0,231.0,138.0,93.0,269.0,2070.0,,1346.0,1001.0,345.0,77.0,0.0,,,,77.0,0.0,,,0.0,1423.0,425.0,425.0,,,,152.0,,,,,,152.0,577.0,2000.0,,915.0,2.0,913.0,-16.0,2096.0,-3.0,2992.0,,2992.0,4992.0,
07/03/2009,5291.0,1794.0,1794.0,,926.0,926.0,,376.0,97.0,154.0,125.0,0.0,134.0,,,129.0,3230.0,1584.0,3175.0,-1591.0,,,477.0,228.0,139.0,89.0,249.0,2061.0,,1443.0,1101.0,342.0,82.0,0.0,,,,82.0,0.0,,,0.0,1525.0,400.0,400.0,,,,174.0,,,,,,174.0,574.0,2099.0,0.0,898.0,2.0,896.0,0.0,2292.0,2.0,3192.0,,3192.0,5291.0,
10/02/2009,5849.0,2056.0,2056.0,0.0,1131.0,1131.0,0.0,395.0,96.0,173.0,126.0,0.0,168.0,,,168.0,3750.0,1625.0,,,0.0,,474.0,225.0,139.0,86.0,249.0,2099.0,,1661.0,1342.0,319.0,88.0,0.0,,,,88.0,0.0,,,0.0,1749.0,375.0,375.0,,,,202.0,,,,,,202.0,577.0,2326.0,0.0,934.0,2.0,932.0,0.0,2580.0,9.0,3523.0,0.0,3523.0,5849.0,
01/01/2010,6585.0,2435.0,2435.0,0.0,1365.0,1365.0,,453.0,102.0,212.0,139.0,0.0,163.0,,,156.0,4416.0,1696.0,,,,,473.0,222.0,139.0,83.0,251.0,2169.0,,1913.0,1507.0,406.0,94.0,0.0,,,,94.0,0.0,,,0.0,2007.0,350.0,350.0,,,,237.0,,,,,,237.0,587.0,2594.0,0.0,978.0,2.0,976.0,0.0,3009.0,4.0,3991.0,,3991.0,6585.0,
04/02/2010,7000.0,2826.0,2826.0,0.0,1257.0,1257.0,,507.0,115.0,254.0,138.0,0.0,188.0,,,154.0,4778.0,1756.0,,,,,466.0,219.0,139.0,80.0,247.0,2222.0,,1857.0,1508.0,349.0,100.0,0.0,,,,100.0,0.0,,,0.0,1957.0,325.0,325.0,,,,287.0,,,,,,287.0,612.0,2569.0,0.0,999.0,2.0,997.0,0.0,3410.0,22.0,4431.0,,4431.0,7000.0,
07/02/2010,7328.0,2734.0,2734.0,0.0,1256.0,1256.0,,560.0,159.0,255.0,146.0,0.0,170.0,,,153.0,4720.0,2159.0,4223.0,-2064.0,,,449.0,234.0,146.0,88.0,215.0,2608.0,,1917.0,1507.0,410.0,106.0,0.0,0.0,0.0,,106.0,0.0,,,0.0,2023.0,294.0,294.0,0.0,0.0,,302.0,,,,,,302.0,596.0,2619.0,0.0,1024.0,2.0,1022.0,0.0,3674.0,11.0,4709.0,,4709.0,7328.0,
10/01/2010,7655.0,2858.0,2858.0,0.0,1325.0,1325.0,,561.0,155.0,266.0,140.0,0.0,217.0,,,217.0,4961.0,2245.0,,,,,449.0,233.0,150.0,83.0,216.0,2694.0,,2061.0,1703.0,358.0,113.0,0.0,,,,113.0,0.0,,,0.0,2174.0,262.0,262.0,,,,308.0,,,,,,308.0,570.0,2744.0,0.0,1040.0,2.0,1038.0,-39.0,3871.0,39.0,4911.0,,4911.0,7655.0,
12/31/2010,7843.0,3110.0,3110.0,0.0,1250.0,1250.0,,568.0,141.0,274.0,153.0,0.0,192.0,,,163.0,5120.0,2277.0,,,,,446.0,230.0,151.0,79.0,216.0,2723.0,,2025.0,1628.0,397.0,119.0,0.0,,,,119.0,0.0,,,0.0,2144.0,231.0,231.0,,,,309.0,,,,,,309.0,540.0,2684.0,,1042.0,2.0,1040.0,0.0,4096.0,21.0,5159.0,,5159.0,7843.0,
04/01/2011,7839.0,3230.0,3230.0,0.0,1171.0,1171.0,,574.0,151.0,260.0,163.0,0.0,178.0,,,165.0,5153.0,2249.0,,,,,437.0,226.0,151.0,75.0,211.0,2686.0,,1870.0,1486.0,384.0,125.0,0.0,,,,125.0,0.0,,,0.0,1995.0,200.0,200.0,,,,328.0,,,,,,328.0,528.0,2523.0,,1066.0,2.0,1064.0,0.0,4242.0,8.0,5316.0,,5316.0,7839.0,
07/01/2011,8118.0,3490.0,3490.0,0.0,1206.0,1206.0,,577.0,172.0,263.0,142.0,0.0,214.0,,,214.0,5487.0,2224.0,4837.0,-2613.0,,,407.0,222.0,151.0,71.0,185.0,2631.0,,2026.0,1545.0,481.0,144.0,0.0,0.0,0.0,,144.0,0.0,,,0.0,2170.0,150.0,150.0,0.0,0.0,,310.0,,,,,,310.0,460.0,2630.0,,1093.0,2.0,1091.0,0.0,4400.0,-5.0,5488.0,,5488.0,8118.0,
09/30/2011,8467.0,3675.0,3675.0,0.0,1356.0,1356.0,,645.0,170.0,275.0,200.0,0.0,250.0,,,250.0,5926.0,2209.0,,,,,332.0,218.0,151.0,67.0,114.0,2541.0,,2158.0,1708.0,450.0,163.0,0.0,,,,163.0,33.0,,,0.0,2354.0,100.0,100.0,,,,290.0,,,,,,290.0,390.0,2744.0,,1108.0,2.0,1106.0,0.0,4639.0,-24.0,5723.0,,5723.0,8467.0,
12/30/2011,7807.0,3924.0,3924.0,0.0,747.0,747.0,,466.0,191.0,185.0,90.0,0.0,261.0,,,261.0,5398.0,2091.0,,,,,318.0,214.0,151.0,63.0,104.0,2409.0,,1353.0,883.0,470.0,181.0,0.0,,,,181.0,18.0,,,0.0,1552.0,50.0,50.0,,,,282.0,,,,,,282.0,332.0,1884.0,,1153.0,2.0,1151.0,0.0,4784.0,-14.0,5923.0,,5923.0,7807.0,
03/30/2012,14510.0,3377.0,3377.0,0.0,2377.0,2377.0,,1282.0,329.0,667.0,286.0,0.0,409.0,,,403.0,7445.0,4171.0,,,,,2894.0,2691.0,1851.0,840.0,203.0,7065.0,,3802.0,2774.0,1028.0,730.0,500.0,,,,230.0,3.0,,,0.0,4535.0,2013.0,2013.0,,,,546.0,,125.0,,,,421.0,2559.0,7094.0,,2153.0,3.0,2150.0,0.0,5267.0,-4.0,7416.0,,7416.0,14510.0,
06/29/2012,14206.0,3208.0,3208.0,0.0,2364.0,2364.0,0.0,1210.0,245.0,552.0,413.0,0.0,359.0,,,358.0,7141.0,4067.0,7173.0,-3106.0,0.0,,2998.0,2774.0,1975.0,799.0,224.0,7065.0,,3780.0,2773.0,1007.0,230.0,0.0,0.0,0.0,,230.0,22.0,0.0,,0.0,4032.0,1955.0,1955.0,0.0,0.0,,550.0,0.0,116.0,0.0,116.0,,434.0,2505.0,6537.0,0.0,2226.0,3.0,2223.0,-554.0,6012.0,-15.0,7669.0,0.0,7669.0,14206.0,
09/28/2012,14172.0,3537.0,3537.0,0.0,1951.0,1951.0,0.0,1304.0,237.0,559.0,508.0,0.0,394.0,,,372.0,7186.0,4027.0,7324.0,-3297.0,0.0,,2959.0,2690.0,1944.0,746.0,269.0,6986.0,,3465.0,2545.0,920.0,230.0,0.0,,,,230.0,0.0,,,0.0,3695.0,1898.0,1898.0,,,,542.0,,118.0,,,,424.0,2440.0,6135.0,0.0,2227.0,3.0,2224.0,-674.0,6470.0,14.0,8037.0,0.0,8037.0,14172.0,
12/28/2012,13929.0,3816.0,3816.0,0.0,1732.0,1732.0,,1204.0,193.0,581.0,430.0,0.0,423.0,,,408.0,7175.0,3938.0,7490.0,-3552.0,,,2816.0,2616.0,1907.0,709.0,200.0,6754.0,,2904.0,2185.0,719.0,288.0,0.0,,,,288.0,134.0,,,131.0,3326.0,1840.0,1840.0,,,,516.0,,106.0,,,,410.0,2356.0,5682.0,0.0,2227.0,3.0,2224.0,-732.0,6744.0,8.0,8247.0,,8247.0,13929.0,
03/29/2013,13927.0,4060.0,4060.0,0.0,1700.0,1700.0,,1197.0,191.0,583.0,423.0,0.0,383.0,,,359.0,7340.0,3803.0,7561.0,-3758.0,,,2784.0,2610.0,1954.0,656.0,174.0,6587.0,,2995.0,2037.0,958.0,230.0,0.0,,,,230.0,1.0,,,0.0,3226.0,1783.0,1783.0,,,,495.0,,92.0,,,,403.0,2278.0,5504.0,0.0,2235.0,3.0,2232.0,-905.0,7073.0,20.0,8423.0,,8423.0,13927.0,
06/28/2013,14036.0,4309.0,4309.0,0.0,1793.0,1793.0,0.0,1188.0,167.0,575.0,446.0,0.0,308.0,,,308.0,7598.0,3700.0,7616.0,-3916.0,0.0,,2738.0,2559.0,1954.0,605.0,179.0,6438.0,,3686.0,1990.0,1696.0,230.0,0.0,0.0,0.0,,230.0,57.0,0.0,,0.0,3973.0,1725.0,1725.0,0.0,0.0,,445.0,0.0,66.0,0.0,66.0,,379.0,2170.0,6143.0,0.0,2191.0,3.0,2188.0,-1012.0,6749.0,-35.0,7893.0,0.0,7893.0,14036.0,
09/27/2013,14806.0,4869.0,4869.0,0.0,1791.0,1791.0,0.0,1244.0,208.0,579.0,457.0,0.0,357.0,,,352.0,8261.0,3638.0,7764.0,-4126.0,0.0,,2907.0,2667.0,2051.0,616.0,240.0,6545.0,,3656.0,2061.0,1595.0,730.0,500.0,,,,230.0,41.0,,,0.0,4427.0,1668.0,1668.0,,,,458.0,,65.0,,,,393.0,2126.0,6553.0,0.0,2208.0,3.0,2205.0,-1119.0,7183.0,-19.0,8253.0,0.0,8253.0,14806.0,
12/27/2013,15282.0,4655.0,4655.0,0.0,1959.0,1959.0,,1293.0,201.0,581.0,511.0,0.0,381.0,,,381.0,8288.0,3509.0,7879.0,-4370.0,,,3485.0,3162.0,2555.0,607.0,323.0,6994.0,,3817.0,2106.0,1711.0,730.0,500.0,,,,230.0,73.0,,,0.0,4620.0,1610.0,1610.0,,,,473.0,,122.0,,,,351.0,2083.0,6703.0,0.0,2265.0,3.0,2262.0,-1178.0,7541.0,-49.0,8579.0,,8579.0,15282.0,
03/28/2014,15332.0,4865.0,4569.0,296.0,1802.0,1802.0,0.0,1277.0,204.0,519.0,554.0,0.0,362.0,,,361.0,8306.0,3406.0,7991.0,-4585.0,0.0,,3620.0,3097.0,2558.0,539.0,523.0,7026.0,,3601.0,1902.0,1699.0,125.0,0.0,,,,125.0,21.0,,,0.0,3747.0,2344.0,2344.0,,,,473.0,,61.0,,,,412.0,2817.0,6564.0,0.0,2317.0,3.0,2314.0,-1390.0,7845.0,-4.0,8768.0,0.0,8768.0,15332.0,
06/27/2014,15499.0,5088.0,4804.0,284.0,1989.0,1989.0,0.0,1226.0,168.0,493.0,565.0,0.0,417.0,0.0,324.0,233.0,8720.0,3293.0,8123.0,-4830.0,0.0,,3486.0,3013.0,2559.0,454.0,149.0,6779.0,,3720.0,1971.0,1749.0,125.0,0.0,0.0,0.0,,125.0,0.0,0.0,0.0,0.0,3845.0,2313.0,2313.0,0.0,0.0,,499.0,0.0,63.0,0.0,63.0,161.0,275.0,2812.0,6657.0,0.0,2334.0,3.0,2331.0,-1570.0,8066.0,12.0,8842.0,0.0,8842.0,15499.0,
10/03/2014,15652.0,5381.0,5159.0,222.0,1915.0,1915.0,0.0,1272.0,178.0,509.0,585.0,0.0,422.0,,,415.0,8990.0,3202.0,8244.0,-5042.0,0.0,,3460.0,2965.0,2559.0,406.0,495.0,6662.0,,3769.0,2016.0,1753.0,125.0,0.0,,,,125.0,24.0,,,0.0,3918.0,2281.0,2281.0,,,,490.0,,57.0,,,,433.0,2771.0,6689.0,0.0,2288.0,3.0,2285.0,-1705.0,8394.0,-14.0,8963.0,0.0,8963.0,15652.0,
01/02/2015,15139.0,5143.0,4902.0,241.0,1880.0,1880.0,0.0,1282.0,154.0,510.0,618.0,0.0,355.0,,,355.0,8660.0,3099.0,8353.0,-5254.0,,,3380.0,2925.0,2566.0,359.0,455.0,6479.0,,3164.0,2071.0,1093.0,125.0,0.0,,,,125.0,0.0,,,0.0,3289.0,2250.0,2250.0,,,,518.0,,51.0,,,,467.0,2768.0,6057.0,0.0,2321.0,3.0,2318.0,-1945.0,8738.0,-32.0,9082.0,0.0,9082.0,15139.0,
04/03/2015,15176.0,5040.0,4812.0,228.0,1696.0,1696.0,0.0,1322.0,173.0,498.0,651.0,0.0,371.0,,,369.0,8429.0,3051.0,8520.0,-5469.0,,,3696.0,3145.0,2745.0,400.0,551.0,6747.0,,3060.0,2020.0,1040.0,141.0,0.0,,,,141.0,17.0,,,0.0,3218.0,2203.0,2203.0,,,,529.0,,47.0,,,,482.0,2732.0,5950.0,0.0,2372.0,3.0,2369.0,-2147.0,9004.0,-3.0,9226.0,0.0,9226.0,15176.0,
07/03/2015,15170.0,5286.0,5024.0,262.0,1532.0,1532.0,0.0,1368.0,168.0,500.0,700.0,0.0,327.0,0.0,107.0,327.0,8513.0,2965.0,8604.0,-5639.0,0.0,,3692.0,3098.0,2766.0,332.0,487.0,6657.0,,2800.0,1881.0,919.0,407.0,255.0,0.0,0.0,,152.0,31.0,0.0,0.0,0.0,3238.0,2149.0,2149.0,0.0,0.0,,564.0,0.0,45.0,0.0,45.0,,519.0,2713.0,5951.0,0.0,2431.0,3.0,2428.0,-2299.0,9107.0,-20.0,9219.0,0.0,9219.0,15170.0,
10/02/2015,15261.0,5428.0,5081.0,347.0,1616.0,1616.0,0.0,1260.0,135.0,507.0,618.0,0.0,351.0,0.0,,350.0,8655.0,2890.0,8635.0,-5745.0,0.0,,3716.0,3085.0,2766.0,319.0,631.0,6606.0,,2742.0,1799.0,943.0,427.0,255.0,,,,172.0,62.0,0.0,0.0,0.0,3231.0,2109.0,2109.0,,,,585.0,,45.0,,,,540.0,2694.0,5925.0,0.0,2410.0,3.0,2407.0,-2303.0,9273.0,-44.0,9336.0,0.0,9336.0,15261.0,
01/01/2016,15466.0,5860.0,5363.0,497.0,1650.0,1650.0,0.0,1238.0,130.0,474.0,634.0,0.0,200.0,,,197.0,8948.0,2801.0,8716.0,-5915.0,0.0,,3717.0,3058.0,2766.0,292.0,659.0,6518.0,,2780.0,1806.0,974.0,443.0,255.0,,,,188.0,22.0,,,0.0,3245.0,2062.0,2062.0,,,,602.0,,44.0,,,,558.0,2664.0,5909.0,0.0,2424.0,3.0,2421.0,-2266.0,9407.0,-8.0,9557.0,0.0,9557.0,15466.0,
04/01/2016,14947.0,6033.0,5887.0,146.0,1254.0,1254.0,0.0,1227.0,132.0,440.0,655.0,0.0,226.0,,,195.0,8740.0,2687.0,8778.0,-6091.0,0.0,,3520.0,3034.0,2766.0,268.0,486.0,6207.0,,2578.0,1571.0,1007.0,203.0,0.0,,,,203.0,0.0,,,0.0,2781.0,2000.0,2000.0,,,,557.0,,46.0,,,,511.0,2557.0,5338.0,0.0,2457.0,3.0,2454.0,-2243.0,9363.0,32.0,9609.0,0.0,9609.0,14947.0,
07/01/2016,32862.0,8378.0,8151.0,227.0,1461.0,1461.0,0.0,2129.0,569.0,589.0,971.0,0.0,616.0,1.0,,420.0,12584.0,3503.0,9632.0,-6129.0,0.0,,16775.0,14985.0,9951.0,5034.0,1789.0,20278.0,,3283.0,1888.0,1395.0,3334.0,2995.0,0.0,0.0,,339.0,332.0,0.0,14.0,168.0,6949.0,13660.0,13660.0,0.0,0.0,,1108.0,0.0,114.0,0.0,114.0,,980.0,14768.0,21717.0,0.0,4432.0,3.0,4429.0,-2238.0,8848.0,103.0,11145.0,0.0,11145.0,32862.0,
09/30/2016,29010.0,4325.0,4077.0,248.0,2023.0,2023.0,0.0,2109.0,610.0,680.0,819.0,0.0,666.0,0.0,,590.0,9123.0,3359.0,9587.0,-6228.0,0.0,,16528.0,14758.0,9967.0,4791.0,1770.0,19887.0,,3628.0,1946.0,1682.0,78.0,0.0,,,,78.0,213.0,,0.0,190.0,3919.0,13055.0,13055.0,,,,1261.0,,107.0,,,,1154.0,14316.0,18235.0,0.0,4495.0,3.0,4492.0,-2164.0,8329.0,115.0,10775.0,0.0,10775.0,29010.0,
12/30/2016,28975.0,5101.0,4940.0,161.0,2004.0,2004.0,0.0,2085.0,586.0,617.0,882.0,0.0,416.0,0.0,,414.0,9606.0,3238.0,9594.0,-6356.0,0.0,,16131.0,14474.0,10005.0,4469.0,1657.0,19369.0,,3616.0,2012.0,1604.0,129.0,0.0,,,,129.0,343.0,,0.0,175.0,4088.0,12944.0,12944.0,,,,1211.0,,91.0,,,,1120.0,14155.0,18243.0,0.0,4577.0,3.0,4574.0,-2059.0,8411.0,-197.0,10732.0,0.0,10732.0,28975.0,
03/31/2017,29448.0,5677.0,5652.0,25.0,1948.0,1948.0,0.0,2254.0,581.0,627.0,1046.0,0.0,434.0,0.0,,417.0,10313.0,3099.0,9544.0,-6445.0,0.0,,16036.0,14156.0,10012.0,4144.0,1880.0,19135.0,,3833.0,2185.0,1648.0,181.0,0.0,,,,181.0,295.0,,1.0,194.0,4309.0,12907.0,12907.0,,,,1201.0,,94.0,,,,1106.0,14108.0,18417.0,0.0,4480.0,3.0,4477.0,-1860.0,8507.0,-96.0,11031.0,0.0,11031.0,29448.0,
06/30/2017,29860.0,6354.0,6354.0,0.0,1948.0,1948.0,0.0,2341.0,646.0,632.0,1063.0,0.0,413.0,0.0,,397.0,11056.0,3033.0,9526.0,-6493.0,1340.0,1340.0,14431.0,13837.0,10014.0,3823.0,594.0,18804.0,,3897.0,2144.0,1753.0,233.0,0.0,0.0,0.0,,233.0,214.0,0.0,1.0,206.0,4344.0,12918.0,12918.0,0.0,0.0,,1180.0,0.0,59.0,0.0,59.0,,1120.0,14098.0,18442.0,0.0,4509.0,3.0,4506.0,-1666.0,8633.0,-58.0,11418.0,0.0,11418.0,29860.0,
09/29/2017,30505.0,6921.0,6886.0,35.0,2101.0,2101.0,0.0,2302.0,650.0,682.0,970.0,0.0,496.0,,,496.0,11820.0,3048.0,9725.0,-6677.0,0.0,,15637.0,13618.0,10073.0,3545.0,2019.0,18685.0,,3985.0,2066.0,1919.0,258.0,0.0,,,,258.0,226.0,,,226.0,4469.0,12873.0,12873.0,,,,1104.0,,57.0,,,,1047.0,13977.0,18446.0,0.0,4399.0,3.0,4396.0,-1510.0,9229.0,-59.0,12059.0,0.0,12059.0,30505.0,
12/29/2017,29840.0,6295.0,6272.0,23.0,2052.0,2052.0,0.0,2281.0,634.0,667.0,980.0,0.0,485.0,,,485.0,11113.0,3054.0,9835.0,-6781.0,0.0,,15673.0,13306.0,10076.0,3230.0,2367.0,18727.0,,3829.0,1921.0,1908.0,274.0,0.0,,,,274.0,250.0,,,250.0,4353.0,11777.0,11777.0,,,,2438.0,,56.0,,,,2382.0,14215.0,18568.0,0.0,4413.0,3.0,4410.0,-1345.0,8250.0,-46.0,11272.0,0.0,11272.0,29840.0,
03/30/2018,29004.0,4983.0,4963.0,20.0,2011.0,2011.0,0.0,2670.0,855.0,764.0,1051.0,0.0,500.0,0.0,,462.0,10164.0,3011.0,9956.0,-6945.0,0.0,,15829.0,13035.0,10079.0,2956.0,2794.0,18840.0,,3853.0,2134.0,1719.0,124.0,0.0,,,,124.0,282.0,,,282.0,4259.0,11076.0,11076.0,,,,2369.0,,57.0,,,,2312.0,13445.0,17704.0,0.0,4280.0,3.0,4277.0,-1181.0,8155.0,46.0,11300.0,0.0,11300.0,29004.0,
