Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
04/30/1996,,23.041728,18.654966,21.727573,,50.735839,16.476886,14.035976,19.471669,14.939796,8.702246,8.702245,8.702245,,41.751243,0.0,23.041728,
07/31/1996,,22.651535,18.557352,21.448711,,51.261906,15.376902,12.978439,15.921559,13.624715,7.936375,7.936375,7.936375,,41.750155,0.0,22.651535,
10/31/1996,,21.751021,17.552528,20.522787,,50.06461,19.009001,16.934765,11.171793,17.714553,10.319936,10.319936,10.319936,,41.743178,0.0,21.751021,
01/31/1997,,19.623513,16.493358,18.484404,,48.972548,12.436602,10.41741,,11.43415,6.790961,6.790961,6.790961,,40.60808,0.0,19.623513,
04/30/1997,,18.016059,14.716198,16.935304,,50.025536,13.355916,10.342232,,11.135307,6.513966,6.513967,6.513967,,41.501691,0.0,18.016059,
07/31/1997,,17.14113,13.955243,16.016685,,49.254529,13.655726,10.954593,,11.811404,6.910155,6.910156,6.910156,,41.495903,0.0,17.14113,
10/31/1997,,16.237559,13.15378,15.158024,,49.668204,18.51446,16.106092,5.445685,16.90199,9.887747,9.887747,9.887747,,41.49951,0.0,16.237559,
01/31/1998,,16.687706,14.084292,15.582519,,49.215964,15.321725,12.756569,35.936769,13.900724,8.259975,8.259976,8.259976,,40.57881,0.0,16.687706,
04/30/1998,,15.760197,12.875194,14.566928,,52.217962,11.233273,8.039002,,9.031816,5.33225,5.33225,5.33225,,40.961484,0.0,15.760197,
07/31/1998,,15.876971,12.605274,,,51.905634,16.747108,11.196638,12.677728,12.136973,7.160689,7.160689,7.160689,,41.001028,,,
10/31/1998,,15.464604,12.276101,,,51.549734,19.994377,13.408422,2.613948,14.112997,8.327545,8.327545,8.327545,,40.993789,,,
01/31/1999,,16.087613,13.092068,14.959661,,17.808243,16.543829,13.859408,17.299779,14.396619,8.492204,8.492204,8.492204,,41.012515,0.0,16.087613,
04/30/1999,,16.735171,13.195647,16.210739,,36.950561,13.688331,10.367126,15.294497,9.394561,5.086996,5.086996,5.086996,,45.851689,,,
07/31/1999,,16.60073,12.961218,,,38.684241,18.57126,15.640814,26.371308,12.838355,6.027127,6.027127,6.027127,,53.053741,,,
10/31/1999,,16.772417,12.8074,,,38.02929,15.352064,15.285737,22.892374,14.771039,8.091903,8.091903,8.091903,,45.217782,,,
01/31/2000,,16.515627,13.023592,17.483741,,37.249233,16.137843,12.461051,6.516744,12.648006,7.336347,7.336348,7.336348,,41.996018,0.0,16.515627,
04/30/2000,,16.494482,12.869075,17.248819,,35.554671,11.344596,7.674871,,7.828031,4.579498,4.579498,4.579498,,41.498728,,,
07/31/2000,,13.944945,10.847979,13.960827,,29.744635,8.933281,4.51085,-610.737179,4.449407,2.603105,2.603105,2.603105,,41.495453,,,
10/31/2000,,10.315193,7.904255,10.300893,,31.824727,9.518621,5.380654,,5.104357,3.062614,3.062614,3.062614,,40.0,,,
01/31/2001,,8.378305,6.514243,8.389002,,32.35473,10.715955,6.672198,,6.745828,3.981815,3.981815,3.981815,,40.973665,0.0,8.378305,
04/30/2001,,6.846206,5.263702,6.960363,,30.013643,7.928001,2.851018,,2.69371,1.602305,1.602305,1.602305,,40.516796,,,
07/31/2001,,7.82684,5.888902,7.982672,,32.270664,11.458424,6.775297,17.831272,6.599913,3.926861,3.926861,3.926861,,40.501319,,,
10/31/2001,,9.544516,7.28166,9.647967,,33.646712,13.34281,9.012589,26.769406,8.918899,5.306971,5.306971,5.306971,,40.497464,,,
01/31/2002,,10.894373,8.249729,10.971283,,33.59873,13.153942,9.275055,21.441057,9.337633,5.555983,5.555983,5.555983,,40.499021,0.0,10.894373,
04/30/2002,,11.408273,8.886056,11.761515,,34.196484,13.159853,8.682527,27.517986,8.494377,5.054532,5.054532,5.054532,,40.495558,,,
07/31/2002,,12.892823,9.878616,13.222805,,35.40262,18.967139,10.443461,24.754926,10.408808,6.193008,6.193008,6.193008,,40.502235,,,
10/31/2002,,14.098531,10.860115,14.332695,,35.578443,12.2927,11.89036,27.384473,12.250922,7.289339,7.289339,7.289339,,40.499666,,,
01/31/2003,,14.806913,11.559862,14.546118,,37.159888,15.764674,11.559627,28.876896,11.975538,7.124935,7.124935,7.124935,,40.504263,0.0,14.806913,
04/30/2003,,13.580913,10.906565,13.811523,,35.442127,14.5831,9.96001,19.237301,10.038495,5.973203,5.973203,5.973203,,40.497022,,,
07/31/2003,,14.370151,11.427084,14.489196,,37.14874,21.167978,12.614849,22.639181,12.94851,7.704327,7.704327,7.704327,,40.500283,,,
10/31/2003,,16.115759,12.66526,16.391592,,39.914706,27.775397,16.495352,32.229635,16.634465,9.897352,9.897352,9.897352,,40.500929,,,
01/31/2004,,18.804505,15.146562,18.972701,,41.494297,22.805085,17.639377,29.847993,17.586005,10.46371,10.46371,10.46371,,40.49979,,,
04/30/2004,,21.594251,17.092414,22.183808,,41.044101,20.451583,16.675084,28.035788,16.649245,9.906043,9.906043,9.906043,,40.501552,,,
07/31/2004,,23.94014,18.890128,24.570874,,40.646176,25.202656,18.006797,27.954358,18.189399,10.823077,10.823077,10.823077,,40.497882,,,
10/31/2004,,25.877052,20.534321,26.431348,,42.272582,29.363586,19.959048,26.619113,20.22528,12.034037,12.034037,12.034037,,40.500023,,,
01/31/2005,,26.138763,19.751407,26.619712,,39.893016,21.531815,16.957114,15.365561,17.333868,10.760542,10.760543,10.760543,,37.921867,0.0,26.138763,
04/30/2005,,26.854876,20.421999,27.176495,,42.199071,23.160921,19.357181,26.840338,19.687453,11.862099,11.862099,11.862099,,39.747925,,,
07/31/2005,,27.268479,20.757037,26.997793,,41.37305,23.377613,19.521137,24.011078,20.044437,12.076545,12.076545,12.076545,,39.751137,,,
10/31/2005,,27.591583,20.820978,27.818831,,41.638014,24.435857,21.003736,24.123509,21.357267,12.867684,12.867684,12.867684,,39.750324,,,
01/31/2006,,27.160781,19.729555,27.454333,,39.518627,19.979974,16.572135,15.125588,17.070269,11.172074,11.172074,11.172074,,34.552442,0.0,27.160781,
04/30/2006,,24.117546,17.828551,23.728916,,35.839071,16.106249,11.685253,,12.208202,7.517953,7.517953,7.517953,,38.418833,0.0,24.117546,
07/31/2006,,21.739931,16.076529,21.041769,,36.683137,18.14196,13.555517,,14.16835,8.986584,8.986584,8.986584,,36.572827,0.0,21.739931,
10/31/2006,,20.169463,14.732648,19.728524,,38.250718,19.350748,14.744045,,15.186717,11.192943,11.192943,11.192943,,26.297807,0.0,20.169463,
01/31/2007,,18.80108,13.929765,18.406121,,36.711327,17.943381,13.377366,,13.83247,9.90338,9.90338,9.90338,,28.404833,0.0,18.80108,
04/30/2007,,19.308495,14.430651,18.562981,,35.802622,16.708632,11.450226,10.025372,12.023119,9.336373,9.336373,9.336373,,22.346502,0.0,19.308495,
07/31/2007,,19.333365,14.447664,18.578037,,37.315934,18.475875,13.566117,13.614247,14.150708,9.145097,9.145097,9.145097,,35.37357,0.0,19.333365,
10/31/2007,,19.905483,14.740143,19.10704,,39.528103,20.818834,16.167616,22.353273,16.734683,11.964041,11.964041,11.964041,,28.507514,0.0,19.905483,
01/31/2008,,20.962849,15.693213,20.092728,,39.576203,21.283769,17.260228,30.651436,18.003442,11.519925,11.52014,11.52014,,36.012651,0.0,20.962849,
04/30/2008,,21.407516,16.188122,20.49654,,40.244286,20.869051,15.963296,33.763856,16.77995,10.79327,10.79327,10.79327,,35.677579,0.0,21.407516,
07/31/2008,,23.175175,17.653013,22.253525,,41.054821,22.75856,18.252457,33.680063,18.790654,12.544272,12.544272,12.544272,,33.241961,0.0,23.175175,
10/31/2008,,23.382521,17.742631,22.579036,,40.881844,23.319866,18.9096,29.454645,19.210257,12.401638,12.401638,12.401638,,35.442624,0.0,23.382521,
01/31/2009,,20.906394,16.131079,20.204434,,34.028633,16.5821,12.437854,,13.019064,7.980074,7.980074,7.980074,,38.704703,0.0,20.906394,
04/30/2009,,18.787644,14.452003,18.189623,,37.241811,17.726276,11.985572,-177.148273,12.528976,8.005541,8.005541,8.005541,,36.103794,0.0,18.787644,
07/31/2009,,16.976846,13.240296,16.507711,,40.793806,22.119112,17.103479,,17.308221,10.688666,10.688666,10.688666,,38.24515,0.0,16.976846,
10/31/2009,,16.342515,12.737993,15.879878,,41.527575,23.599328,18.92884,19.257881,19.288002,12.332872,12.332872,12.332872,,36.059358,0.0,16.342515,
01/31/2010,,18.709919,14.83207,18.353473,,41.744082,24.178877,20.163706,68.977181,20.261413,13.198968,13.198968,13.198968,,34.85663,0.0,18.709919,
04/30/2010,,19.767336,15.619641,19.55145,,41.833816,22.201387,17.128683,37.924657,17.216816,11.033605,11.033605,11.033605,,35.913789,0.0,19.767336,
07/31/2010,,20.993916,16.687073,20.79548,,42.520542,23.828825,19.354751,30.393551,19.466313,12.977602,12.977602,12.977602,,33.333023,0.0,20.993916,
10/31/2010,,21.726053,16.879255,21.570967,,41.143008,22.769669,18.270827,13.353129,18.423548,12.745296,12.745296,12.745296,,30.820622,0.0,21.726053,
01/31/2011,,20.156975,15.913998,19.792892,,39.656488,21.929113,18.001915,2.078927,18.164993,11.256602,11.256602,11.256602,,38.031348,0.0,20.156975,
04/30/2011,,19.353624,15.202339,19.145,,36.90038,16.294638,11.227837,,11.488324,7.370725,7.370725,7.370725,,35.841597,0.0,19.353624,
07/31/2011,,18.199908,14.197328,17.978449,,37.934538,18.836438,14.444804,,14.598289,9.306429,9.306429,9.306429,,36.249859,0.0,18.199908,
10/31/2011,,18.798787,13.826797,18.480752,,35.429451,16.520125,12.02732,,12.358165,8.308673,8.308673,8.308673,,32.767747,0.0,18.798787,
01/31/2012,,14.952765,11.302585,14.503358,,30.107521,12.582803,8.83216,,8.803145,5.372628,5.372628,5.372628,,38.969216,0.0,14.952765,
04/30/2012,,14.894748,11.114219,14.711158,,35.58944,14.242174,9.300793,,9.353348,5.968573,5.968573,5.968573,,36.187845,0.0,14.894748,
07/31/2012,,14.943067,11.223192,14.806021,,37.635024,18.471496,14.186367,11.839673,14.20766,9.063257,9.063257,9.063257,,36.208655,0.0,14.943067,
10/31/2012,,16.844644,12.0,16.806968,,37.646595,17.867379,13.495571,24.293172,13.514044,8.58977,8.58977,8.58977,,36.438198,0.0,16.844644,
01/31/2013,,19.605875,14.466374,19.368937,,36.611144,29.24564,15.396484,53.406137,15.480047,9.634094,9.634094,9.634094,,37.764442,0.0,19.605875,
04/30/2013,,19.731607,14.623912,19.665605,,36.843177,16.206067,11.25711,25.301904,11.237208,7.260054,7.260054,7.260054,,35.392726,0.0,19.731607,
07/31/2013,,19.714794,14.797464,19.651046,,39.318861,20.013474,15.730155,28.422588,15.757445,10.067315,10.067315,10.067315,,36.110739,0.0,19.714794,
10/31/2013,,19.275123,14.260848,19.231181,,37.760529,17.915791,13.624331,14.723677,13.600302,9.076557,9.076557,9.076557,,33.26209,0.0,19.275123,
01/31/2014,,18.522953,14.053267,18.376143,,36.650888,28.895588,14.250468,,14.33823,9.789835,9.789835,9.789835,,31.722152,0.0,18.522953,
04/30/2014,,19.399027,14.301638,19.352829,,34.752663,13.739855,8.716324,,8.6662,5.460798,5.460798,5.460798,,36.987407,0.0,19.399027,
07/31/2014,,18.48778,13.542163,18.481979,,37.381433,17.200923,12.957363,,12.892895,8.321572,8.321572,8.321572,,35.456145,0.0,18.48778,
10/31/2014,,16.193043,11.726685,16.209866,,34.810859,13.621005,9.388314,,9.303228,5.788181,5.788181,5.788181,,37.783086,0.0,16.193043,
01/31/2015,,15.381688,11.310489,15.325546,,34.581779,15.69813,12.26277,,12.22568,7.942088,7.942088,7.942088,,35.03766,0.0,15.381688,
04/30/2015,,16.413572,11.791268,16.568475,,33.344745,11.920948,7.179064,,6.892058,4.435123,4.435123,4.435123,,35.648794,0.0,16.413572,
07/31/2015,,17.688432,11.91443,17.099144,,36.670855,16.087889,11.960321,,11.891615,7.70537,7.70537,7.70537,,35.203335,0.0,17.688432,
10/31/2015,,18.191424,11.999534,17.541928,,34.920958,14.083838,9.73332,35.780497,9.740954,6.300333,6.300333,6.300333,,35.321192,0.0,18.191424,
01/31/2016,,18.212669,12.06268,16.795566,,34.456871,15.040369,11.490854,,11.402636,7.191392,7.191392,7.191392,,36.932197,0.0,18.212669,
04/30/2016,,17.270257,11.857459,16.908661,,34.342893,11.189296,6.620053,,6.413254,3.876592,3.876592,3.876592,,39.553429,0.0,17.270257,
07/31/2016,,18.685311,12.236062,17.566302,,38.459837,17.040922,13.273776,62.580059,13.394036,8.636623,8.636623,8.636623,,35.518892,0.0,18.685311,
10/31/2016,,18.741769,12.053509,17.902909,,34.771029,11.952936,8.151389,,8.250405,5.490492,5.490492,5.490492,,33.451847,0.0,18.741769,
01/31/2017,,17.803454,11.676853,15.990659,,33.035127,12.976262,9.661334,,9.586005,6.240596,6.240596,6.240596,,34.898887,0.0,17.803454,
04/30/2017,,15.996534,10.713207,15.449809,,31.500677,6.985378,2.763568,-2123.071377,2.805476,1.568334,1.568334,1.568334,,44.097401,0.0,15.996534,
07/31/2017,,13.587117,9.139312,13.213681,,34.062601,12.344962,8.612365,-243.987073,8.811235,5.718092,5.718092,5.718092,,35.10453,0.0,13.587117,
10/31/2017,,13.523158,8.92155,13.496809,,33.350658,11.776217,8.164216,8.529538,8.065423,5.050774,5.050774,5.050774,,37.377441,0.0,13.523158,
01/31/2018,,8.283362,5.61615,7.858234,,31.276472,11.222832,8.335912,,8.363549,0.121015,0.121015,0.121015,,98.553063,0.0,8.283362,
04/30/2018,,10.270967,6.915053,10.21378,,32.799338,9.858734,6.298557,34.773223,6.307907,4.821851,4.821851,4.821851,,23.558619,0.0,10.270967,
07/31/2018,,13.113895,8.844547,13.039543,,35.854962,14.766024,11.774047,34.865256,11.949975,9.351466,9.351466,9.351466,,21.744886,0.0,13.113895,
10/31/2018,,15.509994,10.259369,15.321486,,34.687884,12.89304,9.897661,29.060538,10.024519,7.96275,7.96275,7.96275,,20.56726,0.0,15.509994,
01/31/2019,,21.362215,14.489746,20.189166,,32.996205,12.655587,10.116321,58.801376,10.220754,7.654383,7.654383,7.654383,,25.109414,0.0,21.362215,
04/30/2019,,20.707805,10.911789,13.843406,,31.125862,15.510757,4.629731,,4.939768,3.76961,3.76961,3.76961,,23.688525,0.0,20.707805,
07/31/2019,,18.312445,9.698296,12.190072,,32.824013,18.026475,8.111675,-128.766805,8.475168,6.268127,6.268127,6.268127,,26.041271,0.0,18.312445,
10/31/2019,,16.25837,8.517091,10.838295,,32.517679,17.459384,7.622417,,7.680747,5.635822,5.635822,5.635822,,26.624036,0.0,16.25837,
01/31/2020,,11.417808,6.139206,7.338879,,28.53961,11.684043,3.298198,,3.387205,1.670603,1.670603,1.670603,,50.679019,0.0,11.417808,
04/30/2020,,-0.213468,-0.08871,-0.234553,,2.012463,-17.468814,-33.770729,-86.52738,-33.743201,-23.525234,-23.525234,-23.525234,,,,,
07/31/2020,,-2.127657,-0.879158,-1.076316,,29.63377,20.424865,8.642094,-5.433067,8.57574,4.282517,4.282517,4.282517,,50.062422,0.0,-2.127657,
