Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2004,739.054,55.657,55.657,0.0,81.93,81.93,,376.21,0.0,0.0,376.21,0.0,13.662,,,,,,,527.459,103.624,307.904,-204.28,0.0,107.971,20.4,20.0,0.4,,,87.571,211.595,,116.677,116.677,,,,19.5,19.5,0.0,0.0,,,98.904,,,,98.904,235.081,100.0,100.0,0.0,0.0,,53.893,,,53.893,153.893,388.974,0.0,130.559,,,0.0,227.863,-8.342,350.08,0.0,350.08,739.054,
05/01/2004,730.557007,66.421997,66.421997,0.0,88.071999,,,366.902008,0.0,0.0,366.902008,0.0,19.275,,,,,,,540.671021,85.813004,277.666992,-191.854004,0.0,104.072998,20.222,20.299999,-0.077999,,,83.850998,189.886002,,100.902,100.902,,,,43.0,,,,,,95.678001,,,,95.678001,239.580002,100.0,,,,,27.756001,,,27.756001,127.756001,367.336002,0.0,132.852997,,,0.0,239.667007,-9.299011,363.220993,0.0,363.220993,730.556995,
07/31/2004,844.172974,71.477997,71.477997,0.0,83.938004,,,453.015991,0.0,0.0,453.015991,0.0,19.490999,,,,,,,627.922974,107.216003,323.839996,-216.623993,0.0,109.033997,20.382,20.299999,0.082001,,,88.651997,216.25,,192.242996,192.242996,,,,27.5,,,,,,102.690018,,,,102.690018,322.433014,100.0,,,,,55.102001,,,55.102001,155.102001,477.535015,0.0,133.363998,,,0.0,240.436005,-7.162003,366.638,0.0,366.638,844.173016,
10/30/2004,776.094971,74.792999,74.792999,0.0,74.849998,,,409.960999,0.0,0.0,409.960999,0.0,17.962999,,,,,,,577.567017,89.739998,291.68399,-201.944,0.0,108.788002,20.860001,20.299999,0.560001,,,87.928001,198.528,,108.616997,108.616997,,,,43.5,,,,,,104.101997,,,,104.101997,256.218994,100.0,,,,,29.549999,,,29.549999,129.549999,385.768993,0.0,131.205994,,,0.0,262.661987,-3.541992,390.325989,0.0,390.325989,776.094982,
01/29/2005,846.134,79.448,79.448,0.0,97.503,97.503,,421.45,0.0,0.0,421.45,0.0,24.438,,,,,,,622.839,114.394,339.138,-224.744,0.0,108.901,21.5,20.3,1.2,,,87.401,223.295,,143.982,143.982,,,,92.0,,,,,,105.533,,,,105.533,341.515,50.0,,,,,63.316,,,63.316,113.316,454.831,0.0,131.045,,,0.0,263.902,-3.644,391.303,0.0,391.303,846.134,
04/30/2005,992.135986,25.747999,25.747999,0.0,112.703003,112.703003,,423.707001,0.0,0.0,423.707001,0.0,26.167,,,,,,,588.325012,117.030998,347.214996,-230.184006,0.0,286.779999,195.292007,,,,,91.487991,403.810997,,123.863998,123.863998,,,,79.5,,,,,,115.840988,,,,115.840988,319.204987,200.0,,,,,79.530998,,,79.530998,279.530998,598.735985,0.0,130.964005,,,0.0,265.852997,-3.416992,393.400009,0.0,393.400009,992.135994,
07/30/2005,1070.530029,37.036999,37.036999,0.0,124.650002,124.650002,,493.744995,0.0,0.0,493.744995,0.0,22.26,,,,,,,677.692017,115.917,351.153992,-235.237,0.0,276.92099,188.998001,,,,,87.922989,392.83799,,195.973999,195.973999,,,,79.0,,,,,,126.813995,,,,126.813995,401.787994,200.0,,,,,70.021004,,,70.021004,270.021004,671.808998,0.0,133.074997,,,0.0,268.106995,-2.460999,398.720993,0.0,398.720993,1070.529991,
10/29/2005,1013.038025,48.106998,48.106998,0.0,120.764999,120.764999,,429.147003,0.0,0.0,429.147003,0.0,24.704,,,,,,,622.723022,116.067001,355.977997,-239.910995,0.0,274.247986,186.817001,186.817001,0.0,,,87.430984,390.314987,,125.542,125.542,,,,67.5,,,,,,130.323997,,,,130.323997,323.365997,200.0,,,,,70.990997,,,70.990997,270.990997,594.356995,0.0,133.326996,,,0.0,286.029999,-0.675995,418.681,0.0,418.681,1013.037994,
01/28/2006,1027.292969,34.287998,34.287998,0.0,158.102997,158.102997,,414.295013,0.0,0.0,414.295013,0.0,18.985001,,,,,,,625.671021,116.555,354.683014,-238.128006,0.0,285.066986,198.737,104.599998,94.137001,,,86.329987,401.621986,,173.082993,173.082993,,,,50.0,,,,,,135.237015,,,,135.237015,358.320007,150.0,,,,,84.763,,,84.763,234.763,593.083008,0.0,135.559998,,,0.0,297.549011,1.100983,434.209991,0.0,434.209991,1027.292999,
04/29/2006,997.416992,29.787001,29.787001,0.0,119.456001,119.456001,,404.566986,0.0,0.0,404.566986,0.0,20.934,,,,,,,574.744019,116.220001,358.125,-241.904999,0.0,306.453003,220.720001,,,,,85.733002,422.673004,,147.578995,147.578995,,,,50.0,,,,,,112.74501,,,,112.74501,310.324005,150.0,,,,,84.181,,,84.181,234.181,544.505005,0.0,142.988007,,,0.0,305.317993,4.606018,452.912018,0.0,452.912018,997.417023,
07/29/2006,1102.519043,31.000999,31.000999,0.0,137.804001,137.804001,,480.408997,0.0,0.0,480.408997,0.0,26.973,,,,,,,676.187012,122.030998,364.196991,-242.166,0.0,304.300995,218.932007,,,,,85.368988,426.331993,,227.315994,227.315994,,,,50.0,,,,,,122.737991,,,,122.737991,400.053986,150.0,,,,,83.607002,,,83.607002,233.607002,633.660988,0.0,146.382004,,,0.0,318.217987,4.258026,468.858017,0.0,468.858017,1102.519005,
10/28/2006,1055.525024,47.512001,47.512001,0.0,127.010002,127.010002,,433.927002,0.0,0.0,433.927002,0.0,17.863001,,,,,,,626.312012,126.415001,373.261993,-246.847,0.0,302.798004,216.748001,,,,,86.050003,429.213005,,153.307007,153.307007,,,,20.5,,,,,,144.484985,,,,144.484985,318.291992,150.0,,,,,87.440002,,,87.440002,237.440002,555.731995,0.0,152.195999,,,0.0,342.834991,4.761993,499.792984,0.0,499.792984,1055.524979,
02/03/2007,1099.057,53.661,53.661,0.0,132.224,132.224,,420.52,0.0,0.0,420.52,0.0,31.955,,,,,,,638.36,138.164,373.843,-235.679,0.0,322.533,216.42,129.6,86.82,,,106.113,460.697,,185.767,185.767,,,,1.0,,,,,,147.749,,,,147.749,334.516,150.0,,,,,90.896,,,90.896,240.896,575.412,0.0,162.258,,,0.0,349.506,11.881,523.645,0.0,523.645,1099.057,
05/05/2007,1035.951,60.693,60.693,0.0,84.39,84.39,,397.697,,,,,34.464,,,,,,,577.244,137.648,378.796,-241.148,0.0,321.059,215.124,,,,,105.935,458.707,,130.697,130.697,,,,9.5,,,,,,112.182,,,,112.182,252.379,150.0,,,,,89.896,,,89.896,239.896,492.275,0.0,174.401,,,0.0,355.32,13.955,543.676,,543.676,1035.951,
08/04/2007,1147.402,64.335,64.335,0.0,110.44,110.44,,474.541,,,,,33.672,,,,,,,682.988,141.995,390.708,-248.713,,322.419,216.481,,,,,105.938,464.414,,217.119,217.119,,,,0.0,,,,,,129.852,,,,129.852,346.971,150.0,,,,,90.46,,,90.46,240.46,587.431,0.0,181.897,,,0.0,362.14,16.134,560.171,-0.2,559.971,1147.402,
11/03/2007,1120.371,79.932,79.932,,96.8,96.8,,440.892,,,,,29.407,,,,,,,647.031,145.8,399.11,-253.31,,327.54,215.628,215.628,0.0,,7.066,104.846,473.34,,165.231,165.231,,,,,,,,,,120.197,,,,120.197,285.428,150.0,,,,,91.998,,,91.998,241.998,527.426,0.0,183.782,,,0.0,386.134,22.295,592.211,0.734,592.945,1120.371,
02/02/2008,1099.841,59.801,59.801,,116.873,116.873,,435.682,,,,,24.701,,,,,,,637.057,141.964,388.344,-246.38,0.0,320.82,217.382,134.6,82.782,,6.641,96.797,462.784,,172.947,172.947,,,,15.0,,,,,,115.968,,,,115.968,303.915,150.0,,,,,85.262,,,85.262,235.262,539.177,0.0,146.108,,,0.0,396.871,15.598,558.577,2.087,560.664,1099.841,
05/03/2008,1049.852,63.197,63.197,0.0,74.227,74.227,0.0,403.606,,,,,44.861,,,,,,44.861,585.891,145.178,395.313,-250.135,0.0,318.783,215.495,,,,6.526,96.762,463.961,,252.398,134.592,0.289,,117.517,0.0,0.0,,,,,0.0,,,,0.0,252.398,150.0,150.0,,,,85.004,,,85.004,235.004,487.402,0.0,144.703,0.423,144.28,0.0,401.105,14.928,560.736,1.714,562.45,1049.852,
08/02/2008,1171.39,64.42,64.42,0.0,108.911,108.911,0.0,502.856,,,,,22.671,,,,,,22.671,698.858,148.757,408.361,-259.604,0.0,323.775,213.732,,,,6.274,103.769,472.532,,375.625,241.958,2.668,,130.999,0.0,0.0,,,,,0.0,,,,0.0,375.625,150.0,150.0,,,,84.724,,,84.724,234.724,610.349,0.0,144.432,0.423,144.009,0.0,400.359,14.536,559.327,1.714,561.041,1171.39,
11/01/2008,1107.488,35.977,35.977,0.0,99.615,99.615,0.0,469.338,,,,,24.113,,,,1.946,,22.167,629.043,155.781,407.252,-251.471,0.0,322.664,211.008,,,,6.472,105.184,478.445,,284.745,168.273,,,116.472,24.0,24.0,,,,,0.0,,,,0.0,308.745,150.0,150.0,,,,86.961,,,86.961,236.961,545.706,0.0,145.859,0.423,145.436,0.0,407.792,6.463,560.114,1.668,561.782,1107.488,
01/31/2009,1026.031,86.9,86.9,0.0,84.252,84.252,0.0,466.002,,,,,44.289,0.0,,17.681,,,24.401,681.443,157.451,416.635,-259.184,0.0,187.137,84.0,0.0,84.0,44.016,,41.44,344.588,,289.646,152.339,0.0,0.0,137.307,112.5,112.5,0.0,0.0,,,0.0,0.0,0.0,,0.0,402.146,150.0,150.0,0.0,0.0,,71.671,0.0,9.671,62.0,221.671,623.817,,148.125,0.423,147.702,0.0,251.76,-5.781,394.104,8.11,402.214,1026.031,
05/02/2009,913.775,46.121,46.121,0.0,68.134,68.134,0.0,408.459,,,,,46.853,,,,,,46.561,569.567,155.864,411.697,-255.833,0.0,188.344,82.306,,,,,106.038,344.208,,259.017,133.0,,,126.017,39.0,39.0,,,,,0.504,,,,0.0,298.521,150.0,150.0,,,,72.115,,,72.115,222.115,520.636,0.0,149.418,0.429,148.989,0.0,241.153,-6.074,384.497,8.642,393.139,913.775,
08/01/2009,1024.818,37.274,37.274,0.0,72.156,72.156,0.0,526.808,,,,,41.877,,,,,,41.601,678.115,155.55,423.704,-268.154,0.0,191.153,80.613,,,,,110.54,346.703,,366.125,233.791,,,132.334,47.5,47.5,,,,,1.318,,,,0.0,414.943,150.0,150.0,,,,71.619,,,71.619,221.619,636.562,0.0,149.958,0.428,149.53,0.0,233.904,-4.279,379.583,8.673,388.256,1024.818,
10/31/2009,939.735,34.102,34.102,0.0,84.884,84.884,0.0,450.156,,,,,25.116,,,,,,24.833,594.258,149.254,420.227,-270.973,0.0,196.223,78.919,,,,,117.304,345.477,,264.532,136.977,,,127.555,50.0,50.0,,,,,0.781,,,,0.0,315.313,150.0,150.0,,,,70.825,,,70.825,220.825,536.138,0.0,151.241,0.428,150.813,0.0,247.202,-4.224,394.219,9.378,403.597,939.735,
01/30/2010,1040.15,125.833,125.833,0.0,84.297,84.297,0.0,456.682,,,,,41.437,0.0,,2.304,4.163,,19.292,708.249,141.561,418.765,-277.204,0.0,190.34,77.226,0.0,77.226,54.485,,56.325,331.901,,318.874,177.7,0.0,0.0,141.174,94.5,94.5,0.0,0.0,,,0.689,0.0,0.0,,0.0,414.063,150.0,150.0,0.0,0.0,,64.86,0.0,12.247,52.613,214.86,628.923,0.0,152.743,0.429,152.314,0.0,249.251,0.177,402.171,9.056,411.227,1040.15,
05/01/2010,954.366,59.465,59.465,0.0,87.296,87.296,0.0,431.488,,,,,47.444,,,,,,47.326,625.693,137.063,414.107,-277.044,0.0,191.61,75.535,,,,,116.075,328.673,,317.409,190.263,,,127.146,0.0,0.0,,,,,0.874,,,,0.0,318.283,150.0,150.0,,,,65.836,,,65.836,215.836,534.119,0.0,153.338,0.433,152.905,0.0,256.257,1.107,410.702,9.545,420.247,954.366,
07/31/2010,1077.131,30.724,30.724,0.0,106.149,106.149,0.0,578.085,,,,,33.206,,,,,,33.041,748.164,136.207,418.19,-281.983,0.0,192.76,73.876,,,,,118.884,328.967,,433.805,294.845,,,138.96,35.5,35.5,,,,,0.715,,,,0.0,470.02,150.0,150.0,,,,65.566,,,65.566,215.566,685.586,0.0,131.06,0.439,130.621,0.0,258.444,1.567,391.071,0.474,391.545,1077.131,
10/30/2010,1064.597,29.707,29.707,0.0,131.352,131.352,0.0,539.881,,,,,31.91,,,,,,31.91,732.85,136.533,420.487,-283.954,0.0,195.214,72.218,,,,,122.996,331.747,,327.684,172.789,,,154.895,113.0,113.0,,,,,0.0,,,,0.0,440.684,150.0,150.0,,,,64.185,,,64.185,214.185,654.869,0.0,132.606,0.439,132.167,0.0,273.948,2.25,408.804,0.924,409.728,1064.597,
01/29/2011,1148.043,126.548,126.548,0.0,113.937,113.937,0.0,524.25,,,,,43.546,0.0,,,10.195,,28.625,808.281,135.632,423.103,-287.471,0.0,204.13,70.592,0.0,70.592,63.25,,70.288,339.762,,313.338,167.19,0.0,0.0,146.148,198.0,198.0,0.0,0.0,,,0.567,0.0,0.0,11.534,0.0,511.905,150.0,150.0,0.0,0.0,,70.229,0.0,8.459,50.236,220.229,732.134,0.0,134.709,0.439,134.27,,274.23,6.141,415.08,0.829,415.909,1148.043,
04/30/2011,1240.569,54.229,54.229,0.0,144.484,144.484,0.0,534.725,,,,,57.468,,,,,,56.891,790.906,141.398,430.274,-288.876,0.0,308.265,173.162,57.9,115.262,,,135.103,449.663,,303.018,171.386,,,131.632,288.0,288.0,,,,,1.174,,,,0.0,592.192,150.0,150.0,,,,78.565,,,78.565,228.565,820.757,0.0,136.011,0.443,135.568,,274.814,8.197,419.022,0.79,419.812,1240.569,
07/30/2011,1350.923,62.553,62.553,0.0,158.595,158.595,0.0,627.929,,,,,49.36,,,,,,49.24,898.437,139.078,435.624,-296.546,0.0,313.408,174.299,61.2,113.099,,,139.109,452.486,,434.751,295.826,,,138.925,250.0,250.0,,,,,0.773,,,,0.0,685.524,198.54,198.54,,,,76.137,,,76.137,274.677,960.201,0.0,115.135,0.423,114.712,,267.112,7.83,390.077,0.645,390.722,1350.923,
10/29/2011,1227.758,41.951,41.951,0.0,155.754,155.754,0.0,580.154,,,,,32.948,,,,,,32.471,810.807,136.817,437.328,-300.511,0.0,280.134,142.544,,142.544,,,137.59,416.951,,315.1,177.521,,,137.579,222.0,222.0,,,,,0.495,,,,0.0,537.595,198.586,198.586,,,,71.984,,,71.984,270.57,808.165,0.0,114.28,0.42,113.86,,297.906,6.414,418.6,0.993,419.593,1227.758,
01/28/2012,1227.476,47.682,47.682,0.0,154.022,154.022,0.0,561.797,,,,,51.637,0.0,,,5.145,,31.221,815.138,131.471,436.683,-305.212,0.0,280.867,140.59,0.0,140.59,68.054,,72.223,412.338,,322.947,190.611,0.0,0.0,132.336,201.0,201.0,0.0,0.0,,,0.633,0.0,0.0,31.136,0.0,524.58,198.633,198.633,0.0,0.0,,90.547,0.0,11.151,48.26,289.18,813.76,0.0,116.289,0.42,115.869,,286.743,9.637,412.669,1.047,413.716,1227.476,
04/28/2012,1140.822,39.792,39.792,0.0,115.911,115.911,0.0,475.557,,,,,106.89,,0.0,,,9.969,41.071,738.15,124.551,426.448,-301.897,0.0,278.121,81.975,16.755,65.22,,,137.479,402.672,,301.788,172.894,,,128.894,124.0,124.0,,,,,16.076,,,,15.118,441.864,198.68,198.68,,,,87.284,,,77.315,285.964,727.828,0.0,116.34,0.428,115.912,,285.439,10.233,412.012,0.982,412.994,1140.822,
07/28/2012,1254.174,47.397,47.397,0.0,134.016,134.016,0.0,621.067,,,,,49.5,,,,,,49.422,851.98,134.724,431.856,-297.132,0.0,267.47,131.074,39.604,91.47,,,136.396,402.194,,441.942,294.255,,,147.687,116.0,116.0,,,,,1.151,,,,0.0,559.093,198.726,198.726,,,,88.657,,,88.657,287.383,846.476,0.0,118.244,0.429,117.815,0.0,279.898,8.759,406.901,0.797,407.698,1254.174,
10/27/2012,1164.104,40.884,40.884,0.0,113.519,113.519,0.0,512.206,,,,,86.876,,,,,7.203,30.322,753.485,139.982,432.459,-292.477,0.0,270.637,81.219,13.954,67.265,,,134.664,410.619,,319.105,173.856,,,145.249,110.0,110.0,,,,,14.373,,,,0.0,443.478,198.773,198.773,,,,89.916,,,82.713,288.689,732.167,0.0,120.094,0.429,119.665,0.0,301.188,9.856,431.138,0.799,431.937,1164.104,
02/02/2013,1173.973,68.223,68.223,0.0,111.392,111.392,0.0,503.688,,,,,91.839,0.0,,1.461,3.069,6.996,41.281,775.142,144.856,437.745,-292.889,0.0,253.975,79.703,13.954,65.749,54.532,,63.702,398.831,,349.729,213.66,0.0,0.0,136.069,105.0,105.0,0.0,0.0,,,17.094,0.0,0.0,6.866,0.0,471.823,198.823,198.823,0.0,0.0,,77.426,0.0,10.326,53.238,276.249,748.072,0.0,122.022,0.429,121.593,,302.223,0.884,425.129,0.772,425.901,1173.973,
05/04/2013,1094.707,44.669,44.669,0.0,96.734,96.734,0.0,485.923,,,,,94.822,,12.496,,,6.768,42.986,722.148,137.299,415.576,-278.277,0.0,235.26,80.996,16.755,64.241,,,115.591,372.559,,307.103,188.948,,,118.155,66.0,66.0,,,,,21.966,,,,5.306,395.069,198.87,198.87,,,,87.834,,,81.066,286.704,681.773,0.0,123.531,0.432,123.099,0.0,288.434,0.225,412.19,0.744,412.934,1094.707,
08/03/2013,1181.02,53.137,53.137,0.0,120.054,120.054,0.0,615.916,,,,,53.506,,,,,0.0,51.378,842.613,147.955,428.764,-280.809,0.0,190.452,76.688,13.954,62.734,,,113.764,338.407,,453.347,309.806,,,143.541,23.0,23.0,,,,,3.73,,,,0.0,480.077,198.917,198.917,,,,75.625,,,75.625,274.542,754.619,0.0,124.975,0.432,124.543,0.0,300.77,-0.027,425.718,0.683,426.401,1181.02,
11/02/2013,1086.911,42.406,42.406,0.0,112.491,112.491,0.0,544.589,,,,,52.415,,,,,,51.817,751.901,148.182,428.137,-279.955,0.0,186.828,75.181,13.954,61.227,,,111.647,335.01,,351.664,200.706,,,150.958,0.0,0.0,,,,,2.294,,,,0.0,353.958,198.963,198.963,,,,82.031,,,82.031,280.994,634.952,0.0,126.263,0.432,125.831,0.0,325.059,-0.021,451.301,0.658,451.959,1086.911,
02/01/2014,1149.403,82.546,82.546,0.0,129.217,129.217,0.0,547.531,,,,,33.255,0.0,,1.093,2.919,0.0,28.69,792.549,143.56,428.54,-284.98,0.0,213.294,73.673,13.954,59.719,85.516,,53.012,356.854,,363.255,226.602,4.35,0.0,132.303,7.0,7.0,0.0,0.0,,,16.6,0.0,0.0,9.371,0.0,386.855,199.01,199.01,0.0,0.0,,86.176,0.0,9.217,67.588,285.186,672.041,0.0,131.832,0.434,131.398,,328.191,16.676,476.699,0.663,477.362,1149.403,
05/03/2014,1108.962,36.668,36.668,0.0,105.746,105.746,0.0,512.811,,,,,37.913,,,,,,37.467,693.138,141.818,428.454,-286.636,0.0,274.006,137.75,13.954,123.796,,,136.256,415.824,,337.057,195.703,,,141.354,0.0,0.0,,,,,0.364,,,,0.0,337.421,199.057,199.057,,,,79.713,,,79.713,278.77,616.191,0.0,134.353,0.437,133.916,0.0,340.567,17.153,492.073,0.698,492.771,1108.962,
08/02/2014,1289.082,46.876,46.876,0.0,125.484,125.484,0.0,657.656,,,,,39.167,,,,,,38.928,869.183,148.358,437.364,-289.006,0.0,271.541,136.762,13.954,122.808,,,134.779,419.899,,500.231,341.694,,,158.537,0.0,0.0,,,,,0.615,,,,0.0,500.846,199.104,199.104,,,,79.88,,,79.88,278.984,779.83,0.0,136.367,0.437,135.93,0.0,355.574,16.641,508.582,0.67,509.252,1289.082,
11/01/2014,1209.86,39.08,39.08,0.0,138.217,138.217,0.0,567.777,,,,,37.845,,,,,,37.405,782.919,151.289,439.166,-287.877,0.0,275.652,135.774,13.954,121.82,,,139.878,426.941,,374.216,203.062,,,171.154,14.0,14.0,,,,,0.923,,,,0.0,389.139,199.15,199.15,,,,80.554,,,80.554,279.704,668.843,0.0,139.119,0.437,138.682,0.0,385.624,15.511,540.254,0.763,541.017,1209.86,
01/31/2015,1214.327,67.403,67.403,0.0,136.646,136.646,0.0,543.103,,,,,42.996,0.0,,7.704,0.62,,40.513,790.148,149.743,438.696,-288.953,0.0,274.436,134.587,13.954,120.633,73.324,,58.821,424.179,,367.755,215.921,6.285,0.0,145.549,0.0,0.0,0.0,0.0,,,1.784,0.0,0.0,27.544,0.0,369.539,196.712,196.712,0.0,0.0,,106.454,0.0,10.825,68.085,303.166,672.705,0.0,139.394,0.437,138.957,,398.804,2.712,540.91,0.712,541.622,1214.327,
05/02/2015,1161.334,66.33,66.33,0.0,126.512,126.512,0.0,498.513,,,,,41.003,,,,,,40.03,732.358,153.35,442.273,-288.923,0.0,275.626,133.657,13.954,119.703,,,141.969,428.976,,308.816,172.116,,,136.7,0.0,0.0,,,,,1.032,,,,0.0,309.848,196.904,196.904,,,,100.262,,,100.262,297.166,607.014,0.0,134.81,0.437,134.373,,414.992,3.672,553.474,0.846,554.32,1161.334,
08/01/2015,1423.392,129.345,129.345,0.0,144.213,144.213,0.0,641.128,,,,,82.484,,,,,,81.318,997.17,150.839,444.674,-293.835,0.0,275.383,132.737,13.954,118.783,,,142.646,426.222,,517.29,382.626,,,134.664,39.157,0.0,,,,39.157,0.453,,,,0.0,556.9,195.919,195.919,,,,101.345,,,101.345,297.264,854.164,0.0,136.564,0.437,136.127,0.0,428.754,3.027,568.345,0.883,569.228,1423.392,
10/31/2015,1256.746,86.298,86.298,0.0,148.192,148.192,0.0,544.341,,,,,40.815,,,,,,40.302,819.646,163.442,455.038,-291.596,0.0,273.658,131.818,13.954,117.864,,,141.84,437.1,,353.957,200.251,,,153.706,0.0,,,,,,0.598,,,,0.0,354.555,196.463,196.463,,,,103.873,,,103.873,300.336,654.891,0.0,138.364,0.437,137.927,0.0,459.678,2.961,601.003,0.852,601.855,1256.746,
01/30/2016,1303.323,118.151,118.151,0.0,153.664,153.664,0.0,546.745,,,,,56.505,0.0,,1.847,11.146,,44.359,875.065,179.01,475.75,-296.74,0.0,249.248,130.899,13.954,116.945,64.89,,51.612,428.258,,389.453,237.802,3.519,0.0,148.132,0.0,0.0,0.0,0.0,,,0.846,0.0,0.0,32.268,0.0,390.299,196.544,196.544,0.0,0.0,,114.008,0.0,9.087,72.653,310.552,700.851,0.0,139.318,0.437,138.881,,468.03,-5.864,601.484,0.988,602.472,1303.323,
04/30/2016,1226.092,149.534,149.534,0.0,116.961,116.961,0.0,487.876,,,,,39.809,,,,,,39.194,794.18,185.586,484.28,-298.694,0.0,246.326,129.979,13.954,116.025,,,116.347,431.912,,313.597,189.154,,,124.443,0.0,,,,,,0.962,,,,0.0,314.559,196.659,196.659,,,,106.897,,,106.897,303.556,618.115,0.0,128.189,0.434,127.755,,482.744,-4.054,606.879,1.098,607.977,1226.092,
07/30/2016,1420.393,165.729,165.729,0.0,144.309,144.309,0.0,648.881,,,,,30.19,,,,,,29.825,989.109,186.776,489.638,-302.862,0.0,244.508,129.06,13.954,115.106,,,115.448,431.284,,500.271,358.751,,,141.52,0.0,0.0,,,,0.0,0.565,,,,0.0,500.836,196.774,196.774,,,,108.018,,,108.018,304.792,805.628,0.0,119.67,0.429,119.241,,499.492,-5.375,613.787,0.978,614.765,1420.393,
10/29/2016,1304.195,173.435,173.435,0.0,139.475,139.475,0.0,524.823,,,,,31.716,,,,,,31.354,869.449,191.754,497.486,-305.732,0.0,242.992,128.141,13.954,114.187,,,114.851,434.746,,353.404,212.088,,,141.316,0.0,0.0,,,,,0.57,,,,0.0,353.974,196.888,196.888,,,,106.27,,,106.27,303.158,657.132,0.0,121.204,0.429,120.775,,531.216,-6.31,646.11,0.953,647.063,1304.195,
01/28/2017,1475.273,55.332,55.332,0.0,153.121,153.121,0.0,585.764,,,,,49.528,0.0,,2.486,9.659,,39.635,843.745,219.196,531.104,-311.908,0.0,412.332,343.758,127.098,216.66,32.489,,33.599,631.528,,416.721,266.37,3.599,,146.752,110.0,110.0,0.0,0.0,,,0.874,0.0,0.0,52.702,0.0,527.595,197.003,197.003,0.0,0.0,,136.189,0.0,9.459,74.028,333.192,860.787,0.0,121.967,0.43,121.537,,521.584,-30.434,613.117,1.369,614.486,1475.273,
04/29/2017,1409.557,71.816,71.816,0.0,107.021,107.021,0.0,565.051,15.114,0.863,549.074,0.0,38.318,,,,,,37.708,782.206,217.854,533.421,-315.567,0.0,409.497,342.208,127.081,215.127,,,67.289,627.351,,371.16,225.032,,,146.128,85.0,85.0,,,,,0.187,,,,0.0,456.347,197.118,197.118,,,,134.359,,,134.359,331.477,787.824,0.0,122.256,0.43,121.826,,527.909,-29.778,620.387,1.346,621.733,1409.557,
07/29/2017,1584.157,52.942,52.942,0.0,143.616,143.616,0.0,722.005,18.951,0.84,702.214,0.0,36.972,,,,,,36.054,955.535,217.838,539.732,-321.894,0.0,410.784,341.195,127.081,214.114,,,69.589,628.622,,572.228,402.812,,,169.416,35.0,35.0,,,,,1.083,,,,0.0,608.311,197.233,197.233,,,,137.439,,,137.439,334.672,942.983,0.0,125.281,0.43,124.851,,542.499,-28.051,639.729,1.445,641.174,1584.157,
10/28/2017,1427.148,31.379,31.379,0.0,132.942,132.942,0.0,598.365,19.091,0.897,578.377,0.0,40.982,,,,,,40.222,803.668,214.982,535.149,-320.167,0.0,408.498,340.182,127.081,213.101,,,68.316,623.48,,396.755,223.832,,,172.923,20.0,20.0,,,,,0.564,,,,0.0,417.319,197.348,197.348,,,,137.394,,,137.394,334.742,752.061,0.0,127.884,0.43,127.454,,573.883,-28.122,673.645,1.442,675.087,1427.148,
02/03/2018,1489.415,64.047,64.047,0.0,152.613,152.613,0.0,569.379,17.531,0.689,551.159,0.0,60.75,0.0,,2.305,0.0,,59.21,846.789,212.799,542.812,-330.013,0.0,429.827,339.168,127.081,212.087,62.575,,25.779,642.626,,429.617,272.962,8.222,,148.433,0.0,0.0,0.0,0.0,,,0.542,0.0,0.0,50.667,0.0,430.159,197.472,197.472,0.0,0.0,,142.822,0.0,9.331,82.824,340.294,770.453,0.0,136.89,0.43,136.46,,595.769,-15.17,717.489,1.473,718.962,1489.415,
05/05/2018,1502.066,96.481,96.481,0.0,125.559,125.559,0.0,579.902,15.554,0.708,563.64,0.0,62.385,,,,,,61.794,864.327,208.898,542.927,-334.029,0.0,428.841,339.9,127.081,212.819,,,88.941,637.739,,437.271,268.917,,,168.354,0.0,0.0,,,,,0.392,,,,0.0,437.663,197.587,197.587,,,,152.678,,,152.678,350.265,787.928,0.0,137.341,0.432,136.909,,591.429,-16.065,712.705,1.433,714.138,1502.066,
