Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
11/01/2014,76.066,55.231,63.116,-3.724,,,-3.724,-38.557,-22.33,-403.077,386.85,0.0,-55.22,-45.29,9.995,9.995,0.0,-55.285,-55.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.93,-164.276,-2.593,62.803,63.0,,-0.197,-224.486,0.0,-224.486,0.0,,-143.43,
01/31/2015,401.687,130.49,64.427,-63.778,0.0,-30.927,-32.851,239.621,-14.849,457.816,-203.346,0.0,-24.102,-27.741,0.044,0.044,0.0,-27.785,-27.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639,-65.734,-2.529,-63.205,-63.0,0.0,-0.205,0.0,0.0,0.0,0.0,0.0,311.851,
05/02/2015,91.273,109.571,61.657,-3.778,,,-3.778,-76.177,-1.012,-266.443,191.278,0.0,-34.729,-42.075,0.086,0.086,0.0,-42.161,-42.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346,-2.674,-2.471,-0.203,0.0,0.0,-0.203,0.0,0.0,0.0,0.0,0.0,53.87,
08/01/2015,-29.299,29.95,61.04,3.581,,,3.581,-123.87,8.739,163.683,-296.292,0.0,-44.723,-44.723,0.148,0.148,0.0,-44.871,-44.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208.463,-2.478,-0.208,0.0,0.0,-0.208,-202.914,0.0,-202.914,-2.863,0.0,-282.485,
10/31/2015,21.317,45.744,66.15,-8.126,,,-8.126,-82.451,1.669,-456.232,372.112,0.0,-35.709,-35.709,19.188,19.188,0.0,-54.897,-54.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.635,-2.385,121.33,126.0,0.0,-4.67,-179.58,0.0,-179.58,0.0,0.0,-75.027,
01/30/2016,366.935,84.0,63.3,-37.234,,,-37.234,256.869,-0.024,558.968,-302.075,0.0,-17.778,-17.778,6.081,6.081,0.0,-23.859,-23.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.398,-2.674,-126.218,-126.0,0.0,-0.218,-117.506,0.0,-117.506,0.0,0.0,102.759,
04/30/2016,20.176,77.431,61.188,1.022,,,1.022,-119.465,4.606,-273.34,149.269,0.0,-17.574,-17.574,0.167,0.167,0.0,-17.741,-17.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.161,-2.512,-0.223,0.0,0.0,-0.223,-52.426,0.0,-52.426,0.0,0.0,-52.559,
07/30/2016,66.568,12.083,61.166,-0.885,,,-0.885,-5.796,1.322,148.58,-155.698,0.0,-23.459,-23.459,0.79,0.79,0.0,-24.249,-24.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.169,-2.499,-2.589,0.0,0.0,-2.589,-60.081,0.0,-60.081,0.0,0.0,-22.06,
10/29/2016,39.161,22.798,61.195,5.636,,,5.636,-50.468,-1.257,-404.452,355.241,0.0,-51.292,-31.292,0.092,0.092,0.0,-31.384,-31.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-35.637,-2.403,16.766,17.0,0.0,-0.234,-50.0,0.0,-50.0,0.0,0.0,-47.768,
01/28/2017,391.102,56.908,62.374,-28.499,,,-28.499,300.319,-5.763,495.776,-189.694,0.0,-27.324,-31.349,0.101,0.101,0.0,-31.45,-31.45,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,1.525,-97.275,-2.373,-17.238,-17.0,0.0,-0.238,-77.664,0.0,-77.664,0.0,0.0,266.503,
04/29/2017,83.443,66.302,60.585,1.409,,,1.409,-44.853,8.748,-307.478,253.877,0.0,-32.254,-34.469,0.069,0.069,0.0,-34.538,-34.538,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.34,1.875,-96.693,-2.312,-0.243,0.0,0.0,-0.243,-94.138,0.0,-94.138,0.0,0.0,-45.504,
07/29/2017,-55.285,-17.08,60.448,0.915,,,0.915,-99.568,0.233,186.496,-286.297,0.0,-27.905,-28.42,3.021,3.021,0.0,-31.441,-31.441,0.0,0.0,0.0,0.0,0.515,0.0,0.0,0.515,0.0,-83.202,-2.174,-2.521,0.0,0.0,-2.521,-78.507,0.0,-78.507,0.0,0.0,-166.392,
10/28/2017,33.346,14.539,57.495,-1.931,,,-1.931,-36.757,4.24,-429.873,388.876,,-27.443,-31.713,8.58,8.58,0.0,-40.293,-40.293,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.21,3.06,-26.134,-2.037,-0.256,0.0,0.0,-0.256,-22.726,0.0,-22.726,-1.115,0.0,-20.231,
02/03/2018,212.781,157.539,55.155,-104.302,,,-104.302,104.389,-4.35,493.697,-384.958,0.0,-22.605,-24.179,0.013,0.013,0.0,-24.192,-24.192,0.0,0.0,0.0,0.0,1.395,0.0,0.0,1.395,0.179,-118.006,-2.901,-87.463,0.0,0.0,-87.463,-27.642,0.0,-27.642,0.0,0.0,72.17,
05/05/2018,55.391,80.548,56.471,-1.27,,,-1.27,-80.358,-4.632,-317.222,241.496,0.0,-36.508,-37.273,1.918,1.918,0.0,-39.191,-39.191,0.0,0.0,0.0,0.0,0.765,0.0,0.0,0.765,0.0,-39.92,-2.837,-0.267,0.0,0.0,-0.267,-36.816,0.0,-36.816,0.0,0.0,-21.037,
08/04/2018,-70.821,-2.868,56.703,-4.047,,,-4.047,-120.609,-10.077,177.5,-288.032,0.0,-45.343,-46.723,0.038,0.038,0.0,-46.761,-46.761,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.38,0.0,66.72,-2.785,72.568,233.8,0.0,-161.232,-3.063,0.0,-3.063,0.0,0.0,-49.444,
11/03/2018,85.089,7.425,56.238,-3.286,,,-3.286,24.712,-13.386,-440.386,478.484,0.0,-25.742,-28.248,0.002,0.002,0.0,-28.25,-28.25,0.0,0.0,0.0,0.0,0.545,0.0,0.0,0.545,1.961,-97.738,-2.761,-42.98,-42.7,0.0,-0.28,-51.997,0.0,-51.997,0.0,0.0,-38.391,
02/02/2019,297.629,85.158,56.437,-1.434,,,-1.434,157.468,16.679,515.252,-374.463,0.0,-20.156,-22.817,0.045,0.045,0.0,-22.862,-22.862,0.0,0.0,0.0,0.0,1.145,0.0,0.0,1.145,1.516,-232.12,-2.725,-191.387,-191.1,0.0,-0.287,-38.008,0.0,-38.008,0.0,0.0,45.353,
05/04/2019,48.357,78.602,52.533,-9.549,,,-9.549,-73.229,1.99,-304.164,228.945,0.0,-5.087,-5.302,13.437,13.437,0.0,-18.739,-18.739,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.215,0.0,-18.294,-2.632,-0.222,0.0,0.0,-0.222,-15.44,0.0,-15.44,0.0,0.0,24.976,
08/03/2019,-66.937,-40.671,55.207,-11.113,,,-11.113,-70.36,-4.083,229.55,-295.827,0.0,-10.46,-10.75,8.56,8.56,0.0,-19.31,-19.31,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,64.17,-2.635,117.666,117.9,,-0.234,-50.861,0.0,-50.861,0.0,0.0,-13.227,
11/02/2019,41.564,5.462,56.633,0.659,,,0.659,-21.19,3.705,-366.949,342.054,0.0,-31.987,-32.832,0.034,0.034,0.0,-32.866,-32.866,0.0,0.0,0.0,0.0,0.845,0.0,0.0,0.845,0.0,-57.303,-2.543,-19.547,-19.3,0.0,-0.247,-35.213,0.0,-35.213,0.0,0.0,-47.726,
02/01/2020,342.09,67.688,59.936,-6.528,,,-6.528,220.994,2.081,504.973,-286.06,0.0,-20.558,-23.919,8.549,8.549,0.0,-32.468,-32.468,0.0,0.0,0.0,0.0,0.945,0.0,0.0,0.945,2.416,-131.987,-3.71,-98.863,-98.6,0.0,-0.263,-29.414,0.0,-29.414,0.0,0.0,189.545,
05/02/2020,-111.125,-161.975,51.381,1.143,,,1.143,-1.674,1.196,-105.306,102.436,0.0,-19.904,-20.119,0.111,0.111,0.0,-20.23,-20.23,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.215,0.0,-76.054,-3.705,-0.277,0.0,0.0,-0.277,-69.152,0.0,-69.152,-2.92,0.0,-207.083,
08/01/2020,-183.384,-8.566,51.759,-1.253,,,-1.253,-225.324,16.333,287.172,-528.829,0.0,-18.18,-18.18,0.197,0.197,0.0,-18.377,-18.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.438,-3.48,229.305,229.6,0.0,-0.295,-11.306,0.0,-11.306,-0.081,0.0,12.874,
