Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/02/2009,19071.0,19071.0,-12683.0,12683.0,6388.0,0.0,-4555.0,4121.0,,,434.0,0.0,1833.0,-161.0,161.0,167.0,-6.0,,0.0,1672.0,-556.0,1116.0,0.0,0.0,0.0,1116.0,0.0,1116.0,0.0,0.0,1116.0,1125.1,9.1,1683.0,0.66,0.66,0.668509,1691.0,0.66,0.66,0.665381,
11/01/2009,16361.0,16361.0,-10800.0,10800.0,5561.0,0.0,-4298.0,3870.0,,,428.0,0.0,1263.0,-164.0,164.0,168.0,-4.0,,0.0,1099.0,-410.0,689.0,0.0,0.0,0.0,689.0,0.0,689.0,0.0,0.0,689.0,694.85,5.85,1682.0,0.41,0.41,0.413109,1693.0,0.41,0.41,0.413109,
01/31/2010,14569.0,14569.0,-9556.0,9556.0,5013.0,0.0,-4286.0,3869.0,,,417.0,0.0,727.0,-321.0,158.0,161.0,-3.0,,163.0,406.0,-105.0,301.0,-41.0,-41.0,0.0,342.0,0.0,342.0,0.0,0.0,342.0,402.0,101.0,1679.0,0.2,0.18,0.239428,1691.0,0.2,0.18,0.239428,
05/02/2010,16863.0,16863.0,-11069.0,11069.0,5794.0,0.0,-4489.0,4078.0,,,411.0,0.0,1305.0,-189.0,138.0,142.0,-4.0,,51.0,1116.0,-391.0,725.0,0.0,0.0,0.0,725.0,0.0,725.0,0.0,0.0,725.0,725.0,0.0,1677.0,0.43,0.43,0.43,1688.0,0.43,0.43,0.43,
08/01/2010,19410.0,19410.0,-12828.0,12828.0,6582.0,0.0,-4533.0,4127.0,,,406.0,0.0,2049.0,-148.0,148.0,151.0,-3.0,,0.0,1901.0,-709.0,1192.0,0.0,0.0,0.0,1192.0,0.0,1192.0,0.0,0.0,1192.0,1192.0,0.0,1653.0,0.72,0.72,0.72,1663.0,0.72,0.72,0.72,
10/31/2010,16598.0,16598.0,-10913.0,10913.0,5685.0,0.0,-4237.0,3837.0,,,400.0,0.0,1448.0,-142.0,142.0,146.0,-4.0,,0.0,1306.0,-472.0,834.0,0.0,0.0,0.0,834.0,0.0,834.0,0.0,0.0,834.0,834.0,0.0,1637.0,0.51,0.51,0.51,1646.0,0.51,0.51,0.51,
01/30/2011,15126.0,15126.0,-9883.0,9883.0,5243.0,0.0,-4206.0,3807.0,,,399.0,0.0,1037.0,-87.0,87.0,91.0,-4.0,,0.0,950.0,-363.0,587.0,0.0,0.0,0.0,587.0,0.0,587.0,0.0,0.0,587.0,587.0,0.0,1614.0,0.36,0.36,0.36,1626.0,0.36,0.36,0.36,
05/01/2011,16823.0,16823.0,-10995.0,10995.0,5828.0,0.0,-4406.0,4009.0,,,397.0,0.0,1422.0,-139.0,139.0,141.0,-2.0,,0.0,1283.0,-471.0,812.0,0.0,0.0,0.0,812.0,0.0,812.0,0.0,0.0,812.0,812.0,0.0,1599.0,0.51,0.51,0.51,1611.0,0.5,0.5,0.5,
07/31/2011,20232.0,20232.0,-13356.0,13356.0,6876.0,0.0,-4582.0,4186.0,,,396.0,0.0,2294.0,-146.0,146.0,149.0,-3.0,,0.0,2148.0,-785.0,1363.0,0.0,0.0,0.0,1363.0,0.0,1363.0,0.0,0.0,1363.0,1383.8,20.8,1568.0,0.87,0.87,0.882526,1577.0,0.86,0.86,0.87319,
10/30/2011,17326.0,17326.0,-11365.0,11365.0,5961.0,0.0,-4346.0,3956.0,,,390.0,0.0,1615.0,-158.0,158.0,162.0,-4.0,,0.0,1457.0,-523.0,934.0,0.0,0.0,0.0,934.0,0.0,934.0,0.0,0.0,934.0,934.0,0.0,1540.0,0.61,0.61,0.61,1548.0,0.6,0.6,0.6,
01/29/2012,16014.0,16014.0,-10417.0,10417.0,5597.0,0.0,-4267.0,3877.0,,,390.0,0.0,1330.0,-150.0,150.0,154.0,-4.0,,0.0,1180.0,-406.0,774.0,0.0,0.0,0.0,774.0,0.0,774.0,0.0,0.0,774.0,790.9,16.9,1525.0,0.51,0.51,0.518623,1535.0,0.5,0.5,0.51101,
04/29/2012,17808.0,17808.0,-11625.0,11625.0,6183.0,0.0,-4469.0,4086.0,,,383.0,0.0,1714.0,-84.0,151.0,156.0,-5.0,,-67.0,1630.0,-595.0,1035.0,0.0,0.0,0.0,1035.0,0.0,1035.0,0.0,0.0,1035.0,992.0,-43.0,1522.0,0.68,0.68,0.651774,1531.0,0.68,0.68,0.651774,
07/29/2012,20570.0,20570.0,-13544.0,13544.0,7026.0,0.0,-4457.0,4066.0,,,391.0,0.0,2569.0,-151.0,151.0,155.0,-4.0,,0.0,2418.0,-886.0,1532.0,0.0,0.0,0.0,1532.0,0.0,1532.0,0.0,0.0,1532.0,1532.0,0.0,1501.0,1.02,1.02,1.02,1512.0,1.01,1.01,1.01,
10/28/2012,18130.0,18130.0,-11863.0,11863.0,6267.0,0.0,-4534.0,4139.0,,,395.0,0.0,1733.0,-150.0,150.0,155.0,-5.0,,0.0,1583.0,-636.0,947.0,0.0,0.0,0.0,947.0,0.0,947.0,0.0,0.0,947.0,947.0,0.0,1487.0,0.64,0.64,0.64,1498.0,0.63,0.63,0.63,
02/03/2013,18246.0,18246.0,-11880.0,11880.0,6366.0,0.0,-4616.0,4217.0,,,399.0,0.0,1750.0,-160.0,166.0,166.0,0.0,,-6.0,1590.0,-569.0,1021.0,0.0,0.0,0.0,1021.0,0.0,1021.0,0.0,0.0,1021.0,1021.0,0.0,1479.0,0.69,0.69,0.69,1491.0,0.68,0.68,0.68,
05/05/2013,19124.0,19124.0,-12445.0,12445.0,6679.0,0.0,-4585.0,4183.0,,,402.0,0.0,2094.0,-161.0,161.0,164.0,-3.0,,0.0,1933.0,-707.0,1226.0,0.0,0.0,0.0,1226.0,0.0,1226.0,0.0,0.0,1226.0,1226.0,0.0,1468.0,0.84,0.84,0.84,1478.0,0.83,0.83,0.83,
08/04/2013,22522.0,22522.0,-14801.0,14801.0,7721.0,0.0,-4703.0,4294.0,,,409.0,0.0,3018.0,-172.0,174.0,174.0,0.0,,-2.0,2846.0,-1051.0,1795.0,0.0,0.0,0.0,1795.0,0.0,1795.0,0.0,0.0,1795.0,1795.0,0.0,1434.0,1.25,1.25,1.25,1443.0,1.24,1.24,1.24,
11/03/2013,19470.0,19470.0,-12672.0,12672.0,6798.0,0.0,-4505.0,4096.0,,,409.0,0.0,2293.0,-188.0,188.0,191.0,-3.0,,0.0,2105.0,-754.0,1351.0,0.0,0.0,0.0,1351.0,0.0,1351.0,0.0,0.0,1351.0,1351.0,0.0,1408.0,0.96,0.96,0.96,1417.0,0.95,0.95,0.95,
02/02/2014,17696.0,17696.0,-11504.0,11504.0,6192.0,0.0,-4431.0,4024.0,,,407.0,0.0,1761.0,-178.0,182.0,182.0,0.0,,-4.0,1583.0,-570.0,1013.0,0.0,0.0,0.0,1013.0,0.0,1013.0,0.0,0.0,1013.0,1013.0,0.0,1382.0,0.73,0.73,0.73,1391.0,0.73,0.73,0.73,
05/04/2014,19687.0,19687.0,-12930.0,12930.0,6757.0,0.0,-4480.0,4067.0,,,413.0,0.0,2277.0,-91.0,191.0,191.0,0.0,,-100.0,2186.0,-807.0,1379.0,0.0,0.0,0.0,1379.0,0.0,1379.0,0.0,0.0,1379.0,1323.96,-55.04,1367.0,1.01,1.01,0.968515,1376.0,1.0,1.0,0.96,
08/03/2014,23811.0,23811.0,-15804.0,15804.0,8007.0,0.0,-4559.0,4146.0,,,413.0,0.0,3448.0,-191.0,208.0,208.0,0.0,,-17.0,3257.0,-1207.0,2050.0,0.0,0.0,0.0,2050.0,0.0,2050.0,0.0,0.0,2050.0,2036.47,-13.53,1346.0,1.52,1.52,1.512979,1353.0,1.52,1.52,1.51,
11/02/2014,20516.0,20516.0,-13473.0,13473.0,7043.0,0.0,-4490.0,4080.0,,,410.0,0.0,2553.0,-113.0,218.0,218.0,0.0,,-105.0,2440.0,-903.0,1537.0,0.0,0.0,0.0,1537.0,0.0,1537.0,0.0,0.0,1537.0,1555.2,18.2,1327.0,1.16,1.16,1.171967,1334.0,1.15,1.15,1.163643,
02/01/2015,19162.0,19162.0,-12580.0,12580.0,6582.0,0.0,-4391.0,3987.0,,,404.0,0.0,2191.0,-98.0,213.0,213.0,0.0,,-115.0,2093.0,-714.0,1379.0,0.0,0.0,0.0,1379.0,0.0,1379.0,0.0,0.0,1379.0,1379.0,0.0,1306.0,1.06,1.06,1.06,1314.0,1.05,1.05,1.05,
05/03/2015,20891.0,20891.0,-13712.0,13712.0,7179.0,0.0,-4582.0,4163.0,,,419.0,0.0,2597.0,-193.0,197.0,197.0,0.0,,-4.0,2404.0,-825.0,1579.0,0.0,0.0,0.0,1579.0,0.0,1579.0,0.0,0.0,1579.0,1518.3,-60.7,1298.0,1.22,1.22,1.169723,1305.0,1.21,1.21,1.163487,
08/02/2015,24829.0,24829.0,-16464.0,16464.0,8365.0,0.0,-4718.0,4299.0,,,419.0,0.0,3647.0,-84.0,233.0,233.0,0.0,,-149.0,3563.0,-1329.0,2234.0,0.0,0.0,0.0,2234.0,0.0,2234.0,0.0,0.0,2234.0,2208.22,-25.78,1283.0,1.74,1.74,1.721138,1289.0,1.73,1.73,1.71,
11/01/2015,21819.0,21819.0,-14254.0,14254.0,7565.0,0.0,-4584.0,4161.0,,,423.0,0.0,2981.0,-240.0,247.0,247.0,0.0,,-7.0,2741.0,-1016.0,1725.0,0.0,0.0,0.0,1725.0,0.0,1725.0,0.0,0.0,1725.0,1738.0,13.0,1268.0,1.36,1.36,1.370662,1274.0,1.35,1.35,1.360204,
01/31/2016,20980.0,20980.0,-13824.0,13824.0,7156.0,0.0,-4607.0,4178.0,,,429.0,0.0,2549.0,-236.0,242.0,242.0,0.0,0.0,-6.0,2313.0,-842.0,1471.0,0.0,0.0,0.0,1471.0,0.0,1471.0,0.0,0.0,1471.0,1476.85,5.85,1252.0,1.17,1.17,1.179593,1259.0,1.17,1.17,1.174647,
05/01/2016,22762.0,22762.0,-14971.0,14971.0,7791.0,0.0,-4714.0,4281.0,,,433.0,0.0,3077.0,-237.0,244.0,244.0,0.0,0.0,-7.0,2840.0,-1037.0,1803.0,0.0,0.0,0.0,1803.0,0.0,1803.0,0.0,0.0,1803.0,1803.0,0.0,1247.0,1.45,1.45,1.45,1252.0,1.44,1.44,1.44,
07/31/2016,26472.0,26472.0,-17545.0,17545.0,8927.0,0.0,-4824.0,4388.0,,,436.0,0.0,4103.0,-228.0,236.0,236.0,0.0,0.0,-8.0,3875.0,-1434.0,2441.0,0.0,0.0,0.0,2441.0,0.0,2441.0,0.0,0.0,2441.0,2348.7,-92.3,1235.0,1.98,1.98,1.901781,1240.0,1.97,1.97,1.895565,
10/30/2016,23154.0,23154.0,-15112.0,15112.0,8042.0,0.0,-4722.0,4280.0,,,442.0,0.0,3320.0,-236.0,246.0,246.0,0.0,,-10.0,3084.0,-1115.0,1969.0,0.0,0.0,0.0,1969.0,0.0,1969.0,0.0,0.0,1969.0,1983.95,14.95,1224.0,1.61,1.61,1.620874,1229.0,1.6,1.6,1.612164,
01/29/2017,22207.0,22207.0,-14654.0,14654.0,7553.0,0.0,-4626.0,4183.0,,,443.0,0.0,2927.0,-235.0,210.0,246.0,-36.0,,25.0,2692.0,-948.0,1744.0,0.0,0.0,0.0,1744.0,0.0,1744.0,0.0,0.0,1744.0,1726.45,-17.55,1208.0,1.443709,1.443709,1.42918,1210.0,1.441322,1.441322,1.426818,
04/30/2017,23887.0,23887.0,-15733.0,15733.0,8154.0,0.0,-4805.0,4361.0,,,444.0,0.0,3349.0,-241.0,254.0,254.0,0.0,0.0,-13.0,3108.0,-1094.0,2014.0,0.0,0.0,0.0,2014.0,0.0,2014.0,0.0,0.0,2014.0,2014.0,0.0,1198.0,1.68,1.68,1.68,1204.0,1.67,1.67,1.67,
07/30/2017,28108.0,28108.0,-18647.0,18647.0,9461.0,0.0,-4998.0,4549.0,,,449.0,0.0,4463.0,-249.0,249.0,265.0,-16.0,0.0,0.0,4214.0,-1542.0,2672.0,0.0,0.0,0.0,2672.0,0.0,2672.0,0.0,0.0,2672.0,2672.0,0.0,1183.0,2.26,2.26,2.26,1189.0,2.25,2.25,2.25,
10/29/2017,25026.0,25026.0,-16378.0,16378.0,8648.0,0.0,-4968.0,4514.0,,,454.0,0.0,3680.0,-247.0,269.0,269.0,0.0,,-22.0,3433.0,-1268.0,2165.0,0.0,0.0,0.0,2165.0,0.0,2165.0,0.0,0.0,2165.0,2165.0,0.0,1168.0,1.85,1.85,1.85,1174.0,1.84,1.84,1.84,
01/28/2018,23883.0,23883.0,-15790.0,15790.0,8093.0,0.0,-4904.0,4440.0,,,464.0,0.0,3189.0,-246.0,195.0,269.0,-74.0,0.0,51.0,2943.0,-1164.0,1779.0,0.0,0.0,0.0,1779.0,0.0,1779.0,0.0,0.0,1779.0,1779.0,0.0,1160.0,1.533621,1.533621,1.533621,1166.0,1.525729,1.525729,1.525729,
04/29/2018,24947.0,24947.0,-16330.0,16330.0,8617.0,0.0,-5236.0,4779.0,,,457.0,0.0,3381.0,-239.0,261.0,261.0,0.0,,-22.0,3142.0,-738.0,2404.0,0.0,0.0,0.0,2404.0,0.0,2404.0,0.0,0.0,2404.0,2404.0,0.0,1152.0,2.09,2.09,2.09,1158.0,2.08,2.08,2.08,
07/29/2018,30463.0,30463.0,-20098.0,20098.0,10365.0,0.0,-5464.0,5004.0,,,460.0,0.0,4901.0,-246.0,272.0,272.0,0.0,0.0,-26.0,4655.0,-1149.0,3506.0,0.0,0.0,0.0,3506.0,0.0,3506.0,0.0,0.0,3506.0,3506.0,0.0,1144.0,3.06,3.06,3.06,1149.0,3.05,3.05,3.05,
10/28/2018,26302.0,26302.0,-17151.0,17151.0,9151.0,0.0,-5281.0,4808.0,,,473.0,0.0,3870.0,-224.0,249.0,249.0,0.0,,-25.0,3646.0,-779.0,2867.0,0.0,0.0,0.0,2867.0,0.0,2867.0,0.0,0.0,2867.0,2867.0,0.0,1135.0,2.53,2.53,2.53,1141.0,2.51,2.51,2.51,
02/03/2019,26491.0,26491.0,-17464.0,17464.0,9027.0,0.0,-5649.0,4922.0,,,480.0,247.0,3378.0,-265.0,249.0,269.0,-20.0,0.0,16.0,3113.0,-769.0,2344.0,0.0,0.0,0.0,2344.0,0.0,2344.0,0.0,0.0,2344.0,2539.13,195.13,1116.0,2.1,2.1,2.275206,1121.0,2.09,2.09,2.264068,
05/05/2019,26381.0,26381.0,-17364.0,17364.0,9017.0,0.0,-5420.0,4940.0,,,480.0,0.0,3597.0,-273.0,273.0,288.0,-15.0,,0.0,3324.0,-811.0,2513.0,0.0,0.0,0.0,2513.0,0.0,2513.0,0.0,0.0,2513.0,2513.0,0.0,1101.0,2.28,2.28,2.28,1106.0,2.27,2.27,2.27,
08/04/2019,30839.0,30839.0,-20407.0,20407.0,10432.0,0.0,-5536.0,5044.0,,,492.0,0.0,4896.0,-283.0,302.0,302.0,0.0,,-19.0,4613.0,-1134.0,3479.0,0.0,0.0,0.0,3479.0,0.0,3479.0,0.0,0.0,3479.0,3479.0,0.0,1095.0,3.18,3.18,3.18,1099.0,3.17,3.17,3.17,
11/03/2019,27223.0,27223.0,-17836.0,17836.0,9387.0,0.0,-5440.0,4942.0,,,498.0,0.0,3947.0,-280.0,302.0,302.0,0.0,,-22.0,3667.0,-898.0,2769.0,0.0,0.0,0.0,2769.0,0.0,2769.0,0.0,0.0,2769.0,2769.0,0.0,1089.0,2.54,2.54,2.54,1094.0,2.53,2.53,2.53,
02/02/2020,25782.0,25782.0,-17046.0,17046.0,8736.0,0.0,-5333.0,4814.0,,0.0,519.0,0.0,3403.0,-292.0,292.0,309.0,-17.0,0.0,0.0,3111.0,-630.0,2481.0,0.0,0.0,0.0,2481.0,0.0,2481.0,0.0,0.0,2481.0,2481.0,0.0,1083.0,2.29,2.29,2.29,1088.0,2.28,2.28,2.28,
05/03/2020,28260.0,28260.0,-18635.0,18635.0,9625.0,0.0,-6349.0,5829.0,,,520.0,0.0,3276.0,-307.0,307.0,324.0,-17.0,,0.0,2969.0,-724.0,2245.0,0.0,0.0,0.0,2245.0,0.0,2245.0,0.0,0.0,2245.0,2245.0,0.0,1073.0,2.09,2.09,2.09,1077.0,2.08,2.08,2.08,
08/02/2020,38053.0,38053.0,-25112.0,25112.0,12941.0,0.0,-6874.0,6355.0,,,519.0,0.0,6067.0,-337.0,337.0,346.0,-9.0,,0.0,5730.0,-1398.0,4332.0,0.0,0.0,0.0,4332.0,0.0,4332.0,0.0,0.0,4332.0,4332.0,0.0,1073.0,4.04,4.04,4.04,1077.0,4.02,4.02,4.02,
10/31/2020,30816.37,,,,10620.2455931,,,,,,,,4436.619,,,,,,,4109.773,,3162.24,,,,,,3162.24,,,3162.24,3162.24,,,2.879,2.879,2.879,,2.879,2.879,2.879,
01/31/2021,27706.741,,,,9374.29874994,,,,,,,,3575.048,,,,,,,3244.636,,2555.52,,,,,,2555.52,,,2555.52,2555.52,,,2.298,2.298,2.298,,2.298,2.298,2.298,
