Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2015,5821.909927,-18.331,6.309,161.183,3479.493,9450.563927,9.388133,17.381722,1.623276,0.368178,48.618764,5806.45415,9435.10815,125.4305,,
06/30/2015,5488.055716,-30.03,6.298,165.669,3442.244,9072.236716,8.892292,16.19198,1.653088,0.379426,30.335131,5472.98208,9057.16308,120.361306,,
09/30/2015,6171.309922,-44.876,7.266,167.539,3425.135,9726.373922,9.418757,17.050383,1.576063,0.352149,30.035896,6155.72343,9710.78743,129.032287,,
12/31/2015,6847.852333,-37.559,8.25,165.726,3427.568,10411.837333,9.984711,17.885084,1.520453,0.329199,31.333869,6847.074,10411.059,138.072333,,
03/31/2016,7717.368605,-28.184,9.413,164.504,3443.963,11307.064605,10.735486,19.115949,1.465145,0.304585,35.960171,7715.73069,11305.42669,149.752478,,
06/30/2016,8035.76275,-26.279,10.369,163.575,3489.425,11672.85275,10.944117,19.456311,1.452613,0.298935,52.279458,8009.4728,11646.5628,154.558014,,
09/30/2016,7100.247376,-27.817,9.358,164.25,3434.157,10680.195376,9.875473,17.644699,1.5042,0.321544,49.4859,7077.63498,10657.58298,141.379801,,
12/31/2016,11115.703319,-33.536,43.3923,248.355,4499.712,15873.626619,14.105527,26.624935,1.428036,0.283471,74.797272,8655.34464,13413.26794,139.833304,,
03/31/2017,11555.099949,-33.959,43.3923,244.902,4557.184,16366.619249,13.249748,25.09929,1.416398,0.278444,77.672197,11991.48336,16803.00266,144.104322,,
06/30/2017,11971.983009,-39.659,43.3923,244.309,4573.052,16793.077309,12.478184,23.616265,1.402698,0.272318,78.514516,11972.64332,16793.73762,147.816321,,
09/30/2017,12144.455256,-47.851,43.3923,244.503,4492.834,16877.333556,11.611936,21.831346,1.389715,0.266205,69.080218,12147.23264,16880.11094,148.532756,,
12/31/2017,11415.391399,-10.75,43.3923,244.39,4502.057,16194.480699,10.591641,19.067674,1.418653,0.277999,49.316432,11435.58264,16214.67194,142.659758,,
03/31/2018,10378.112687,-59.706,43.3923,236.903,4498.851,15097.552987,9.828522,17.61681,1.454749,0.297985,45.001097,10356.37868,15075.81898,132.731333,,
06/30/2018,11457.080756,-32.61,43.3923,236.529,4548.635,16253.027056,10.530814,18.846799,1.418601,0.279864,46.840719,11461.58151,16257.52781,142.81057,,
09/30/2018,11404.304765,-46.139,43.3923,233.754,4504.023,16139.335065,10.37275,18.495897,1.415197,0.279071,56.615936,11411.5038,16146.5341,141.774411,,
12/31/2018,10894.896352,-34.259,43.3923,231.763,4528.328,15664.120652,9.968601,17.67036,1.437748,0.289089,70.274522,10898.316,15667.5403,137.592529,,
03/31/2019,12454.459021,-44.623,43.3923,234.222,4581.655,17269.105321,10.884985,19.252948,1.38658,0.265309,72.699778,12456.29489,17270.94119,151.594805,,
06/30/2019,13429.714161,-40.972,43.3923,233.163,4573.223,18238.520461,11.371896,20.080947,1.358072,0.250745,76.104821,13434.88512,18243.69142,159.926574,,
09/30/2019,14829.702329,-25.826,43.3923,233.814,4509.071,19590.153629,12.075186,21.380585,1.321008,0.23017,73.784778,14838.95137,19599.40267,171.744234,,
12/31/2019,15050.36854,-20.476,43.3923,235.025,4487.717,19796.02684,12.063267,21.313483,1.315318,0.226698,55.950852,15072.78474,19818.44304,173.437886,,
03/31/2020,11774.233576,-34.508,1000.0,229.413,4516.507,17485.645576,10.546628,18.598268,1.485077,0.258298,53.505811,11796.31682,17507.72882,153.007502,,
06/30/2020,13114.257828,-19.667,43.3923,230.076,4505.116,17873.175128,10.743848,18.928115,1.362881,0.25206,52.576822,13122.60546,17881.52276,156.281584,,
09/12/2020,13256.07067973,-19.667,43.3923,230.076,4505.116,18014.98797973,10.8290937516598,19.0782978310455,1.35899908917029,0.250075992560697,52.9939871853305,13264.5089990845,18023.4262990845,156.281584425728,,
09/30/2020,,,,,,,10.7903901552104,19.0964321782541,,,65.3941912195308,,,,,
12/31/2020,,,,,,,10.7218924225541,18.9222935539437,,,64.3353367107354,,,,,
