Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
01/31/2016,-777.6,254.4,374.2,225.2,17.5,240.4,-32.7,-1631.4,44.9,-565.3,-1111.0,0.0,851.6,-419.6,290.8,290.8,0.0,-710.4,-710.4,0.0,1316.8,4633.4,-3316.6,0.0,0.0,0.0,0.0,-45.6,-742.9,-193.1,-424.2,-1074.9,1832.0,-1181.3,-104.1,3.7,-107.8,-21.5,-33.4,-702.3,
04/30/2016,465.2,495.4,387.6,23.9,14.5,-147.1,156.5,-441.7,-1356.4,159.5,755.2,0.0,-641.6,-387.0,339.3,339.3,0.0,-726.3,-726.3,0.0,-69.1,3487.2,-3556.3,-198.9,0.0,-198.9,0.0,13.4,763.8,-190.1,1052.5,1113.2,1444.6,-1505.3,-87.5,10.1,-97.6,-11.1,85.9,673.3,
07/31/2016,1632.3,488.8,396.6,25.6,19.8,62.2,-56.4,721.3,723.4,25.7,-27.8,0.0,-572.4,-394.4,286.5,286.5,0.0,-680.9,-680.9,0.0,-358.4,3192.1,-3550.5,81.1,81.1,0.0,0.0,99.3,-827.0,-189.4,-624.1,-172.0,838.6,-1290.7,7.5,7.5,0.0,-21.0,-45.1,187.8,
10/31/2016,2449.8,285.3,401.4,330.4,18.8,127.2,184.4,1432.7,923.3,274.0,235.4,0.0,-814.8,-497.9,339.6,339.6,0.0,-837.5,-837.5,0.0,-232.4,3298.7,-3531.1,0.4,0.0,0.4,0.0,-84.9,-1599.8,-188.7,-1414.7,-1079.9,955.5,-1290.3,14.7,14.7,0.0,-11.1,-20.4,14.8,
01/29/2017,-736.7,199.0,415.7,37.4,18.2,11.9,7.3,-1388.8,61.9,-743.1,-707.6,0.0,1104.4,-169.6,368.2,368.2,0.0,-537.8,-537.8,0.0,1170.2,4814.8,-3644.6,113.9,113.9,0.0,0.0,-10.1,-774.2,-188.9,-818.0,-1064.9,1295.8,-1048.9,257.1,263.3,-6.2,-24.4,-39.3,-445.8,
04/30/2017,573.0,808.5,427.4,-270.5,14.1,-112.3,-172.3,-392.4,-1051.4,-347.3,1006.3,0.0,-803.9,-222.1,418.2,418.2,0.0,-640.3,-640.3,0.0,-570.8,3413.2,-3984.0,0.0,0.0,0.0,0.0,-11.0,834.9,-190.6,920.5,1248.0,1365.8,-1693.3,120.3,120.3,0.0,-15.3,31.8,635.8,
07/30/2017,893.0,641.8,435.9,-10.8,18.4,22.9,-52.1,-173.9,-101.6,-257.6,185.3,0.0,-601.7,-290.7,300.2,300.2,0.0,-590.9,-590.9,0.0,-590.6,3106.4,-3697.0,0.0,0.0,0.0,0.0,279.6,1595.3,-191.8,1705.3,1465.8,1702.9,-1463.4,105.0,105.0,0.0,-23.2,125.0,2011.6,
10/29/2017,1466.7,510.2,437.0,-175.6,17.3,177.5,-370.4,695.1,252.1,43.0,400.0,0.0,-956.8,-468.6,354.4,354.4,0.0,-823.0,-823.0,0.0,-155.8,3740.6,-3896.4,-283.9,0.1,-284.0,0.0,-48.5,2630.0,-192.7,2807.2,-338.9,4337.5,-1191.4,40.6,40.6,0.0,-25.1,39.5,3179.4,
01/28/2018,-1296.0,-535.1,463.2,539.6,16.7,479.7,43.2,-1763.7,-34.9,-1238.8,-490.0,0.0,-4096.3,-202.4,339.6,339.6,0.0,-542.0,-542.0,0.0,1219.5,5226.1,-4006.6,-5080.0,49.7,-5129.7,0.0,-33.4,-231.0,-193.0,-144.6,-535.5,2262.1,-1871.2,133.3,143.0,-9.7,-26.7,198.6,-5424.7,
04/29/2018,75.9,1208.3,487.6,47.3,23.1,124.6,-100.4,-1667.3,-2059.2,-558.0,949.9,0.0,-1062.4,-327.7,409.0,409.0,0.0,-736.7,-736.7,0.0,-619.8,3554.8,-4174.6,-36.1,5.3,-41.4,0.0,-78.8,1326.3,-193.9,1532.7,734.6,1815.6,-1017.5,4.7,55.6,-50.9,-17.2,-52.7,287.1,
07/29/2018,548.1,910.0,494.2,-772.1,23.2,36.7,-832.0,-84.0,-270.9,257.8,-70.9,0.0,-1334.3,-352.9,367.4,367.4,0.0,-720.3,-720.3,0.0,-1023.7,3381.1,-4404.8,78.1,78.0,0.1,0.0,-35.8,560.7,-196.1,1161.9,983.9,1661.3,-1483.3,-383.0,10.4,-393.4,-22.1,-74.9,-300.4,
10/28/2018,2492.3,785.0,482.1,757.5,20.8,838.9,-102.2,467.7,833.9,-233.3,-132.9,0.0,-1661.4,-584.4,366.7,366.7,0.0,-951.1,-951.1,0.0,-1000.0,3427.3,-4427.3,-51.4,22.6,-74.0,0.0,-25.6,-779.6,-222.8,-34.3,-709.8,2548.8,-1873.3,-496.0,7.9,-503.9,-26.5,-44.2,7.1,
01/27/2019,-1650.7,498.5,503.3,-149.7,20.3,-55.7,-114.3,-2502.8,-507.3,-1395.9,-599.6,0.0,968.6,-288.0,370.8,370.8,0.0,-658.8,-658.8,0.0,1283.6,5496.4,-4212.8,0.0,0.0,0.0,0.0,-27.0,402.8,-220.3,746.1,476.3,2211.1,-1941.3,-92.8,51.1,-143.9,-30.2,-12.9,-292.2,
04/28/2019,155.7,1135.0,512.7,39.2,23.7,-226.3,241.8,-1531.2,-2223.7,1.9,690.6,0.0,-1340.6,-304.0,452.2,452.2,0.0,-756.2,-756.2,0.0,-994.6,3679.6,-4674.2,0.0,0.0,0.0,0.0,-42.0,1070.2,-241.7,1628.9,1093.7,2020.9,-1485.7,-293.2,43.9,-337.1,-23.8,-22.1,-136.8,
07/28/2019,1898.8,899.0,505.5,-113.7,18.6,-49.8,-82.5,608.0,525.3,226.3,-143.6,0.0,-1756.8,-455.4,347.6,347.6,0.0,-803.0,-803.0,0.0,-1265.6,3509.7,-4775.3,0.0,0.0,0.0,0.0,-35.8,-256.2,-240.7,372.2,-1906.4,3207.8,-929.2,-361.3,38.3,-399.6,-26.4,10.8,-103.4,
11/03/2019,3008.0,722.0,497.0,-208.0,19.0,-133.0,-94.0,1997.0,1337.0,388.0,272.0,0.0,-1795.0,-754.0,477.0,477.0,0.0,-1231.0,-1231.0,0.0,-1190.0,4021.0,-5211.0,93.0,93.0,0.0,0.0,56.0,-707.0,-240.0,-105.0,-581.0,2546.0,-2070.0,-328.0,45.0,-373.0,-34.0,-32.0,474.0,
02/02/2020,-508.0,517.0,538.0,196.0,19.0,-29.0,206.0,-1759.0,70.0,-642.0,-1187.0,0.0,1026.0,-362.0,426.0,426.0,0.0,-788.0,-788.0,0.0,1361.0,5664.0,-4303.0,0.0,0.0,0.0,0.0,27.0,-763.0,-242.0,-422.0,-473.0,1702.0,-1651.0,-61.0,53.0,-114.0,-38.0,-1.0,-246.0,
05/03/2020,1284.0,666.0,529.0,197.0,29.0,-32.0,200.0,-108.0,-561.0,146.0,307.0,0.0,-996.0,-141.0,472.0,472.0,0.0,-613.0,-613.0,0.0,-1104.0,3960.0,-5064.0,0.0,0.0,0.0,0.0,249.0,5106.0,-239.0,5520.0,1611.0,5573.0,-1664.0,-132.0,17.0,-149.0,-43.0,-101.0,5293.0,
08/02/2020,3281.0,811.0,547.0,-1.0,15.0,-99.0,83.0,1924.0,1117.0,495.0,312.0,0.0,-1547.0,-93.0,412.0,412.0,0.0,-505.0,-505.0,0.0,-1469.0,3613.0,-5082.0,0.0,0.0,0.0,0.0,15.0,-2619.0,-237.0,-2394.0,-968.0,1056.0,-2482.0,41.0,41.0,0.0,-29.0,182.0,-703.0,
