Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2010,23050.0,3333.0,3333.0,0.0,2425.0,2425.0,0.0,815.0,3388.0,661.0,953.0,1774.0,0.0,574.0,13.0,341.0,187.0,10535.0,1840.0,,,0.0,,10675.0,9893.0,5790.0,4103.0,386.0,42.0,12515.0,,3161.0,628.0,551.0,14.0,1968.0,373.0,19.0,,,,354.0,1002.0,,3.0,1885.0,0.0,4536.0,514.0,514.0,,,,2138.0,,,250.0,2652.0,7188.0,0.0,8357.0,4.0,8353.0,0,7300.0,91.0,15748.0,114.0,15862.0,23050.0,
12/31/2010,23050.0,3333.0,3333.0,0.0,2425.0,2425.0,0.0,815.0,3388.0,661.0,953.0,1774.0,0.0,574.0,12.0,341.0,223.0,10535.0,1840.0,2903.0,-1063.0,0.0,,10675.0,9893.0,5790.0,4103.0,386.0,43.0,12515.0,,3179.0,628.0,561.0,11.0,1979.0,373.0,0.0,0.0,0.0,,373.0,984.0,0.0,1.0,1885.0,0.0,4536.0,514.0,514.0,0.0,0.0,,2138.0,0.0,69.0,183.0,2652.0,7188.0,0.0,8357.0,4.0,8353.0,0,7300.0,91.0,15748.0,114.0,15862.0,23050.0,
03/31/2011,23156.0,3060.0,3060.0,0.0,2757.0,2757.0,0.0,744.0,3570.0,721.0,1092.0,1757.0,0.0,608.0,23.0,158.0,244.0,10739.0,1861.0,,,0.0,,10556.0,9934.0,5908.0,4026.0,402.0,39.0,12417.0,,2907.0,656.0,352.0,14.0,1885.0,203.0,0.0,,,,203.0,1022.0,,1.0,1832.0,0.0,4132.0,512.0,512.0,,,,2111.0,,,278.0,2623.0,6755.0,0.0,8436.0,4.0,8432.0,0,7661.0,192.0,16289.0,112.0,16401.0,23156.0,
06/30/2011,23756.0,3440.0,3440.0,0.0,2849.0,2849.0,0.0,499.0,3756.0,772.0,1139.0,1845.0,0.0,682.0,24.0,179.0,310.0,11226.0,1921.0,,,0.0,,10609.0,10012.0,5949.0,4063.0,361.0,33.0,12530.0,,3083.0,745.0,269.0,5.0,2064.0,2.0,0.0,,,,2.0,1165.0,,1.0,1815.0,0.0,4250.0,511.0,511.0,,,,2090.0,,,274.0,2601.0,6851.0,0.0,8470.0,4.0,8466.0,0,8095.0,225.0,16790.0,115.0,16905.0,23756.0,
09/30/2011,24544.0,3870.0,3870.0,0.0,3109.0,3109.0,0.0,531.0,3907.0,823.0,833.0,2251.0,0.0,621.0,5.0,194.0,302.0,12038.0,1967.0,,,0.0,,10539.0,9937.0,5942.0,3995.0,371.0,32.0,12506.0,,3308.0,802.0,488.0,8.0,2010.0,2.0,0.0,,,,2.0,1434.0,,8.0,1776.0,0.0,4744.0,510.0,510.0,,,,2051.0,,,267.0,2561.0,7305.0,0.0,8517.0,4.0,8513.0,0,8580.0,37.0,17134.0,105.0,17239.0,24544.0,
12/31/2011,25515.0,3535.0,3535.0,0.0,3291.0,3291.0,0.0,593.0,4030.0,907.0,852.0,2271.0,0.0,661.0,1.0,267.0,300.0,12110.0,2445.0,3660.0,-1215.0,0.0,,10960.0,10224.0,6151.0,4073.0,391.0,77.0,13405.0,,3903.0,901.0,828.0,7.0,2167.0,351.0,0.0,0.0,0.0,,351.0,1162.0,0.0,13.0,1852.0,0.0,5416.0,159.0,159.0,0.0,0.0,,2212.0,0.0,137.0,210.0,2371.0,7787.0,0.0,8539.0,4.0,8535.0,0,9103.0,-23.0,17619.0,109.0,17728.0,25515.0,
03/31/2012,26287.0,3390.0,3390.0,0.0,3330.0,3330.0,0.0,810.0,4528.0,993.0,993.0,2542.0,0.0,778.0,11.0,204.0,359.0,12836.0,2531.0,,,0.0,,10920.0,10210.0,6206.0,4004.0,409.0,86.0,13451.0,,3798.0,1009.0,730.0,9.0,2050.0,351.0,0.0,,,,351.0,1296.0,,1.0,1847.0,0.0,5445.0,159.0,159.0,,,,2163.0,,,315.0,2322.0,7767.0,0.0,8654.0,4.0,8650.0,0,9658.0,104.0,18416.0,104.0,18520.0,26287.0,
06/30/2012,27833.0,1917.0,1917.0,0.0,3860.0,3860.0,0.0,953.0,5501.0,1167.0,1100.0,3234.0,0.0,783.0,1.0,238.0,483.0,13014.0,2700.0,,,0.0,,12119.0,11429.0,6917.0,4512.0,365.0,86.0,14819.0,,3825.0,1265.0,309.0,7.0,2244.0,1289.0,0.0,,,,1289.0,1367.0,,6.0,1935.0,0.0,6481.0,159.0,159.0,,,,2262.0,,,321.0,2421.0,8902.0,0.0,8677.0,4.0,8673.0,0,10212.0,-69.0,18820.0,111.0,18931.0,27833.0,
09/30/2012,28662.0,1702.0,1702.0,0.0,4033.0,4033.0,0.0,1065.0,5989.0,1245.0,1151.0,3593.0,0.0,878.0,22.0,320.0,533.0,13667.0,2818.0,,,0.0,,12177.0,11371.0,6940.0,4431.0,370.0,94.0,14995.0,,3889.0,1365.0,307.0,9.0,2208.0,354.0,0.0,,,,354.0,1438.0,,1.0,1802.0,0.0,5681.0,1175.0,1175.0,,,,2123.0,,,320.0,3298.0,8979.0,0.0,8722.0,4.0,8718.0,0,10773.0,79.0,19574.0,109.0,19683.0,28662.0,
12/31/2012,31484.0,3319.0,3319.0,0.0,4320.0,4320.0,0.0,1225.0,5891.0,1268.0,905.0,3718.0,0.0,923.0,24.0,413.0,493.0,15678.0,2945.0,4523.0,-1578.0,0.0,,12861.0,11915.0,7172.0,4743.0,393.0,116.0,15806.0,,4108.0,1200.0,505.0,14.0,2389.0,1.0,0.0,0.0,0.0,,1.0,1540.0,0.0,1.0,1997.0,0.0,5649.0,3148.0,3148.0,0.0,0.0,,2331.0,0.0,138.0,195.0,5479.0,11128.0,0.0,8747.0,4.0,8743.0,0,11385.0,107.0,20239.0,117.0,20356.0,31484.0,
03/31/2013,33556.0,2441.0,2441.0,0.0,4279.0,4279.0,0.0,1333.0,6135.0,1246.0,1064.0,3825.0,0.0,806.0,8.0,395.0,437.0,14994.0,3215.0,,,0.0,,15347.0,14404.0,9005.0,5399.0,410.0,130.0,18562.0,,4110.0,1283.0,511.0,35.0,2281.0,0.0,0.0,,,,0.0,1436.0,,5.0,2543.0,0.0,5546.0,4349.0,4349.0,,,,2982.0,,,434.0,7331.0,12877.0,0.0,8776.0,4.0,8772.0,0,11831.0,-58.0,20549.0,130.0,20679.0,33556.0,
06/30/2013,33593.0,2327.0,2327.0,0.0,4424.0,4424.0,0.0,1448.0,6083.0,1225.0,1015.0,3843.0,0.0,939.0,2.0,395.0,547.0,15221.0,3210.0,,,0.0,,15162.0,14302.0,8997.0,5305.0,357.0,106.0,18372.0,,4102.0,1232.0,373.0,12.0,2485.0,0.0,0.0,,,,0.0,1517.0,,15.0,2458.0,0.0,5619.0,4120.0,4120.0,,,,2903.0,,,430.0,7023.0,12642.0,0.0,8809.0,4.0,8805.0,0,12251.0,-201.0,20859.0,92.0,20951.0,33593.0,
09/30/2013,34673.0,2741.0,2741.0,0.0,4801.0,4801.0,0.0,1640.0,6078.0,1191.0,1057.0,3830.0,0.0,995.0,12.0,372.0,574.0,16255.0,3333.0,,,0.0,,15085.0,14216.0,9036.0,5180.0,373.0,112.0,18418.0,,4413.0,1312.0,396.0,31.0,2674.0,0.0,0.0,,,,0.0,1904.0,,10.0,2443.0,0.0,6317.0,3749.0,3749.0,,,,2882.0,,,429.0,6631.0,12948.0,0.0,8850.0,4.0,8846.0,0,12776.0,1.0,21627.0,98.0,21725.0,34673.0,
12/31/2013,34812.0,3436.0,3436.0,0.0,4896.0,4896.0,0.0,1539.0,5603.0,1175.0,798.0,3630.0,0.0,949.0,5.0,372.0,522.0,16423.0,3408.0,5212.0,-1804.0,0.0,,14981.0,14104.0,9049.0,5055.0,390.0,110.0,18389.0,,4563.0,1275.0,744.0,11.0,2533.0,1.0,0.0,0.0,0.0,,1.0,2114.0,0.0,9.0,2292.0,0.0,6678.0,3149.0,3149.0,0.0,0.0,,2655.0,0.0,140.0,214.0,5804.0,12482.0,0.0,8911.0,4.0,8907.0,0,13323.0,-4.0,22230.0,100.0,22330.0,34812.0,
03/31/2014,35480.0,3688.0,3688.0,0.0,5310.0,5310.0,0.0,1520.0,5659.0,1414.0,655.0,3590.0,0.0,1034.0,14.0,479.0,655.0,17211.0,3437.0,,,0.0,,14832.0,13828.0,8875.0,4953.0,402.0,109.0,18269.0,,4571.0,1391.0,612.0,30.0,2538.0,0.0,0.0,,,,0.0,2527.0,,3.0,2088.0,0.0,7098.0,3149.0,3149.0,,,,2441.0,,,350.0,5590.0,12688.0,0.0,8937.0,4.0,8933.0,0,13801.0,-41.0,22697.0,95.0,22792.0,35480.0,
06/30/2014,33827.0,3885.0,3885.0,0.0,4427.0,4427.0,0.0,1567.0,5198.0,1267.0,1031.0,2900.0,0.0,926.0,10.0,472.0,556.0,16003.0,3440.0,,,0.0,,14384.0,13448.0,8640.0,4808.0,351.0,103.0,17824.0,,4270.0,1178.0,436.0,11.0,2645.0,0.0,0.0,,,,0.0,2645.0,,13.0,2002.0,0.0,6915.0,3148.0,3148.0,,,,2346.0,,,331.0,5494.0,12409.0,0.0,9003.0,4.0,8999.0,0,12281.0,48.0,21332.0,86.0,21418.0,33827.0,
09/30/2014,34270.0,4091.0,4091.0,0.0,4482.0,4482.0,0.0,1615.0,5464.0,1315.0,1149.0,3000.0,0.0,1018.0,6.0,433.0,589.0,16670.0,3377.0,,,0.0,,14223.0,13309.0,8614.0,4695.0,356.0,119.0,17600.0,,4696.0,1259.0,448.0,30.0,2959.0,151.0,0.0,,,,151.0,2354.0,,46.0,2088.0,0.0,7201.0,2995.0,2995.0,,,,2455.0,,,321.0,5450.0,12651.0,0.0,9103.0,4.0,9099.0,0,12782.0,-362.0,21523.0,96.0,21619.0,34270.0,
12/31/2014,33562.0,3536.0,3536.0,0.0,4416.0,4416.0,0.0,1878.0,5281.0,1255.0,1027.0,2999.0,0.0,1051.0,8.0,503.0,559.0,16162.0,3362.0,5405.0,-2043.0,0.0,,14038.0,12983.0,8539.0,4444.0,362.0,182.0,17400.0,,4841.0,1189.0,642.0,11.0,2999.0,152.0,0.0,0.0,0.0,,152.0,2381.0,0.0,102.0,1972.0,0.0,7374.0,3014.0,3014.0,0.0,0.0,,2402.0,0.0,132.0,196.0,5416.0,12790.0,0.0,8345.0,4.0,8341.0,0,13181.0,-834.0,20692.0,80.0,20772.0,33562.0,
03/31/2015,32424.0,3024.0,3024.0,0.0,4024.0,4024.0,0.0,1926.0,5378.0,1250.0,1009.0,3119.0,0.0,947.0,6.0,559.0,519.0,15299.0,3216.0,,,0.0,,13909.0,12799.0,8509.0,4290.0,360.0,185.0,17125.0,,4300.0,988.0,591.0,30.0,2691.0,151.0,0.0,,,,151.0,2216.0,,99.0,2014.0,0.0,6667.0,4094.0,4094.0,,,,2541.0,,,428.0,6635.0,13302.0,0.0,7049.0,4.0,7045.0,0,13306.0,-1318.0,19037.0,85.0,19122.0,32424.0,
06/30/2015,31225.0,2544.0,2544.0,0.0,3476.0,3476.0,0.0,1810.0,5394.0,1227.0,982.0,3185.0,0.0,943.0,8.0,535.0,516.0,14167.0,3250.0,,,0.0,,13808.0,12764.0,8507.0,4257.0,327.0,174.0,17058.0,,3609.0,847.0,182.0,11.0,2569.0,151.0,0.0,,,,151.0,1912.0,,51.0,1976.0,0.0,5672.0,4154.0,4154.0,,,,2394.0,,,367.0,6548.0,12220.0,0.0,6629.0,4.0,6625.0,0,13417.0,-1119.0,18927.0,78.0,19005.0,31225.0,
09/30/2015,29628.0,1846.0,1846.0,0.0,3325.0,3325.0,0.0,1669.0,5172.0,1143.0,892.0,3137.0,0.0,921.0,1.0,520.0,492.0,12933.0,3122.0,,,0.0,,13573.0,12552.0,8465.0,4087.0,331.0,169.0,16695.0,,3382.0,731.0,141.0,169.0,2341.0,2.0,0.0,,,,2.0,1809.0,,64.0,1826.0,0.0,5193.0,3981.0,3981.0,,,,2248.0,,,358.0,6229.0,11422.0,0.0,6205.0,4.0,6201.0,0,13398.0,-1477.0,18126.0,80.0,18206.0,29628.0,
12/31/2015,25970.0,2080.0,2080.0,0.0,2926.0,2926.0,0.0,1250.0,4678.0,1069.0,632.0,2977.0,0.0,491.0,0.0,130.0,465.0,11425.0,3124.0,5276.0,-2152.0,0.0,,11421.0,10829.0,6980.0,3849.0,327.0,135.0,14545.0,,2910.0,623.0,439.0,8.0,1840.0,2.0,0.0,0.0,0.0,,2.0,1046.0,0.0,25.0,1362.0,0.0,3958.0,3907.0,3907.0,0.0,0.0,,1645.0,0.0,102.0,156.0,5552.0,9510.0,0.0,8009.0,4.0,8005.0,0,9927.0,-1553.0,16383.0,77.0,16460.0,25970.0,
03/31/2016,24754.0,1759.0,1759.0,0.0,2212.0,2212.0,0.0,1040.0,4534.0,1040.0,595.0,2899.0,0.0,503.0,2.0,144.0,469.0,10048.0,3303.0,,,0.0,,11403.0,10803.0,7003.0,3800.0,324.0,130.0,14706.0,,2592.0,467.0,326.0,29.0,1770.0,7.0,0.0,,,,7.0,836.0,,5.0,1239.0,0.0,3435.0,3372.0,3372.0,,,,1514.0,,,270.0,4886.0,8321.0,0.0,8028.0,4.0,8024.0,0,9635.0,-1308.0,16355.0,78.0,16433.0,24754.0,
06/30/2016,23784.0,1661.0,1661.0,0.0,2044.0,2044.0,0.0,790.0,4287.0,1066.0,605.0,2616.0,0.0,422.0,26.0,147.0,405.0,9204.0,3277.0,,,0.0,,11303.0,10695.0,6986.0,3709.0,314.0,121.0,14580.0,,2178.0,434.0,82.0,128.0,1534.0,12.0,0.0,,,,12.0,757.0,,5.0,1103.0,0.0,2947.0,3268.0,3268.0,,,,1383.0,,,275.0,4651.0,7598.0,0.0,8044.0,4.0,8040.0,0,9399.0,-1325.0,16118.0,68.0,16186.0,23784.0,
09/30/2016,22194.0,1510.0,1510.0,0.0,1808.0,1808.0,0.0,765.0,4161.0,1045.0,698.0,2418.0,0.0,467.0,28.0,135.0,444.0,8711.0,3261.0,,,0.0,,10222.0,9641.0,6015.0,3626.0,311.0,107.0,13483.0,,2043.0,396.0,64.0,148.0,1435.0,6.0,0.0,,,,6.0,566.0,,27.0,1155.0,0.0,2615.0,3210.0,3210.0,,,,1481.0,,,299.0,4691.0,7306.0,0.0,8083.0,4.0,8079.0,0,8018.0,-1283.0,14818.0,70.0,14888.0,22194.0,
12/31/2016,21140.0,1408.0,1408.0,0.0,2083.0,2083.0,0.0,665.0,3325.0,961.0,561.0,1803.0,0.0,395.0,6.0,86.0,339.0,7876.0,3150.0,5448.0,-2298.0,0.0,,10114.0,9597.0,6067.0,3530.0,307.0,118.0,13264.0,,2035.0,414.0,295.0,8.0,1318.0,506.0,0.0,,,,506.0,506.0,0.0,11.0,1064.0,0.0,3047.0,2708.0,2708.0,,,,1382.0,0.0,79.0,228.0,4090.0,7137.0,0.0,8107.0,4.0,8103.0,0,7285.0,-1452.0,13940.0,63.0,14003.0,21140.0,
03/31/2017,20904.0,1479.0,1479.0,0.0,1978.0,1978.0,0.0,653.0,3254.0,903.0,528.0,1823.0,0.0,380.0,1.0,87.0,301.0,7744.0,3108.0,,,0.0,,10052.0,9532.0,6065.0,3467.0,302.0,130.0,13160.0,,1930.0,388.0,204.0,29.0,1309.0,506.0,0.0,,,,506.0,416.0,,2.0,1043.0,0.0,2852.0,2707.0,2707.0,,,,1360.0,,,315.0,4067.0,6919.0,0.0,8139.0,4.0,8135.0,0,7138.0,-1356.0,13921.0,64.0,13985.0,20904.0,
06/30/2017,20887.0,1530.0,1530.0,0.0,2086.0,2086.0,0.0,599.0,3207.0,786.0,517.0,1904.0,0.0,319.0,6.0,70.0,299.0,7741.0,3052.0,,,0.0,,10094.0,9567.0,6129.0,3438.0,306.0,145.0,13146.0,,1988.0,448.0,213.0,7.0,1320.0,506.0,0.0,,,,506.0,357.0,,1.0,999.0,0.0,2851.0,2708.0,2708.0,,,,1306.0,,,306.0,4014.0,6865.0,0.0,8167.0,4.0,8163.0,0,7044.0,-1258.0,13953.0,69.0,14022.0,20887.0,
09/30/2017,20934.0,1722.0,1722.0,0.0,2060.0,2060.0,0.0,518.0,3219.0,719.0,499.0,2001.0,0.0,306.0,16.0,71.0,280.0,7825.0,3031.0,,,0.0,,10078.0,9542.0,6165.0,3377.0,309.0,140.0,13109.0,,2041.0,447.0,190.0,29.0,1375.0,506.0,0.0,,,,506.0,295.0,,3.0,925.0,0.0,2842.0,2707.0,2707.0,,,,1234.0,,,306.0,3941.0,6783.0,0.0,8194.0,4.0,8190.0,0,6999.0,-1109.0,14084.0,67.0,14151.0,20934.0,
12/31/2017,20206.0,1437.0,1437.0,0.0,2015.0,2015.0,0.0,495.0,3003.0,656.0,513.0,1834.0,0.0,267.0,10.0,13.0,244.0,7217.0,3002.0,5561.0,-2559.0,0.0,,9987.0,9528.0,6227.0,3301.0,309.0,127.0,12989.0,,2061.0,510.0,233.0,7.0,1311.0,6.0,0.0,,,,6.0,287.0,0.0,3.0,677.0,0.0,2354.0,2706.0,2706.0,,,,986.0,0.0,45.0,261.0,3692.0,6046.0,0.0,8238.0,4.0,8234.0,0,6966.0,-1110.0,14094.0,66.0,14160.0,20206.0,
03/31/2018,20010.0,1236.0,1236.0,0.0,2102.0,2102.0,0.0,415.0,3146.0,659.0,605.0,1882.0,0.0,287.0,,13.0,279.0,7186.0,2926.0,,,0.0,,9898.0,9432.0,6217.0,3215.0,312.0,141.0,12824.0,,1522.0,528.0,119.0,27.0,848.0,6.0,0.0,,,,6.0,604.0,0.0,,685.0,598.0,2132.0,2707.0,2707.0,,,,1020.0,0.0,,335.0,3727.0,5859.0,0.0,8260.0,4.0,8256.0,0,6883.0,-1061.0,14082.0,69.0,14151.0,20010.0,
06/30/2018,19758.0,1137.0,1137.0,0.0,1967.0,1967.0,0.0,445.0,3158.0,655.0,572.0,1931.0,0.0,301.0,4.0,13.0,284.0,7008.0,2859.0,,,0.0,,9891.0,9444.0,6273.0,3171.0,308.0,122.0,12750.0,,1564.0,616.0,108.0,7.0,833.0,8.0,0.0,,,,8.0,622.0,,2.0,666.0,609.0,2194.0,2707.0,2707.0,,,,889.0,,,221.0,3596.0,5790.0,0.0,8310.0,4.0,8306.0,0,6888.0,-1298.0,13900.0,68.0,13968.0,19758.0,
09/30/2018,19893.0,1293.0,1293.0,0.0,2005.0,2005.0,0.0,483.0,3177.0,627.0,600.0,1950.0,0.0,263.0,6.0,13.0,251.0,7221.0,2813.0,,,0.0,,9859.0,9411.0,6339.0,3072.0,304.0,125.0,12672.0,,1685.0,675.0,103.0,27.0,880.0,8.0,0.0,,,,8.0,583.0,,3.0,672.0,0.0,2276.0,2706.0,2706.0,,,,935.0,,,260.0,3641.0,5917.0,0.0,8365.0,4.0,8361.0,0,6869.0,-1328.0,13906.0,70.0,13976.0,19893.0,
12/31/2018,19796.0,1427.0,1427.0,0.0,2101.0,2101.0,0.0,565.0,2986.0,614.0,501.0,2515.0,-644.0,200.0,0.0,11.0,194.0,7279.0,2797.0,5484.0,-2687.0,0.0,,9720.0,9284.0,6264.0,3020.0,301.0,124.0,12517.0,,1853.0,722.0,190.0,7.0,934.0,7.0,0.0,,,,7.0,481.0,0.0,13.0,564.0,0.0,2341.0,2704.0,2482.0,222.0,222.0,,862.0,0.0,58.0,227.0,3566.0,5907.0,0.0,8394.0,4.0,8390.0,0,6862.0,-1437.0,13819.0,70.0,13889.0,19796.0,
03/31/2019,20002.0,1270.0,1270.0,0.0,1793.0,1793.0,0.0,539.0,3131.0,627.0,556.0,1948.0,0.0,205.0,,11.0,201.0,6938.0,3394.0,,,0.0,,9670.0,9234.0,6292.0,2942.0,299.0,126.0,13064.0,,1552.0,679.0,98.0,27.0,748.0,115.0,0.0,115.0,24.0,91.0,,436.0,,,565.0,0.0,2103.0,3211.0,2483.0,728.0,260.0,468.0,848.0,,,283.0,4059.0,6162.0,0.0,8412.0,4.0,8408.0,0,6766.0,-1413.0,13765.0,75.0,13840.0,20002.0,
06/30/2019,14349.0,1121.0,1121.0,0.0,1973.0,1973.0,0.0,585.0,2858.0,637.0,522.0,2606.0,-907.0,229.0,1.0,0.0,224.0,6766.0,3054.0,,,0.0,,4529.0,4106.0,3206.0,900.0,294.0,128.0,7583.0,,1630.0,695.0,99.0,7.0,829.0,116.0,0.0,116.0,28.0,88.0,,475.0,,3.0,177.0,0.0,2221.0,3179.0,2483.0,696.0,265.0,431.0,462.0,,,282.0,3641.0,5862.0,0.0,8445.0,4.0,8441.0,0,1358.0,-1392.0,8411.0,76.0,8487.0,14349.0,
09/30/2019,14005.0,1313.0,1313.0,0.0,1799.0,1799.0,0.0,615.0,2537.0,676.0,512.0,2396.0,-1047.0,251.0,1.0,0.0,247.0,6515.0,3034.0,,,0.0,,4456.0,4102.0,3236.0,866.0,291.0,62.0,7490.0,,1670.0,716.0,110.0,27.0,817.0,113.0,0.0,113.0,30.0,83.0,,493.0,,29.0,174.0,0.0,2276.0,3157.0,2484.0,673.0,255.0,418.0,443.0,,,240.0,3600.0,5876.0,0.0,8487.0,4.0,8483.0,0,1094.0,-1524.0,8057.0,72.0,8129.0,14005.0,
12/31/2019,13149.0,1171.0,1171.0,0.0,1855.0,1855.0,0.0,643.0,2197.0,577.0,364.0,2099.0,-843.0,247.0,5.0,0.0,234.0,6113.0,3028.0,6011.0,-2983.0,0.0,,4008.0,3659.0,2807.0,852.0,282.0,62.0,7036.0,,1682.0,715.0,154.0,8.0,805.0,114.0,0.0,114.0,30.0,84.0,,451.0,0.0,2.0,140.0,0.0,2247.0,2663.0,1989.0,674.0,250.0,424.0,393.0,0.0,32.0,219.0,3056.0,5303.0,0.0,8511.0,4.0,8507.0,0,690.0,-1423.0,7778.0,68.0,7846.0,13149.0,
03/31/2020,10690.0,1115.0,1115.0,0.0,1879.0,1879.0,0.0,639.0,2032.0,531.0,377.0,1983.0,-859.0,237.0,5.0,,215.0,5902.0,2613.0,,,0.0,,2175.0,2049.0,1515.0,534.0,57.0,64.0,4788.0,,1481.0,662.0,102.0,25.0,692.0,115.0,0.0,115.0,32.0,83.0,,567.0,,21.0,69.0,0.0,2163.0,2648.0,2002.0,646.0,252.0,394.0,325.0,,,235.0,2973.0,5136.0,0.0,8522.0,4.0,8518.0,0,-1381.0,-1655.0,5486.0,68.0,5554.0,10690.0,
06/30/2020,10447.0,1447.0,1447.0,0.0,1502.0,1502.0,0.0,508.0,1929.0,478.0,334.0,1860.0,-743.0,204.0,6.0,,195.0,5590.0,2615.0,,,0.0,,2242.0,2018.0,1493.0,525.0,66.0,152.0,4857.0,,1382.0,556.0,169.0,7.0,650.0,115.0,0.0,115.0,31.0,84.0,,457.0,,7.0,71.0,0.0,1954.0,2666.0,2029.0,637.0,246.0,391.0,294.0,,,216.0,2960.0,4914.0,0.0,8547.0,4.0,8543.0,0,-1474.0,-1613.0,5460.0,73.0,5533.0,10447.0,
