Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Student Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Associates,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2006,93257.0,3206.0,3152.0,,,21529.0,,,,,26531.0,,,22638.0,,,,,,,2618.0,51787.0,-597.0,51190.0,,,4482.0,3638.0,844.0,,,,0.0,9698.0,,14250.0,46649.0,29570.0,17079.0,0.0,60899.0,8691.0,,,,,,7749.0,,,,,,,,,,,,0.0,3113.0,,,-3124.0,9230.0,-438.0,8781.0,627.0,9408.0,,
06/30/2006,94914.0,3438.0,2680.0,,,20473.0,,,,,27353.0,,,22837.0,,,,,,,2523.0,52713.0,-611.0,52102.0,,,4498.0,3636.0,862.0,,,,0.0,11723.0,,14434.0,49059.0,30585.0,18474.0,0.0,63493.0,7819.0,2136.0,,,,,7832.0,,,,,,,,,,,,0.0,3149.0,,,-3201.0,9449.0,-570.0,8827.0,632.0,9459.0,,
09/30/2006,98436.0,3018.0,5536.0,,,18292.0,,,,,27778.0,,,20775.0,,,,,,,4664.0,53217.0,-566.0,52651.0,,,3594.0,3418.0,176.0,3836.0,,,0.0,11509.0,,14840.0,49732.0,30866.0,18866.0,0.0,64572.0,8082.0,2275.0,,,,,6613.0,,,,,,,,,,,,0.0,3443.0,,,-3296.0,10771.0,-160.0,10758.0,408.0,11166.0,,
12/31/2006,101820.0,3523.0,4893.0,,,22043.0,,,,,27672.0,,,22057.0,,,,,,,2742.0,52471.0,-560.0,51911.0,1702.0,,3566.0,3402.0,164.0,,,,0.0,14182.0,,16070.0,50231.0,31207.0,19024.0,0.0,66301.0,7433.0,2051.0,,,,,7595.0,,,,,,,,,,,,7.16,3407.84,,,-3377.0,10985.0,-235.0,10788.0,885.0,11673.0,,
03/31/2007,122563.0,3234.0,4645.0,,,26475.0,,,,,36420.0,,,26141.0,,,,,,,2746.0,65307.0,-690.0,64617.0,,,7670.0,7739.0,-69.0,5408.0,,,0.0,10514.0,,18191.0,59176.0,36980.0,22196.0,0.0,77367.0,11277.0,,,,,,9179.0,,,,,,,,,,,,0.0,4284.0,,,-517.0,11134.0,-162.0,14739.0,1367.0,16106.0,,
06/30/2007,125651.0,3177.0,5491.0,,,24682.0,,,,,37862.0,,,26470.0,,,,,,,2944.0,67276.0,-703.0,66573.0,,,7648.0,7745.0,-97.0,5584.0,,,0.0,12496.0,,18302.0,58919.0,35922.0,22997.0,0.0,77221.0,12753.0,,,,,,11763.0,,,,,,,,,,,,0.0,4370.0,,,-766.0,11339.0,-439.0,14504.0,1370.0,15874.0,,
09/30/2007,131366.0,3318.0,6304.0,,,27041.0,,,,,38588.0,,,26776.0,,,,,,,3400.0,68764.0,-717.0,68047.0,,,8221.0,7836.0,385.0,5975.0,,,0.0,12460.0,,18570.0,59839.0,36034.0,23805.0,0.0,78409.0,10911.0,1990.0,,,,,16542.0,,,,,,,,,,,,0.0,4395.0,,,-1132.0,11531.0,-255.0,14539.0,1666.0,16205.0,,
12/31/2007,138920.0,3567.0,6858.0,,,28847.0,,,,,41013.0,,,26893.0,,,,,,,4340.0,72246.0,-830.0,71416.0,2001.0,,8850.0,8405.0,445.0,,,,0.0,17381.0,,19440.0,63256.0,36854.0,26402.0,0.0,82696.0,12539.0,2737.0,,,,,18392.0,,,,,,,,,,,,9.64,4372.36,,,-878.0,11497.0,-147.0,14854.0,1654.0,16508.0,,
03/31/2008,139991.0,3934.0,2157.0,,,28432.0,,,,,42154.0,,,28376.0,,,,,,,2788.0,73318.0,-865.0,72453.0,,,8665.0,8244.0,421.0,6187.0,,,0.0,18163.0,,19176.0,61234.0,38392.0,22842.0,0.0,80410.0,10872.0,2510.0,,,,,21907.0,,,,,,,,,,,,0.0,4367.0,,,-829.0,11664.0,-779.0,14423.0,2008.0,16431.0,,
06/30/2008,142771.0,3525.0,3015.0,,,31344.0,,,,,43948.0,,,28800.0,,,,,,,2580.0,75328.0,-988.0,74340.0,,,9236.0,8824.0,412.0,6376.0,,,0.0,14935.0,,19869.0,64820.0,39875.0,24945.0,0.0,84689.0,11927.0,1887.0,,,,,20545.0,,,,,,,,,,,,0.0,5174.0,,,-779.0,11940.0,-1227.0,15108.0,2009.0,17117.0,,
09/30/2008,145610.0,3060.0,1826.0,,,31415.0,,,,,45633.0,,,29253.0,,,,,,,2220.0,77106.0,-1053.0,76053.0,,,9215.0,8829.0,386.0,6735.0,,,0.0,17306.0,,19255.0,65729.0,40996.0,24733.0,0.0,84984.0,10689.0,2611.0,,,,,21450.0,,,,,,,,,,,,0.0,5164.0,,,-675.0,11959.0,-2230.0,14218.0,2070.0,16288.0,,
12/31/2008,291081.0,4471.0,16715.0,,,,,,,,99516.0,,,74072.0,,,,,,,6267.0,179855.0,-3917.0,175938.0,,,9798.0,8868.0,930.0,8554.0,,,0.0,75605.0,,43212.0,149653.0,73734.0,75919.0,0.0,192865.0,9242.0,,,,,,42998.0,,,,,,,,,,,,7918.0,10589.0,,,-597.0,11461.0,-3949.0,25422.0,2226.0,27648.0,,
03/31/2009,286422.0,3576.0,17144.0,1554.0,15590.0,47340.0,1087.0,42640.0,3613.0,0.0,96917.0,31720.0,65197.0,74456.0,3148.0,24112.0,22488.0,1737.0,5127.0,17844.0,4045.0,175418.0,-4299.0,171119.0,,,12178.0,8855.0,3323.0,8215.0,,,0.0,26850.0,,44473.0,150162.0,80959.0,69203.0,0.0,194635.0,15793.0,,,,,15793.0,41507.0,,,,41507.0,,,,,,5831.0,257766.0,7933.0,10545.0,2261.0,8284.0,-450.0,11738.0,-3289.0,26477.0,2179.0,28656.0,286422.0,
06/30/2009,279754.0,3797.0,12898.0,1814.0,11084.0,51894.0,1925.0,46005.0,3964.0,0.0,91551.0,22761.0,68790.0,73458.0,3261.0,24373.0,21521.0,1784.0,5340.0,17179.0,4662.0,169671.0,-4569.0,165102.0,,,12890.0,9206.0,3684.0,8168.0,,3804.0,0.0,21201.0,,46408.0,144031.0,80609.0,63422.0,0.0,190439.0,6229.0,3921.0,,,,2308.0,38452.0,,,,38452.0,,,,,3847.0,11320.0,250287.0,7947.0,11125.0,2342.0,8783.0,-435.0,11758.0,-3101.0,27294.0,2173.0,29467.0,279754.0,
09/30/2009,271407.0,3426.0,4481.0,2427.0,2054.0,56488.0,2075.0,49748.0,4665.0,0.0,87275.0,30347.0,56928.0,73333.0,3533.0,36370.0,20458.0,1988.0,6370.0,4614.0,3509.0,164117.0,-4810.0,159307.0,,,12734.0,9286.0,3448.0,8684.0,,,0.0,26287.0,,47877.0,135932.0,80129.0,55803.0,0.0,183809.0,7032.0,,,,,7032.0,34878.0,,,,34878.0,,,,,,14025.0,239744.0,7960.0,11208.0,2348.0,8860.0,-472.0,12179.0,-1947.0,28928.0,2735.0,31663.0,271407.0,
12/31/2009,269863.0,4288.0,6878.0,2390.0,4488.0,58151.0,2124.0,50798.0,5229.0,0.0,84151.0,29333.0,54818.0,73392.0,3536.0,35947.0,19810.0,2013.0,7468.0,4618.0,2539.0,160082.0,-5072.0,155010.0,,,12909.0,9505.0,3404.0,10254.0,7109.0,,0.0,15264.0,,40406.0,146516.0,92239.0,54277.0,0.0,186922.0,6231.0,,0.0,0.0,,6231.0,33030.0,0.0,0.0,,33030.0,656.0,282.0,374.0,5402.0,,5055.0,237296.0,7974.0,11299.0,2354.0,8945.0,-513.0,13144.0,-1962.0,29942.0,2625.0,32567.0,269863.0,
03/31/2010,265396.0,3563.0,1974.0,1367.0,607.0,59201.0,1595.0,49541.0,8065.0,0.0,82764.0,28061.0,54703.0,74502.0,4962.0,35430.0,19268.0,2206.0,8320.0,4316.0,2691.0,159957.0,-5319.0,154638.0,,,12714.0,9425.0,3289.0,10256.0,,2220.0,0.0,20830.0,,39993.0,142530.0,93390.0,49140.0,0.0,182523.0,11122.0,,,,,11122.0,31339.0,,,,31339.0,,,,,1713.0,9265.0,235962.0,645.0,14621.0,2676.0,11945.0,-500.0,13340.0,-1288.0,26818.0,2616.0,29434.0,265396.0,
06/30/2010,261695.0,3558.0,7237.0,2209.0,5028.0,54599.0,882.0,45850.0,7867.0,0.0,81226.0,26994.0,54232.0,73116.0,4920.0,34961.0,17837.0,2697.0,8867.0,3834.0,2756.0,157098.0,-5336.0,151762.0,,,12138.0,9410.0,2728.0,10159.0,,3163.0,0.0,19079.0,,43367.0,135432.0,89419.0,46013.0,0.0,178799.0,3690.0,,,,,3690.0,36737.0,,,,36737.0,,,,,2078.0,9401.0,230705.0,646.0,14657.0,2678.0,11979.0,-557.0,14073.0,-442.0,28377.0,2613.0,30990.0,261695.0,
09/30/2010,260133.0,3724.0,2509.0,2094.0,415.0,64416.0,955.0,56050.0,7411.0,0.0,78687.0,25499.0,53188.0,71440.0,4843.0,34585.0,16484.0,2863.0,8819.0,3846.0,3275.0,153402.0,-5231.0,148171.0,,,10518.0,8166.0,2352.0,10137.0,,2446.0,0.0,18212.0,,45811.0,133372.0,89485.0,43887.0,0.0,179183.0,9126.0,,,,,9126.0,30637.0,,,,30637.0,,,,,1022.0,7499.0,227467.0,646.0,14688.0,2680.0,12008.0,-552.0,15114.0,146.0,30042.0,2624.0,32666.0,260133.0,
12/31/2010,264284.0,3297.0,5314.0,3704.0,1610.0,66088.0,1826.0,57310.0,6952.0,0.0,79504.0,24327.0,55177.0,71091.0,3920.0,34226.0,15999.0,2983.0,9196.0,4767.0,3492.0,154087.0,-4887.0,149200.0,,,10753.0,8149.0,2604.0,9220.0,4775.0,1895.0,0.0,13742.0,,50069.0,133321.0,91921.0,41400.0,0.0,183390.0,10699.0,,0.0,0.0,,10699.0,28789.0,0.0,0.0,,28789.0,683.0,290.0,393.0,4934.0,1058.0,1893.0,231446.0,647.0,14739.0,2682.0,12057.0,-572.0,15859.0,-431.0,30242.0,2596.0,32838.0,264284.0,
03/31/2011,259378.0,3389.0,3599.0,2240.0,1359.0,63246.0,2254.0,54527.0,6465.0,0.0,79950.0,23348.0,56602.0,69437.0,3707.0,33656.0,15333.0,3156.0,9041.0,4544.0,2980.0,152367.0,-4759.0,147608.0,,,10764.0,8146.0,2618.0,9595.0,,1619.0,0.0,19558.0,,47786.0,134204.0,94824.0,39380.0,0.0,181990.0,9342.0,,,,,9342.0,25654.0,,,,25654.0,,,,,929.0,7746.0,225661.0,647.0,14738.0,2682.0,12056.0,-584.0,16640.0,-309.0,31132.0,2585.0,33717.0,259378.0,
06/30/2011,263117.0,3865.0,6865.0,2357.0,4508.0,61489.0,2075.0,49667.0,9747.0,0.0,81149.0,22529.0,58620.0,69170.0,3754.0,33379.0,14982.0,3705.0,8816.0,4534.0,2679.0,152998.0,-4627.0,148371.0,,,10594.0,8182.0,2412.0,9776.0,,1770.0,0.0,20387.0,,51930.0,129961.0,93427.0,36534.0,0.0,181891.0,10270.0,,,,,10270.0,24906.0,,,,24906.0,,,,,901.0,10276.0,228244.0,648.0,14707.0,2682.0,12025.0,-533.0,17344.0,69.0,32235.0,2638.0,34873.0,263117.0,
09/30/2011,269470.0,3982.0,4579.0,1806.0,2773.0,65065.0,2960.0,49715.0,12390.0,0.0,84849.0,22599.0,62250.0,69694.0,3785.0,33163.0,14655.0,4447.0,9154.0,4490.0,2491.0,157034.0,-4507.0,152527.0,,,10156.0,8207.0,1949.0,9915.0,,3135.0,,20111.0,,55549.0,132183.0,95854.0,36329.0,0.0,187732.0,8533.0,,,,,8533.0,26569.0,,,,26569.0,,,,,992.0,8402.0,232228.0,1636.0,14736.0,2682.0,12054.0,-535.0,17985.0,397.0,34219.0,3023.0,37242.0,269470.0,
12/31/2011,271205.0,4105.0,3374.0,2205.0,1169.0,63147.0,2513.0,48568.0,12066.0,0.0,88314.0,22620.0,65694.0,70700.0,3976.0,33089.0,14469.0,5181.0,9582.0,4403.0,2936.0,161950.0,-4347.0,157603.0,,,10144.0,8285.0,1859.0,10134.0,3864.0,2360.0,0.0,16474.0,,57717.0,130249.0,98617.0,31632.0,0.0,187966.0,9623.0,,0.0,0.0,,9623.0,27081.0,0.0,0.0,,27081.0,1077.0,680.0,397.0,5002.0,711.0,2499.0,233959.0,1637.0,14755.0,2683.0,12072.0,-487.0,18253.0,-105.0,34053.0,3193.0,37246.0,271205.0,
03/31/2012,295883.0,4162.0,3455.0,1371.0,2084.0,67193.0,2639.0,53358.0,11196.0,0.0,100643.0,25128.0,75515.0,75571.0,4089.0,35744.0,16212.0,5794.0,9246.0,4486.0,2456.0,178670.0,-4196.0,174474.0,,,11188.0,9169.0,2019.0,10352.0,,2135.0,0.0,22924.0,,65086.0,141041.0,109426.0,31615.0,0.0,206127.0,13296.0,,,,,13296.0,29243.0,,,,29243.0,,,,,583.0,8398.0,257647.0,1638.0,14759.0,2685.0,12074.0,-467.0,18834.0,281.0,35045.0,3191.0,38236.0,295883.0,
06/30/2012,299575.0,4136.0,5641.0,1646.0,3995.0,64058.0,2121.0,51251.0,10686.0,0.0,104145.0,25244.0,78901.0,76280.0,4123.0,35838.0,15823.0,7166.0,8807.0,4523.0,3333.0,183758.0,-4156.0,179602.0,,,10962.0,9158.0,1804.0,10617.0,,2716.0,0.0,21843.0,,66378.0,140545.0,109729.0,30816.0,0.0,206923.0,15471.0,,,,,15471.0,28218.0,,,,28218.0,,,,,612.0,8137.0,259361.0,3120.0,14785.0,2687.0,12098.0,-451.0,19149.0,402.0,37005.0,3209.0,40214.0,299575.0,
09/30/2012,300803.0,4284.0,4045.0,1724.0,2321.0,65478.0,2664.0,52133.0,10681.0,0.0,105200.0,25532.0,79668.0,76664.0,4135.0,35878.0,15383.0,8328.0,8415.0,4525.0,2737.0,184601.0,-4039.0,180562.0,,,10941.0,9163.0,1778.0,10846.0,,2775.0,0.0,21872.0,,65145.0,141118.0,113326.0,27792.0,0.0,206263.0,16448.0,,,,,16448.0,26656.0,,,,26656.0,,,,,658.0,8976.0,259001.0,3559.0,14838.0,2689.0,12149.0,-518.0,19813.0,991.0,38683.0,3119.0,41802.0,300803.0,
12/31/2012,305107.0,5220.0,5447.0,1463.0,3984.0,63502.0,2096.0,51052.0,10354.0,0.0,108942.0,25902.0,83040.0,76914.0,4303.0,35920.0,15240.0,8708.0,8238.0,4505.0,3693.0,189549.0,-4036.0,185513.0,5428.0,5428.0,10869.0,9072.0,1797.0,10877.0,4952.0,2430.0,0.0,10869.0,,73995.0,139147.0,113056.0,26091.0,0.0,213142.0,13742.0,,0.0,0.0,,13742.0,27165.0,0.0,0.0,,27165.0,1259.0,865.0,394.0,5513.0,589.0,1932.0,263342.0,3590.0,14883.0,2690.0,12193.0,-569.0,20265.0,834.0,39003.0,2762.0,41765.0,305107.0,
03/31/2013,300812.0,3948.0,2815.0,1274.0,1541.0,61604.0,2243.0,49536.0,9825.0,0.0,110304.0,26019.0,84285.0,76200.0,4081.0,36030.0,14985.0,8716.0,8048.0,4340.0,3295.0,189799.0,-3828.0,185971.0,,,9764.0,9075.0,689.0,11008.0,,2441.0,0.0,23261.0,,71975.0,139645.0,114566.0,25079.0,0.0,211620.0,13250.0,,,,,13250.0,24397.0,,,,24397.0,,,,,657.0,8810.0,258734.0,3591.0,14864.0,2690.0,12174.0,-552.0,20993.0,767.0,39663.0,2415.0,42078.0,300812.0,
06/30/2013,304415.0,4051.0,5410.0,1613.0,3797.0,59558.0,2109.0,47899.0,9550.0,0.0,113270.0,26340.0,86930.0,76505.0,4135.0,36416.0,14777.0,9066.0,7814.0,4297.0,3814.0,193589.0,-3772.0,189817.0,,,9727.0,9075.0,652.0,10054.0,,2244.0,0.0,23554.0,,72080.0,140199.0,114565.0,25634.0,0.0,212279.0,13093.0,,,,,13093.0,26771.0,,,,26771.0,,,,,1065.0,9266.0,262474.0,3939.0,14927.0,2693.0,12234.0,-453.0,21828.0,45.0,40286.0,1655.0,41941.0,304415.0,
09/30/2013,308597.0,4908.0,8958.0,911.0,8047.0,58863.0,1603.0,45762.0,11498.0,0.0,114435.0,27445.0,86990.0,78421.0,4242.0,36591.0,15392.0,10259.0,7711.0,4226.0,2399.0,195255.0,-3691.0,191564.0,,,9690.0,9074.0,616.0,10303.0,,1943.0,0.0,22368.0,,73963.0,142111.0,118784.0,23327.0,0.0,216074.0,12041.0,,,,,12041.0,28232.0,,,,28232.0,,,,,864.0,8566.0,265777.0,3940.0,15005.0,2695.0,12310.0,-423.0,22561.0,47.0,41130.0,1690.0,42820.0,308597.0,
12/31/2013,320192.0,4043.0,14121.0,1986.0,12135.0,63367.0,3073.0,48607.0,11687.0,0.0,117145.0,28767.0,88378.0,78468.0,4425.0,36447.0,15065.0,10827.0,7534.0,4170.0,2255.0,197868.0,-3609.0,194259.0,5618.0,5618.0,11290.0,9074.0,2216.0,10560.0,3815.0,1695.0,0.0,11424.0,,77756.0,143175.0,119709.0,23466.0,0.0,220931.0,12346.0,,0.0,0.0,,12346.0,33759.0,0.0,0.0,,33759.0,667.0,292.0,375.0,5437.0,904.0,2111.0,276155.0,3941.0,15114.0,2698.0,12416.0,-408.0,23251.0,436.0,42334.0,1703.0,44037.0,320192.0,
03/31/2014,323423.0,4723.0,16020.0,1143.0,14877.0,61025.0,2381.0,47483.0,11161.0,0.0,120773.0,29672.0,91101.0,77469.0,4309.0,35872.0,14806.0,10906.0,7360.0,4216.0,2102.0,200344.0,-3530.0,196814.0,,,9621.0,9074.0,547.0,10337.0,,1680.0,,23203.0,,78054.0,144328.0,121948.0,22380.0,0.0,222382.0,10745.0,,,,,10745.0,36061.0,,,,36061.0,,,,,820.0,8497.0,278505.0,3943.0,15094.0,2700.0,12394.0,-382.0,24010.0,656.0,43321.0,1597.0,44918.0,323423.0,
06/30/2014,327064.0,4892.0,18402.0,1526.0,16876.0,58830.0,2228.0,44519.0,12083.0,0.0,124083.0,30547.0,93536.0,76901.0,4435.0,35466.0,14560.0,11005.0,7118.0,4317.0,2228.0,203212.0,-3453.0,199759.0,,,9589.0,9074.0,515.0,10583.0,,2043.0,0.0,22966.0,,78083.0,144471.0,122441.0,22030.0,0.0,222554.0,10842.0,,,,,10842.0,38224.0,,,,38224.0,,,,,987.0,8664.0,281271.0,3944.0,15209.0,2703.0,12506.0,-584.0,24755.0,881.0,44205.0,1588.0,45793.0,327064.0,
09/30/2014,334424.0,4164.0,28008.0,1761.0,26247.0,57689.0,2650.0,43620.0,11419.0,0.0,124063.0,30563.0,93500.0,76809.0,4449.0,35055.0,14351.0,11548.0,6978.0,4428.0,2143.0,203015.0,-3406.0,199609.0,,,9558.0,9074.0,484.0,10763.0,,1834.0,0.0,22799.0,,78495.0,147809.0,125953.0,21856.0,0.0,226304.0,11483.0,,,,,11483.0,40844.0,,,,40844.0,,,,,1007.0,8791.0,288429.0,3945.0,15276.0,2703.0,12573.0,-931.0,25464.0,727.0,44481.0,1514.0,45995.0,334424.0,
12/31/2014,345072.0,4360.0,33631.0,1852.0,31779.0,58176.0,2353.0,44235.0,11588.0,0.0,128368.0,30948.0,97420.0,76449.0,4612.0,34677.0,14407.0,11616.0,6626.0,4511.0,2262.0,207079.0,-3331.0,203748.0,5643.0,5643.0,9596.0,9103.0,493.0,10728.0,3670.0,2587.0,0.0,12933.0,,82829.0,149405.0,128009.0,21396.0,0.0,232234.0,11862.0,,0.0,0.0,,11862.0,44906.0,0.0,0.0,,44906.0,843.0,464.0,379.0,5607.0,1383.0,2163.0,298998.0,3946.0,15332.0,2705.0,12627.0,-1430.0,26200.0,503.0,44551.0,1523.0,46074.0,345072.0,
03/31/2015,350960.0,4151.0,33091.0,1893.0,31198.0,62919.0,2151.0,47579.0,13189.0,0.0,129675.0,32025.0,97650.0,75047.0,4434.0,34065.0,14489.0,11120.0,6448.0,4491.0,2423.0,207145.0,-3306.0,203839.0,,,9566.0,9103.0,463.0,10523.0,,3359.0,0.0,23512.0,,83527.0,152976.0,132438.0,20538.0,0.0,236503.0,10172.0,,,,,10172.0,46657.0,,,,46657.0,,,,,1870.0,9320.0,304522.0,3948.0,15267.0,2706.0,12561.0,-1775.0,26882.0,703.0,45025.0,1413.0,46438.0,350960.0,
06/30/2015,353945.0,4412.0,35940.0,1971.0,33969.0,63696.0,2334.0,47679.0,13683.0,0.0,130722.0,32589.0,98133.0,74431.0,4520.0,33535.0,14532.0,11057.0,6212.0,4575.0,2357.0,207510.0,-3272.0,204238.0,,,9538.0,9103.0,435.0,10531.0,,2557.0,0.0,23033.0,,82653.0,157051.0,136461.0,20590.0,0.0,239704.0,8433.0,,,,,8433.0,49843.0,,,,49843.0,,,,,1391.0,8662.0,308033.0,3449.0,15340.0,2708.0,12632.0,-2262.0,27609.0,379.0,44515.0,1397.0,45912.0,353945.0,
09/30/2015,362125.0,3835.0,35758.0,1534.0,34224.0,69967.0,1901.0,53663.0,14403.0,0.0,131164.0,33737.0,97427.0,73819.0,4600.0,19309.0,14492.0,11039.0,6070.0,18309.0,2060.0,207043.0,-3237.0,203806.0,,,9510.0,9103.0,407.0,10497.0,,3619.0,0.0,25133.0,,83632.0,161347.0,140465.0,20882.0,0.0,244979.0,6008.0,,,,,6008.0,50655.0,,,,50655.0,,,,,1870.0,12335.0,315847.0,3450.0,15383.0,2708.0,12675.0,-2837.0,28337.0,615.0,44948.0,1330.0,46278.0,362125.0,
12/31/2015,358493.0,4065.0,30546.0,,30546.0,70528.0,,55760.0,14768.0,,133544.0,34936.0,98608.0,73152.0,4862.0,32133.0,14411.0,11157.0,5881.0,4708.0,1540.0,208236.0,-2727.0,205509.0,5908.0,5908.0,9482.0,9103.0,379.0,10587.0,3284.0,1836.0,0.0,16748.0,,90038.0,158964.0,138454.0,20510.0,0.0,249002.0,4570.0,,0.0,0.0,,4570.0,49962.0,0.0,0.0,,49962.0,547.0,379.0,168.0,5446.0,640.0,2346.0,312513.0,3540.0,15365.0,2708.0,12657.0,-3368.0,29043.0,130.0,44710.0,1270.0,45980.0,358493.0,
03/31/2016,360985.0,3861.0,30601.0,1123.0,29478.0,74453.0,1884.0,57415.0,15154.0,0.0,135130.0,35814.0,99316.0,72355.0,4746.0,31458.0,14672.0,11177.0,5701.0,4601.0,1541.0,209026.0,-2711.0,206315.0,,,9456.0,9103.0,353.0,10391.0,,6930.0,0.0,18978.0,,90182.0,160177.0,141122.0,19055.0,0.0,250359.0,4819.0,,,,,4819.0,49359.0,,,,49359.0,,,,,5235.0,4885.0,314657.0,3453.0,15294.0,2708.0,12586.0,-3791.0,29642.0,532.0,45130.0,1198.0,46328.0,360985.0,
06/30/2016,361335.0,4196.0,28226.0,1476.0,26750.0,73807.0,2006.0,56884.0,14917.0,0.0,137022.0,36460.0,100562.0,72034.0,4896.0,30883.0,14799.0,11449.0,5482.0,4525.0,2296.0,211352.0,-2685.0,208667.0,,,9432.0,9103.0,329.0,10469.0,,2976.0,0.0,23562.0,,90356.0,159422.0,140371.0,19051.0,0.0,249778.0,4164.0,,,,,4164.0,50407.0,,,,50407.0,,,,,583.0,9704.0,314636.0,3455.0,15362.0,2709.0,12653.0,-4304.0,30309.0,736.0,45558.0,1141.0,46699.0,361335.0,
09/30/2016,369348.0,4531.0,27776.0,718.0,27058.0,81126.0,2612.0,61941.0,16573.0,0.0,138163.0,36651.0,101512.0,72283.0,5029.0,18014.0,15141.0,11898.0,5337.0,16864.0,2053.0,212499.0,-2619.0,209880.0,,,9407.0,9103.0,304.0,10605.0,,2514.0,0.0,23509.0,,92282.0,167613.0,148864.0,18749.0,0.0,259895.0,3352.0,,,,,3352.0,48189.0,,,,48189.0,,,,,511.0,10556.0,322503.0,3456.0,15412.0,2709.0,12703.0,-4765.0,30958.0,646.0,45707.0,1138.0,46845.0,369348.0,
12/31/2016,366380.0,4879.0,25711.0,,25711.0,75947.0,,60104.0,15843.0,,137955.0,36591.0,101364.0,72878.0,5282.0,29949.0,15598.0,12380.0,5159.0,4510.0,2504.0,213337.0,-2589.0,210748.0,5522.0,5522.0,9376.0,9103.0,273.0,10728.0,2973.0,1499.0,0.0,18997.0,,96799.0,160365.0,142805.0,17560.0,0.0,257164.0,4176.0,,0.0,0.0,,4176.0,48530.0,0.0,0.0,,48530.0,524.0,359.0,165.0,5339.0,895.0,2898.0,319526.0,4000.04,15359.96,2709.0,12650.96,-5066.0,31670.0,-265.0,45699.0,1155.0,46854.0,366380.0,
03/31/2017,370944.0,5003.0,27877.0,,27877.0,76432.0,,59339.0,17093.0,0.0,140662.0,36897.0,103765.0,72164.0,5112.0,29577.0,15781.0,12337.0,4974.0,4383.0,1414.0,214240.0,-2561.0,211679.0,0.0,,9356.0,9103.0,253.0,10900.0,,1298.0,0.0,28399.0,,97076.0,163634.0,146658.0,16976.0,0.0,260710.0,4879.0,,,,,4879.0,50183.0,,,,50183.0,,,,,617.0,8652.0,325041.0,4000.04,14983.96,2709.0,12274.96,-5323.0,32372.0,-279.0,45754.0,149.0,45903.0,370944.0,
06/30/2017,372190.0,5039.0,22482.0,,22482.0,76431.0,,58878.0,17553.0,0.0,145765.0,37208.0,108557.0,72269.0,5211.0,29219.0,16049.0,12488.0,4751.0,4551.0,2030.0,220064.0,-2561.0,217503.0,0.0,,9527.0,9163.0,364.0,10819.0,,1410.0,0.0,28979.0,,95070.0,164106.0,146702.0,17404.0,0.0,259176.0,5202.0,,,,,5202.0,51204.0,,,,51204.0,,,,,604.0,9819.0,326005.0,4000.04,15035.96,2710.0,12325.96,-5987.0,33133.0,-98.0,46084.0,101.0,46185.0,372190.0,
09/30/2017,375191.0,4736.0,24713.0,,24713.0,74994.0,,57254.0,17740.0,0.0,148527.0,37210.0,111317.0,72582.0,5375.0,28811.0,16601.0,12743.0,4620.0,4432.0,1764.0,222873.0,-2605.0,220268.0,,,9503.0,9163.0,340.0,11009.0,,1323.0,0.0,28645.0,,93320.0,167415.0,149993.0,17422.0,0.0,260735.0,4958.0,,,,,4958.0,52606.0,,,,52606.0,,,,,544.0,9896.0,328739.0,3982.0,15071.0,2710.0,12361.0,-6462.0,33819.0,-22.0,46388.0,64.0,46452.0,375191.0,
12/31/2017,380768.0,5249.0,28595.0,,28595.0,76131.0,,57618.0,18513.0,0.0,147439.0,36912.0,110527.0,73019.0,5699.0,28364.0,17212.0,12880.0,4454.0,4410.0,2655.0,223113.0,-2611.0,220502.0,5436.0,5436.0,9498.0,9173.0,325.0,11392.0,1703.0,1184.0,0.0,21078.0,,79864.0,185189.0,167928.0,17261.0,0.0,265053.0,4789.0,,0.0,0.0,,4789.0,54299.0,0.0,0.0,,54299.0,875.0,750.0,125.0,3677.0,1039.0,3451.0,333183.0,4000.04,15083.96,2710.0,12373.96,-6904.0,35481.0,-148.0,47513.0,72.0,47585.0,380768.0,
