Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2007,1925.154,79.415,30.305,49.11,282.045,282.045,,295.114,81.899,77.241,135.974,0.0,62.486,,,,,,719.06,331.072,664.096,-333.024,,875.022,386.066,196.218,189.848,488.956,1206.094,,164.318,164.318,,,,27.157,,,,,,188.362,,,,188.362,379.837,650.762,,,,,140.086,,,,,140.086,790.848,1170.685,,519.419,,,0.0,178.374,56.676,754.469,,754.469,1925.154,
09/29/2007,1946.652,79.324,46.837,32.487,283.443,283.443,,314.597,85.123,78.702,150.772,0.0,69.978,,,,,,747.342,322.206,665.239,-343.033,0.0,877.104,387.197,199.73,187.467,489.907,1199.31,,170.639,170.639,,,,26.991,0.0,,,,,0.0,,,,146.419,344.049,642.629,,,,,188.748,,,,,188.748,831.377,1175.426,0.0,521.117,,,0.0,202.245,47.864,771.226,0.0,771.226,1946.652,
12/29/2007,2039.31,101.805,72.163,29.642,311.013,311.013,,326.002,96.076,83.427,146.499,0.0,64.666,,,,,,803.486,329.0,687.068,-358.068,0.0,906.824,404.364,212.934,191.43,502.46,1235.824,,194.214,194.214,,,,20.476,0.0,,,,,0.0,,,,154.012,368.702,648.077,,,,,206.135,,,,,206.135,854.212,1222.914,0.0,505.076,,,0.0,231.85,79.47,816.396,0.0,816.396,2039.31,
03/29/2008,2197.385,65.127,64.402,0.725,372.526,372.526,,356.906,93.068,94.222,169.616,0.0,61.292,,,,,,855.851,335.679,708.297,-372.618,0.0,1005.855,495.946,264.913,231.033,509.909,1341.534,,229.744,229.744,,,,27.767,0.0,0.0,0.0,,,0.0,,,,158.525,416.036,697.598,697.598,0.0,0.0,,223.187,,,,,223.187,920.785,1336.821,0.0,498.002,,,0.0,267.164,95.398,860.564,0.0,860.564,2197.385,
06/28/2008,2578.409,319.159,318.599,0.56,317.875,317.875,,374.782,103.336,107.947,163.499,0.0,148.375,,,,,,1160.191,338.54,719.593,-381.053,,1079.678,507.836,287.112,220.724,571.842,1418.218,,235.922,235.922,,,,20.095,20.095,0.0,0.0,,,232.977,,,,232.977,488.994,895.095,895.095,0.0,0.0,,260.605,,,,,260.605,1155.7,1644.694,0.0,488.537,,,0.0,289.994,155.184,933.715,0.0,933.715,2578.409,
09/27/2008,2493.371,249.342,249.328,0.014,340.138,340.138,0.0,448.386,144.729,115.107,188.55,0.0,70.808,,63.13,0.468,,25.863,1108.674,365.767,747.235,-381.468,0.0,1018.93,485.655,262.195,223.46,470.145,1384.697,,424.848,270.614,,,154.234,21.163,0.0,,,,21.163,18.839,,,130.234,0.0,464.85,893.433,893.433,,,,246.83,,,,,116.596,1140.263,1605.113,0.0,468.798,,,0.0,323.293,96.167,888.258,0.0,888.258,2493.371,
12/27/2008,2425.677,162.173,162.164,0.009,359.136,359.136,0.0,430.719,148.155,114.408,168.156,0.0,97.659,,63.837,22.965,,25.969,1049.687,360.642,746.184,-385.542,0.0,1015.348,498.898,267.937,230.961,452.613,1375.99,,419.443,266.189,,,153.254,17.05,0.0,,,,17.05,18.354,,,136.625,0.0,454.847,892.05,892.05,,,,253.055,,,,,116.43,1145.105,1599.952,0.0,442.774,,,0.0,343.235,39.716,825.725,0.0,825.725,2425.677,
03/28/2009,2371.884,197.822,197.817,0.005,331.307,331.307,,383.01,119.166,109.551,154.293,0.0,125.338,,70.61,12.191,9.391,26.904,1037.477,338.462,724.242,-385.78,,995.945,458.053,245.653,212.4,445.101,1334.407,,387.048,232.875,,,154.173,15.869,0.0,,,,15.869,35.095,,,133.955,0.0,438.012,875.0,875.0,,,,218.116,,,,,74.77,1093.116,1531.128,,448.589,,,0.0,384.056,8.111,840.756,,840.756,2371.884,
06/27/2009,2443.237,316.136,316.133,0.003,325.81,325.81,0.0,384.794,108.769,107.943,168.082,0.0,107.544,0.0,,8.926,11.933,21.868,1134.284,354.317,763.951,-409.634,0.0,954.636,483.026,263.923,219.103,449.756,1308.953,,439.202,271.537,3.334,0.0,164.331,17.181,0.0,0.0,0.0,,17.181,25.65,0.0,0.0,65.326,0.0,482.033,875.0,875.0,0.0,0.0,,163.735,0.0,0.0,0.0,0.0,86.476,1038.735,1520.768,0.0,452.243,,,0.0,419.086,50.592,921.921,0.548,922.469,2443.237,
09/26/2009,2406.514,244.533,243.965,0.568,335.365,335.365,0.0,390.588,114.323,103.055,173.21,0.0,131.477,,,5.565,,21.726,1101.963,362.301,785.705,-423.404,0.0,942.25,488.74,270.273,218.467,453.51,1304.551,,415.049,231.29,16.245,,167.514,18.292,0.0,,,,18.292,25.858,,,59.985,0.0,459.199,825.0,825.0,,,,159.096,,,,,99.111,984.096,1443.295,0.0,435.278,,,0.0,465.722,60.429,961.429,1.79,963.219,2406.514,
12/26/2009,2459.115,282.999,282.44,0.559,340.465,340.465,0.0,411.229,114.603,119.292,177.334,0.0,125.405,,,5.714,,22.683,1160.098,362.031,797.906,-435.875,0.0,936.986,483.124,269.242,213.882,453.862,1299.017,,461.728,252.523,11.742,,197.463,0.0,0.0,,,,,24.125,,,53.323,0.0,485.853,825.0,825.0,,,,159.55,,,,,106.227,984.55,1470.403,0.0,404.88,,,0.0,520.803,61.722,987.405,1.307,988.712,2459.115,
03/27/2010,2488.681,319.084,318.522,0.562,331.53,331.53,0.0,419.779,113.935,120.213,185.631,0.0,74.124,,0.0,4.98,0.0,30.277,1144.517,383.167,826.164,-442.997,0.0,960.997,508.707,285.328,223.379,452.29,1344.164,,440.202,243.702,17.702,,178.798,0.0,0.0,,,,,12.547,,,48.694,0.0,452.749,825.0,825.0,,,,153.575,,,,,104.881,978.575,1431.324,0.0,413.683,,,0.0,577.258,64.547,1055.488,1.869,1057.357,2488.681,
06/26/2010,3109.003,110.324,109.765,0.559,359.809,359.809,0.0,452.98,123.294,116.618,213.068,0.0,479.588,0.0,,14.439,0.0,430.147,1402.701,448.583,885.169,-436.586,0.0,1257.719,1205.042,611.467,593.575,52.677,1706.302,,503.211,267.311,11.665,0.0,224.235,409.0,9.0,0.0,0.0,,400.0,10.298,0.0,0.0,49.346,0.0,922.509,935.0,935.0,0.0,0.0,,157.554,0.0,0.0,0.0,0.0,108.208,1092.554,2015.063,0.0,428.457,,,0.0,620.439,43.2,1092.096,1.844,1093.94,3109.003,
09/25/2010,2771.756,56.658,56.098,0.56,417.87,417.87,0.0,461.244,143.518,117.77,199.956,0.0,81.221,,12.707,1.771,,39.056,1016.993,451.61,906.1,-454.49,0.0,1303.153,1218.415,628.422,589.993,72.031,1754.763,,502.035,261.959,37.148,,202.928,64.524,64.524,,,,,4.206,,1.459,17.0,0.0,570.765,840.0,840.0,,,,156.2,,,,,137.741,996.2,1566.965,0.0,435.482,,,0.0,689.035,78.418,1202.935,1.856,1204.791,2771.756,
12/25/2010,2935.02,134.779,134.779,,465.257,465.257,,483.787,142.813,118.819,222.155,0.0,79.717,,13.314,0.943,,40.14,1163.54,460.164,929.232,-469.068,,1311.316,1218.347,639.581,578.766,79.655,1771.48,,557.974,289.844,32.992,,235.138,15.971,0.971,,,,15.0,14.244,,1.322,16.652,0.0,588.189,875.0,875.0,,,,163.791,,,,,145.817,1038.791,1626.98,,440.208,,,0.0,772.713,93.219,1306.14,1.9,1308.04,2935.02,
03/26/2011,3037.491,223.237,223.237,0.0,464.19,464.19,0.0,494.278,139.64,127.868,226.77,0.0,77.942,,13.786,2.103,0.0,45.42,1259.647,465.903,950.478,-484.575,0.0,1311.941,1216.543,633.239,583.304,81.612,1777.844,,546.856,286.795,17.351,,242.71,16.18,0.0,,,,16.18,3.57,,1.457,11.9,0.0,566.606,875.442,875.442,,,,170.344,,,,,156.987,1045.786,1612.392,0.0,458.811,,,0.0,855.287,109.08,1423.178,1.921,1425.099,3037.491,
06/25/2011,3189.221,310.104,310.104,0.0,477.851,477.851,0.0,505.576,141.086,119.732,244.758,0.0,83.762,0.0,10.531,0.37,,45.966,1377.293,507.308,1005.798,-498.49,0.0,1304.62,1212.475,638.045,574.43,81.614,1811.928,,583.141,343.278,10.551,0.0,229.312,17.77,2.77,0.0,0.0,,15.0,5.124,0.0,7.283,10.601,0.0,606.035,875.0,875.0,0.0,0.0,,177.199,0.0,0.0,0.0,0.0,159.315,1052.199,1658.234,0.0,467.661,,,0.0,934.333,127.05,1529.044,1.943,1530.987,3189.221,
09/24/2011,3514.087,116.615,116.615,0.0,521.263,521.263,0.0,563.257,153.967,141.036,268.254,0.0,97.956,,13.479,8.891,,37.008,1299.091,532.881,1037.27,-504.389,0.0,1682.115,1584.601,771.322,813.279,84.035,2214.996,,578.298,303.549,6.677,,268.072,43.75,3.75,,,,40.0,0.0,,18.249,9.604,0.0,622.048,1155.787,1155.787,,,,191.811,,,,,163.958,1347.598,1969.646,0.0,478.035,,,0.0,998.256,66.277,1542.568,1.873,1544.441,3514.087,
12/31/2011,3942.554,531.41,531.41,0.0,530.178,530.178,0.0,580.668,152.269,157.203,271.196,0.0,91.836,,12.33,4.111,,39.463,1734.092,550.707,1066.307,-515.6,0.0,1657.755,1561.126,808.531,752.595,84.299,2208.462,,619.638,324.349,28.684,,266.605,40.0,0.0,,,,40.0,7.003,,13.433,9.163,0.0,666.641,1452.546,1452.546,,,,192.556,,,,,169.96,1645.102,2311.743,0.0,486.665,,,0.0,1090.509,50.972,1628.146,2.665,1630.811,3942.554,
03/31/2012,4040.054,554.28,554.28,0.0,560.74,560.74,0.0,589.947,161.418,161.82,266.709,0.0,85.921,,12.39,0.766,0.0,31.944,1790.888,564.414,1096.749,-532.335,0.0,1684.752,1583.289,830.689,752.6,89.073,2249.166,,589.751,307.017,20.53,,262.204,40.0,0.0,,,,40.0,0.0,,15.888,19.543,0.0,629.751,1454.62,1454.62,,,,183.009,,,,,147.578,1637.629,2267.38,0.0,496.32,,,0.0,1198.74,75.8,1770.86,1.814,1772.674,4040.054,
06/30/2012,4024.0,602.5,602.5,0.0,572.6,572.6,0.0,547.4,157.6,154.2,235.6,0.0,73.4,0.0,13.3,1.0,,26.0,1795.9,578.4,1118.9,-540.5,0.0,1649.7,1549.4,820.1,729.3,87.0,2228.1,,606.4,317.3,12.9,0.0,276.2,40.1,0.1,0.0,0.0,,40.0,6.2,0.0,14.7,24.2,0.0,652.7,1329.2,1329.2,0.0,0.0,,189.5,0.0,0.0,0.0,0.0,150.6,1518.7,2171.4,0.0,504.7,,,0.0,1306.9,39.4,1851.0,1.6,1852.6,4024.0,
09/29/2012,4117.43,631.993,631.993,0.0,584.008,584.008,0.0,598.825,164.68,178.212,255.933,0.0,85.905,,14.627,4.252,,33.71,1900.731,580.261,1135.502,-555.241,0.0,1636.438,1533.463,822.359,711.104,88.348,2216.699,,584.633,306.972,21.228,,256.433,41.609,1.609,,,,40.0,3.682,,15.107,26.297,0.0,629.924,1329.827,1329.827,,,,192.361,,,,,150.957,1522.188,2152.112,0.0,512.658,,,0.0,1404.977,46.249,1963.884,1.434,1965.318,4117.43,
12/29/2012,4294.336,459.514,459.514,0.0,583.903,583.903,0.0,638.797,178.095,172.745,287.957,0.0,91.907,,14.938,4.323,,34.996,1774.121,618.425,1192.787,-574.362,0.0,1901.79,1808.47,962.804,845.666,78.382,2520.215,,591.934,321.205,11.299,,259.43,42.648,2.648,,,,40.0,0.283,,13.819,47.481,0.0,634.865,1329.886,1329.886,,,,221.125,,,,,159.825,1551.011,2185.876,0.0,524.124,,,0.0,1502.455,80.556,2107.135,1.325,2108.46,4294.336,
03/30/2013,4495.888,300.827,300.827,0.0,618.666,618.666,0.0,684.741,181.769,175.935,327.037,0.0,93.394,,17.223,5.479,,35.599,1697.628,643.258,1236.444,-593.186,0.0,2155.002,2066.498,1127.954,938.544,71.281,2798.26,,626.881,325.415,17.639,,283.827,45.798,4.513,,,,41.285,0.941,,13.306,80.474,0.0,673.62,1331.684,1331.684,,,,265.256,,,,,171.476,1596.94,2270.56,0.0,530.78,,,0.0,1605.894,87.273,2223.947,1.381,2225.328,4495.888,
06/29/2013,5350.8,779.9,779.9,0.0,651.9,651.9,0.0,703.9,187.6,182.4,333.9,0.0,101.2,0.0,20.3,,,46.1,2236.9,681.5,1290.4,-608.9,0.0,2432.4,2331.7,1174.1,1157.6,80.4,3113.9,,702.6,382.0,11.6,0.0,309.0,46.2,5.0,0.0,0.0,,41.2,0.6,0.0,10.8,127.8,0.0,749.4,1927.8,1927.8,0.0,0.0,,341.0,0.0,0.0,0.0,0.0,202.4,2268.8,3018.2,0.0,538.5,,,0.0,1715.9,77.0,2331.4,1.2,2332.6,5350.8,
03/29/2014,13742.7,617.1,609.4,7.7,793.1,793.1,0.0,693.5,185.1,159.8,348.6,0.0,200.7,,23.8,74.4,,56.7,2304.4,740.9,1407.5,-666.6,0.0,10697.4,10457.5,3276.1,7181.4,216.1,11438.3,,810.0,325.3,10.2,,474.5,141.7,0.0,,,,141.7,1.3,,8.9,830.4,0.0,953.0,3125.5,3125.5,,,,1105.5,,,,,266.2,4231.0,5184.0,0.0,6670.5,,,0.0,1757.3,130.3,8558.1,0.6,8558.7,13742.7,
06/28/2014,13880.2,805.4,799.5,5.9,935.1,935.1,0.0,631.6,177.9,146.7,307.0,0.0,178.8,,23.6,0.0,,112.9,2550.9,779.9,1467.8,-687.9,0.0,10549.4,10330.8,3543.8,6787.0,195.0,11329.3,,929.1,364.3,17.4,,547.4,143.7,2.1,,,,141.6,1.9,,8.3,727.9,0.0,1074.7,3090.5,3090.5,,,,1021.3,,89.0,0.0,89.0,196.1,4111.8,5186.5,0.0,6678.2,,,0.0,1875.1,139.6,8692.9,0.8,8693.7,13880.2,
09/27/2014,13781.0,913.1,891.5,21.6,869.4,869.4,0.0,656.8,179.6,154.3,322.9,0.0,194.7,,28.5,,0.0,130.1,2634.0,761.7,,,0.0,10385.3,10174.8,3503.0,6671.8,182.0,11147.0,,872.1,309.0,31.7,,531.4,141.5,0.0,,,,141.5,4.3,,,708.7,0.0,1017.9,3050.8,3050.8,,,,995.6,,,,,286.9,4046.4,5064.3,0.0,6685.2,,,0.0,1957.2,74.3,8716.7,0.0,8716.7,13781.0,
12/27/2014,13852.8,799.5,799.5,0.0,935.1,935.1,0.0,631.6,177.9,146.7,307.0,0.0,184.7,,23.6,,,109.5,2550.9,779.9,1467.8,-687.9,0.0,10522.0,10330.8,3474.1,6856.7,167.6,11301.9,,925.3,364.3,17.4,,543.6,143.7,79.1,0.0,0.0,,64.6,5.7,,0.0,727.9,0.0,1074.7,3063.1,3063.1,0.0,0.0,,1021.3,0.0,0.0,0.0,0.0,293.4,4084.4,5159.1,0.0,6678.2,,,0.0,1875.1,139.6,8692.9,0.8,8693.7,13852.8,
03/28/2015,16182.8,3452.2,3430.4,21.8,881.7,881.7,0.0,637.0,170.8,150.2,316.0,0.0,159.1,,27.7,,,84.3,5130.0,769.2,,,0.0,10283.6,9995.1,3403.9,6591.2,260.8,11052.8,,917.1,323.2,4.0,,589.9,359.0,3.4,,,,355.6,8.1,,5.0,644.6,0.0,1284.2,4367.8,4367.8,,,,945.1,,,,,295.5,5312.9,6597.1,0.0,7704.7,,,0.0,1900.0,-19.0,9585.7,0.0,9585.7,16182.8,
06/27/2015,19720.6,798.3,785.6,12.7,1282.1,1282.1,0.0,838.9,211.8,158.2,468.9,0.0,263.6,,39.6,,,128.9,3182.9,932.4,1671.0,-738.6,0.0,15605.3,15340.6,4971.9,10368.7,225.1,16537.7,,1543.9,747.5,52.6,,743.8,64.6,6.4,,,,58.2,85.2,,,1745.1,0.0,1693.7,5246.9,5246.9,,,,2117.2,,140.3,0.0,140.3,231.8,7364.1,9057.8,0.0,8621.9,,,0.0,1938.3,102.4,10662.6,0.2,10662.8,19720.6,
09/26/2015,19703.1,523.0,506.5,16.5,1232.2,1232.2,0.0,888.0,220.1,163.2,504.7,0.0,237.6,,27.8,,,163.8,2880.8,924.1,,,0.0,15898.2,15645.4,4987.1,10658.3,225.0,16822.3,,1405.7,541.2,82.3,,782.2,145.1,86.9,,,,58.2,110.4,,,1705.1,0.0,1661.2,5229.9,5229.9,,,,2080.0,,,,,374.9,7309.9,8971.1,0.0,8632.8,,,0.0,2034.0,65.2,10732.0,0.0,10732.0,19703.1,
12/31/2015,19349.6,417.8,417.8,0.0,1189.0,1189.0,0.0,898.7,209.9,151.6,537.2,0.0,286.1,0.0,71.4,,,281.3,2791.6,886.2,1659.0,-772.8,0.0,15671.8,10042.1,5152.7,4889.4,5558.3,16558.0,,1487.8,555.8,62.7,,869.3,1060.5,0.0,,,,1060.5,3.9,0.0,0.3,1372.7,0.0,2552.2,4971.6,4971.6,,,,1719.0,0.0,2.9,0.0,2.9,343.1,6690.6,9242.8,0.0,8142.6,8142.6,,0.0,1980.1,-15.3,10107.4,-0.6,10106.8,19349.6,
04/02/2016,19726.2,588.9,588.9,0.0,1184.2,1184.2,0.0,868.8,218.1,144.6,506.1,0.0,332.6,,78.0,,,323.2,2974.5,896.3,,,0.0,15855.4,15552.1,5281.2,10270.9,225.3,16751.7,,1466.6,559.9,179.4,,727.3,619.2,0.0,,,,619.2,3.4,,0.0,1487.0,0.0,2089.2,5902.7,5902.7,,,,1887.6,,,,,400.6,7790.3,9879.5,0.0,8160.8,,,0.0,1549.8,136.7,9847.3,-0.6,9846.7,19726.2,
07/02/2016,19533.6,641.8,641.8,0.0,1199.1,1199.1,0.0,894.6,222.6,148.6,523.4,0.0,297.3,,100.6,,,293.0,3032.8,888.6,,,0.0,15612.2,15306.4,5271.8,10034.6,205.2,16500.8,,1332.1,514.1,72.5,,745.5,758.1,0.0,,,,758.1,2.8,,0.0,1473.7,0.0,2093.0,5652.5,5652.5,,,,1888.4,,,0.0,,414.7,7540.9,9633.9,0.0,8144.0,,,0.0,1725.0,31.3,9900.3,-0.6,9899.7,19533.6,
10/01/2016,17467.6,362.7,362.7,0.0,1129.2,1129.2,0.0,884.6,202.0,171.0,511.6,0.0,250.6,,129.3,,0.0,245.4,2627.1,881.3,,,0.0,13959.2,13623.6,4490.6,9133.0,206.3,14840.5,,1274.3,507.9,76.2,,690.2,265.0,265.0,,,,265.0,0.8,,0.0,1169.3,0.0,1540.1,5638.0,5638.0,,,,1618.2,,,,,448.9,7256.2,8796.3,0.0,8151.4,,,0.0,449.0,71.5,8671.9,-0.6,8671.3,17467.6,
12/31/2016,13870.1,622.3,622.3,0.0,1176.0,1176.0,0.0,795.0,198.2,165.7,431.1,0.0,212.0,0.0,72.1,,,208.2,2805.3,870.1,1659.9,-789.8,0.0,10194.7,7560.7,4049.4,3511.3,2561.9,11064.8,,1258.5,471.7,32.4,,754.4,572.8,0.0,,,,572.8,5.0,0.0,0.0,389.9,0.0,1836.3,5224.5,5224.5,,,,851.7,0.0,9.5,0.0,9.5,452.3,6076.2,7912.5,0.0,8135.0,8135.0,,0.0,-2095.1,-81.8,5958.1,-0.5,5957.6,13870.1,
04/01/2017,13979.4,3077.8,3077.8,0.0,1050.2,1050.2,0.0,800.2,449.3,151.7,199.2,0.0,185.2,,76.4,,,178.7,5113.4,875.3,,,0.0,7990.7,7519.4,4178.0,3341.4,394.9,8866.0,,1307.3,476.3,57.7,,773.3,1175.4,0.0,,,,1175.4,2.5,,,349.4,0.0,2485.2,4618.9,4618.9,,,,808.0,,9.6,0.0,9.6,449.0,5426.9,7912.1,0.0,8118.1,,,0.0,-2024.0,-26.3,6067.8,-0.5,6067.3,13979.4,
07/01/2017,11792.2,760.8,760.8,0.0,1065.9,1065.9,0.0,818.1,213.8,136.8,467.5,0.0,176.5,,31.7,,,159.9,2821.3,876.9,,,0.0,8094.0,7626.4,4150.3,3476.1,435.9,8970.9,,1218.8,480.8,0.0,,738.0,406.9,0.0,,,,406.9,4.0,,,368.4,0.0,1629.7,3267.9,3267.9,,,,813.4,,9.5,0.0,9.5,435.5,4081.3,5711.0,0.0,8044.7,,,0.0,-2094.0,130.5,6081.2,0.0,6081.2,11792.2,
09/30/2017,11842.6,775.9,775.9,0.0,1076.6,1076.6,0.0,821.9,471.4,146.8,203.7,0.0,297.4,,22.4,,,284.3,2971.8,822.3,,,0.0,8048.5,7602.8,4255.4,3347.4,423.3,8870.8,,1312.1,477.1,61.5,,773.5,417.1,0.0,,,,417.1,3.3,,,357.7,0.0,1732.5,3275.7,3275.7,,,,792.6,,10.7,0.0,10.7,424.2,4068.3,5800.8,0.0,7900.1,,,0.0,-2049.6,191.2,6041.7,0.1,6041.8,11842.6,
12/31/2017,11628.8,678.7,678.7,0.0,1130.8,1130.8,0.0,806.9,199.8,152.8,454.3,0.0,203.2,0.0,10.4,,,196.9,2819.6,833.1,1638.4,-805.3,0.0,7976.1,7556.2,4175.4,3380.8,409.5,8809.2,,1361.8,450.2,116.1,,795.5,70.4,0.0,,,,70.4,3.8,0.0,0.0,321.9,0.0,1436.0,3270.8,3270.8,,,,751.4,0.0,1.3,0.0,1.3,428.2,4022.2,5458.2,0.0,7892.9,0.01408,7892.88592,0.0,-1975.5,253.1,6170.5,0.1,6170.6,11628.8,
03/31/2018,11639.6,687.3,687.3,0.0,1123.4,1123.4,0.0,843.8,215.3,161.1,467.4,0.0,246.2,,19.6,,,241.2,2900.7,829.3,,,0.0,7909.6,7559.9,4209.5,3350.4,330.1,8738.9,,1330.7,512.2,65.7,,752.8,58.0,0.0,,,,58.0,3.8,,,332.0,0.0,1392.5,3280.6,3280.6,,,,760.9,,1.1,0.0,1.1,427.8,4041.5,5434.0,0.0,7769.5,0.1397,7769.3603,0.0,-1888.4,324.3,6205.4,0.2,6205.6,11639.6,
06/30/2018,11225.6,526.5,526.5,0.0,1129.8,1129.8,0.0,883.8,222.5,175.6,485.7,0.0,238.4,,1.0,,,235.7,2778.5,811.9,,,0.0,7635.2,7293.1,4137.5,3155.6,341.1,8447.1,,1330.8,533.4,57.9,,739.5,197.7,0.0,,,,197.7,9.1,,,290.8,0.0,1537.6,3085.3,3085.3,,,,705.4,,0.9,0.0,0.9,413.7,3790.7,5328.3,0.0,7594.3,0.1376,7594.1624,0.0,-1852.2,155.0,5897.1,0.2,5897.3,11225.6,
09/29/2018,10942.9,444.2,444.2,0.0,1079.8,1079.8,0.0,885.3,231.3,180.3,473.7,0.0,359.5,,0.8,,,356.2,2768.8,820.2,,,0.0,7353.9,7001.3,3994.2,3007.1,351.8,8174.1,,1292.7,503.6,56.0,,733.1,194.2,0.0,,,,194.2,6.6,,,294.7,0.0,1493.5,3071.0,3071.0,,,,718.4,,0.1,0.0,0.1,423.6,3789.4,5282.9,0.0,7436.3,0.1359,7436.1641,0.0,-1919.7,143.2,5659.8,0.2,5660.0,10942.9,
12/31/2018,10983.4,551.1,551.1,0.0,1073.1,1073.1,0.0,878.0,235.6,197.5,444.9,0.0,400.0,0.0,1.2,,,396.2,2902.2,829.1,1680.6,-851.5,0.0,7252.1,6888.0,3979.8,2908.2,362.9,8081.2,,1338.0,474.9,96.5,,766.6,190.2,0.0,,,,190.2,9.2,0.0,0.0,282.3,0.0,1537.4,3052.2,3052.2,,,,725.7,0.0,4.4,0.0,4.4,439.0,3777.9,5315.3,0.0,7421.7,7421.7,0.0,0.0,-1838.3,84.6,5668.0,0.1,5668.1,10983.4,
03/30/2019,11119.5,837.9,837.9,0.0,1118.7,1118.7,0.0,912.9,239.6,199.3,474.0,0.0,139.8,,2.7,,,136.6,3009.3,967.9,,,0.0,7142.3,6756.9,3999.0,2757.9,382.7,8110.2,,1323.4,549.2,85.9,,688.3,502.7,0.0,36.7,1.9,34.8,466.0,5.8,,,282.4,0.0,1831.9,2866.3,2745.2,121.1,4.7,116.4,720.5,,4.9,0.0,4.9,433.2,3586.8,5418.7,0.0,7409.4,7409.4,0.0,0.0,-1777.8,69.0,5700.6,0.2,5700.8,11119.5,
06/29/2019,11428.7,1055.7,1055.7,0.0,1117.1,1117.1,0.0,940.5,246.5,192.8,501.2,0.0,322.1,,6.8,,,318.1,3435.4,959.7,,,0.0,7033.6,6643.0,3935.3,2707.7,383.8,7993.3,,1355.5,513.7,104.1,,737.7,431.7,0.0,34.8,1.9,32.9,396.9,3.6,,,280.2,0.0,1790.8,3191.8,3072.6,119.2,11.8,107.4,719.7,,4.9,0.0,4.9,434.6,3911.5,5702.3,0.0,7395.5,0.0136,7395.4864,0.0,-1768.8,99.5,5726.2,0.2,5726.4,11428.7,
09/28/2019,11310.8,398.5,398.5,0.0,1102.2,1102.2,0.0,990.5,259.1,195.1,536.3,0.0,248.6,,2.7,,,210.1,2739.8,1003.3,,,0.0,7567.7,7169.0,4222.9,2946.1,396.0,8571.0,,1284.5,524.9,77.5,,682.1,35.3,0.0,35.3,3.1,32.2,0.0,4.9,,,314.3,0.0,1324.7,3464.8,3340.5,124.3,21.0,103.3,762.2,,5.4,0.0,5.4,442.5,4227.0,5551.7,0.0,7378.8,0.1361,7378.6639,0.0,-1676.6,56.6,5758.8,0.3,5759.1,11310.8,
12/31/2019,11301.4,354.3,354.3,0.0,1243.2,1243.2,0.0,967.3,250.1,186.9,530.3,0.0,192.1,0.0,5.4,,,161.5,2756.9,1032.7,1954.8,-922.1,0.0,7511.8,7106.7,4185.5,2921.2,399.7,8544.5,,1292.0,520.2,32.2,,739.6,35.4,0.0,35.4,3.4,32.0,0.0,8.4,0.0,0.0,280.6,0.0,1335.8,3467.5,3344.7,122.8,21.1,101.7,694.0,0.0,6.2,0.0,6.2,407.2,4161.5,5497.3,0.0,7359.9,0.1361,7359.7639,0.0,-1695.5,139.4,5803.8,0.3,5804.1,11301.4,
03/28/2020,11400.7,510.4,510.4,0.0,1296.7,1296.7,0.0,930.8,256.2,188.8,485.8,0.0,308.3,,6.2,,,285.8,3046.2,1013.1,,,0.0,7341.4,7023.9,4146.2,2877.7,311.3,8354.5,,1302.6,555.8,26.8,,720.0,318.7,0.0,36.6,5.7,30.9,282.1,13.7,0.0,0.0,286.3,0.0,1635.0,3279.7,3163.6,116.1,19.3,96.8,699.1,0.0,8.1,0.0,8.1,404.7,3978.8,5613.8,0.0,7339.6,0.1363,7339.4637,0.0,-1589.1,35.9,5786.4,0.5,5786.9,11400.7,
