Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2010,,8.259253,0.595633,1.051759,,26.126126,15.381635,59.316428,15.381635,14.219295,8.860625,7.748935,,7.556675,11.314961,7.324722,
03/31/2011,,6.470615,0.470438,0.82395,,33.234327,11.89596,-107.743658,11.89596,15.117507,10.268378,9.717454,,,9.693848,5.843364,
06/30/2011,,1.37931,0.381416,0.746671,,38.972944,21.396763,21.463023,21.396763,15.553383,10.617658,-6.060606,,27.309645,,,
09/30/2011,,5.448006,0.635087,1.072053,,50.105097,37.56371,95.181518,37.56371,23.139653,19.259065,21.946993,,38.398915,4.338607,5.211638,
12/31/2011,,3.801951,0.527736,0.879706,,16.586742,-8.035242,-79.642166,-8.035242,-2.784141,-3.526093,-4.845815,,,,,
03/31/2012,,2.195512,0.376944,0.648041,,25.548387,2.917389,-107.538462,2.917389,2.137493,-1.102639,-1.71866,,26.732673,,,
06/30/2012,,3.886825,0.309765,0.554225,,33.68546,13.497551,-45.607064,13.497551,10.270815,7.014837,8.12446,,23.906083,17.88595,3.19163,
09/30/2012,,-1.454262,-0.099492,-0.049185,,6.985618,-28.087121,-114.083885,-28.087121,-18.143939,-15.013208,-19.829545,,,,,
12/31/2012,,-0.056132,0.008884,0.139998,,30.528992,12.36536,102.251553,12.36536,12.236105,7.190413,8.157403,,1.045296,14.968354,-0.04773,
03/31/2013,,1.673606,0.142062,0.340274,,33.657546,19.423313,112.642741,19.423313,15.337423,10.282172,11.484663,,21.036008,9.953951,1.507016,
06/30/2013,,2.048681,0.195074,0.435488,,33.573442,21.09219,54.609027,21.09219,14.351145,10.230713,9.430417,,31.959911,11.437273,1.814367,
09/30/2013,,5.18005,0.431002,0.80951,,31.667948,17.156863,106.427504,17.156863,12.594268,9.948391,11.060835,,26.593407,11.049484,4.607681,
12/31/2013,,4.306499,0.363397,0.69928,,14.372401,-2.574888,,-2.574888,2.345443,0.943926,0.458891,,,202.659574,-4.421034,
03/31/2014,,5.066895,0.425659,0.776803,,37.194696,26.345042,93.026005,26.345042,17.618942,15.003489,16.107159,,33.122363,6.635414,4.730685,
06/30/2014,,6.569446,0.539386,0.92529,,33.375039,22.444238,146.236559,22.444238,22.269981,19.799812,21.143123,,0.776398,10.594782,5.873428,
09/30/2014,,7.610909,0.629246,1.103907,,32.699815,24.924217,89.905363,24.924217,19.726058,17.392644,18.288986,,20.855856,11.76864,6.715208,
12/31/2014,,4.936472,0.424302,0.780205,,-19.59986,-37.751159,-3369.135802,-37.751159,-20.324575,-18.960102,-22.527048,,,,,
03/31/2015,,6.152054,0.524668,0.977503,,37.428624,28.635908,49.794661,28.635908,24.754263,22.048259,23.209629,,13.555166,8.297207,5.641605,
06/30/2015,,5.79199,0.516122,0.95384,,36.017682,28.061329,71.621622,28.061329,18.861906,17.364982,17.133155,,32.783278,17.267546,4.791855,
09/30/2015,,4.706494,0.435393,0.83417,,29.693913,18.805818,-69.784846,18.805818,13.409033,11.938548,11.980097,,28.697422,30.350691,3.27804,
12/31/2015,,8.557288,0.771189,1.524281,,28.054517,18.415664,8740.0,18.415664,12.068083,10.951634,9.63655,,34.468381,37.282895,5.366883,
03/31/2016,,6.529911,0.594771,1.173461,,34.226734,21.944444,-54.487805,21.944444,14.646465,12.933394,13.320707,,33.256617,26.696597,4.786647,
06/30/2016,,6.085447,0.561093,1.098515,,38.288848,27.861311,-30.272953,27.861311,18.514363,16.366646,15.989677,,33.548127,19.587124,4.893483,
09/30/2016,,6.915776,0.633615,1.253037,,37.213642,26.7048,84.137291,26.7048,18.304172,16.554369,17.025572,,31.457371,24.344371,5.232174,
12/31/2016,,8.087112,0.746249,1.493447,,36.056732,24.880913,66.529266,24.880913,18.610834,16.640032,16.716517,,25.200356,23.936382,6.15135,
03/31/2017,,9.12585,0.826276,1.614038,,40.459686,28.741044,57.837838,28.741044,20.399181,17.603065,18.833163,,29.024217,19.344791,7.360474,
06/30/2017,,9.226459,0.832391,1.60798,,41.002026,27.801747,26.903553,27.801747,18.899295,16.181617,16.699989,,32.021196,22.5,7.150505,
09/30/2017,,9.45698,0.855609,1.644093,,41.724747,26.966536,35.069444,26.966536,19.393742,16.550506,18.339852,,28.082192,26.397146,6.960607,
12/31/2017,,8.196447,0.738473,1.42202,,40.358947,26.018743,47.87234,26.018743,7.412867,6.186869,5.433295,,71.50951,85.214008,1.211926,
03/31/2018,,9.099615,0.815194,1.531189,,43.848168,30.802486,45.911478,30.802486,24.371791,20.542039,23.19193,,20.877193,16.880093,7.563592,
06/30/2018,,10.001774,0.882059,1.67455,,46.465271,29.455234,44.391635,29.455234,23.391757,18.82871,21.477973,,20.585397,18.95108,8.10633,
09/30/2018,,10.49054,0.919376,1.753647,,47.831277,28.87381,55.074627,28.87381,21.824995,16.808595,20.44764,,24.412487,25.20297,7.846612,
12/31/2018,,11.69584,1.025999,1.97702,,46.63585,21.693925,-65.528282,21.693925,18.189252,13.105633,15.899533,,16.155089,36.926471,7.376979,
03/31/2019,,11.187096,0.98117,1.87276,,51.904692,28.628173,-59.539052,28.628173,23.910095,17.862921,22.631273,,16.480541,21.292808,8.805049,
06/30/2019,,10.775212,0.935948,1.800812,,52.478346,28.288833,-70.307167,28.288833,21.886572,16.020089,19.791464,,22.63176,24.135894,8.174518,
09/30/2019,,10.813288,0.942696,1.835432,,50.461632,26.879587,,26.879587,21.999603,16.44468,20.432454,,18.154982,28.009709,7.784517,
12/31/2019,,11.760561,1.033986,2.043317,,45.228525,25.038937,37.197452,25.038937,21.117728,16.666667,19.102153,,15.660446,26.405276,8.655152,
03/31/2020,,10.386241,0.911414,1.869962,,39.20472,19.679046,,19.679046,16.322788,13.0095,14.580468,,17.054986,34.22956,6.831076,
06/30/2020,,11.6065,0.996722,1.993559,,40.918713,32.46608,46.06599,32.46608,24.12405,22.55151,22.715074,,25.694604,17.701017,9.552031,
