Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2007,5182.9,425.6,425.6,0.0,741.3,741.3,,730.3,386.7,0.0,919.9,-576.3,440.9,,,,2338.1,2049.3,5085.8,-3036.5,0.0,,795.5,37.4,37.4,0.0,,758.1,2844.8,,577.4,577.4,,,,0.4,0.4,0.0,0.0,,,414.8,,,414.8,992.6,664.9,664.9,0.0,0.0,,2825.9,,,2825.9,3490.8,4483.4,0.0,1866.1,,,-126.2,-1021.8,-18.6,699.5,0.0,699.5,5182.9,
12/31/2007,5197.4,713.6,713.6,0.0,675.0,675.0,,646.8,353.4,0.0,819.4,-526.0,391.4,,,,2426.8,2065.9,5131.1,-3065.2,42.9,,661.8,37.4,37.1,0.3,55.6,568.8,2770.6,,588.2,588.2,,,,12.7,12.7,0.0,0.0,,,372.0,,,372.0,972.9,652.7,652.7,0.0,0.0,,2697.1,,,2697.1,3349.8,4322.7,0.0,1868.8,,,-126.8,-915.1,47.8,874.7,0.0,874.7,5197.4,
03/31/2008,4763.7,272.3,272.3,0.0,755.8,755.8,,781.7,312.6,0.0,1067.6,-598.5,401.4,,356.0,42.6,2211.2,2042.7,5159.8,-3117.1,42.3,42.3,467.5,37.4,37.1,0.3,55.6,18.5,2552.5,,960.5,756.1,,,204.4,12.8,0.0,,,,12.8,159.7,,,159.7,1133.0,652.5,652.5,,,,1824.0,,1647.4,176.6,2476.5,3609.5,0.0,1881.7,1.2,1880.5,-135.9,-827.0,235.4,1154.2,,1154.2,4763.7,
06/30/2008,4901.7,380.8,380.8,0.0,905.6,905.6,,708.4,456.4,0.0,993.0,-741.0,397.0,,,,2391.8,2038.3,5202.5,-3164.2,47.4,,424.2,37.4,37.1,0.3,,386.8,2509.9,,788.4,788.4,,,,12.8,,,,,,413.5,,,413.5,1214.7,652.4,,,,,1731.4,,,1731.4,2383.8,3598.5,0.0,1890.7,,,-136.3,-687.4,236.2,1303.2,0.0,1303.2,4901.7,
09/30/2008,4893.6,441.4,441.4,0.0,857.8,857.8,,819.6,548.6,0.0,1077.4,-806.4,359.1,,,,2477.9,2022.3,5233.6,-3211.3,50.8,,342.6,37.4,37.1,0.3,,305.2,2415.7,,729.5,729.5,,,,12.8,12.8,0.0,0.0,,,403.0,,,403.0,1145.3,652.3,652.3,0.0,0.0,,1661.2,,,1661.2,2313.5,3458.8,0.0,1893.7,,,-136.4,-504.7,182.2,1434.8,0.0,1434.8,4893.6,
12/31/2008,4682.0,562.7,562.7,,469.9,469.9,,566.8,496.0,,850.8,-780.0,403.4,,,,2002.8,2061.3,5282.1,-3220.8,50.4,,567.5,37.4,37.1,0.3,55.6,474.5,2679.2,,348.1,348.1,,,,0.7,,,,,,385.4,,,385.4,734.2,632.6,,,,,2347.2,,,2347.2,2979.8,3714.0,,1900.1,,,-150.8,-940.9,159.6,968.0,,968.0,4682.0,
03/31/2009,4453.6,462.0,462.0,0.0,369.7,369.7,0.0,526.4,453.0,0.0,829.7,-756.3,534.3,,350.8,63.4,1892.4,2056.5,5324.1,-3267.6,46.5,46.5,458.2,37.4,37.1,0.3,55.6,14.4,2561.2,,554.5,361.0,,,193.5,0.7,0.0,,,,0.7,191.6,,9.6,131.9,746.8,609.4,609.4,,,,2243.8,40.3,2028.4,165.5,2853.2,3600.0,0.0,1902.7,1.2,1901.5,-162.2,-1019.8,130.4,851.1,2.5,853.6,4453.6,
06/30/2009,4299.4,385.8,385.8,0.0,279.1,279.1,0.0,531.4,473.0,0.0,720.7,-662.3,410.9,0.5,503.4,67.6,1607.2,2037.6,5356.6,-3319.0,48.0,48.0,606.6,37.3,37.1,0.2,55.6,9.8,2692.2,,515.8,312.4,,,203.4,0.7,0.0,,,,0.7,173.6,,4.9,131.5,690.1,606.1,606.1,,,,2195.7,40.3,1982.0,168.5,2801.8,3491.9,,1906.1,1.2,1904.9,-162.2,-1072.5,134.4,805.8,1.7,807.5,4299.4,
09/30/2009,4407.5,339.5,339.5,0.0,403.7,403.7,0.0,613.3,310.5,0.0,858.8,-556.0,407.2,0.4,485.8,49.7,1763.7,2006.8,5367.0,-3360.2,48.9,48.9,588.1,37.3,37.1,0.2,55.6,9.0,2643.8,,733.5,541.4,,,192.1,0.7,0.0,,,,0.7,156.1,,0.9,132.1,890.3,605.9,605.9,,,,2091.5,40.6,1871.2,178.8,2697.4,3587.7,,1909.1,1.2,1907.9,-162.2,-1071.8,143.5,818.6,1.2,819.8,4407.5,
12/31/2009,4274.7,461.7,461.7,0.0,463.1,463.1,0.0,416.7,205.5,0.0,597.4,-386.2,288.6,0.1,514.7,61.9,1630.1,1976.0,5385.1,-3409.1,52.1,52.1,616.5,37.3,37.1,0.2,55.6,8.8,2644.6,,607.1,438.9,0.0,,168.2,0.7,0.0,0.0,0.0,,0.7,132.9,0.0,0.0,127.1,740.7,605.8,605.8,0.0,0.0,,2048.1,40.6,1856.2,151.3,2653.9,3394.6,0.0,1912.6,1.2,1911.4,-162.2,-1037.5,167.9,880.8,-0.7,880.1,4274.7,
03/31/2010,4316.5,330.2,330.2,0.0,598.3,598.3,0.0,522.7,210.3,0.0,726.0,-413.6,281.0,0.6,486.2,53.9,1732.2,1942.7,5401.9,-3459.2,53.9,53.9,587.7,37.3,37.1,0.2,55.6,8.0,2584.3,,799.6,623.9,,,175.7,0.7,0.0,,,,0.7,160.8,,,126.2,961.1,605.7,605.7,,,,1898.8,41.2,1704.0,153.6,2504.5,3465.6,0.0,1923.9,1.2,1922.7,-169.7,-1041.1,139.4,852.5,-1.6,850.9,4316.5,
06/30/2010,4360.0,129.5,129.5,0.0,649.5,649.5,0.0,724.5,292.8,0.0,886.1,-454.4,266.0,0.1,458.6,23.8,1769.5,1970.6,5479.6,-3509.0,51.5,51.5,568.4,37.3,37.1,0.2,55.6,16.8,2590.5,,961.4,792.0,,,169.4,0.7,0.0,,,,0.7,138.6,,,123.6,1100.7,501.9,501.9,,,,1888.2,41.1,1662.4,184.7,2390.1,3490.8,0.0,1927.2,1.2,1926.0,-169.8,-1019.9,133.7,871.2,-2.0,869.2,4360.0,
09/30/2010,4308.5,80.5,80.5,0.0,601.4,601.4,0.0,674.0,355.7,0.0,823.2,-504.9,275.3,,498.9,31.5,1631.2,2015.8,5575.3,-3559.5,54.6,54.6,606.9,37.3,37.1,0.2,55.6,15.1,2677.3,,930.6,766.5,,,164.1,0.7,0.0,,,,0.7,142.0,,0.2,124.5,1073.3,501.8,501.8,,,,1932.8,39.8,1654.0,238.8,2434.6,3507.9,0.0,1930.4,1.2,1929.2,-169.9,-1084.5,127.8,803.8,-3.2,800.6,4308.5,
12/31/2010,4188.6,216.8,216.8,0.0,482.8,482.8,0.0,448.7,260.7,0.0,702.2,-514.2,255.8,0.0,581.5,29.1,1404.1,2033.2,5668.2,-3635.0,0.0,0.0,751.3,37.1,37.1,0.0,55.6,77.1,2784.5,,718.4,553.1,0.0,0.0,165.3,0.7,0.0,0.0,0.0,,0.7,125.4,0.0,0.0,125.3,844.5,650.6,650.6,0.0,0.0,,2052.4,38.7,1706.0,307.7,2703.0,3547.5,0.0,1910.6,1.2,1909.4,-170.1,-1188.4,92.6,644.7,-3.6,641.1,4188.6,
03/31/2011,4484.5,54.1,54.1,0.0,641.7,641.7,0.0,689.7,365.2,0.0,863.3,-538.8,252.4,,591.7,24.8,1637.9,2083.4,5765.1,-3681.7,0.0,,763.2,37.1,37.1,0.0,55.6,78.8,2846.6,,945.2,762.9,,,182.3,75.7,75.0,,,,0.7,105.1,,,104.5,1126.0,650.5,650.5,,,,2084.1,37.3,1670.8,376.0,2734.6,3860.6,0.0,1915.6,1.2,1914.4,-171.4,-1185.1,68.7,627.8,-3.9,623.9,4484.5,
06/30/2011,4582.8,45.6,45.6,0.0,648.8,648.8,0.0,765.5,442.2,0.0,900.9,-577.6,244.9,,575.3,19.7,1704.8,2117.7,5845.8,-3728.1,0.0,,760.3,37.1,37.1,0.0,55.6,92.3,2878.0,,937.4,750.5,,,186.9,275.7,275.0,,,,0.7,83.0,,,81.8,1296.1,650.3,650.3,,,,1991.7,37.4,1517.6,436.7,2642.0,3938.1,0.0,1919.3,1.2,1918.1,-171.5,-1157.5,59.4,649.7,-5.0,644.7,4582.8,
09/30/2011,4580.4,58.7,58.7,0.0,590.4,590.4,0.0,783.2,470.8,0.0,880.4,-568.0,256.1,,581.1,28.3,1688.4,2125.1,5899.3,-3774.2,0.0,,766.9,37.1,37.1,0.0,55.6,93.1,2892.0,,924.0,732.5,,,191.5,295.7,295.0,,,,0.7,102.4,,0.2,89.3,1322.1,650.2,650.2,,,,1988.7,30.6,1472.2,485.7,2638.9,3961.0,0.0,1922.2,1.2,1921.0,-171.5,-1166.6,44.5,628.6,-9.2,619.4,4580.4,
12/31/2011,4449.9,42.0,42.0,0.0,564.2,564.2,0.0,418.7,302.6,0.0,640.1,-524.0,249.5,0.0,716.5,32.0,1274.4,2170.2,5967.2,-3797.0,0.0,,1005.3,37.1,37.1,0.0,156.8,94.9,3175.5,,778.6,583.6,0.0,,195.0,250.7,250.0,0.0,0.0,,0.7,107.8,0.0,21.6,107.8,1137.1,650.0,650.0,0.0,0.0,,2285.6,8.7,1744.8,510.5,2935.6,4072.7,0.0,1923.4,1.2,1922.2,-171.6,-1366.0,2.7,388.5,-11.3,377.2,4449.9,
03/31/2012,4691.3,42.3,42.3,0.0,645.2,645.2,0.0,621.3,327.1,0.0,805.8,-511.6,241.8,,736.1,25.5,1550.6,2108.3,5953.6,-3845.3,100.8,100.8,931.6,37.1,37.1,0.0,55.6,102.8,3140.7,,902.8,685.1,,,217.7,145.7,145.0,,,,0.7,105.0,,30.9,105.0,1153.5,949.9,949.9,,,,2227.3,-1.4,1705.8,492.0,3177.2,4330.7,0.0,1930.0,1.2,1928.8,-173.2,-1383.3,-9.4,364.1,-3.5,360.6,4691.3,
06/30/2012,3901.0,37.4,37.4,0.0,548.1,548.1,0.0,723.3,296.6,0.0,920.0,-493.3,75.4,0.2,153.5,31.0,1384.2,2069.7,5963.3,-3893.6,100.9,100.9,346.2,37.1,37.1,0.0,55.6,99.8,2516.8,,823.8,631.8,,,192.0,325.7,325.0,,,,0.7,105.1,,14.6,105.1,1254.6,949.7,949.7,,,,2057.3,14.8,1549.4,478.5,3007.0,4261.6,0.0,1932.5,1.2,1931.3,-173.3,-2113.0,-14.0,-367.8,7.2,-360.6,3901.0,
09/30/2012,3920.7,47.1,47.1,0.0,565.6,565.6,0.0,727.8,340.6,0.0,853.0,-465.8,66.4,0.2,146.6,33.2,1406.9,2042.0,5984.5,-3942.5,129.6,129.6,342.2,37.1,37.1,0.0,55.6,102.7,2513.8,,808.8,603.2,,,205.6,42.7,42.0,,,,0.7,105.4,,10.8,105.4,956.9,1349.5,1349.5,,,,2028.2,17.7,1503.4,496.3,3377.7,4334.6,0.0,1934.9,1.2,1933.7,-173.3,-2173.9,-22.2,-434.5,20.6,-413.9,3920.7,
12/31/2012,3903.1,227.0,227.0,0.0,473.9,473.9,0.0,609.2,315.7,0.0,728.5,-435.0,132.6,0.0,88.2,33.9,1442.7,2012.3,5943.9,-3931.6,0.0,,448.1,37.1,37.1,0.0,150.0,172.8,2460.4,,722.7,538.3,0.0,0.0,184.4,0.7,0.0,0.0,0.0,,0.7,89.0,0.0,1.5,89.0,812.4,1411.2,1411.2,0.0,0.0,,1770.5,25.9,1661.7,81.4,3181.7,3994.1,0.0,2071.2,1.5,2069.7,-173.3,-2404.3,1.1,-505.3,414.3,-91.0,3903.1,
03/31/2013,3906.1,191.8,191.8,0.0,516.4,516.4,0.0,664.0,291.2,0.0,801.8,-429.0,120.4,,88.4,26.4,1492.6,1972.3,5952.4,-3980.1,145.0,145.0,296.2,37.1,37.1,0.0,55.6,115.1,2413.5,,797.9,592.4,,,205.5,0.7,0.0,,,,0.7,90.0,,0.1,90.0,888.6,1411.9,1411.9,,,,1715.3,26.7,1607.7,80.8,3127.2,4015.8,0.0,2075.1,1.5,2073.6,-173.9,-2414.2,-18.6,-531.6,421.9,-109.7,3906.1,
06/30/2013,3772.7,58.4,58.4,0.0,515.8,515.8,0.0,677.0,348.0,0.0,745.6,-416.6,105.0,0.1,81.0,25.3,1356.2,1938.7,5966.7,-4028.0,193.8,193.8,284.0,37.1,37.1,0.0,55.6,110.2,2416.5,,753.8,595.3,,,158.5,40.7,40.0,,,,0.7,88.4,,0.9,88.4,882.9,1414.7,1414.7,,,,1656.1,25.9,1548.1,81.2,3070.8,3953.7,0.0,2076.9,1.5,2075.4,-174.0,-2454.6,-47.5,-599.2,418.2,-181.0,3772.7,
09/30/2013,3766.4,65.7,65.7,0.0,536.6,536.6,0.0,684.6,330.2,0.0,755.2,-400.8,115.6,0.2,79.6,39.0,1402.5,1905.7,5974.0,-4068.3,190.4,190.4,267.8,37.1,37.1,0.0,55.6,95.3,2363.9,,757.7,563.9,,,193.8,185.7,185.0,,,,0.7,64.2,,1.3,64.2,1007.6,1415.4,1415.4,,,,1555.2,25.6,1447.1,81.2,2970.6,3978.2,0.0,2078.6,1.5,2077.1,-174.0,-2486.3,-50.9,-632.6,420.8,-211.8,3766.4,
12/31/2013,3605.7,45.3,45.3,0.0,525.2,525.2,0.0,586.6,260.9,0.0,722.2,-396.5,116.1,0.0,76.6,41.6,1273.2,1880.1,5871.9,-3991.8,0.0,,452.4,32.8,32.8,0.0,214.1,128.9,2332.5,,754.2,601.8,0.0,0.0,152.4,0.8,0.0,0.0,0.0,,0.8,76.4,0.0,1.2,76.4,831.4,1506.2,1506.2,0.0,0.0,,1075.4,33.0,965.4,75.8,2581.6,3413.0,0.0,2080.7,1.5,2079.2,-174.0,-2451.1,323.4,-221.0,413.7,192.7,3605.7,
03/31/2014,3615.4,31.1,31.1,0.0,498.9,498.9,0.0,687.7,280.1,0.0,802.6,-395.0,108.6,,,33.4,1326.3,1844.4,5884.4,-4040.0,186.5,186.5,258.2,,,0.0,,258.2,2289.1,,801.8,617.4,,,184.4,0.6,0.0,,,,0.6,64.7,,3.8,64.7,867.1,1657.2,1657.2,,,,1018.5,30.9,908.0,75.8,2675.7,3542.8,0.0,1910.7,1.4,1909.3,-0.9,-2537.2,299.2,-328.2,400.8,72.6,3615.4,
06/30/2014,3806.6,54.8,54.8,0.0,596.2,596.2,0.0,738.3,266.1,0.0,863.9,-391.7,116.7,0.1,,49.6,1506.0,1805.3,5893.6,-4088.3,229.0,229.0,266.3,,,0.0,,266.2,2300.6,,821.6,642.4,,,179.2,0.4,0.0,,,,0.4,60.5,,7.2,42.1,882.5,1948.2,1948.2,,,,931.6,27.2,816.3,80.9,2879.8,3762.3,0.0,1912.3,1.4,1910.9,-1.0,-2554.3,272.0,-371.0,415.3,44.3,3806.6,
09/30/2014,4885.4,60.8,60.8,0.0,707.6,707.6,0.0,1126.0,403.5,0.0,1103.3,-380.8,151.0,,,74.0,2045.4,2215.1,6335.9,-4120.8,0.0,,624.9,0.0,0.0,0.0,396.5,228.4,2840.0,,1110.3,812.3,,,298.0,0.2,0.0,,,,0.2,45.9,,0.8,39.2,1156.4,2406.4,2406.4,,,,987.8,34.3,832.4,120.3,3394.2,4550.6,0.0,2228.2,1.8,2226.4,-1.0,-2561.5,249.4,-84.9,419.7,334.8,4885.4,
12/31/2014,4828.0,70.2,70.2,0.0,644.3,644.3,0.0,1172.1,494.2,0.0,1053.4,-375.5,71.4,1.8,138.0,66.6,1958.0,2213.2,6388.4,-4175.2,0.0,,656.8,32.8,32.8,0.0,388.7,95.5,2870.0,,1087.2,803.1,0.0,0.0,284.1,0.0,0.0,0.0,0.0,,,38.0,0.0,5.7,1.8,1125.2,2422.0,2422.0,0.0,0.0,,1357.8,32.7,1225.3,94.1,3779.8,4905.0,0.0,2260.9,1.8,2259.1,-1.0,-2548.0,-204.4,-492.5,415.5,-77.0,4828.0,
03/31/2015,4556.3,89.4,89.4,0.0,574.6,574.6,0.0,1233.9,437.1,0.0,1155.2,-358.4,136.9,1.1,,68.3,2034.8,2177.6,6407.8,-4230.2,0.0,,343.9,,,0.0,116.4,226.4,2521.5,,1007.6,745.9,,,261.7,0.0,0.0,,,,,78.2,,10.0,36.4,1085.8,2528.8,2528.8,,,,1334.6,33.2,1201.1,90.3,3863.4,4949.2,0.0,2265.1,1.8,2263.3,-1.8,-2854.3,-214.6,-805.6,412.7,-392.9,4556.3,
06/30/2015,4335.4,75.0,75.0,0.0,567.5,567.5,0.0,1156.5,380.8,0.0,1099.3,-323.6,115.3,0.6,,55.6,1914.3,2135.5,6419.1,-4283.6,0.0,0.0,285.6,,,0.0,76.3,208.7,2421.1,,997.6,761.8,,,235.8,0.0,0.0,,,,,53.3,,9.3,25.1,1050.9,2442.5,2442.5,,,,1305.0,32.3,1174.2,89.2,3747.5,4798.4,0.0,2266.8,1.8,2265.0,-2.0,-2918.3,-212.4,-865.9,402.9,-463.0,4335.4,
09/30/2015,4250.3,90.0,90.0,0.0,550.8,550.8,0.0,1141.2,400.4,0.0,1019.6,-278.8,94.8,,,42.7,1876.8,2101.2,6442.1,-4340.9,0.0,,272.3,,,,77.4,194.9,2373.5,,1030.3,762.3,,,268.0,0.0,0.0,,,,,54.5,,13.0,17.1,1084.8,2386.3,2386.3,,,,1263.9,34.2,1130.7,86.0,3650.2,4735.0,0.0,2268.1,1.8,2266.3,-2.0,-2911.6,-232.6,-878.1,393.4,-484.7,4250.3,
12/31/2015,4084.4,56.6,56.6,0.0,444.9,444.9,0.0,1226.3,410.0,0.0,996.5,-180.2,78.4,0.0,62.7,76.8,1806.2,2086.5,6466.0,-4379.5,0.0,,191.7,32.8,32.8,0.0,,96.2,2278.2,,970.5,703.4,,,267.1,0.0,0.0,0.0,0.0,,,72.1,0.0,9.8,31.2,1042.6,2354.1,2354.1,0.0,0.0,,1283.3,40.8,1146.9,85.8,3637.4,4680.0,0.0,2268.6,1.8,2266.8,-2.0,-3057.0,-187.2,-977.6,382.0,-595.6,4084.4,
03/31/2016,3987.3,113.0,113.0,0.0,488.7,488.7,0.0,1068.9,365.2,0.0,871.6,-167.9,71.8,0.4,,70.2,1742.4,2055.7,6488.4,-4432.7,0.0,,189.2,,,0.0,,188.8,2244.9,,918.8,643.3,,,275.5,0.0,0.0,0.0,0.0,,,72.9,,6.4,38.8,991.7,2336.4,2326.8,9.6,9.6,,1270.8,41.5,1132.4,90.5,3607.2,4598.9,0.0,2270.6,1.8,2268.8,-2.3,-3070.6,-188.2,-990.5,378.9,-611.6,3987.3,
06/30/2016,3918.3,56.2,56.2,0.0,448.5,448.5,0.0,978.3,343.9,0.0,823.0,-188.6,68.6,3.4,,58.9,1551.6,2029.1,6515.0,-4485.9,0.0,0.0,337.6,,,0.0,,334.2,2366.7,,814.7,602.9,,,211.8,0.0,0.0,0.0,0.0,,,71.9,,1.9,62.1,886.6,2078.1,2062.7,15.4,15.4,,1254.2,40.7,1122.5,89.1,3332.3,4218.9,0.0,2521.2,2.4,2518.8,-2.3,-3053.3,-145.8,-680.2,379.6,-300.6,3918.3,
09/30/2016,3920.8,57.5,57.5,0.0,489.0,489.0,0.0,1088.4,372.7,0.0,880.1,-164.4,66.1,3.8,,55.5,1701.0,2027.6,6565.3,-4537.7,0.0,,192.2,,,,,188.4,2219.8,,895.7,639.5,,,256.2,0.0,0.0,,,,,38.7,,3.2,33.2,934.4,2000.2,1978.6,21.6,21.6,,1261.4,39.3,1131.0,87.9,3261.6,4196.0,0.0,2522.4,2.4,2520.0,-2.4,-3002.4,-164.2,-646.6,371.4,-275.2,3920.8,
12/31/2016,4036.0,173.2,173.2,0.0,442.0,442.0,0.0,1113.9,415.8,0.0,855.0,-156.9,94.6,15.3,53.2,47.5,1823.7,2014.4,6569.0,-4554.6,76.7,76.7,121.2,32.8,32.8,0.0,,19.9,2212.3,,831.3,589.9,,,241.4,0.0,0.0,,,,,34.0,0.0,0.1,32.2,865.3,1816.6,1816.6,,,,1263.4,39.9,1093.7,129.7,3080.0,3945.3,0.0,2858.5,3.1,2855.4,-2.4,-3064.8,-63.5,-272.2,362.9,90.7,4036.0,
03/31/2017,4104.4,185.7,185.7,0.0,524.5,524.5,0.0,1105.8,381.8,0.0,916.3,-192.3,107.7,8.7,,64.0,1923.7,1976.0,6585.4,-4609.4,0.0,,204.7,,,,,196.0,2180.7,,833.8,651.5,,,182.3,168.5,0.0,,,,168.5,35.6,,1.5,34.1,1037.9,1684.5,1684.5,,,,1227.5,40.1,1077.6,108.3,2912.0,3949.9,0.0,2864.6,3.2,2861.4,-5.3,-3002.3,-66.5,-209.5,364.0,154.5,4104.4,
06/30/2017,4005.6,136.3,136.3,0.0,530.9,530.9,0.0,1103.5,372.4,0.0,947.3,-216.2,83.7,3.5,,55.9,1854.4,1946.2,6609.7,-4663.5,,,205.0,,,,,201.5,2151.2,,889.9,672.8,,,217.1,0.0,0.0,,,,,37.1,,1.1,33.8,927.0,1689.7,1663.4,26.3,26.3,,1203.3,38.8,1057.1,106.3,2893.0,3820.0,0.0,2885.8,3.2,2882.6,-5.4,-2941.1,-106.1,-166.8,352.4,185.6,4005.6,
09/30/2017,4459.3,69.3,69.3,0.0,563.4,563.4,0.0,1184.1,410.1,0.0,1039.2,-265.2,115.6,5.0,,88.0,1932.4,2024.6,6745.3,-4720.7,0.0,,502.3,312.8,,312.8,,184.5,2526.9,,970.6,718.0,,,252.6,0.0,0.0,,,,,33.8,,0.4,32.1,1004.4,2098.2,2098.2,,,,1180.2,38.0,1011.8,130.0,3278.4,4282.8,0.0,2886.9,3.2,2883.7,-5.4,-2946.9,-111.3,-176.7,353.2,176.5,4459.3,
12/31/2017,4474.8,38.0,38.0,0.0,517.8,517.8,0.0,1385.0,388.2,0.0,996.8,0.0,130.3,10.6,,95.1,2071.1,1986.2,6831.8,-4845.6,77.5,77.5,340.0,306.7,253.8,52.9,,22.7,2403.7,,966.9,690.4,,,276.5,0.0,0.0,0.0,0.0,,,34.1,,0.1,26.7,1001.0,2110.1,2110.1,0.0,0.0,,1063.1,35.3,894.2,133.5,3173.2,4174.2,0.0,2888.0,3.2,2884.8,-5.4,-2877.0,-50.2,-44.6,345.2,300.6,4474.8,
03/31/2018,4457.7,44.5,44.5,0.0,619.8,619.8,0.0,1334.0,361.5,0.0,972.5,0.0,96.4,5.0,,76.2,2094.7,1951.0,6850.7,-4899.7,0.0,,412.0,,,,,407.0,2363.0,,967.2,728.6,,,238.6,0.0,,,,,,35.2,,1.7,31.5,1002.4,2103.3,2103.3,,,,1020.1,31.0,869.2,118.2,3123.4,4125.8,0.0,2892.5,3.2,2889.3,-6.4,-2849.1,-56.1,-19.1,351.0,331.9,4457.7,
06/30/2018,4445.3,46.0,46.0,0.0,653.0,653.0,0.0,1311.0,323.9,0.0,987.1,0.0,98.4,2.1,,86.2,2108.4,1931.2,6884.8,-4953.6,,,405.7,,,,,403.6,2336.9,,1019.5,768.3,,,251.2,0.0,0.0,,,,,31.4,,,30.9,1050.9,2036.6,2036.6,,,,987.0,30.2,841.4,115.4,3023.6,4074.5,0.0,2894.3,3.2,2891.1,-6.4,-2792.5,-66.8,28.6,342.2,370.8,4445.3,
09/30/2018,4487.9,47.3,47.3,0.0,700.7,700.7,0.0,1345.5,331.1,0.0,1014.4,0.0,78.9,3.5,,63.8,2172.4,1909.1,6916.1,-5007.0,0.0,,406.4,,,,,402.9,2315.5,,1034.6,773.6,,,261.0,0.0,0.0,,,,,35.1,,1.8,30.8,1069.7,2034.9,2034.9,,,,945.5,30.2,797.5,116.0,2980.4,4050.1,0.0,2896.5,3.2,2893.3,-6.4,-2725.3,-67.7,97.1,340.7,437.8,4487.9,
12/31/2018,4515.7,48.6,48.6,0.0,635.8,635.8,0.0,1419.9,365.5,0.0,1054.4,0.0,97.0,3.0,,83.6,2201.3,1911.6,6969.2,-5057.6,80.5,80.5,322.3,298.9,255.0,43.9,,20.4,2314.4,,1094.0,801.0,,,293.0,0.0,0.0,0.0,0.0,,,34.6,0.0,15.9,30.7,1128.6,1993.7,1993.7,0.0,0.0,,963.9,26.5,829.9,91.6,2957.6,4086.2,0.0,2898.1,3.2,2894.9,-6.4,-2691.8,-100.0,99.9,329.6,429.5,4515.7,
03/31/2019,4770.1,41.2,41.2,0.0,720.6,720.6,0.0,1378.8,356.9,0.0,1021.9,0.0,88.8,6.6,,62.5,2229.4,2143.7,7250.4,-5106.7,0.0,,397.0,,,,,390.4,2540.7,,997.2,768.2,,,229.0,56.1,0.0,56.1,,56.1,,34.4,,1.6,30.9,1087.7,2258.0,2037.7,220.3,,220.3,994.6,32.6,824.2,136.2,3252.6,4340.3,0.0,2902.4,3.2,2899.2,-7.2,-2696.3,-104.9,94.0,335.8,429.8,4770.1,
06/30/2019,4687.0,42.2,42.2,0.0,675.2,675.2,0.0,1353.9,350.1,0.0,1003.8,0.0,88.9,10.8,,52.3,2160.2,2124.9,7280.2,-5155.3,,,401.9,,,,,391.1,2526.8,,967.6,732.3,,,235.3,53.9,0.0,53.9,,53.9,,45.4,,3.4,30.6,1066.9,2159.1,1946.2,212.9,,212.9,985.4,33.6,808.0,140.4,3144.5,4211.4,0.0,2904.2,3.2,2901.0,-7.2,-2629.5,-131.9,135.6,340.0,475.6,4687.0,
09/30/2019,4604.6,30.8,30.8,0.0,624.4,624.4,0.0,1362.7,345.2,0.0,1017.5,0.0,48.3,2.6,,34.4,2066.2,2145.6,7347.4,-5201.8,0.0,,392.8,,,,,390.2,2538.4,,916.4,676.0,,,240.4,53.6,0.0,53.6,,53.6,,31.6,,11.6,27.7,1001.6,2188.8,1969.7,219.1,,219.1,955.5,24.7,785.0,134.2,3144.3,4145.9,0.0,2905.9,3.2,2902.7,-7.3,-2626.7,-137.3,134.6,324.1,458.7,4604.6,
12/31/2019,4590.6,31.0,31.0,0.0,577.9,577.9,0.0,1346.2,374.8,0.0,971.4,0.0,65.2,2.7,,52.2,2020.3,1931.9,7168.9,-5237.0,79.5,79.5,558.9,293.4,255.5,37.9,,262.8,2570.3,,973.4,705.1,,,268.3,49.6,0.0,49.6,,49.6,,37.5,0.0,29.3,34.9,1060.5,2180.9,1968.8,212.1,,212.1,871.9,16.1,717.8,108.7,3052.8,4113.3,0.0,2907.4,3.2,2904.2,-7.3,-2680.6,-68.0,151.5,325.8,477.3,4590.6,
