Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1991,28.69898,4378.597083,4694.625913,3944.446032,5.246061,2.746884,19.001717,,2.714815,14.184318,17.733691,28.125,4450.216484,
12/31/1991,37.684729,4862.894385,6026.256977,4250.148926,6.919668,3.673593,24.582801,,3.616572,18.873607,23.477374,38.25,6029.928694,
03/31/1992,35.294118,5266.007762,5725.994478,4905.276981,5.778752,3.100001,23.33841,,3.107004,16.036103,20.012245,33.0,5296.901199,
06/30/1992,30.598958,4975.8622,5537.617737,4435.995289,5.032206,2.709328,23.679906,,2.69337,13.748717,17.206304,29.375,4677.258514,
09/30/1992,31.999999,4979.106005,5338.145374,4537.355671,5.194155,2.878634,30.998178,,2.867773,14.528248,18.051461,32.0,5106.64999,
12/31/1992,30.528846,5190.558112,5487.146364,4826.465641,5.151211,2.817559,28.7568,,2.774609,13.754058,17.022032,31.75,5009.090182,
03/31/1993,29.411764,5094.933477,5551.046946,4667.693609,5.488943,3.046945,22.397723,,3.017917,14.815274,18.325429,35.0,5554.675867,
06/30/1993,22.883064,4978.703619,5510.987196,4447.767031,4.36753,2.418891,17.163325,,2.365793,11.454832,14.260282,28.375,4447.624584,
09/30/1993,25.878906,4919.38435,5429.693909,4387.638519,4.825303,2.763058,19.712464,,2.714806,12.721362,15.819673,33.125,5217.042997,
12/31/1993,26.325758,5411.753409,5858.386913,5116.832426,4.92923,2.842145,19.386162,,2.761473,12.695477,15.66655,34.75,5413.059572,
03/31/1994,20.488722,4803.858088,5452.417683,4210.3821,3.741816,2.220159,18.924046,,2.182465,9.878866,12.275534,27.25,4295.479295,
06/30/1994,19.301471,4189.400957,4455.965287,3733.778321,3.442898,2.093777,19.468788,,2.080424,9.516221,11.81971,26.25,4183.350298,
09/30/1994,19.017857,4316.681267,4508.704302,4025.532553,3.358339,2.063163,15.417053,,2.029539,9.578609,11.868049,26.625,4213.074924,
12/31/1994,20.246479,4335.87811,4637.316917,4091.862926,3.595377,2.134397,21.878332,,2.076869,10.021562,12.661024,28.75,4505.463605,
03/31/1995,22.916667,4929.728709,5377.378908,4387.480924,4.014901,2.372554,21.811954,,2.352085,11.595344,14.656761,33.0,5272.34489,
06/30/1995,21.850394,4779.742846,5330.005202,4166.288037,3.549974,1.969611,17.432119,,1.946815,10.355082,13.512074,27.75,4414.02981,
09/30/1995,23.411017,4689.870847,4913.626278,4433.791809,3.431284,1.895382,29.063402,,1.913984,10.711768,14.360777,27.625,4456.82385,
12/31/1995,67.105263,4328.286825,4534.286807,4043.54909,3.508276,1.738031,17.804317,,1.732344,10.901474,15.132766,25.5,4060.907872,
03/31/1996,91.532255,4533.253777,4802.876841,4053.015589,4.199564,1.939264,15.720257,,1.947111,12.573995,17.760743,28.375,4504.834876,
06/30/1996,63.372091,4513.34442,4756.031344,4258.679883,4.19226,1.822344,14.871622,,1.848954,11.210005,15.281537,27.25,4307.59014,
09/30/1996,58.33333,4239.805428,4619.33187,3577.471114,3.604884,1.621334,10.998973,,1.680315,10.352126,14.183576,24.5,3899.87354,
12/31/1996,22.40099,3780.851031,3937.487134,3637.791787,3.342349,1.449077,10.803783,23.758633,1.66377,10.243874,14.330918,22.625,3918.158979,
03/31/1997,25.644329,4071.024001,4283.35998,3768.601661,3.633163,1.538992,12.609917,35.394204,1.769302,11.19221,16.040467,24.875,4287.713181,
06/30/1997,32.336956,4539.617949,5056.089066,4152.326981,4.343423,1.789626,16.232555,55.403571,1.912622,12.701597,18.650315,29.75,4763.92461,
09/30/1997,31.558642,4262.985063,4848.764248,4014.374592,3.639734,1.568987,15.850552,69.109716,1.707719,11.911093,18.41615,25.5625,4169.287652,
12/31/1997,28.089888,4016.114359,4312.768108,3832.248906,3.563444,1.561204,14.514429,33.369095,1.669255,11.355062,17.072034,25.0,4005.713882,
03/31/1998,31.318681,4335.813606,4708.08288,3923.779254,4.10414,1.744482,20.577338,62.019698,1.924671,13.268655,19.859103,28.5,4711.075693,
06/30/1998,34.736843,5101.265792,5666.095362,4623.875507,4.737602,2.004882,22.931222,63.272404,2.210678,14.936699,22.295209,33.0,5451.267902,
10/02/1998,25.000001,4866.722436,5671.259739,3951.767933,3.405691,1.432167,16.897858,62.957578,1.652984,11.083927,16.539284,24.0,4150.830948,
01/01/1999,32.409794,5165.803797,5819.313925,3887.79443,,1.845594,,,,,,31.4375,,
