Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/14/2015,597.901,25.891,25.891,0.0,113.328,113.328,0.0,36.283,,,,,228.999,,,2.259,218.81,404.501,117.196,320.684,-203.488,0.0,,,76.204,38.287,16.176,22.111,35.658,193.4,,163.782,76.961,,17.485,69.336,0.237,0.0,,,,0.237,105.194,,,3.457,105.194,269.213,1527.161,1527.161,,,,47.182,17.668,,,,26.057,1574.343,1843.556,0.0,0.627,0.548,0.079,0.0,-1243.353,-2.929,-1245.655,0.0,-1245.655,597.901,
09/06/2015,603.196,32.506,32.506,0.0,112.398,112.398,0.0,39.826,,,,,219.702,,0.0,2.018,210.752,404.432,119.452,325.825,-206.373,,,,79.312,40.312,16.176,24.136,36.982,198.764,,166.45,86.423,,17.316,62.711,0.256,0.0,,,,0.256,112.585,,,4.523,112.585,279.291,1527.664,1527.664,,,,52.19,18.31,,,,29.357,1579.854,1859.145,0.0,1.819,0.546,1.273,0.0,-1254.287,-3.481,-1255.949,0.0,-1255.949,603.196,
01/03/2016,799.845,133.449,133.449,0.0,131.582,131.582,0.0,36.861,30.167,0.0,0.0,6.694,300.745,,0.0,5.865,300.745,602.637,131.89,336.173,-204.283,6.054,6.054,,59.264,44.602,16.097,28.505,8.797,197.208,,199.894,106.927,0.0,21.016,71.951,59.333,0.0,,,,59.333,116.756,0.0,,0.0,116.756,375.983,2181.46,2181.46,,,,42.653,19.339,0.0,0.0,0.0,23.314,2224.113,2600.096,0.0,7.44,0.498,6.942,0.0,-1804.143,-3.548,-1800.251,0.0,-1800.251,799.845,
03/27/2016,820.759,178.252,178.252,0.0,130.52,130.52,0.0,39.108,,,,,278.606,,,1.623,278.606,626.486,131.06,340.13,-209.07,,,,63.213,46.076,16.097,29.979,15.514,194.273,,183.287,86.137,,19.398,77.752,41.593,0.0,,,,41.593,108.846,,,,108.846,333.726,2173.403,2173.403,,,,43.909,20.828,,,,23.081,2217.312,2551.038,0.0,50.38,0.501,49.879,0.0,-1777.696,-2.963,-1730.279,0.0,-1730.279,820.759,
06/19/2016,652.278,22.305,22.305,0.0,132.533,132.533,0.0,36.473,,,,,259.138,,,3.637,259.138,450.449,131.972,345.735,-213.763,,,,69.857,50.523,16.097,34.426,15.697,201.829,,180.337,84.902,,18.815,76.62,48.87,0.0,,,,48.87,127.52,,,,127.52,356.727,2165.177,2165.177,,,,45.128,20.486,,,,24.642,2210.305,2567.032,0.0,0.576,0.483,0.093,0.0,-1912.755,-2.575,-1914.754,0.0,-1914.754,652.278,
09/11/2016,676.607,29.981,29.981,0.0,138.107,138.107,0.0,38.834,,,,,265.668,,,2.824,265.668,472.59,132.601,349.514,-216.913,,,,71.416,52.125,16.097,36.028,16.467,204.017,,203.035,103.994,,18.547,80.494,73.877,0.0,,,,73.877,133.605,,,,133.605,410.517,2156.884,2156.884,,,,45.352,20.723,,,,24.629,2202.236,2612.753,0.0,0.619,0.481,0.138,0.0,-1934.177,-2.588,-1936.146,0.0,-1936.146,676.607,
01/01/2017,716.295,42.815,42.815,0.0,150.369,150.369,0.0,40.181,36.644,0.0,0.0,3.537,262.508,,,8.935,262.508,495.873,138.534,359.498,-220.964,7.26,7.26,,74.628,56.314,16.058,40.256,9.379,220.422,,229.692,111.51,0.0,18.826,99.356,38.887,0.0,,,,38.887,135.119,0.0,,,135.119,403.698,2148.99,2143.26,5.73,5.73,,46.75,19.609,0.0,0.0,0.0,27.141,2195.74,2599.438,0.0,1.487,0.481,1.006,0.0,-1881.52,-3.11,-1883.143,0.0,-1883.143,716.295,
03/26/2017,742.462,52.094,52.094,0.0,150.931,150.931,0.0,38.326,,,,,287.285,,,2.703,287.285,528.636,137.824,363.174,-225.35,,,,76.002,57.289,16.058,41.231,16.01,213.826,,246.853,110.245,,22.485,114.123,0.3,0.0,,,,0.3,122.287,,,,122.287,369.44,2179.258,2179.258,,,,47.455,19.587,,,,27.868,2226.713,2596.153,0.0,1.697,0.481,1.216,0.0,-1852.345,-3.043,-1853.691,0.0,-1853.691,742.462,
06/18/2017,781.797,52.243,52.243,0.0,151.641,151.641,0.0,37.664,,,,,319.355,,,5.354,319.355,560.903,137.793,368.598,-230.805,,,,83.101,61.577,16.058,45.519,16.17,220.894,,218.071,104.62,,22.648,90.803,0.305,0.0,,,,0.305,133.136,,,,133.136,351.512,2180.518,2180.518,,,,52.838,19.583,,,,33.255,2233.356,2584.868,0.0,8.546,0.482,8.064,0.0,-1808.789,-2.828,-1803.071,0.0,-1803.071,781.797,
09/10/2017,816.235,61.36,61.36,0.0,154.475,154.475,0.0,37.093,,,,,339.658,,,3.23,339.658,592.586,139.677,375.763,-236.086,,,,83.972,64.277,16.058,48.219,16.465,223.649,,222.592,109.756,,20.43,92.406,32.313,0.0,,,,32.313,143.625,,,,143.625,398.53,3128.048,3128.048,,,,55.001,20.709,,,,34.292,3183.049,3581.579,0.0,2.309,0.437,1.872,0.0,-2766.231,-1.422,-2765.344,0.0,-2765.344,816.235,
12/31/2017,836.753,35.768,35.768,0.0,173.677,173.677,0.0,39.961,36.645,0.0,0.0,3.316,330.374,0.0,,2.75,330.374,579.78,169.586,406.865,-237.279,8.119,8.119,,79.268,68.246,15.423,52.823,8.272,256.973,,224.984,106.894,0.0,22.095,95.995,32.324,0.0,,,,32.324,140.977,0.0,0.0,,140.977,398.285,3121.49,3116.053,5.437,5.437,,52.362,21.751,0.0,0.0,0.0,30.611,3173.852,3572.137,0.0,6.083,0.429,5.654,0.0,-2739.437,-2.03,-2735.384,0.0,-2735.384,836.753,
03/25/2018,798.3,44.609,44.609,0.0,174.416,174.416,0.0,41.229,,,,,276.169,,,4.069,276.169,536.423,169.525,412.774,-243.249,,,,92.352,71.399,15.423,55.976,16.884,261.877,,225.128,88.979,,24.006,112.143,32.342,0.0,,,,32.342,127.296,,,,127.296,384.766,3117.193,3117.193,,,,67.205,35.843,,,,31.362,3184.398,3569.164,0.0,0.563,0.426,0.137,0.0,-2768.591,-2.836,-2770.864,0.0,-2770.864,798.3,
06/17/2018,954.565,157.788,157.788,0.0,182.816,182.816,0.0,40.161,,,,,302.149,,,3.158,302.149,682.914,177.191,425.553,-248.362,,,,94.46,74.244,15.351,58.893,17.058,271.651,,203.161,79.417,,23.559,100.185,35.598,0.0,,,,35.598,138.656,,,,138.656,377.415,3436.966,3436.966,,,,69.389,36.181,,,,33.208,3506.355,3883.77,0.0,1.155,0.418,0.737,0.0,-2926.921,-3.439,-2929.205,0.0,-2929.205,954.565,
09/09/2018,912.114,84.6,84.6,0.0,170.244,170.244,0.0,41.42,,,,,309.385,,,2.914,309.385,605.649,206.999,454.164,-247.165,,,,99.466,74.759,14.919,59.84,21.793,306.465,,206.503,87.509,,23.265,95.729,35.847,0.0,,,,35.847,134.081,,,,134.081,376.431,3437.632,3437.632,,,,71.809,37.815,,,,33.994,3509.441,3885.872,0.0,2.33,0.416,1.914,0.0,-2972.565,-3.523,-2973.758,0.0,-2973.758,912.114,
12/30/2018,907.385,25.438,25.438,0.0,190.091,190.091,0.0,45.975,42.921,0.0,0.0,3.054,305.447,0.0,,5.526,305.447,566.951,234.939,487.121,-252.182,8.718,8.718,,96.777,78.728,14.919,63.809,12.523,340.434,,214.49,92.546,0.0,25.981,95.963,35.893,0.0,,,,35.893,129.36,0.0,0.0,,129.36,379.743,3495.691,3478.685,17.006,17.006,,71.872,40.807,0.0,0.0,0.0,31.065,3567.563,3947.306,0.0,0.979,0.41,0.569,0.0,-3036.471,-4.429,-3039.921,0.0,-3039.921,907.385,
03/24/2019,1148.275,83.114,83.114,0.0,194.064,194.064,0.0,45.668,,,,,267.697,,,4.054,267.697,590.543,449.872,710.124,-260.252,,,,107.86,81.078,14.919,66.159,22.728,557.732,,229.277,84.888,,27.156,117.233,67.662,0.0,31.753,,31.753,35.909,115.074,,,,115.074,412.013,3646.327,3447.819,198.508,,198.508,65.1,32.542,,,,32.558,3711.427,4123.44,0.0,5.875,0.411,5.464,0.0,-2976.848,-4.192,-2975.165,0.0,-2975.165,1148.275,
06/16/2019,1177.167,108.259,108.259,0.0,182.904,182.904,0.0,44.281,,,,,308.003,,,3.245,308.003,643.447,425.339,674.523,-249.184,,,,108.381,83.171,13.542,69.629,21.965,533.72,,211.337,82.456,,27.355,101.526,66.075,0.0,30.156,,30.156,35.919,135.494,,,,135.494,412.906,3603.293,3414.988,188.305,,188.305,65.254,31.747,,,,33.507,3668.547,4081.453,0.0,11.2,0.412,10.788,0.0,-2911.278,-4.208,-2904.286,0.0,-2904.286,1177.167,
09/08/2019,1160.272,66.706,66.706,0.0,185.403,185.403,0.0,51.01,,,,,302.22,,,3.888,302.22,605.339,443.705,698.374,-254.669,,,,111.228,84.597,13.542,71.055,22.743,554.933,,225.825,95.657,,27.006,103.162,68.823,0.0,32.888,0.685,32.203,35.935,126.597,,,,126.597,421.245,3609.229,3391.179,218.05,15.922,202.128,65.447,32.589,,,,32.858,3674.676,4095.921,0.0,0.484,0.409,0.075,0.0,-2932.195,-3.938,-2935.649,0.0,-2935.649,1160.272,
12/29/2019,1382.092,190.615,190.615,0.0,210.26,210.26,0.0,52.955,49.304,0.0,0.0,3.651,333.787,0.0,,10.073,333.787,787.617,471.666,724.114,-252.448,11.982,11.982,,110.827,88.233,15.093,73.14,12.521,594.475,,251.463,111.101,0.0,27.881,112.481,76.712,0.0,34.712,1.394,33.318,42.0,125.656,0.0,0.0,,125.656,453.831,4273.786,4052.792,220.994,18.263,202.731,70.234,35.559,0.0,0.0,0.0,34.675,4344.02,4797.851,0.0,0.632,0.389,0.243,0.0,-3412.649,-3.742,-3415.759,0.0,-3415.759,1382.092,
03/22/2020,1389.876,200.801,200.801,0.0,219.199,219.199,0.0,49.01,,,,,325.364,,,9.042,325.364,794.374,469.657,728.788,-259.131,,,,125.845,89.264,15.061,74.203,27.539,595.502,,241.58,94.502,,30.985,116.093,80.304,0.0,38.304,1.39,36.914,42.0,130.285,,,,130.285,452.169,4260.502,4043.582,216.92,17.616,199.304,69.395,34.033,,,,35.362,4329.897,4782.066,0.0,12.864,0.39,12.474,0.0,-3398.986,-6.068,-3392.19,0.0,-3392.19,1389.876,
06/14/2020,1581.688,247.952,247.952,0.0,232.114,232.114,0.0,66.85,,,,,380.193,,,8.214,380.193,927.109,484.498,751.988,-267.49,,,,170.081,92.35,15.061,77.289,69.517,654.579,,247.632,102.896,,31.344,113.392,79.882,0.0,37.882,0.999,36.883,42.0,132.354,,,,132.354,459.868,4327.444,4092.367,235.077,36.209,198.868,77.282,40.097,,,,37.185,4404.726,4864.594,0.0,32.644,0.393,32.251,0.0,-3311.015,-4.535,-3282.906,0.0,-3282.906,1581.688,
