Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,10607.0,2170.0,2059.0,111.0,776.0,776.0,,,0.0,0.0,0.0,0.0,0.0,526.0,,,,3472.0,625.0,,,752.0,,,5758.0,5309.0,4366.0,943.0,449.0,7135.0,,192.0,192.0,,,,825.0,,,,,2224.0,,,,2224.0,3241.0,1474.0,,,,1092.0,,,,,1092.0,2566.0,5807.0,0.0,,,,,,4800.0,4800.0,0.0,4800.0,10607.0,
09/30/2004,10460.0,2252.0,2142.0,110.0,699.0,699.0,,,0.0,0.0,0.0,0.0,0.0,503.0,,,,3454.000244,616.0,,,701.0,,,5689.0,5246.0,4364.000488,881.999512,443.0,7006.0,,160.0,160.0,,,,826.0,,,,,2285.0,,,,2285.0,3271.0,1474.0,,,,990.0,,,,,990.0,2464.0,5735.0,0.0,,,,,,4725.0,4725.0,0.0,4725.0,10460.0,
12/31/2004,11925.0,3325.0,3154.0,171.0,702.0,702.0,,,0.0,0.0,0.0,0.0,0.0,533.0,,,,4560.0,631.0,,,681.0,,,6053.0,6620.0,4599.0,2021.0,-567.0,7365.0,,193.0,193.0,,,,826.0,,,,,2465.0,,,,2465.0,3484.0,2471.0,,,,977.0,,,,,977.0,3448.0,6932.0,0.0,,,,0.0,,4993.0,4993.0,0.0,4993.0,11925.0,
03/31/2005,11396.0,3125.0,2829.0,296.0,776.0,776.0,,,0.0,0.0,0.0,0.0,0.0,263.0,,,,4164.0,622.0,1511.0,-889.0,595.0,,,6015.0,5496.0,4544.0,952.0,519.0,7232.0,,177.0,177.0,,,,826.0,826.0,0.0,0.0,,3028.0,,,,3028.0,4031.0,1810.0,1810.0,0.0,0.0,513.0,,,,,513.0,2323.0,6354.0,0.0,4507.0,,,-1062.0,1684.0,-87.0,5042.0,0.0,5042.0,11396.0,
06/30/2005,10035.0,1952.0,1776.0,176.0,401.0,401.0,,,,,,,,267.0,,,,2620.0,622.0,,,592.0,,,6201.0,5735.0,4887.0,848.0,466.0,7415.0,,195.0,195.0,,,,87.0,,,,,2284.0,,,,2284.0,2566.0,1810.0,,,,713.0,,,,,713.0,2523.0,5089.0,,,,,,,4946.0,4946.0,,4946.0,10035.0,
09/30/2005,9868.0,1640.0,1529.0,111.0,371.0,371.0,,,0.0,0.0,0.0,0.0,0.0,225.0,,,,2236.0,634.0,,,549.0,,,6449.0,5912.0,5120.0,792.0,537.0,7632.0,,323.0,323.0,,,,1.0,,,,,2203.0,,,,2203.0,2527.0,1810.0,,,,643.0,,,,,643.0,2453.0,4980.0,0.0,,,,0.0,,4888.0,4888.0,0.0,4888.0,9868.0,
12/31/2005,10057.0,1833.0,1762.0,71.0,409.0,409.0,,,0.0,0.0,0.0,0.0,0.0,250.0,,,,2492.0,626.0,,,496.0,,,6443.0,5864.0,5141.0,723.0,579.0,7565.0,,348.0,348.0,,,,1.0,,,,,2416.0,,,,2416.0,2765.0,1810.0,,,,605.0,,,,,605.0,2415.0,5180.0,0.0,4355.0,,,-1284.0,1961.0,-155.0,4877.0,0.0,4877.0,10057.0,
03/31/2006,10520.0,1865.0,1831.0,34.0,552.0,552.0,,,0.0,0.0,0.0,0.0,0.0,321.0,,,,2738.0,634.0,1554.0,-920.0,449.0,,,6699.0,5769.0,5308.0,461.0,930.0,7782.0,,277.0,277.0,,,,3.0,3.0,0.0,0.0,,3077.0,,,,3077.0,3357.0,1813.0,1813.0,0.0,0.0,596.0,,,,,596.0,2409.0,5766.0,0.0,4605.0,,,-1488.0,1750.0,-113.0,4754.0,0.0,4754.0,10520.0,
06/30/2006,10128.0,1522.0,1500.0,22.0,514.0,514.0,,,0.0,0.0,0.0,0.0,0.0,332.0,,,,2368.0,645.0,,,385.0,,,6730.0,5977.0,5377.0,600.0,753.0,7760.0,,179.0,179.0,,,,1.0,,,,,2890.0,,,,2890.0,3070.0,1810.0,,,,677.0,,,,,677.0,2487.0,5557.0,,4540.0,,,-1602.0,1762.0,-129.0,4571.0,,4571.0,10128.0,
09/30/2006,9820.0,1295.0,1295.0,0.0,422.0,422.0,,,0.0,0.0,0.0,0.0,0.0,505.0,,,,2222.0,463.0,,,402.0,,,6733.0,6678.0,5401.0,1277.0,55.0,7598.0,,176.0,176.0,,,,11.0,,,,,2873.0,,,,2873.0,3060.0,2577.0,,,,591.0,,,,,591.0,3168.0,6228.0,0.0,3587.0,,,-1648.0,1793.0,-140.0,3592.0,0.0,3592.0,9820.0,
12/31/2006,10109.0,1842.0,1833.0,9.0,290.0,290.0,,,0.0,0.0,0.0,0.0,0.0,543.0,,,,2675.0,469.0,,,344.0,,,6621.0,5877.0,5366.0,511.0,744.0,7434.0,,187.0,187.0,,,,10.0,10.0,0.0,0.0,,3167.0,,,,3167.0,3364.0,2575.0,2575.0,0.0,0.0,546.0,,,,,546.0,3121.0,6485.0,0.0,3548.0,,,-1622.0,1821.0,-123.0,3624.0,0.0,3624.0,10109.0,
03/31/2007,11517.0,2280.0,2280.0,0.0,967.0,967.0,,,0.0,0.0,0.0,0.0,0.0,709.0,,,,3956.0,469.0,1391.0,-922.0,334.0,,,6758.0,5896.0,5345.0,551.0,862.0,7561.0,,227.0,227.0,,,,11.0,11.0,0.0,0.0,,3769.0,,,,3769.0,4007.0,2572.0,2572.0,0.0,0.0,1284.0,,,,,1284.0,3856.0,7863.0,0.0,3606.0,,,-1600.0,1744.0,-96.0,3654.0,0.0,3654.0,11517.0,
06/30/2007,10067.0,1733.0,1729.0,4.0,346.0,346.0,,,,,,,,589.0,,,,2668.0,474.0,,,284.0,,,6641.0,5802.0,5355.0,447.0,839.0,7399.0,,190.0,190.0,,,,360.0,,,,,3034.0,,,,3034.0,3584.0,2220.0,2200.0,20.0,20.0,916.0,,,,,916.0,3136.0,6720.0,0.0,3571.0,,,-2023.0,1900.0,-101.0,3347.0,0.0,3347.0,10067.0,
09/30/2007,9922.0,1890.0,1888.0,2.0,256.0,256.0,,,,,,,,421.0,,,,2567.0,488.0,,,286.0,,,6581.0,6284.0,5355.0,929.0,297.0,7355.0,,183.0,183.0,,,,360.0,,,,,2815.0,,,,2815.0,3358.0,2218.0,2200.0,18.0,18.0,846.0,,,,,846.0,3064.0,6422.0,0.0,3596.0,,,-2015.0,2016.0,-97.0,3500.0,0.0,3500.0,9922.0,
12/31/2007,10144.0,2078.0,2078.0,0.0,332.0,332.0,,,0.0,0.0,0.0,0.0,0.0,457.0,,,,2867.0,478.0,1466.0,-988.0,231.0,0.0,,6568.0,6248.0,5355.0,893.0,320.0,7277.0,,141.0,141.0,,,,359.0,,,,,2921.0,,,,2921.0,3421.0,2216.0,2201.0,15.0,15.0,823.0,,,,,823.0,3039.0,6460.0,0.0,3617.0,,,-1992.0,2159.0,-100.0,3684.0,0.0,3684.0,10144.0,
03/31/2008,11756.0,2796.0,2796.0,0.0,970.0,970.0,,,0.0,0.0,0.0,0.0,0.0,702.0,,,,4468.0,496.0,1492.0,-996.0,234.0,,,6558.0,5812.0,5351.0,461.0,746.0,7288.0,,152.0,152.0,,,,361.0,,,,,3765.0,,,,3765.0,4278.0,2221.0,,,,1548.0,,,,,1548.0,3769.0,8047.0,0.0,3625.0,,,-1988.0,2173.0,-101.0,3709.0,0.0,3709.0,11756.0,
06/30/2008,11005.0,2411.0,2411.0,0.0,509.0,509.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,797.0,,283.0,226.0,3818.0,486.0,1504.0,-1018.0,185.0,,185.0,6516.0,5498.0,5341.0,157.0,735.0,7187.0,,826.0,158.0,55.0,,613.0,11.0,0.0,,,11.0,2495.0,1042.0,,201.0,0.0,3332.0,2219.0,2199.0,20.0,20.0,1525.0,,,,,282.0,3744.0,7076.0,0.0,3569.0,59.0,3510.0,-1897.0,2352.0,-95.0,3929.0,0.0,3929.0,11005.0,
09/30/2008,10794.0,2400.0,2400.0,0.0,696.0,696.0,0.0,,0.0,0.0,0.0,0.0,0.0,589.0,,250.0,146.0,3685.0,468.0,1472.0,-1004.0,186.0,,186.0,6455.0,5480.0,5337.0,143.0,725.0,7109.0,,818.0,102.0,55.0,,661.0,10.0,0.0,,,10.0,2266.0,991.0,,122.0,0.0,3094.0,2229.0,2200.0,29.0,29.0,1386.0,,,,,273.0,3615.0,6709.0,0.0,3585.0,59.0,3526.0,-1892.0,2540.0,-148.0,4085.0,0.0,4085.0,10794.0,
12/31/2008,10892.0,2369.0,2369.0,0.0,879.0,879.0,0.0,,0.0,0.0,0.0,0.0,0.0,592.0,,237.0,139.0,3840.0,452.0,1462.0,-1010.0,129.0,,129.0,6471.0,5513.0,5348.0,165.0,721.0,7052.0,,931.0,91.0,127.0,,713.0,826.0,0.0,,,826.0,2236.0,956.0,,115.0,0.0,3993.0,1292.0,1236.0,56.0,56.0,1338.0,,,,,267.0,2630.0,6623.0,0.0,3586.0,59.0,3527.0,-1876.0,2733.0,-174.0,4269.0,0.0,4269.0,10892.0,
03/31/2009,11252.0,2713.0,2713.0,0.0,626.0,626.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,662.0,,268.0,138.0,4180.0,442.0,1457.0,-1015.0,128.0,,128.0,6502.0,5519.0,5364.0,155.0,715.0,7072.0,,957.0,120.0,169.0,0.0,668.0,650.0,0.0,,,650.0,2471.0,1000.0,0.0,136.0,0.0,4078.0,1287.0,1287.0,,,1543.0,0.0,0.0,0.0,0.0,407.0,2830.0,6908.0,,3616.0,59.0,3557.0,-1873.0,2784.0,-183.0,4344.0,0.0,4344.0,11252.0,
06/30/2009,11342.0,2979.0,2979.0,0.0,662.0,662.0,0.0,,0.0,0.0,0.0,0.0,0.0,659.0,,262.0,126.0,4300.0,466.0,1522.0,-1056.0,83.0,,83.0,6493.0,5506.0,5366.0,140.0,725.0,7042.0,,787.0,62.0,68.0,,657.0,631.0,0.0,,,631.0,2366.0,1113.0,,120.0,0.0,3784.0,1288.0,1234.0,54.0,54.0,1650.0,,,,,417.0,2938.0,6722.0,0.0,3670.0,59.0,3611.0,-1757.0,2847.0,-140.0,4620.0,0.0,4620.0,11342.0,
09/30/2009,11401.0,3025.0,3025.0,0.0,525.0,525.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,640.0,,269.0,158.0,4359.0,462.0,1550.0,-1088.0,84.0,,84.0,6496.0,6088.0,5366.0,722.0,139.0,7042.0,,807.0,83.0,107.0,,617.0,643.0,0.0,,,643.0,2241.0,1065.0,,121.0,0.0,3691.0,1291.0,1234.0,57.0,57.0,1609.0,,,,,423.0,2900.0,6591.0,0.0,3670.0,59.0,3611.0,-1795.0,3044.0,-109.0,4810.0,0.0,4810.0,11401.0,
12/31/2009,11394.0,2624.0,2624.0,0.0,932.0,932.0,0.0,,0.0,0.0,0.0,0.0,0.0,662.0,,234.0,144.0,4218.0,454.0,1566.0,-1112.0,46.0,,46.0,6676.0,5663.0,5513.0,150.0,779.0,7176.0,,874.0,79.0,169.0,,626.0,15.0,0.0,,,15.0,2337.0,1006.0,,121.0,0.0,3226.0,1530.0,1483.0,47.0,47.0,1618.0,,,,,491.0,3148.0,6374.0,0.0,3689.0,59.0,3630.0,-1838.0,3280.0,-111.0,5020.0,0.0,5020.0,11394.0,
03/31/2010,11888.0,2583.0,2583.0,0.0,931.0,931.0,0.0,,0.0,0.0,0.0,0.0,0.0,476.0,4.0,348.0,115.0,3990.0,452.0,990.0,-538.0,46.0,,46.0,7400.0,6820.0,5605.0,1215.0,228.0,7898.0,,1011.0,81.0,113.0,0.0,817.0,15.0,0.0,,,15.0,2555.0,1052.0,0.0,137.0,0.0,3581.0,1530.0,1530.0,,,1790.0,0.0,0.0,0.0,0.0,601.0,3320.0,6901.0,,3716.0,59.0,3657.0,-1964.0,3361.0,-126.0,4987.0,0.0,4987.0,11888.0,
06/30/2010,11291.0,2476.0,2476.0,0.0,451.0,451.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,503.0,2.0,313.0,199.0,3593.0,438.0,1075.0,-637.0,0.0,,,7260.0,6757.0,5567.0,1190.0,188.0,7698.0,,700.0,91.0,35.0,,574.0,15.0,0.0,,,15.0,2323.0,962.0,,133.0,0.0,3038.0,1543.0,1503.0,40.0,40.0,1608.0,,,,,513.0,3151.0,6189.0,0.0,3636.0,59.0,3577.0,-1928.0,3557.0,-163.0,5102.0,0.0,5102.0,11291.0,
09/30/2010,11499.0,2525.0,2525.0,0.0,497.0,497.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,459.0,18.0,435.0,245.0,3655.0,449.0,1132.0,-683.0,0.0,,,7395.0,6751.0,5594.0,1157.0,191.0,7844.0,,739.0,77.0,46.0,,616.0,15.0,0.0,,,15.0,2238.0,942.0,,207.0,0.0,2992.0,1552.0,1515.0,37.0,37.0,1665.0,,,,,516.0,3217.0,6209.0,,3639.0,59.0,3580.0,-2020.0,3759.0,-88.0,5290.0,0.0,5290.0,11499.0,
12/31/2010,11891.0,2577.0,2518.0,59.0,716.0,716.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,373.0,6.0,309.0,160.0,3796.0,439.0,1150.0,-711.0,108.0,108.0,,7548.0,7041.0,5742.0,1299.0,192.0,8095.0,,802.0,81.0,107.0,,614.0,16.0,0.0,,,16.0,2395.0,995.0,,143.0,0.0,3213.0,1539.0,1503.0,36.0,36.0,1674.0,,,,,536.0,3213.0,6426.0,0.0,3657.0,59.0,3598.0,-2051.0,3938.0,-79.0,5465.0,0.0,5465.0,11891.0,
03/31/2011,12411.0,3124.0,3049.0,75.0,736.0,736.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,423.0,14.0,285.0,175.0,4369.0,437.0,1069.0,-632.0,104.0,104.0,,7501.0,6970.0,5686.0,1284.0,232.0,8042.0,,987.0,100.0,199.0,0.0,688.0,269.0,0.0,0.0,0.0,269.0,2665.0,969.0,0.0,64.0,0.0,3921.0,1282.0,1240.0,42.0,42.0,1588.0,0.0,0.0,0.0,0.0,555.0,2870.0,6791.0,0.0,3674.0,59.0,3615.0,-2095.0,4106.0,-65.0,5620.0,0.0,5620.0,12411.0,
06/30/2011,11852.0,2845.0,2761.0,84.0,514.0,514.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,418.0,12.0,249.0,190.0,3841.0,426.0,1090.0,-664.0,105.0,105.0,,7480.0,6970.0,5695.0,1275.0,249.0,8011.0,,755.0,104.0,33.0,,618.0,19.0,0.0,,,19.0,2552.0,909.0,,66.0,0.0,3326.0,1288.0,1248.0,40.0,40.0,1515.0,,,,,540.0,2803.0,6129.0,0.0,3621.0,59.0,3562.0,-2171.0,4321.0,-48.0,5723.0,0.0,5723.0,11852.0,
09/30/2011,11462.0,2292.0,2203.0,89.0,492.0,492.0,,84.0,,,,,,346.0,19.0,197.0,181.0,3214.0,398.0,1069.0,-671.0,90.0,90.0,,7760.0,7292.0,5885.0,1407.0,252.0,8248.0,,776.0,95.0,44.0,,637.0,18.0,0.0,,,18.0,2251.0,863.0,,63.0,0.0,3045.0,1292.0,1256.0,36.0,36.0,1458.0,,,,,532.0,2750.0,5795.0,0.0,3634.0,59.0,3575.0,-2366.0,4532.0,-133.0,5667.0,,5667.0,11462.0,
12/31/2011,11791.0,2460.0,2358.0,102.0,749.0,749.0,,70.0,,,,,,325.0,10.0,175.0,123.0,3604.0,387.0,1079.0,-692.0,79.0,79.0,,7721.0,7282.0,5856.0,1426.0,254.0,8187.0,,963.0,86.0,178.0,,699.0,18.0,0.0,,,18.0,2320.0,854.0,,62.0,0.0,3301.0,1291.0,1253.0,38.0,38.0,1471.0,,,,,555.0,2762.0,6063.0,0.0,3652.0,59.0,3593.0,-2564.0,4771.0,-131.0,5728.0,,5728.0,11791.0,
03/31/2012,11997.0,2679.0,2679.0,0.0,796.0,796.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,410.0,16.0,151.0,166.0,3965.0,386.0,1093.0,-707.0,0.0,0.0,,7646.0,7245.0,5856.0,1389.0,234.0,8032.0,,1061.0,95.0,176.0,,790.0,14.0,0.0,0.0,0.0,14.0,2676.0,972.0,0.0,44.0,0.0,3751.0,1287.0,1287.0,0.0,0.0,1562.0,0.0,,,,546.0,2849.0,6600.0,0.0,3550.0,59.0,3491.0,-2910.0,4865.0,-108.0,5397.0,0.0,5397.0,11997.0,
06/30/2012,11359.0,2541.0,2541.0,0.0,433.0,433.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,401.0,14.0,127.0,140.0,3419.0,363.0,1083.0,-720.0,0.0,,,7577.0,7203.0,5855.0,1348.0,233.0,7940.0,,795.0,95.0,92.0,,608.0,15.0,0.0,,,15.0,2344.0,882.0,,43.0,0.0,3154.0,1283.0,1283.0,,,1485.0,,,,,560.0,2768.0,5922.0,0.0,3614.0,59.0,3555.0,-3029.0,4986.0,-134.0,5437.0,0.0,5437.0,11359.0,
09/30/2012,11140.0,2248.0,2086.0,162.0,584.0,584.0,,,,,,,,372.0,13.0,169.0,124.0,3204.0,350.0,1100.0,-750.0,0.0,,,7586.0,7168.0,5856.0,1312.0,236.0,7936.0,,999.0,90.0,243.0,,666.0,14.0,0.0,,,14.0,2120.0,826.0,,44.0,0.0,3133.0,1280.0,1280.0,,,1397.0,,,,,527.0,2677.0,5810.0,0.0,3625.0,59.0,3566.0,-3269.0,5092.0,-118.0,5330.0,0.0,5330.0,11140.0,
12/31/2012,11558.0,2548.0,2353.0,195.0,704.0,704.0,,69.0,0.0,0.0,0.0,0.0,0.0,482.0,10.0,21.0,140.0,3803.0,339.0,1111.0,-772.0,0.0,,,7416.0,7152.0,5856.0,1296.0,233.0,7755.0,,1070.0,76.0,302.0,,692.0,19.0,0.0,,,19.0,2252.0,957.0,,44.0,0.0,3341.0,1282.0,1282.0,,,1522.0,,,,,521.0,2804.0,6145.0,0.0,3641.0,59.0,3582.0,-3338.0,5229.0,-119.0,5413.0,0.0,5413.0,11558.0,
03/31/2013,11815.0,2776.0,2593.0,183.0,772.0,772.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,515.0,8.0,77.0,157.0,4126.0,311.0,1097.0,-786.0,0.0,,,7378.0,7106.0,5864.0,1242.0,187.0,7689.0,,1048.0,93.0,228.0,0.0,727.0,16.0,0.0,0.0,0.0,16.0,2477.0,969.0,0.0,124.0,0.0,3541.0,1274.0,1274.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,457.0,2824.0,6365.0,0.0,3652.0,59.0,3593.0,-3404.0,5357.0,-155.0,5450.0,0.0,5450.0,11815.0,
06/30/2013,11366.0,2461.0,2461.0,0.0,537.0,537.0,0.0,,0.0,0.0,0.0,0.0,0.0,626.0,4.0,75.0,230.0,3624.0,298.0,1096.0,-798.0,0.0,,,7444.0,7209.0,5916.0,1293.0,156.0,7742.0,,823.0,84.0,79.0,,660.0,14.0,0.0,,,14.0,2242.0,899.0,,165.0,0.0,3079.0,1271.0,1271.0,,,1386.0,,,,,322.0,2657.0,5736.0,0.0,3605.0,59.0,3546.0,-3355.0,5578.0,-198.0,5630.0,0.0,5630.0,11366.0,
09/30/2013,11595.0,2799.0,2790.0,9.0,502.0,502.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,543.0,2.0,76.0,164.0,3911.0,306.0,1132.0,-826.0,0.0,,,7378.0,7134.0,5920.0,1214.0,166.0,7684.0,,787.0,80.0,101.0,,606.0,11.0,0.0,,,11.0,2057.0,856.0,,122.0,0.0,2855.0,1768.0,1768.0,,,1297.0,,,,,319.0,3065.0,5920.0,0.0,3625.0,59.0,3566.0,-3479.0,5704.0,-175.0,5675.0,0.0,5675.0,11595.0,
12/31/2013,11777.0,2982.0,2974.0,8.0,623.0,623.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,517.0,,74.0,158.0,4190.0,290.0,1116.0,-826.0,0.0,,,7297.0,7051.0,5922.0,1129.0,172.0,7587.0,,849.0,79.0,119.0,,651.0,519.0,0.0,,,519.0,2169.0,893.0,,89.0,0.0,3537.0,1253.0,1253.0,,,1297.0,,,,,315.0,2550.0,6087.0,0.0,3649.0,59.0,3590.0,-3597.0,5823.0,-185.0,5690.0,0.0,5690.0,11777.0,
03/31/2014,12016.0,3252.0,3252.0,0.0,720.0,720.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,59.0,201.0,4559.0,295.0,1123.0,-828.0,0.0,,,7162.0,6985.0,5922.0,1063.0,118.0,7457.0,,979.0,129.0,66.0,0.0,784.0,514.0,0.0,0.0,0.0,514.0,2429.0,872.0,0.0,67.0,0.0,3922.0,1252.0,1252.0,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,333.0,2524.0,6446.0,0.0,3669.0,59.0,3610.0,-3746.0,5818.0,-171.0,5570.0,0.0,5570.0,12016.0,
06/30/2014,11666.0,3255.0,3255.0,0.0,494.0,494.0,,51.0,,,,,,498.0,,58.0,137.0,4298.0,291.0,1138.0,-847.0,,,,7077.0,6900.0,5922.0,978.0,119.0,7368.0,,833.0,115.0,68.0,,650.0,515.0,0.0,,,515.0,2214.0,805.0,,67.0,0.0,3562.0,1254.0,1254.0,,,1182.0,,,,,310.0,2436.0,5998.0,0.0,3625.0,59.0,3566.0,-3720.0,5924.0,-161.0,5668.0,0.0,5668.0,11666.0,
09/30/2014,11372.0,3193.0,3193.0,0.0,429.0,429.0,,69.0,,,,,,540.0,,67.0,185.0,4231.0,278.0,1123.0,-845.0,,,,6863.0,6680.0,5811.0,869.0,116.0,7141.0,,814.0,111.0,87.0,,616.0,510.0,0.0,,,510.0,1966.0,779.0,,45.0,0.0,3290.0,1253.0,1253.0,,,1086.0,,,,,262.0,2339.0,5629.0,0.0,3647.0,59.0,3588.0,-3718.0,6069.0,-255.0,5743.0,0.0,5743.0,11372.0,
12/31/2014,10915.0,2683.0,2683.0,0.0,669.0,669.0,,,,,,,,488.0,,73.0,101.0,3840.0,264.0,1111.0,-847.0,,,,6811.0,6624.0,5809.0,815.0,114.0,7075.0,,850.0,87.0,138.0,,625.0,8.0,0.0,,,8.0,2006.0,761.0,,48.0,0.0,2864.0,1252.0,1252.0,,,1063.0,,,,,254.0,2315.0,5179.0,0.0,3669.0,59.0,3610.0,-3780.0,6180.0,-333.0,5736.0,0.0,5736.0,10915.0,
03/31/2015,10973.0,2804.0,2804.0,0.0,591.0,591.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,92.0,205.0,3986.0,252.0,1064.0,-812.0,0.0,,,6735.0,6537.0,5806.0,731.0,106.0,6987.0,,804.0,105.0,55.0,,644.0,10.0,0.0,0.0,0.0,10.0,2124.0,863.0,0.0,45.0,0.0,2938.0,1247.0,1247.0,0.0,0.0,1163.0,0.0,0.0,0.0,0.0,255.0,2410.0,5348.0,0.0,3690.0,59.0,3631.0,-3868.0,6221.0,-418.0,5625.0,0.0,5625.0,10973.0,
06/30/2015,10707.0,2816.0,2816.0,0.0,365.0,365.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,509.0,,88.0,154.0,3745.0,252.0,1081.0,-829.0,0.0,,,6710.0,6517.0,5817.0,700.0,105.0,6962.0,,616.0,85.0,35.0,,496.0,8.0,0.0,,,8.0,2062.0,720.0,,54.0,0.0,2686.0,1250.0,1250.0,,,1038.0,,,,,264.0,2288.0,4974.0,0.0,3651.0,59.0,3592.0,-3855.0,6323.0,-386.0,5733.0,0.0,5733.0,10707.0,
09/30/2015,10893.0,2458.0,2458.0,0.0,439.0,439.0,,,,,,,,525.0,,39.0,164.0,3422.0,246.0,1092.0,-846.0,,,,7225.0,7073.0,6120.0,953.0,113.0,7471.0,,665.0,92.0,27.0,,546.0,8.0,0.0,,,8.0,1889.0,646.0,,70.0,0.0,2562.0,1649.0,1649.0,,,980.0,,,,,264.0,2629.0,5191.0,0.0,3673.0,59.0,3614.0,-3919.0,6387.0,-439.0,5702.0,0.0,5702.0,10893.0,
12/31/2015,10857.0,2353.0,2353.0,0.0,550.0,550.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,496.0,,55.0,139.0,3454.0,249.0,1095.0,-846.0,0.0,,,7154.0,6989.0,6123.0,866.0,110.0,7403.0,,695.0,84.0,67.0,,544.0,8.0,0.0,,,8.0,1996.0,667.0,,53.0,0.0,2699.0,1956.0,1956.0,,,975.0,,,,,255.0,2931.0,5630.0,0.0,3697.0,59.0,3638.0,-4507.0,6506.0,-469.0,5227.0,0.0,5227.0,10857.0,
03/31/2016,11204.0,2812.0,2812.0,0.0,566.0,566.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,407.0,126.0,3561.0,242.0,1074.0,-832.0,0.0,,,7401.0,6881.0,6086.0,795.0,113.0,7643.0,,688.0,77.0,57.0,,554.0,6.0,0.0,0.0,0.0,6.0,2200.0,737.0,0.0,3.0,0.0,2894.0,1947.0,1947.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,245.0,2932.0,5826.0,0.0,3723.0,59.0,3664.0,-4504.0,6575.0,-416.0,5378.0,0.0,5378.0,11204.0,
06/30/2016,10907.0,2776.0,2776.0,0.0,381.0,381.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,152.0,,405.0,138.0,3350.0,229.0,1059.0,-830.0,0.0,,,7328.0,6809.0,6084.0,725.0,114.0,7557.0,,597.0,78.0,51.0,,468.0,4.0,0.0,,,4.0,2037.0,654.0,,2.0,0.0,2638.0,1946.0,1946.0,,,896.0,,,,,240.0,2842.0,5480.0,0.0,3687.0,59.0,3628.0,-4481.0,6666.0,-445.0,5427.0,0.0,5427.0,10907.0,
09/30/2016,10687.0,2585.0,2585.0,0.0,375.0,375.0,,60.0,,,,,,158.0,,422.0,150.0,3178.0,222.0,1064.0,-842.0,,,,7287.0,6745.0,6083.0,662.0,120.0,7509.0,,610.0,76.0,27.0,,507.0,4.0,0.0,,,4.0,1794.0,580.0,,3.0,0.0,2408.0,1946.0,1946.0,,,804.0,,,,,221.0,2750.0,5158.0,0.0,3711.0,59.0,3652.0,-4518.0,6771.0,-435.0,5529.0,0.0,5529.0,10687.0,
