Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2011,17941.0,6355.0,2047.0,4308.0,1438.0,1438.0,0.0,3229.0,,,,,257.0,,30.0,0.0,11279.0,3470.0,,,0.0,3192.0,1909.0,1909.0,0.0,1253.0,6662.0,,8045.0,5721.0,2324.0,0.0,0.0,,,,,0.0,,,0.0,8045.0,0.0,0.0,,,,2131,,,,,,2131,2131.0,10176.0,0.0,6680.0,5.0,6675.0,-600,1715.0,-30.0,7765.0,0.0,7765.0,17941.0,
09/30/2011,19054.0,6326.0,2823.0,3503.0,1496.0,1496.0,0.0,3770.0,,,,,312.0,,27.0,0.0,11904.0,3999.0,,,0.0,3151.0,1934.0,1934.0,0.0,1190.0,7150.0,,8978.0,6552.0,2426.0,0.0,0.0,,,,,0.0,,,0.0,8978.0,0.0,0.0,,,,2310,,,,,,2310,2310.0,11288.0,0.0,6829.0,5.0,6824.0,-600,1778.0,-241.0,7766.0,0.0,7766.0,19054.0,
12/31/2011,25278.0,9576.0,5269.0,4307.0,2571.0,2571.0,0.0,4992.0,,,,,351.0,0.0,28.0,0.0,17490.0,4417.0,5786.0,-1369.0,0.0,3371.0,2602.0,1955.0,647.0,741.0,7788.0,,14372.0,11145.0,3227.0,524.0,0.0,377.0,377.0,,147.0,0.0,0.0,0.0,0.0,14896.0,1670.0,1072.0,598.0,598.0,,955,0.0,0.0,,,,955,2625.0,17521.0,0.0,6995.0,5.0,6990.0,-877,1955.0,-316.0,7757.0,0.0,7757.0,25278.0,
03/31/2012,20339.0,5715.0,2288.0,3427.0,1813.0,1813.0,0.0,4255.0,,,,,371.0,,27.0,0.0,12154.0,4653.0,,,0.0,3532.0,1970.0,1970.0,0.0,1535.0,8185.0,,10488.0,6886.0,3602.0,,,,,,,0.0,,,0.0,10488.0,0.0,0.0,,,,2580,,,,,,2580,2580.0,13068.0,0.0,7197.0,5.0,7192.0,-1837,2085.0,-174.0,7271.0,0.0,7271.0,20339.0,
06/30/2012,21022.0,4970.0,2335.0,2635.0,2035.0,2035.0,0.0,4380.0,,,,,408.0,,26.0,0.0,11793.0,5097.0,,,0.0,4132.0,2521.0,2521.0,0.0,1585.0,9229.0,,10964.0,7072.0,3892.0,0.0,0.0,,,,,0.0,,,0.0,10964.0,0.0,0.0,,,,2553,,,,,,2553,2553.0,13517.0,0.0,7578.0,5.0,7573.0,-1837,2092.0,-328.0,7505.0,0.0,7505.0,21022.0,
09/30/2012,22834.0,5248.0,2980.0,2268.0,2392.0,2392.0,0.0,5065.0,,,,,413.0,,38.0,0.0,13118.0,5662.0,,,0.0,4054.0,2540.0,2540.0,0.0,1476.0,9716.0,,12605.0,8369.0,4236.0,0.0,0.0,,,,,0.0,,,0.0,12605.0,0.0,0.0,,,,2676,,,,,,2676,2676.0,15281.0,0.0,7868.0,5.0,7863.0,-1837,1818.0,-296.0,7553.0,0.0,7553.0,22834.0,
12/31/2012,32555.0,11448.0,8084.0,3364.0,3364.0,3364.0,0.0,6031.0,,,,,453.0,,123.0,0.0,21296.0,7060.0,9582.0,-2522.0,0.0,4199.0,3277.0,2552.0,725.0,799.0,11259.0,,17868.0,13318.0,4550.0,1134.0,0.0,555.0,555.0,,579.0,0.0,0.0,0.0,0.0,19002.0,3830.0,3093.0,737.0,737.0,,1531,0.0,0.0,,,,1531,5361.0,24363.0,0.0,8352.0,5.0,8347.0,-1837,1916.0,-239.0,8192.0,0.0,8192.0,32555.0,
03/31/2013,28377.0,7895.0,4481.0,3414.0,2516.0,2516.0,0.0,5395.0,,,,,507.0,,123.0,0.0,16313.0,7674.0,,,0.0,4390.0,2535.0,2535.0,0.0,1732.0,12064.0,,13680.0,8916.0,4764.0,652.0,0.0,,,,652.0,0.0,,,0.0,14332.0,3040.0,3040.0,,,,2573,,,,,,2573,5613.0,19945.0,0.0,8590.0,5.0,8585.0,-1837,1998.0,-319.0,8432.0,0.0,8432.0,28377.0,
06/30/2013,29623.0,7463.0,3704.0,3759.0,2861.0,2861.0,0.0,5420.0,,,,,541.0,,128.0,0.0,16285.0,8789.0,,,0.0,4549.0,2614.0,2614.0,0.0,1807.0,13338.0,,14044.0,8990.0,5054.0,691.0,0.0,,,,691.0,0.0,,,0.0,14735.0,3042.0,3042.0,,,,3113,,,,,,3113,6155.0,20890.0,0.0,8898.0,5.0,8893.0,-1837,1991.0,-319.0,8733.0,0.0,8733.0,29623.0,
09/30/2013,31861.0,7689.0,3872.0,3817.0,3057.0,3057.0,0.0,6068.0,,,,,520.0,,128.0,0.0,17334.0,9991.0,,,0.0,4536.0,2635.0,2635.0,0.0,1773.0,14527.0,,15455.0,10037.0,5418.0,680.0,0.0,,,,680.0,0.0,,,0.0,16135.0,3043.0,3043.0,,,,3596,,,,,,3596,6639.0,22774.0,0.0,9180.0,5.0,9175.0,-1837,1950.0,-206.0,9087.0,0.0,9087.0,31861.0,
12/31/2013,40159.0,12447.0,8658.0,3789.0,4767.0,4767.0,0.0,7411.0,,,,,0.0,0.0,,0.0,24625.0,10949.0,14809.0,-3860.0,0.0,4585.0,3300.0,2655.0,645.0,1285.0,15534.0,,20113.0,15133.0,4980.0,1708.0,0.0,955.0,955.0,,753.0,1159.0,0.0,0.0,0.0,22980.0,5181.0,3746.0,1435.0,1435.0,,2252,0.0,0.0,,,,2252,7433.0,30413.0,0.0,9578.0,5.0,9573.0,-1837,2190.0,-185.0,9746.0,0.0,9746.0,40159.0,
03/31/2014,36364.0,8666.0,5074.0,3592.0,3945.0,3945.0,0.0,6716.0,,,,,0.0,,,0.0,19327.0,12267.0,,,0.0,4770.0,2653.0,2653.0,0.0,2117.0,17037.0,,16057.0,10590.0,5467.0,784.0,0.0,,,,784.0,1516.0,,,0.0,18357.0,3147.0,3147.0,,,,4532,,,,,,4532,7679.0,26036.0,0.0,10024.0,5.0,10019.0,-1837,2298.0,-157.0,10328.0,0.0,10328.0,36364.0,
06/30/2014,37898.0,7986.0,5057.0,2929.0,4125.0,4125.0,0.0,6644.0,,,,,0.0,,,0.0,18755.0,14089.0,,,0.0,5054.0,2677.0,2677.0,0.0,2377.0,19143.0,,16285.0,10457.0,5828.0,860.0,0.0,,,,860.0,1606.0,,,0.0,18751.0,3119.0,3119.0,,,,5426,,,,,,5426,8545.0,27296.0,0.0,10410.0,5.0,10405.0,-1837,2172.0,-143.0,10602.0,0.0,10602.0,37898.0,
09/30/2014,40419.0,6883.0,5258.0,1625.0,4373.0,4373.0,0.0,7316.0,,,,,0.0,,,0.0,18572.0,15702.0,,,0.0,6145.0,3332.0,3332.0,0.0,2813.0,21847.0,,18164.0,11811.0,6353.0,864.0,0.0,,,,864.0,1814.0,,,0.0,20842.0,3099.0,3099.0,,,,6142,,,,,,6142,9241.0,30083.0,0.0,10832.0,5.0,10827.0,-1837,1735.0,-394.0,10336.0,0.0,10336.0,40419.0,
12/31/2014,54505.0,17416.0,14557.0,2859.0,5612.0,5612.0,0.0,8299.0,,,,,0.0,0.0,,0.0,31327.0,16967.0,22730.0,-5763.0,0.0,6211.0,4083.0,3319.0,764.0,2128.0,23178.0,,22666.0,16459.0,6207.0,3600.0,0.0,2080.0,2080.0,,1520.0,1823.0,0.0,0.0,0.0,28089.0,12489.0,8265.0,4224.0,4224.0,,3186,0.0,0.0,,,1021.0,2165,15675.0,43764.0,0.0,11140.0,5.0,11135.0,-1837,1949.0,-511.0,10741.0,0.0,10741.0,54505.0,
03/31/2015,50075.0,13781.0,10237.0,3544.0,4772.0,4772.0,0.0,7369.0,,,,,0.0,,,0.0,25922.0,17736.0,,,0.0,6417.0,3491.0,3491.0,0.0,2926.0,24153.0,,19380.0,11917.0,7463.0,1377.0,0.0,,,,1377.0,2420.0,,,0.0,23177.0,8257.0,8257.0,,,,7768,,,,,,7768,16025.0,39202.0,0.0,11570.0,5.0,11565.0,-1837,1892.0,-752.0,10873.0,0.0,10873.0,50075.0,
06/30/2015,52440.0,14001.0,10269.0,3732.0,4920.0,4920.0,0.0,7470.0,,,,,0.0,,,0.0,26391.0,19479.0,,,0.0,6570.0,3523.0,3523.0,0.0,3047.0,26049.0,,20091.0,12391.0,7700.0,1259.0,0.0,,,,1259.0,2562.0,,,0.0,23912.0,8250.0,8250.0,,,,8510,,,,,,8510,16760.0,40672.0,0.0,12238.0,5.0,12233.0,-1837,1984.0,-617.0,11768.0,0.0,11768.0,52440.0,
09/30/2015,56230.0,14428.0,10709.0,3719.0,5440.0,5440.0,0.0,8981.0,,,,,0.0,,,0.0,28849.0,20636.0,,,0.0,6745.0,3529.0,3529.0,0.0,3216.0,27381.0,,22477.0,14437.0,8040.0,1117.0,0.0,,,,1117.0,3063.0,,,0.0,26657.0,8243.0,8243.0,,,,8900,,,,,,8900,17143.0,43800.0,0.0,12879.0,5.0,12874.0,-1837,2063.0,-675.0,12430.0,0.0,12430.0,56230.0,
12/31/2015,64747.0,19808.0,15890.0,3918.0,5654.0,5654.0,0.0,10243.0,,,,,0.0,0.0,,0.0,35705.0,21838.0,30053.0,-8215.0,0.0,7204.0,4751.0,3759.0,992.0,2453.0,29042.0,,27405.0,20397.0,7008.0,3364.0,0.0,3126.0,3126.0,,238.0,3118.0,244.0,0.0,0.0,33887.0,14175.0,8227.0,5948.0,5948.0,,3301,0.0,0.0,,,407.0,2650,17476.0,51363.0,0.0,13399.0,5.0,13394.0,-1837,2545.0,-723.0,13384.0,0.0,13384.0,64747.0,
03/31/2016,61128.0,15859.0,12470.0,3389.0,5072.0,5072.0,0.0,9582.0,,,,,0.0,,,0.0,30513.0,23308.0,,,0.0,7307.0,3785.0,3785.0,0.0,3522.0,30615.0,,21028.0,14990.0,6038.0,3393.0,0.0,3303.0,3303.0,,90.0,3766.0,,,0.0,28187.0,14219.0,8219.0,6000.0,6000.0,,3966,,,,,,3966,18185.0,46372.0,0.0,14149.0,5.0,14144.0,-1837,3058.0,-614.0,14756.0,0.0,14756.0,61128.0,
06/30/2016,65076.0,16540.0,12521.0,4019.0,6092.0,6092.0,0.0,9588.0,,,,,0.0,,,0.0,32220.0,25190.0,,,0.0,7666.0,3774.0,3774.0,0.0,3892.0,32856.0,,22188.0,16123.0,6065.0,3548.0,0.0,3507.0,3507.0,,41.0,3851.0,,,0.0,29587.0,14312.0,8212.0,6100.0,6100.0,,4639,,,,,,4639,18951.0,48538.0,0.0,15031.0,5.0,15026.0,-1837,3915.0,-571.0,16538.0,0.0,16538.0,65076.0,
09/30/2016,70897.0,18347.0,13656.0,4691.0,6566.0,6566.0,0.0,10696.0,,,,,0.0,,,0.0,35609.0,27177.0,,,0.0,8111.0,3815.0,3815.0,0.0,4296.0,35288.0,,25415.0,18801.0,6614.0,3883.0,0.0,3835.0,3835.0,,48.0,4200.0,,,0.0,33498.0,15105.0,8205.0,6900.0,6900.0,,4512,,,,,,4512,19617.0,53115.0,0.0,15973.0,5.0,15968.0,-1837,4167.0,-521.0,17782.0,0.0,17782.0,70897.0,
12/31/2016,83402.0,25981.0,19334.0,6647.0,8339.0,8339.0,0.0,11461.0,,,,,0.0,0.0,,0.0,45781.0,29114.0,42441.0,-13327.0,0.0,8507.0,4638.0,3784.0,854.0,3869.0,37621.0,,33851.0,25309.0,8542.0,5197.0,0.0,4141.0,4141.0,,1056.0,4768.0,499.0,0.0,0.0,43816.0,15213.0,7694.0,7519.0,7519.0,,5088,0.0,0.0,,,392.0,4197,20301.0,64117.0,0.0,17191.0,5.0,17186.0,-1837,4916.0,-985.0,19285.0,0.0,19285.0,83402.0,
03/31/2017,80969.0,21531.0,15440.0,6091.0,7329.0,7329.0,0.0,10600.0,,,,,0.0,,,0.0,39460.0,32632.0,,,0.0,8877.0,3823.0,3823.0,0.0,5054.0,41509.0,,26337.0,18891.0,7446.0,5608.0,0.0,4559.0,4559.0,,1049.0,5454.0,,,0.0,37399.0,15991.0,7691.0,8300.0,8300.0,,5905,,,,,,5905,21896.0,59295.0,0.0,17981.0,5.0,17976.0,-1837,6327.0,-797.0,21674.0,0.0,21674.0,80969.0,
06/30/2017,87781.0,21451.0,13203.0,8248.0,8046.0,8046.0,0.0,11510.0,,,,,0.0,,,0.0,41007.0,37083.0,,,0.0,9691.0,4254.0,4254.0,0.0,5437.0,46774.0,,29319.0,21439.0,7880.0,6136.0,0.0,5073.0,5073.0,,1063.0,5065.0,,,0.0,40520.0,17483.0,7683.0,9800.0,9800.0,,6564,,,,,,6564,24047.0,64567.0,0.0,19134.0,5.0,19129.0,-1837,6524.0,-607.0,23214.0,0.0,23214.0,87781.0,
09/30/2017,115267.0,24310.0,12767.0,11543.0,10557.0,10557.0,0.0,13711.0,,,,,0.0,,,0.0,48578.0,45335.0,,,0.0,21354.0,13271.0,13271.0,0.0,8083.0,66689.0,,35343.0,26075.0,9268.0,6576.0,0.0,5539.0,5539.0,,1037.0,5153.0,,,0.0,47072.0,36610.0,24710.0,11900.0,11900.0,,6927,,,,,,6927,43537.0,90609.0,0.0,20217.0,5.0,20212.0,-1837,6779.0,-501.0,24658.0,0.0,24658.0,115267.0,
12/31/2017,131310.0,30986.0,20522.0,10464.0,13164.0,13164.0,0.0,16047.0,,,,,0.0,0.0,,0.0,60197.0,48866.0,68573.0,-19707.0,0.0,22247.0,16721.0,13350.0,3371.0,5526.0,71113.0,,46565.0,34616.0,11949.0,6221.0,0.0,6121.0,6121.0,,100.0,5097.0,1000.0,0.0,0.0,57883.0,37926.0,24743.0,13183.0,13183.0,,7792,0.0,0.0,,,990.0,5802,45718.0,103601.0,0.0,21394.0,5.0,21389.0,-1837,8636.0,-484.0,27709.0,0.0,27709.0,131310.0,
03/31/2018,126362.0,24963.0,16676.0,8287.0,12026.0,12026.0,0.0,13840.0,,,,,0.0,,,0.0,50829.0,52331.0,,,0.0,23202.0,13388.0,13388.0,0.0,9814.0,75533.0,,35316.0,25172.0,10144.0,6547.0,0.0,6494.0,6494.0,,53.0,6182.0,,,0.0,48045.0,37940.0,24640.0,13300.0,13300.0,,8914,,,,,,8914,46854.0,94899.0,0.0,22568.0,5.0,22563.0,-1837,11199.0,-467.0,31463.0,0.0,31463.0,126362.0,
06/30/2018,134100.0,27050.0,19823.0,7227.0,12607.0,12607.0,0.0,14824.0,,,,,0.0,,,0.0,54481.0,54768.0,,,0.0,24851.0,13944.0,13944.0,0.0,10907.0,79619.0,,37846.0,27657.0,10189.0,6951.0,0.0,6920.0,6920.0,,31.0,6004.0,,,0.0,50801.0,38838.0,24638.0,14200.0,14200.0,,9466,,,,,,9466,48304.0,99105.0,0.0,24033.0,5.0,24028.0,-1837,13733.0,-934.0,34995.0,0.0,34995.0,134100.0,
09/30/2018,143695.0,29765.0,20425.0,9340.0,14258.0,14258.0,0.0,15862.0,,,,,0.0,,,0.0,59885.0,58019.0,,,0.0,25791.0,14553.0,14553.0,0.0,11238.0,83810.0,,43198.0,30904.0,12294.0,6126.0,0.0,6082.0,6082.0,,44.0,6000.0,,,0.0,55324.0,37784.0,24684.0,13100.0,13100.0,,11462,,,,,,11462,49246.0,104570.0,0.0,25380.0,5.0,25375.0,-1837,16616.0,-1034.0,39125.0,0.0,39125.0,143695.0,
12/31/2018,162648.0,41250.0,31750.0,9500.0,16677.0,16677.0,0.0,17174.0,,,,,0.0,0.0,,0.0,75101.0,61797.0,95770.0,-33973.0,0.0,25750.0,18658.0,14548.0,4110.0,7092.0,87547.0,,52353.0,38192.0,14161.0,9502.0,0.0,8131.0,8131.0,,1371.0,6536.0,1400.0,0.0,0.0,68391.0,39787.0,23495.0,16292.0,16292.0,,10921,0.0,0.0,0.0,0.0,0.0,9521,50708.0,119099.0,0.0,26796.0,5.0,26791.0,-1837,19625.0,-1035.0,43549.0,0.0,43549.0,162648.0,
03/31/2019,178102.0,37020.0,23115.0,13905.0,15979.0,15979.0,0.0,16432.0,,,,,0.0,,,0.0,69431.0,81180.0,,,0.0,27491.0,14708.0,14708.0,0.0,12783.0,108671.0,,43989.0,31809.0,12180.0,12408.0,0.0,10800.0,8310.0,2490.0,1608.0,7298.0,,,0.0,63695.0,56597.0,23322.0,33275.0,14884.0,18391.0,9400,,,,,,9400,65997.0,129692.0,0.0,28064.0,5.0,28059.0,-1837,23193.0,-1010.0,48410.0,0.0,48410.0,178102.0,
06/30/2019,191351.0,41463.0,22616.0,18847.0,16747.0,16747.0,0.0,18580.0,,,,,0.0,,,0.0,76790.0,86372.0,,,0.0,28189.0,14727.0,14727.0,0.0,13462.0,114561.0,,49052.0,36063.0,12989.0,13151.0,0.0,11515.0,8884.0,2631.0,1636.0,7475.0,,,0.0,69678.0,58463.0,23329.0,35134.0,15350.0,19784.0,10149,,,,,,10149,68612.0,138290.0,0.0,30040.0,5.0,30035.0,-1837,25818.0,-960.0,53061.0,0.0,53061.0,191351.0,
09/30/2019,199099.0,43401.0,23255.0,20146.0,16887.0,16887.0,0.0,18766.0,,,,,0.0,,,0.0,79054.0,90776.0,,,0.0,29269.0,14734.0,14734.0,0.0,14535.0,120045.0,,49694.0,35794.0,13900.0,15061.0,0.0,12220.0,9378.0,2842.0,2841.0,7381.0,,,0.0,72136.0,59530.0,22472.0,37058.0,15996.0,21062.0,10925,,,,,,10925,70455.0,142591.0,0.0,31822.0,5.0,31817.0,-1837,27952.0,-1429.0,56508.0,0.0,56508.0,199099.0,
12/31/2019,225248.0,55021.0,36092.0,18929.0,20816.0,20816.0,0.0,20497.0,,,,,0.0,0.0,,0.0,96334.0,97846.0,144821.0,-46975.0,0.0,31068.0,18803.0,14754.0,4049.0,12265.0,128914.0,,65292.0,47183.0,18109.0,14330.0,0.0,13023.0,9884.0,3139.0,1307.0,8190.0,2000.0,0.0,0.0,87812.0,63205.0,23414.0,39791.0,17095.0,22696.0,12171,0.0,0.0,0.0,0.0,0.0,10171,75376.0,163188.0,0.0,33663.0,5.0,33658.0,-1837,31220.0,-986.0,62060.0,0.0,62060.0,225248.0,
03/31/2020,221238.0,49292.0,27201.0,22091.0,17836.0,17836.0,0.0,18857.0,,,,,0.0,,,0.0,85985.0,104058.0,,,0.0,31195.0,14739.0,14739.0,0.0,16456.0,135253.0,,56433.0,40056.0,16377.0,14414.0,0.0,13103.0,9824.0,3279.0,1311.0,8864.0,,,0.0,79711.0,63737.0,23437.0,40300.0,16495.0,23805.0,12518,,,,,,12518,76255.0,155966.0,0.0,35417.0,5.0,35412.0,-1837,33755.0,-2063.0,65272.0,0.0,65272.0,221238.0,
06/30/2020,258314.0,71391.0,37466.0,33925.0,19918.0,19918.0,0.0,19599.0,,,,,0.0,,,0.0,110908.0,115054.0,,,0.0,32352.0,14751.0,14751.0,0.0,17601.0,147406.0,,70154.0,51036.0,19118.0,14745.0,0.0,13591.0,10061.0,3530.0,1154.0,8997.0,,,0.0,93896.0,75926.0,33128.0,42798.0,16729.0,26069.0,14764,,,,,,14764,90690.0,184586.0,0.0,38022.0,5.0,38017.0,-1837,38998.0,-1455.0,73728.0,0.0,73728.0,258314.0,
