Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1161.099976,399.599991,216.899994,182.699997,57.599998,54.099998,,183.600006,59.599998,15.8,108.199997,0.0,93.0,,,,,,,733.799988,283.899994,437.399994,-153.5,52.599998,,,90.800003,12.6,0.0,12.6,,78.200003,427.299995,,73.300003,73.300003,,,,0.0,,,,,,183.800003,,,183.800003,257.100006,0.0,,,,,277.5,,,,277.5,277.5,534.600006,172.5,103.099998,,,-169.399994,565.299988,-75.0,596.499992,30.0,626.499992,1161.099998,
03/31/2005,1492.4,108.5,108.5,,67.5,67.5,,260.1,55.0,44.2,160.9,,112.7,,,,,,,548.8,771.7,937.8,-166.1,53.2,,,118.7,12.6,,,,106.1,943.6,,90.0,90.0,,,,75.0,,,,,,194.3,,,194.3,359.3,,,,,,421.9,,,,421.9,421.9,781.2,172.5,110.4,,,-165.7,586.9,-82.8,621.3,89.9,711.2,1492.4,
06/30/2005,1592.3,116.0,116.0,0.0,65.8,65.8,,254.1,58.8,35.7,159.6,0.0,141.8,,,,,,,577.7,854.0,1025.5,-171.5,51.7,,,108.9,12.6,0.0,12.6,,96.3,1014.6,,92.8,92.8,,,,50.0,,,,,,192.4,,,192.4,335.2,0.0,,,,,460.6,,,,460.6,460.6,795.8,172.5,110.5,,,-165.6,683.1,-91.8,708.7,87.8,796.5,1592.3,
09/30/2005,1607.5,102.9,97.9,5.0,72.3,72.3,,249.8,58.5,38.9,152.4,0.0,186.5,,,,,,,611.5,822.3,992.9,-170.6,51.4,,,122.3,12.6,0.0,12.6,,109.7,996.0,,95.5,95.5,,,,0.0,,,,,,209.9,,,209.9,305.4,0.0,,,,,395.2,,,,395.2,395.2,700.6,172.5,114.3,,,-164.1,762.9,-88.8,796.8,110.1,906.9,1607.5,
12/31/2005,1746.7,202.7,192.8,9.9,53.7,53.7,,246.3,70.5,56.7,119.1,0.0,133.3,,,,,,,636.0,802.8,979.3,-176.5,44.6,,,263.3,13.9,,,,249.4,1110.7,,122.9,122.9,,,,0.0,0.0,0.0,0.0,,,239.8,,,239.8,362.7,0.0,0.0,0.0,0.0,,488.2,,,,488.2,488.2,850.9,172.5,110.7,,,-164.3,824.2,-119.0,824.1,71.7,895.8,1746.7,
03/31/2006,1771.3,136.7,136.7,0.0,43.7,43.7,,340.4,59.7,65.7,215.0,0.0,127.9,,,,,,,648.7,820.7,1004.4,-183.7,66.7,19.2,,235.2,13.9,,,,221.3,1122.6,,140.4,140.4,,,,0.0,,,,,,220.0,,,220.0,360.4,0.0,,,,,480.7,,,,480.7,480.7,841.1,172.5,110.0,,,-162.4,856.3,-127.3,849.1,81.1,930.2,1771.3,
06/30/2006,1820.5,127.3,123.6,3.7,80.4,80.4,,374.3,65.9,62.1,246.3,0.0,99.6,,,,,,,681.6,836.1,1019.9,-183.8,46.1,,,256.7,13.9,,,,242.8,1138.9,,140.8,140.8,,,,0.0,,,,,,230.8,,,230.8,371.6,0.0,,,,,482.9,,,,482.9,482.9,854.5,172.5,110.6,,,-243.1,932.5,-105.4,867.1,98.9,966.0,1820.5,
09/30/2006,1849.1,206.9,203.2,3.7,73.3,73.3,,317.0,69.3,47.8,199.9,0.0,107.2,,,,,,,704.4,844.0,1040.9,-196.9,67.2,,,233.5,13.9,0.0,13.9,,219.6,1144.7,,128.0,128.0,,,,0.0,,,,,,245.6,,,245.6,373.6,0.0,-40.6,40.6,40.6,,429.1,,,,429.1,429.1,802.7,172.3,117.0,,,-267.7,1015.0,-108.4,928.2,118.2,1046.4,1849.1,
12/31/2006,1939.7,351.7,351.7,0.0,28.3,28.3,,278.4,77.5,50.6,150.3,-60.4,123.9,,,,,,,782.3,884.9,1107.3,-222.4,35.9,28.9,,236.6,,0.0,,,236.6,1157.4,,139.0,139.0,,,,0.8,,,,,,235.1,,,235.1,374.9,0.0,,,,,560.9,,,,560.9,560.9,935.8,172.3,120.0,,,-282.8,1078.5,-169.9,918.1,85.8,1003.9,1939.7,
03/31/2007,2011.6,118.8,118.8,0.0,23.0,23.0,,414.7,67.9,67.3,279.5,0.0,137.8,,,,,,,694.3,907.7,1152.4,-244.7,206.1,,,203.5,,,,,203.5,1317.3,,103.7,103.7,,,,0.0,,,,,,238.1,,,238.1,341.8,50.0,,,,,569.2,,,,569.2,619.2,961.0,172.3,116.9,,,-283.2,1096.7,-152.3,950.4,100.2,1050.6,2011.6,
06/30/2007,2221.0,129.3,129.3,,45.3,45.3,,444.2,73.4,61.5,309.3,,155.9,,,,,,,774.7,923.1,1191.2,-268.1,99.8,58.9,,423.4,,,,230.7,192.7,1446.3,,114.1,114.1,,,,0.0,,,,,,208.5,,,208.5,322.6,125.0,,,,,580.5,,,,580.5,705.5,1028.1,172.3,118.1,,,-283.2,1177.1,-111.9,1072.4,120.5,1192.9,2221.0,
09/30/2007,3061.8,139.6,139.6,0.0,79.1,79.1,,428.1,74.5,67.3,286.3,0.0,197.8,,,,,,,844.6,1698.9,1997.4,-298.5,100.2,,,418.1,,,,257.0,161.1,2217.2,,145.6,145.6,,,,0.0,,,,,,235.8,,,235.8,381.4,590.0,,,,,790.1,,,,790.1,1380.1,1761.5,161.2,122.7,,,-274.5,1227.7,-79.0,1158.1,142.2,1300.3,3061.8,
12/31/2007,3075.8,157.1,157.1,0.0,84.9,84.9,,318.9,,89.1,152.8,77.0,193.7,,,,,,,754.6,1823.9,2154.8,-330.9,321.0,55.7,,176.3,0.0,0.0,0.0,,176.3,2321.2,,149.9,149.9,,,,0.0,,,,,,249.7,,,249.7,399.6,440.0,,,,,820.0,,,,820.0,1260.0,1659.6,134.7,133.4,,,-255.6,1316.2,-30.3,1298.4,117.8,1416.2,3075.8,
03/31/2008,3301.0,186.5,186.5,0.0,92.5,92.5,,465.0,75.2,104.6,285.2,0.0,217.3,,,,,,,961.3,1874.3,,,90.7,,,374.7,0.0,0.0,0.0,265.9,108.8,2339.7,,148.5,148.5,,,,0.0,,,,,,236.1,,,236.1,384.6,600.0,,,,,826.1,,,,826.1,1426.1,1810.7,110.7,139.2,,,-237.7,1324.9,20.2,1357.3,133.0,1490.3,3301.0,
06/30/2008,4046.9,320.4,320.4,0.0,291.9,291.9,,548.4,81.6,105.7,361.1,0.0,282.4,,,,,,,1443.1,2091.3,2497.4,-406.1,102.4,,,410.1,,,,265.3,144.8,2603.8,,172.5,172.5,,,,0.0,,,,,,342.8,,,342.8,515.3,685.0,,,,,995.7,,,,995.7,1680.7,2196.0,19.6,166.4,,,-172.5,1589.5,60.8,1663.8,187.1,1850.9,4046.9,
09/30/2008,4309.2,388.3,388.3,,137.8,137.8,,413.9,86.7,101.0,226.2,0.0,272.2,,,,,,,1212.2,2518.9,2948.8,-429.9,95.9,62.8,,482.2,112.8,21.3,91.5,264.2,105.2,3097.0,,194.6,194.6,,,,0.0,,,,,,949.2,,,949.2,1143.8,525.0,,,,,882.7,,,,882.7,1407.7,2551.5,0.2,178.6,,,-158.6,1756.3,-88.0,1688.5,69.2,1757.7,4309.2,
12/31/2008,4111.1,179.0,179.0,0.0,68.5,68.5,,366.6,,77.9,187.5,101.2,247.6,,,,,,,861.7,2456.1,2905.2,-449.1,364.1,25.4,,429.2,109.6,,,,319.6,3249.4,,201.0,201.0,,,,0.0,,,,,,643.9,,,643.9,844.9,525.0,,,,,987.2,,,,987.2,1512.2,2357.1,0.2,459.0,,,-113.8,1799.9,-394.6,1750.7,3.3,1754.0,4111.1,
03/31/2009,4025.8,97.3,97.3,0.0,79.6,79.6,0.0,423.0,0.0,68.8,260.1,94.1,192.6,,,251.2,,,162.4,792.5,2382.4,,,0.0,,,850.9,107.4,,107.4,317.4,174.9,3233.3,,437.3,159.8,131.2,,146.3,0.0,0.0,,,,,343.3,,25.1,71.3,780.6,525.0,392.8,132.2,132.2,,976.2,,435.6,,515.5,1501.2,2281.8,0.0,456.5,16.8,439.7,-112.8,1782.7,-388.8,1737.6,6.4,1744.0,4025.8,
06/30/2009,4296.4,274.6,274.6,0.0,41.9,41.9,0.0,443.6,0.0,68.7,280.7,94.2,189.1,,,208.2,,,161.6,949.2,2485.4,,,0.0,,,861.8,115.1,,115.1,308.4,230.1,3347.2,,321.5,131.4,64.8,,125.3,0.0,0.0,,,,,218.9,,3.2,75.9,540.4,525.0,525.0,,,,965.5,,436.6,,525.7,1490.5,2030.9,0.0,713.3,16.8,696.5,-19.8,1822.9,-251.3,2265.1,0.4,2265.5,4296.4,
09/30/2009,4511.2,359.9,359.9,0.0,87.2,87.2,,395.2,0.0,56.6,235.7,102.9,174.0,,,214.7,,,44.5,1016.3,2556.3,,,,,,938.6,189.3,73.0,116.3,318.5,216.1,3494.9,,357.0,171.5,40.8,,144.7,0.0,,,,,,203.0,,,173.2,560.0,525.0,525.0,,,,1019.3,,424.8,,594.5,1544.3,2104.3,,710.1,16.8,693.3,-19.9,1876.4,-160.9,2405.7,1.2,2406.9,4511.2,
12/31/2009,4639.3,502.7,502.7,0.0,103.5,103.5,0.0,375.2,0.0,54.7,217.8,102.7,179.8,0.0,,151.1,,,66.9,1161.2,2592.6,3258.1,-665.5,137.9,88.1,49.8,747.6,189.4,74.6,114.8,315.1,92.0,3478.1,,375.9,178.9,41.2,0.0,155.8,0.0,0.0,,,,,194.5,0.0,0.0,89.4,570.4,325.0,325.0,,,,1206.9,124.3,445.8,70.8,566.0,1531.9,2102.3,0.0,712.2,16.8,695.4,-19.9,1973.1,-122.6,2542.8,-5.8,2537.0,4639.3,
03/31/2010,5531.9,550.4,550.4,0.0,131.4,131.4,0.0,497.7,0.0,86.2,282.0,129.5,291.0,,,114.2,,,78.1,1470.5,3069.9,,,0.0,,,991.5,270.9,92.2,178.7,395.3,211.1,4061.4,,474.2,220.9,67.8,,185.5,0.0,0.0,,,,,272.1,,,106.9,746.3,725.0,725.0,,,,1234.4,167.4,499.0,152.0,416.0,1959.4,2705.7,0.0,885.9,17.4,868.5,-18.7,2054.8,-91.7,2830.3,-4.1,2826.2,5531.9,
06/30/2010,5636.3,527.5,527.5,0.0,255.3,255.3,0.0,500.8,0.0,73.2,298.6,129.0,347.0,,,70.3,,,91.0,1630.6,2985.2,,,0.0,,,1020.5,258.0,87.1,170.9,505.7,186.5,4005.7,,512.0,234.1,68.0,,209.9,0.0,0.0,,,,0.0,202.3,,1.5,98.0,714.3,725.0,725.0,,,,1206.1,170.2,498.0,151.2,385.2,1931.1,2645.4,0.0,888.6,17.3,871.3,-18.6,2296.4,-166.6,2999.8,-8.9,2990.9,5636.3,
09/30/2010,7078.9,969.4,969.4,0.0,214.1,214.1,0.0,440.0,0.0,60.0,248.5,131.5,399.4,2.9,,62.1,,,89.7,2022.9,3897.7,,,0.0,,,1158.3,378.5,199.8,178.7,525.3,189.5,5056.0,,497.4,214.4,42.1,,240.9,0.0,0.0,,,,,192.6,,,116.9,690.0,1713.0,1713.0,,,,1224.6,194.4,477.1,163.1,390.0,2937.6,3627.6,0.0,892.4,17.3,875.1,-18.6,2550.1,13.0,3436.9,14.4,3451.3,7078.9,
12/31/2010,7778.2,1566.7,1566.7,0.0,359.1,359.1,0.0,417.3,0.0,198.0,71.2,148.1,240.6,2.0,,140.3,,,114.8,2583.7,3979.2,4936.9,-957.7,0.0,,,1215.3,372.3,196.5,175.8,514.8,185.9,5194.5,,675.4,266.5,142.3,0.0,266.6,0.0,0.0,,,,0.0,353.3,0.0,0.0,137.7,1028.7,1713.1,1713.1,,,,1197.7,184.9,528.0,63.7,421.1,2910.8,3939.5,0.0,913.6,17.3,896.3,-37.7,2924.1,45.9,3845.9,-7.2,3838.7,7778.2,
03/31/2011,8952.3,2267.7,2267.7,0.0,506.5,506.5,0.0,632.5,0.0,0.0,496.4,136.1,307.2,,,126.4,,,137.6,3713.9,4021.5,,,0.0,,,1216.9,369.0,197.3,171.7,525.4,196.1,5238.4,,737.0,266.9,213.0,,257.1,0.0,0.0,,,,,370.2,,,131.7,1107.2,2412.5,2412.5,,,,1158.7,189.2,494.0,65.7,409.8,3571.2,4678.4,0.0,920.6,17.3,903.3,-46.4,3328.8,70.0,4273.0,0.9,4273.9,8952.3,
06/30/2011,13671.7,238.1,238.1,0.0,317.2,317.2,0.0,762.2,0.0,93.1,512.2,156.9,370.8,,,54.2,,,222.6,1688.3,9802.4,,,0.0,,,2181.0,1386.8,1227.3,159.5,509.4,230.6,11983.4,,808.8,306.9,140.3,,361.6,62.5,0.0,,,,62.5,319.7,,,178.5,1191.0,3898.8,3898.8,,,,2061.9,207.5,490.9,890.1,473.4,5960.7,7151.7,0.0,1778.9,18.6,1760.3,-46.3,3717.7,95.9,5546.2,973.8,6520.0,13671.7,
09/30/2011,13945.3,545.1,545.1,0.0,364.8,364.8,0.0,704.1,0.0,132.5,395.7,175.9,290.8,,,79.9,,,213.0,1904.8,9835.3,,,0.0,,,2205.2,1387.0,1237.7,149.3,515.8,222.5,12040.5,,966.5,370.1,221.8,,374.6,62.3,0.0,,,,62.3,270.6,,,155.1,1299.4,3883.5,3883.5,,,,1910.6,210.5,462.4,835.7,402.0,5794.1,7093.5,0.0,1784.7,18.6,1766.1,-268.2,4266.2,-59.3,5723.4,1128.4,6851.8,13945.3,
12/31/2011,14541.7,521.6,521.6,0.0,304.2,304.2,0.0,692.6,0.0,184.4,291.3,216.9,272.3,0.0,,209.5,,,168.3,1790.7,10524.6,11881.5,-1356.9,0.0,,,2226.4,1299.1,1152.1,147.0,526.6,191.2,12751.0,,1091.1,380.3,324.5,0.0,386.3,74.8,0.0,,,,74.8,327.4,0.0,0.0,177.8,1493.3,3608.7,3608.7,,,,2400.0,222.0,665.8,1062.4,449.8,6008.7,7502.0,0.0,1789.3,18.5,1770.8,-336.0,4424.3,-92.6,5785.0,1254.7,7039.7,14541.7,
03/31/2012,14893.3,122.3,122.3,0.0,247.2,247.2,0.0,924.7,0.0,205.5,490.4,228.8,293.1,,,511.7,,,192.5,1587.3,10766.7,12244.7,-1478.0,0.0,,,2539.3,1309.9,1166.9,143.0,530.9,186.8,13306.0,,1013.1,394.5,238.0,,380.6,87.2,0.0,,,,87.2,284.3,,,173.2,1384.6,3583.8,3583.8,,,,2491.0,227.0,635.6,1143.9,484.5,6074.8,7459.4,0.0,1773.6,18.5,1755.1,-323.0,4760.3,-70.9,6140.0,1293.9,7433.9,14893.3,
06/30/2012,15194.3,159.2,159.2,0.0,310.8,310.8,0.0,978.0,0.0,236.2,504.8,237.0,294.6,,,522.2,,,219.8,1742.6,10882.1,12477.8,-1595.7,0.0,,,2569.6,1304.0,1166.1,137.9,531.2,212.2,13451.7,,849.2,385.2,49.2,,414.8,369.7,0.0,,,,369.7,315.4,,,166.7,1534.3,3614.1,3614.1,,,,2438.4,231.4,634.2,1143.7,429.1,6052.5,7586.8,0.0,1778.1,18.5,1759.6,-322.6,4929.4,-89.9,6295.0,1312.5,7607.5,15194.3,
09/30/2012,15296.8,36.3,36.3,0.0,285.9,285.9,0.0,786.2,0.0,186.9,339.8,259.5,557.0,,156.6,612.3,,,322.1,1665.4,11030.7,12683.7,-1653.0,0.0,,,2600.7,1301.0,1167.2,133.8,517.0,170.4,13631.4,,1007.7,422.1,84.7,,500.9,369.7,0.0,,,,369.7,336.9,,,198.8,1714.3,3514.3,3514.3,,,,2379.0,226.3,603.3,1147.0,402.4,5893.3,7607.6,0.0,1784.7,18.5,1766.2,-322.6,4925.7,-51.0,6336.8,1352.4,7689.2,15296.8,
12/31/2012,13574.9,195.2,195.2,0.0,329.0,329.0,0.0,725.6,0.0,153.3,283.2,289.1,400.2,0.0,0.0,91.8,,,216.2,1650.0,11207.3,13044.7,-1837.4,0.0,,,717.6,296.4,167.4,129.0,135.8,193.6,11924.9,,1038.7,555.5,28.3,0.0,454.9,148.2,0.0,54.1,54.1,,94.1,194.6,0.0,0.0,145.5,1381.5,3960.7,3725.1,235.6,235.6,,2471.8,252.8,618.3,1108.1,492.6,6432.5,7814.0,0.0,1793.2,18.5,1774.7,-322.6,3217.7,-55.6,4632.7,1128.2,5760.9,13574.9,
03/31/2013,13821.9,287.2,287.2,0.0,272.3,272.3,0.0,900.1,0.0,112.2,517.9,270.0,364.3,,,137.3,,,297.9,1823.9,11236.3,13207.1,-1970.8,0.0,,,761.7,292.1,167.6,124.5,131.8,200.5,11998.0,,863.9,299.9,81.5,,482.5,53.5,0.0,53.5,53.5,,0.0,184.0,,,145.8,1101.4,3656.1,3433.0,223.1,223.1,,2205.4,240.4,600.0,1114.4,250.6,5861.5,6962.9,731.3,2040.7,19.8,2020.9,-307.7,3291.7,-51.4,5704.6,1154.4,6859.0,13821.9,
06/30/2013,13594.9,263.3,263.3,0.0,259.1,259.1,0.0,782.1,0.0,101.3,427.9,252.9,361.4,,,202.8,,,316.3,1665.9,11189.6,13216.0,-2026.4,0.0,,,739.4,272.2,157.2,115.0,68.7,195.7,11929.0,,851.3,306.6,107.1,,437.6,50.5,0.0,50.5,50.5,,0.0,252.8,,,143.4,1154.6,3517.8,3323.3,194.5,194.5,,2138.7,235.8,586.9,1098.2,217.8,5656.5,6811.1,731.3,2044.1,19.8,2024.3,-306.5,3401.9,-239.6,5631.2,1152.6,6783.8,13594.9,
09/30/2013,13566.7,298.8,298.8,0.0,291.7,291.7,0.0,695.8,0.0,114.2,324.2,257.4,383.3,,,5.3,,,310.6,1669.6,11354.8,13525.8,-2171.0,0.0,,,542.3,269.4,158.6,110.8,71.5,196.1,11897.1,,772.2,350.8,57.3,,364.1,59.2,0.0,51.3,51.3,,7.9,229.1,,,177.9,1060.5,3319.6,3135.7,183.9,183.9,,2252.0,299.5,556.1,1000.5,395.9,5571.6,6632.1,731.3,2049.6,19.8,2029.8,-306.1,3483.3,-178.4,5779.7,1154.9,6934.6,13566.7,
12/31/2013,13121.9,335.5,335.5,0.0,270.0,270.0,0.0,607.4,0.0,134.9,256.5,216.0,347.1,0.0,,,,,177.2,1560.0,11153.4,13570.9,-2417.5,0.0,,,408.5,169.9,74.5,95.4,,238.6,11561.9,,872.9,345.5,123.4,0.0,404.0,69.9,0.0,49.0,49.0,,20.9,142.7,0.0,0.0,106.6,1085.5,3189.5,3022.6,166.9,166.9,,1962.6,309.7,294.0,1146.5,212.4,5152.1,6237.6,731.3,2349.3,19.8,2329.5,-305.5,3407.3,-112.9,6069.5,814.8,6884.3,13121.9,
03/31/2014,13202.8,364.0,364.0,0.0,130.6,130.6,0.0,814.7,0.0,151.0,458.8,204.9,363.0,,,,,,315.0,1672.3,11086.0,13664.6,-2578.6,0.0,,,444.5,171.1,77.3,93.8,,273.4,11530.5,,698.3,329.2,,,369.1,180.9,96.9,84.0,84.0,,,163.9,,,139.1,1043.1,3329.1,3194.8,134.3,134.3,,1995.0,300.7,285.0,1195.7,213.6,5324.1,6367.2,731.3,2340.9,19.8,2321.1,-298.5,3300.9,-55.1,6019.5,816.1,6835.6,13202.8,
06/30/2014,13102.4,359.9,359.9,0.0,198.3,198.3,0.0,848.8,0.0,168.3,480.5,200.0,256.8,,,,35.4,,172.7,1663.8,11004.8,13710.0,-2705.2,0.0,,,433.8,170.2,78.6,91.6,,263.6,11438.6,,609.6,266.0,,,343.6,243.1,0.0,82.0,82.0,,161.1,184.8,,,184.8,1037.5,3418.7,3293.0,125.7,125.7,,1816.6,304.7,276.6,1034.1,201.2,5235.3,6272.8,731.3,2337.8,19.8,2318.0,-297.3,3276.0,-20.2,6027.6,802.0,6829.6,13102.4,
09/30/2014,4811.2,244.0,244.0,0.0,166.2,166.2,0.0,718.9,0.0,140.5,376.2,202.2,231.5,,,,25.4,,151.6,1360.6,3207.9,4174.5,-966.6,0.0,,,242.7,79.4,2.0,77.4,,163.3,3450.6,,548.6,295.8,,,252.8,312.7,234.7,78.0,78.0,,,257.0,,,257.0,1118.3,3012.5,2904.1,108.4,108.4,,857.7,305.4,230.0,26.0,296.3,3870.2,4988.5,731.3,2332.0,19.8,2312.2,-291.6,-2639.6,-101.4,30.7,-208.0,-177.3,4811.2,
12/31/2014,3147.2,271.3,271.3,0.0,122.7,122.7,0.0,378.7,0.0,101.6,158.5,118.6,652.6,,,175.5,217.6,,44.9,1425.3,1070.5,1870.2,-799.7,0.0,,,651.4,64.7,2.0,62.7,,411.2,1721.9,,413.7,166.1,40.7,,206.9,74.5,0.0,74.5,74.5,,,466.3,0.0,0.0,425.3,954.5,2919.3,2826.5,92.8,92.8,,1007.7,165.6,268.3,0.0,573.8,3927.0,4881.5,731.3,2329.6,19.8,2309.8,-285.7,-3960.7,-245.8,-1431.3,-303.0,-1734.3,3147.2,
03/31/2015,2702.6,355.7,355.7,0.0,87.1,87.1,0.0,528.9,0.0,98.9,309.6,120.4,552.7,,,,165.5,,352.7,1524.4,1047.2,1872.0,-824.8,0.0,,,131.0,63.2,2.0,61.2,,67.8,1178.2,,284.8,114.3,,,170.5,19.5,0.0,19.5,19.5,,,542.2,,,515.7,846.5,2952.6,2880.9,71.7,71.7,,685.6,165.6,250.2,,269.8,3638.2,4484.7,731.223,2327.977,19.8,2308.177,-283.5,-4733.2,-38.2,-1995.7,213.6,-1782.1,2702.6,
06/30/2015,2609.4,276.2,276.2,0.0,49.2,49.2,0.0,602.9,0.0,89.2,397.9,115.8,453.9,,,,163.1,,283.1,1382.2,1077.2,1929.7,-852.5,0.0,,,150.0,62.3,2.0,60.3,,87.7,1227.2,,318.8,140.0,,,178.8,18.2,0.0,18.2,18.2,,0.0,421.4,,,421.4,758.4,2955.0,2887.4,67.6,67.6,,636.2,214.9,244.8,,176.5,3591.2,4349.6,731.223,2324.477,19.8,2304.677,-277.5,-4673.1,-28.9,-1923.8,183.6,-1740.2,2609.4,
09/30/2015,2271.5,270.2,270.2,0.0,53.4,53.4,0.0,469.7,0.0,72.9,278.8,118.0,282.6,,,,3.1,,127.7,1075.9,1052.6,1932.9,-880.3,0.0,,,143.0,60.9,2.0,58.9,,82.1,1195.6,,255.5,102.3,,,153.2,16.9,0.0,16.9,16.9,,,397.5,,,214.5,669.9,2779.8,2721.6,58.2,58.2,,581.3,211.9,209.1,,160.3,3361.1,4031.0,731.223,2327.477,19.8,2307.677,-277.5,-4688.1,-25.1,-1932.0,172.5,-1759.5,2271.5,
12/31/2015,2135.5,285.2,285.2,0.0,40.2,40.2,0.0,440.0,0.0,56.5,273.1,110.4,217.3,0.0,,0.0,0.0,,209.5,982.7,1059.0,1970.3,-911.3,0.0,,,93.8,60.2,2.0,58.2,,33.6,1152.8,,300.3,106.3,35.2,53.3,105.5,17.9,0.0,17.9,17.9,,,263.5,,,259.5,581.7,2755.6,2699.4,56.2,56.2,,609.8,231.2,221.0,,157.6,3365.4,3947.1,731.223,2318.777,19.8,2298.977,-265.0,-4748.4,-18.0,-1981.4,169.8,-1811.6,2135.5,
03/31/2016,1886.3,59.9,59.9,0.0,41.9,41.9,0.0,509.0,0.0,71.9,334.4,102.7,181.2,,,,0.0,,171.7,792.0,1009.6,1947.0,-937.4,0.0,,,84.7,59.1,2.0,57.1,,25.6,1094.3,,190.9,77.2,,,113.7,18.9,0.0,18.9,18.9,,,230.0,,,219.3,439.8,2553.4,2499.1,54.3,54.3,,589.8,214.3,213.8,,161.7,3143.2,3583.0,0.0,3056.0,23.5,3032.5,-262.7,-4640.4,-12.3,-1859.4,162.7,-1696.7,1886.3,
06/30/2016,1851.0,108.2,108.2,0.0,61.5,61.5,0.0,493.2,0.0,67.7,323.5,102.0,116.3,,,,,,90.5,779.2,993.1,1953.9,-960.8,0.0,,,78.7,57.8,2.0,55.8,,20.9,1071.8,,235.6,91.9,,,143.7,18.2,0.0,18.2,18.2,,0.0,122.3,,,117.9,376.1,2538.4,2489.7,48.7,48.7,,615.4,217.4,206.4,,191.6,3153.8,3529.9,0.0,3061.2,23.7,3037.5,-255.5,-4627.4,-9.0,-1830.7,151.8,-1678.9,1851.0,
09/30/2016,1772.9,132.2,132.2,0.0,49.2,49.2,0.0,401.3,0.0,51.2,266.1,84.0,116.9,,,,0.0,,88.5,699.6,990.1,1924.1,-934.0,0.0,,,83.2,56.9,2.0,54.9,,26.3,1073.3,,218.1,81.3,,,136.8,18.3,0.0,18.3,18.3,,,87.1,,,78.9,323.5,2241.4,2195.9,45.5,45.5,,608.5,220.2,198.5,,189.8,2849.9,3173.4,0.0,3365.5,29.5,3336.0,-255.2,-4653.4,-1.2,-1544.3,143.8,-1400.5,1772.9,
12/31/2016,1923.9,323.4,323.4,0.0,128.7,128.7,0.0,269.8,0.0,30.4,148.0,91.4,102.7,0.0,,,,,69.6,824.6,984.4,1941.3,-956.9,0.0,,,114.9,55.8,2.0,53.8,,59.1,1099.3,,312.4,107.6,28.3,40.2,136.3,17.4,0.0,17.4,17.4,,,61.3,0.0,0.0,48.0,391.1,2213.5,2175.1,38.4,38.4,,649.8,193.9,280.5,,175.4,2863.3,3254.4,0.0,3376.8,29.8,3347.0,-245.5,-4574.3,-21.3,-1464.3,133.8,-1330.5,1923.9,
03/31/2017,1925.7,295.3,295.3,0.0,61.1,61.1,0.0,331.2,0.0,41.6,209.2,80.4,125.6,,,,0.0,,66.2,813.2,995.0,1980.9,-985.9,0.0,,,117.5,55.6,2.0,53.6,,61.9,1112.5,,226.5,91.1,,19.7,115.7,18.0,0.0,18.0,18.0,,,64.8,,,55.7,309.3,1679.0,1642.9,36.1,36.1,,640.4,198.2,279.1,,163.1,2319.4,2628.7,0.0,4037.8,37.7,4000.1,-241.2,-4602.4,-24.3,-830.1,127.1,-703.0,1925.7,
06/30/2017,2030.1,321.5,321.5,0.0,76.7,76.7,0.0,371.2,0.0,26.6,261.0,83.6,138.9,,,,,,66.4,908.3,999.1,2006.1,-1007.0,0.0,,,122.7,55.2,2.0,53.2,,67.5,1121.8,,267.4,111.7,,30.7,125.0,17.4,0.0,17.4,17.4,,0.0,128.5,,,128.5,413.3,1644.4,1611.8,32.6,32.6,,639.1,201.9,276.1,,161.1,2283.5,2696.8,0.0,4037.4,37.7,3999.7,-236.5,-4570.6,-19.4,-789.1,122.4,-666.7,2030.1,
