Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2003,2545.064941,51.694,51.694,0.0,462.546997,,,306.614014,45.637001,28.177999,273.993988,-41.195,428.684998,,,,,1249.540039,373.677002,1074.583984,-700.906982,0.0,921.848022,223.240005,223.240005,0.0,698.608017,1295.525024,,141.505997,141.505997,,,,85.414001,85.414001,0.0,0.0,,346.580978,,,346.580978,573.500977,665.554016,665.554016,0.0,0.0,119.919998,,,,119.919998,785.474014,1358.974991,0.0,389.476013,,,-438.654999,1238.126953,-2.857941,1186.090027,0.0,1186.090027,2545.065018,
02/29/2004,2484.012939,285.450012,285.450012,0.0,238.473007,,,238.612,37.514,30.047001,212.251999,-41.201,436.51001,,,,,1199.045044,354.372986,989.513977,-635.140991,0.0,930.594971,223.697006,223.697006,0.0,706.897964,1284.967957,,125.816002,125.816002,,,,0.0,0.0,0.0,0.0,,298.763008,,,298.763008,424.57901,665.874023,665.874023,0.0,0.0,126.019997,,,,126.019997,791.89402,1216.47303,0.0,399.233002,,,-438.612,1286.281006,20.638,1267.540009,0.0,1267.540009,2484.013039,
05/31/2004,2263.712891,115.849998,115.849998,0.0,258.450012,,,263.118011,42.721001,25.332001,234.567993,-39.502998,377.872986,,,,,1015.291016,357.747009,1015.265015,-657.518005,0.0,890.674988,225.574005,225.574005,0.0,665.100983,1248.421997,,115.185997,115.185997,,,,0.0,0.0,0.0,0.0,,270.448006,,,270.448006,385.634003,483.78299,483.78299,0.0,0.0,123.065002,,,,123.065002,606.847992,992.481995,0.0,408.713013,,,-435.112,1284.03894,13.591064,1271.231018,0.0,1271.231018,2263.713013,
08/31/2004,2314.691895,152.763,152.763,0.0,240.684006,,,308.97699,38.141998,25.792,286.45401,-41.410999,411.463013,,,,,1113.886963,340.299011,992.348022,-652.049011,0.0,860.505981,231.886002,231.886002,0.0,628.61998,1200.804993,,150.513,150.513,,,,0.0,0.0,0.0,0.0,,264.147003,,,264.147003,414.660004,483.876007,483.876007,0.0,0.0,132.906998,,,,132.906998,616.783005,1031.443008,0.0,417.098999,,,-435.106995,1290.932007,10.325012,1283.249023,0.0,1283.249023,2314.692032,
11/30/2004,2467.939941,221.744003,221.744003,0.0,415.113007,,,263.481995,30.768,22.201,251.591995,-41.078999,379.502014,,,,,1279.840942,333.278015,981.814026,-648.536011,0.0,854.820984,247.835999,247.835999,0.0,606.984985,1188.098999,,138.072998,138.072998,,,,0.0,0.0,0.0,0.0,,332.199005,,,332.199005,470.272003,483.988007,483.988007,0.0,0.0,129.179001,,,,129.179001,613.167007,1083.439011,0.0,433.451996,,,-440.101013,1348.347046,42.802979,1384.501007,0.0,1384.501007,2467.940018,
02/28/2005,2524.207,456.539,247.799,208.74,182.084,182.084,,218.711,22.381,19.154,225.351,-48.175,423.157,,,,,1280.491,336.828,984.206,-647.378,0.0,906.888,267.527,267.527,0.0,639.361,1243.716,,140.93,140.93,,,,,,,,,335.327,,,335.327,476.257,486.087,,,,175.083,,,,175.083,661.17,1137.427,,437.804,,,-445.618,1365.555,29.039,1386.78,,1386.78,2524.207,
05/31/2005,2449.236,423.023,214.273,208.75,196.21,196.21,,233.933,27.316,24.139,234.655,-52.177,375.166,,,,,1228.332,331.234,989.983,-658.749,,889.67,263.823,263.823,0.0,625.847,1220.904,,117.247,117.247,,,,10.184,,,,,329.459,,,329.459,456.89,476.159,,,,158.67,,,,158.67,634.829,1091.719,,444.164,,,,1386.022,-472.669,1357.517,,1357.517,2449.236,
08/31/2005,2419.199,368.489,159.739,208.75,169.864,169.864,,291.333,57.529,23.005,288.243,-77.444,416.305,,,,,1245.991,315.011,966.139,-651.128,,858.197,257.887,257.887,0.0,600.31,1173.208,,130.811,130.811,,,,,,,,,312.032,,,312.032,442.843,476.218,,,,182.622,,,,182.622,658.84,1101.683,,457.565,,,-536.249,1383.347,12.853,1317.516,,1317.516,2419.199,
11/30/2005,2359.22,284.545,75.805,208.74,310.003,310.003,,254.631,45.389,12.628,274.982,-78.368,410.328,,,,,1259.507,309.415,967.674,-658.259,,790.298,210.311,210.311,0.0,579.987,1099.713,,134.182,134.182,,,,,,,,,318.354,,,318.354,452.536,475.965,,,,162.652,,,,162.652,638.617,1091.153,,461.819,,,-586.834,1391.037,2.045,1268.067,,1268.067,2359.22,
02/28/2006,2218.962,422.353,213.613,208.74,139.384,139.384,,213.109,41.456,15.399,235.657,-79.403,390.999,,,,,1165.845,303.84,953.634,-649.794,,749.277,204.299,,,544.978,1053.117,,123.757,123.757,,,,174.792,,,,,260.533,,,260.533,559.082,300.516,,,,139.339,,,,139.339,439.855,998.937,,458.853,,,-676.436,1427.785,9.823,1220.025,,1220.025,2218.962,
05/26/2006,2082.606,288.568,205.468,83.1,124.885,124.885,,233.155,24.175,18.898,244.315,-54.233,398.026,,,,,1044.634,304.205,965.588,-661.383,,733.767,206.137,206.137,0.0,527.63,1037.972,,124.789,124.789,,,,159.122,,,,,242.894,,,242.894,526.805,239.838,,,,123.77,,,,123.77,363.608,890.413,,459.255,,,-732.89,1441.876,23.952,1192.193,,1192.193,2082.606,
08/25/2006,1889.3,89.113,89.113,,86.264,86.264,,277.456,52.307,16.006,289.829,-80.686,366.379,,,,,819.212,301.52,967.61,-666.09,,768.568,217.804,217.804,0.0,550.764,1070.088,,122.217,122.217,,,,20.0,,,,,237.997,,,237.997,380.214,224.078,,,,127.64,,,,127.64,351.718,731.932,,474.003,,,-569.143,1222.782,29.726,1157.368,,1157.368,1889.3,
11/24/2006,2013.2,86.216,86.216,,236.834,236.834,,247.909,50.028,10.871,268.668,-81.658,458.374,,,,,1029.333,300.42,969.113,-668.693,,683.447,221.929,221.929,0.0,461.518,983.867,,127.287,127.287,,,,142.0,,,,,256.555,,,256.555,525.842,223.985,,,,127.646,,,,127.646,351.631,877.473,,475.443,,,-643.54,1267.757,36.067,1135.727,,1135.727,2013.2,
02/28/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/25/2007,1773.167,160.907,132.582,28.325,119.145,119.145,,192.399,19.568,14.957,209.688,-51.814,295.266,,,,,767.717,280.505,947.156,-666.651,,724.945,225.318,225.318,0.0,499.627,1005.45,,100.914,100.914,,,,,,,,,237.246,,,237.246,338.16,223.8,,,,173.568,,,,173.568,397.368,735.528,,479.689,,,-712.147,1264.067,6.03,1037.639,,1037.639,1773.167,
08/24/2007,1802.513,192.45,192.45,,71.195,71.195,,248.176,21.038,16.781,264.006,-53.649,284.202,,,,,796.023,277.671,950.273,-672.602,,728.819,226.92,226.92,0.0,501.899,1006.49,,126.341,126.341,,,,22.69,,,,,221.782,,,221.782,370.813,200.988,,,,177.426,,,,177.426,378.414,749.227,,495.773,,,-720.027,1266.85,10.69,1053.286,,1053.286,1802.513,
11/23/2007,1868.483,71.117,71.117,,205.702,205.702,,239.209,16.211,12.646,265.013,-54.661,292.313,,,,,808.341,291.551,975.721,-684.17,,768.591,267.308,267.308,0.0,501.283,1060.142,,131.099,131.099,,,,46.49,,,,,278.254,,,278.254,455.843,200.975,,,,181.746,,,,181.746,382.721,838.564,,496.697,,,-780.044,1290.284,22.982,1029.919,,1029.919,1868.483,
02/29/2008,1804.428,123.5,123.5,,61.902,61.902,,216.671,43.861,10.516,244.379,-82.085,267.297,,,,,669.37,296.005,974.073,-678.068,,839.053,312.51,285.072,27.438,526.543,1135.058,,123.713,123.713,,,,42.79,,,,,285.918,,,285.918,452.421,200.518,,,,208.078,,,,208.078,408.596,861.017,,494.454,,,-872.949,1300.662,21.244,943.411,,943.411,1804.428,
05/30/2008,1771.911,108.192,108.192,0.0,59.897,59.897,0.0,212.032,20.437,12.414,234.91,-55.729,254.581,,,,186.977,634.702,298.652,983.988,-685.336,0.0,838.557,300.323,300.323,0.0,538.234,1137.209,,246.605,110.394,23.348,,112.863,70.835,70.835,,,,117.16,,,117.16,434.6,200.541,200.541,,,184.596,,,26.986,157.61,385.137,819.737,0.0,494.915,48.84,446.075,-871.379,1307.892,20.746,952.174,0.0,952.174,1771.911,
08/29/2008,1807.298,84.04,84.04,0.0,62.826,62.826,0.0,259.789,22.559,13.404,278.935,-55.109,236.324,,2.604,133.827,179.571,642.979,300.241,980.103,-679.862,0.0,864.078,289.662,289.662,0.0,440.589,1164.319,,238.762,125.648,7.729,,105.385,18.445,0.0,,,18.445,113.379,,,113.379,370.586,391.889,391.889,,,171.249,,,23.343,147.906,563.138,933.724,0.0,493.204,45.702,447.502,-914.262,1304.343,-9.711,873.574,0.0,873.574,1807.298,
11/28/2008,1637.775,55.604,55.604,0.0,163.463,163.463,0.0,246.596,18.01,8.839,276.928,-57.181,245.293,,,166.269,182.803,710.956,294.908,966.088,-671.18,0.0,631.911,63.522,56.965,6.557,402.12,926.819,,285.479,135.002,36.686,,113.791,247.945,0.0,,,247.945,106.436,,,106.436,639.86,200.684,200.684,,,165.549,,,17.229,148.32,366.233,1006.093,0.0,493.37,45.412,447.958,-918.826,1105.472,-48.334,631.682,0.0,631.682,1637.775,
02/28/2009,1448.049,60.216,60.216,0.0,77.703,77.703,0.0,194.945,20.741,7.068,232.305,-65.169,253.019,0.0,23.627,183.066,162.125,585.883,275.564,922.613,-647.049,0.0,586.602,77.464,26.871,50.593,326.072,862.166,,251.681,117.504,11.743,0.0,122.434,0.75,0.0,0.0,0.0,0.75,105.537,0.0,0.0,105.537,357.968,389.473,389.473,0.0,0.0,171.419,0.0,110.389,21.599,39.431,560.892,918.86,0.0,489.627,40.542,449.085,-938.086,1044.926,-67.278,529.189,0.0,529.189,1448.049,
05/29/2009,1471.243,87.611,87.611,0.0,120.964,120.964,0.0,172.977,19.912,10.551,207.799,-65.285,246.016,,23.328,172.672,157.471,627.568,267.109,856.723,-589.614,0.0,576.566,25.921,25.921,0.0,377.973,843.675,,209.768,85.483,2.937,,121.348,27.325,27.325,,,,108.863,,,108.863,345.956,409.455,409.455,,,155.96,,,30.292,125.668,565.415,911.371,0.0,489.477,39.418,450.059,-941.063,1054.734,-43.276,559.872,0.0,559.872,1471.243,
08/28/2009,1388.678,49.903,49.903,0.0,78.07,78.07,0.0,208.13,20.594,12.702,230.004,-55.17,209.861,,1.423,167.138,144.773,545.964,285.703,893.554,-607.851,0.0,557.011,26.393,26.393,0.0,363.48,842.714,,218.045,96.279,2.856,,118.91,1.0,0.0,,,1.0,94.462,,,94.462,313.507,335.372,335.372,,,157.802,,,30.736,127.066,493.174,806.681,0.0,490.728,39.4,451.328,-941.198,1073.029,-40.562,581.997,0.0,581.997,1388.678,
11/27/2009,1464.964,50.563,50.563,0.0,193.317,193.317,0.0,176.161,17.181,7.403,204.422,-52.845,219.805,,7.8,169.566,147.631,639.846,271.937,882.546,-610.609,0.0,553.181,85.426,38.177,47.249,298.189,825.118,,247.906,86.835,10.479,,150.592,1.0,0.0,,,1.0,87.221,,,87.221,336.127,355.974,355.974,,,161.452,,,31.935,129.517,517.426,853.553,0.0,495.821,39.343,456.478,-946.569,1097.983,-35.824,611.411,0.0,611.411,1464.964,
02/28/2010,1529.651,137.949,137.949,0.0,135.758,135.758,0.0,163.956,18.609,6.622,194.283,-55.558,241.628,0.0,15.147,148.21,148.048,679.291,242.883,836.245,-593.362,0.0,607.477,76.934,31.106,45.828,382.333,850.36,,272.672,95.434,13.901,0.0,163.337,1.0,0.0,0.0,0.0,1.0,94.915,0.0,0.0,94.915,368.587,328.723,328.723,0.0,0.0,196.277,0.0,102.411,28.179,65.687,525.0,893.587,0.0,500.556,39.48,461.076,-946.724,1112.047,-29.815,636.064,0.0,636.064,1529.651,
05/28/2010,1494.229,186.775,186.775,0.0,110.085,110.085,0.0,157.913,19.287,9.701,185.097,-56.172,207.677,,14.68,150.207,118.046,662.45,238.097,835.707,-597.61,0.0,593.682,30.238,30.238,0.0,413.237,831.779,,202.492,80.205,25.39,,96.897,99.0,99.0,,,,91.878,,,91.878,393.37,230.973,230.973,,,210.191,,,30.548,179.643,441.164,834.534,0.0,518.666,39.99,478.676,-951.83,1133.116,-40.257,659.695,0.0,659.695,1494.229,
08/27/2010,1436.967,133.834,133.834,0.0,89.408,89.408,0.0,189.366,17.651,10.982,219.265,-58.532,188.565,,13.711,153.775,113.112,601.173,238.282,845.497,-607.215,0.0,597.512,29.929,29.929,0.0,413.808,835.794,,219.29,88.668,23.052,,107.57,0.0,0.0,,,,87.872,,,87.872,307.162,231.525,231.525,,,222.651,,,32.194,190.457,454.176,761.338,0.0,522.095,40.06,482.035,-951.682,1136.031,-30.815,675.629,0.0,675.629,1436.967,
11/26/2010,1526.322,93.899,93.899,0.0,206.286,206.286,0.0,181.511,16.885,7.842,215.361,-58.577,227.439,,14.148,146.767,127.597,709.135,234.919,847.085,-612.166,0.0,582.268,31.686,31.686,0.0,403.815,817.187,,263.417,97.899,39.593,,125.925,0.0,0.0,,,,85.156,,,85.156,348.573,232.078,232.078,,,221.05,,,32.824,188.226,453.128,801.701,0.0,526.503,40.104,486.399,-952.183,1177.415,-27.114,724.621,0.0,724.621,1526.322,
02/28/2011,1547.249,215.838,215.838,0.0,119.779,119.779,0.0,179.73,21.248,6.476,212.056,-60.05,200.424,0.0,7.154,124.789,128.372,715.771,241.649,849.552,-607.903,0.0,589.829,71.952,28.903,43.049,393.088,831.478,,229.276,87.105,10.951,0.0,131.22,0.0,0.0,0.0,0.0,,102.286,0.0,0.0,65.178,331.562,232.688,232.688,0.0,0.0,219.241,0.0,84.033,31.736,103.472,451.929,783.491,0.0,532.455,40.407,492.048,-952.206,1185.855,-2.346,763.758,0.0,763.758,1547.249,
05/27/2011,1569.113,211.139,211.139,0.0,137.213,137.213,0.0,203.346,24.539,13.091,225.886,-60.17,182.457,,7.18,127.731,113.744,734.155,249.812,880.496,-630.684,0.0,585.146,29.701,29.701,0.0,427.714,834.958,,217.083,98.641,18.752,,99.69,0.0,0.0,,,,100.107,,,64.305,317.19,233.298,233.298,,,219.616,,,32.132,187.484,452.914,770.104,0.0,542.876,40.745,502.131,-951.643,1205.655,2.121,799.009,0.0,799.009,1569.113,
08/26/2011,1586.139,209.326,209.326,0.0,111.691,111.691,0.0,248.805,23.906,12.875,272.948,-60.924,171.933,,5.282,129.594,106.775,741.755,260.323,895.045,-634.722,0.0,584.061,29.044,29.044,0.0,425.423,844.384,,237.946,118.162,15.812,,103.972,0.0,0.0,,,,97.602,,,65.718,335.548,233.97,233.97,,,216.998,,,32.74,184.258,450.968,786.516,0.0,547.598,40.342,507.256,-962.747,1214.008,0.764,799.623,0.0,799.623,1586.139,
11/25/2011,1557.28,85.661,85.661,0.0,235.318,235.318,0.0,214.412,16.912,8.294,251.213,-62.007,180.881,,,128.595,123.481,716.272,267.221,904.555,-637.334,0.0,573.787,27.713,27.713,0.0,417.479,841.008,,260.887,108.254,26.626,,126.007,0.0,0.0,,,,90.44,,,60.963,351.327,234.642,234.642,,,204.334,,,21.769,182.565,438.976,790.303,0.0,548.339,38.34,509.999,-995.338,1228.269,-14.293,766.977,0.0,766.977,1557.28,
02/29/2012,1549.464,132.438,132.438,0.0,113.84,113.84,0.0,208.945,17.565,9.452,242.767,-60.839,181.537,0.0,,121.228,123.419,636.76,287.776,729.266,-441.49,0.0,624.928,40.279,0.0,40.279,463.421,912.704,,220.549,86.166,7.409,0.0,126.974,0.0,0.0,0.0,0.0,,84.532,0.0,0.0,49.013,305.081,225.181,225.181,0.0,0.0,291.744,0.0,100.527,22.377,168.84,516.925,822.006,0.0,550.016,36.853,513.163,-1020.838,1210.11,-11.83,727.458,0.0,727.458,1549.464,
05/25/2012,1488.471,60.18,60.18,0.0,97.657,97.657,0.0,214.588,18.29,13.07,243.951,-60.723,174.392,,,118.385,110.482,546.817,292.817,933.328,-640.511,0.0,648.837,,,,530.452,941.654,,214.071,99.872,11.007,,103.192,0.0,0.0,,,,82.746,,,48.395,296.817,225.181,225.181,,,287.039,,,21.745,265.294,512.22,809.037,0.0,548.113,34.196,513.917,-1060.244,1211.32,-19.755,679.434,0.0,679.434,1488.471,
08/24/2012,1572.402,61.743,61.743,0.0,97.564,97.564,0.0,275.978,23.256,13.116,301.634,-62.028,212.827,,,120.103,134.114,648.112,331.574,773.709,-442.135,0.0,592.716,,,,472.613,924.29,,271.181,135.247,14.476,,121.458,0.0,0.0,,,,77.354,,,46.837,348.535,280.181,280.181,,,284.931,,,22.008,262.923,565.112,913.647,0.0,549.766,32.747,517.019,-1078.922,1202.015,-14.104,658.755,0.0,658.755,1572.402,
11/23/2012,1704.719,63.291,63.291,0.0,197.844,197.844,0.0,264.33,18.803,7.051,302.101,-63.625,236.045,,,120.87,155.543,761.51,361.692,1004.686,-642.994,0.0,581.517,,,,460.647,943.209,,353.181,194.945,14.641,,143.595,0.0,0.0,,,,70.691,,,44.287,423.872,356.832,356.832,,,280.795,,,21.008,259.787,637.627,1061.499,0.0,551.828,31.709,520.119,-1093.789,1196.46,-11.279,643.22,0.0,643.22,1704.719,
02/28/2013,1583.463,86.059,86.059,0.0,105.497,105.497,0.0,242.447,21.303,6.683,278.573,-64.112,227.903,0.0,,92.354,155.343,661.906,372.452,821.759,-449.307,0.0,549.105,53.333,0.0,53.333,403.418,921.557,,274.152,119.777,4.968,0.0,149.407,0.0,0.0,0.0,0.0,,94.444,0.0,0.0,62.593,368.596,286.381,286.381,0.0,0.0,246.609,0.0,97.016,21.565,128.028,532.99,901.586,0.0,554.396,31.971,522.425,-1093.782,1238.396,-17.133,681.877,0.0,681.877,1583.463,
05/31/2013,1547.854,63.997,63.997,0.0,122.303,122.303,0.0,237.824,25.187,12.843,265.262,-65.468,209.96,,,88.92,150.779,634.084,375.08,834.272,-459.192,0.0,538.69,,,,449.77,913.77,,233.245,111.18,4.952,,117.113,0.0,0.0,,,,96.457,,,64.585,329.702,260.281,260.281,,,246.831,,,21.73,225.101,507.112,836.814,0.0,557.544,32.31,525.234,-1093.407,1265.813,-18.91,711.04,0.0,711.04,1547.854,
08/30/2013,1532.99,48.9,48.9,0.0,95.492,95.492,0.0,292.158,28.08,12.021,317.762,-65.705,192.799,,,89.079,141.81,629.349,379.525,847.205,-467.68,0.0,524.116,,,,435.037,903.641,,243.96,122.874,7.253,,113.833,15.0,0.0,,,15.0,94.09,,,68.145,353.05,563.48,563.48,,,246.534,,,21.912,224.622,810.014,1163.064,0.0,240.0,0.0,240.0,0.0,147.906,-17.98,369.926,0.0,369.926,1532.99,
11/29/2013,1607.258,15.775,15.775,0.0,201.392,201.392,0.0,291.372,22.447,8.178,323.204,-62.457,198.529,,,98.646,151.277,707.068,380.218,848.233,-468.015,0.0,519.972,,,,421.326,900.19,,255.61,124.163,2.745,,128.702,20.0,0.0,,,20.0,93.846,,,68.408,369.456,622.328,622.328,,,251.506,,,19.921,231.585,873.834,1243.29,0.0,240.0,0.0,240.0,0.0,131.76,-7.792,363.968,0.0,363.968,1607.258,
02/28/2014,1602.443,63.963,63.963,0.0,97.925,97.925,0.0,254.761,20.915,8.093,287.481,-61.728,193.16,0.0,,74.103,146.164,609.809,375.765,855.141,-479.376,0.0,616.869,49.138,0.0,49.138,493.628,992.634,,278.289,120.568,14.866,0.0,142.855,20.0,0.0,0.0,0.0,20.0,117.073,0.0,0.0,85.785,415.362,539.114,539.114,0.0,0.0,320.52,0.0,95.143,18.705,206.672,859.634,1274.996,0.0,240.0,,240.0,0.0,86.695,0.752,327.447,0.0,327.447,1602.443,
05/30/2014,1635.909,64.99,64.99,0.0,134.185,134.185,0.0,259.837,27.109,12.774,284.415,-64.461,183.199,,,71.232,139.337,642.211,385.013,876.634,-491.621,0.0,608.685,,,,537.453,993.698,,215.933,103.701,3.706,,108.526,20.0,0.0,,,20.0,113.039,,,82.679,348.972,596.702,596.702,,,317.207,,,13.27,303.937,913.909,1262.881,0.0,240.0,,240.0,0.0,130.433,2.595,373.028,0.0,373.028,1635.909,
08/29/2014,1599.345,45.107,45.107,0.0,93.46,93.46,0.0,312.3,15.304,11.892,359.219,-74.115,186.97,,,82.526,141.8,637.837,361.199,798.634,-437.435,0.0,600.309,,,,517.783,961.508,,252.053,124.282,16.063,,111.708,20.0,0.0,,,20.0,109.559,,,83.91,381.612,525.59,525.59,,,322.412,,,12.76,309.652,848.002,1229.614,0.0,240.0,,240.0,0.0,129.12,0.611,369.731,0.0,369.731,1599.345,
11/28/2014,1641.707,31.431,31.431,0.0,173.691,173.691,0.0,286.19,11.668,6.404,343.46,-75.342,190.333,,,91.905,144.086,681.645,366.765,810.526,-443.761,0.0,593.297,,,,501.392,960.062,,268.193,122.637,21.835,,123.721,23.8,0.0,,,23.8,90.411,,,67.45,382.404,570.232,570.232,,,323.568,,,12.303,311.265,893.8,1276.204,0.0,240.0,,240.0,0.0,140.381,-14.878,365.503,0.0,365.503,1641.707,
02/28/2015,1535.695,43.327,43.327,0.0,102.339,102.339,0.0,248.577,14.809,7.578,297.899,-71.709,239.174,0.0,35.529,90.143,157.669,633.417,380.297,828.028,-447.731,0.0,521.981,18.738,0.0,18.738,413.1,902.278,,326.832,133.135,22.512,0.0,171.185,0.0,0.0,0.0,0.0,,92.111,0.0,0.0,64.911,418.943,472.729,472.729,0.0,0.0,314.697,0.0,99.403,11.466,203.828,787.426,1206.369,0.0,240.0,,240.0,0.0,113.729,-24.403,329.326,0.0,329.326,1535.695,
05/29/2015,1616.951,42.806,42.806,0.0,124.966,124.966,0.0,251.122,18.271,11.31,294.217,-72.676,179.944,,0.0,54.436,135.154,598.838,388.004,845.777,-457.773,0.0,630.109,,,,575.673,1018.113,,243.773,103.708,14.655,,125.41,0.0,0.0,,,0.0,84.769,,,58.456,328.542,463.469,463.469,,,380.052,,,14.585,365.467,843.521,1172.063,0.0,240.0,,,0.0,186.493,18.395,444.888,0.0,444.888,1616.951,
08/28/2015,1622.907,33.501,33.501,0.0,104.69,104.69,0.0,297.338,19.861,12.869,337.344,-72.736,176.717,,0.0,60.897,131.635,612.246,410.731,878.035,-467.304,0.0,599.93,,,,539.033,1010.661,,263.345,116.45,14.398,,132.497,0.0,0.0,,,0.0,90.894,,,67.85,354.239,461.752,461.752,,,370.251,,,10.824,359.427,832.003,1186.242,0.0,240.0,,240.0,0.0,190.249,6.416,436.665,0.0,436.665,1622.907,
11/27/2015,1679.219,20.414,20.414,0.0,186.433,186.433,0.0,279.52,13.743,7.229,331.188,-72.64,186.753,,,66.575,140.676,673.12,435.795,909.086,-473.291,0.0,570.304,,,,503.729,1006.099,,274.927,114.042,6.262,,154.623,0.0,0.0,,,,96.535,,,75.144,371.462,494.406,494.406,,,382.559,,,11.856,370.703,876.965,1248.427,0.0,240.0,,,0.0,196.799,-6.007,430.792,0.0,430.792,1679.219,
02/29/2016,1453.569,101.163,101.163,0.0,99.492,99.492,0.0,176.624,13.516,8.116,226.648,-71.656,155.298,0.0,0.0,73.096,155.298,532.577,425.83,873.596,-447.766,0.0,495.162,20.077,0.0,20.077,401.989,920.992,,265.697,103.445,1.938,0.0,160.314,0.0,0.0,0.0,0.0,0.0,73.483,0.0,0.0,47.857,339.18,403.058,403.058,0.0,0.0,379.218,0.0,,9.981,369.237,782.276,1121.456,0.0,240.0,0.0,240.0,0.0,121.453,-29.34,332.113,0.0,332.113,1453.569,
05/27/2016,1574.516,40.293,40.293,0.0,109.194,109.194,0.0,234.925,14.742,9.852,282.592,-72.261,126.179,,0.0,99.019,121.815,510.591,495.032,986.225,-491.193,0.0,568.893,,,,469.874,1063.925,,218.512,101.941,25.216,,91.355,0.0,0.0,,,,94.241,,,65.9,312.753,407.56,407.56,,,383.767,,,10.541,373.226,791.327,1104.08,0.0,240.0,,,0.0,235.423,-4.987,470.436,0.0,470.436,1574.516,
08/26/2016,1639.644,25.236,25.236,0.0,77.875,77.875,0.0,288.644,15.277,10.41,336.014,-73.057,137.689,,,90.268,132.907,529.444,510.368,999.723,-489.355,0.0,599.832,,,,509.564,1110.2,,235.645,115.262,28.684,,91.699,0.0,0.0,,,,100.143,,,77.908,335.788,418.962,418.962,,,421.721,,,10.628,411.093,840.683,1176.471,0.0,240.0,,,0.0,231.833,-8.66,463.173,0.0,463.173,1639.644,
11/25/2016,1657.318,6.76,6.76,0.0,167.01,167.01,0.0,276.007,11.554,5.947,331.281,-72.775,143.361,,,71.258,136.637,593.138,506.95,994.499,-487.549,0.0,557.23,,,,485.972,1064.18,,215.973,111.226,2.619,,102.128,0.0,0.0,,,,105.161,,,84.86,321.134,460.514,460.514,,,414.463,,,10.853,403.61,874.977,1196.111,0.0,240.0,,,0.0,237.907,-16.7,461.207,0.0,461.207,1657.318,
02/28/2017,1479.371,55.499,55.499,0.0,128.924,128.924,0.0,189.716,12.824,8.185,239.306,-70.599,182.844,0.0,0.0,40.612,182.844,556.983,485.173,944.552,-459.379,0.0,437.215,12.905,0.0,12.905,383.698,922.388,,201.169,102.15,9.025,0.0,89.994,15.0,0.0,0.0,0.0,15.0,105.376,0.0,0.0,80.925,321.545,670.67,670.67,0.0,0.0,383.813,0.0,79.461,11.213,293.139,1054.483,1376.028,0.0,207.181,0.0,207.181,0.0,-80.945,-22.893,103.343,0.0,103.343,1479.371,
