Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/26/2006,4526.306,91.558,91.558,0.0,80.363,80.363,,1846.65,0.0,0.0,1846.65,0.0,100.356,,,2118.927,2051.308,3183.808,-1132.5,0.0,356.071,302.645,302.645,0.0,,53.426,2407.379,,1699.667,1699.667,,,,0.0,,,,,,354.901,,,,354.901,2054.568,1857.157,,,,,145.053,,,,,145.053,2002.21,4056.778,0.0,501.652,,,-575.832,559.208,-15.5,469.528,0.0,469.528,4526.306,
11/18/2006,4611.685,73.359,73.359,0.0,73.832,73.832,,1883.348,0.0,0.0,1883.348,0.0,126.755,,,2157.294,2096.377,3262.683,-1166.306,0.0,358.014,302.645,302.645,0.0,,55.369,2454.391,,1649.633,1649.633,,,,0.0,,,,,,397.656,,,,397.656,2047.289,1858.921,,,,,167.637,,,,,167.637,2026.558,4073.847,0.0,,,,,,537.838,537.838,0.0,537.838,4611.685,
02/10/2007,4646.506,86.062,86.062,0.0,59.915,59.915,,1910.849,0.0,0.0,1910.849,0.0,123.522,,,2180.348,2110.937,3307.703,-1196.766,0.0,355.221,302.645,302.645,0.0,,52.576,2466.158,,1662.989,1662.989,,,,0.0,,,,,,417.39,,,,417.39,2080.379,1854.304,,,,,168.233,,,,,168.233,2022.537,4102.916,0.0,,,,,,543.59,543.59,0.0,543.59,4646.506,
05/05/2007,4722.498,82.573,82.573,0.0,52.742,52.742,,1979.238,0.0,0.0,1979.238,0.0,116.228,,,2230.781,2134.272,3311.123,-1176.851,0.0,357.445,302.645,302.645,0.0,,54.8,2491.717,,1686.814,1686.814,,,,0.0,,,,,,473.336,,,,473.336,2160.15,1938.942,,,,,164.05,,,,,164.05,2102.992,4263.142,0.0,,,,,,459.356,459.356,0.0,459.356,4722.498,
08/25/2007,4804.709,86.654,86.654,0.0,59.876,59.876,,2007.43,0.0,0.0,2007.43,0.0,116.495,,,2270.455,2177.842,3395.545,-1217.703,0.0,356.412,302.645,302.645,0.0,,53.767,2534.254,,1870.668,1870.668,,,,0.0,,,,,,415.227,,,,415.227,2285.895,1935.618,1896.545,39.073,39.073,,179.996,,,,,179.996,2115.614,4401.509,0.0,546.117,,,-679.416,546.049,-9.55,403.2,0.0,403.2,4804.709,
11/17/2007,4874.217,79.813,79.813,0.0,53.9,53.9,,2051.524,0.0,0.0,2051.524,0.0,134.5,,,2319.737,2188.535,3440.81,-1252.275,0.0,365.945,302.645,302.645,0.0,,63.3,2554.48,,1844.94,1844.94,,,,0.0,,,,,,474.33,,,,474.33,2319.27,2161.07,,,,,222.824,,,,,222.824,2383.894,4703.164,0.0,,,,,,171.053,171.053,0.0,171.053,4874.217,
02/09/2008,4938.397,93.465,93.465,0.0,65.27,65.27,,2068.483,0.0,0.0,2068.483,0.0,129.426,,,2356.644,2204.102,3492.926,-1288.824,0.0,377.651,302.645,302.645,0.0,,75.006,2581.753,,1842.951,1842.951,,,,0.0,,,,,,482.271,,,,482.271,2325.222,2095.0,,,,,235.942,,,,,235.942,2330.942,4656.164,0.0,,,,,,282.233,282.233,0.0,282.233,4938.397,
05/03/2008,5026.904,81.654,81.654,0.0,74.965,74.965,,2106.473,0.0,0.0,2106.473,0.0,123.846,,,2386.938,2255.741,3571.288,-1315.547,0.0,384.225,302.645,302.645,0.0,,81.58,2639.966,,1873.706,1873.706,,,,0.0,,,,,,510.261,,,,510.261,2383.967,1932.0,,,,,255.108,,,,,255.108,2187.108,4571.075,0.0,,,,,,455.829,455.829,0.0,455.829,5026.904,
08/30/2008,5257.112,242.461,242.461,0.0,71.241,71.241,,2150.109,0.0,0.0,2150.109,0.0,122.49,,,2586.301,2289.656,3639.277,-1349.621,0.0,381.155,302.645,302.645,0.0,,78.51,2670.811,,2043.271,2043.271,,,,52.622,0.0,52.622,52.622,,,423.427,,,,423.427,2519.32,2250.0,2201.856,48.144,48.144,,258.105,,,,,258.105,2508.105,5027.425,0.0,537.641,,,-509.918,206.099,-4.135,229.687,0.0,229.687,5257.112,
11/22/2008,5113.214,85.756,85.756,0.0,67.44,67.44,0.0,2186.627,,,,,122.322,41.337,122.322,2462.145,2267.198,3643.834,-1376.636,0.0,383.871,302.645,302.645,0.0,,39.889,2651.069,,2384.599,2002.128,68.142,,314.329,0.0,0.0,,,,,143.378,,6.111,,0.0,2527.977,2268.2,2268.2,,,,257.04,,,,,250.929,2525.24,5053.217,0.0,,,,,,59.997,59.997,0.0,59.997,5113.214,
02/14/2009,5235.085,107.973,107.973,0.0,125.312,125.312,0.0,2190.198,,,,,157.384,45.417,157.384,2580.867,2267.404,3676.662,-1409.258,0.0,386.814,302.645,302.645,0.0,,38.752,2654.218,,2313.914,1974.747,,,339.167,0.0,0.0,,,,,154.768,,,,0.0,2468.682,2690.755,2690.755,,,,262.95,,,,,262.95,2953.705,5422.387,0.0,,,,,,-187.302,-187.302,0.0,-187.302,5235.085,
05/09/2009,5296.176,94.287,94.287,0.0,140.754,140.754,0.0,2240.511,,,,,132.432,49.906,132.432,2607.984,2301.794,3750.24,-1448.446,0.0,386.398,302.645,302.645,0.0,,33.847,2688.192,,2505.865,2098.308,58.55,,349.007,456.6,456.6,,,,,173.495,,,,0.0,3135.96,1949.3,1949.3,,,,256.035,,,,,256.035,2205.335,5341.295,0.0,,,,,,-45.119,-45.119,,-45.119,5296.176,
08/29/2009,5318.405,92.706,92.706,0.0,126.514,126.514,,2207.497,,,,,135.013,59.067,135.013,2561.73,2354.357,3809.414,-1455.057,,402.318,302.645,302.645,0.0,,40.606,2756.675,,2518.427,2118.746,35.145,,364.536,16.735,0.0,16.735,16.735,,,171.59,,,,0.0,2706.752,2726.9,2688.871,38.029,38.029,,317.827,,185.6,,,132.227,3044.727,5751.479,,549.905,0.579,549.326,-1027.879,136.935,-92.035,-433.074,0.0,-433.074,5318.405,
11/21/2009,5385.823,79.603,79.603,0.0,142.721,142.721,,2262.823,,,,,132.794,55.154,132.794,2617.941,2368.846,3863.498,-1494.652,,399.036,302.645,302.645,0.0,,41.237,2767.882,,2629.88,2187.347,84.755,,357.778,0.0,,,,,,174.5,,,,0.0,2804.38,2739.5,2739.5,,,,325.908,,,,,325.908,3065.408,5869.788,,,,,,,-483.965,-483.965,,-483.965,5385.823,
02/13/2010,5424.992,105.161,105.161,0.0,147.466,147.466,0.0,2261.528,,,,,134.558,50.746,134.558,2648.713,2383.143,3901.843,-1518.7,0.0,393.136,302.645,302.645,0.0,,39.745,2776.279,,2584.828,2144.995,72.774,,367.059,0.0,,,,,,164.496,,,,0.0,2749.324,2774.7,2774.7,,,,322.639,,,,,322.639,3097.339,5846.663,0.0,,,,,,-421.671,-421.671,0.0,-421.671,5424.992,
05/08/2010,5452.77,95.762,95.762,0.0,121.325,121.325,,2288.364,,,,,73.497,46.642,73.497,2578.948,2425.043,3950.799,-1525.756,,448.779,302.645,302.645,0.0,,99.492,2873.822,,2709.167,2235.766,88.151,,385.25,0.0,,,,,,162.909,,,,0.0,2872.076,2698.5,2698.5,,,,344.144,,,,,344.144,3042.644,5914.72,0.0,516.363,0.498,515.865,-380.023,-514.278,-84.012,-461.95,,-461.95,5452.77,
08/28/2010,5571.594,98.28,98.28,0.0,125.802,125.802,,2304.579,,,,,83.16,46.223,83.16,2611.821,2519.946,4067.261,-1547.315,,439.827,302.645,302.645,0.0,,90.959,2959.773,,2890.803,2433.05,25.385,,432.368,26.186,4.239,21.947,21.947,,,146.971,,,,0.0,3063.96,2882.3,2815.967,66.333,66.333,,364.099,,94.281,94.281,0.0,269.818,3246.399,6310.359,,558.456,0.501,557.955,-945.409,-245.344,-106.468,-738.765,,-738.765,5571.594,
11/20/2010,5640.489,98.013,98.013,0.0,116.645,116.645,0.0,2361.512,,,,,84.394,50.04,84.394,2660.564,2532.205,4118.898,-1586.693,,447.72,302.645,302.645,0.0,,95.035,2979.925,,3054.514,2519.943,105.544,,429.027,33.517,33.517,,,,,156.856,,,,0.0,3244.887,2845.7,2845.7,,,,367.07,,,,,367.07,3212.77,6457.657,0.0,594.473,0.503,593.97,-1245.063,-73.269,-93.309,-817.168,0.0,-817.168,5640.489,
02/12/2011,5765.603,107.881,107.881,0.0,140.227,140.227,0.0,2418.751,,,,,71.256,59.634,71.256,2738.115,2554.864,4173.972,-1619.108,0.0,472.624,302.645,302.645,0.0,,110.345,3027.488,,3024.397,2524.539,85.356,,414.502,40.93,40.93,,,,,159.809,,,,0.0,3225.136,3208.3,3208.3,,,,370.579,,,,,370.579,3578.879,6804.015,0.0,536.383,0.438,535.945,-309.522,-1172.935,-92.338,-1038.412,0.0,-1038.412,5765.603,
05/07/2011,5884.878,100.367,100.367,0.0,136.369,136.369,0.0,2491.981,,,,,77.812,62.686,77.812,2806.529,2615.024,4270.644,-1655.62,0.0,463.325,302.645,302.645,0.0,,97.994,3078.349,,3256.213,2710.081,115.591,,430.541,49.686,49.686,,,,,155.944,,,,0.0,3461.843,3171.1,3171.1,,,,371.476,,,,,371.476,3542.576,7004.419,0.0,557.453,0.439,557.014,-649.054,-945.467,-82.473,-1119.541,0.0,-1119.541,5884.878,
08/27/2011,5869.602,97.606,97.606,0.0,140.69,140.69,0.0,2466.107,,,,,88.022,10.661,88.022,2792.425,2668.875,4371.872,-1702.997,0.0,408.302,302.645,302.645,0.0,,94.996,3077.177,,3230.365,2755.853,25.185,0.0,449.327,34.082,8.786,25.296,25.296,,,166.449,0.0,0.0,,0.0,3430.896,3317.6,3256.24,61.36,61.36,,375.338,0.0,84.736,,,290.602,3692.938,7123.834,0.0,591.825,0.441,591.384,-1082.368,-643.998,-119.691,-1254.232,0.0,-1254.232,5869.602,
11/19/2011,5932.58,96.676,96.676,0.0,135.695,135.695,,2531.21,,,,,79.092,19.312,79.092,2842.673,2667.105,4408.429,-1741.324,,422.802,302.645,302.645,0.0,,100.845,3089.907,,3373.501,2843.741,85.222,,444.538,35.417,35.417,,,,,170.048,,,,0.0,3578.966,3318.9,3318.9,,,,381.813,,,,,381.813,3700.713,7279.679,,628.551,0.442,628.109,-1392.133,-452.873,-130.644,-1347.099,0.0,-1347.099,5932.58,
02/11/2012,6056.464,103.207,103.207,0.0,144.79,144.79,0.0,2577.704,,,,,82.863,19.685,82.863,2908.564,2724.396,4488.383,-1763.987,0.0,423.504,302.645,302.645,0.0,,101.174,3147.9,,3317.611,2824.873,62.15,,430.588,29.56,29.56,,,,,169.618,,,,0.0,3516.789,3434.8,3434.8,,,,400.399,,,,,400.399,3835.199,7351.988,,588.629,0.395,588.234,-172.505,-1605.514,-106.134,-1295.524,0.0,-1295.524,6056.464,
05/05/2012,6148.854,103.1,103.1,0.0,133.941,133.941,,2629.821,,,,,77.41,22.39,77.41,2944.272,2767.098,4565.947,-1798.849,,437.484,302.645,302.645,0.0,,112.449,3204.582,,3390.459,2866.58,80.718,,443.161,7.309,7.309,,,,,169.625,,,,0.0,3567.393,3599.0,3599.0,,,,399.29,,,,,399.29,3998.29,7565.683,,629.718,0.396,629.322,-572.96,-1356.93,-116.657,-1416.829,0.0,-1416.829,6148.854,
08/25/2012,6265.639,103.093,103.093,0.0,161.375,161.375,0.0,2627.983,,,,,86.495,33.796,85.649,2978.946,2855.928,4659.761,-1803.833,0.0,430.765,302.645,302.645,0.0,,94.324,3286.693,,3421.878,2926.74,17.053,,478.085,49.881,20.039,29.842,29.842,,,183.833,,,,0.0,3655.592,3718.302,3645.888,72.414,72.414,,439.77,,123.767,,,316.003,4158.072,7813.664,,690.289,0.399,689.89,-1053.104,-1033.197,-152.013,-1548.025,0.0,-1548.025,6265.639,
11/17/2012,6398.039,99.864,99.864,0.0,173.338,173.338,0.0,2702.103,,,,,86.986,36.547,86.003,3062.291,2890.269,4735.703,-1845.434,0.0,445.479,302.645,302.645,0.0,,106.287,3335.748,,3558.21,3021.916,80.532,,455.762,0.0,0.0,,,,,186.282,,,,0.0,3744.492,3802.705,3802.705,,,,442.211,,,,,442.211,4244.916,7989.408,0.0,761.274,0.402,760.872,-1370.436,-829.745,-152.462,-1591.369,0.0,-1591.369,6398.039,
02/09/2013,6662.188,115.548,115.548,0.0,160.42,160.42,0.0,2758.543,,,,,88.857,40.579,87.789,3123.368,2944.549,4839.902,-1895.353,0.0,594.271,444.185,385.985,58.2,,109.507,3538.82,,3565.938,3034.017,69.063,,462.858,484.533,0.0,,,,484.533,181.337,,,,0.0,4231.808,3513.273,3513.273,,,,467.216,,,,,467.216,3980.489,8212.297,0.0,717.969,0.364,717.605,-117.453,-2015.717,-134.908,-1550.109,0.0,-1550.109,6662.188,
05/04/2013,6783.041,133.685,133.685,0.0,155.55,155.55,0.0,2796.782,,,,,92.306,47.435,91.074,3178.323,3002.823,4934.713,-1931.89,0.0,601.895,443.242,386.085,57.157,,111.218,3604.718,,3649.66,3116.557,63.161,,469.942,0.0,0.0,,,,0.0,186.389,,,,0.0,3836.049,4001.1,4001.1,,,,478.234,,,,,478.234,4479.334,8315.383,0.0,775.728,0.366,775.362,-442.453,-1750.135,-115.482,-1532.342,0.0,-1532.342,6783.041,
08/31/2013,6892.089,142.191,142.191,0.0,171.638,171.638,0.0,2861.014,,,,,103.17,4.069,101.443,3278.013,3071.361,5058.525,-1987.164,0.0,542.715,419.545,367.829,51.716,,119.101,3614.076,,3746.164,3307.535,17.129,40.442,381.058,173.733,141.487,32.246,32.246,,,249.253,0.0,0.0,,14.171,4169.15,4013.267,3939.342,73.925,73.925,,396.991,0.0,48.536,,,348.455,4410.258,8579.408,0.0,814.825,0.368,814.457,-1002.42,-1378.936,-120.788,-1687.319,0.0,-1687.319,6892.089,
11/23/2013,7023.423,125.852,125.852,0.0,173.114,173.114,0.0,2947.556,,,,,123.713,5.819,121.843,3370.235,3108.77,5148.489,-2039.719,0.0,544.418,394.999,367.829,27.17,,143.6,3653.188,,3965.015,3407.286,95.466,,462.263,160.256,0.0,,,,160.256,207.554,,,,0.0,4332.825,4013.244,4013.244,,,,398.574,,,,,398.574,4411.818,8744.643,0.0,845.673,0.369,845.304,-1293.958,-1160.848,-112.087,-1721.22,0.0,-1721.22,7023.423,
02/15/2014,7262.892,139.755,139.755,0.0,191.115,191.115,0.0,3089.245,,,,,118.383,15.651,112.452,3538.498,3135.255,5225.31,-2090.055,0.0,589.139,447.338,367.829,79.509,,126.15,3724.394,,4041.552,3477.697,104.628,,459.227,158.44,0.0,,,,158.44,199.318,,,,0.0,4399.31,4163.244,4163.244,,,,410.6,,,,,410.6,4573.844,8973.154,0.0,798.034,0.338,797.696,-200.0,-2187.95,-120.346,-1710.262,0.0,-1710.262,7262.892,
05/10/2014,7371.802,145.349,145.349,0.0,190.848,190.848,0.0,3133.35,,,,,118.297,17.282,112.047,3587.844,3193.289,5322.299,-2129.01,0.0,590.669,445.35,367.829,77.521,,128.037,3783.958,,4187.441,3574.921,141.801,,470.719,215.156,0.0,,,,215.156,201.355,,,,0.0,4603.952,4163.244,4163.244,,,,412.836,,,,,412.836,4576.08,9180.032,0.0,820.24,0.338,819.902,-620.0,-1902.793,-105.677,-1808.23,0.0,-1808.23,7371.802,
08/30/2014,7497.163,124.485,124.485,0.0,200.899,200.899,0.0,3140.1,,,,,115.128,45.137,110.42,3580.612,3310.475,5500.674,-2190.199,0.0,606.076,442.697,367.829,74.868,,118.242,3916.551,,4047.624,3609.199,41.2,32.923,364.302,217.415,180.91,36.505,36.505,,,276.055,0.0,0.0,,17.322,4541.094,4142.196,4059.098,83.098,83.098,,435.73,0.0,57.367,,,378.363,4577.926,9119.02,0.0,843.843,0.339,843.504,-807.674,-1529.123,-128.903,-1621.857,0.0,-1621.857,7497.163,
11/22/2014,7717.101,117.192,117.192,0.0,195.521,195.521,0.0,3280.228,,,,,114.64,45.723,107.548,3707.581,3358.064,5598.394,-2240.33,0.0,651.456,465.032,383.917,81.115,,140.701,4009.52,,4302.103,3690.754,114.55,,496.799,559.235,0.0,,,,559.235,229.626,,,,0.0,5090.964,3862.865,3862.865,,,,426.082,,,,,426.082,4288.947,9379.911,0.0,881.434,0.34,881.094,-1107.281,-1290.812,-146.151,-1662.81,0.0,-1662.81,7717.101,
02/14/2015,7949.965,151.539,151.539,0.0,196.65,196.65,0.0,3456.812,,,,,108.862,50.016,102.064,3913.863,3376.48,5648.63,-2272.15,0.0,659.622,463.042,384.013,79.029,,146.564,4036.102,,4309.753,3716.519,92.33,,500.904,87.156,0.0,,,,87.156,226.414,,,,0.0,4623.323,4361.144,4361.144,,,,434.177,,,,,434.177,4795.321,9418.644,0.0,871.914,0.319,871.595,-26.061,-2128.946,-185.586,-1468.679,0.0,-1468.679,7949.965,
05/09/2015,8032.44,153.288,153.288,0.0,212.068,212.068,0.0,3468.249,,,,,116.885,48.447,110.075,3950.49,3426.388,5747.901,-2321.513,0.0,655.562,460.993,384.613,76.38,,146.122,4081.95,,4463.209,3845.129,118.107,,499.973,0.0,0.0,,,,0.0,229.893,,,,0.0,4693.102,4533.329,4533.329,,,,449.254,,,,,449.254,4982.583,9675.685,0.0,915.124,0.321,914.803,-541.312,-1819.875,-197.182,-1643.245,0.0,-1643.245,8032.44,
08/29/2015,8102.349,184.099,175.309,8.79,247.872,247.872,0.0,3421.635,,,,,116.688,42.615,113.057,3970.294,3505.632,5891.707,-2386.075,0.0,626.423,461.617,391.887,69.73,,122.191,4132.055,,4351.344,3864.168,58.082,35.828,393.266,40.528,0.0,40.528,40.528,,,321.001,0.0,,0.0,39.581,4712.873,4624.876,4537.237,87.639,87.639,,465.99,0.0,57.115,,,408.875,5090.866,9803.739,0.0,938.676,0.321,938.355,-971.81,-1418.738,-249.518,-1701.39,0.0,-1701.39,8102.349,
11/21/2015,8217.528,165.486,165.486,0.0,248.12,248.12,0.0,3515.703,,,,,124.562,41.475,120.763,4053.871,3537.055,5979.444,-2442.389,0.0,626.602,459.598,391.887,67.711,,125.529,4163.657,,4514.416,3889.849,107.818,,516.749,0.0,0.0,,,,0.0,260.825,,,,0.0,4775.241,4754.101,4630.851,123.25,123.25,,466.307,,,,,466.307,5220.408,9995.649,0.0,994.81,0.322,994.488,-1371.91,-1160.626,-240.395,-1778.121,0.0,-1778.121,8217.528,
02/13/2016,8366.414,207.958,207.958,0.0,295.792,295.792,0.0,3590.687,,,,,115.376,23.575,115.376,4209.813,3544.882,6021.684,-2476.802,0.0,611.719,457.579,391.887,65.692,,130.565,4156.601,,4537.257,3912.107,89.913,,535.237,457.404,0.0,,,,457.404,0.0,,,248.653,0.0,4994.661,4387.811,4260.343,127.468,127.468,,725.255,,,,,476.602,5113.066,10107.727,0.0,953.372,0.301,953.071,-30.368,-2356.468,-307.849,-1741.313,0.0,-1741.313,8366.414,
05/07/2016,8464.105,213.38,213.38,0.0,294.529,294.529,0.0,3597.251,,,,,120.326,30.936,120.326,4225.486,3619.305,6157.061,-2537.756,0.0,619.314,455.56,391.887,63.673,,132.818,4238.619,,4647.589,3991.03,129.127,,527.432,,,,,,,0.0,,,245.296,0.0,4647.589,4953.697,4825.743,127.954,127.954,,726.101,,,,,480.805,5679.798,10327.387,0.0,998.684,0.302,998.382,-563.036,-2028.953,-269.977,-1863.282,0.0,-1863.282,8464.105,
08/27/2016,8599.787,197.06,189.734,7.326,287.68,287.68,0.0,3631.916,,,,,122.917,36.855,122.917,4239.573,3733.254,6330.115,-2596.861,0.0,626.96,452.868,391.887,60.981,,137.237,4360.214,,4577.701,4095.854,42.841,34.179,404.827,44.834,0.0,44.834,44.834,,,67.785,0.0,,284.5,43.656,4690.32,4924.119,4821.668,102.451,102.451,,772.886,0.0,38.849,,,449.537,5697.005,10387.325,0.0,1054.95,0.303,1054.647,-932.773,-1602.186,-307.529,-1787.538,0.0,-1787.538,8599.787,
11/19/2016,8742.544,195.538,195.538,0.0,270.768,270.768,0.0,3773.242,,,,,129.138,35.581,129.138,4368.686,3750.511,6397.584,-2647.073,0.0,623.347,450.85,391.887,58.963,,136.916,4373.858,,4850.219,4162.316,136.963,,550.94,0.0,0.0,,,,0.0,0.0,,,293.241,0.0,4850.219,4997.446,4846.617,150.829,150.829,,790.104,,,,,496.863,5787.55,10637.769,0.0,1070.447,0.304,1070.143,-1295.407,-1324.062,-346.203,-1895.225,0.0,-1895.225,8742.544,
02/11/2017,8902.63,210.649,210.649,0.0,246.882,246.882,0.0,3902.121,,,,,133.115,35.809,133.115,4492.767,3803.803,6501.072,-2697.269,0.0,606.06,448.91,391.887,57.023,,121.341,4409.863,,4784.272,4114.96,123.854,,545.458,,,,,,,0.0,,,290.974,0.0,4784.272,5151.862,5002.06,149.802,149.802,,793.936,,,,,502.962,5945.798,10730.07,0.0,1034.226,0.286,1033.94,-107.363,-2407.986,-346.317,-1827.44,0.0,-1827.44,8902.63,
05/06/2017,9028.264,227.141,227.141,0.0,276.11,276.11,0.0,3861.052,,,,,142.946,38.23,142.946,4507.249,3904.152,6660.492,-2756.34,0.0,616.863,446.971,391.887,55.084,,131.662,4521.015,,4793.54,4140.69,136.019,,516.831,,,,,,,0.0,,,298.539,0.0,4793.54,5152.843,5000.882,151.961,151.961,,796.095,,,,,497.556,5948.938,10742.478,0.0,1063.48,0.287,1063.193,-390.925,-2076.287,-310.482,-1714.214,0.0,-1714.214,9028.264,
08/26/2017,9259.781,311.843,293.27,18.573,280.733,280.733,0.0,3882.086,,,,,136.593,35.308,136.593,4611.255,4031.018,6873.193,-2842.175,0.0,617.508,444.386,391.887,52.499,8.686,129.128,4648.526,,4650.263,4168.94,34.011,41.047,406.265,48.134,0.0,48.134,48.134,,,67.904,0.0,0.0,371.111,43.712,4766.301,5081.238,4978.916,102.322,102.322,,840.619,0.0,6.86,,,462.648,5921.857,10688.158,0.0,1086.958,0.287,1086.671,-618.391,-1642.387,-254.557,-1428.377,0.0,-1428.377,9259.781,
11/18/2017,9397.084,257.677,257.677,0.0,272.45,272.45,0.0,4012.104,,,,,174.961,33.99,174.961,4717.192,4060.951,6952.694,-2891.743,0.0,618.941,442.955,391.887,51.068,,141.996,4679.892,,5067.64,4326.737,156.931,,583.972,,,,,,,0.0,,,382.244,0.0,5067.64,4982.984,4823.444,159.54,159.54,,871.559,,,,,489.315,5854.543,10922.183,0.0,1103.7,0.288,1103.412,-970.963,-1361.385,-296.451,-1525.099,0.0,-1525.099,9397.084,
02/10/2018,9403.719,288.522,288.522,,282.532,282.532,0.0,4085.528,,,,,169.725,34.251,169.725,4826.307,4081.301,7041.562,-2960.261,0.0,496.111,314.681,302.645,12.036,,147.179,4577.412,,4947.228,4365.666,5.338,,576.224,,,,,,,0.0,,,222.932,0.0,4947.228,5043.541,4887.303,156.238,156.238,,743.497,,,,,520.565,5787.038,10734.266,0.0,1113.023,0.275,1112.748,-166.869,-1990.317,-286.384,-1330.547,0.0,-1330.547,9403.719,
05/05/2018,9301.769,218.386,218.386,0.0,261.299,261.299,0.0,4005.82,,,,,185.772,33.784,185.772,4671.277,4122.966,7124.603,-3001.637,0.0,507.526,313.718,302.645,11.073,,160.024,4630.492,,4918.336,4296.677,54.778,,566.881,,,,,,,0.0,,,238.023,0.0,4918.336,5115.149,4954.697,160.452,160.452,,629.887,,,,,391.864,5745.036,10663.372,0.0,1123.7,0.275,1123.425,-566.569,-1623.595,-295.139,-1361.603,0.0,-1361.603,9301.769,
08/25/2018,9346.98,277.268,217.824,59.444,258.136,258.136,0.0,3943.67,,,,,156.795,34.62,156.795,4635.869,4218.4,7291.623,-3073.223,0.0,492.711,312.434,302.645,9.789,0.0,145.657,4711.111,,4901.564,4409.372,12.415,36.902,442.875,52.29,0.0,52.29,52.29,,,74.827,0.0,,285.204,47.426,5028.681,5005.93,4903.917,102.013,102.013,,832.724,0.0,0.0,0.0,0.0,547.52,5838.654,10867.335,0.0,1155.701,0.275,1155.426,-1231.427,-1208.824,-235.805,-1520.355,0.0,-1520.355,9346.98,
11/17/2018,9523.581,252.086,252.086,0.0,275.194,275.194,0.0,4090.376,,,,,196.673,33.118,196.673,4814.329,4228.801,7324.008,-3095.207,0.0,480.451,311.472,302.645,8.827,,135.861,4709.252,,5168.172,4455.33,75.568,,637.274,0.0,,,,,,0.0,,,288.438,0.0,5168.172,5156.037,4997.753,158.284,158.284,,857.988,,,,,569.55,6014.025,11182.197,0.0,1210.128,0.277,1209.851,-1728.487,-864.191,-276.066,-1658.616,0.0,-1658.616,9523.581,
02/09/2019,9745.095,195.665,195.665,,298.319,298.319,0.0,4305.469,,,,,197.619,34.844,197.619,4997.072,4269.923,7436.916,-3166.993,0.0,478.1,310.509,302.645,7.864,,132.747,4748.023,,5334.303,4669.568,51.577,,613.158,,,,,,,0.0,,,290.626,0.0,5334.303,5111.201,4956.278,154.923,154.923,,893.953,,,,,603.327,6005.154,11339.457,0.0,1164.084,0.253,1163.831,-246.084,-2276.525,-235.837,-1594.362,0.0,-1594.362,9745.095,
05/04/2019,9773.74,174.058,174.058,,281.61,281.61,0.0,4325.659,,,,,190.013,35.15,190.013,4971.34,4324.93,7556.743,-3231.813,0.0,477.47,309.546,302.645,6.901,,132.774,4802.4,,5316.889,4693.094,28.177,,595.618,,,,,,,0.0,,,301.08,0.0,5316.889,5317.458,5151.917,165.541,165.541,,728.906,,,,,427.826,6046.364,11363.253,0.0,1229.778,0.254,1229.524,-712.103,-1870.576,-236.612,-1589.513,0.0,-1589.513,9773.74,
08/31/2019,9895.913,244.258,176.3,67.958,308.995,308.995,0.0,4319.113,,,,,156.319,26.861,156.319,5028.685,4398.751,7713.196,-3314.445,0.0,468.477,308.261,302.645,5.616,0.0,133.355,4867.228,,5382.927,4864.912,25.297,48.147,444.571,56.246,0.0,56.246,56.246,,,72.968,0.0,,311.98,34.31,5512.141,5206.344,5082.685,123.659,123.659,,891.279,0.0,0.0,0.0,0.0,579.299,6097.623,11609.764,0.0,1264.702,0.254,1264.448,-1403.884,-1305.347,-269.322,-1713.851,0.0,-1713.851,9895.913,
11/23/2019,12700.456,158.089,158.089,,333.246,333.246,0.0,4463.124,,,,,202.516,27.365,202.516,5156.975,7035.761,10429.409,-3393.648,0.0,507.72,307.299,302.645,4.654,,173.056,7543.481,,5577.879,4922.148,94.885,,560.846,290.357,0.0,290.357,57.808,232.549,,0.0,,,315.602,0.0,5868.236,7932.009,5287.324,2644.685,137.856,2506.829,676.301,,,,,360.699,8608.31,14476.546,0.0,1282.883,0.254,1282.629,-1853.883,-955.009,-250.081,-1776.09,0.0,-1776.09,12700.456,
