Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1993,3323.300049,386.899994,386.899994,0.0,854.799988,,,0,,,,,89.400002,,,,,1331.099976,695.5,,,125.800003,1170.900024,,,,,1170.900024,1992.200027,,351.899994,351.899994,,,,297.299988,,,,,,431.700043,,,431.700043,1080.900024,409.399994,,,,,591.400024,,,591.400024,1000.800018,2081.700043,0.0,251.100006,,,-200.0,,1190.5,1241.600006,0.0,1241.600006,3323.300049,
12/31/1993,3546.600098,332.0,332.0,0.0,853.0,,,0,,,,,127.400002,,,,,1312.400024,688.099976,1226.900024,-538.799988,494.399994,1051.699951,,,,,1051.699951,2234.199921,,375.600006,375.600006,,,,273.799988,,,,,,460.50003,,,460.50003,1109.900024,409.799988,,,,,661.599976,,,661.599976,1071.399964,2181.299988,0.0,250.300003,,,-211.800003,,1326.800003,1365.300003,0.0,1365.300003,3546.599991,
03/31/1994,3702.100098,367.700012,367.700012,0.0,965.200012,,,0,,,,,153.600006,,,,,1486.5,685.400024,,,428.399994,1101.800049,,,,,1101.800049,2215.600067,,496.600006,496.600006,,,,359.700012,,,,,,388.199982,,,388.199982,1244.5,408.799988,,,,,673.200012,,,673.200012,1082.0,2326.5,0.0,249.300003,,,-230.100006,,1356.400055,1375.600052,0.0,1375.600052,3702.100052,
06/30/1994,3712.699951,351.299988,351.299988,0.0,923.299988,,,0,,,,,166.600006,,,,,1441.199951,695.200012,,,430.299988,1146.0,,,,,1146.0,2271.5,,398.5,398.5,,,,378.0,,,,,,450.5,,,450.5,1227.0,408.799988,,,,,651.5,,,651.5,1060.299988,2287.299988,0.0,250.300003,,,-254.199997,,1429.299973,1425.399979,0.0,1425.399979,3712.699966,
09/30/1994,3773.399902,338.899994,338.899994,0.0,914.900024,,,0,,,,,179.699997,,,,,1433.5,703.5,1290.400024,-586.900024,443.299988,1193.099976,,,,,1193.099976,2339.899963,,438.600006,438.600006,,,,379.700012,,,,,,483.600006,,,483.600006,1301.900024,408.100006,,,,,568.5,,,568.5,976.600006,2278.500031,0.0,243.199997,,,-231.399994,,1483.099945,1494.899948,0.0,1494.899948,3773.399979,
12/31/1994,3830.600098,294.899994,294.899994,0.0,955.0,,,0,,,,,196.100006,,,,,1446.0,740.299988,1314.800049,-574.5,433.200012,1211.099976,,,,,1211.099976,2384.599976,,496.700012,496.700012,,,,403.0,,,,,,492.600037,,,492.600037,1392.300049,409.399994,,,,,568.299988,,,568.299988,977.699982,2370.000031,0.0,242.899994,,,-276.200012,,1493.899963,1460.599945,0.0,1460.599945,3830.599976,
03/31/1995,3964.199951,285.100006,285.100006,0.0,1003.0,,,0,,,,,210.899994,,,,,1499.0,749.900024,1355.699951,-605.799988,453.100006,1262.199951,,,,,1262.199951,2465.199982,,485.700012,485.700012,,,,473.100006,,,,,,458.399933,,,458.399933,1417.199951,409.299988,,,,,575.099976,,,575.099976,984.399963,2401.599915,0.0,242.699997,,,-297.200012,,1617.100037,1562.600021,0.0,1562.600021,3964.199936,
06/30/1995,4147.600098,342.799988,342.799988,0.0,1074.099976,,,0,,,,,196.100006,,,,,1613.0,756.900024,1383.699951,-626.799988,486.399994,1291.300049,,,,,1291.300049,2534.600067,,466.100006,466.100006,,,,573.900024,,,,,,476.399994,,,476.399994,1516.400024,411.100006,,,,,603.200012,,,603.200012,1014.300018,2530.700043,0.0,241.5,,,-322.200012,,1697.600037,1616.900024,0.0,1616.900024,4147.600067,
09/30/1995,4221.100098,383.200012,383.200012,0.0,1046.099976,,,0,,,,,181.399994,,,,,1610.699951,754.400024,1398.5,-644.099976,555.299988,1300.699951,,,,,1300.699951,2610.399963,,437.799988,437.799988,,,,539.900024,,,,,,500.100037,,,500.100037,1477.800049,411.200012,,,,,652.099976,,,652.099976,1063.299988,2541.100037,0.0,233.0,,,-287.200012,,1734.200012,1680.0,0.0,1680.0,4221.100037,
12/31/1995,4329.5,328.100006,328.100006,0.0,1132.5,,,0,,,,,218.5,,,,,1679.099976,757.5,1396.0,-638.5,563.099976,1329.800049,,,,,1329.800049,2650.400025,,485.399994,485.399994,,,,571.099976,,,,,,513.00003,,,513.00003,1569.5,410.600006,,,,,683.900024,,,683.900024,1094.50003,2664.00003,0.0,232.300003,,,-317.700012,,1750.899963,1665.499954,0.0,1665.499954,4329.499984,
03/31/1996,4438.5,338.700012,338.700012,0.0,1111.599976,,,0,,,,,228.5,,,,,1678.800049,755.599976,1415.699951,-660.099976,603.0,1401.099976,,,,,1401.099976,2759.699951,,453.5,453.5,,,,655.700012,,,,,,429.399963,,,429.399963,1538.599976,409.700012,,,,,714.599976,,,714.599976,1124.299988,2662.899963,0.0,232.199997,,,-297.700012,,1841.100037,1775.600021,0.0,1775.600021,4438.499985,
06/30/1996,4194.200195,338.799988,338.799988,0.0,1076.900024,,,0,,,,,254.5,,,,,1670.199951,729.299988,1387.400024,-658.099976,463.100006,1331.599976,,,,,1331.599976,2523.999969,,432.899994,432.899994,,,,336.0,,,,,,525.299957,,,525.299957,1294.199951,409.5,,,,,678.599976,,,678.599976,1088.099976,2382.299927,0.0,232.899994,,,-325.299988,,1904.299988,1811.899994,0.0,1811.899994,4194.199921,
09/30/1996,4300.799805,417.399994,417.399994,0.0,1019.599976,,,0,,,,,279.899994,,,,,1716.900024,731.599976,1415.300049,-683.700012,466.299988,1386.0,,,,,1386.0,2583.899963,,406.899994,406.899994,,,,467.899994,,,,,,588.600037,,,588.600037,1463.400024,408.5,,,,,689.400024,,,689.400024,1097.900024,2561.300049,0.0,225.800003,,,-433.799988,,1947.499939,1739.499954,0.0,1739.499954,4300.800003,
12/31/1996,4545.200195,299.600006,299.600006,0.0,1085.800049,,,0,,,,,363.200012,,,,,1748.599976,770.099976,1465.800049,-695.700012,573.299988,1453.199951,,,,,1453.199951,2796.599915,,447.5,447.5,,,,392.399994,,,,,,716.400055,,,716.400055,1556.300049,458.200012,,,,,642.099976,,,642.099976,1100.299988,2656.600037,0.0,224.899994,,,-383.399994,,2047.099945,1888.599945,0.0,1888.599945,4545.199982,
03/31/1997,7257.600098,592.400024,592.400024,0.0,1363.5,,,0,,,,,440.799988,,,,,2396.699951,954.0,1675.300049,-721.299988,571.299988,3335.600098,,,,,3335.600098,4860.900085,,933.799988,933.799988,,,,618.200012,,,,,,570.300049,,,570.300049,2122.300049,1169.699951,,,,,963.900024,,,963.900024,2133.599976,4255.900024,0.0,1236.800049,,,-325.700012,,2090.600037,3001.700073,0.0,3001.700073,7257.600098,
06/30/1997,7456.799805,500.399994,500.399994,0.0,1415.199951,,,0,,,,,460.100006,,,,,2375.699951,969.099976,1711.699951,-742.599976,642.099976,3469.899902,,,,,3469.899902,5081.099854,,767.200012,767.200012,,,,609.200012,,,,,,757.799927,,,757.799927,2134.199951,1110.5,,,,,1029.300049,,,1029.300049,2139.800049,4274.0,0.0,1200.5,,,-218.119995,,2200.420044,3182.800049,0.0,3182.800049,7456.800049,
09/30/1997,7385.100098,434.899994,434.899994,0.0,1421.599976,,,0,,,,,480.100006,,,,,2336.600098,960.5,1733.5,-773.0,729.5,3358.5,,,,,3358.5,5048.5,,679.200012,679.200012,,,,297.399994,,,,,,747.999969,,,747.999969,1724.599976,1268.400024,,,,,1068.599976,,,1068.599976,2337.0,4061.599976,0.0,1170.699951,,,-130.800003,,2283.600052,3323.5,0.0,3323.5,7385.099976,
12/31/1997,7914.200195,424.299988,424.299988,0.0,1498.199951,,,0,,,,,646.400024,,,,,2568.899902,957.299988,1754.900024,-797.599976,720.200012,3667.800049,,,,,3667.800049,5345.300049,,1275.900024,1275.900024,,,,236.699997,,,,,,866.799881,,,866.799881,2379.399902,1239.800049,,,,,1096.199951,,,1096.199951,2336.0,4715.399902,0.0,1166.300049,,,-109.900002,,2142.400002,3198.800049,0.0,3198.800049,7914.199951,
03/31/1998,8344.0,567.0,567.0,0.0,1606.0,,,0,,,,,606.0,,,,,2779.0,940.0,1748.0,-808.0,869.0,3756.0,,,,,3756.0,5565.0,,1269.0,1269.0,,,,503.0,,,,,,764.0,,,764.0,2536.0,1163.0,,,,,1138.0,,,1138.0,2301.0,4837.0,0.0,1179.0,,,-61.0,,2389.0,3507.0,0.0,3507.0,8344.0,
06/30/1998,8599.0,598.0,598.0,0.0,1686.0,,,0,,,,,579.0,,,,,2863.0,884.0,1711.0,-827.0,893.0,3959.0,,,,,3959.0,5736.0,,1150.0,1150.0,,,,648.0,,,,,,872.0,,,872.0,2670.0,1294.0,,,,,1115.0,,,1115.0,2409.0,5079.0,0.0,1272.0,,,-233.0,,2481.0,3520.0,0.0,3520.0,8599.0,
09/30/1998,8728.0,667.0,667.0,0.0,1636.0,,,0,,,,,543.0,,,,,2846.0,934.0,1776.0,-842.0,752.0,4196.0,,,,,4196.0,5882.0,,1130.0,1130.0,,,,480.0,,,,,,1104.0,,,1104.0,2714.0,1280.0,,,,,1157.0,,,1157.0,2437.0,5151.0,0.0,1241.0,,,-174.0,,2510.0,3577.0,0.0,3577.0,8728.0,
12/31/1998,11871.0,610.0,610.0,0.0,1909.0,,,0,,,,,726.0,,,,,3245.0,1287.0,2107.0,-820.0,828.0,6511.0,4826.0,,,,1685.0,8626.0,,1438.0,1438.0,,,,2234.0,,,,,,1330.0,,,1330.0,5002.0,1590.0,,,,,1620.0,,,1620.0,3210.0,8212.0,0.0,1148.0,,,-107.0,,2618.0,3659.0,0.0,3659.0,11871.0,
03/31/1999,11869.0,590.0,590.0,0.0,2035.0,2035.0,,0,0.0,0.0,0.0,0.0,732.0,,,,,3357.0,1240.0,2054.0,-814.0,693.0,6579.0,4811.0,,,,1768.0,8512.0,,1448.0,1448.0,,,,2360.0,,,,,,1032.0,,,1032.0,4840.0,1564.0,,,,,1706.0,,,1706.0,3270.0,8110.0,0.0,1170.0,,,-54.0,2586.0,57.0,3759.0,0.0,3759.0,11869.0,
06/30/1999,11977.0,599.0,599.0,0.0,2173.0,2173.0,,0,0.0,0.0,0.0,0.0,654.0,,,,,3426.0,1264.0,2081.0,-817.0,684.0,6603.0,4846.0,,,,1757.0,8551.0,,1451.0,1451.0,,,,957.0,,,,,,1196.0,,,1196.0,3604.0,2597.0,,,,,1695.0,,,1695.0,4292.0,7896.0,0.0,1517.0,,,-73.0,2644.0,-7.0,4081.0,0.0,4081.0,11977.0,
09/30/1999,12389.0,641.0,641.0,0.0,2153.0,2153.0,,0,0.0,0.0,0.0,0.0,609.0,,,,,3403.0,1346.0,2160.0,-814.0,576.0,7064.0,5108.0,,,,1956.0,8986.0,,1142.0,1142.0,,,,1015.0,,,,,,1402.0,,,1402.0,3559.0,2591.0,,,,,1967.0,,,1967.0,4558.0,8117.0,0.0,1651.0,,,-96.0,2747.0,-30.0,4272.0,0.0,4272.0,12389.0,
12/31/1999,13021.0,428.0,428.0,0.0,2323.0,2323.0,,0,,,,,532.0,,,,,3283.0,1314.0,2212.0,-898.0,687.0,7737.0,5542.0,,,,2195.0,9738.0,,1721.0,1721.0,,,,1131.0,,,,,,1466.0,,,1466.0,4318.0,2357.0,,,,,2176.0,,,2176.0,4533.0,8851.0,0.0,1680.0,,,-109.0,2674.0,-75.0,4170.0,0.0,4170.0,13021.0,
03/31/2000,13419.0,507.0,507.0,0.0,2611.0,2611.0,,0,0.0,0.0,0.0,0.0,539.0,,,,,3657.0,1327.0,2273.0,-946.0,606.0,7829.0,5480.0,,,,2349.0,9762.0,,1800.0,1800.0,,,,1534.0,,,,,,1123.0,,,1123.0,4457.0,2351.0,,,,,2162.0,,,2162.0,4513.0,8970.0,0.0,1762.0,,,-84.0,2890.0,-119.0,4449.0,0.0,4449.0,13419.0,
06/30/2000,13636.0,439.0,439.0,0.0,2656.0,2656.0,,0,0.0,0.0,0.0,0.0,600.0,,,,,3695.0,1339.0,2303.0,-964.0,618.0,7984.0,5540.0,,,,2444.0,9941.0,,1817.0,1817.0,,,,1299.0,,,,,,1210.0,,,1210.0,4326.0,2349.0,,,,,2322.0,,,2322.0,4671.0,8997.0,0.0,1868.0,,,-103.0,3031.0,-157.0,4639.0,0.0,4639.0,13636.0,
09/30/2000,13616.0,341.0,341.0,0.0,2843.0,2843.0,,0,0.0,0.0,0.0,0.0,503.0,,,,,3687.0,1325.0,2307.0,-982.0,694.0,7910.0,5564.0,,,,2346.0,9929.0,,1830.0,1830.0,,,,780.0,,,,,,1452.0,,,1452.0,4062.0,2350.0,,,,,2201.0,,,2201.0,4551.0,8613.0,0.0,2073.0,,,-83.0,3175.0,-162.0,5003.0,0.0,5003.0,13616.0,
12/31/2000,13769.0,240.0,240.0,0.0,2812.0,2812.0,,0,0.0,0.0,0.0,0.0,587.0,,,,,3639.0,1360.0,2321.0,-961.0,976.0,7794.0,5476.0,,,,2318.0,10130.0,,1964.0,1964.0,,,,337.0,,,,,,1818.0,,,1818.0,4119.0,2347.0,,,,,2075.0,,,2075.0,4422.0,8541.0,0.0,2196.0,,,-142.0,3323.0,-149.0,5228.0,0.0,5228.0,13769.0,
03/31/2001,13491.0,333.0,333.0,0.0,2714.0,2714.0,,0,0.0,0.0,0.0,0.0,514.0,,,,,3561.0,1365.0,2408.0,-1043.0,789.0,7776.0,5463.0,,,,2313.0,9930.0,,1605.0,1605.0,,,,1209.0,,,,,,1061.0,,,1061.0,3875.0,2347.0,,,,,2003.0,,,2003.0,4350.0,8225.0,0.0,2272.0,,,-234.0,3554.0,-326.0,5266.0,0.0,5266.0,13491.0,
06/30/2001,13400.0,402.0,402.0,0.0,2702.0,2702.0,,0,0.0,0.0,0.0,0.0,601.0,,,,,3705.0,1271.0,2341.0,-1070.0,764.0,7660.0,5405.0,,,,2255.0,9695.0,,1428.0,1428.0,,,,1145.0,,,,,,1316.0,,,1316.0,3889.0,2346.0,,,,,1939.0,,,1939.0,4285.0,8174.0,0.0,2305.0,,,-416.0,3702.0,-365.0,5226.0,0.0,5226.0,13400.0,
09/30/2001,13443.0,600.0,600.0,0.0,2730.0,2730.0,,0,0.0,0.0,0.0,0.0,586.0,,,,,3916.0,1222.0,2229.0,-1007.0,651.0,7654.0,5363.0,,,,2291.0,9527.0,,1559.0,1559.0,,,,1011.0,,,,,,1483.0,,,1483.0,4053.0,2346.0,,,,,1949.0,,,1949.0,4295.0,8348.0,0.0,2267.0,,,-491.0,3724.0,-405.0,5095.0,0.0,5095.0,13443.0,
12/31/2001,13293.0,537.0,537.0,0.0,2692.0,2692.0,,0,0.0,0.0,0.0,0.0,563.0,,,,,3792.0,1235.0,2257.0,-1022.0,826.0,7440.0,5327.0,,,,2113.0,9501.0,,1347.0,1347.0,,,,757.0,,,,,,1834.0,,,1834.0,3938.0,2334.0,,,,,1848.0,,,1848.0,4182.0,8120.0,0.0,2181.0,,,-504.0,3723.0,-227.0,5173.0,0.0,5173.0,13293.0,
03/31/2002,13201.0,543.0,543.0,0.0,2649.0,2649.0,,0,0.0,0.0,0.0,0.0,534.0,,,,,3726.0,1239.0,2345.0,-1106.0,816.0,7420.0,5307.0,5055.0,252.0,,2113.0,9475.0,,1332.0,1332.0,,,,794.0,,,,,,1017.0,,,1017.0,3143.0,2826.0,,,,,1890.0,,,1890.0,4716.0,7859.0,0.0,2136.0,,,-514.0,3996.0,-276.0,5342.0,0.0,5342.0,13201.0,
06/30/2002,13124.0,471.0,471.0,0.0,2717.0,2717.0,,0,0.0,0.0,0.0,0.0,528.0,,,,,3716.0,1242.0,2413.0,-1171.0,691.0,7475.0,5349.0,5098.0,251.0,,2126.0,9408.0,,1392.0,1392.0,,,,647.0,,,,,,1363.0,,,1363.0,3402.0,2857.0,,,,,1828.0,,,1828.0,4685.0,8087.0,0.0,2111.0,,,-1041.0,4181.0,-214.0,5037.0,0.0,5037.0,13124.0,
09/30/2002,13018.0,675.0,675.0,0.0,2463.0,2463.0,,0,0.0,0.0,0.0,0.0,524.0,,,,,3662.0,1249.0,2271.0,-1022.0,568.0,7539.0,5354.0,5110.0,244.0,,2185.0,9356.0,,1360.0,1360.0,,,,490.0,,,,,,1574.0,,,1574.0,3424.0,2888.0,,,,,1700.0,,,1700.0,4588.0,8012.0,0.0,2027.0,,,-1087.0,4329.0,-263.0,5006.0,0.0,5006.0,13018.0,
12/31/2002,13855.0,546.0,546.0,0.0,2478.0,2478.0,,0,0.0,0.0,0.0,0.0,640.0,,,,,3664.0,1308.0,2583.0,-1275.0,578.0,8305.0,5404.0,5151.0,253.0,,2901.0,10191.0,,1406.0,1406.0,,,,543.0,,,,,,1914.0,,,1914.0,3863.0,2891.0,,,,,2083.0,,,2083.0,4974.0,8837.0,0.0,1987.0,,,-1007.0,4490.0,-452.0,5018.0,0.0,5018.0,13855.0,
03/31/2003,13857.0,566.0,566.0,0.0,2550.0,2550.0,,0,0.0,0.0,0.0,0.0,490.0,,,,,3606.0,1322.0,2621.0,-1299.0,517.0,8412.0,5412.0,5163.0,249.0,,3000.0,10251.0,,1512.0,1512.0,,,,772.0,,,,,,1407.0,,,1407.0,3691.0,2881.0,,,,,2131.0,,,2131.0,5012.0,8703.0,0.0,1902.0,,,-1079.0,4784.0,-453.0,5154.0,0.0,5154.0,13857.0,
06/30/2003,14457.0,618.0,618.0,0.0,2694.0,2694.0,,0,0.0,0.0,0.0,0.0,451.0,,,,,3763.0,1386.0,2740.0,-1354.0,567.0,8741.0,5741.0,5433.0,308.0,,3000.0,10694.0,,1561.0,1561.0,,,,369.0,,,,,,1929.0,,,1929.0,3859.0,2877.0,,,,,2274.0,,,2274.0,5151.0,9010.0,0.0,1882.0,,,-1153.0,4982.0,-264.0,5447.0,0.0,5447.0,14457.0,
09/30/2003,14489.0,691.0,691.0,0.0,2656.0,2656.0,,0,0.0,0.0,0.0,0.0,442.0,,,,,3789.0,1378.0,2751.0,-1373.0,600.0,8722.0,5712.0,5435.0,277.0,,3010.0,10700.0,,1559.0,1559.0,,,,203.0,,,,,,2091.0,,,2091.0,3853.0,2919.0,,,,,2245.0,,,2245.0,5164.0,9017.0,0.0,1826.0,,,-1276.0,5174.0,-252.0,5472.0,0.0,5472.0,14489.0,
12/31/2003,15053.0,665.0,665.0,0.0,2703.0,,,0,0.0,0.0,0.0,0.0,533.0,,,,,3901.0,1389.0,2837.0,-1448.0,648.0,9115.0,5797.0,,,,3318.0,11152.0,,1511.0,1511.0,,,,447.0,,,,,,2131.0,,,2131.0,4089.0,2910.0,,,,,2603.0,,,2603.0,5513.0,9602.0,0.0,1862.0,,,-1518.0,5386.0,-279.0,5451.0,0.0,5451.0,15053.0,
03/31/2004,15510.0,634.0,634.0,0.0,3012.0,,,0,0.0,0.0,0.0,0.0,658.0,,,,,4304.0,1377.0,2889.0,-1512.0,624.0,9205.0,5954.0,,,,3251.0,11206.0,,1774.0,1774.0,,,,1045.0,,,,,,1567.0,,,1567.0,4386.0,2908.0,,,,,2634.0,,,2634.0,5542.0,9928.0,0.0,1867.0,,,-1670.0,5669.0,-284.0,5582.0,0.0,5582.0,15510.0,
06/30/2004,14784.0,399.0,399.0,0.0,2867.0,,,0,0.0,0.0,0.0,0.0,459.0,,,,,3725.0,1355.0,2908.0,-1553.0,557.0,9147.0,5938.0,,,,3209.0,11059.0,,1500.0,1500.0,,,,911.0,,,,,,1761.0,,,1761.0,4172.0,2299.0,,,,,2689.0,,,2689.0,4988.0,9160.0,0.0,1856.0,,,-1799.0,5882.0,-315.0,5624.0,0.0,5624.0,14784.0,
