Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/27/2004,14978.0,703.0,703.0,0.0,2082.0,2082.0,,2749.0,487.0,397.0,1865.0,0.0,453.0,,,,,,5987.0,3307.0,,,0.0,5684.0,5479.0,3416.0,2063.0,,205.0,8991.0,,1231.0,1231.0,,,,1480.0,1480.0,0.0,0.0,,2977.0,,,2977.0,5688.0,4284.0,4284.0,0.0,0.0,2442.0,,,,2442.0,6726.0,12414.0,0.0,8.0,,,0.0,4231.0,-1753.0,2486.0,78.0,2564.0,14978.0,
07/03/2004,14883.0,638.0,638.0,0.0,1929.0,1929.0,,2779.0,461.0,397.0,1921.0,0.0,400.0,,,,,,5746.0,3271.0,7577.0,-4306.0,0.0,5866.0,5438.0,3414.0,2024.0,,428.0,9137.0,,1325.0,1325.0,,,,1124.0,1102.0,22.0,22.0,,2974.0,,,2974.0,5423.0,4171.0,4128.0,43.0,43.0,2266.0,,,,2266.0,6437.0,11860.0,0.0,75.0,,,0.0,4437.0,-1564.0,2948.0,75.0,3023.0,14883.0,
10/02/2004,14550.0,135.0,135.0,0.0,2019.0,2019.0,,2872.0,464.0,389.0,2019.0,0.0,413.0,,,,,,5439.0,3207.0,,,0.0,5904.0,5434.0,3435.0,1999.0,,470.0,9111.0,,1248.0,1248.0,,,,920.0,920.0,0.0,0.0,,2876.0,,,2876.0,5044.0,4136.0,4136.0,0.0,0.0,2273.0,,,,2273.0,6409.0,11453.0,0.0,8.0,,,0.0,4503.0,-1489.0,3022.0,75.0,3097.0,14550.0,
01/01/2005,15488.0,883.0,883.0,0.0,2095.0,2095.0,,2791.0,479.0,376.0,1936.0,0.0,369.0,,,,,,6138.0,3272.0,,,0.0,6078.0,5530.0,3504.0,2026.0,,548.0,9350.0,,1432.0,1432.0,,,,347.0,347.0,0.0,0.0,,3133.0,,,3133.0,4912.0,4487.0,4487.0,0.0,0.0,2402.0,,,,2402.0,6889.0,11801.0,0.0,176.0,,,0.0,9348.0,-5914.0,3610.0,77.0,3687.0,15488.0,
04/02/2005,14793.0,521.0,521.0,0.0,1976.0,1976.0,,2813.0,470.0,385.0,1958.0,0.0,355.0,,,,,,5665.0,3217.0,,,0.0,5911.0,5422.0,3472.0,1950.0,,489.0,9128.0,,1269.0,1269.0,,,,365.0,365.0,0.0,0.0,,2867.0,,,2867.0,4501.0,4361.0,4361.0,0.0,0.0,2352.0,,,,2352.0,6713.0,11214.0,0.0,112.0,,,0.0,9414.0,-6025.0,3501.0,78.0,3579.0,14793.0,
07/02/2005,14300.0,533.0,533.0,0.0,1677.0,1677.0,,2151.0,340.0,218.0,1593.0,0.0,1582.0,,,,,,5943.0,2836.0,6413.0,-3577.0,0.0,5521.0,4413.0,3018.0,1395.0,,1108.0,8357.0,,1115.0,1115.0,,,,619.0,619.0,0.0,0.0,,3279.0,,,3279.0,5013.0,4112.0,4112.0,0.0,0.0,2382.0,,,,2382.0,6494.0,11507.0,0.0,87.0,,,0.0,4361.0,-1716.0,2732.0,61.0,2793.0,14300.0,
10/01/2005,15427.0,1592.0,1592.0,0.0,1806.0,1806.0,,2427.0,1711.0,312.0,404.0,0.0,1148.0,,,,,,6973.0,3033.0,,,0.0,5421.0,4689.0,3156.0,1533.0,,732.0,8454.0,,1256.0,1256.0,,,,2207.0,2207.0,0.0,0.0,,3150.0,,,3150.0,6613.0,4086.0,4086.0,0.0,0.0,2362.0,,,,2362.0,6448.0,13061.0,0.0,8.0,,,0.0,3867.0,-1596.0,2279.0,87.0,2366.0,15427.0,
12/31/2005,15143.0,1955.0,1955.0,0.0,1746.0,1746.0,,2184.0,380.0,286.0,1518.0,0.0,1062.0,,,,,,6947.0,2992.0,,,0.0,5204.0,4632.0,3142.0,1490.0,,572.0,8196.0,,1244.0,1244.0,,,,1977.0,1977.0,0.0,0.0,,3203.0,,,3203.0,6424.0,3736.0,3736.0,0.0,0.0,2350.0,,,,2350.0,6086.0,12510.0,0.0,38.0,,,0.0,4154.0,-1627.0,2565.0,68.0,2633.0,15143.0,
04/01/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2006,14660.0,2231.0,2231.0,,1216.0,1216.0,,919.0,278.0,38.0,603.0,0.0,2491.0,,,,,,6857.0,2319.0,5027.0,-2708.0,0.0,5484.0,3823.0,2774.0,1049.0,,1661.0,7803.0,,1022.0,1022.0,,,,2142.0,2142.0,0.0,0.0,,3197.0,,,3197.0,6361.0,3806.0,3806.0,0.0,0.0,1981.0,,,,1981.0,5787.0,12148.0,0.0,70.0,,,0.0,3855.0,-1476.0,2449.0,63.0,2512.0,14660.0,
09/30/2006,11924.0,3042.0,3042.0,,1300.0,1300.0,,1001.0,307.0,39.0,655.0,0.0,341.0,,,,,,5684.0,2300.0,,,,3940.0,3817.0,2779.0,1038.0,,123.0,6240.0,,969.0,969.0,,,,1303.0,1303.0,0.0,0.0,,2322.0,,,2322.0,4594.0,3005.0,3005.0,0.0,0.0,1544.0,,,,1544.0,4549.0,9143.0,,7.0,,,0.0,3875.0,-1162.0,2720.0,61.0,2781.0,11924.0,
12/30/2006,11487.0,2704.0,2704.0,,1354.0,1354.0,,958.0,289.0,33.0,636.0,0.0,279.0,,,,,,5295.0,2323.0,,,0.0,3869.0,3746.0,2708.0,1038.0,,123.0,6192.0,,967.0,967.0,,,,910.0,,,,,2095.0,,,2095.0,3972.0,3335.0,,,,1625.0,,,,1625.0,4960.0,8932.0,0.0,7.0,,,0.0,3505.0,-1012.0,2500.0,55.0,2555.0,11487.0,
03/31/2007,11482.0,2591.0,2232.0,359.0,1287.0,1287.0,,1072.0,305.0,36.0,731.0,,295.0,,,,,,5245.0,2373.0,,,,3864.0,3756.0,2713.0,1043.0,,108.0,6237.0,,926.0,926.0,,,,1021.0,,,,,1990.0,,,1990.0,3937.0,3241.0,,,,1616.0,,,,1616.0,4857.0,8794.0,,32.0,,,0.0,3547.0,-949.0,2630.0,58.0,2688.0,11482.0,
06/30/2007,11755.0,2517.0,2517.0,0.0,1277.0,1277.0,,1040.0,294.0,34.0,712.0,0.0,374.0,,,,,,5208.0,2393.0,5230.0,-2837.0,,4154.0,4085.0,2698.0,1387.0,,69.0,6547.0,,1127.0,1127.0,,,,1450.0,,,,,1811.0,,,1811.0,4388.0,2770.0,,,,2040.0,,,,2040.0,4810.0,9198.0,0.0,7.0,,,0.0,3413.0,-877.0,2543.0,14.0,2557.0,11755.0,
09/29/2007,11601.0,1628.0,1628.0,0.0,1429.0,1429.0,,1165.0,341.0,39.0,785.0,0.0,753.0,,,,,,4975.0,2471.0,5439.0,-2968.0,0.0,4155.0,3805.0,2746.0,1059.0,,350.0,6626.0,,1031.0,1031.0,,,,698.0,698.0,0.0,0.0,,1685.0,,,1685.0,3414.0,2792.0,2792.0,0.0,0.0,2450.0,,,,2450.0,5242.0,8656.0,0.0,7.0,,,0.0,3613.0,-734.0,2886.0,59.0,2945.0,11601.0,
12/29/2007,12079.0,1499.0,1499.0,,1495.0,1495.0,,1109.0,348.0,33.0,728.0,0.0,1009.0,,,,,,5112.0,2505.0,5562.0,-3057.0,,4462.0,3988.0,2937.0,1051.0,,474.0,6967.0,,1082.0,1082.0,,,,955.0,,,,,1765.0,,,1765.0,3802.0,2481.0,,,,2653.0,,,,2653.0,5134.0,8936.0,,7.0,,,0.0,3532.0,-457.0,3082.0,61.0,3143.0,12079.0,
03/29/2008,11792.0,1258.0,1258.0,,1433.0,1433.0,,1297.0,443.0,44.0,810.0,,720.0,,,,,,4708.0,2511.0,5658.0,-3147.0,,4573.0,4073.0,3020.0,1053.0,,500.0,7084.0,,1068.0,1068.0,,,,887.0,,,,,1814.0,,,1814.0,3769.0,2478.0,,,,2158.0,,,,2158.0,4636.0,8405.0,,7.0,,,0.0,3579.0,-221.0,3365.0,22.0,3387.0,11792.0,
06/28/2008,10830.0,1284.0,1284.0,0.0,1491.0,1491.0,,1220.0,402.0,43.0,775.0,0.0,472.0,,,,,,4467.0,2519.0,5444.0,-2925.0,,3844.0,3637.0,2223.0,1414.0,,207.0,6363.0,,1258.0,1258.0,,,,848.0,,,,,1735.0,,,1735.0,3841.0,2340.0,,,,1819.0,,,,1819.0,4159.0,8000.0,0.0,14.0,,,0.0,2760.0,37.0,2811.0,19.0,2830.0,10830.0,
09/27/2008,10496.0,1227.0,1227.0,0.0,1458.0,1458.0,0.0,1299.0,437.0,43.0,819.0,0.0,534.0,,,221.0,,313.0,4518.0,2400.0,5287.0,-2887.0,0.0,3578.0,3111.0,2141.0,970.0,,246.0,5978.0,,2944.0,1069.0,258.0,,1617.0,916.0,347.0,,,569.0,4.0,,,4.0,3864.0,2314.0,2314.0,,,1566.0,,373.0,159.0,1034.0,3880.0,7744.0,0.0,23.0,7.0,16.0,0.0,2989.0,-279.0,2733.0,19.0,2752.0,10496.0,
12/27/2008,9355.0,562.0,562.0,0.0,1413.0,1413.0,0.0,1171.0,424.0,36.0,711.0,0.0,538.0,,,181.0,,330.0,3684.0,2323.0,5193.0,-2870.0,0.0,3348.0,2911.0,1982.0,929.0,,256.0,5671.0,,2681.0,954.0,,,1727.0,457.0,253.0,,,204.0,7.0,,,7.0,3145.0,2355.0,2355.0,,,1542.0,,331.0,193.0,1018.0,3897.0,7042.0,0.0,7.0,7.0,0.0,0.0,2817.0,-530.0,2294.0,19.0,2313.0,9355.0,
03/28/2009,9008.0,665.0,665.0,0.0,1292.0,1292.0,0.0,1148.0,410.0,38.0,700.0,0.0,492.0,33.0,,95.0,,228.0,3597.0,2281.0,5180.0,-2899.0,0.0,3130.0,2832.0,1946.0,886.0,,170.0,5411.0,,2560.0,874.0,84.0,,1602.0,227.0,24.0,,,203.0,46.0,,202.0,0.0,2833.0,2732.0,2732.0,,,1270.0,,167.0,134.0,767.0,4002.0,6835.0,0.0,17.0,7.0,10.0,0.0,2906.0,-771.0,2152.0,21.0,2173.0,9008.0,
06/27/2009,9419.0,951.0,951.0,0.0,1272.0,1272.0,0.0,766.0,291.0,32.0,443.0,0.0,841.0,30.0,378.0,298.0,,183.0,3830.0,2200.0,4976.0,-2776.0,0.0,3389.0,2218.0,1295.0,923.0,133.0,710.0,5589.0,,2493.0,1004.0,22.0,0.0,1467.0,66.0,20.0,,,46.0,287.0,0.0,301.0,245.0,2846.0,2738.0,2738.0,,,1765.0,-52.0,595.0,106.0,815.0,4503.0,7349.0,0.0,24.0,7.0,17.0,0.0,2721.0,-709.0,2036.0,34.0,2070.0,9419.0,
09/26/2009,10004.0,1263.0,1263.0,0.0,1339.0,1339.0,0.0,874.0,344.0,30.0,500.0,0.0,835.0,67.0,387.0,360.0,,237.0,4311.0,2197.0,5049.0,-2852.0,0.0,3496.0,1898.0,1320.0,578.0,,1171.0,5693.0,,2392.0,906.0,38.0,,1448.0,108.0,86.0,,,22.0,320.0,,,320.0,2820.0,2760.0,2760.0,,,1874.0,,609.0,70.0,1195.0,4634.0,7454.0,0.0,37.0,7.0,30.0,0.0,3005.0,-518.0,2524.0,26.0,2550.0,10004.0,
12/26/2009,9930.0,1331.0,1331.0,0.0,1398.0,1398.0,0.0,796.0,335.0,25.0,436.0,0.0,898.0,29.0,403.0,314.0,,294.0,4423.0,2156.0,5037.0,-2881.0,0.0,3351.0,1882.0,1312.0,570.0,,1126.0,5507.0,,2257.0,900.0,7.0,,1350.0,64.0,42.0,,,22.0,358.0,,261.0,336.0,2679.0,2749.0,2749.0,,,1720.0,,582.0,48.0,829.0,4469.0,7148.0,0.0,44.0,7.0,37.0,0.0,3298.0,-589.0,2753.0,29.0,2782.0,9930.0,
03/27/2010,9144.0,935.0,935.0,0.0,1251.0,1251.0,0.0,795.0,337.0,29.0,429.0,0.0,879.0,28.0,378.0,218.0,,276.0,3860.0,2086.0,4951.0,-2865.0,0.0,3198.0,1821.0,1286.0,535.0,,1131.0,5284.0,,2195.0,893.0,11.0,,1291.0,52.0,36.0,,,16.0,349.0,,206.0,259.0,2596.0,2718.0,2718.0,,,2040.0,,529.0,572.0,733.0,4758.0,7354.0,0.0,7.0,7.0,0.0,0.0,2431.0,-681.0,1757.0,33.0,1790.0,9144.0,
07/03/2010,8836.0,955.0,955.0,0.0,1035.0,1035.0,0.0,695.0,278.0,31.0,386.0,0.0,1095.0,27.0,491.0,225.0,,174.0,3780.0,1598.0,3828.0,-2230.0,0.0,3458.0,960.0,719.0,241.0,7.0,2239.0,5056.0,,2075.0,896.0,8.0,0.0,1171.0,49.0,37.0,10.0,10.0,2.0,460.0,0.0,153.0,416.0,2584.0,2627.0,2602.0,25.0,25.0,2110.0,0.0,449.0,492.0,1016.0,4737.0,7321.0,0.0,24.0,7.0,17.0,0.0,2472.0,-1009.0,1487.0,28.0,1515.0,8836.0,
10/02/2010,9254.0,1125.0,1125.0,0.0,1229.0,1229.0,0.0,940.0,408.0,35.0,497.0,0.0,827.0,17.0,270.0,243.0,,290.0,4121.0,2100.0,5045.0,-2945.0,0.0,3033.0,1798.0,1297.0,501.0,,975.0,5133.0,,2247.0,979.0,14.0,,1254.0,584.0,111.0,,,473.0,291.0,,218.0,237.0,3122.0,2432.0,2432.0,,,2185.0,,513.0,617.0,837.0,4617.0,7739.0,0.0,7.0,,,0.0,2324.0,-845.0,1486.0,29.0,1515.0,9254.0,
01/01/2011,9642.0,2151.0,2151.0,0.0,1050.0,1050.0,0.0,894.0,445.0,26.0,423.0,0.0,979.0,15.0,311.0,184.0,,207.0,5074.0,1692.0,4122.0,-2430.0,0.0,2876.0,1271.0,993.0,278.0,,1406.0,4568.0,,2244.0,783.0,15.0,,1446.0,350.0,312.0,,,38.0,340.0,,44.0,147.0,2934.0,2328.0,2328.0,,,2315.0,,396.0,716.0,1159.0,4643.0,7577.0,0.0,6.0,,,0.0,2858.0,-826.0,2038.0,27.0,2065.0,9642.0,
04/02/2011,9612.0,2132.0,2132.0,0.0,925.0,925.0,0.0,1041.0,505.0,32.0,504.0,0.0,697.0,12.0,308.0,345.0,,265.0,4795.0,1730.0,4249.0,-2519.0,0.0,3087.0,1291.0,1019.0,272.0,,1439.0,4817.0,,3068.0,856.0,482.0,,1730.0,1067.0,605.0,,,462.0,318.0,,59.0,99.0,4453.0,1932.0,1932.0,,,1653.0,,370.0,93.0,1131.0,3585.0,8038.0,0.0,6.0,,,0.0,2258.0,-718.0,1546.0,28.0,1574.0,9612.0,
07/02/2011,9482.0,74.0,74.0,0.0,295.0,295.0,0.0,287.0,84.0,16.0,187.0,0.0,3829.0,12.0,3658.0,56.0,103.0,52.0,4485.0,858.0,2084.0,-1226.0,0.0,4139.0,506.0,348.0,158.0,8.0,3557.0,4997.0,,1327.0,455.0,452.0,0.0,420.0,199.0,197.0,1.0,1.0,1.0,2585.0,0.0,66.0,2392.0,4111.0,1910.0,1909.0,1.0,1.0,1568.0,0.0,121.0,,1381.0,3478.0,7589.0,0.0,45.0,6.0,39.0,0.0,2161.0,-342.0,1864.0,29.0,1893.0,9482.0,
10/01/2011,9052.0,1685.0,1685.0,0.0,766.0,766.0,0.0,1025.0,513.0,38.0,474.0,0.0,1403.0,12.0,511.0,185.0,,827.0,4879.0,1321.0,3349.0,-2028.0,0.0,2852.0,855.0,597.0,258.0,,1800.0,4173.0,,2478.0,740.0,439.0,,1299.0,882.0,439.0,,,443.0,533.0,,46.0,499.0,3893.0,1935.0,1935.0,,,1588.0,,206.0,362.0,974.0,3523.0,7416.0,0.0,64.0,6.0,58.0,0.0,2009.0,-466.0,1607.0,29.0,1636.0,9052.0,
12/31/2011,8186.0,2751.0,2751.0,0.0,760.0,760.0,0.0,917.0,458.0,31.0,428.0,0.0,829.0,10.0,78.0,145.0,,566.0,5257.0,1291.0,3327.0,-2036.0,0.0,1638.0,839.0,592.0,247.0,354.0,290.0,2929.0,,2498.0,728.0,594.0,,1176.0,512.0,122.0,,,390.0,70.0,,39.0,43.0,3080.0,1935.0,1935.0,,,1167.0,,240.0,212.0,676.0,3102.0,6182.0,0.0,64.0,6.0,58.0,0.0,2408.0,-468.0,2004.0,0.0,2004.0,8186.0,
03/31/2012,7774.0,2655.0,2655.0,0.0,734.0,734.0,0.0,907.0,438.0,34.0,435.0,0.0,364.0,,5.0,139.0,,217.0,4660.0,1300.0,3420.0,-2120.0,0.0,1814.0,999.0,599.0,400.0,427.0,249.0,3114.0,,2369.0,693.0,615.0,,1061.0,1172.0,187.0,,,985.0,0.0,,79.0,0.0,3541.0,954.0,954.0,,,1134.0,-33.0,225.0,211.0,652.0,2088.0,5629.0,0.0,93.0,6.0,87.0,0.0,2337.0,-285.0,2145.0,0.0,2145.0,7774.0,
06/30/2012,2450.0,235.0,235.0,0.0,248.0,248.0,0.0,288.0,75.0,17.0,196.0,0.0,231.0,0.0,,36.0,52.0,64.0,1002.0,847.0,2092.0,-1245.0,0.0,601.0,480.0,348.0,132.0,,85.0,1448.0,,788.0,359.0,,0.0,429.0,5.0,0.0,,,5.0,40.0,0.0,0.0,0.0,833.0,939.0,939.0,,,443.0,0.0,166.0,,277.0,1382.0,2215.0,0.0,145.0,1.0,144.0,0.0,295.0,-205.0,235.0,0.0,235.0,2450.0,
09/29/2012,2452.0,253.0,253.0,0.0,236.0,236.0,0.0,328.0,76.0,17.0,235.0,0.0,195.0,,,37.0,37.0,52.0,1012.0,843.0,2156.0,-1313.0,0.0,597.0,478.0,348.0,130.0,,82.0,1440.0,,712.0,322.0,,,390.0,5.0,0.0,,,5.0,39.0,,,0.0,756.0,942.0,942.0,,,443.0,,160.0,,283.0,1385.0,2141.0,0.0,175.0,1.0,174.0,0.0,333.0,-197.0,311.0,0.0,311.0,2452.0,
12/29/2012,2467.0,299.0,299.0,0.0,229.0,229.0,,292.0,89.0,12.0,191.0,0.0,210.0,,39.0,26.0,21.0,46.0,1030.0,829.0,2060.0,-1231.0,,608.0,475.0,348.0,127.0,,107.0,1437.0,,669.0,266.0,,,403.0,10.0,0.0,,,10.0,27.0,,40.0,27.0,706.0,936.0,936.0,,,458.0,-40.0,157.0,,301.0,1394.0,2100.0,0.0,190.0,1.0,189.0,0.0,383.0,-206.0,367.0,0.0,367.0,2467.0,
03/30/2013,2486.0,416.0,416.0,0.0,206.0,206.0,0.0,316.0,103.0,14.0,199.0,0.0,161.0,,,14.0,9.0,47.0,1099.0,824.0,2000.0,-1176.0,0.0,563.0,472.0,348.0,124.0,,77.0,1387.0,,691.0,275.0,,,416.0,19.0,0.0,,,19.0,0.0,,40.0,0.0,710.0,930.0,930.0,,,424.0,-40.0,151.0,,273.0,1354.0,2064.0,0.0,194.0,1.0,193.0,0.0,452.0,-224.0,422.0,0.0,422.0,2486.0,
06/29/2013,2434.0,400.0,400.0,0.0,219.0,219.0,0.0,313.0,91.0,15.0,207.0,0.0,174.0,0.0,,20.0,18.0,85.0,1106.0,818.0,2003.0,-1185.0,0.0,510.0,469.0,348.0,121.0,,21.0,1328.0,,652.0,295.0,0.0,0.0,357.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,671.0,932.0,932.0,0.0,0.0,347.0,0.0,119.0,,228.0,1279.0,1950.0,0.0,201.0,1.0,200.0,0.0,477.0,-194.0,484.0,0.0,484.0,2434.0,
09/28/2013,2439.0,369.0,176.0,193.0,223.0,223.0,0.0,327.0,81.0,17.0,229.0,0.0,165.0,,,16.0,4.0,88.0,1084.0,809.0,2014.0,-1205.0,0.0,546.0,507.0,371.0,136.0,,23.0,1355.0,,653.0,304.0,,,349.0,111.0,0.0,,,111.0,0.0,,,0.0,764.0,840.0,840.0,,,344.0,,116.0,,228.0,1184.0,1948.0,0.0,197.0,1.0,196.0,0.0,489.0,-195.0,491.0,0.0,491.0,2439.0,
12/28/2013,2474.0,397.0,205.0,192.0,221.0,221.0,0.0,276.0,77.0,14.0,185.0,0.0,178.0,,,62.0,0.0,80.0,1072.0,811.0,2049.0,-1238.0,0.0,591.0,507.0,371.0,136.0,,22.0,1402.0,,590.0,266.0,,,324.0,108.0,0.0,,,108.0,0.0,,,0.0,698.0,840.0,840.0,,,368.0,,112.0,,256.0,1208.0,1906.0,0.0,180.0,1.0,179.0,0.0,582.0,-194.0,568.0,0.0,568.0,2474.0,
03/29/2014,2531.0,389.0,219.0,170.0,205.0,205.0,0.0,300.0,86.0,16.0,198.0,0.0,204.0,,,64.0,0.0,106.0,1098.0,814.0,2063.0,-1249.0,0.0,619.0,505.0,371.0,134.0,,50.0,1433.0,,629.0,306.0,,,323.0,102.0,0.0,,,102.0,0.0,,,0.0,731.0,840.0,840.0,,,359.0,,107.0,,252.0,1199.0,1930.0,0.0,189.0,1.0,188.0,0.0,603.0,-191.0,601.0,0.0,601.0,2531.0,
06/28/2014,2708.0,323.0,236.0,87.0,232.0,232.0,0.0,330.0,85.0,19.0,226.0,0.0,198.0,,,47.0,13.0,57.0,1083.0,839.0,2078.0,-1239.0,0.0,786.0,692.0,452.0,240.0,,47.0,1625.0,,704.0,365.0,0.0,0.0,339.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,,0.0,809.0,839.0,839.0,0.0,0.0,423.0,0.0,116.0,,307.0,1262.0,2071.0,0.0,229.0,1.0,228.0,0.0,607.0,-199.0,637.0,0.0,637.0,2708.0,
