Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/25/2005,6862.0,614.0,561.0,53.0,1413.0,1413.0,,1198.0,,628.0,640.0,-70.0,461.0,,,,3686.0,1555.0,3871.0,-2316.0,0.0,1621.0,451.0,357.0,94.0,,,,1170.0,3176.0,,982.0,982.0,,,,100.0,100.0,0.0,0.0,,,1146.0,,,1146.0,2228.0,1252.0,1252.0,0.0,0.0,,1400.0,,,1400.0,2652.0,4880.0,0.0,1316.0,,,-65.0,1207.0,-697.0,1761.0,221.0,1982.0,6862.0,
12/31/2005,6885.0,840.0,779.0,61.0,1314.0,1314.0,,1174.0,,607.0,636.0,-69.0,588.0,,,,3916.0,1557.0,3941.0,-2384.0,0.0,1412.0,458.0,358.0,100.0,,,,954.0,2969.0,,904.0,904.0,,,,154.0,,,,,,1160.0,,,1160.0,2218.0,1213.0,,,,,1365.0,,,1365.0,2578.0,4796.0,0.0,1322.0,,,-101.0,1360.0,-717.0,1864.0,225.0,2089.0,6885.0,
10/01/2006,7579.0,1109.0,1027.0,82.0,1561.0,1561.0,,1405.0,,764.0,715.0,-74.0,587.0,,,,4662.0,1545.0,4060.0,-2515.0,0.0,1372.0,472.0,359.0,113.0,,,,900.0,2917.0,,1061.0,1061.0,,,,248.0,248.0,0.0,0.0,,,1300.0,,,1300.0,2609.0,813.0,813.0,0.0,0.0,,1246.0,,,1246.0,2059.0,4668.0,0.0,1632.0,,,-167.0,1839.0,-633.0,2671.0,240.0,2911.0,7579.0,
12/31/2006,7465.0,935.0,840.0,95.0,1767.0,1767.0,,1393.0,,761.0,705.0,-73.0,393.0,,,,4488.0,1574.0,4095.0,-2521.0,0.0,1403.0,484.0,356.0,128.0,,,,919.0,2977.0,,1104.0,1104.0,,,,164.0,,,,,,1131.0,,,1131.0,2399.0,647.0,,,,,1363.0,,,1363.0,2010.0,4409.0,0.0,1637.0,,,-212.0,2009.0,-632.0,2802.0,254.0,3056.0,7465.0,
04/01/2007,7448.0,590.0,521.0,69.0,1917.0,1917.0,,1563.0,,913.0,724.0,-74.0,393.0,,,,4463.0,1541.0,4091.0,-2550.0,0.0,1444.0,510.0,369.0,141.0,,,,934.0,2985.0,,1230.0,1230.0,,,,82.0,82.0,0.0,0.0,,,973.0,,,973.0,2285.0,613.0,613.0,0.0,0.0,,1360.0,,,1360.0,1973.0,4258.0,0.0,1643.0,,,-222.0,2134.0,-618.0,2937.0,253.0,3190.0,7448.0,
07/01/2007,7844.0,731.0,626.0,105.0,2071.0,2071.0,,1652.0,,970.0,757.0,-75.0,398.0,,,,4852.0,1536.0,4144.0,-2608.0,0.0,1456.0,517.0,369.0,148.0,,,,939.0,2992.0,,1329.0,1329.0,,,,122.0,122.0,0.0,0.0,,,1092.0,,,1092.0,2543.0,544.0,544.0,0.0,0.0,,1328.0,,,1328.0,1872.0,4415.0,0.0,1653.0,,,-245.0,2329.0,-578.0,3159.0,270.0,3429.0,7844.0,
09/30/2007,8032.0,744.0,624.0,120.0,2025.0,2025.0,,1770.0,,1024.0,824.0,-78.0,408.0,,,,4947.0,1544.0,4194.0,-2650.0,0.0,1541.0,531.0,371.0,160.0,,,,1010.0,3085.0,,1345.0,1345.0,,,,115.0,115.0,0.0,0.0,,,1244.0,,,1244.0,2704.0,549.0,549.0,0.0,0.0,,1309.0,,,1309.0,1858.0,4562.0,0.0,1702.0,,,-469.0,2488.0,-526.0,3195.0,275.0,3470.0,8032.0,
12/31/2007,8195.0,697.0,577.0,120.0,1998.0,1998.0,,1692.0,,1007.0,770.0,-85.0,428.0,,,,4815.0,1645.0,4313.0,-2668.0,0.0,1735.0,538.0,365.0,173.0,,,514.0,683.0,3380.0,,1263.0,1263.0,,,,119.0,,,,,,1329.0,,,1329.0,2711.0,555.0,,,,,1227.0,,,1227.0,1782.0,4493.0,0.0,1719.0,,,-593.0,2660.0,-377.0,3409.0,293.0,3702.0,8195.0,
03/30/2008,8625.0,554.0,446.0,108.0,1948.0,1948.0,,1877.0,,1096.0,868.0,-87.0,753.0,,,,5132.0,1672.0,4377.0,-2705.0,0.0,1821.0,555.0,,,,,,1266.0,3493.0,,1454.0,1454.0,,,,119.0,119.0,0.0,0.0,,,1289.0,,,1289.0,2862.0,578.0,578.0,0.0,0.0,,1264.0,,,1264.0,1842.0,4704.0,0.0,1726.0,,,-603.0,2820.0,-335.0,3608.0,313.0,3921.0,8625.0,
06/29/2008,8955.0,629.0,522.0,107.0,2079.0,2079.0,,1924.0,,1075.0,945.0,-96.0,780.0,,,,5412.0,1700.0,4443.0,-2743.0,0.0,1843.0,572.0,,,,,629.0,642.0,3543.0,,1460.0,1460.0,,,,71.0,71.0,0.0,0.0,,,1405.0,,,1405.0,2936.0,586.0,586.0,0.0,0.0,,1292.0,,,1292.0,1878.0,4814.0,0.0,1734.0,,,-634.0,3087.0,-355.0,3832.0,309.0,4141.0,8955.0,
09/28/2008,8985.0,655.0,572.0,83.0,2072.0,2072.0,,1991.0,,1126.0,958.0,-93.0,730.0,,,,5448.0,1740.0,4484.0,-2744.0,0.0,1797.0,577.0,,,,,,1220.0,3537.0,,1446.0,1446.0,,,,80.0,80.0,0.0,0.0,,,1452.0,,,1452.0,2978.0,587.0,587.0,0.0,0.0,,1275.0,,,1275.0,1862.0,4840.0,0.0,1784.0,,,-711.0,3281.0,-462.0,3892.0,253.0,4145.0,8985.0,
12/31/2008,8519.0,503.0,426.0,77.0,1551.0,1551.0,,1783.0,,1021.0,860.0,-98.0,876.0,,,,4713.0,1841.0,4539.0,-2698.0,0.0,1965.0,585.0,362.0,223.0,,,,1380.0,3806.0,,1009.0,1009.0,,,,39.0,,,,,,1591.0,,,1591.0,2639.0,629.0,,,,,1771.0,,,1771.0,2400.0,5039.0,0.0,1793.0,,,-715.0,3288.0,-1132.0,3234.0,246.0,3480.0,8519.0,
03/29/2009,8178.0,418.0,353.0,65.0,1538.0,1538.0,0.0,1738.0,0.0,933.0,906.0,-101.0,740.0,53.0,507.0,385.0,4434.0,1833.0,4574.0,-2741.0,0.0,1911.0,607.0,,,,,526.0,218.0,3744.0,,2185.0,912.0,,,1273.0,76.0,0.0,,,,76.0,20.0,,12.0,0.0,2281.0,651.0,651.0,,,,1819.0,,1038.0,769.0,2470.0,4751.0,0.0,1790.0,555.0,1235.0,-714.0,3260.0,-1113.0,3223.0,204.0,3427.0,8178.0,
06/28/2009,8121.0,551.0,534.0,17.0,1533.0,1533.0,0.0,1535.0,0.0,774.0,858.0,-97.0,754.0,36.0,499.0,377.0,4373.0,1860.0,4681.0,-2821.0,0.0,1888.0,603.0,362.0,241.0,,,527.0,223.0,3748.0,,2028.0,773.0,,,1255.0,63.0,0.0,,,,63.0,23.0,,9.0,0.0,2114.0,617.0,617.0,,,,1795.0,,1003.0,783.0,2412.0,4526.0,0.0,1796.0,555.0,1241.0,-714.0,3280.0,-990.0,3372.0,223.0,3595.0,8121.0,
09/27/2009,8355.0,834.0,686.0,148.0,1534.0,1534.0,0.0,1461.0,0.0,716.0,833.0,-88.0,814.0,42.0,400.0,444.0,4643.0,1859.0,4736.0,-2877.0,0.0,1853.0,592.0,363.0,229.0,,,538.0,281.0,3712.0,,2240.0,875.0,,,1365.0,60.0,0.0,,,,60.0,11.0,,2.0,0.0,2311.0,621.0,621.0,,,,1620.0,,880.0,738.0,2241.0,4552.0,0.0,1842.0,555.0,1287.0,-713.0,3340.0,-906.0,3563.0,240.0,3803.0,8355.0,
12/31/2009,8816.0,1120.0,930.0,190.0,1730.0,1730.0,0.0,1341.0,0.0,638.0,785.0,-82.0,812.0,33.0,436.0,508.0,5003.0,1886.0,4765.0,-2879.0,0.0,1927.0,592.0,364.0,228.0,,,574.0,292.0,3813.0,,2266.0,957.0,94.0,0.0,1215.0,37.0,7.0,,,,30.0,129.0,0.0,0.0,0.0,2432.0,637.0,637.0,,,,1727.0,0.0,967.0,760.0,2364.0,4796.0,0.0,1861.0,555.0,1306.0,-731.0,3575.0,-932.0,3773.0,247.0,4020.0,8816.0,
03/28/2010,8769.0,1102.0,885.0,217.0,1502.0,1502.0,0.0,1549.0,0.0,771.0,857.0,-79.0,767.0,31.0,413.0,454.0,4920.0,1862.0,4696.0,-2834.0,0.0,1987.0,604.0,365.0,239.0,,,638.0,301.0,3849.0,,2239.0,1030.0,,,1209.0,95.0,95.0,,,,,152.0,,,0.0,2486.0,640.0,640.0,,,,1591.0,,872.0,719.0,2231.0,4717.0,0.0,1862.0,555.0,1307.0,-769.0,3689.0,-991.0,3791.0,261.0,4052.0,8769.0,
06/27/2010,9210.0,1193.0,924.0,269.0,1783.0,1783.0,0.0,1652.0,0.0,876.0,863.0,-87.0,817.0,49.0,377.0,499.0,5445.0,1838.0,4705.0,-2867.0,0.0,1927.0,588.0,363.0,225.0,,,622.0,291.0,3765.0,,2573.0,1213.0,,,1360.0,87.0,87.0,,,,,147.0,,,0.0,2807.0,669.0,669.0,,,,1574.0,,831.0,743.0,2243.0,5050.0,0.0,1868.0,555.0,1313.0,-890.0,3900.0,-995.0,3883.0,277.0,4160.0,9210.0,
09/26/2010,9872.0,1245.0,937.0,308.0,1938.0,1938.0,0.0,1910.0,0.0,1036.0,964.0,-90.0,885.0,62.0,313.0,542.0,5978.0,1891.0,4838.0,-2947.0,0.0,2003.0,584.0,365.0,219.0,,,689.0,355.0,3894.0,,2807.0,1339.0,,,1468.0,98.0,98.0,,,,,166.0,,,0.0,3071.0,732.0,732.0,,,,1575.0,,810.0,765.0,2307.0,5378.0,0.0,1922.0,555.0,1367.0,-967.0,4135.0,-891.0,4199.0,295.0,4494.0,9872.0,
12/31/2010,10402.0,1362.0,1023.0,339.0,1935.0,1935.0,0.0,1977.0,0.0,1048.0,1019.0,-90.0,1015.0,42.0,203.0,681.0,6289.0,2041.0,4927.0,-2886.0,0.0,2072.0,589.0,367.0,222.0,,,734.0,504.0,4113.0,,2996.0,1362.0,202.0,0.0,1432.0,82.0,30.0,,,,52.0,182.0,0.0,0.0,0.0,3260.0,709.0,709.0,,,,1437.0,0.0,634.0,803.0,2146.0,5406.0,0.0,1934.0,554.0,1380.0,-964.0,4445.0,-745.0,4670.0,326.0,4996.0,10402.0,
03/27/2011,10726.0,1086.0,779.0,307.0,2288.0,2288.0,0.0,2202.0,0.0,1165.0,1130.0,-93.0,918.0,33.0,187.0,594.0,6494.0,2064.0,5026.0,-2962.0,0.0,2168.0,585.0,368.0,217.0,,,822.0,541.0,4232.0,,3180.0,1626.0,224.0,,1330.0,82.0,82.0,,,,,189.0,,,0.0,3451.0,685.0,685.0,,,,1391.0,,581.0,810.0,2076.0,5527.0,0.0,1949.0,555.0,1394.0,-1153.0,4737.0,-666.0,4867.0,332.0,5199.0,10726.0,
06/26/2011,11313.0,1474.0,1111.0,363.0,2511.0,2511.0,0.0,2275.0,0.0,1182.0,1196.0,-103.0,877.0,51.0,115.0,569.0,7137.0,2117.0,5103.0,-2986.0,0.0,2059.0,564.0,348.0,216.0,,,761.0,568.0,4176.0,,3450.0,1686.0,255.0,,1509.0,59.0,59.0,,,,,204.0,,,0.0,3713.0,702.0,702.0,,,,1381.0,,542.0,839.0,2083.0,5796.0,0.0,1968.0,555.0,1413.0,-1333.0,5191.0,-668.0,5158.0,359.0,5517.0,11313.0,
09/25/2011,11338.0,1438.0,1165.0,273.0,2398.0,2398.0,0.0,2295.0,0.0,1204.0,1192.0,-101.0,895.0,81.0,125.0,618.0,7026.0,2168.0,5131.0,-2963.0,0.0,2144.0,561.0,346.0,215.0,,,830.0,547.0,4312.0,,3459.0,1659.0,251.0,,1549.0,48.0,48.0,,,,,235.0,,1.0,0.0,3742.0,665.0,665.0,,,,1387.0,,521.0,865.0,2052.0,5794.0,0.0,1982.0,555.0,1427.0,-1505.0,5567.0,-833.0,5211.0,333.0,5544.0,11338.0,
12/31/2011,11668.0,1761.0,1484.0,277.0,2252.0,2252.0,0.0,2141.0,0.0,1019.0,1220.0,-98.0,937.0,82.0,,669.0,7091.0,2288.0,5245.0,-2957.0,,2289.0,566.0,339.0,227.0,,,838.0,803.0,4577.0,,3294.0,1546.0,282.0,,1466.0,125.0,28.0,,,,97.0,238.0,,,0.0,3657.0,658.0,658.0,,,,1522.0,,637.0,885.0,2180.0,5837.0,,2001.0,555.0,1446.0,-1587.0,6038.0,-960.0,5492.0,339.0,5831.0,11668.0,
04/01/2012,12119.0,1569.0,1317.0,252.0,2388.0,2388.0,0.0,2382.0,0.0,1146.0,1348.0,-112.0,978.0,70.0,,975.0,7317.0,2391.0,5416.0,-3025.0,0.0,2411.0,592.0,342.0,250.0,,,903.0,846.0,4802.0,,3290.0,1731.0,297.0,,1262.0,128.0,33.0,,,,95.0,212.0,,,0.0,3630.0,650.0,650.0,,,,1481.0,,585.0,896.0,2131.0,5761.0,0.0,2017.0,556.0,1461.0,-1590.0,6416.0,-833.0,6010.0,348.0,6358.0,12119.0,
07/01/2012,12169.0,1406.0,1145.0,261.0,2331.0,2331.0,,2581.0,0.0,1190.0,1502.0,-111.0,928.0,87.0,,928.0,7246.0,2424.0,5475.0,-3051.0,,2499.0,613.0,345.0,268.0,,,890.0,909.0,4923.0,,3207.0,1634.0,258.0,,1315.0,141.0,58.0,,,,83.0,222.0,,,0.0,3570.0,653.0,653.0,,,,1509.0,,543.0,966.0,2162.0,5732.0,,2036.0,556.0,1480.0,-1777.0,6810.0,-966.0,6103.0,334.0,6437.0,12169.0,
09/30/2012,12414.0,1272.0,1033.0,239.0,2266.0,2266.0,0.0,2570.0,0.0,1292.0,1390.0,-112.0,1007.0,90.0,,997.0,7115.0,2557.0,5691.0,-3134.0,0.0,2742.0,808.0,443.0,365.0,,,962.0,882.0,5299.0,,2969.0,1460.0,172.0,,1337.0,131.0,54.0,,,,77.0,209.0,,,0.0,3309.0,670.0,670.0,,,,1601.0,,417.0,1184.0,2271.0,5580.0,0.0,2046.0,556.0,1490.0,-1809.0,7068.0,-827.0,6478.0,356.0,6834.0,12414.0,
12/31/2012,12548.0,1616.0,1369.0,247.0,2235.0,2235.0,0.0,2221.0,0.0,939.0,1393.0,-111.0,1095.0,89.0,,1091.0,7167.0,2724.0,5876.0,-3152.0,0.0,2657.0,814.0,445.0,369.0,,182.0,897.0,675.0,5381.0,,2841.0,1339.0,173.0,0.0,1329.0,77.0,16.0,,,,61.0,218.0,0.0,0.0,0.0,3136.0,698.0,698.0,,,,1740.0,0.0,432.0,1308.0,2438.0,5574.0,0.0,2058.0,556.0,1502.0,-1830.0,7343.0,-968.0,6603.0,371.0,6974.0,12548.0,
03/31/2013,12756.0,1679.0,1483.0,196.0,2250.0,2250.0,0.0,2387.0,0.0,1072.0,1430.0,-115.0,904.0,78.0,,901.0,7220.0,2769.0,5942.0,-3173.0,0.0,2767.0,810.0,444.0,366.0,,,944.0,935.0,5536.0,,2949.0,1554.0,203.0,,1192.0,67.0,13.0,,,,54.0,241.0,,,0.0,3257.0,736.0,736.0,,,,1718.0,,422.0,1296.0,2454.0,5711.0,0.0,2064.0,556.0,1508.0,-1827.0,7530.0,-1112.0,6655.0,390.0,7045.0,12756.0,
06/30/2013,13048.0,1587.0,1382.0,205.0,2479.0,2479.0,0.0,2475.0,0.0,1026.0,1561.0,-112.0,863.0,61.0,,862.0,7404.0,2882.0,6077.0,-3195.0,0.0,2762.0,810.0,450.0,360.0,,,924.0,967.0,5644.0,,3114.0,1669.0,159.0,,1286.0,83.0,40.0,,,,43.0,265.0,,,0.0,3462.0,754.0,754.0,,,,1739.0,,414.0,1325.0,2493.0,5955.0,0.0,2082.0,556.0,1526.0,-2112.0,7850.0,-1116.0,6704.0,389.0,7093.0,13048.0,
09/29/2013,14336.0,2661.0,2499.0,162.0,2449.0,2449.0,0.0,2513.0,0.0,1045.0,1581.0,-113.0,903.0,55.0,,898.0,8526.0,2948.0,6182.0,-3234.0,0.0,2862.0,819.0,457.0,362.0,,,966.0,1022.0,5810.0,,3051.0,1613.0,112.0,,1326.0,62.0,15.0,,,,47.0,277.0,,,0.0,3390.0,1731.0,1731.0,,,,1751.0,,407.0,1344.0,3482.0,6872.0,0.0,2095.0,556.0,1539.0,-2104.0,8089.0,-984.0,7096.0,368.0,7464.0,14336.0,
12/31/2013,14728.0,2849.0,2699.0,150.0,2362.0,2362.0,0.0,2381.0,0.0,1005.0,1487.0,-111.0,1047.0,,,1047.0,8639.0,3156.0,6410.0,-3254.0,0.0,2933.0,818.0,461.0,357.0,,514.0,931.0,670.0,6089.0,,3015.0,1557.0,99.0,0.0,1359.0,68.0,17.0,,,,51.0,285.0,0.0,,0.0,3368.0,1672.0,1672.0,,,,1818.0,0.0,588.0,1230.0,3490.0,6858.0,0.0,2099.0,556.0,1543.0,-2195.0,8406.0,-800.0,7510.0,360.0,7870.0,14728.0,
03/30/2014,14751.0,2307.0,2178.0,129.0,2661.0,2661.0,0.0,2580.0,0.0,1102.0,1598.0,-120.0,951.0,,,943.0,8499.0,3232.0,6563.0,-3331.0,0.0,3020.0,821.0,464.0,357.0,,,966.0,1233.0,6252.0,,3197.0,1887.0,69.0,,1241.0,61.0,24.0,,,,37.0,297.0,,6.0,0.0,3555.0,1632.0,1632.0,,,,1830.0,,579.0,1245.0,3462.0,7017.0,0.0,2101.0,556.0,1545.0,-2600.0,8629.0,-770.0,7360.0,374.0,7734.0,14751.0,
06/29/2014,15500.0,2377.0,2219.0,158.0,2845.0,2845.0,0.0,2745.0,0.0,1173.0,1694.0,-122.0,1113.0,5.0,,1108.0,9080.0,3329.0,6739.0,-3410.0,0.0,3091.0,818.0,465.0,353.0,,,934.0,1334.0,6420.0,,3424.0,1905.0,125.0,,1394.0,63.0,30.0,,,,33.0,322.0,,,0.0,3809.0,1627.0,1627.0,,,,1906.0,,574.0,1332.0,3533.0,7342.0,0.0,2113.0,556.0,1557.0,-2604.0,8961.0,-683.0,7787.0,371.0,8158.0,15500.0,
09/28/2014,15644.0,2381.0,2328.0,53.0,2774.0,2774.0,0.0,2833.0,0.0,1182.0,1775.0,-124.0,1080.0,5.0,,1080.0,9068.0,3464.0,6899.0,-3435.0,0.0,3112.0,811.0,465.0,346.0,,701.0,981.0,614.0,6576.0,,3602.0,1930.0,134.0,,1538.0,105.0,78.0,,,,27.0,331.0,,,0.0,4038.0,1584.0,1584.0,,,,1925.0,,567.0,1358.0,3509.0,7547.0,0.0,2125.0,556.0,1569.0,-2779.0,9243.0,-841.0,7748.0,349.0,8097.0,15644.0,
12/31/2014,15764.0,2394.0,2301.0,93.0,2744.0,2744.0,0.0,2866.0,0.0,1129.0,1859.0,-122.0,1051.0,,,1051.0,9055.0,3686.0,7123.0,-3437.0,0.0,3023.0,822.0,479.0,343.0,0.0,637.0,981.0,583.0,6709.0,,3511.0,1881.0,,0.0,1630.0,109.0,86.0,,,,23.0,401.0,0.0,,0.0,4021.0,1577.0,1577.0,,,,2073.0,0.0,658.0,1415.0,3650.0,7671.0,0.0,2139.0,556.0,1583.0,-2844.0,9545.0,-1091.0,7749.0,344.0,8093.0,15764.0,
03/29/2015,15736.0,2112.0,1997.0,115.0,2930.0,2930.0,0.0,2936.0,0.0,1161.0,1896.0,-121.0,1022.0,,,1022.0,9000.0,3637.0,7046.0,-3409.0,0.0,3099.0,810.0,470.0,340.0,,,968.0,1321.0,6736.0,,3560.0,2013.0,,,1547.0,104.0,71.0,,,,33.0,393.0,,,0.0,4057.0,1602.0,1602.0,,,,2008.0,,649.0,1359.0,3610.0,7667.0,0.0,2146.0,556.0,1590.0,-2975.0,9792.0,-1257.0,7706.0,363.0,8069.0,15736.0,
06/28/2015,15878.0,1849.0,1760.0,89.0,3118.0,3118.0,0.0,2986.0,0.0,1216.0,1888.0,-118.0,1050.0,,,1050.0,9003.0,3653.0,7151.0,-3498.0,0.0,3222.0,812.0,473.0,339.0,,784.0,995.0,631.0,6875.0,,3550.0,1974.0,,,1576.0,101.0,70.0,,,,31.0,402.0,,,0.0,4053.0,1576.0,1498.0,78.0,78.0,,2035.0,,642.0,1393.0,3611.0,7664.0,0.0,2164.0,556.0,1608.0,-3350.0,10123.0,-1083.0,7854.0,360.0,8214.0,15878.0,
09/27/2015,15797.0,1723.0,1688.0,35.0,2915.0,2915.0,0.0,3059.0,0.0,1168.0,2001.0,-110.0,1165.0,,,1165.0,8862.0,3717.0,7262.0,-3545.0,0.0,3218.0,818.0,481.0,337.0,,785.0,959.0,656.0,6935.0,,3496.0,1824.0,,,1672.0,58.0,27.0,,,,31.0,414.0,,,0.0,3968.0,1595.0,1510.0,85.0,85.0,,2153.0,,639.0,1514.0,3748.0,7716.0,0.0,2173.0,556.0,1617.0,-3486.0,10331.0,-1269.0,7749.0,332.0,8081.0,15797.0,
12/31/2015,15134.0,1811.0,1711.0,100.0,2640.0,2640.0,0.0,2707.0,0.0,1022.0,1796.0,-111.0,789.0,,,789.0,7947.0,3745.0,7322.0,-3577.0,0.0,3442.0,810.0,482.0,328.0,0.0,735.0,975.0,922.0,7187.0,,3337.0,1706.0,,,1631.0,63.0,24.0,,,,39.0,403.0,583.0,,0.0,3803.0,1576.0,1495.0,81.0,81.0,,2005.0,0.0,647.0,775.0,3581.0,7384.0,0.0,2178.0,556.0,1622.0,-3735.0,10322.0,-1359.0,7406.0,344.0,7750.0,15134.0,
04/03/2016,14827.0,1274.0,915.0,359.0,2736.0,2736.0,0.0,2759.0,0.0,1033.0,1833.0,-107.0,699.0,,,699.0,7468.0,3712.0,7360.0,-3648.0,0.0,3647.0,829.0,485.0,344.0,,763.0,1053.0,1002.0,7359.0,,3276.0,1809.0,,,1467.0,216.0,167.0,,,,49.0,425.0,,,0.0,3917.0,1614.0,1524.0,90.0,90.0,,2036.0,,637.0,1399.0,3650.0,7567.0,0.0,2076.0,556.0,1520.0,-4203.0,10473.0,-1426.0,6920.0,340.0,7260.0,14827.0,
07/03/2016,15020.0,1280.0,1045.0,235.0,2811.0,2811.0,0.0,2778.0,0.0,1106.0,1776.0,-104.0,761.0,,,761.0,7630.0,3703.0,7432.0,-3729.0,0.0,3687.0,809.0,481.0,328.0,,764.0,1073.0,1041.0,7390.0,,3460.0,1825.0,,,1635.0,257.0,219.0,,,,38.0,433.0,,,0.0,4150.0,1614.0,1528.0,86.0,86.0,,2061.0,,627.0,1434.0,3675.0,7825.0,0.0,2196.0,556.0,1640.0,-4422.0,10716.0,-1629.0,6861.0,334.0,7195.0,15020.0,
10/02/2016,15136.0,1501.0,1251.0,250.0,2680.0,2680.0,0.0,2820.0,0.0,1146.0,1779.0,-105.0,793.0,,,793.0,7794.0,3677.0,7460.0,-3783.0,0.0,3665.0,801.0,482.0,319.0,,773.0,1077.0,1014.0,7342.0,,3492.0,1781.0,,,1711.0,356.0,321.0,,,,35.0,460.0,,,0.0,4308.0,1593.0,1508.0,85.0,85.0,,1971.0,,627.0,1344.0,3564.0,7872.0,0.0,2209.0,556.0,1653.0,-4468.0,10833.0,-1640.0,6934.0,330.0,7264.0,15136.0,
12/31/2016,15011.0,1380.0,1120.0,260.0,2803.0,2803.0,0.0,2675.0,0.0,1005.0,1779.0,-109.0,849.0,,,849.0,7707.0,3800.0,7635.0,-3835.0,0.0,3504.0,812.0,480.0,332.0,,731.0,946.0,1015.0,7304.0,,3569.0,1854.0,,,1715.0,288.0,253.0,,,,35.0,468.0,589.0,,0.0,4325.0,1568.0,1568.0,,,,1944.0,0.0,655.0,700.0,3512.0,7837.0,0.0,2153.0,556.0,1597.0,-4489.0,11040.0,-1829.0,6875.0,299.0,7174.0,15011.0,
04/02/2017,15634.0,1467.0,1322.0,145.0,2980.0,2980.0,0.0,2894.0,0.0,1145.0,1867.0,-118.0,818.0,,,818.0,8159.0,3802.0,7746.0,-3944.0,0.0,3673.0,827.0,482.0,345.0,,785.0,1059.0,1002.0,7475.0,,3795.0,2168.0,,,1627.0,369.0,322.0,,,,47.0,498.0,,,0.0,4662.0,1576.0,1483.0,93.0,93.0,,1920.0,,642.0,1278.0,3496.0,8158.0,0.0,2163.0,556.0,1607.0,-4524.0,11265.0,-1739.0,7165.0,311.0,7476.0,15634.0,
07/02/2017,16260.0,1467.0,1293.0,174.0,3237.0,3237.0,0.0,2982.0,0.0,1192.0,1905.0,-115.0,916.0,,,916.0,8602.0,3787.0,7804.0,-4017.0,0.0,3871.0,827.0,488.0,339.0,,852.0,1162.0,1030.0,7658.0,,4141.0,2300.0,,,1841.0,233.0,188.0,,,,45.0,520.0,,,0.0,4894.0,1564.0,1474.0,90.0,90.0,,1980.0,,645.0,1335.0,3544.0,8438.0,0.0,2184.0,556.0,1628.0,-4586.0,11517.0,-1622.0,7493.0,329.0,7822.0,16260.0,
10/01/2017,17992.0,1444.0,1290.0,154.0,3532.0,3532.0,0.0,3146.0,0.0,1243.0,2027.0,-124.0,934.0,,,934.0,9056.0,3816.0,7901.0,-4085.0,0.0,5120.0,2000.0,1036.0,964.0,,912.0,1213.0,995.0,8936.0,,4590.0,2486.0,,,2104.0,640.0,578.0,,,,62.0,528.0,,,0.0,5758.0,1615.0,1490.0,125.0,125.0,,2058.0,,647.0,1411.0,3673.0,9431.0,0.0,2198.0,556.0,1642.0,-4849.0,11791.0,-1511.0,7629.0,932.0,8561.0,17992.0,
12/31/2017,18075.0,1567.0,1369.0,198.0,3311.0,3311.0,0.0,3166.0,0.0,1216.0,2078.0,-128.0,884.0,,,884.0,8928.0,3927.0,8058.0,-4131.0,0.0,5220.0,2055.0,1082.0,973.0,,1043.0,1156.0,966.0,9147.0,,4759.0,2579.0,,,2180.0,418.0,355.0,,,,63.0,500.0,604.0,,0.0,5677.0,1588.0,1467.0,121.0,121.0,,2646.0,0.0,619.0,1423.0,4234.0,9911.0,0.0,2210.0,556.0,1654.0,-4905.0,11464.0,-1510.0,7259.0,905.0,8164.0,18075.0,
04/01/2018,18392.0,1387.0,1207.0,180.0,3579.0,3579.0,0.0,3411.0,0.0,1337.0,2196.0,-122.0,824.0,,,824.0,9201.0,3892.0,8044.0,-4152.0,0.0,5299.0,2045.0,1085.0,960.0,,1058.0,1288.0,908.0,9191.0,,4637.0,2854.0,,,1783.0,706.0,649.0,,,,57.0,489.0,,,0.0,5832.0,1571.0,1454.0,117.0,117.0,,2693.0,,615.0,2078.0,4264.0,10096.0,0.0,2217.0,556.0,1661.0,-5061.0,11641.0,-1403.0,7394.0,902.0,8296.0,18392.0,
