Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1995,189.423,,-94.006,,95.417,,-74.21,,,,21.207,-4.446,,5.104,,0.0,,-0.658,16.761,-7.064,9.697,0.0,,,9.697,-0.257,9.44,0.0,,9.44,9.44,,64.404,0.145,0.145,0.145,64.404,0.145,0.145,0.145,
06/30/1995,194.272003,,-96.656998,,97.615005,,-75.578003,,,,22.037001,-5.377,,5.588,,0.0,,-0.211,16.660001,-7.015,9.645,0.0,,,9.645001,-0.191,9.454,0.0,,9.454,9.454,,65.152,0.145,0.145,,65.152,0.145,0.145,0.145,
09/30/1995,199.029999,,-98.717003,,100.312996,,-78.168999,,,,22.143999,-5.712,,5.867,,0.0,,-0.155,16.431999,-6.923,9.509,0.0,,,9.508999,-0.174,9.335,0.0,,9.335,9.335,,65.351997,0.143,0.143,,65.351997,0.143,0.143,0.143,
12/31/1995,208.548996,,-103.847,,104.701996,,-81.718002,,,,22.983999,-6.015,,6.305,,0.0,,-0.29,16.968999,-7.025,9.944,0.0,,,9.943999,-0.127,9.817,0.0,,9.817,9.817,,66.199997,0.15,0.15,,66.199997,0.15,0.15,0.15,
03/31/1996,236.293,,-120.27,,116.023,,-90.203,,,,25.82,-7.228,,7.102,,0.0,,0.126,18.592,-7.559,11.285,0.0,,,11.033,-0.171,11.114,0.0,,11.114,11.114,,63.713,0.17,0.17,0.17,63.713,0.17,0.17,0.17,
06/30/1996,274.097992,,-146.352005,,127.745987,,-100.425003,,,,27.320999,-8.0,,8.281,,0.0,,-0.281,19.320999,-7.942,11.379,0.0,,,11.378999,-0.229,11.15,0.0,,11.15,11.15,,67.095001,0.17,0.17,0.17,67.095001,0.17,0.17,0.17,
09/30/1996,278.712006,,-145.136993,,133.575012,,-104.567001,,,,29.007999,-9.569,,9.753,,0.0,,-0.184,19.438999,-7.977,11.462,0.0,,,11.461999,-0.152,11.31,0.0,,11.31,11.31,,65.900002,0.18,0.18,0.18,67.660004,0.17,0.17,0.17,
12/31/1996,297.203003,,-156.292999,,140.910004,,-111.530998,,,,29.379,-10.278,,10.385,,0.0,,-0.107,19.100999,-7.964,11.137,0.0,,,11.136999,-0.177,10.96,0.0,,10.96,10.96,,70.199997,0.16,0.16,0.16,70.199997,0.16,0.16,0.16,
03/31/1997,308.881012,,-163.600998,,145.280014,,-117.278,,,,28.002001,-40.699999,,13.358,,0.0,,27.341999,-12.697998,2.803,-9.895,0.0,,,-9.894998,-0.259,-10.154,0.0,,-10.154,-10.154,,69.900002,-0.15,-0.15,0.16,69.900002,-0.15,-0.15,0.16,
06/30/1997,331.411987,,-174.753998,,156.65799,,-123.157997,,,,33.5,-11.75,,12.108,,0.0,,-0.358,21.75,-9.215,12.535,0.0,,,12.535,-0.309,12.226,0.0,,12.226,12.226,,66.800003,0.18,0.18,0.18,69.199997,0.18,0.18,0.18,
09/30/1997,360.355988,,-194.380997,,165.974991,,-132.975006,,,,33.0,2.837,,13.67,,0.0,,-16.507,35.837,-13.853,21.983999,0.0,,,21.984,-0.309,21.674999,0.0,,21.674999,21.674999,,68.529999,0.32,0.32,0.17,70.949997,0.31,0.31,0.16,
12/31/1997,367.809998,,-195.951004,,171.858994,,-139.156998,,,,32.702,-12.071,,13.456,,0.0,,-1.385,20.630999,-8.586,12.045,0.0,,,12.044999,-0.219,11.826,0.0,,11.826,11.826,,69.599998,0.17,0.17,0.17,71.5,0.17,0.17,0.17,
03/31/1998,388.411987,,-213.770996,,174.640991,,-149.945007,,,,24.695999,-31.512001,,16.169001,,0.0,,15.343,-6.816002,1.665,-5.151,0.0,,,-5.151002,-0.036,-5.187,0.0,,-5.187,-5.187,,71.599998,-0.07,-0.07,0.15,71.599998,-0.07,-0.07,0.15,
06/30/1998,400.773,,-237.093,,163.68,,-131.251,,,,32.429,-12.864,14.8,14.8,,,,-1.936,19.565,-8.224,11.341,,,,11.341,-0.066,11.275,,,11.275,11.275,,70.3,0.16,0.16,0.16,72.1,0.16,0.16,0.16,
09/30/1998,396.592,,-230.6,,165.992,,-134.201,,,,31.791,-13.816,15.7,15.7,,,,-1.884,17.975,-7.522,10.453,,,,10.453,0.027,10.48,,,10.48,10.48,,70.0,0.15,0.15,0.15,71.7,0.15,0.15,0.15,
12/31/1998,380.323,,-222.181,,158.142,,-132.969,,,,25.173,11.531,15.7,15.7,,0.0,,-27.231,36.704,-14.604,22.1,,,,22.1,-0.012,22.088,,,22.088,22.088,,69.7,0.32,0.32,0.32,71.6,0.31,0.31,0.31,
03/31/1999,767.06,,-461.542,,305.518,,-260.312,,,,45.206,-20.786,28.142,,,,-4.408,-2.948,24.42,-8.174,16.246,,,,16.246,-0.084,16.162,0.0,0.0,16.162,16.162,,70.1,0.24,0.24,0.24,71.7,0.22,0.22,0.22,
06/30/1999,379.493,,-223.433,,156.06,,-126.961,,,,29.099,-12.561,13.8,13.8,,,,-1.239,16.538,-6.863,9.675,0.59,,,9.085,,9.085,,,9.085,9.085,,69.8,0.13,0.14,0.14,71.1,0.13,0.14,0.14,
09/30/1999,387.289,,-225.8,,161.489,,-129.185,,,,32.304,1.473,14.4,14.4,,0.0,,-15.873,33.777,-14.865,18.912,0.0,,,18.912,0.0,18.912,,,18.912,18.912,,69.7,0.27,0.27,0.46,71.2,0.27,0.27,0.46,
12/31/1999,369.434,,-217.583,,151.851,,-125.676,,,,26.175,-9.223,13.9,13.9,,0.0,,-4.677,16.952,-7.192,9.76,0.0,,,9.76,0.0,9.76,,,9.76,9.76,,69.2,0.14,0.14,0.12,70.8,0.14,0.14,0.12,
03/31/2000,406.118,,-239.089,,167.029,,-150.705,,,,16.324,-13.218,14.117,15.269,,0.0,,-0.899,3.106,-2.631,0.475,0.0,,,0.475,0.051,0.526,,,0.526,0.526,,68.1,0.01,0.01,-0.19,69.3,0.01,0.01,-0.19,
06/30/2000,408.998,,-237.94,,171.058,,-140.015,,,,31.043,-14.349,15.8,15.8,,0.0,,-1.451,16.694,-6.878,9.816,0.0,,,9.816,0.0,9.816,,,9.816,9.816,,65.1,0.15,0.15,0.15,67.3,0.15,0.15,0.15,
09/30/2000,410.097,,-235.398,,174.699,,-141.653,,,,33.046,-15.414,16.3,16.3,,0.0,,-0.886,17.632,-7.229,10.403,0.0,,,10.403,0.0,10.403,,,10.403,10.403,,65.4,0.16,0.16,0.16,66.6,0.16,0.16,0.16,
12/31/2000,394.97,,-223.616,,171.354,,-145.112,,,,26.242,-14.927,15.6,15.6,,0.0,,-0.673,11.315,-4.639,6.676,0.0,,,6.676,0.0,6.676,,,6.676,6.676,,66.5,0.1,0.1,0.1,67.2,0.1,0.1,0.1,
03/31/2001,414.836,,-302.894,,111.942,,-90.681,,,,21.261,-17.961,12.532,12.532,,0.0,,5.429,3.3,-1.972,1.328,0.0,,,1.328,0.0,1.328,0.0,0.0,1.328,1.328,,67.0,0.02,0.02,0.07,67.7,0.02,0.02,0.07,
06/30/2001,415.675,,-230.172,,185.503,,-152.719,,,,32.784,-11.685,10.9,10.9,,0.0,,0.785,21.099,-7.648,13.451,0.0,,,13.451,0.0,13.451,,,13.451,13.451,,67.4,0.2,0.2,0.2,68.4,0.2,0.2,0.2,
09/30/2001,411.982,,-225.908,,186.074,,-151.235,,,,34.839,-12.01,13.3,13.3,,,,-1.29,22.829,-8.276,14.553,,,,14.553,,14.553,,,14.553,14.553,,67.9,0.21,0.21,0.21,69.5,0.21,0.21,0.21,
12/31/2001,392.433,,-211.71,,180.723,,-149.529,,,,31.194,-10.895,12.448,,,,,-1.553,20.299,-8.454,11.845,,,,11.845,,11.845,,,11.845,11.845,,68.3,0.17,0.17,0.17,70.3,0.17,0.17,0.17,
03/31/2002,415.957001,,-230.128006,,185.828995,,-159.613007,,,,26.216,-12.052,,12.824,,0.0,,-0.772,14.163999,-5.428,8.736,0.0,,,8.735999,0.0,8.736,0.0,0.0,8.736,8.736,,69.900002,0.13,0.13,0.14,71.400002,0.12,0.12,0.13,
06/30/2002,457.668,,-242.465,,215.203,,-176.299,,,,38.904,-15.857,13.121,0.0,,0.0,,2.736,23.047,-9.003,14.044,0.0,,,14.044,0.0,14.044,,,14.044,14.044,,69.9,0.2,0.2,0.22,72.0,0.2,0.2,0.22,
09/30/2002,451.053,,-233.892,,217.161,,-174.737,,,,42.424,-11.704,12.04,0.0,,0.0,,-0.336,30.72,-11.52,19.2,0.0,,,19.2,0.0,19.2,,,19.2,19.2,,70.4,0.27,0.27,0.27,71.9,0.27,0.27,0.27,
12/31/2002,435.339,,-224.846,,210.493,,-172.403,,,,38.09,-11.377,10.965,0.0,,0.0,,0.412,26.713,-10.017,16.696,0.0,,,16.696,0.0,16.696,,,16.696,16.696,,70.6,0.24,0.24,0.29,72.3,0.23,0.23,0.28,
03/31/2003,442.903992,,-227.529999,,215.373993,,-176.216003,,,,39.158001,-10.334,,10.249,,0.0,,0.085,28.824001,-10.659,18.165001,0.0,,,18.165001,0.0,18.165001,0.0,0.0,18.165001,18.165001,,71.099998,0.26,0.26,0.26,73.0,0.25,0.25,0.25,
06/30/2003,461.056,,-241.935,,219.121,,-178.461,,,,40.66,-10.776,10.435,0.0,,0.0,,0.341,29.884,-11.356,18.528,0.0,,,18.528,0.0,18.528,0.0,0.0,18.528,18.528,,71.9,0.26,0.26,0.31,73.9,0.25,0.25,0.29,
09/30/2003,460.452,,-241.516,,218.936,,-178.175,,,,40.761,-9.934,10.295,,,,,-0.361,30.827,-11.714,19.113,,,,19.113,,19.113,,,19.113,19.113,,72.6,0.26,0.26,0.26,74.4,0.26,0.26,0.26,
12/31/2003,451.869,,-235.127,,216.742,,-176.455,,,,40.287,-7.965,10.26,,,,,-2.295,32.322,-11.431,20.891,,,,20.891,,20.891,,,20.891,20.891,,73.0,0.29,0.29,0.29,74.9,0.28,0.28,0.28,
03/31/2004,522.091003,,-276.904999,,245.186005,,-199.889999,,,,45.296001,-10.332,,12.038,,0.0,,-1.706,34.964001,-13.013,21.951,0.0,,,21.951002,-0.291,21.66,0.0,0.0,21.66,21.66,,73.599998,0.29,0.29,0.28,75.699997,0.29,0.29,0.28,
06/30/2004,544.017,,-291.583,,252.434,,-204.062,,,,48.372,-12.263,11.855,,,,,0.408,36.109,-13.541,22.568,,,,22.568,-0.452,22.116,,,22.116,22.116,,74.2,0.3,0.3,0.3,76.2,0.29,0.29,0.29,
09/30/2004,599.783,,-320.445,,279.338,,-228.386,,,,50.952,-13.787,12.668,,,,,1.119,37.165,-13.936,23.229,,,,23.229,-0.452,22.777,,,22.777,22.777,,74.7,0.3,0.3,0.3,76.6,0.3,0.3,0.3,
12/31/2004,611.539978,,-323.166992,,288.372986,,-237.350998,,,,51.021999,-14.424,13.437,13.437,,0.0,,0.987,36.597999,-13.173,23.424999,0.0,,,23.424999,-0.452,22.973,0.0,0.0,22.973,22.973,,75.199997,0.31,0.31,0.32,77.400002,0.3,0.3,0.31,
03/31/2005,656.069,,-464.507,,191.562,,-141.175,,,,50.387,-11.846,,14.876,-1.591,0.0,,-1.439,38.541,-13.933,24.608,0.0,,,24.608,-0.452,24.156,0.0,0.0,24.156,24.156,,75.6,0.32,0.32,0.34,77.6,0.31,0.31,0.33,
06/30/2005,678.125,,-365.272,,312.853,,-249.849,,,,63.004,-14.88,13.944,13.944,,0.0,,0.936,48.124,-18.135,29.989,-0.18,,,30.169,-0.522,29.647,0.0,0.0,29.647,29.647,,76.252,0.39,0.39,0.39,77.951,0.38,0.38,0.38,
09/30/2005,702.182,,-379.35,,322.832,,-259.809,,,,63.023,-14.919,13.253,13.253,,0.0,,1.666,48.104,-18.043,30.061,-0.273,,,30.334,-0.712,29.622,0.0,0.0,29.622,29.622,1.75,76.637,0.39,0.38,0.4,81.055,0.38,0.37,0.39,
12/31/2005,702.407,,-377.903,,324.504,,-255.515,,,,68.989,-15.784,13.335,13.335,,0.0,,2.449,53.205,-19.792,33.413,1.877,,,31.536,-0.711,30.825,0.0,0.0,30.825,30.825,,77.037,0.4,0.42,0.42,81.575,0.39,0.41,0.41,
03/31/2006,746.896,,-406.995,,339.901,,-266.159,,,,73.742,-15.138,,13.28,,0.0,,1.858,58.604,-21.896,36.708,2.54,,,34.168,-0.711,33.457,0.0,0.0,33.457,33.457,,77.29,0.43,0.46,0.46,82.17,0.42,0.45,0.45,
06/30/2006,773.036,,-418.153,,354.883,,-275.977,,,,78.906,-16.799,13.676,13.676,,0.0,,3.123,62.107,-22.744,39.363,0.0,,,39.363,-0.711,38.652,0.0,0.0,38.652,38.652,,77.557,0.5,0.5,0.5,82.436,0.48,0.48,0.48,
09/30/2006,790.747,,-422.56,,368.187,,-283.924,,,,84.263,-17.649,14.654,14.654,,0.0,,2.995,66.614,-26.356,40.258,0.0,,,40.258,-0.711,39.547,0.0,0.0,39.547,39.547,,77.811,0.51,0.51,0.51,82.629,0.49,0.49,0.49,
12/31/2006,787.407,,-415.975,,371.432,,-286.102,,,,85.33,-29.858,14.743,14.743,,0.0,,15.115,55.472,-22.278,33.194,0.0,,,33.194,-0.711,32.483,0.0,0.0,32.483,32.483,7.9,78.138,0.42,0.42,0.52,83.063,0.4,0.4,0.5,
03/31/2007,853.861,,-457.745,,396.116,,-303.163,,,,92.953,-20.002,,19.022,,0.0,,0.98,72.951,-28.505,44.446,0.0,,,44.446,-0.712,43.734,0.0,0.0,43.734,43.734,,78.579,0.56,0.56,0.56,83.16,0.54,0.54,0.54,
06/30/2007,915.099,,-437.978,,477.121,0.0,-365.884,321.412,,44.472,111.237,-24.711,20.508,,,,,4.203,86.526,-34.095,52.431,,,,52.431,-0.711,51.72,0.0,0.0,51.72,51.72,,79.004,0.65,0.65,0.65,83.63,0.63,0.63,0.63,
09/30/2007,1007.283,,-534.152,,473.131,,-357.742,,,,115.389,-28.005,24.49,24.49,,0.0,,3.515,87.384,-34.256,53.128,0.0,,,53.128,-2.519,50.609,0.0,0.0,50.609,50.609,2.46216,81.896,0.62,0.62,0.65,84.209,0.6,0.6,0.63,
12/31/2007,1008.045,,-528.544,,479.501,0.0,-361.171,361.171,,0.0,118.33,-27.108,22.987,22.987,,,,4.121,91.222,-34.416,56.806,,,,56.806,,56.806,0.0,0.0,56.806,56.806,,82.27,0.69,0.69,0.69,84.605,0.67,0.67,0.67,
03/31/2008,1086.597,,-572.348,,514.249,0.0,-383.189,383.189,,0.0,131.06,-25.43,21.699,21.699,,,,3.731,105.63,-41.417,64.213,,,,64.213,,64.213,0.0,0.0,64.213,64.213,,82.476,0.78,0.78,0.78,84.613,0.76,0.76,0.76,
06/30/2008,1116.714,1116.714,-538.465,538.465,578.249,0.0,-443.397,389.893,53.504,0.0,134.852,-21.744,19.08,,,,,2.664,113.108,-44.225,68.883,0.0,0.0,0.0,68.883,0.0,68.883,0.0,0.0,68.883,70.8148,1.9318,82.687,0.83,0.83,0.85642,85.017,0.81,0.81,0.832723,
09/30/2008,1161.908,1161.908,-558.02,558.02,603.888,0.0,-458.9,403.89,55.01,0.0,144.988,-25.098,22.047,,,,,3.051,119.89,-47.069,72.821,0.0,0.0,0.0,72.821,0.0,72.821,0.0,0.0,72.821,74.6917,1.8707,82.471,0.88,0.88,0.905672,84.706,0.86,0.86,0.882085,
12/31/2008,1078.733,1078.733,-500.806,500.806,577.927,0.0,-447.405,392.665,54.74,0.0,130.522,-27.062,23.267,,,,,3.795,103.46,-40.557,62.903,0.0,0.0,0.0,62.903,0.0,62.903,0.0,0.0,62.903,64.97715,2.07415,81.207,0.77,0.77,0.800142,82.706,0.76,0.76,0.785079,
03/31/2009,992.1,992.1,-447.729,447.729,544.371,0.0,-429.865,372.324,57.541,0.0,114.506,-21.61,20.002,,,,,1.608,92.896,-36.415,56.481,0.0,0.0,0.0,56.481,0.0,56.481,0.0,0.0,56.481,57.58405,1.10305,81.329,0.69,0.69,0.708038,82.666,0.68,0.68,0.693343,
06/30/2009,981.991,981.991,-438.939,438.939,543.052,0.0,-435.143,378.744,56.399,0.0,107.909,-18.777,18.367,,,,,0.41,89.132,-34.316,54.816,0.0,0.0,0.0,54.816,0.0,54.816,0.0,0.0,54.816,56.02955,1.21355,81.618,0.67,0.67,0.686485,83.287,0.66,0.66,0.674571,
09/30/2009,965.091,965.091,-425.136,425.136,539.955,0.0,-430.138,372.014,58.124,0.0,109.817,-20.096,16.343,,,,,3.753,89.721,-35.181,54.54,0.0,0.0,0.0,54.54,0.0,54.54,0.0,0.0,54.54,58.03375,3.49375,81.764,0.67,0.67,0.709771,83.476,0.65,0.65,0.691853,
12/31/2009,944.763,944.763,-415.124,415.124,529.639,0.0,-429.65,370.197,59.453,0.0,99.989,-23.162,15.034,,,,,8.128,76.827,-29.961,46.866,0.0,0.0,0.0,46.866,0.0,46.866,0.0,0.0,46.866,51.97795,5.11195,82.134,0.57,0.57,0.632843,83.91,0.56,0.56,0.620922,
03/31/2010,980.375,980.375,-449.791,449.791,530.584,0.0,-448.701,364.293,60.973,23.435,81.883,-23.463,13.566,,,,,9.897,58.42,-18.342,40.078,0.0,0.0,0.0,40.078,0.0,40.078,0.0,0.0,40.078,59.2242,19.1462,82.928,0.48,0.48,0.714164,84.669,0.47,0.47,0.69613,
06/30/2010,1052.656,1052.656,-475.102,475.102,577.554,0.0,-454.803,390.549,60.467,3.787,122.751,-16.87,13.319,,,,,3.551,105.881,-41.082,64.799,0.0,0.0,0.0,64.799,0.0,64.799,0.0,0.0,64.799,69.5124,4.7134,83.457,0.78,0.78,0.832913,85.281,0.76,0.76,0.815269,
09/30/2010,1061.663,1061.663,-476.172,476.172,585.491,0.0,-463.726,396.614,62.425,4.687,121.765,-14.394,14.025,,,,,0.369,107.371,-40.806,66.565,0.0,0.0,0.0,66.565,0.0,66.565,0.0,0.0,66.565,70.32109,3.75609,83.704,0.8,0.8,0.840116,85.566,0.78,0.78,0.823897,
12/31/2010,1034.464,1034.464,-458.217,458.217,576.247,0.0,-467.881,387.962,62.361,17.558,108.366,-17.435,18.471,,,,,-1.036,90.931,-35.1,55.831,0.0,0.0,0.0,55.831,0.0,55.831,0.0,0.0,55.831,66.82315,10.99215,84.057,0.66,0.66,0.794974,85.85,0.65,0.65,0.778039,
03/31/2011,1102.684,1102.684,-504.298,504.298,598.386,0.0,-482.586,398.947,65.265,18.374,115.8,-13.559,14.239,,,,,-0.68,102.241,-39.486,62.755,0.0,0.0,0.0,62.755,0.0,62.755,0.0,0.0,62.755,74.255,11.5,82.714,0.76,0.76,0.897732,84.395,0.74,0.74,0.876264,
06/30/2011,1164.3,1164.3,-530.539,530.539,633.761,0.0,-496.492,423.446,66.416,6.63,137.269,-15.92,16.65,,,,,-0.73,121.349,-46.355,74.994,0.0,0.0,0.0,74.994,0.0,74.994,0.0,0.0,74.994,78.88705,3.89305,78.346,0.96,0.96,1.006906,80.097,0.94,0.94,0.988604,
09/30/2011,1187.083,1187.083,-552.334,552.334,634.749,0.0,-492.574,423.437,66.637,2.5,142.175,-18.005,17.424,,,,,0.581,124.17,-46.316,77.854,0.0,0.0,0.0,77.854,0.0,77.854,0.0,0.0,77.854,79.51104,1.65704,75.63,1.03,1.03,1.051316,77.262,1.01,1.01,1.031447,
12/31/2011,1153.751,1153.751,-520.409,520.409,633.342,0.0,-502.323,433.05,68.012,1.261,131.019,-14.366,15.741,,,,,-1.375,116.653,-44.095,72.558,0.0,0.0,0.0,72.558,0.0,72.558,0.0,0.0,72.558,73.68085,1.12285,75.94,0.96,0.96,0.970251,77.705,0.93,0.93,0.94445,
