Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1999,8322.0,4550.0,9294.0,7604.0,1690.0,-4744.0,3728.0,313.0,313.0,,,2900.0,515.0,-450.0,7872.0,-4526.0,0.0,4526.0,3346.0,0.0,0.0,3346.0,-1195.0,2151.0,0.0,,,2151.0,0.0,2151.0,-2.0,0.0,2149.0,2149.0,,3444.614,0.625,0.625,0.625,3510.292,0.615,0.615,0.615,
12/31/1999,8085.0,4475.0,9622.0,7787.0,1835.0,-5147.0,3596.0,287.0,287.0,,,2839.0,470.0,-350.0,7735.0,-4550.0,0.0,4550.0,3185.0,-325.0,325.0,2860.0,-958.0,1902.0,0.0,,,1902.0,0.0,1902.0,-1.0,0.0,1901.0,1901.0,211.25,3401.304,0.555,0.555,0.62,3437.066,0.55,0.55,0.61,
03/31/2000,8576.0,4524.0,10086.0,8219.0,1867.0,-5562.0,3483.0,724.0,724.0,,,2601.0,158.0,-420.0,8156.0,-4623.0,0.0,4623.0,3533.0,0.0,0.0,3533.0,-1293.0,2240.0,0.0,,,2240.0,0.0,2240.0,-1.0,0.0,2239.0,2239.0,,3338.622,0.67,0.67,0.67,3376.636,0.665,0.665,0.665,
06/30/2000,8137.0,4631.0,10737.0,8772.0,1965.0,-6106.0,3366.0,471.0,471.0,,,2682.0,213.0,-470.0,7667.0,-4413.0,0.0,4413.0,3254.0,0.0,0.0,3254.0,-1191.0,2063.0,0.0,,,2063.0,0.0,2063.0,-2.0,0.0,2061.0,2061.0,,3306.99,0.625,0.625,0.625,3352.178,0.615,0.615,0.615,
09/30/2000,8249.0,4593.0,11265.0,9262.0,2003.0,-6672.0,3223.0,372.0,372.0,,,2758.0,93.0,-435.0,7814.0,-4410.0,0.0,4410.0,3404.0,-550.0,550.0,2854.0,-1025.0,1829.0,0.0,,,1829.0,0.0,1829.0,-1.0,0.0,1828.0,1828.0,357.5,3278.784,0.555,0.555,0.665,3322.062,0.55,0.55,0.66,
12/31/2000,7994.0,4694.0,11170.0,9235.0,1935.0,-6476.0,3363.0,263.0,263.0,,,2789.0,311.0,-1210.0,6784.0,-4637.0,0.0,4637.0,2147.0,0.0,0.0,2147.0,-762.0,1385.0,0.0,,,1385.0,0.0,1385.0,-2.0,0.0,1383.0,1383.0,0.0,3246.788,0.425,0.425,0.425,3268.556,0.425,0.425,0.425,
03/31/2001,8411.0,4639.0,10241.0,8549.0,1692.0,-5602.0,3633.0,699.0,699.0,,,2778.0,156.0,-835.0,7576.0,-4654.0,0.0,4654.0,2922.0,0.0,0.0,2922.0,-1052.0,1870.0,0.0,,,1870.0,0.0,1870.0,-1.0,0.0,1869.0,1869.0,,3217.78,0.58,0.58,0.58,3262.198,0.575,0.575,0.575,
06/30/2001,8764.0,5030.0,9925.0,8095.0,1830.0,-4895.0,3570.0,376.0,376.0,,,3012.0,182.0,-800.0,7964.0,-4821.0,0.0,4821.0,3143.0,0.0,0.0,3143.0,-1120.0,2023.0,0.0,,,2023.0,0.0,2023.0,-1.0,0.0,2022.0,2022.0,,3203.074,0.63,0.63,0.63,3265.928,0.62,0.62,0.62,
09/30/2001,8730.0,5204.0,9322.0,7501.0,1821.0,-4118.0,3407.0,433.0,433.0,,,2800.0,174.0,-1251.0,7479.0,-4606.0,0.0,4606.0,2873.0,-1305.0,1305.0,1568.0,-727.0,841.0,0.0,,,841.0,0.0,841.0,-2.0,0.0,839.0,839.0,848.25,3199.384,0.26,0.26,0.525,3268.126,0.255,0.255,0.515,
12/31/2001,9208.0,5417.0,8805.0,6819.0,1986.0,-3388.0,3447.0,334.0,334.0,,,3059.0,54.0,-1401.0,7807.0,-5323.0,0.0,5323.0,2484.0,0.0,0.0,2484.0,-426.0,2058.0,0.0,,,2058.0,0.0,2058.0,-1.0,0.0,2057.0,2057.0,0.0,3139.418,0.66,0.66,0.66,3208.98,0.64,0.64,0.64,
03/31/2002,8637.0,5153.0,7871.0,6047.0,1824.0,-2718.0,3414.0,345.0,345.0,,,2919.0,150.0,-840.0,7797.0,-4494.0,0.0,4494.0,3303.0,0.0,0.0,3303.0,-1124.0,2179.0,0.0,,,2179.0,0.0,2179.0,-1.0,0.0,2178.0,2178.0,,3086.942,0.705,0.705,0.705,3163.696,0.69,0.69,0.69,
06/30/2002,8668.0,5094.0,7984.0,6112.0,1872.0,-2890.0,3517.0,263.0,263.0,,,3116.0,138.0,-888.0,7780.0,-4490.0,0.0,4490.0,3290.0,0.0,0.0,3290.0,-1069.0,2221.0,0.0,,,2221.0,0.0,2221.0,-1.0,0.0,2220.0,2220.0,,3067.566,0.725,0.725,0.725,3184.5,0.7,0.7,0.7,
09/30/2002,8711.0,5302.0,8185.0,6075.0,2110.0,-2883.0,3436.0,71.0,71.0,,,3116.0,249.0,-804.0,7907.0,-4620.0,0.0,4620.0,3287.0,0.0,0.0,3287.0,-1052.0,2235.0,0.0,,,2235.0,0.0,2235.0,-2.0,0.0,2233.0,2233.0,,3008.034,0.745,0.745,0.745,3092.694,0.725,0.725,0.725,
12/31/2002,9108.0,5374.0,8121.0,6081.0,2040.0,-2747.0,3484.0,99.0,99.0,,,3278.0,107.0,-1165.0,7943.0,-4832.0,0.0,4832.0,3111.0,0.0,0.0,3111.0,-497.0,2614.0,0.0,,,2614.0,0.0,2614.0,-1.0,0.0,2613.0,2613.0,-317.2,2997.794,0.87,0.87,0.765,3082.846,0.85,0.85,0.745,
03/31/2003,9167.0,5209.0,7725.0,5905.0,1820.0,-2516.0,3753.0,114.0,114.0,,,3361.0,278.0,-833.0,8334.0,-4717.0,0.0,4717.0,3617.0,0.0,0.0,3617.0,-1193.0,2424.0,0.0,,,2424.0,0.0,2424.0,-1.0,0.0,2423.0,2423.0,,2998.81,0.81,0.81,0.81,3052.576,0.795,0.795,0.795,
06/30/2003,9916.0,5365.0,7995.0,5977.0,2018.0,-2630.0,4212.0,93.0,93.0,,,3784.0,335.0,-772.0,9144.0,-5058.0,0.0,5058.0,4086.0,0.0,0.0,4086.0,-1348.0,2738.0,0.0,,,2738.0,0.0,2738.0,-1.0,0.0,2737.0,2737.0,,2988.188,0.915,0.915,0.915,3046.612,0.9,0.9,0.9,
09/30/2003,9976.0,5304.0,7855.0,6257.0,1598.0,-2551.0,4414.0,175.0,175.0,,,3919.0,320.0,-651.0,9325.0,-5070.0,0.0,5070.0,4255.0,0.0,0.0,4255.0,-1333.0,2922.0,0.0,,,2922.0,0.0,2922.0,-1.0,0.0,2921.0,2921.0,,2980.206,0.98,0.98,0.98,3039.282,0.96,0.96,0.96,
12/31/2003,9796.0,5586.0,7988.0,6409.0,1579.0,-2402.0,3856.0,27.0,27.0,,,3635.0,194.0,-583.0,9213.0,-5310.0,0.0,5310.0,3903.0,0.0,0.0,3903.0,-1177.0,2726.0,0.0,,,2726.0,0.0,2726.0,-1.0,0.0,2725.0,2725.0,,5852.988,0.465,0.465,0.465,5957.924,0.46,0.46,0.46,
03/31/2004,10013.0,5801.0,8572.0,6351.0,2221.0,-2771.0,3584.0,3.0,3.0,,,3446.0,135.0,-624.0,9389.0,-5417.0,0.0,5417.0,3972.0,0.0,0.0,3972.0,-1291.0,2681.0,0.0,,,2681.0,0.0,2681.0,-1.0,0.0,2680.0,2680.0,185.25,2880.306,0.93,0.93,0.995,2933.402,0.915,0.915,0.98,
06/30/2004,13816.0,7581.0,11008.0,8090.0,2918.0,-3427.0,5356.0,413.0,413.0,,,4757.0,186.0,-789.0,13027.0,-7076.0,0.0,7076.0,5951.0,-125.0,125.0,5826.0,-1977.0,3849.0,0.0,,,3849.0,0.0,3849.0,-5.0,0.0,3844.0,3844.0,83.0,4062.384,0.945,0.945,0.97,4131.29,0.93,0.93,0.95,
09/30/2004,13292.0,7665.0,11518.0,8472.0,3046.0,-3853.0,4675.0,184.0,184.0,,,4289.0,202.0,-650.0,12642.0,-6773.0,0.0,6773.0,5869.0,-221.0,221.0,5648.0,-1884.0,3764.0,0.0,,,3764.0,0.0,3764.0,-5.0,0.0,3759.0,3759.0,147.0,4052.304,0.93,0.93,0.97,4121.375,0.91,0.91,0.95,
12/31/2004,13814.0,7747.0,12195.0,9095.0,3100.0,-4448.0,5540.0,269.0,269.0,,,4932.0,339.0,-706.0,13108.0,-7061.0,0.0,7061.0,6047.0,-272.0,272.0,5775.0,-1926.0,3849.0,0.0,,,3849.0,0.0,3849.0,,0.0,3849.0,3849.0,181.0,4032.979,0.95,0.95,0.99,4106.04,0.94,0.94,0.99,
03/31/2005,14197.0,7506.0,13136.0,9421.0,3715.0,-5630.0,5633.0,685.0,685.0,,,4666.0,282.0,-580.0,13617.0,-6945.0,0.0,6945.0,6672.0,-112.0,112.0,6560.0,-2167.0,4393.0,0.0,,,4393.0,0.0,4393.0,-5.0,0.0,4388.0,4388.0,75.0,4032.55,1.09,1.09,1.11,4099.062,1.07,1.07,1.09,
06/30/2005,14917.0,7637.0,14267.0,10045.0,4222.0,-6630.0,6463.0,222.0,222.0,,,5026.0,1215.0,-875.0,14042.0,-6898.0,0.0,6898.0,7144.0,-121.0,121.0,7023.0,-2366.0,4657.0,0.0,,,4657.0,0.0,4657.0,-4.0,0.0,4653.0,4653.0,80.0,4005.356,1.16,1.16,1.18,4065.355,1.14,1.14,1.16,
09/30/2005,14180.0,7735.0,15205.0,10862.0,4343.0,-7470.0,5703.0,557.0,557.0,,,5362.0,-216.0,-1159.0,13021.0,-7165.0,0.0,7165.0,5856.0,-120.0,120.0,5736.0,-1895.0,3841.0,0.0,,,3841.0,0.0,3841.0,-5.0,0.0,3836.0,3836.0,80.0,4000.573,0.96,0.96,0.98,4054.659,0.95,0.95,0.97,
12/31/2005,13881.0,7859.0,16018.0,11618.0,4400.0,-8159.0,5430.0,299.0,299.0,,,5248.0,-117.0,-1400.0,12481.0,-7261.0,0.0,7261.0,5220.0,-59.0,59.0,5161.0,-1587.0,3574.0,0.0,,,3574.0,0.0,3574.0,-4.0,0.0,3570.0,3570.0,40.0,3996.024,0.89,0.89,0.9,4053.859,0.88,0.88,0.89,
03/31/2006,17691.0,8776.0,18125.0,13563.0,4562.0,-9349.0,8241.0,1074.0,1074.0,,,7078.0,89.0,-1270.0,16421.0,-8506.0,0.0,8506.0,7915.0,-98.0,98.0,7497.0,-2511.0,4986.0,0.0,,,4986.0,0.0,4986.0,-5.0,0.0,4981.0,4981.0,294.0,4609.481,1.08,1.08,1.14,4666.405,1.07,1.07,1.13,
06/30/2006,18219.0,8630.0,19297.0,14549.0,4748.0,-10667.0,8952.0,915.0,915.0,,,7586.0,451.0,-1005.0,17214.0,-8523.0,0.0,8523.0,8691.0,-194.0,194.0,8497.0,-3022.0,5475.0,0.0,,,5475.0,0.0,5475.0,-4.0,0.0,5471.0,5471.0,123.0,4534.627,1.21,1.21,1.24,4601.169,1.19,1.19,1.22,
09/30/2006,17933.0,8586.0,20672.0,15736.0,4936.0,-12086.0,8642.0,731.0,731.0,,,7404.0,507.0,-1165.0,16768.0,-8594.0,0.0,8594.0,8174.0,-269.0,269.0,8156.0,-2740.0,5416.0,0.0,,,5416.0,0.0,5416.0,,0.0,5416.0,5416.0,,4499.704,1.2,1.2,1.2,4570.558,1.18,1.18,1.18,
12/31/2006,18486.0,8599.0,20491.0,15850.0,4641.0,-11892.0,8799.0,460.0,460.0,,,7760.0,579.0,-1570.0,16916.0,-8849.0,0.0,8849.0,8067.0,-244.0,244.0,7823.0,-2567.0,5256.0,0.0,,,5256.0,0.0,5256.0,0.0,0.0,5256.0,5256.0,154.0,4464.11,1.17,1.17,1.2,4536.696,1.16,1.16,1.19,
03/31/2007,18155.0,8268.0,20560.0,15907.0,4653.0,-12292.0,8811.0,872.0,872.0,,,7405.0,534.0,-1235.0,16920.0,-8986.0,,8986.0,7934.0,-111.0,111.0,7823.0,-2568.0,5255.0,0.0,,,5255.0,0.0,5255.0,-46.0,0.0,5209.0,5209.0,,4432.664,1.18,1.18,1.18,4497.028,1.16,1.16,1.16,
06/30/2007,19563.0,8386.0,21232.0,16633.0,4599.0,-12846.0,9346.0,890.0,890.0,,,7873.0,583.0,-1810.0,17753.0,-9018.0,0.0,9018.0,8735.0,-75.0,75.0,8660.0,-2899.0,5761.0,0.0,,,5761.0,0.0,5761.0,-40.0,0.0,5721.0,5721.0,47.0,4419.246,1.29,1.29,1.3,4476.799,1.28,1.28,1.29,
09/30/2007,15929.0,8615.0,22033.0,17180.0,4853.0,-13418.0,6403.0,-1457.0,-1457.0,,,7738.0,122.0,-2030.0,13899.0,-8459.0,0.0,8459.0,5440.0,-84.0,84.0,5356.0,-1658.0,3698.0,0.0,,,3698.0,0.0,3698.0,-43.0,0.0,3655.0,3655.0,,4420.616,0.83,0.83,0.84,4475.917,0.82,0.82,0.83,
12/31/2007,12804.0,9165.0,23479.0,18383.0,5096.0,-14314.0,3213.0,-5380.0,-5380.0,,,8576.0,17.0,-3310.0,9494.0,-10269.0,,10269.0,-775.0,-140.0,140.0,-915.0,1183.0,268.0,0.0,,,268.0,0.0,268.0,-53.0,0.0,215.0,215.0,,4421.554,0.05,0.05,0.07,4470.108,0.05,0.05,0.07,
03/31/2008,17071.0,9991.0,21859.0,16721.0,5138.0,-11868.0,5801.0,-1783.0,-1783.0,,,8500.0,-916.0,-6010.0,11061.0,-9093.0,0.0,9093.0,1968.0,-170.0,170.0,1798.0,-588.0,1210.0,0.0,,,1210.0,0.0,1210.0,-190.0,0.0,1020.0,1020.0,,4427.823,0.23,0.23,0.26,4461.201,0.23,0.23,0.26,
06/30/2008,20315.0,10621.0,20027.0,14898.0,5129.0,-9406.0,8975.0,357.0,357.0,,,8545.0,73.0,-5830.0,14485.0,-9352.0,0.0,9352.0,5133.0,-212.0,212.0,4921.0,-1511.0,3410.0,0.0,,,3410.0,0.0,3410.0,-186.0,0.0,3224.0,3224.0,,4435.719,0.73,0.73,0.76,4457.193,0.72,0.72,0.75,
09/30/2008,19621.0,11642.0,22196.0,16231.0,5965.0,-10554.0,8285.0,-384.0,-384.0,,,9908.0,-1239.0,-6450.0,13171.0,-11413.0,0.0,11413.0,1758.0,-247.0,247.0,1511.0,-334.0,1177.0,0.0,,,1177.0,0.0,1177.0,-473.0,0.0,704.0,704.0,,4543.963,0.15,0.15,0.19,4563.508,0.15,0.15,0.19,
12/31/2008,15680.0,13106.0,21602.0,15631.0,5971.0,-8496.0,2603.0,-4101.0,-4101.0,,,9615.0,-2911.0,-8535.0,7145.0,-10641.0,0.0,10641.0,-3496.0,-306.0,306.0,-3802.0,2013.0,-1789.0,0.0,,,-1789.0,0.0,-1789.0,-603.0,0.0,-2392.0,-2392.0,,4957.049,-0.48,-0.48,-0.016,4957.049,-0.48,-0.48,-0.016,
03/31/2009,35758.0,12497.0,22156.0,15898.0,6258.0,-9659.0,23261.0,7901.0,5201.0,2700.0,0.0,13418.0,1942.0,-13380.0,22378.0,-17002.0,0.0,17002.0,5376.0,0.0,0.0,5376.0,-1129.0,4247.0,0.0,0.0,0.0,4247.0,0.0,4247.0,-1433.0,-39.0,2775.0,1842.25,-932.75,6370.815,0.44,0.44,0.28917,6431.027,0.44,0.44,0.28917,
06/30/2009,32774.0,11630.0,19592.0,14357.0,5235.0,-7962.0,21144.0,8739.0,2164.0,6575.0,0.0,12707.0,-302.0,-13375.0,19399.0,-17020.0,0.0,17020.0,2379.0,0.0,0.0,2379.0,845.0,3224.0,0.0,0.0,0.0,3224.0,0.0,3224.0,-805.0,-52.0,2367.0,3269.85,902.85,7241.515,0.33,0.33,0.451542,7269.518,0.33,0.33,0.451542,
09/30/2009,26035.0,11423.0,18523.0,13705.0,4818.0,-7100.0,14612.0,4995.0,3395.0,1600.0,0.0,10784.0,-1167.0,-11705.0,14330.0,-16306.0,0.0,16306.0,-1976.0,0.0,0.0,-1976.0,975.0,-1001.0,0.0,0.0,0.0,-1001.0,0.0,-1001.0,-1240.0,-1.0,-2242.0,39.5,2281.5,8633.834,-0.26,-0.26,0.004575,8633.834,-0.26,-0.26,0.004251,
12/31/2009,25076.0,11559.0,17645.0,13065.0,4580.0,-6086.0,13517.0,3898.0,1475.0,2423.0,0.0,11503.0,-1884.0,-10110.0,14966.0,-16385.0,0.0,16385.0,-1419.0,0.0,0.0,-1419.0,1225.0,-194.0,0.0,0.0,0.0,-194.0,0.0,-194.0,-1002.0,-4000.0,-5196.0,-3809.55,1386.45,8634.565,-0.6,-0.6,-0.441198,8634.565,-0.6,-0.6,-0.441198,
03/31/2010,31969.0,13749.0,19879.0,15020.0,4859.0,-6130.0,18220.0,5994.0,5236.0,758.0,0.0,11022.0,1204.0,-9805.0,22164.0,-17775.0,0.0,17775.0,4389.0,0.0,0.0,4389.0,-1207.0,3182.0,0.0,0.0,0.0,3182.0,0.0,3182.0,-348.0,-247.0,2587.0,3223.35,636.35,9177.468,0.28,0.28,0.351224,10005.254,0.28,0.28,0.343602,
06/30/2010,29153.0,12900.0,19131.0,14406.0,4725.0,-6231.0,16253.0,3904.0,1227.0,2677.0,0.0,10488.0,1861.0,-8105.0,21048.0,-17253.0,0.0,17253.0,3795.0,0.0,0.0,3795.0,-672.0,3123.0,0.0,0.0,0.0,3123.0,0.0,3123.0,-340.0,-42.0,2741.0,2565.435,-175.565,9956.773,0.28,0.28,0.257657,10029.776,0.27,0.27,0.252496,
09/30/2010,26700.0,12435.0,18209.0,13963.0,4246.0,-5774.0,14265.0,3713.0,2596.0,1117.0,0.0,10119.0,433.0,-5396.0,21304.0,-27216.0,0.0,27216.0,-5912.0,0.0,0.0,-5912.0,-1387.0,-7299.0,0.0,0.0,0.0,-7299.0,0.0,-7299.0,-348.0,-1.0,-7648.0,3246.0,10894.0,9976.351,-0.77,-0.77,0.325369,9976.351,-0.77,-0.77,0.321982,
12/31/2010,22398.0,12439.0,18290.0,13600.0,4690.0,-5851.0,9959.0,3262.0,995.0,2267.0,0.0,7811.0,-1114.0,-5129.0,17269.0,-20864.0,0.0,20864.0,-3595.0,0.0,0.0,-3595.0,2351.0,-1244.0,0.0,0.0,0.0,-1244.0,0.0,-1244.0,-321.0,0.0,-1565.0,2978.35,4543.35,10036.575,-0.16,-0.16,0.29675,10036.575,-0.16,-0.16,0.292679,
03/31/2011,26877.0,12179.0,17922.0,13414.0,4508.0,-5743.0,14698.0,4655.0,2722.0,1933.0,0.0,9782.0,261.0,-3814.0,23063.0,-20283.0,0.0,20283.0,2780.0,0.0,0.0,2780.0,-731.0,2049.0,0.0,0.0,0.0,2049.0,0.0,2049.0,-310.0,-14.0,1725.0,3002.25,1277.25,10075.875,0.17,0.17,0.297964,10181.351,0.17,0.17,0.29545,
06/30/2011,13236.0,11246.0,17048.0,12835.0,4213.0,-5802.0,1990.0,4157.0,2091.0,2066.0,0.0,-4124.0,1957.0,-3255.0,9981.0,-22856.0,0.0,22856.0,-12875.0,0.0,0.0,-12875.0,4049.0,-8826.0,0.0,0.0,0.0,-8826.0,0.0,-8826.0,-301.0,0.0,-9127.0,-5101.15,4025.85,10094.928,-0.9,-0.9,-0.505318,10094.928,-0.9,-0.9,-0.505318,
09/30/2011,28453.0,10490.0,15853.0,12624.0,3229.0,-5363.0,17963.0,3702.0,1604.0,2098.0,0.0,9750.0,4511.0,-3407.0,25046.0,-17613.0,0.0,17613.0,7433.0,0.0,0.0,7433.0,-1201.0,6232.0,0.0,0.0,0.0,6232.0,0.0,6232.0,-343.0,-30.0,5859.0,2769.55,-3089.45,10116.284,0.58,0.58,0.273771,10464.395,0.56,0.56,0.264766,
12/31/2011,24888.0,10701.0,15413.0,11881.0,3532.0,-4712.0,14187.0,4618.0,280.0,4338.0,0.0,9429.0,140.0,-2934.0,21954.0,-19522.0,0.0,19522.0,2432.0,0.0,0.0,2432.0,-441.0,1991.0,0.0,0.0,0.0,1991.0,0.0,1991.0,-407.0,0.0,1584.0,1568.95,-15.05,10281.397,0.15,0.15,0.152601,11124.523,0.15,0.15,0.148647,
03/31/2012,22278.0,10846.0,15461.0,11384.0,4077.0,-4615.0,11432.0,3552.0,2075.0,1477.0,0.0,9014.0,-1134.0,-2418.0,19860.0,-19141.0,0.0,19141.0,719.0,0.0,0.0,719.0,-66.0,653.0,0.0,0.0,0.0,653.0,0.0,653.0,-325.0,-1.0,327.0,3962.45,3635.45,10651.367,0.03,0.03,0.372013,10761.917,0.03,0.03,0.367807,
06/30/2012,21968.0,9548.0,13992.0,10844.0,3148.0,-4444.0,12420.0,2526.0,1764.0,762.0,0.0,9291.0,603.0,-1773.0,20195.0,-17048.0,0.0,17048.0,3147.0,0.0,0.0,3147.0,-684.0,2463.0,0.0,0.0,0.0,2463.0,0.0,2463.0,-365.0,0.0,2098.0,2866.95,768.95,10775.695,0.19,0.19,0.266057,11556.011,0.19,0.19,0.256541,
09/30/2012,20428.0,9938.0,13976.0,10756.0,3220.0,-4038.0,10490.0,1810.0,1239.0,571.0,0.0,9470.0,-790.0,-1774.0,18654.0,-17544.0,0.0,17544.0,1110.0,0.0,0.0,1110.0,-770.0,340.0,0.0,0.0,0.0,340.0,0.0,340.0,-373.0,0.0,-33.0,2230.95,2263.95,10776.173,0.0,0.0,0.207026,10776.173,0.0,0.0,0.207026,
12/31/2012,18660.0,10324.0,13971.0,10546.0,3425.0,-3647.0,8336.0,1661.0,792.0,869.0,0.0,7193.0,-518.0,-2204.0,16456.0,-18360.0,0.0,18360.0,-1904.0,0.0,0.0,-1904.0,2636.0,732.0,0.0,0.0,0.0,732.0,0.0,732.0,-365.0,0.0,367.0,3899.75,3532.75,10777.204,0.03,0.03,0.361852,10884.921,0.03,0.03,0.354554,
03/31/2013,23197.0,10664.0,14101.0,10215.0,3886.0,-3437.0,12533.0,3611.0,2989.0,622.0,0.0,9034.0,-112.0,-1713.0,21484.0,-19500.0,0.0,19500.0,1984.0,0.0,0.0,1984.0,-501.0,1483.0,0.0,0.0,0.0,1483.0,0.0,1483.0,-373.0,0.0,1110.0,2770.75,1660.75,10798.975,0.1,0.1,0.256575,11154.778,0.1,0.1,0.248882,
