Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2016,,235.895,225.25,-0.873563218390805,196.0,224.85,,-2.17391304347826,,,,,-23.4195073112401,,-4.51260094533585,
09/30/2016,,260.429,355.0,1.44565752644075,166.0,319.05,,14.0684410646388,,,,,-4.01817255932877,,36.3135441905471,
12/31/2016,,311.05,346.15,7.879546905903,209.0,373.4,,6.89655172413794,,,,,9.81735159817351,,11.2843594277447,
03/31/2017,,304.043,357.177,3.32116485351516,296.0,360.65,,13.4751773049646,,,,,20.1245141329205,,17.4758175652786,
06/30/2017,,367.45,376.13922,7.59036934986552,398.0,410.086047,,0.890207715133532,,,,,3.74422333301895,,2.36473533814125,
09/30/2017,,388.318,386.0,-0.189793539312307,350.0,376.95,,-0.849858356940511,,,,,-2.7105959660491,,-0.596933441148745,
12/31/2017,,393.0,398.0,1.01409862820593,182.0,447.8,,0.0,,,,,-8.16049270899374,,1.27226463104326,
03/31/2018,,415.579,402.0,-0.423185432162087,404.0,408.32,,-0.523560209424084,,,,,-8.48451895021405,,-3.26748945447196,
06/30/2018,,444.5,485.33,2.80257162474253,467.0,446.2,,9.46394230769231,,,,,8.94454382826476,,9.18560179977503,
09/30/2018,,471.368,468.0,-2.16495160157562,468.0,474.32,,1.12359550561798,,,,,-4.41440805808379,,-0.714516046910269,
12/31/2018,,491.5,506.87251,0.703646166499129,459.0,567.0,,1.47991543340381,,,,,1.2297355352584,,3.12767243133265,
03/31/2019,,428.111,420.55008,-4.93452920403763,386.0,419.76,,-3.38164251207728,,,,,-5.82027062930015,,-1.76611205972283,
06/30/2019,,453.882,466.99,-0.477350411774196,405.0,465.91,,-0.677200902934538,,,,,-2.27089742096028,,2.88797528873143,
09/30/2019,,473.667,477.0,-0.721263069162569,386.0,385.37,,2.78372591006423,,,,,1.88075916296382,,0.703658899606691,
12/31/2019,,484.667,468.0,-0.392531264157422,442.0,452.0,,-0.621118012422361,,,,,-3.67386866705596,,-3.43885595677031,
03/31/2020,,345.889,202.53,-5.55474667927655,119.0,121.95,,-57.2953736654804,,,,,-35.0580345018951,,-41.4465334254631,
06/30/2020,,94.15,160.58,7.85175879396985,161.0,160.58,,92.7710843373494,,,,,68.7690846435832,,70.5576208178439,
09/30/2020,,295.825,,,,,,,,,,,,,,
12/31/2020,,301.0,,,,,,,,,,,,,,
