Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1193.262,324.628,226.089,98.539,285.064,285.064,,163.539,104.2,9.139,50.2,0.0,122.597,,,,,,895.828,91.255,,,39.663,,39.663,,166.516,112.653,112.653,0.0,,,53.863,297.434,,57.966,57.966,,,5.349,,,,,,407.32,,,407.32,470.635,55.733,,,,,42.355,,,,42.355,98.088,568.723,,277.264,,,0.0,347.982,-0.707,624.539,,624.539,1193.262,
04/01/2005,1251.248,334.674,227.642,107.032,314.382,314.382,,178.72,99.4,13.3,66.0,,116.412,,,,,,944.188,91.886,,,37.377,,37.377,,177.797,144.615,122.015,22.6,,,33.182,307.06,,69.235,69.235,,,5.351,,,,,,441.522,,,441.522,516.108,55.707,,,,,41.74,,,,41.74,97.447,613.555,,282.239,,,,357.733,-2.279,637.693,,637.693,1251.248,
07/01/2005,1246.559,306.266,181.054,125.212,318.227,318.227,,186.262,106.9,15.1,64.3,,121.349,,,,,,932.104,98.756,,,36.349,,36.349,,179.35,122.24,122.24,0.0,,,57.11,314.455,,66.398,66.398,,,2.603,,,,,,451.547,,,451.547,520.548,53.18,,,,,41.165,,,,41.165,94.345,614.893,,274.234,,,,359.417,-1.985,631.666,,631.666,1246.559,
09/30/2005,1317.402,378.442,243.086,135.356,351.899,351.899,,164.873,96.4,16.3,52.2,0.0,121.681,,,,,,1016.895,114.54,296.84,-182.3,3.679,,,,182.288,121.389,121.389,0.0,,,60.899,300.507,,71.007,71.007,,,2.689,2.689,0.0,0.0,,,470.237,,,470.237,543.933,57.318,57.318,0.0,0.0,,57.124,,,,57.124,114.442,658.375,0.0,282.978,,,0.0,383.667,-7.618,659.027,0.0,659.027,1317.402,
12/30/2005,1337.929,385.43,259.61,125.82,341.285,341.285,,179.851,102.1,14.8,63.0,0.0,123.232,,,,,,1029.798,117.055,,,3.659,,3.659,,187.417,121.389,121.389,0.0,,,66.028,308.131,,57.054,57.054,,,2.693,,,,,,450.639,,,450.639,510.386,57.261,,,,,54.927,,,,54.927,112.188,622.574,0.0,328.012,,,0.0,393.164,-5.821,715.355,0.0,715.355,1337.929,
03/31/2006,1379.974,393.555,266.265,127.29,371.301,371.301,,177.365,102.3,16.7,58.4,0.0,128.801,,,,,,1071.022,119.811,,,0.0,,,,189.141,121.389,121.389,0.0,,,67.752,308.952,,70.643,70.643,,,2.697,,,,,,450.524,,,450.524,523.864,57.21,,,,,55.837,,,,55.837,113.047,636.911,0.0,371.03,,,0.0,377.854,-5.821,743.063,0.0,743.063,1379.974,
06/30/2006,1416.848,370.98,324.711,46.269,396.049,396.049,,196.583,110.5,16.1,70.0,0.0,133.181,,,,,,1096.793,123.495,,,,,,,196.56,136.689,121.389,15.3,,,59.871,320.055,,76.122,76.122,,,7.951,,,,,,474.41,,,474.41,558.483,49.409,,,,,56.82,,,,56.82,106.229,664.712,,375.374,,,0.0,382.583,-5.821,752.136,,752.136,1416.848,
09/29/2006,1511.751,366.107,272.508,93.599,471.82,471.82,,189.653,108.5,14.4,66.8,0.0,128.469,,,,,,1156.049,130.318,319.018,-188.7,0.0,,,,225.384,121.389,121.389,0.0,,,103.995,355.702,,77.985,77.985,,,7.954,7.954,0.0,0.0,,,558.017,,,558.017,643.956,49.356,49.356,0.0,0.0,,21.186,,,,21.186,70.542,714.498,0.0,394.935,,,0.0,406.849,-4.531,797.253,0.0,797.253,1511.751,
12/29/2006,1492.656,362.844,264.266,98.578,395.835,395.835,,223.712,124.9,11.3,87.5,0.0,132.866,,,,,,1115.257,135.774,,,,,,,241.625,121.389,121.389,0.0,,,120.236,377.399,,73.425,73.425,,,7.958,,,,,,540.087,,,540.087,621.47,49.303,,,,,22.717,,,,22.717,72.02,693.49,,409.666,,,0.0,394.031,-4.531,799.166,,799.166,1492.656,
03/30/2007,1541.322,288.778,288.778,0.0,421.391,421.391,,267.683,130.7,32.9,104.1,0.0,136.502,,,,,,1114.354,147.263,,,0.0,,,,279.705,153.955,153.955,0.0,,,125.75,426.968,,78.287,78.287,,,7.962,7.962,0.0,0.0,,,558.658,,,558.658,644.907,55.916,55.916,0.0,0.0,,25.709,,,,25.709,81.625,726.532,0.0,425.066,,,0.0,394.255,-4.531,814.79,0.0,814.79,1541.322,
06/29/2007,1529.553,192.79,192.79,0.0,431.479,431.479,,276.048,139.0,35.6,101.4,0.0,159.989,,,,,,1060.306,156.82,,,0.0,,,,312.427,170.184,170.184,0.0,,,142.243,469.247,,82.042,82.042,,,8.966,8.966,0.0,0.0,,,565.205,,,565.205,656.213,40.443,40.443,0.0,0.0,,27.205,,,,27.205,67.648,723.861,0.0,428.507,,,0.0,381.716,-4.531,805.692,0.0,805.692,1529.553,
09/28/2007,1684.375,263.246,263.246,,507.04,507.04,,233.743,124.2,41.5,68.0,0.0,156.2,,,,,,1160.229,171.7,386.5,-214.8,,,,,352.446,221.553,205.553,16.0,,,130.893,524.146,,92.6,92.6,,,49.97,,,,,,639.117,,,639.117,781.687,40.386,,,,,40.847,,,,40.847,81.233,862.92,,436.626,,,0.0,395.742,-10.913,821.455,,821.455,1684.375,
12/28/2007,1764.195,334.082,334.082,,438.132,438.132,,259.571,139.5,44.0,76.1,0.0,185.939,,,,,,1217.724,180.876,,,0.0,,,,365.595,208.844,208.844,0.0,,,156.751,546.471,,96.977,96.977,,,26.974,,,,,,603.403,,,603.403,727.354,40.329,,,,,133.629,,,,133.629,173.958,901.312,0.0,472.412,,,0.0,400.448,-9.977,862.883,0.0,862.883,1764.195,
03/28/2008,1916.941,360.056,360.056,,521.924,521.924,,268.517,139.3,41.8,87.4,0.017,196.841,,,,,,1347.338,195.473,,,,,,,374.13,230.376,215.676,14.7,,,143.754,569.603,,109.388,109.388,,,81.978,,,,,,639.4,,,639.4,830.766,40.27,,,,,138.174,,,,138.174,178.444,1009.21,0.0,497.454,,,0.0,414.82,-4.543,907.731,0.0,907.731,1916.941,
06/27/2008,1940.984,405.684,405.684,,442.65,442.65,,304.306,152.2,45.6,106.5,0.0,202.538,,,,,,1355.178,209.022,,,0.0,,,,376.784,239.927,214.927,25.0,,,136.857,585.806,,103.791,103.791,,,74.867,,,,,,650.567,,,650.567,829.225,32.46,,,,,126.977,,,,126.977,159.437,988.662,0.0,516.648,,,0.0,440.909,-5.235,952.322,0.0,952.322,1940.984,
09/26/2008,1975.512,397.306,397.306,,486.31,486.31,,282.98,156.8,36.6,89.6,0.0,227.805,,,,,,1394.401,218.2,452.6,-234.4,,,,,362.911,220.246,209.146,11.1,,,142.665,581.111,,105.281,105.281,,,7.987,,,,,,668.409,,,668.409,781.677,32.399,,,,,134.251,,,,134.251,166.65,948.327,,593.974,,,0.0,451.439,-18.228,1027.185,,1027.185,1975.512,
01/02/2009,2038.002,422.871,422.871,0.0,467.415,467.415,0.0,327.265,170.9,45.3,111.1,-0.035,204.994,,18.603,,,55.451,1422.545,253.072,495.672,-242.6,0.0,,,,362.385,250.761,206.261,44.5,,,111.624,615.457,,324.576,89.726,,234.85,32.992,25.0,,,,7.992,452.766,,,294.598,810.334,32.337,32.337,,,,153.065,,,,153.065,185.402,995.736,0.0,592.928,124.313,468.615,0.0,467.578,-18.24,1042.266,0.0,1042.266,2038.002,
04/03/2009,2063.991,374.617,374.617,0.0,534.789,534.789,0.0,340.24,193.4,53.5,93.3,0.04,200.508,,,,,69.798,1450.154,252.273,503.873,-251.6,0.0,,,,361.564,248.271,203.871,44.4,,,113.293,613.837,,337.826,111.07,,226.756,12.746,10.0,,,,2.746,404.438,,,272.974,755.01,29.774,29.774,,,,152.154,,,,152.154,181.928,936.938,0.0,611.944,125.36,486.584,0.0,535.392,-20.283,1127.053,0.0,1127.053,2063.991,
07/03/2009,2127.57,471.721,471.721,0.0,469.523,469.523,0.0,358.151,203.8,49.2,105.2,-0.049,194.114,,,,,63.173,1493.509,260.297,520.097,-259.8,0.0,,,,373.764,253.487,207.687,45.8,,,120.277,634.061,,328.034,88.259,,239.775,9.001,0.0,,,,9.001,420.448,,,296.229,757.483,23.459,23.459,,,,117.561,,,,117.561,141.02,898.503,0.0,627.118,125.53,501.588,0.0,620.743,-18.794,1229.067,0.0,1229.067,2127.57,
10/02/2009,2308.248,553.529,553.529,0.0,580.918,580.918,0.0,321.861,183.1,54.7,84.1,-0.039,216.143,,,42.4,,71.751,1672.451,264.06,527.16,-263.1,0.0,,,,371.737,256.746,210.346,46.4,0.0,,72.591,635.797,,420.495,116.093,,304.402,13.45,4.445,0.0,0.0,,9.005,408.375,0.0,,277.787,842.32,23.394,23.394,0.0,0.0,,130.751,0.0,26.8,13.6,90.351,154.145,996.465,0.0,641.759,125.281,516.478,0.0,696.409,-26.385,1311.783,0.0,1311.783,2308.248,
01/01/2010,2357.994,625.495,625.495,0.0,507.411,507.411,0.0,350.845,202.6,47.0,101.2,0.045,239.527,,,,,93.934,1723.278,258.432,,,0.0,,,,376.284,260.263,210.563,49.7,,,116.021,634.716,,378.877,103.45,,275.427,13.306,4.296,,,,9.01,459.385,,,304.59,851.568,23.327,23.327,,,,128.874,,,,128.874,152.201,1003.769,0.0,645.565,124.357,521.208,0.0,735.634,-26.974,1354.225,0.0,1354.225,2357.994,
04/02/2010,2349.889,654.727,654.727,0.0,497.32,497.32,0.0,371.496,215.0,50.8,105.7,-0.004,206.057,,,,,94.389,1729.6,258.479,,,0.0,,,,361.81,256.546,207.146,49.4,,,105.264,620.289,,364.492,111.61,,252.882,6.515,0.0,,,,6.515,446.997,,,315.684,818.004,23.259,23.259,,,,115.1,,,,115.1,138.359,956.363,0.0,652.004,123.46,528.544,0.0,773.542,-32.02,1393.526,0.0,1393.526,2349.889,
07/02/2010,2318.895,587.611,587.611,0.0,514.939,514.939,0.0,390.188,236.5,56.4,97.3,-0.012,205.19,,,,,93.316,1697.928,261.361,,,0.0,,,,359.606,252.188,203.288,48.9,,,107.418,620.967,,333.577,105.823,,227.754,5.52,0.0,,,,5.52,456.118,,,330.564,795.215,17.939,17.939,,,,118.395,,,,118.395,136.334,931.549,0.0,654.988,121.77,533.218,0.0,772.427,-40.069,1387.346,0.0,1387.346,2318.895,
10/01/2010,2323.952,520.221,520.221,0.0,591.677,591.677,0.0,363.933,208.8,54.3,100.8,0.033,205.513,,,42.4,,87.267,1681.344,267.927,562.827,-294.9,0.0,,,,374.681,258.451,208.451,50.0,0.0,,73.83,642.608,,406.369,119.018,,287.351,25.525,20.0,0.0,0.0,,5.525,471.647,0.0,,329.231,903.541,17.869,17.869,0.0,0.0,,127.175,0.0,33.4,3.9,89.875,145.044,1048.585,0.0,626.373,118.007,508.366,0.0,686.598,-37.604,1275.367,0.0,1275.367,2323.952,
12/31/2010,2470.969,703.519,703.519,0.0,496.271,496.271,0.0,402.768,211.4,72.2,119.2,-0.032,224.69,,,,,106.371,1827.248,277.55,,,0.0,,,,366.171,256.646,206.946,49.7,,,109.525,643.721,,386.98,120.687,,266.293,7.233,0.0,,,,7.233,469.013,,,340.974,863.226,16.094,16.094,,,,123.327,,,,123.327,139.421,1002.647,0.0,726.759,119.894,606.865,0.0,783.087,-41.524,1468.322,0.0,1468.322,2470.969,
04/01/2011,2469.57,584.389,584.389,0.0,564.147,564.147,0.0,422.467,225.4,72.1,125.0,-0.033,235.091,,,,,117.048,1806.094,281.823,589.584,-307.761,0.0,,,,381.653,270.631,214.731,55.9,,,111.022,663.476,,390.881,122.92,,267.961,130.102,119.343,,,,10.759,497.819,,,355.024,1018.802,12.5,12.5,,,,122.545,,,,122.545,135.045,1153.847,0.0,645.826,116.953,528.873,0.0,701.778,-31.881,1315.723,0.0,1315.723,2469.57,
07/01/2011,2513.279,567.922,567.922,0.0,581.862,581.862,0.0,438.483,234.7,81.3,122.5,-0.017,249.185,,,,,130.96,1837.452,283.185,,,0.0,,,,392.642,272.163,216.063,56.1,,,120.479,675.827,,420.227,119.836,,300.391,11.689,0.0,,,,11.689,499.929,,,368.717,931.845,6.25,6.25,,,,121.137,,,,121.137,127.387,1059.232,0.0,713.475,117.075,596.4,0.0,768.81,-28.238,1454.047,0.0,1454.047,2513.279,
09/30/2011,2498.761,583.662,564.457,19.205,635.153,635.153,0.0,409.962,231.9,54.5,123.6,-0.038,225.84,,,10.8,,111.875,1854.617,285.894,601.094,-315.2,0.0,,,,358.25,268.452,212.452,56.0,,,78.998,644.144,,444.955,154.946,,290.009,191.276,181.4,0.0,0.0,,9.876,489.681,0.0,,349.508,1125.912,6.25,6.25,0.0,0.0,,122.708,0.0,40.3,3.2,79.208,128.958,1254.87,0.0,613.266,112.344,500.922,0.0,677.473,-46.848,1243.891,0.0,1243.891,2498.761,
12/30/2011,2581.331,631.606,606.317,25.289,577.253,577.253,0.0,444.665,232.8,72.4,139.5,-0.035,254.153,,,,,140.677,1907.677,280.832,,,0.0,,,,392.822,276.817,213.017,63.8,,,116.005,673.654,,402.104,129.888,,272.216,181.25,175.0,,,,6.25,508.969,,,366.937,1092.323,6.25,6.25,,,,123.405,,,,123.405,129.655,1221.978,0.0,642.813,112.784,530.029,0.0,767.701,-51.161,1359.353,0.0,1359.353,2581.331,
03/30/2012,2663.17,648.351,616.727,31.624,637.402,637.402,0.0,444.8,226.6,80.5,137.7,0.0,249.717,,,,,136.575,1980.27,282.239,,,0.0,,,,400.661,233.047,214.547,18.5,,,167.614,682.9,,415.755,142.635,,273.12,155.519,149.269,,,,6.25,530.532,,,388.464,1101.806,6.25,6.25,,,,119.131,,,,119.131,125.381,1227.187,0.0,681.943,111.805,570.138,0.0,798.996,-44.956,1435.983,0.0,1435.983,2663.17,
06/29/2012,2717.953,680.541,633.386,47.155,608.834,608.834,0.0,464.436,232.6,81.8,150.0,0.036,263.676,,,,,150.43,2017.487,287.336,636.607,-349.271,0.0,,,,413.13,246.958,224.058,22.9,,,166.172,700.466,,431.953,147.248,,284.705,168.76,168.76,,,,0.0,529.614,,,403.266,1130.327,6.25,6.25,,,,118.051,,,,118.051,124.301,1254.628,0.0,679.654,110.711,568.943,0.0,834.851,-51.18,1463.325,0.0,1463.325,2717.953,
09/28/2012,2878.726,754.279,704.57,49.709,691.806,691.806,0.0,457.869,237.3,75.6,145.0,-0.031,266.561,,,,,149.975,2170.515,296.592,653.392,-356.8,0.0,,,,411.619,249.042,222.242,26.8,,,162.577,708.211,,580.604,180.736,63.3,336.568,155.0,155.0,0.0,0.0,,0.0,500.927,0.0,,131.471,1236.531,6.25,6.25,0.0,0.0,,126.169,0.0,43.6,,82.569,132.419,1368.95,0.0,673.282,109.407,563.875,0.0,893.115,-56.621,1509.776,0.0,1509.776,2878.726,
12/28/2012,2938.564,807.293,755.489,51.804,637.473,637.473,0.0,499.616,255.0,94.1,150.5,0.016,283.931,,,,,168.017,2228.313,298.533,,,0.0,,,,411.718,249.914,223.914,26.0,,,161.804,710.251,,451.957,145.172,,306.785,200.0,200.0,,,,,579.815,,,446.934,1231.772,6.25,6.25,,,,123.654,,,,123.654,129.904,1361.676,0.0,718.568,109.322,609.246,0.0,909.723,-51.403,1576.888,0.0,1576.888,2938.564,
03/29/2013,3062.079,795.87,739.733,56.137,722.979,722.979,0.0,502.598,252.8,85.1,164.7,-0.002,304.907,,56.1,,,133.494,2326.354,302.743,,,0.0,,,,432.982,246.798,222.198,24.6,,,186.184,735.725,,473.453,179.859,,293.594,231.873,231.873,,,,,583.673,,,434.297,1288.999,6.25,6.25,,,,138.963,,,,138.963,145.213,1434.212,0.0,737.091,108.522,628.569,0.0,945.251,-54.475,1627.867,0.0,1627.867,3062.079,
06/28/2013,3059.055,825.044,765.567,59.477,655.13,655.13,0.0,536.693,270.9,93.8,172.0,-0.007,300.172,,59.5,,,125.893,2317.039,306.341,700.069,-393.728,0.0,,,,435.675,246.546,222.946,23.6,,,189.129,742.016,,446.982,176.91,,270.072,174.374,174.374,,,,,610.256,,,456.892,1231.612,0.0,0.0,,,,143.893,,,,143.893,143.893,1375.505,0.0,741.78,107.774,634.006,0.0,995.165,-53.395,1683.55,0.0,1683.55,3059.055,
09/27/2013,3468.474,1180.561,1117.861,62.7,698.254,698.254,0.0,535.223,276.6,91.6,167.0,0.023,290.745,,,,,168.495,2704.783,315.331,715.991,-400.66,0.0,,,,448.36,195.635,225.335,-29.7,3.1,,249.625,763.691,,554.056,194.272,40.0,319.784,56.25,0.0,0.0,0.0,,56.25,550.273,0.0,,159.694,1160.579,450.0,450.0,0.0,0.0,,144.048,0.0,18.0,,126.048,594.048,1754.627,0.0,743.575,106.491,637.084,0.0,1010.343,-40.071,1713.847,0.0,1713.847,3468.474,
12/27/2013,3391.234,1045.174,971.193,73.981,708.226,708.226,0.0,561.802,285.3,104.0,172.5,0.002,291.147,,,,,172.875,2606.349,321.005,,,0.0,,,,463.88,250.355,226.955,23.4,,,213.525,784.885,,485.966,176.86,,309.106,56.25,0.0,,,,56.25,590.928,,,201.899,1133.144,425.0,425.0,,,,133.501,,,,133.501,558.501,1691.645,0.0,743.395,105.316,638.079,0.0,992.12,-35.926,1699.589,0.0,1699.589,3391.234,
03/28/2014,3475.838,1018.441,938.997,79.444,786.029,786.029,0.0,561.194,287.5,106.2,167.5,-0.006,312.64,,,,,175.281,2678.304,325.842,750.109,-424.267,0.0,,,,471.692,249.329,226.829,22.5,,,222.363,797.534,,540.889,170.364,,370.525,56.25,0.0,,,,56.25,637.597,,,219.35,1234.736,412.5,412.5,,,,149.586,,,,149.586,562.086,1796.822,0.0,754.703,104.019,650.684,0.0,961.948,-37.635,1679.016,0.0,1679.016,3475.838,
06/27/2014,3474.875,986.764,925.987,60.777,747.346,747.346,0.0,586.071,300.9,115.6,169.6,-0.029,304.575,,,,,183.019,2624.756,328.646,762.307,-433.661,0.0,,,,521.473,267.83,236.13,31.7,,,253.643,850.119,,488.684,173.359,,315.325,79.582,29.582,,,,50.0,641.672,,,223.405,1209.938,400.0,400.0,,,,150.024,,,,150.024,550.024,1759.962,0.0,764.28,103.14,661.14,0.0,989.328,-38.695,1714.913,0.0,1714.913,3474.875,
09/26/2014,3357.29,915.451,849.275,66.176,731.929,731.929,0.0,572.261,296.1,124.5,151.7,-0.039,274.524,,,,,148.562,2494.165,337.999,775.999,-438.0,0.0,,,,525.126,336.426,240.626,95.8,5.3,,183.4,863.125,,542.686,187.377,30.9,324.409,50.0,0.0,0.0,0.0,,50.0,608.968,0.0,,187.123,1201.654,387.5,387.5,0.0,0.0,,151.716,0.0,24.3,,127.416,539.216,1740.87,0.0,743.79,100.942,642.848,0.0,931.241,-58.611,1616.42,0.0,1616.42,3357.29,
01/02/2015,3396.302,972.881,904.359,68.522,663.041,663.041,0.0,630.872,319.9,125.8,185.2,-0.028,285.571,,,,,164.24,2552.365,335.325,,,0.0,,,,508.612,311.702,237.702,74.0,,,196.91,843.937,,447.412,142.804,,304.608,150.0,100.0,,,,50.0,659.518,,,226.472,1256.93,375.0,375.0,,,,146.47,,,,146.47,521.47,1778.4,0.0,759.425,100.327,659.098,0.0,927.205,-70.505,1616.125,1.777,1617.902,3396.302,
04/03/2015,3459.536,932.298,862.223,70.075,707.927,707.927,0.0,651.779,328.0,136.8,187.0,-0.021,298.347,,,,,177.77,2590.351,334.807,,,0.0,,,,534.378,305.033,232.633,72.4,,,229.345,869.185,,449.452,164.075,,285.377,150.0,100.0,,,,50.0,671.316,,,223.561,1270.768,362.5,362.5,,,,147.945,,,,147.945,510.445,1781.213,0.0,787.549,100.201,687.348,0.0,975.383,-88.623,1674.309,4.014,1678.323,3459.536,
07/03/2015,3531.579,1023.136,951.437,71.699,673.706,673.706,0.0,640.101,357.0,91.4,191.7,0.001,311.992,,,,,187.13,2648.935,343.417,,,0.0,,,,539.227,343.834,241.734,102.1,,,195.393,882.644,,473.369,180.468,,292.901,144.451,94.451,,,,50.0,670.826,,,203.626,1288.646,350.0,350.0,,,,149.999,,,,149.999,499.999,1788.645,0.0,798.502,99.511,698.991,0.0,1016.547,-86.483,1728.566,14.368,1742.934,3531.579,
10/02/2015,3578.7,845.5,845.5,0.0,780.9,770.9,10.0,612.6,348.3,98.2,166.1,0.0,154.0,,,119.4,,154.0,2393.0,379.2,852.9,-473.7,46.1,,,46.1,760.4,356.1,283.5,72.6,4.3,,280.6,1185.7,,550.1,202.9,,347.2,158.4,108.4,0.0,0.0,,50.0,668.2,0.0,,0.0,1376.7,337.5,337.5,0.0,0.0,,138.2,0.0,24.7,,113.5,475.7,1852.4,0.0,780.3,98.1,682.2,0.0,1017.8,-86.5,1711.6,14.7,1726.3,3578.7,
01/01/2016,3726.662,953.377,953.377,0.0,768.548,768.548,0.0,613.069,375.9,88.4,148.8,-0.031,305.222,,,,,174.693,2640.216,372.858,,,0.0,,,,713.588,398.773,281.773,117.0,,,314.815,1086.446,,526.707,173.996,,352.711,383.249,333.249,,,,50.0,679.099,,,176.228,1589.055,345.0,345.0,,,,150.543,,,,150.543,495.543,2084.598,0.0,755.864,95.999,659.865,0.0,962.324,-90.384,1627.804,14.26,1642.064,3726.662,
04/01/2016,3866.258,961.1,961.1,0.0,852.634,852.634,0.0,653.328,386.1,102.5,164.7,0.028,306.155,,,,,177.251,2773.217,374.356,,,0.0,,,,718.685,396.347,283.947,112.4,,,322.338,1093.041,,525.388,174.178,,351.21,481.635,431.635,,,,50.0,687.117,,,164.891,1694.14,312.5,312.5,,,,155.748,,,,155.748,468.248,2162.388,0.0,754.712,95.55,659.162,0.0,1016.027,-80.968,1689.771,14.099,1703.87,3866.258,
07/01/2016,3759.452,835.936,835.936,0.0,846.237,840.437,5.8,682.49,416.4,92.1,174.0,-0.01,181.96,,,117.918,,181.96,2546.623,372.496,,,47.8,,,47.8,792.533,425.294,282.894,142.4,,,249.321,1212.829,,545.146,180.338,,364.808,401.441,351.441,,,,50.0,671.124,,,140.077,1617.711,300.0,300.0,,,,139.554,,,,139.554,439.554,2057.265,0.0,753.339,94.306,659.033,0.0,1018.932,-84.062,1688.209,13.978,1702.187,3759.452,
09/30/2016,3814.8,906.7,811.4,95.3,775.4,769.6,5.8,442.4,257.9,69.6,114.9,0.0,490.9,,,136.8,4.2,135.3,2615.4,258.6,630.1,-371.5,59.2,,,59.2,881.6,304.1,220.0,84.1,0.0,,167.8,1199.4,,542.8,159.2,,383.6,379.0,329.6,0.0,0.0,,49.4,691.6,0.0,,0.0,1613.4,286.9,286.9,0.0,0.0,,160.0,0.0,39.0,,116.8,446.9,2060.3,0.0,772.3,93.7,678.6,0.0,1069.0,-100.8,1740.5,14.0,1754.5,3814.8,
12/30/2016,3684.8,814.7,814.7,0.0,808.0,801.7,6.3,661.6,435.0,84.6,142.0,0.0,137.0,,,150.8,,137.0,2421.3,375.1,,,70.6,,,70.6,817.8,391.1,291.7,99.4,,,275.9,1263.5,,557.9,174.8,,383.1,332.6,270.7,,,,61.9,633.6,,,0.0,1524.1,274.6,274.6,,,,146.8,,,,146.8,421.4,1945.5,0.0,788.0,93.5,694.5,0.0,1049.9,-113.1,1724.8,14.5,1739.3,3684.8,
03/31/2017,3118.8,705.5,705.5,0.0,766.9,761.5,5.4,453.7,267.8,84.2,101.7,0.0,215.4,,,138.0,0.0,201.5,2141.5,252.6,,,75.7,,,75.7,649.0,294.2,217.6,76.6,,,211.5,977.3,,489.8,144.0,,345.8,269.3,219.9,,,,49.4,646.3,,,0.0,1405.4,277.2,277.2,,,,143.6,,,,143.6,420.8,1826.2,0.0,759.3,91.8,667.5,0.0,638.6,-109.4,1288.5,4.1,1292.6,3118.8,
06/30/2017,3059.0,658.2,658.2,0.0,752.5,747.5,5.0,460.2,297.1,56.5,106.6,0.0,187.7,,,141.7,0.0,168.8,2058.6,249.3,,,27.0,,,27.0,724.1,295.0,220.8,74.2,,,282.3,1000.4,,508.2,153.3,,354.9,114.1,64.7,,,,49.4,650.9,,,0.0,1273.2,249.9,249.9,,,,141.6,,,,141.6,391.5,1664.7,0.0,790.4,91.7,698.7,0.0,693.6,-94.0,1390.0,4.3,1394.3,3059.0,
09/29/2017,3179.4,716.2,716.2,0.0,828.5,823.5,5.0,439.7,296.5,47.7,95.5,0.0,205.9,0.0,,138.8,0.0,194.8,2190.3,255.3,655.1,-399.8,146.5,59.8,,86.7,587.3,294.2,222.6,71.6,3.6,27.1,123.6,989.1,,557.0,162.3,,394.7,350.0,350.0,0.0,0.0,,0.0,643.1,0.0,0.0,0.0,1550.1,0.0,0.0,0.0,0.0,,130.0,0.0,19.2,,110.8,130.0,1680.1,0.0,807.8,91.7,716.1,0.0,756.0,-68.8,1495.0,4.3,1499.3,3179.4,
12/29/2017,3299.8,822.6,822.6,0.0,910.1,880.1,30.0,431.4,319.8,47.6,64.0,0.0,187.5,,,112.8,,176.2,2351.6,250.4,,,56.0,,,56.0,641.8,289.0,223.4,65.6,,,240.0,948.2,,502.0,152.0,,350.0,340.0,340.0,,,,,774.4,,,0.0,1616.4,0.0,,,,,292.4,,,,292.4,292.4,1908.8,0.0,832.1,91.6,740.5,0.0,620.2,-65.7,1386.6,4.4,1391.0,3299.8,
03/30/2018,3307.5,739.9,739.9,0.0,962.0,936.7,25.3,433.8,306.5,54.1,73.2,0.0,209.7,,,114.9,,201.1,2345.4,247.0,,,94.4,,,94.4,620.7,318.2,236.2,82.0,,,187.6,962.1,,530.0,164.9,,365.1,230.0,230.0,,,,,770.2,,,0.0,1530.2,0.0,0.0,,,,320.7,,,,320.7,320.7,1850.9,0.0,846.4,91.7,754.7,0.0,664.2,-58.4,1452.2,4.4,1456.6,3307.5,
06/29/2018,3171.8,536.0,536.0,0.0,958.7,933.6,25.1,469.2,334.4,54.2,80.6,0.0,229.1,,,106.4,,224.7,2193.0,265.9,,,82.2,,,82.2,630.7,319.3,239.9,79.4,,,205.0,978.8,,568.2,189.2,,379.0,18.2,18.2,,,,,792.7,,,0.0,1379.1,0.0,0.0,,,,291.2,,,,291.2,291.2,1670.3,0.0,863.3,91.5,771.8,0.0,704.6,-70.7,1497.2,4.3,1501.5,3171.8,
