Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,2363.294,32.995,32.596,0.399,335.779,335.779,,457.204,197.782,12.759,246.663,0.0,135.392,,,,961.37,501.334,1031.478,-530.144,0.0,900.59,789.676,647.566,142.11,,110.914,1401.924,,103.978,103.978,,,,15.957,15.957,0.0,0.0,,,279.587,,,,279.587,399.522,668.969,668.969,0.0,0.0,,384.316,,,384.316,1053.285,1452.807,0.0,93.968,,,-701.825,1627.386,-109.042,910.487,0.0,910.487,2363.294,
03/31/2005,2373.345,23.175,22.813,0.362,374.065,391.013,,441.798,189.317,15.961,236.52,0.0,134.213,,,,973.251,491.721,1023.693,-531.972,0.0,908.373,785.908,647.566,138.342,,122.465,1400.094,,109.449,109.449,,,,68.754,68.754,0.0,0.0,,,234.456,,,,234.456,412.659,660.862,660.862,0.0,0.0,,397.316,,,397.316,1058.178,1470.837,0.0,91.398,,,-715.688,1663.411,-136.613,902.508,0.0,902.508,2373.345,
06/30/2005,2367.008,60.225,59.864,0.361,551.79,374.952,,239.026,,11.822,227.204,0.0,132.711,,,,983.752,484.069,1005.491,-521.422,0.0,899.187,782.141,647.566,134.575,,117.046,1383.256,,106.299,106.299,,,,614.992,,,,,,219.895,,,,219.895,941.186,139.42,,,,,397.837,,,397.837,537.257,1478.443,0.0,89.972,,,-741.07,1702.72,-163.057,888.565,0.0,888.565,2367.008,
09/30/2005,2415.153,28.647,28.288,0.359,338.828,353.935,,437.294,200.466,12.185,224.643,0.0,160.573,,,,965.342,494.18,1026.887,-532.707,0.0,955.631,778.373,647.566,130.807,,177.258,1449.811,,98.72,98.72,,,,552.609,552.609,0.0,0.0,,,276.26,,,,276.26,927.589,136.374,136.374,0.0,0.0,,422.639,,,422.639,559.013,1486.602,0.0,89.488,,,-759.061,1754.011,-155.887,928.551,0.0,928.551,2415.153,
12/31/2005,2638.196,272.897,272.545,0.352,304.823,319.644,,430.794,197.268,11.866,221.66,0.0,182.76,,,,1191.274,499.145,1025.707,-526.562,0.0,947.777,772.651,665.582,107.069,,175.126,1446.922,,98.588,98.588,,,,819.392,819.392,0.0,0.0,,,284.716,,,,284.716,1202.696,131.281,131.281,0.0,0.0,,388.872,,,388.872,520.153,1722.849,0.0,86.364,,,-772.717,1752.055,-150.355,915.347,0.0,915.347,2638.196,
03/31/2006,2586.947,205.581,205.251,0.33,348.466,348.466,,437.56,200.76,11.6,225.2,0.0,161.955,,,,1153.562,485.624,1018.297,-532.673,0.0,947.761,768.941,665.582,103.359,,178.82,1433.385,,105.298,105.298,,,,805.705,,,,,,265.264,,,,265.264,1176.267,130.155,,,,,390.284,,,390.284,520.439,1696.706,0.0,87.166,,,-841.158,1788.945,-144.712,890.241,0.0,890.241,2586.947,
06/30/2006,2452.58,30.152,29.833,0.319,375.625,389.638,,443.339,203.649,12.075,227.615,0.0,146.418,,,,995.534,487.631,1038.542,-550.911,0.0,969.415,765.23,665.582,99.648,,204.185,1457.046,,107.633,107.633,,,,308.936,,,,,,287.892,,,,287.892,704.461,415.791,,,,,386.33,,,386.33,802.121,1506.582,0.0,107.847,,,-838.253,1833.3,-156.896,945.998,0.0,945.998,2452.58,
09/30/2006,2581.954,163.084,162.763,0.321,373.22,387.359,,433.458,200.978,13.76,218.72,0.0,164.467,,,,1134.229,479.468,1032.26,-552.792,0.0,968.257,761.519,665.582,95.937,,206.738,1447.725,,104.717,104.717,,,,302.663,,,,,,327.421,,,,327.421,734.801,505.598,,,,,382.443,,,382.443,888.041,1622.842,0.0,108.678,,,-890.172,1880.381,-139.775,959.112,0.0,959.112,2581.954,
12/31/2006,2478.904,115.112,114.508,0.604,357.155,357.155,,446.606,213.675,12.686,220.245,0.0,160.93,,,,1079.803,495.124,1074.772,-579.648,0.0,903.977,745.716,665.582,80.134,,158.261,1399.101,,111.661,111.661,,,,15.897,,,,,,319.213,,,,319.213,446.771,791.443,,,,,335.522,,,335.522,1126.965,1573.736,0.0,111.105,,,-918.664,1909.599,-196.872,905.168,0.0,905.168,2478.904,
03/31/2007,2497.393,83.732,83.205,0.527,400.179,400.179,,445.204,214.871,14.893,215.44,0.0,191.197,,,,1120.312,487.035,1086.678,-599.643,,890.046,742.16,665.582,76.578,,147.886,1377.081,,117.286,117.286,,,,12.717,,,,,,214.061,,,,214.061,344.064,799.735,,,,,414.01,,,414.01,1213.745,1557.809,,113.579,,,-933.926,1952.231,-192.3,939.584,,939.584,2497.393,
06/30/2007,2546.988,124.754,124.171,0.583,415.011,427.608,,454.737,218.854,9.201,226.682,0.0,159.814,,,,1154.316,482.861,1103.172,-620.311,0.0,909.811,738.605,665.582,73.023,,171.206,1392.672,,114.157,114.157,,,,18.982,,,,,,218.808,,,,218.808,351.947,785.774,,,,,414.611,,,414.611,1200.385,1552.332,0.0,99.293,,,-945.781,2011.852,-170.708,994.656,0.0,994.656,2546.988,
09/30/2007,2533.659,62.564,61.964,0.6,430.661,443.493,,467.903,232.905,9.671,225.327,0.0,157.133,,,,1118.261,492.593,1145.395,-652.802,0.0,922.805,735.049,665.582,69.467,,187.756,1415.398,,116.919,116.919,,,,52.578,,,,,,244.511,,,,244.511,414.008,1134.493,,,,,437.451,,,437.451,1571.944,1985.952,0.0,57.339,,,-1388.904,2050.343,-171.071,547.707,0.0,547.707,2533.659,
12/31/2007,2726.314,152.075,151.471,0.604,400.527,412.221,,484.222,237.943,10.707,235.572,0.0,119.269,,,,1156.093,508.82,1165.082,-656.262,0.0,1061.401,732.836,665.582,67.254,,328.565,1570.221,,130.992,130.992,,,,152.473,,,,,,259.978,,,,259.978,543.443,1060.168,,,,,505.506,,,505.506,1565.674,2109.117,0.0,69.465,,,-1386.858,2078.937,-144.347,617.197,0.0,617.197,2726.314,
03/31/2008,2740.855,61.164,60.458,0.706,451.29,464.251,,512.034,264.303,10.432,237.299,0.0,155.652,,,,1180.14,523.42,1229.985,-706.565,,1037.295,731.298,665.582,65.716,,305.997,1560.715,,133.236,133.236,,,,152.869,,,,,,231.884,,,,231.884,517.989,1071.342,,,,,568.373,,,568.373,1639.715,2157.704,0.0,66.221,,,-1407.936,2100.82,-175.954,583.151,0.0,583.151,2740.855,
06/30/2008,2818.778,119.545,119.49,0.055,464.487,477.195,,525.651,259.05,14.187,252.414,0.0,169.338,,,,1279.021,514.92,1220.772,-705.852,0.0,1024.837,729.759,665.582,64.177,,295.078,1539.757,,137.178,137.178,,,,147.562,,,,,,258.091,,,,258.091,542.831,1068.884,,,,,564.078,,,564.078,1632.962,2175.793,0.0,69.496,,,-1403.807,2149.779,-172.483,642.985,0.0,642.985,2818.778,
09/30/2008,2775.734,109.36,108.736,0.624,458.498,470.363,,509.281,247.392,13.483,248.406,0.0,162.27,,,,1239.409,503.544,1202.945,-699.401,,1032.781,728.221,665.582,62.639,,304.56,1536.325,,115.511,115.511,,,,58.631,,,,,,246.53,,,,246.53,420.672,1131.418,,,,,499.612,,,499.612,1631.03,2051.702,0.0,117.021,,,-1446.092,2187.81,-134.707,724.032,0.0,724.032,2775.734,
12/31/2008,2749.913,178.828,178.467,0.361,400.971,400.971,,479.567,235.324,10.975,233.268,0.0,101.702,,,,1161.068,496.856,1171.908,-675.052,,1091.989,740.982,665.582,75.4,,351.007,1588.845,,114.997,114.997,,,,101.982,,,,,,234.062,,,,234.062,451.041,1153.672,,,,,572.089,,,572.089,1725.761,2176.802,,120.543,,,-1444.968,2222.641,-325.105,573.111,,573.111,2749.913,
03/31/2009,2619.632,87.917,87.589,0.328,418.384,418.384,0.0,452.282,224.326,9.675,218.281,0.0,93.474,,155.245,77.955,1052.057,474.382,1144.359,-669.977,0.0,1093.193,725.144,665.582,59.562,,212.804,1567.575,,123.029,95.303,,,27.726,90.465,40.465,,,,50.0,133.179,57.875,,,133.179,346.673,1124.903,1124.903,,,,502.463,,276.969,167.619,1627.366,1974.039,0.0,128.055,14.47,113.585,-1442.849,2250.165,-297.659,637.712,7.881,645.593,2619.632,
06/30/2009,2775.538,164.159,163.815,0.344,471.767,471.767,0.0,441.007,224.486,9.691,206.83,0.0,110.278,,153.039,95.173,1187.211,488.79,1216.18,-727.39,0.0,1099.537,723.605,665.582,58.023,,222.893,1588.327,,175.975,117.892,,19.748,38.335,73.351,0.0,,,,73.351,159.083,57.118,,,159.083,408.409,1140.929,1140.929,,,,506.979,,279.426,170.435,1647.908,2056.317,0.0,118.714,14.47,104.244,-1430.42,2278.499,-254.2,712.593,6.628,719.221,2775.538,
09/30/2009,2790.761,154.572,154.572,0.0,477.218,477.218,0.0,435.744,227.513,10.855,197.376,0.0,124.247,,155.852,107.588,1191.781,492.163,1249.198,-757.035,0.0,1106.817,722.068,665.582,56.486,,228.897,1598.98,,195.54,140.597,,0.0,54.943,1.582,0.0,,,,1.582,160.045,56.131,,,160.045,357.167,1156.027,1156.027,,,,514.779,,280.533,178.115,1670.806,2027.973,0.0,122.273,14.47,107.803,-1429.493,2311.544,-248.446,755.878,6.91,762.788,2790.761,
12/31/2009,2644.774,80.135,80.135,0.0,444.265,444.265,0.0,444.977,228.999,9.173,206.805,0.0,158.689,0.0,129.72,103.687,1128.066,501.293,1265.885,-764.592,0.0,1015.415,720.53,665.582,54.948,61.881,103.284,1516.708,,180.813,161.027,0.0,19.786,0.0,76.78,0.0,0.0,0.0,,76.78,226.861,54.884,0.0,,226.861,484.454,934.749,934.749,0.0,0.0,,453.661,0.0,240.95,157.827,1388.41,1872.864,0.0,124.844,14.47,110.374,-1424.072,2339.205,-270.974,769.003,2.907,771.91,2644.774,
03/31/2010,2678.226,89.818,89.818,0.0,468.82,468.82,0.0,446.912,243.089,10.432,193.391,0.0,165.384,,131.779,105.696,1170.934,489.759,1254.523,-764.764,0.0,1017.533,718.991,665.582,53.409,,166.763,1507.292,,213.479,154.451,,19.843,39.185,80.782,0.0,,,,80.782,181.081,53.603,,,176.086,475.342,934.076,934.076,,,,451.937,,241.256,157.078,1386.013,1861.355,0.0,125.053,14.47,110.583,-1414.92,2383.145,-279.972,813.306,3.565,816.871,2678.226,
06/30/2010,2726.882,110.552,110.552,0.0,475.996,475.996,0.0,454.608,237.273,9.041,208.294,0.0,182.464,,136.143,115.9616,1223.62,482.041,1234.109,-752.068,0.0,1021.221,717.452,665.582,51.87,,167.626,1503.262,,263.786,155.056,29.19,19.964,59.576,48.739,0.0,,,,48.739,182.834,52.576,,,176.434,495.359,934.6,934.6,,,,448.892,,241.669,154.647,1383.492,1878.851,0.0,114.972,14.47,100.502,-1396.918,2430.322,-303.606,844.77,3.261,848.031,2726.882,
09/30/2010,2864.307,114.885,114.885,0.0,511.973,511.973,0.0,503.991,267.479,8.951,227.561,0.0,197.301,,140.441,122.5999,1328.15,505.673,1323.9,-818.227,0.0,1030.484,715.934,665.582,50.352,,174.109,1536.157,,317.993,169.652,42.597,21.576,84.168,137.872,37.872,,,,100.0,187.732,51.71,,,160.932,643.597,810.719,810.719,,,,459.119,,242.744,164.665,1269.838,1913.435,0.0,121.196,14.47,106.726,-1394.453,2485.785,-265.374,947.154,3.718,950.872,2864.307,
12/31/2010,2872.455,131.332,131.332,0.0,451.804,451.804,0.0,531.675,270.191,6.211,255.273,0.0,210.384,0.0,122.8,131.637,1325.195,538.118,1344.883,-806.765,0.0,1009.142,714.416,665.582,48.834,66.274,105.652,1547.26,,221.81,200.153,0.0,21.657,0.0,133.899,0.0,0.0,0.0,,133.899,305.242,50.917,0.0,,288.532,660.951,787.668,787.668,0.0,0.0,,420.681,0.0,221.985,147.779,1208.349,1869.3,0.0,138.279,14.47,123.809,-1383.212,2519.706,-275.351,999.422,3.733,1003.155,2872.455,
03/31/2011,2946.546,111.97,111.97,0.0,520.078,520.078,0.0,559.55,286.744,9.455,263.351,0.0,196.021,,120.793,135.395,1387.619,551.082,1372.848,-821.766,0.0,1007.845,712.899,665.582,47.317,,174.153,1558.927,,247.452,185.205,,21.733,40.514,185.108,0.0,,,,185.108,201.412,50.16,,,179.673,633.972,786.98,786.98,,,,422.748,,222.905,149.683,1209.728,1843.7,0.0,139.918,14.47,125.448,-1377.499,2582.057,-245.914,1098.562,4.284,1102.846,2946.546,
06/30/2011,3008.601,123.431,123.431,0.0,545.55,545.55,0.0,568.162,284.327,8.969,274.866,0.0,202.087,,115.099,145.353,1439.23,564.693,1398.853,-834.16,0.0,1004.678,711.381,665.582,45.799,,178.198,1569.371,,233.135,166.438,,21.825,44.872,216.345,0.0,,,,216.345,179.172,49.403,,,165.701,628.652,767.353,767.353,,,,423.882,,223.602,150.877,1191.235,1819.887,0.0,138.04,14.47,123.57,-1359.665,2636.419,-230.179,1184.615,4.099,1188.714,3008.601,
09/30/2011,2953.529,107.283,107.283,0.0,518.967,518.967,0.0,534.765,250.044,9.015,275.706,0.0,222.422,,119.433,161.476,1383.437,563.691,1383.563,-819.872,0.0,1006.401,709.863,665.582,44.281,,177.105,1570.092,,258.424,180.931,,29.965,47.528,154.652,0.0,,,,154.652,162.186,48.611,,,155.477,575.262,757.07,757.07,,,,422.733,,223.794,150.328,1179.803,1755.065,0.0,140.134,14.47,125.664,-1357.496,2693.584,-280.847,1195.375,3.089,1198.464,2953.529,
12/31/2011,2965.581,88.279,88.279,0.0,472.346,472.346,0.0,544.439,248.05,6.992,289.397,0.0,212.156,0.0,152.118,143.01,1317.22,608.065,1432.094,-824.029,0.0,1040.296,708.345,665.582,42.763,67.518,112.315,1648.361,,233.845,208.759,0.0,25.086,0.0,116.688,0.0,0.0,0.0,,116.688,214.033,47.855,0.0,,208.611,564.566,778.248,778.248,0.0,0.0,,515.36,0.0,315.633,151.872,1293.608,1858.174,0.0,143.101,14.47,128.631,-1356.273,2692.893,-375.309,1104.412,2.995,1107.407,2965.581,
03/31/2012,3013.398,76.526,76.526,0.0,521.606,521.606,0.0,555.017,271.859,7.382,275.776,0.0,192.216,,165.532,131.325,1345.365,611.441,1463.268,-851.827,0.0,1056.592,706.827,665.582,41.245,,184.233,1668.033,,251.217,189.223,,25.12,36.874,92.594,0.0,,,,92.594,177.041,47.098,,,171.728,520.852,777.953,777.953,,,,513.537,,315.104,151.335,1291.49,1812.342,0.0,144.059,14.47,129.589,-1352.444,2748.828,-342.944,1197.499,3.557,1201.056,3013.398,
06/30/2012,3025.307,104.637,104.637,0.0,516.598,516.598,0.0,539.267,259.06,8.878,271.329,0.0,203.751,,161.033,139.226,1364.253,604.022,1446.488,-842.466,0.0,1057.032,705.307,665.582,39.725,,190.692,1661.054,,237.825,169.673,,25.131,43.021,87.478,0.0,,,,87.478,182.12,46.341,,,178.889,507.423,777.404,777.404,,,,513.969,,314.453,153.175,1291.373,1798.796,0.0,134.338,14.47,119.868,-1335.189,2812.293,-388.162,1223.28,3.231,1226.511,3025.307,
09/30/2012,3059.905,97.181,97.181,0.0,534.758,534.758,0.0,547.676,263.963,6.465,277.248,0.0,209.349,,157.629,148.755,1388.964,619.917,1495.298,-875.381,0.0,1051.024,703.788,665.582,38.206,,189.607,1670.941,,249.671,160.956,,27.608,61.107,226.722,0.0,,,,226.722,176.517,45.584,,,171.342,652.91,676.958,676.958,,,,479.227,,315.391,118.252,1156.185,1809.095,0.0,141.463,14.47,126.993,-1333.469,2800.927,-361.697,1247.224,3.586,1250.81,3059.905,
12/31/2012,3246.192,324.422,324.422,0.0,499.443,499.443,0.0,540.658,256.728,7.804,276.126,0.0,208.164,0.0,157.074,138.862,1572.687,654.641,1667.017,-1012.376,0.0,1018.864,702.27,665.582,36.688,33.345,126.175,1673.505,,199.272,199.272,0.0,0.0,0.0,150.071,0.0,0.0,0.0,,150.071,280.535,44.674,0.0,,275.006,629.878,881.104,881.104,0.0,0.0,,482.655,0.0,327.373,110.608,1363.759,1993.637,0.0,141.974,14.47,127.504,-1330.707,2841.166,-403.625,1248.808,3.747,1252.555,3246.192,
03/31/2013,3200.549,300.046,300.046,0.0,527.564,527.564,0.0,515.786,243.328,9.532,262.926,0.0,191.302,,155.423,130.845,1534.698,644.91,1524.274,-879.364,0.0,1020.941,700.752,665.582,35.17,,164.766,1665.851,,224.609,159.367,,27.736,37.506,100.206,0.0,,,,100.206,215.445,43.725,,,209.481,540.26,915.782,915.782,,,,433.655,,297.093,92.837,1349.437,1889.697,0.0,139.93,14.47,125.46,-1339.06,2904.131,-398.395,1306.606,4.246,1310.852,3200.549,
06/30/2013,3308.921,365.897,365.897,0.0,541.607,541.607,0.0,512.784,239.428,8.466,264.89,0.0,213.605,,154.966,148.417,1633.893,651.011,1545.74,-894.729,0.0,1024.017,699.234,665.582,33.652,,169.817,1675.028,,260.438,176.731,,27.744,55.963,100.175,0.0,,,,100.175,206.211,42.93,,,203.727,566.824,932.796,932.796,,,,434.871,,297.306,94.635,1367.667,1934.491,0.0,142.165,14.47,127.695,-1338.656,2978.709,-412.532,1369.686,4.744,1374.43,3308.921,
09/30/2013,3324.511,343.149,343.149,0.0,553.884,553.884,0.0,520.707,239.601,9.796,271.31,0.0,216.127,,160.932,150.059,1633.867,656.662,1579.546,-922.884,0.0,1033.982,697.716,665.582,32.134,,175.334,1690.644,,292.407,176.238,,31.877,84.292,0.144,0.0,,,,0.144,217.025,42.135,,,208.348,509.576,933.464,933.464,,,,441.941,,297.553,102.253,1375.405,1884.981,0.0,140.665,14.47,126.195,-1346.979,3045.829,-403.558,1435.957,3.573,1439.53,3324.511,
12/31/2013,3331.731,405.505,405.505,0.0,524.493,524.493,0.0,533.806,252.457,6.658,274.691,0.0,189.099,0.0,154.437,138.764,1652.903,687.215,1757.983,-1070.768,0.0,991.613,696.197,665.582,30.615,14.058,126.921,1678.828,,258.473,226.733,0.0,31.74,0.0,0.149,0.0,0.0,0.0,,0.149,301.744,41.339,0.0,,292.811,560.366,932.665,932.665,0.0,0.0,,371.649,0.0,238.225,92.085,1304.314,1864.68,0.0,145.931,14.47,131.461,-1365.805,3075.657,-392.711,1463.072,3.979,1467.051,3331.731,
03/31/2014,3321.353,268.584,268.584,0.0,574.678,574.678,0.0,552.116,250.614,16.413,285.089,0.0,174.473,,154.875,141.101,1569.851,696.234,1805.336,-1109.102,0.0,1055.268,759.316,676.051,83.265,,141.077,1751.502,,287.027,208.995,,31.676,46.356,2.291,0.0,,,,2.291,195.223,40.61,,,185.669,484.541,931.635,931.635,,,,384.239,,238.307,105.322,1315.874,1800.415,0.0,146.451,14.47,131.981,-1383.341,3150.688,-397.282,1516.516,4.422,1520.938,3321.353,
06/30/2014,3400.533,326.853,326.853,0.0,583.22,583.22,0.0,554.871,257.328,17.818,279.725,0.0,179.104,,151.83,145.614,1644.048,698.842,1814.663,-1115.821,0.0,1057.643,755.66,675.484,80.176,,150.153,1756.485,,279.302,195.251,,31.672,52.379,3.052,0.0,,,,3.052,186.296,47.957,,,183.724,468.65,932.621,932.621,,,,397.318,,238.531,110.83,1329.939,1798.589,0.0,146.242,14.47,131.772,-1393.531,3229.301,-383.714,1598.298,3.646,1601.944,3400.533,
09/30/2014,3476.509,404.836,404.836,0.0,562.617,562.617,0.0,556.302,264.531,17.25,274.521,0.0,188.854,,160.49,139.616,1712.609,700.948,1796.021,-1095.073,0.0,1062.952,753.881,675.484,78.397,,148.581,1763.9,,311.529,207.227,,37.931,66.371,9.528,0.0,,,,9.528,195.797,47.359,,,193.856,516.854,933.625,933.625,,,,382.376,,218.312,116.705,1316.001,1832.855,0.0,150.811,14.47,136.341,-1410.992,3298.761,-399.061,1639.519,4.135,1643.654,3476.509,
12/31/2014,3494.621,478.573,478.573,0.0,493.768,493.768,0.0,568.729,275.161,17.705,275.863,0.0,168.957,0.0,183.047,119.53,1710.027,720.268,1766.746,-1046.478,0.0,1064.326,752.041,675.484,76.557,1.338,127.9,1784.594,,267.834,229.866,0.0,37.968,0.0,8.09,0.0,0.0,0.0,,8.09,242.884,46.535,0.0,,241.823,518.808,934.232,934.232,0.0,0.0,,518.892,0.0,354.333,118.024,1453.124,1971.932,0.0,154.478,14.47,140.008,-1446.221,3350.734,-540.43,1518.561,4.128,1522.689,3494.621,
03/31/2015,3507.172,443.689,443.689,0.0,525.26,525.26,0.0,536.465,258.779,19.845,257.841,0.0,249.696,,178.948,180.228,1755.11,692.008,1713.269,-1021.261,0.0,1060.054,750.201,675.484,74.717,,130.905,1752.062,,295.224,215.915,,37.959,41.35,8.379,0.0,,,,8.379,183.717,45.815,,,173.162,487.32,935.17,935.17,,,,512.585,,353.748,113.022,1447.755,1935.075,0.0,150.089,14.47,135.619,-1450.49,3441.033,-573.315,1567.317,4.78,1572.097,3507.172,
06/30/2015,3653.628,377.254,377.254,0.0,566.414,566.414,0.0,561.715,268.015,19.075,274.625,0.0,216.871,,175.447,184.574,1722.254,714.809,1778.469,-1063.66,0.0,1216.565,908.974,752.726,156.248,,132.144,1931.374,,327.256,241.532,,38.06,47.664,8.793,0.0,,,,8.793,187.472,45.081,,,181.383,523.521,989.196,989.196,,,,514.237,,353.914,115.242,1503.433,2026.954,0.0,147.521,14.47,133.051,-1476.62,3508.347,-556.248,1623.0,3.674,1626.674,3653.628,
09/30/2015,3911.685,272.276,272.276,0.0,569.608,569.608,0.0,589.463,284.503,19.338,285.622,0.0,207.404,,179.447,181.57,1638.751,708.902,1779.422,-1070.52,0.0,1564.032,1255.361,932.307,323.054,,129.224,2272.934,,354.567,254.344,,44.995,55.228,133.056,0.0,,,,133.056,199.697,44.154,,,193.709,687.32,1057.992,1057.992,,,,570.224,,354.507,171.563,1628.216,2315.536,0.0,151.256,14.47,136.786,-1517.659,3569.911,-611.636,1591.872,4.277,1596.149,3911.685,
12/31/2015,3702.01,181.988,181.988,0.0,537.896,537.896,0.0,572.047,282.181,17.45,272.416,0.0,145.178,0.0,166.323,133.708,1437.109,732.794,1812.283,-1079.489,0.0,1532.107,1247.393,941.389,306.004,4.096,114.295,2264.901,,330.325,285.501,0.0,44.824,0.0,132.349,0.0,0.0,0.0,,132.349,262.482,43.26,0.0,,257.354,725.156,935.373,935.373,0.0,0.0,,446.492,0.0,242.383,160.849,1381.865,2107.021,0.0,155.272,14.47,140.802,-1555.769,3604.254,-613.44,1590.317,4.672,1594.989,3702.01,
03/31/2016,4162.46,528.877,528.877,0.0,609.587,609.587,0.0,600.696,292.942,15.832,291.922,0.0,152.369,,160.99,143.425,1891.529,733.939,1839.244,-1105.305,0.0,1536.992,1253.265,951.177,302.088,,122.737,2270.931,,361.172,276.929,,44.64,39.603,133.692,0.0,,,,133.692,217.884,42.557,,,206.18,712.748,1369.955,1369.955,,,,444.197,,243.69,157.95,1814.152,2526.9,0.0,158.112,14.47,143.642,-1598.968,3678.219,-606.999,1630.364,5.196,1635.56,4162.46,
06/30/2016,4154.628,539.992,539.992,0.0,621.164,621.164,0.0,584.489,273.424,19.32,291.745,0.0,183.789,,139.023,163.251,1929.434,737.353,1850.356,-1113.003,0.0,1487.841,1229.381,940.544,288.837,,119.437,2225.194,,348.784,255.143,,44.588,49.053,133.473,0.0,,,,133.473,205.994,41.63,,,195.367,688.251,1357.684,1357.684,,,,430.761,,244.223,144.908,1788.445,2476.696,0.0,154.825,14.47,140.355,-1623.007,3750.364,-608.31,1673.872,4.06,1677.932,4154.628,
09/30/2016,4097.129,498.73,498.73,0.0,587.074,587.074,0.0,585.185,279.928,16.14,289.117,0.0,186.046,,148.621,177.086,1857.035,745.241,1876.926,-1131.685,0.0,1494.853,1226.119,941.511,284.608,,120.113,2240.094,,369.886,259.208,,50.871,59.807,257.675,0.0,,,,257.675,228.363,40.856,,,220.924,855.924,1110.201,1110.201,,,,432.806,,244.288,147.662,1543.007,2398.931,0.0,161.021,14.47,146.551,-1644.869,3789.271,-611.647,1693.776,4.422,1698.198,4097.129,
12/31/2016,4016.984,323.992,323.992,0.0,550.658,550.658,0.0,592.017,288.629,13.792,289.596,0.0,142.347,0.0,138.636,120.51,1609.014,775.716,1913.333,-1137.617,0.0,1632.254,1365.906,1000.123,365.783,4.343,123.369,2407.97,,325.493,274.815,0.0,50.678,0.0,258.516,0.0,0.0,0.0,,258.516,314.288,39.816,0.0,,311.308,898.297,1066.855,1066.855,0.0,0.0,,420.698,0.0,243.407,137.475,1487.553,2385.85,0.0,166.951,14.47,152.481,-1679.147,3818.535,-680.095,1626.244,4.89,1631.134,4016.984,
03/31/2017,4252.259,300.067,300.067,0.0,637.521,637.521,0.0,604.251,306.308,18.1,279.843,0.0,169.594,,148.258,162.798,1711.433,791.92,1975.76,-1183.84,0.0,1748.906,1510.683,1120.471,390.212,,89.965,2540.826,,371.709,277.421,,50.507,43.781,365.669,0.0,,,,365.669,248.446,39.162,,,242.521,985.824,1186.417,1186.417,,,,448.501,,250.493,158.846,1634.918,2620.742,0.0,169.884,14.47,155.414,-1713.294,3850.955,-681.468,1626.077,5.44,1631.517,4252.259,
06/30/2017,4618.875,491.386,491.386,0.0,665.511,665.511,0.0,623.762,309.544,17.828,296.39,0.0,213.267,,150.359,204.285,1993.926,811.826,2022.866,-1211.04,0.0,1813.123,1571.229,1145.165,426.064,,91.535,2624.949,,370.354,265.9,,50.621,53.833,257.873,0.0,,,,257.873,232.996,38.529,,,217.124,861.223,1636.338,1636.338,,,,441.228,,251.154,151.545,2077.566,2938.789,0.0,162.915,14.47,148.445,-1721.556,3909.2,-676.201,1674.358,5.728,1680.086,4618.875,
09/30/2017,4520.438,316.002,316.002,0.0,691.239,691.239,0.0,619.516,303.296,15.724,300.496,0.0,222.99,,158.094,207.484,1849.747,828.592,2073.149,-1244.557,0.0,1842.099,1577.757,1153.619,424.138,,106.248,2670.691,,400.122,271.194,,54.44,74.488,47.845,0.0,,,,47.845,248.16,37.975,,,235.598,696.127,1625.502,1625.502,,,,436.321,,241.563,156.783,2061.823,2757.95,0.0,170.313,14.47,155.843,-1721.482,3965.133,-656.651,1757.313,5.175,1762.488,4520.438,
12/31/2017,4598.926,368.046,368.046,0.0,663.663,663.663,0.0,649.448,326.14,16.431,306.877,0.0,215.387,0.0,99.777,210.25,1896.544,880.58,2090.755,-1210.175,0.0,1821.802,1572.075,1156.288,415.787,71.259,78.691,2702.382,,392.608,338.188,0.0,54.42,0.0,6.966,0.0,0.0,0.0,,6.966,369.194,37.344,0.0,,355.639,768.768,1632.186,1632.186,0.0,0.0,,508.678,0.0,228.936,242.398,2140.864,2909.632,0.0,177.297,14.47,162.827,-1726.234,3870.621,-637.482,1684.202,5.092,1689.294,4598.926,
