Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/26/2010,4417.665,336.105,321.116,14.989,829.917,829.917,0.0,797.603,,,,,248.92,,42.934,,205.308,2212.545,248.233,,,181.953,181.953,1774.934,1774.934,1368.106,406.828,,0.0,2205.12,,1000.727,504.248,91.721,,404.758,25.47,0.255,,,,25.215,0.0,,1.826,0.0,1026.197,523.421,523.421,,,,601.049,,,,,187.602,411.621,1124.47,2150.667,0.0,633.155,0.915,632.24,0.0,1637.508,-3.849,2266.814,0.184,2266.998,4417.665,
09/25/2010,4604.459,203.73,203.73,0.0,923.026,923.026,0.0,849.541,,,,,271.477,,40.86,,230.617,2247.774,254.004,,,0.0,,2102.681,1839.352,1425.651,413.701,,263.329,2356.685,,1061.383,532.274,107.04,,422.069,226.264,201.142,,,,25.122,0.0,,,0.0,1287.647,383.495,383.495,,,,565.248,,,,,190.565,374.683,948.743,2236.39,0.0,593.57,0.924,592.646,0.0,1722.146,50.932,2366.648,1.421,2368.069,4604.459,
12/25/2010,4547.471,150.348,150.348,0.0,885.784,885.784,0.0,870.206,,,,,262.964,0.0,48.951,,214.013,2169.302,252.573,512.308,-259.735,295.334,295.334,1830.262,1830.262,1424.794,405.468,,0.0,2378.169,,854.356,590.029,91.581,0.0,172.746,45.995,41.508,,,,4.487,267.736,0.0,0.0,267.736,1168.087,395.309,395.309,,,,571.118,0.0,0.0,0.0,0.0,190.225,380.893,966.427,2134.514,0.0,601.933,0.919,601.014,0.0,1779.178,30.514,2411.625,1.332,2412.957,4547.471,
03/26/2011,4794.994,116.712,116.712,0.0,934.952,934.952,0.0,930.341,,,,,279.506,,51.363,,228.143,2261.511,271.75,,,303.564,303.564,1958.169,1958.169,1499.689,458.48,,0.0,2533.483,,1128.652,579.474,131.387,,417.791,105.551,97.194,,,,8.357,0.0,,,0.0,1234.203,407.462,407.462,,,,705.129,,,,,196.358,508.771,1112.591,2346.794,0.0,519.765,0.923,518.842,0.0,1837.229,89.836,2446.83,1.37,2448.2,4794.994,
06/25/2011,4883.759,161.789,161.789,0.0,963.073,963.073,0.0,926.722,,,,,297.426,,54.178,,243.248,2349.01,270.021,,,304.525,304.525,1960.203,1960.203,1512.702,447.501,,0.0,2534.749,,1166.523,605.785,125.721,,435.017,70.422,49.236,,,,21.186,0.0,,,0.0,1236.945,372.924,372.924,,,,699.07,,,,,197.538,501.532,1071.994,2308.939,0.0,542.297,0.924,541.373,0.0,1928.138,102.921,2573.356,1.464,2574.82,4883.759,
09/24/2011,4798.296,106.872,106.872,0.0,983.06,983.06,0.0,923.687,,,,,303.513,,54.108,,249.405,2317.132,262.502,,,297.345,297.345,1921.317,1921.317,1495.256,426.061,,0.0,2481.164,,898.732,595.476,127.337,,175.919,60.091,40.015,,,,20.076,242.529,,,242.529,1201.352,371.864,371.864,,,,684.518,,,,,190.726,493.792,1056.382,2257.734,0.0,538.938,0.909,538.029,0.0,1950.593,49.623,2539.154,1.408,2540.562,4798.296,
12/31/2011,4740.144,147.284,147.284,0.0,888.248,888.248,0.0,947.849,,,,,289.127,0.0,54.97,,234.157,2272.508,262.088,569.888,-307.8,85.968,85.968,2119.58,1906.72,1497.108,409.612,212.86,0.0,2467.636,,933.875,621.468,121.234,0.0,191.173,77.833,55.014,,,,22.819,259.932,0.0,0.0,259.932,1271.64,363.524,363.524,,,,269.307,0.0,0.0,0.0,0.0,188.739,80.568,632.831,1904.471,0.0,402.161,0.899,401.262,0.0,2007.477,22.584,2432.222,403.451,2835.673,4740.144,
03/31/2012,4759.633,101.813,101.813,0.0,957.47,957.47,,975.797,,,,,271.93,,54.553,,217.377,2307.01,259.76,,,300.627,300.627,1892.236,1892.236,1483.094,409.142,,0.0,2452.623,,850.814,571.341,131.811,,147.662,28.032,5.004,,,,23.028,260.29,,,260.29,1139.136,453.058,453.058,,,,270.925,,,,,186.844,84.081,723.983,1863.119,,411.042,0.902,410.14,0.0,2061.263,53.744,2526.049,370.465,2896.514,4759.633,
06/30/2012,4835.256,87.896,87.896,0.0,972.292,972.292,0.0,976.996,,,,,293.96,,60.693,,233.267,2331.144,255.715,,,299.913,299.913,1948.484,1948.484,1523.446,425.038,,0.0,2504.112,,1182.871,619.936,126.703,,436.232,100.583,83.454,,,,17.129,0.0,,,0.0,1283.454,434.417,434.417,,,,268.227,,,,,185.247,82.98,702.644,1986.098,0.0,399.708,0.889,398.819,0.0,2076.06,12.88,2488.648,360.51,2849.158,4835.256,
09/29/2012,5111.532,89.336,89.336,0.0,1035.529,1035.529,,1070.854,,,,,316.46,,59.429,,257.031,2512.179,258.683,,,278.045,278.045,2062.625,2062.625,1591.482,471.143,,0.0,2599.353,,1276.0,707.641,130.576,,437.783,172.958,155.219,,,,17.739,0.0,,,0.0,1448.958,436.426,436.426,,,,277.379,,,,,180.977,96.402,713.805,2162.763,,405.75,0.883,404.867,0.0,2130.476,35.475,2571.701,377.068,2948.769,5111.532,
12/29/2012,5333.997,122.08,122.08,0.0,1015.194,1015.194,0.0,1203.507,,,,,363.596,,64.049,,299.547,2704.377,273.458,627.198,-353.74,101.859,101.859,2254.303,2063.228,1601.046,462.182,191.075,0.0,2629.62,,1127.813,787.658,132.774,0.0,207.381,45.158,27.166,,,,17.992,299.738,0.0,0.0,299.738,1472.709,488.121,488.121,,,,322.128,0.0,0.0,0.0,0.0,196.814,125.314,810.249,2282.958,0.0,376.825,0.879,375.946,0.0,2183.905,52.855,2613.585,437.454,3051.039,5333.997,
03/30/2013,5205.686,90.562,90.562,0.0,1028.163,1028.163,0.0,1136.043,,,,,330.647,,65.071,,265.576,2585.415,262.825,,,292.948,292.948,2064.498,2064.498,1610.996,453.502,,0.0,2620.271,,1190.588,609.028,137.114,,444.446,51.981,50.073,,,,1.908,0.0,,,0.0,1242.569,600.599,600.599,,,,319.481,,,,,199.768,119.713,920.08,2162.649,0.0,340.73,0.874,339.856,0.0,2223.037,14.462,2578.229,464.808,3043.037,5205.686,
06/29/2013,5164.506,78.839,78.839,0.0,1039.914,1039.914,0.0,1099.012,,,,,355.501,,63.085,,292.416,2573.266,256.775,,,291.322,291.322,2043.143,2043.143,1607.731,435.412,,0.0,2591.24,,1004.796,682.604,139.605,,182.587,21.482,15.588,,,,5.894,288.057,,,288.057,1314.335,446.709,446.709,,,,320.0,,,,,200.709,119.291,766.709,2081.044,0.0,338.598,0.867,337.731,0.0,2275.516,1.265,2615.379,468.083,3083.462,5164.506,
09/28/2013,5278.089,69.915,69.915,0.0,1103.272,1103.272,,1123.107,,,,,339.126,,66.766,,272.36,2635.42,265.273,,,311.412,311.412,2065.984,2065.984,1634.48,431.504,,0.0,2642.669,,1062.294,723.905,156.945,,181.444,96.339,15.751,,,,80.588,287.812,,,287.812,1446.445,311.458,311.458,,,,334.2,,,,,205.263,128.937,645.658,2092.103,0.0,329.517,0.86,328.657,0.0,2328.174,51.151,2708.842,477.144,3185.986,5278.089,
12/28/2013,5624.636,188.616,188.616,0.0,1055.216,1055.216,0.0,1250.403,,,,,340.43,,63.865,,276.565,2834.665,275.888,676.235,-400.347,256.389,256.389,2257.694,2052.138,1635.005,417.133,205.556,0.0,2789.971,,1186.285,824.495,145.161,,216.629,34.949,29.508,,,,5.441,329.429,,,329.429,1550.663,450.233,450.233,,,,338.2,,,,,198.674,139.526,788.433,2339.096,0.0,319.081,0.856,318.225,0.0,2398.267,67.849,2785.197,500.343,3285.54,5624.636,
03/29/2014,5880.11,129.115,129.115,0.0,1116.502,1116.502,,1246.873,,,,,384.416,,77.388,,307.028,2876.906,285.528,,,327.569,327.569,2390.107,2390.107,1802.905,587.202,,0.0,3003.204,,1363.235,685.915,165.814,,511.506,250.026,144.042,,,,105.984,0.0,,,0.0,1613.261,541.687,541.687,,,,423.404,,,,,287.151,136.253,965.091,2578.352,0.0,297.913,0.856,297.057,0.0,2445.536,72.862,2816.311,485.447,3301.758,5880.11,
06/28/2014,5991.754,89.698,89.698,0.0,1188.143,1188.143,0.0,1257.235,,,,,376.927,,66.431,,310.496,2912.003,292.972,,,360.044,360.044,2426.735,2426.735,1832.377,594.358,,0.0,3079.751,,1123.248,755.999,158.363,,208.886,89.973,83.671,,,,6.302,330.68,,,330.68,1543.901,665.909,665.909,,,,430.485,,,,,278.456,152.029,1096.394,2640.295,0.0,266.319,0.85,265.469,0.0,2505.721,78.703,2850.743,500.716,3351.459,5991.754,
09/27/2014,6130.631,76.542,76.542,0.0,1179.171,1179.171,,1283.698,,,,,388.826,,69.472,,319.354,2928.237,303.157,,,358.886,358.886,2540.351,2540.351,1886.281,654.07,,0.0,3202.394,,1198.714,822.068,171.87,,204.776,194.597,188.815,,,,5.782,312.523,,,312.523,1705.834,630.806,630.806,,,,423.42,,,,,264.684,158.736,1054.226,2760.06,0.0,270.763,0.845,269.918,0.0,2564.882,-17.291,2818.354,552.217,3370.571,6130.631,
12/27/2014,6138.807,89.474,89.474,0.0,1127.517,1127.517,0.0,1327.796,,,,,368.379,0.0,56.591,,311.788,2913.166,311.496,749.139,-437.643,386.286,386.286,2527.859,2527.859,1884.123,643.736,,0.0,3225.641,,1249.669,860.996,151.162,0.0,237.511,188.714,182.899,,,,5.815,341.728,0.0,0.0,341.728,1780.111,542.776,542.776,,,,434.948,0.0,0.0,0.0,0.0,253.118,181.83,977.724,2757.835,0.0,266.203,0.84,265.363,0.0,2642.523,-95.132,2813.594,567.378,3380.972,6138.807,
03/28/2015,5939.264,59.202,59.202,0.0,1099.273,1099.273,0.0,1297.825,,,,,345.954,,52.619,,293.335,2802.254,292.044,,,387.78,387.78,2457.186,2457.186,1855.714,601.472,,0.0,3137.01,,1369.186,716.975,152.31,,499.901,177.653,163.067,,,,14.586,0.0,,,0.0,1546.839,653.718,653.718,,,,429.691,,,,,248.445,181.246,1083.409,2630.248,0.0,245.587,0.839,244.748,0.0,2689.62,-201.867,2733.34,575.676,3309.016,5939.264,
06/27/2015,6105.626,47.068,47.068,0.0,1164.38,1164.38,0.0,1314.22,,,,,379.669,,57.535,,322.134,2905.337,310.333,,,416.994,416.994,2472.962,2472.962,1871.844,601.118,,0.0,3200.289,,1155.503,778.748,155.42,,221.335,147.144,132.428,,,,14.716,334.095,,,334.095,1636.742,588.523,588.523,,,,446.673,,,,,252.969,193.704,1035.196,2671.938,0.0,249.609,0.837,248.772,0.0,2779.521,-165.737,2863.393,570.295,3433.688,6105.626,
09/26/2015,6371.558,60.481,60.481,0.0,1223.636,1223.636,0.0,1424.923,,,,,411.133,,54.339,,356.794,3120.173,311.891,,,422.716,422.716,2516.778,2516.778,1901.52,615.258,,0.0,3251.385,,1595.939,873.785,167.333,,554.821,201.342,186.886,,,,14.456,0.0,,,0.0,1797.281,597.106,595.18,1.926,1.926,,450.634,,,,,248.249,202.385,1047.74,2845.021,0.0,260.338,0.834,259.504,0.0,2878.696,-199.682,2939.352,587.185,3526.537,6371.558,
12/26/2015,6504.74,72.086,72.086,0.0,1229.816,1229.816,0.0,1509.957,,,,,419.241,,58.159,,361.082,3231.1,318.476,796.58,-478.104,161.327,161.327,2793.837,2500.564,1907.593,592.971,293.273,0.0,3273.64,,1425.974,1005.798,161.76,0.0,258.416,345.962,328.631,,,,17.331,375.061,0.0,,375.061,2146.997,463.752,460.889,2.863,2.863,,464.983,0.0,0.0,0.0,0.0,252.862,212.121,928.735,3075.732,0.0,208.198,0.824,207.374,0.0,2895.997,-219.939,2884.256,544.752,3429.008,6504.74,
03/26/2016,6600.57,71.614,71.614,0.0,1274.95,1274.95,0.0,1500.369,,,,,424.07,,60.105,,363.965,3271.003,324.283,,,476.924,476.924,2528.36,2528.36,1925.111,603.249,,0.0,3329.567,,1546.141,809.124,159.635,,577.382,441.363,424.03,,,,17.333,0.0,,,0.0,1987.504,666.283,663.741,2.542,2.542,,500.552,,,,,257.877,242.675,1166.835,3154.339,0.0,189.59,0.821,188.769,0.0,2933.805,-209.697,2913.698,532.533,3446.231,6600.57,
06/25/2016,6633.596,63.56,63.56,0.0,1296.225,1296.225,0.0,1482.507,,,,,435.299,,57.642,,377.657,3277.591,320.098,,,487.404,487.404,2548.503,2548.503,1954.584,593.919,,0.0,3356.005,,1290.242,881.667,148.865,,259.71,254.998,237.809,,,,17.189,365.672,,,365.672,1910.912,700.052,697.556,2.496,2.496,,498.326,,,,,248.308,250.018,1198.378,3109.29,0.0,151.874,0.818,151.056,0.0,3010.456,-214.607,2947.723,576.583,3524.306,6633.596,
09/24/2016,6633.593,76.192,76.192,0.0,1367.604,1367.604,0.0,1468.312,,,,,373.847,,0.0,,373.847,3285.955,324.108,,,454.704,454.704,2568.826,2568.826,1975.566,593.26,,0.0,3347.638,,1339.185,931.09,158.157,,249.938,350.583,333.123,,,,17.46,349.887,,,349.887,2039.655,718.024,712.576,5.448,5.448,,401.367,,,,,143.612,257.755,1119.391,3159.046,0.0,120.724,0.806,119.918,0.0,2996.773,-222.18,2895.317,579.23,3474.547,6633.593,
12/31/2016,6730.396,62.381,62.381,0.0,1254.139,1254.139,0.0,1635.75,,,,,360.51,,0.0,,360.51,3312.78,333.906,864.744,-530.838,143.541,143.541,2940.169,2640.92,2019.74,621.18,299.249,0.0,3417.616,,1395.462,977.249,151.75,0.0,266.463,503.399,437.476,,,,65.923,391.785,0.0,,391.785,2290.646,715.457,710.041,5.416,5.416,,315.853,0.0,0.0,0.0,0.0,51.589,264.264,1031.31,3321.956,0.0,128.33,0.794,127.536,0.0,2981.777,-317.041,2793.066,615.374,3408.44,6730.396,
04/01/2017,6844.62,62.888,62.888,0.0,1362.832,1362.832,0.0,1623.983,,,,,342.554,,,,342.554,3392.257,336.465,,,458.028,458.028,2657.87,2657.87,2058.687,599.183,,0.0,3452.363,,1238.678,843.782,168.532,,226.364,690.328,671.724,,,,18.604,356.426,,,356.426,2285.432,708.422,702.92,5.502,5.502,,335.982,,,,,79.107,256.875,1044.404,3329.836,0.0,0.795,0.795,0.0,0.0,3068.249,-281.819,2787.225,727.559,3514.784,6844.62,
07/01/2017,7097.456,74.654,74.654,0.0,1409.06,1409.06,0.0,1567.159,,,,,412.904,,,,412.904,3463.777,351.381,,,472.922,472.922,2809.376,2809.376,2172.563,636.813,,0.0,3633.679,,1281.795,882.674,152.719,,246.402,594.718,577.477,,,,17.241,353.432,,,353.432,2229.945,807.625,802.109,5.516,5.516,,378.234,,,,,89.756,288.478,1185.859,3415.804,0.0,0.792,0.792,0.0,0.0,3134.989,-209.526,2926.255,755.397,3681.652,7097.456,
09/30/2017,7486.661,79.879,79.879,0.0,1544.582,1544.582,0.0,1692.256,,,,,465.812,,0.0,,465.812,3782.529,361.708,,,450.77,450.77,2891.654,2891.654,2224.657,666.997,,0.0,3704.132,,1429.614,1029.138,148.627,,251.849,649.112,631.865,,,,17.247,358.421,,,358.421,2437.147,907.592,902.211,5.381,5.381,,383.965,,,,,91.786,292.179,1291.557,3728.704,0.0,1.57,1.57,0.0,0.0,3164.541,-154.472,3011.639,746.318,3757.957,7486.661,
12/30/2017,7863.995,174.658,174.658,0.0,1522.807,1522.807,0.0,1933.803,,,,,454.752,,0.0,,454.752,4086.02,375.001,990.498,-615.497,163.638,163.638,3239.336,2970.972,2301.331,669.641,268.364,0.0,3777.975,,1614.883,1153.012,188.873,0.0,272.998,758.312,741.653,,,,16.659,455.78,0.0,,455.78,2828.975,907.756,907.756,,,,470.716,0.0,0.0,0.0,0.0,50.431,420.285,1378.472,4207.447,0.0,1.537,1.537,0.0,0.0,2940.029,-130.067,2811.499,845.049,3656.548,7863.995,
03/31/2018,7914.876,99.235,99.235,0.0,1576.39,1576.39,0.0,2015.069,,,,,430.111,,,,430.111,4120.805,377.002,,,449.731,449.731,2967.338,2967.338,2317.873,649.465,,0.0,3794.071,,1469.82,1020.739,214.377,,234.704,968.304,954.14,,,,14.164,418.167,,,418.167,2856.291,1000.515,995.577,4.938,4.938,,476.137,,,,,54.453,421.684,1476.652,4332.943,0.0,1.54,1.54,0.0,0.0,2998.328,-97.888,2901.98,679.953,3581.933,7914.876,
06/30/2018,7809.786,111.321,111.321,0.0,1561.097,1561.097,0.0,1930.202,,,,,459.32,,0.0,0.0,459.32,4061.94,368.604,,,510.453,510.453,2868.789,2868.789,2255.932,612.857,,0.0,3747.846,,1541.914,1117.925,172.947,,251.042,1191.809,1179.334,,,,12.475,419.199,,,419.199,3152.922,985.385,980.41,4.975,4.975,,455.584,,,,,48.126,407.458,1440.969,4593.891,0.0,1.532,1.532,0.0,0.0,3123.398,-211.392,2913.538,302.357,3215.895,7809.786,
09/29/2018,8390.31,119.74,119.74,0.0,1627.64,1627.64,0.0,1932.855,,,,,513.717,,,,513.717,4193.952,374.051,,,518.425,518.425,3303.882,3303.882,2685.681,618.201,,0.0,4196.358,,1575.463,1136.12,180.163,,259.18,1157.363,1144.881,,,,12.482,496.959,,,496.959,3229.785,1000.315,995.369,4.946,4.946,,460.992,,,,,45.947,415.045,1461.307,4691.092,0.0,1.524,1.524,0.0,0.0,3191.26,-219.649,2973.135,726.083,3699.218,8390.31,
12/29/2018,8500.527,56.885,56.885,0.0,1168.776,1168.776,0.0,1415.512,,,,,1534.047,,,62.453,451.033,4175.22,314.221,905.105,-590.884,159.413,159.413,3851.673,2457.06,2081.029,376.031,260.954,0.0,4325.307,,1183.245,785.756,154.613,0.0,242.876,959.738,951.458,,,,8.28,1075.844,0.0,,498.237,3218.827,980.344,980.344,,,,447.412,0.0,0.0,0.0,0.0,27.218,357.741,1427.756,4646.583,0.0,1.514,1.514,0.0,0.0,3208.589,-248.771,2961.332,892.612,3853.944,8500.527,
03/30/2019,7144.864,88.115,88.115,0.0,1193.054,1193.054,0.0,1370.376,,,,,457.566,,,0.0,457.566,3109.111,563.515,,,404.004,404.004,3068.234,3068.234,2413.566,654.668,,0.0,4035.753,,1501.285,695.204,162.483,,643.598,377.491,299.914,69.424,0.964,68.46,8.153,0.0,,,0.0,1878.776,1160.808,970.418,190.39,3.082,187.308,403.907,,,,,76.85,327.057,1564.715,3443.491,0.0,87.618,1.49,86.128,0.0,2859.182,-149.878,2796.922,904.451,3701.373,7144.864,
06/29/2019,7112.337,84.924,84.924,0.0,1203.925,1203.925,0.0,1367.516,,,,,452.349,,0.0,0.0,452.349,3108.714,551.535,,,389.648,389.648,3062.44,3062.44,2431.103,631.337,,0.0,4003.623,,1078.785,745.621,108.59,,224.574,320.211,242.787,69.294,1.006,68.288,8.13,426.281,,,426.281,1825.277,1151.387,970.022,181.365,3.125,178.24,401.745,,,,,72.177,329.568,1553.132,3378.409,0.0,66.834,1.478,65.356,0.0,2900.387,-139.944,2827.277,906.651,3733.928,7112.337,
09/28/2019,7097.082,75.256,75.256,0.0,1278.939,1278.939,0.0,1356.897,,,,,404.65,,,0.0,404.65,3115.742,551.249,,,385.744,385.744,3044.347,3044.347,2441.175,603.172,,0.0,3981.34,,1195.948,854.658,111.051,,230.239,284.403,107.841,68.466,1.092,67.374,108.096,428.341,,,428.341,1908.692,1054.734,869.116,185.618,3.113,182.505,391.021,,,,,68.643,322.378,1445.755,3354.447,0.0,67.104,1.463,65.641,0.0,2957.85,-195.426,2829.528,913.107,3742.635,7097.082,
12/28/2019,7151.101,106.097,106.097,0.0,1246.246,1246.246,0.0,1428.799,,,,,445.36,,,0.0,445.36,3226.502,561.307,1030.253,-468.946,163.26,163.26,3200.032,3035.373,2462.495,572.878,164.659,0.0,3924.599,,1310.643,880.266,165.171,0.0,265.206,199.173,22.239,67.085,1.736,65.349,109.849,528.553,0.0,,528.553,2038.369,799.175,619.25,179.925,3.658,176.267,396.162,0.0,0.0,0.0,0.0,64.989,331.173,1195.337,3233.706,0.0,49.202,1.434,47.768,0.0,3116.215,-167.373,2998.044,919.351,3917.395,7151.101,
03/28/2020,7519.2,617.368,617.368,0.0,1198.743,1198.743,0.0,1328.405,,,,,474.589,,,0.0,474.589,3619.105,543.155,,,331.59,331.59,3025.35,3025.35,2470.603,554.747,,0.0,3900.095,,1159.458,780.853,170.21,,208.395,554.556,381.899,65.262,2.112,63.15,107.395,491.82,,,491.82,2205.834,1028.802,861.853,166.949,3.968,162.981,406.646,,,,,73.225,333.421,1435.448,3641.282,0.0,18.989,1.424,17.565,0.0,3183.236,-227.648,2974.577,903.341,3877.918,7519.2,
06/27/2020,7318.125,296.11,296.11,0.0,1101.201,1101.201,0.0,1406.719,,,,,605.176,,0.0,0.0,605.176,3409.206,547.371,,,362.565,362.565,2998.983,2998.983,2471.108,527.875,,0.0,3908.919,,1157.574,734.957,210.439,,212.178,674.475,503.178,63.902,2.192,61.71,107.395,475.192,,,475.192,2307.241,679.144,512.076,167.068,3.726,163.342,430.97,,,,,56.925,374.045,1110.114,3417.355,0.0,17.899,1.424,16.475,0.0,3172.439,-199.251,2991.087,909.683,3900.77,7318.125,
