Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2008,,9.670044,3.992017,8.177941,8.51675,,53.846154,47.146402,46.185998,18.114144,8.684864,8.684864,8.684864,,52.054795,0.0,9.670044,
03/31/2009,,6.483249,2.7019,5.534229,6.100556,,51.490515,44.98645,35.164835,38.482385,25.474255,25.474255,25.474255,,33.802817,,,
06/30/2009,,5.561433,2.481945,4.933431,5.83268,,50.408719,43.324251,-15.384615,31.06267,18.52861,18.80109,18.80109,,40.350877,,,
09/30/2009,,5.317044,2.287169,4.559464,5.015198,,45.558739,37.535817,-100.0,24.068768,16.905444,17.191977,17.191977,,29.761905,,,
12/31/2009,,5.774449,2.266337,4.829292,5.940683,,47.425474,40.379404,-120.588235,14.092141,11.382114,11.653117,11.653117,,19.230769,,,
03/31/2010,,5.087336,2.028557,4.323618,5.543569,,38.055556,31.111111,-600.0,24.722222,16.666667,16.944444,16.944444,,32.58427,,,
06/30/2010,,5.668193,2.410756,4.809294,5.939331,,52.307692,45.897436,86.956522,37.435897,24.358974,24.615385,24.615385,,34.931507,,,
09/30/2010,,6.009783,2.652333,5.187927,5.825246,,51.075269,44.354839,147.826087,38.44086,26.88172,27.150538,27.150538,,30.06993,,,
12/31/2010,,8.190772,2.93364,6.604175,6.454587,,50.75,43.75,83.870968,37.0,33.75,34.25,34.25,,8.783784,,,
03/31/2011,,8.808446,3.064652,7.14418,6.973835,,50.847458,44.309927,133.962264,36.803874,24.939467,25.181598,25.181598,,32.236842,,,
06/30/2011,,8.827418,3.597629,7.286412,7.035127,,44.337349,38.072289,,31.566265,21.927711,22.168675,22.168675,,30.534351,,,
09/30/2011,,8.812413,3.768289,7.3527,6.999197,,51.146789,44.724771,46.875,38.990826,25.0,25.229358,25.229358,,35.882353,,,
12/31/2011,,8.004952,2.561225,6.551399,6.381023,,45.0,38.333333,,28.809524,19.285714,19.52381,19.52381,,33.057851,,,
03/31/2012,,7.250933,2.724655,6.036256,5.901195,,47.584541,41.304348,,33.091787,20.289855,20.531401,20.531401,,38.686131,,,
06/30/2012,,7.318762,3.197373,6.066715,6.219156,,46.838407,40.983607,141.666667,29.274005,21.545667,21.779859,21.779859,,26.4,23.67957,5.58571,
09/30/2012,,6.89587,3.161661,5.743997,6.073493,,47.572816,41.262136,-104.166667,32.524272,21.601942,21.601942,21.601942,,33.58209,24.276404,5.221801,
12/31/2012,,6.912804,3.031477,5.748363,5.93654,,47.867299,41.469194,700.0,36.255924,19.905213,20.14218,20.14218,,45.098039,25.158824,5.173624,
03/31/2013,,5.969861,3.393926,5.19251,5.351486,,27.990431,21.5311,,14.114833,10.047847,10.047847,10.047847,,28.813559,51.288095,2.908033,
06/30/2013,,5.617666,2.911877,4.692761,4.724901,,41.463415,35.254989,,29.933481,19.512195,19.512195,19.512195,,34.814815,24.581818,4.236742,
09/30/2013,,5.862377,3.064561,4.976678,4.828954,,46.442688,39.920949,34.042553,33.794466,22.332016,22.332016,22.332016,,33.918129,19.25124,4.733797,
12/31/2013,,6.741573,3.537703,5.694932,5.357433,,52.307692,45.769231,64.285714,45.192308,27.115385,27.115385,27.115385,,40.0,15.602837,5.689696,
03/31/2014,,7.7804,4.015158,6.535667,6.077942,,41.398866,34.782609,84.684685,29.489603,19.470699,19.470699,19.470699,,33.974359,21.359223,6.118567,
06/30/2014,,7.590951,3.653915,6.200276,5.864469,,43.021033,36.520076,44.444444,30.975143,19.311663,19.311663,19.311663,,37.654321,25.149153,5.681891,
09/30/2014,,7.68978,3.717531,6.312954,5.96589,,48.692153,41.649899,,36.016097,24.748491,24.748491,24.748491,,31.284916,20.559495,6.1088,
12/31/2014,,6.91325,3.359299,5.859701,6.184708,,39.845261,33.462282,-2166.666667,18.955513,16.827853,16.827853,16.827853,,11.22449,28.735632,4.926684,
03/31/2015,,5.431554,2.537669,4.832715,5.127935,,12.031558,5.325444,-713.636364,2.761341,1.775148,1.775148,1.775148,,35.714286,277.777778,-9.656096,
06/30/2015,,5.905545,2.791435,5.21781,5.490124,,48.262548,41.891892,,37.065637,25.482625,25.675676,25.675676,,31.25,31.578947,4.040636,
09/30/2015,,6.293406,3.000572,5.432484,5.74276,,50.283554,43.667297,75.0,38.941399,26.086957,26.086957,26.086957,,33.009709,30.236177,4.390521,
12/31/2015,,7.507455,3.576801,6.263871,6.090501,,52.61194,45.895522,384.210526,40.858209,27.61194,27.61194,27.61194,,32.420091,27.804054,5.420078,
03/31/2016,,9.803398,4.245156,7.760004,7.70713,,48.127341,41.011236,711.111111,36.516854,24.719101,24.719101,24.719101,,32.307692,71.212121,2.82219,
06/30/2016,,8.536692,3.58784,6.441969,6.289289,,38.461538,31.127013,,26.118068,12.522361,12.522361,12.522361,,52.054795,75.437253,2.096846,
09/30/2016,,8.513274,3.619535,6.423023,6.290205,,47.692308,39.82906,3.571429,34.017094,22.393162,22.393162,22.393162,,34.170854,40.453423,5.069363,
12/31/2016,,1.974817,0.838107,2.54495,7.716103,,43.071786,35.559265,,-67.445743,-37.395659,-37.395659,-37.395659,,,,,
03/31/2017,,2.624672,1.028114,3.225027,8.043431,,50.086059,42.340792,57.446809,37.005164,28.915663,28.915663,28.915663,,21.860465,31.547619,1.79665,
06/30/2017,,3.913929,1.485265,3.962102,8.284218,,48.489933,40.604027,183.783784,35.402685,24.496644,24.496644,24.496644,,30.805687,43.053477,2.228846,
09/30/2017,,4.526068,1.740295,3.733699,8.516948,,51.409619,43.44942,161.111111,38.80597,28.192371,28.192371,28.192371,,27.350427,37.261181,2.839602,
12/31/2017,,12.90893,4.948482,8.889652,8.675135,,45.714286,38.095238,87.096774,33.492063,39.047619,39.047619,39.047619,,,25.609756,9.602985,
03/31/2018,,13.342963,4.88111,9.120295,8.702206,,48.948949,40.990991,31.764706,35.885886,26.576577,26.576577,26.576577,,25.941423,76.836158,3.090743,
06/30/2018,,13.581579,5.066944,9.371157,8.700397,,52.357724,43.739837,142.105263,46.829268,26.341463,26.341463,26.341463,,43.75,45.018004,7.467423,
09/30/2018,,13.195731,4.99883,9.131746,8.552076,,49.833333,41.0,-533.333333,34.833333,27.166667,27.166667,27.166667,,22.009569,44.171779,7.366942,
12/31/2018,,8.085444,2.949701,5.396475,5.498897,,45.271318,37.364341,6.666667,50.852713,-6.821705,-6.821705,-6.821705,,113.414634,,,
03/31/2019,,9.412604,3.485954,6.181809,5.413039,,53.943218,43.375394,,49.369085,38.958991,38.958991,38.958991,,21.086262,29.554656,6.630741,
06/30/2019,,9.735869,3.689407,6.487645,5.94672,,51.52488,41.091493,,38.362761,27.929374,27.929374,27.929374,,27.196653,44.252874,5.427467,
09/30/2019,,9.644066,3.7866,6.334918,5.662788,,46.044304,35.759494,,34.018987,23.734177,23.734177,23.734177,,30.232558,52.0,4.629152,
12/31/2019,,13.943001,5.218742,9.282526,8.71928,,50.619195,40.247678,1900.0,39.009288,31.26935,31.26935,31.26935,,19.84127,38.118812,8.628095,
03/31/2020,,13.38843,4.975939,8.410982,7.822569,,48.787447,39.229672,0.0,38.944365,28.958631,28.958631,28.958631,,25.641026,38.423645,8.244107,
06/30/2020,,14.082264,5.548778,9.174768,8.471103,,55.078684,45.064378,77.631579,45.207439,34.477825,34.477825,34.477825,,23.734177,33.195021,9.407654,
