Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,59.643002,36.890998,4.721,32.169998,6.788,,,4.641,1.425,1.317,1.899,0.0,1.028,,,,49.348,3.085,13.43,-10.345,6.613,,0.597,0.0,0.0,0.0,0.597,10.295,,0.971,0.971,,,,0.0,0.0,0.0,0.0,,,3.46,,,3.46,4.431,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.431,0.0,168.679993,,,0.0,-113.436996,-0.031006,55.21199,0.0,55.21199,59.642991,
12/31/2004,60.65,41.383,7.13,34.253,7.322,7.322,,4.41,1.382,1.091,1.937,0.0,0.725,,,,53.84,2.926,13.533,-10.607,3.335,,0.549,0.549,0.0,0.549,0.0,6.81,,1.066,1.066,,,,0.0,0.0,0.0,0.0,,,3.504,,,3.504,4.57,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.57,0.0,169.746,,,0.0,-113.638,-0.028,56.08,0.0,56.08,60.65,
03/31/2005,61.061001,41.505001,7.618,33.887001,8.635,8.635,,3.877,1.016,0.871,1.99,0.0,1.207,,,,55.223999,2.804,13.671,-10.867,2.112,,0.921,0.921,0.0,0.921,0.0,5.837,,1.132,1.132,,,,0.0,0.0,0.0,0.0,,,3.75,,,3.75,4.882,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.882,0.0,170.315994,,,0.0,-113.859001,-0.278,56.178993,0.0,56.178993,61.060993,
06/30/2005,85.729,39.231,6.788,32.443,7.113,7.113,,5.638,1.823,1.287,2.528,0.0,1.782,,,,53.764,3.742,14.826,-11.084,0.0,,28.223,28.04,18.911,9.129,0.183,31.965,,2.23,2.23,,,,0.0,0.0,0.0,0.0,,,5.107,,,5.107,7.337,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,7.337,0.0,213.41,,,0.0,-132.367,-2.651,78.392,0.0,78.392,85.729,
09/30/2005,82.656,35.657,15.264,20.393,7.94,7.94,,6.039,1.881,1.461,2.697,0.0,1.385,,,,51.021,3.639,15.143,-11.504,0.0,,27.996,27.639,18.849,8.79,0.357,31.635,,1.633,1.633,,,,0.0,0.0,0.0,0.0,,,4.582,,,4.582,6.215,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,6.215,0.0,213.927,,,-0.066,-135.146,-2.274,76.441,0.0,76.441,82.656,
12/31/2005,81.845,31.956,7.907,24.049,8.416,8.416,,6.02,1.855,0.865,3.3,0.0,0.967,,,,47.359,3.87,15.613,-11.743,0.0,,30.616,30.295,21.994,8.301,0.321,34.486,,1.803,1.803,,,,0.0,0.0,0.0,0.0,,,4.604,,,4.604,6.407,0.0,0.0,0.0,0.0,,3.736,,,,,,3.736,3.736,10.143,0.0,214.18,,,-0.066,-139.626,-2.786,71.702,0.0,71.702,81.845,
03/31/2006,78.537,30.835,7.832,23.003,8.88,8.88,,4.868,1.764,0.659,2.445,0.0,1.86,,,,46.443,4.824,16.902,-12.078,0.0,,27.27,27.27,19.106,8.164,0.0,32.094,,3.07,3.07,,,,0.0,0.0,0.0,0.0,,,5.669,,,5.669,8.739,0.0,0.0,0.0,0.0,,0.31,,,,,,0.31,0.31,9.049,0.0,214.931,,,-0.066,-143.308,-2.069,69.488,0.0,69.488,78.537,
06/30/2006,74.694,24.797,9.732,15.065,9.679,9.679,,4.209,2.031,0.39,1.788,0.0,2.226,,,,40.911,5.458,17.965,-12.507,,,28.325,30.799,20.114,10.685,-2.474,33.783,,2.375,2.375,,,,0.0,0.0,0.0,0.0,,,4.767,,,4.767,7.142,0.0,0.0,0.0,0.0,,0.447,,,,,,0.447,0.447,7.589,0.0,216.989,,,-0.066,-149.439,-0.379,67.105,0.0,67.105,74.694,
09/30/2006,71.079,21.983,7.052,14.931,8.3,8.3,,5.59,2.255,0.827,2.508,0.0,2.071,,,,37.944,5.492,18.997,-13.505,,,27.643,27.643,19.969,7.674,0.0,33.135,,3.512,3.512,,,,0.0,0.0,0.0,0.0,,,6.04,,,6.04,9.552,0.0,0.0,0.0,0.0,,0.55,,,,,,0.55,0.55,10.102,0.0,219.769,,,-0.066,-158.115,-0.611,60.977,0.0,60.977,71.079,
12/31/2006,74.534,17.241,6.081,11.16,9.23,9.23,,6.883,3.134,1.318,2.431,0.0,1.64,,,,34.994,5.572,19.584,-14.012,,,33.968,33.968,26.355,7.613,0.0,39.54,,4.636,4.636,,,,0.0,0.0,0.0,0.0,,,6.363,,,6.363,10.999,0.0,0.0,0.0,0.0,,6.456,,,,,,6.456,6.456,17.455,0.0,221.706,,,-0.116,-164.84,0.329,57.079,0.0,57.079,74.534,
03/31/2007,136.183,75.125,69.646,5.479,10.932,10.932,,8.567,3.755,1.771,3.041,0.0,1.758,,,,96.382,5.764,20.056,-14.292,0.0,,34.037,34.037,26.708,7.329,0.0,39.801,,5.185,5.185,,,,0.0,0.0,0.0,0.0,,,7.712,,,7.712,12.897,0.0,0.0,0.0,0.0,,1.191,,,,,,1.191,1.191,14.088,0.0,292.79,,,-0.116,-171.189,0.61,122.095,0.0,122.095,136.183,
06/30/2007,129.536,62.726,62.227,0.499,13.829,13.829,,10.8,4.659,1.985,4.156,0.0,1.972,,,,89.327,6.185,20.955,-14.77,,,34.024,34.024,27.0,7.024,0.0,40.209,,3.555,3.555,,,,0.0,0.0,0.0,0.0,,,6.589,,,6.589,10.144,0.0,0.0,0.0,0.0,,1.769,,,,,,1.769,1.769,11.913,0.0,296.631,,,-0.116,-179.739,0.847,117.623,0.0,117.623,129.536,
09/30/2007,126.812,59.518,59.518,0.0,8.615,8.615,,14.6,6.913,2.455,5.232,0.0,1.661,,,,84.394,7.033,22.413,-15.38,,,35.385,35.385,28.396,6.989,0.0,42.418,,5.312,5.312,,,,0.0,0.0,0.0,0.0,,,7.356,,,7.356,12.668,0.0,0.0,0.0,0.0,,2.733,,,,,,2.733,2.733,15.401,0.0,298.573,,,-0.116,-189.121,2.075,111.411,0.0,111.411,126.812,
12/31/2007,126.117,50.034,5.576,44.458,11.679,11.679,,16.269,6.843,4.129,5.297,0.0,1.044,,,,79.026,7.446,23.325,-15.879,,,39.645,35.971,29.163,6.808,3.674,47.091,,7.413,7.413,,,,0.0,0.0,0.0,0.0,,,9.689,,,9.689,17.102,0.0,0.0,0.0,0.0,,5.014,,,,,,5.014,5.014,22.116,0.0,298.753,,,-0.116,-197.422,2.786,104.001,0.0,104.001,126.117,
03/31/2008,118.031,38.299,2.042,36.257,14.071,14.071,,17.428,7.419,4.748,5.261,0.0,1.705,,,,71.503,7.551,18.489,-10.938,,,38.977,38.484,31.563,6.921,0.493,46.528,,9.024,9.024,,,,0.0,0.0,0.0,0.0,,,10.452,,,10.452,19.476,0.0,0.0,0.0,0.0,,4.961,,,,,,4.961,4.961,24.437,0.0,301.115,,,-0.116,-212.394,4.989,93.594,0.0,93.594,118.031,
06/30/2008,114.627,5.689,1.627,4.062,13.883,13.883,0.0,19.514,8.915,5.894,4.705,0.0,24.245,,,24.245,63.331,7.232,,,0.0,,44.064,43.499,37.033,6.466,0.565,51.296,,14.611,6.79,,,7.821,0.0,0.0,,,,,1.072,,,0.0,15.683,0.0,0.0,,,,4.872,,,,,4.799,0.073,4.872,20.555,0.0,310.84,0.337,310.503,-0.116,-221.508,4.856,94.072,0.0,94.072,114.627,
09/30/2008,146.528,50.522,2.916,47.606,14.603,14.603,0.0,18.758,8.114,5.544,5.1,0.0,16.76,,,16.76,100.643,6.866,,,0.0,,39.019,38.534,33.112,5.422,0.485,45.885,,13.287,5.539,,,7.748,0.0,0.0,,,,,0.911,,,0.0,14.198,0.0,0.0,,,,4.877,,,,,4.877,0.0,4.877,19.075,0.0,357.457,0.368,357.089,-0.774,-227.838,-1.392,127.453,0.0,127.453,146.528,
12/31/2008,142.111,63.78,2.734,61.046,14.17,14.17,0.0,17.776,5.321,3.043,9.412,0.0,0.666,,,0.666,96.392,7.649,,,0.0,,38.07,37.713,32.731,4.982,0.357,45.719,,12.403,3.947,,,8.456,0.0,0.0,,,,,1.21,,,0.0,13.613,0.0,0.0,,,,2.154,,,,,1.894,0.26,2.154,15.767,0.0,360.488,0.368,360.12,-0.827,-235.537,2.22,126.344,0.0,126.344,142.111,
03/31/2009,135.958,57.179,1.785,55.394,15.724,15.724,0.0,14.777,4.635,2.509,7.633,0.0,0.809,0.0,,0.809,88.489,7.792,16.06,-8.268,3.721,3.721,35.956,35.654,31.295,4.359,0.302,47.469,,16.368,5.55,0.0,0.0,10.818,0.0,0.0,0.0,0.0,,,1.211,0.0,0.0,0.0,17.579,0.0,0.0,0.0,0.0,,2.396,0.0,0.0,0.0,0.0,2.086,0.31,2.396,19.975,0.0,362.464,0.367,362.097,-0.827,-243.991,-1.663,115.983,0.0,115.983,135.958,
06/30/2009,135.662,52.388,1.971,50.417,14.476,14.476,0.0,14.724,4.468,2.462,7.794,0.0,0.983,,,0.983,82.571,7.679,,,2.08,2.08,43.332,43.03,38.808,4.222,0.302,53.091,,15.028,4.916,,,10.112,0.0,0.0,,,,,1.206,,,0.0,16.234,0.0,0.0,,,,2.673,,,,,2.312,0.361,2.673,18.907,0.0,368.085,0.374,367.711,-0.827,-251.751,1.248,116.755,0.0,116.755,135.662,
09/30/2009,132.984,52.33,2.782,49.548,13.403,13.403,0.0,14.111,4.755,2.648,6.708,0.0,0.992,,,0.992,80.836,7.54,,,0.0,,44.608,44.306,40.31,3.996,0.302,52.148,,14.893,5.239,,,9.654,0.0,0.0,,,,,1.237,,,0.0,16.13,0.0,0.0,,,,2.964,,,,,2.554,0.41,2.964,19.094,,370.544,0.375,370.169,-0.827,-259.425,3.598,113.89,,113.89,132.984,
12/31/2009,130.234,51.712,3.236,48.476,14.4,14.4,0.0,12.629,4.461,2.888,5.28,0.0,0.822,,,0.822,79.563,7.225,,,0.0,,43.446,43.144,39.595,3.549,0.302,50.671,,15.717,4.826,,,10.891,0.0,0.0,,,,,1.098,,,0.0,16.815,0.0,0.0,,,,3.257,,,,,2.797,0.46,3.257,20.072,,372.882,0.375,372.507,-0.827,-263.99,2.097,110.162,,110.162,130.234,
03/31/2010,129.57,58.265,4.788,53.477,13.516,13.516,0.0,9.211,2.759,3.344,3.108,0.0,1.676,0.0,,1.676,82.668,6.753,13.021,-6.268,0.0,,40.149,40.149,37.17,2.979,0.0,46.902,,16.775,3.764,0.0,0.0,13.011,0.0,0.0,0.0,0.0,,,1.289,0.0,0.0,0.0,18.064,0.0,0.0,0.0,0.0,,3.55,0.0,0.0,0.0,0.0,3.04,0.51,3.55,21.614,0.0,372.8,0.375,372.425,-0.827,-263.015,-1.002,107.956,0.0,107.956,129.57,
06/30/2010,118.451,54.919,3.941,50.978,12.571,12.571,0.0,7.388,1.973,1.708,3.707,0.0,1.344,,,1.344,76.222,6.115,,,0.0,,36.114,36.114,33.725,2.389,0.0,42.229,,14.506,4.274,,,10.232,0.0,0.0,,,,,1.339,,,0.0,15.845,0.0,0.0,,,,3.843,,,,,3.282,0.561,3.843,19.688,0.0,374.265,0.378,373.887,-0.827,-268.995,-5.68,98.763,0.0,98.763,118.451,
09/30/2010,123.431,54.13,4.151,49.979,14.986,14.986,0.0,7.031,2.292,2.83,1.909,0.0,1.215,,,1.215,77.362,6.171,,,0.0,,39.898,39.898,37.603,2.295,0.0,46.069,,15.644,3.706,,,11.938,0.0,0.0,,,,,1.529,,,0.0,17.173,0.0,0.0,,,,4.063,,,,,3.525,0.538,4.063,21.236,,376.041,0.378,375.663,-0.827,-272.196,-0.823,102.195,,102.195,123.431,
12/31/2010,124.362,59.173,4.193,54.98,12.872,12.872,0.0,6.878,2.44,3.018,1.42,0.0,0.881,,,0.881,79.804,6.06,,,0.0,,38.498,38.498,36.611,1.887,0.0,44.558,,16.907,3.556,,,13.351,0.0,0.0,,,,,1.993,,,0.0,18.9,0.0,0.0,,,,4.283,,,,,3.768,0.515,4.283,23.183,,377.386,0.379,377.007,-0.827,-272.998,-2.382,101.179,,101.179,124.362,
03/31/2011,131.588,60.312,5.831,54.481,15.376,15.376,0.0,7.505,2.784,3.689,1.032,0.0,1.544,0.0,,1.544,84.737,6.273,14.322,-8.049,0.0,,40.578,40.578,38.946,1.632,0.0,46.851,,20.361,6.283,0.0,0.0,14.078,0.0,0.0,0.0,0.0,,,1.982,0.0,0.0,0.0,22.343,0.0,0.0,0.0,0.0,,4.502,0.0,0.0,0.0,0.0,4.01,0.492,4.502,26.845,0.0,379.595,0.377,379.218,-0.827,-274.77,0.745,104.743,0.0,104.743,131.588,
06/30/2011,131.137,59.133,4.151,54.982,14.541,14.541,0.0,8.879,3.325,3.944,1.61,0.0,1.339,,,1.339,83.892,6.214,,,0.0,,41.031,41.031,39.752,1.279,0.0,47.245,,13.664,4.964,,,8.7,0.0,0.0,,,,,1.715,,,0.0,15.379,0.0,0.0,,,,4.575,,,,,4.106,0.469,4.575,19.954,,389.602,0.385,389.217,-0.827,-279.364,1.772,111.183,,111.183,131.137,
09/30/2011,131.61,60.82,5.338,55.482,15.49,15.49,0.0,9.211,3.742,3.699,1.77,0.0,1.407,,,1.407,86.928,6.273,,,0.0,,38.409,38.409,37.562,0.847,0.0,44.682,,13.615,4.457,,,9.158,0.0,0.0,,,,,1.819,,,0.0,15.434,0.0,0.0,,,,4.777,,,,,4.332,0.445,4.777,20.211,,391.818,0.386,391.432,-0.827,-278.763,-0.829,111.399,,111.399,131.61,
12/31/2011,140.626,69.574,5.092,64.482,17.303,17.303,0.0,9.688,3.386,3.719,2.583,0.0,1.417,,,1.417,97.982,6.413,,,0.0,,36.231,36.231,35.772,0.459,0.0,42.644,,15.974,5.206,,,10.768,0.0,0.0,,,,,1.886,,,0.0,17.86,0.0,0.0,,,,4.988,,,,,4.565,0.423,4.988,22.848,,397.483,0.39,397.093,-0.827,-275.842,-3.036,117.778,,117.778,140.626,
03/31/2012,153.911,77.223,5.99,71.233,20.458,20.458,0.0,11.142,3.586,4.098,3.458,0.0,1.716,0.0,,1.716,110.539,6.378,16.273,-9.895,0.0,,36.994,36.961,36.846,0.115,0.033,43.372,,19.39,6.91,0.0,0.0,12.48,0.0,0.0,0.0,0.0,,,3.025,0.0,0.0,0.0,22.415,0.0,0.0,0.0,0.0,,5.199,0.0,0.0,0.0,0.0,4.799,0.4,5.199,27.614,0.0,402.164,0.393,401.771,-0.827,-273.275,-1.765,126.297,0.0,126.297,153.911,
06/30/2012,154.902,81.222,3.989,77.233,18.343,18.343,0.0,12.477,4.39,3.946,4.141,0.0,1.749,,,1.749,113.791,6.337,,,0.0,,34.774,34.741,34.741,0.0,0.033,41.111,,16.428,6.294,,,10.134,0.0,0.0,,,,,2.687,,,0.0,19.115,0.0,0.0,,,,5.267,,,,,4.89,0.377,5.267,24.382,,406.083,0.395,405.688,-1.065,-270.156,-4.342,130.52,,130.52,154.902,
09/30/2012,165.846,88.981,4.497,84.484,18.801,18.801,0.0,14.461,4.787,5.433,4.241,0.0,1.791,,,1.791,124.034,6.268,,,0.0,,35.544,35.512,35.512,0.0,0.032,41.812,,16.807,5.211,,,11.596,0.0,0.0,,,,,2.896,,,0.0,19.703,0.0,0.0,,,,5.471,,,,,5.117,0.354,5.471,25.174,,409.916,0.397,409.519,-1.065,-264.687,-3.492,140.672,,140.672,165.846,
12/31/2012,165.009,85.742,10.757,74.985,19.915,19.915,0.0,14.988,5.443,5.786,3.759,0.0,1.357,,,1.357,122.002,6.472,,,0.0,,36.535,36.506,36.506,0.0,0.029,43.007,,20.189,6.306,,,13.883,0.0,0.0,,,,,3.1,,,0.0,23.289,0.0,0.0,,,,5.675,,,,,5.344,0.331,5.675,28.964,,412.112,0.397,411.715,-11.719,-262.003,-2.345,136.045,,136.045,165.009,
03/31/2013,169.999,76.707,9.451,67.256,22.946,22.946,0.0,14.93,6.267,5.296,3.367,0.0,2.022,0.0,,2.022,116.605,6.549,18.745,-12.196,11.406,11.406,35.439,35.41,35.41,0.0,0.029,53.394,,22.858,7.696,0.0,0.0,15.162,0.0,0.0,0.0,0.0,,,4.198,0.0,0.0,0.0,27.056,0.0,0.0,0.0,0.0,,5.863,0.0,0.0,0.0,0.0,5.554,0.309,5.863,32.919,0.0,415.207,0.397,414.81,-16.129,-258.261,-3.737,137.08,0.0,137.08,169.999,
06/30/2013,170.463,67.452,11.727,55.725,20.983,20.983,0.0,16.513,7.178,6.285,3.05,0.0,1.737,,,1.737,106.685,6.479,,,20.588,20.588,36.711,35.932,35.932,0.0,0.779,63.778,,19.099,6.27,,,12.829,0.0,0.0,,,,,3.993,,,0.0,23.092,0.0,0.0,,,,6.066,,,,,5.781,0.285,6.066,29.158,,421.075,0.401,420.674,-16.554,-259.984,-3.232,141.305,,141.305,170.463,
09/30/2013,181.019,71.07,10.12,60.95,21.119,21.119,0.0,15.636,6.707,6.672,2.257,0.0,2.789,,,2.789,110.614,6.444,,,25.811,25.811,38.15,37.349,37.349,0.0,0.801,70.405,,19.904,6.182,,,13.722,0.0,0.0,,,,,4.142,,,0.0,24.046,0.0,0.0,,,,6.269,,,,,6.007,0.262,6.269,30.315,0.0,427.589,0.406,427.183,-16.554,-258.925,-1.406,150.704,,150.704,181.019,
12/31/2013,193.365,79.576,22.632,56.944,22.958,22.958,0.0,14.819,6.704,5.896,2.219,0.0,2.376,,,2.376,119.729,7.022,,,27.784,27.784,38.83,38.029,38.029,0.0,0.801,73.636,,22.081,6.066,,,16.015,0.0,0.0,,,,,4.354,,,0.0,26.435,0.0,0.0,,,,6.473,,,,,6.234,0.239,6.473,32.908,0.0,432.163,0.409,431.754,-16.554,-254.532,-0.62,160.457,,160.457,193.365,
03/31/2014,205.407,76.579,20.916,55.663,24.357,24.357,0.0,13.948,6.414,6.261,1.273,0.0,3.082,0.0,,3.082,117.966,6.889,20.867,-13.978,41.761,41.761,38.791,37.99,37.99,0.0,0.801,87.441,,25.645,7.746,0.0,0.0,17.899,0.0,0.0,0.0,0.0,,,4.766,0.0,0.0,0.0,30.411,0.0,0.0,0.0,0.0,,6.643,0.0,0.0,0.0,0.0,6.415,0.228,6.643,37.054,0.0,436.547,0.411,436.136,-16.554,-250.91,-0.73,168.353,0.0,168.353,205.407,
06/30/2014,206.186,87.198,34.74,52.458,22.763,22.763,0.0,13.92,6.534,6.295,1.091,0.0,3.334,,,3.334,127.215,6.716,,,33.76,33.76,38.495,37.694,37.694,0.0,0.801,78.971,,23.774,6.759,,,17.015,0.0,0.0,,,,,5.2,,,0.0,28.974,0.0,0.0,,,,6.862,,,,,6.64,0.222,6.862,35.836,0.0,441.675,0.415,441.26,-17.567,-252.619,-1.139,170.35,0.0,170.35,206.186,
09/30/2014,215.544,95.464,17.483,77.981,23.072,23.072,0.0,13.445,6.052,5.718,1.675,0.0,3.31,,0.813,3.31,135.291,7.351,,,16.473,16.473,56.429,54.065,36.867,17.198,1.551,80.253,,21.378,7.616,,,13.762,0.0,0.0,,,,,5.756,,,0.0,27.134,0.0,0.0,,,,12.872,,,,,6.865,6.007,12.872,40.006,0.0,447.85,0.417,447.433,-17.567,-248.78,-5.965,175.538,0.0,175.538,215.544,
12/31/2014,240.773,113.424,19.478,93.946,28.373,28.373,0.0,15.444,6.722,6.592,2.13,0.0,3.331,,0.778,3.331,160.572,7.583,,,17.982,17.982,54.636,51.807,35.327,16.48,2.051,80.201,,24.81,8.249,,,16.561,0.0,0.0,,,,,6.595,,,0.0,31.405,0.0,0.0,,,,13.65,,,,,7.089,6.561,13.65,45.055,0.0,458.313,0.422,457.891,-17.567,-236.096,-8.932,195.718,0.0,195.718,240.773,
03/31/2015,338.367,131.958,22.401,109.557,31.828,31.828,0.0,16.774,7.417,6.466,2.891,0.0,4.479,0.0,80.306,4.479,185.039,9.127,24.894,-15.767,13.996,13.996,130.205,46.245,31.534,14.711,3.654,153.328,,32.283,10.389,,,21.894,0.0,0.0,0.0,0.0,,,7.036,0.0,0.0,0.0,39.319,0.0,0.0,0.0,0.0,,7.488,0.0,0.0,0.0,0.0,0.795,6.693,7.488,46.807,0.0,465.459,0.413,465.046,-19.347,-137.222,-17.33,291.56,0.0,291.56,338.367,
06/30/2015,352.006,154.92,40.431,114.489,34.372,34.372,0.0,21.23,8.548,8.456,4.226,0.0,33.59,,45.206,4.003,244.112,10.218,,,1.501,1.501,96.175,47.284,32.243,15.041,3.685,107.894,,28.415,8.617,,,19.798,0.0,0.0,,,,,7.868,,,0.0,36.283,0.0,0.0,,,,7.672,,,,,0.813,6.859,7.672,43.955,0.0,474.948,0.42,474.528,-22.812,-128.363,-15.722,308.051,0.0,308.051,352.006,
09/30/2015,373.406,175.508,54.421,121.087,37.119,37.119,0.0,23.032,8.479,9.358,5.195,0.0,29.745,,44.24,4.03,265.404,11.42,,,0.0,0.0,96.582,47.919,32.676,15.243,4.423,108.002,,27.649,8.788,,,18.861,0.0,0.0,,,,,6.803,,,0.0,34.452,0.0,0.0,,,,7.858,,,,,0.824,7.034,7.858,42.31,0.0,489.887,0.424,489.463,-23.157,-120.628,-15.006,331.096,0.0,331.096,373.406,
12/31/2015,391.626,196.194,53.226,142.968,36.842,36.842,0.0,25.535,8.894,10.427,6.214,0.0,23.174,,43.956,4.115,281.745,15.02,,,0.0,0.0,94.861,46.483,31.697,14.786,4.422,109.881,,30.757,8.836,,,21.921,0.0,0.0,,,,,6.913,,,0.0,37.67,0.0,0.0,,,,8.427,,,,,0.799,7.628,8.427,46.097,0.0,496.415,0.424,495.991,-23.255,-110.073,-17.558,345.529,0.0,345.529,391.626,
03/31/2016,423.931,212.053,48.231,163.822,42.821,42.821,0.0,26.74,7.993,13.147,5.6,0.0,6.778,0.0,58.534,6.778,288.392,23.184,42.266,-19.082,1.0,1.0,111.355,48.399,33.003,15.396,4.422,135.539,,37.763,9.381,,,28.382,0.0,0.0,0.0,0.0,,,8.778,0.0,0.0,0.0,46.541,0.0,0.0,0.0,0.0,,8.615,0.0,0.0,0.0,0.0,0.832,7.783,8.615,55.156,0.0,509.05,0.426,508.624,-26.66,-99.075,-14.54,368.775,0.0,368.775,423.931,
06/30/2016,429.312,223.174,38.274,184.9,41.28,41.28,0.0,29.093,,,,,6.741,,51.296,6.741,300.288,25.95,,,0.0,0.0,103.074,47.327,32.272,15.055,4.451,129.024,,34.629,8.372,,,26.257,0.0,0.0,0.0,0.0,,,8.59,,,0.0,43.219,0.0,0.0,0.0,0.0,,8.766,,,,,0.814,7.952,8.766,51.985,0.0,521.272,0.43,520.842,-41.691,-86.165,-16.089,377.327,0.0,377.327,429.312,
09/30/2016,474.898,232.945,54.709,178.236,46.607,46.607,0.0,31.491,,,,,8.827,,48.614,8.827,319.87,50.207,,,4.004,4.004,100.817,47.781,32.582,15.199,4.422,155.028,,42.079,14.066,,,28.013,0.74,0.0,,,,0.74,9.103,,,0.0,51.922,15.961,0.0,15.961,15.961,,8.574,,,,,0.821,7.753,24.535,76.457,0.0,537.292,0.433,536.859,-46.266,-77.29,-15.295,398.441,0.0,398.441,474.898,
12/31/2016,500.964,240.709,61.069,179.64,50.178,50.178,0.0,32.053,,,,,10.479,,39.007,10.479,333.419,60.909,,,18.24,18.24,88.396,44.819,30.562,14.257,4.57,167.545,,49.097,14.558,,,34.539,0.77,0.0,,,,0.77,9.004,,,0.0,58.871,15.75,0.0,15.75,15.75,,8.963,,,,,0.771,8.192,24.713,83.584,0.0,547.231,0.435,546.796,-46.556,-61.858,-21.437,417.38,0.0,417.38,500.964,
03/31/2017,550.414,229.948,39.04,190.908,54.055,54.055,0.0,34.931,9.784,16.504,8.643,0.0,8.024,0.0,34.723,8.024,326.958,87.777,107.729,-19.952,47.143,47.143,88.536,45.527,31.045,14.482,8.286,223.456,,58.323,20.62,,,37.703,0.799,0.0,,,,0.799,10.495,0.0,0.0,0.0,69.617,15.539,0.0,15.539,15.539,,13.187,,0.0,0.0,0.0,0.783,12.404,28.726,98.343,0.0,566.399,0.437,565.962,-46.763,-46.959,-20.606,452.071,0.0,452.071,550.414,
06/30/2017,652.217,251.411,43.97,207.441,53.557,53.557,0.0,36.926,,,,,9.021,,113.457,9.021,350.915,92.804,115.844,-23.04,37.669,37.669,170.829,48.686,33.199,15.487,8.686,301.302,,48.479,12.784,,,35.695,0.829,0.0,,,,0.829,9.697,,,0.0,59.005,15.325,0.0,15.325,15.325,,10.843,,,,,0.837,10.006,26.168,85.173,0.0,580.458,0.441,580.017,-64.567,65.661,-14.508,567.044,0.0,567.044,652.217,
09/30/2017,694.653,263.197,44.536,218.661,57.327,57.327,0.0,40.632,,,,,9.014,,106.798,9.014,370.17,97.697,123.932,-26.235,55.954,55.954,170.832,50.348,34.332,16.016,13.686,324.483,,51.923,16.667,,,35.256,0.851,0.0,,,,0.851,10.584,,,0.0,63.358,15.11,0.0,15.11,15.11,,11.299,,,,,0.866,10.433,26.409,89.767,0.0,592.523,0.442,592.081,-65.999,90.164,-11.802,604.886,0.0,604.886,694.653,
12/31/2017,719.602,301.253,50.502,250.751,64.862,64.862,0.0,46.891,,,,,9.192,,75.201,9.192,422.198,107.977,132.606,-24.629,49.485,49.485,139.942,51.055,34.814,16.241,13.686,297.404,,63.556,21.991,,,41.565,0.0,0.0,,,,0.0,11.797,,,0.0,75.353,0.0,0.0,0.0,0.0,,11.767,,,,,0.878,10.889,11.767,87.12,0.0,606.14,0.443,605.697,-66.622,103.61,-10.646,632.482,0.0,632.482,719.602,
03/31/2018,786.375,362.249,42.975,319.274,70.01,70.01,0.0,50.204,16.481,23.179,10.544,0.0,11.808,0.0,70.746,11.808,494.271,117.167,145.026,-27.859,37.502,37.502,137.435,52.513,35.808,16.705,14.176,292.104,,69.712,23.565,,,46.147,0.0,0.0,,,,0.0,14.97,0.0,0.0,0.0,84.682,0.0,0.0,0.0,0.0,,12.169,0.0,0.0,0.0,0.0,0.903,11.266,12.169,96.851,0.0,620.349,0.444,619.905,-67.078,140.457,-4.204,689.524,0.0,689.524,786.375,
06/30/2018,812.039,360.516,61.288,299.228,67.511,67.511,0.0,55.781,,,,,13.489,,115.049,13.489,497.297,127.324,156.927,-29.603,6.887,6.887,180.531,49.785,33.948,15.837,15.697,314.742,,64.603,25.673,,,38.93,0.0,0.0,,,,,12.075,,,0.0,76.678,0.0,0.0,0.0,0.0,,12.002,,,,,0.856,11.146,12.002,88.68,0.0,638.423,0.449,637.974,-134.674,230.523,-10.913,723.359,0.0,723.359,812.039,
