Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,3333.0,3333.0,-1946.0,1946.0,1387.0,0.0,-1252.0,823.0,110.0,108.0,211.0,135.0,-182.0,41.0,51.0,-10.0,,141.0,-47.0,31.0,-16.0,-67.0,-67.0,0.0,51.0,-38.0,13.0,0.0,1.7,14.7,216.3,268.6,305.6,0.04,-0.165,0.707788,309.0,0.04,-0.165,0.704256,
06/30/2012,3528.0,3528.0,-2066.0,2066.0,1462.0,0.0,-1010.0,792.0,113.0,102.0,3.0,452.0,-26.0,41.0,50.0,-9.0,,-15.0,426.0,-98.0,328.0,-68.0,-68.0,0.0,396.0,-34.0,362.0,0.0,0.0,362.0,300.9,6.9,306.4,1.185,0.96,0.98205,310.0,1.17,0.95,0.972258,
09/30/2012,3408.0,3408.0,-1983.0,1983.0,1425.0,0.0,-999.0,779.0,112.0,105.0,3.0,426.0,-24.0,44.0,54.0,-10.0,,-20.0,402.0,-92.0,310.0,-54.0,-54.0,0.0,364.0,-25.0,339.0,0.0,1.8,340.8,360.25,73.45,307.4,1.105,0.932987,1.171926,311.0,1.09,0.916366,1.15254,
12/31/2012,3243.0,3243.0,-1910.0,1910.0,1333.0,0.0,-1033.0,924.0,,106.0,3.0,300.0,-24.0,45.0,55.0,-10.0,,-21.0,276.0,-62.0,214.0,-39.0,-39.0,0.0,253.0,-26.0,227.0,0.0,0.0,227.0,192.95,4.95,308.2,0.735,0.609993,0.626054,312.2,0.73,0.60508,0.620935,
03/31/2013,3108.0,3108.0,-1862.0,1862.0,1246.0,0.0,-959.0,746.0,109.0,101.0,3.0,287.0,-46.0,43.0,53.0,-10.0,,3.0,241.0,-44.0,197.0,-2248.0,-2248.0,0.0,2445.0,-35.0,2410.0,0.0,0.0,2410.0,167.6,5.6,292.2,8.245,0.554415,0.57358,295.4,8.155,0.544979,0.563937,
06/30/2013,3883.0,3883.0,-2263.0,2263.0,1620.0,0.0,-1165.0,925.0,118.0,119.0,3.0,455.0,-33.0,38.0,47.0,-9.0,,-5.0,422.0,-98.0,324.0,-47.0,-47.0,0.0,371.0,-30.0,341.0,0.0,0.0,341.0,310.95,16.95,286.8,1.19,1.025105,1.084205,290.0,1.175,1.012931,1.071379,
09/30/2013,3774.0,3774.0,-2161.0,2161.0,1613.0,0.0,-1241.0,910.0,117.0,113.0,101.0,372.0,-125.0,37.0,48.0,-11.0,,88.0,247.0,-40.0,207.0,-48.0,-48.0,0.0,255.0,-29.0,226.0,0.0,0.0,226.0,312.95,134.95,286.4,0.79,0.621509,1.092702,289.8,0.78,0.614368,1.080035,
12/31/2013,3500.0,3500.0,-2028.0,2028.0,1472.0,0.0,-1145.0,1024.0,,119.0,2.0,327.0,-11.0,35.0,48.0,-13.0,,-24.0,316.0,-71.0,245.0,-37.0,-37.0,0.0,282.0,-28.0,254.0,0.0,0.0,254.0,213.5,-3.5,281.6,0.9,0.770597,0.758167,285.2,0.89,0.760266,0.747995,
03/31/2014,3636.0,3636.0,-2091.0,2091.0,1545.0,0.0,-1142.0,900.0,120.0,119.0,3.0,403.0,-31.0,35.0,47.0,-12.0,,-4.0,372.0,-89.0,283.0,-1018.0,-1018.0,0.0,1301.0,-39.0,1262.0,0.0,0.0,1262.0,247.95,3.95,278.2,4.535,0.877067,0.891266,281.4,4.485,0.867374,0.881411,
06/30/2014,4082.0,4082.0,-2306.0,2306.0,1776.0,0.0,-1229.0,985.0,126.0,115.0,3.0,547.0,-23.0,35.0,48.0,-13.0,,-12.0,524.0,-125.0,399.0,7.0,7.0,0.0,392.0,-6.0,386.0,0.0,0.0,386.0,398.0,5.0,277.2,1.39,1.417749,1.435787,280.2,1.375,0.7,0.717844,
09/30/2014,3935.0,3935.0,-2229.0,2229.0,1706.0,0.0,-1183.0,941.0,120.0,119.0,3.0,523.0,-24.0,34.0,47.0,-13.0,,-10.0,499.0,-116.0,383.0,6.0,6.0,0.0,377.0,-6.0,371.0,0.0,0.0,371.0,394.0,17.0,276.4,1.345,1.363965,1.425471,279.4,1.33,1.351474,1.412319,
12/31/2014,3707.0,3707.0,-2165.0,2165.0,1542.0,0.0,-1184.0,1058.0,,123.0,3.0,358.0,-337.0,33.0,45.0,-12.0,,304.0,21.0,71.0,92.0,3.0,3.0,0.0,89.0,-6.0,83.0,0.0,0.0,83.0,273.5,187.5,274.6,0.305,0.315,0.995994,277.6,0.3,0.31,0.985433,
03/31/2015,3662.0,3662.0,-2065.0,2065.0,1597.0,0.0,-1156.0,914.0,119.0,120.0,3.0,441.0,-11.0,18.0,29.0,-11.0,,-7.0,430.0,-104.0,326.0,-1.0,-1.0,0.0,327.0,-5.0,322.0,0.0,0.0,322.0,328.95,7.95,273.2,1.18,1.175,1.204063,275.6,1.17,1.165,1.193846,
06/30/2015,4100.0,4100.0,-2283.0,2283.0,1817.0,0.0,-1345.0,954.0,123.0,125.0,143.0,472.0,-20.0,24.0,34.0,-10.0,,-4.0,452.0,-110.0,342.0,0.0,0.0,0.0,342.0,-5.0,337.0,0.0,0.0,337.0,459.95,122.95,272.5,1.24,1.24,1.68789,274.7,1.23,1.23,1.677579,
09/30/2015,3725.0,3725.0,-2049.0,2049.0,1676.0,0.0,-1112.0,875.0,117.0,120.0,0.0,564.0,-10.0,21.0,31.0,-10.0,,-11.0,554.0,-133.0,421.0,-18.0,-18.0,0.0,439.0,-6.0,433.0,0.0,0.0,433.0,422.95,7.95,271.1,1.6,1.53,1.560125,273.1,1.59,1.52,1.54911,
12/31/2015,3552.0,3552.0,-1997.0,1997.0,1555.0,0.0,-1150.0,1031.0,,119.0,0.0,405.0,-15.0,23.0,31.0,-8.0,,-8.0,390.0,-91.0,299.0,-19.0,-19.0,0.0,318.0,-4.0,314.0,0.0,0.0,314.0,314.95,19.95,269.2,1.17,1.1,1.169948,271.2,1.16,1.09,1.163562,
03/31/2016,3544.0,3544.0,-1920.0,1920.0,1624.0,0.0,-1140.0,906.0,116.0,115.0,3.0,484.0,-28.0,24.0,30.0,-6.0,,4.0,456.0,-112.0,344.0,-10.0,-10.0,0.0,354.0,-7.0,347.0,0.0,0.0,347.0,346.2,9.2,267.6,1.3,1.26,1.293722,269.4,1.29,1.25,1.28415,
06/30/2016,3782.0,3782.0,-1988.0,1988.0,1794.0,0.0,-1156.0,930.0,115.0,109.0,2.0,638.0,-8.0,24.0,31.0,-7.0,,-16.0,630.0,-285.0,345.0,-31.0,-31.0,0.0,376.0,-6.0,370.0,0.0,0.0,370.0,482.25,143.25,267.2,1.38,1.26,1.804828,269.1,1.37,1.25,1.78233,
09/30/2016,3660.0,3660.0,-1978.0,1978.0,1682.0,0.0,-1121.0,893.0,115.0,113.0,0.0,561.0,-987.0,28.0,34.0,-6.0,,959.0,-426.0,220.0,-206.0,-27.0,-27.0,0.0,-179.0,-5.0,-184.0,0.0,0.0,-184.0,405.0,616.0,266.3,-0.69,-0.79,1.520841,266.3,-0.69,-0.79,1.520841,
12/31/2016,3284.0,3284.0,-1807.0,1807.0,1477.0,0.0,-1070.0,859.0,113.0,103.0,-5.0,407.0,-288.0,23.0,30.0,-7.0,,265.0,119.0,-37.0,82.0,-262.0,-262.0,0.0,344.0,-4.0,340.0,0.0,0.0,340.0,268.8,190.8,261.3,1.301186,0.298507,1.028703,264.8,1.283988,0.294562,1.015106,
03/31/2017,3486.0,3486.0,-1902.0,1902.0,1584.0,0.0,-1094.0,875.0,109.0,110.0,0.0,490.0,-44.0,21.0,25.0,-4.0,,23.0,446.0,-110.0,336.0,-6.0,-6.0,0.0,342.0,-5.0,337.0,0.0,0.0,337.0,348.0,17.0,257.6,1.31,1.29,1.350932,259.5,1.3,1.28,1.345511,
06/30/2017,3804.0,3804.0,-2083.0,2083.0,1721.0,0.0,-1101.0,876.0,112.0,113.0,0.0,620.0,39.0,22.0,26.0,-4.0,,-61.0,659.0,-157.0,502.0,1.0,1.0,0.0,501.0,-5.0,496.0,0.0,0.0,496.0,465.65,-31.35,257.1,1.93,1.93,1.811163,259.0,1.92,1.92,1.798958,
09/30/2017,3776.0,3776.0,-2104.0,2104.0,1672.0,0.0,-1125.0,894.0,114.0,117.0,0.0,547.0,-24.0,22.0,27.0,-5.0,,2.0,523.0,-124.0,399.0,-217.0,-217.0,0.0,616.0,-6.0,610.0,0.0,0.0,610.0,394.95,1.95,256.4,2.38,1.53,1.540367,258.2,2.36,1.52,1.527552,
12/31/2017,3682.0,3682.0,-2120.0,2120.0,1562.0,0.0,-1145.0,909.0,116.0,120.0,0.0,417.0,-40.0,20.0,27.0,-7.0,,20.0,377.0,-224.0,153.0,-3.0,-3.0,0.0,156.0,-5.0,151.0,0.0,0.0,151.0,305.0,157.0,253.6,0.6,0.59,1.202681,255.4,0.59,0.58,1.194722,
03/31/2018,3781.0,3781.0,-2181.0,2181.0,1600.0,0.0,-1141.0,906.0,112.0,123.0,0.0,459.0,-38.0,21.0,26.0,-5.0,,17.0,421.0,-87.0,334.0,-6.0,-6.0,0.0,340.0,-6.0,334.0,0.0,0.0,334.0,342.0,14.0,249.8,1.34,1.32,1.369095,251.4,1.33,1.31,1.365688,
06/30/2018,4131.0,4131.0,-2379.0,2379.0,1752.0,0.0,-1184.0,945.0,114.0,125.0,0.0,568.0,-89.0,24.0,31.0,-7.0,,65.0,479.0,-104.0,375.0,0.0,0.0,0.0,375.0,-4.0,371.0,0.0,0.0,371.0,491.0,120.0,244.9,1.51,1.51,2.0049,246.4,1.51,1.51,1.997013,
09/30/2018,3817.0,3817.0,-2253.0,2253.0,1564.0,0.0,-1099.0,867.0,110.0,122.0,0.0,465.0,-14.0,25.0,31.0,-6.0,,-11.0,451.0,-79.0,372.0,-10.0,-10.0,0.0,382.0,-4.0,378.0,0.0,0.0,378.0,353.0,-15.0,242.2,1.56,1.52,1.457473,243.6,1.55,1.51,1.448424,
12/31/2018,3645.0,3645.0,-2188.0,2188.0,1457.0,0.0,-1087.0,855.0,105.0,127.0,0.0,370.0,-28.0,25.0,30.0,-5.0,,3.0,342.0,-83.0,259.0,-2.0,-2.0,0.0,261.0,-3.0,258.0,0.0,0.0,258.0,271.0,15.0,238.5,1.08,1.07,1.136268,239.8,1.08,1.07,1.132552,
03/31/2019,3624.0,3624.0,-2073.0,2073.0,1551.0,0.0,-1112.0,889.0,105.0,118.0,0.0,439.0,-20.0,25.0,31.0,-6.0,,-5.0,419.0,-102.0,317.0,0.0,0.0,0.0,317.0,-5.0,312.0,0.0,0.0,312.0,327.0,15.0,236.7,1.32,1.32,1.381496,238.0,1.31,1.31,1.373025,
06/30/2019,4024.0,4024.0,-2288.0,2288.0,1736.0,0.0,-1171.0,934.0,111.0,126.0,0.0,565.0,-202.0,28.0,35.0,-7.0,,174.0,363.0,-86.0,277.0,-2.0,-2.0,0.0,279.0,-7.0,272.0,0.0,0.0,272.0,464.98,194.98,236.9,1.15,1.14,1.962769,238.3,1.14,1.13,1.948212,
09/30/2019,3826.0,3826.0,-2181.0,2181.0,1645.0,0.0,-1127.0,887.0,107.0,133.0,0.0,518.0,-37.0,23.0,33.0,-10.0,,14.0,481.0,-109.0,372.0,-1.0,-1.0,0.0,373.0,-6.0,367.0,0.0,0.0,367.0,417.13,51.13,237.1,1.55,1.55,1.7593,238.5,1.54,1.54,1.754382,
12/31/2019,3672.0,3672.0,-2111.0,2111.0,1561.0,0.0,-1137.0,894.0,109.0,134.0,0.0,424.0,-26.0,24.0,33.0,-9.0,,2.0,398.0,-95.0,303.0,3.0,3.0,0.0,300.0,-8.0,292.0,0.0,0.0,292.0,311.85,16.85,237.0,1.23,1.24,1.315823,238.6,1.22,1.24,1.31062,
03/31/2020,3377.0,3377.0,-1908.0,1908.0,1469.0,0.0,-1135.0,905.0,101.0,129.0,0.0,334.0,-15.0,23.0,32.0,-9.0,,-8.0,319.0,-71.0,248.0,0.0,0.0,0.0,248.0,-5.0,243.0,0.0,0.0,243.0,254.53,11.53,236.5,1.03,1.03,1.076237,237.7,1.02,1.02,1.068507,
06/30/2020,3015.0,3015.0,-1703.0,1703.0,1312.0,0.0,-975.0,766.0,86.0,123.0,0.0,337.0,-211.0,36.0,41.0,-5.0,,175.0,126.0,-29.0,97.0,-3.0,-3.0,0.0,100.0,2.0,102.0,0.0,0.0,102.0,229.080925,130.080925,236.6,0.43,0.42,0.96822,237.6,0.43,0.42,0.967479,
09/30/2020,3486.368,,,,1549.48139392,,,,,,,455.333,,,,,,,431.714,,321.556,,,,,,321.556,,,321.556,325.6,,,1.382,1.382,1.39,,1.382,1.382,1.39,
12/31/2020,3505.889,,,,1540.94339217,,,,,,,440.364,,,,,,,409.857,,298.625,,,,,,298.625,,,298.625,306.429,,,1.243,1.243,1.295,,1.243,1.243,1.295,
