Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2002,2825.0,,-2045.0,,780.0,,-316.0,,,,464.0,-110.0,111.0,116.0,-5.0,0.0,,-1.0,354.0,-135.0,219.0,0.0,,,219.0,-2.0,217.0,0.0,0.0,217.0,217.0,,615.3,0.35,0.35,0.35,619.2,0.35,0.35,0.35,
09/30/2002,2896.0,,-2057.0,,839.0,,-376.0,,,,463.0,-110.0,113.0,118.0,-5.0,0.0,,-3.0,353.0,-121.0,232.0,0.0,,,232.0,-1.0,231.0,0.0,0.0,231.0,231.0,,610.4,0.38,0.38,0.38,613.2,0.38,0.38,0.38,
12/31/2002,2812.0,,-2047.0,,765.0,,-407.0,,,,358.0,-33.0,106.0,112.0,-6.0,0.0,,-73.0,325.0,-84.0,241.0,2.0,,,239.0,-3.0,236.0,0.0,0.0,236.0,236.0,,602.4,0.39,0.39,0.3,604.7,0.39,0.39,0.3,
03/31/2003,2732.0,,-2111.0,,621.0,,-323.0,,,,298.0,-122.0,107.0,109.0,-2.0,0.0,,15.0,176.0,-68.0,108.0,46.0,,,62.0,-1.0,61.0,0.0,0.0,61.0,61.0,,593.7,0.1,0.18,0.24,595.8,0.1,0.18,0.24,
06/30/2003,2934.0,,-2231.0,,703.0,,-301.0,,,,402.0,-118.0,106.0,110.0,-4.0,0.0,,12.0,284.0,-106.0,178.0,0.0,,,178.0,-2.0,176.0,0.0,0.0,176.0,176.0,,591.5,0.3,0.3,0.32,594.8,0.3,0.3,0.32,
09/30/2003,2996.0,,-2266.0,,730.0,,-297.0,,,,433.0,-102.0,107.0,110.0,-3.0,0.0,,-5.0,331.0,-119.0,212.0,0.0,,,212.0,-2.0,210.0,0.0,0.0,210.0,210.0,,589.8,0.36,0.36,0.36,593.8,0.35,0.35,0.35,
12/31/2003,2968.0,,-2230.0,,738.0,,-295.0,,,,443.0,-105.0,107.0,110.0,-3.0,0.0,,-2.0,338.0,-111.0,227.0,43.0,,,184.0,-1.0,183.0,0.0,0.0,183.0,183.0,,581.4,0.31,0.39,0.39,586.5,0.31,0.39,0.39,
03/31/2004,2896.0,,-2245.0,,651.0,,-316.0,,,,335.0,-122.0,110.0,113.0,-3.0,0.0,,12.0,213.0,-62.0,151.0,-8.0,,,159.0,-7.0,152.0,0.0,0.0,152.0,152.0,,577.3,0.26,0.25,0.24,582.8,0.26,0.25,0.24,
06/30/2004,3138.0,,-2388.0,,750.0,,-317.0,,,,433.0,-127.0,112.0,119.0,-7.0,0.0,,15.0,306.0,-81.0,225.0,0.0,,,225.0,-9.0,216.0,0.0,0.0,216.0,216.0,,580.2,0.37,0.37,0.35,585.4,0.37,0.37,0.35,
09/30/2004,3274.0,,-2496.0,,778.0,,-316.0,,,,462.0,-115.0,91.0,112.0,-21.0,0.0,,24.0,347.0,-35.0,312.0,0.0,,,312.0,-10.0,302.0,0.0,0.0,302.0,302.0,,576.7,0.52,0.52,0.4,581.2,0.52,0.52,0.4,
12/31/2004,3208.0,,-2435.0,,773.0,,-318.0,,,,455.0,-107.0,,111.0,-39.0,0.0,,35.0,348.0,-69.0,279.0,0.0,,,279.0,-10.0,269.0,0.0,0.0,269.0,269.0,,571.2,0.47,0.47,0.43,576.3,0.47,0.47,0.43,
03/31/2005,3038.0,,-2365.0,,673.0,,-330.0,,,,343.0,-113.0,110.0,116.0,-6.0,0.0,,3.0,230.0,-70.0,160.0,0.0,,,160.0,-10.0,150.0,0.0,0.0,150.0,150.0,,568.8,0.26,0.26,0.22,572.8,0.26,0.26,0.22,
06/30/2005,3289.0,,-2519.0,,770.0,,-313.0,,,,457.0,-141.0,122.0,128.0,-6.0,0.0,,19.0,316.0,222.0,538.0,0.0,,,538.0,-11.0,527.0,0.0,0.0,527.0,527.0,,566.3,0.93,0.93,0.39,570.1,0.92,0.92,0.38,
09/30/2005,3375.0,,-2571.0,,804.0,,-309.0,,,,495.0,-257.0,117.0,125.0,-8.0,0.0,,140.0,238.0,-11.0,227.0,0.0,,,227.0,-12.0,215.0,0.0,0.0,215.0,215.0,,553.6,0.39,0.39,0.46,561.8,0.38,0.38,0.45,
12/31/2005,3372.0,,-2537.0,,835.0,,-324.0,,,,511.0,-155.0,,127.0,-11.0,0.0,,39.0,356.0,-51.0,305.0,0.0,,,305.0,-15.0,290.0,0.0,0.0,290.0,290.0,,552.1,0.53,0.53,0.47,555.8,0.53,0.53,0.46,
03/31/2006,3229.0,,-2428.0,,801.0,,-368.0,,,,433.0,-132.0,127.0,136.0,-9.0,0.0,,5.0,301.0,-103.0,198.0,0.0,,,198.0,-12.0,186.0,0.0,0.0,186.0,186.0,,546.2,0.34,0.34,0.35,551.0,0.34,0.34,0.35,
06/30/2006,3410.0,,-2544.0,,866.0,,-328.0,,,,538.0,-81.0,118.0,138.0,-20.0,0.0,,-37.0,457.0,-30.0,427.0,0.0,,,427.0,-10.0,417.0,0.0,0.0,417.0,417.0,,544.3,0.77,0.77,0.46,549.7,0.76,0.76,0.45,
09/30/2006,3441.0,,-2521.0,,920.0,,-344.0,,,,576.0,-152.0,114.0,138.0,-24.0,0.0,,38.0,424.0,-113.0,311.0,0.0,,,311.0,-11.0,300.0,0.0,0.0,300.0,300.0,,537.0,0.56,0.56,0.56,541.5,0.55,0.55,0.55,
12/31/2006,3283.0,,-2428.0,,855.0,,-348.0,,,,507.0,-171.0,,133.0,-16.0,0.0,,54.0,336.0,-79.0,257.0,0.0,,,257.0,-11.0,246.0,0.0,0.0,246.0,246.0,,534.4,0.46,0.46,0.47,539.8,0.46,0.46,0.47,
03/31/2007,3188.0,,-2034.0,,1154.0,,-663.0,,,,491.0,-150.0,117.0,135.0,-18.0,0.0,,33.0,341.0,-93.0,248.0,0.0,,,248.0,-10.0,238.0,0.0,0.0,238.0,238.0,10.0,529.4,0.45,0.45,0.45,534.1,0.45,0.45,0.45,
06/30/2007,3358.0,,-2092.0,,1266.0,,-665.0,,,,601.0,-110.0,121.0,132.0,-11.0,0.0,,-11.0,491.0,-142.0,349.0,0.0,,,349.0,-11.0,338.0,0.0,0.0,338.0,338.0,,519.0,0.65,0.65,0.57,523.9,0.64,0.64,0.56,
09/30/2007,3403.0,,-2143.0,,1260.0,,-696.0,,,,564.0,-116.0,118.0,128.0,-10.0,0.0,,-2.0,448.0,-158.0,290.0,0.0,,,290.0,-12.0,278.0,0.0,0.0,278.0,278.0,,515.9,0.54,0.54,0.57,520.1,0.54,0.54,0.57,
12/31/2007,3361.0,,-2133.0,,1228.0,,-667.0,,,,561.0,-92.0,118.0,126.0,-8.0,0.0,,-26.0,469.0,-147.0,322.0,0.0,,,322.0,-13.0,309.0,0.0,0.0,309.0,309.0,-33.0,505.2,0.61,0.61,0.54,509.1,0.61,0.61,0.54,
03/31/2008,3266.0,,-2092.0,,1174.0,,-665.0,,,,509.0,-117.0,117.0,122.0,-5.0,0.0,,0.0,392.0,-144.0,248.0,0.0,,,248.0,-7.0,241.0,0.0,0.0,241.0,241.0,-7.3,496.0,0.49,0.49,0.48,498.3,0.48,0.48,0.47,
06/30/2008,3489.0,,-2181.0,,1308.0,,-676.0,,,,632.0,-102.0,101.0,105.0,-4.0,0.0,,1.0,530.0,-199.0,331.0,0.0,,,331.0,-13.0,318.0,0.0,0.0,318.0,318.0,-7.0,490.7,0.65,0.65,0.64,494.6,0.64,0.64,0.63,
09/30/2008,3525.0,,-2221.0,,1304.0,,-695.0,,,,609.0,-99.0,109.0,114.0,-5.0,0.0,,-10.0,510.0,-201.0,309.0,0.0,,,309.0,1.0,310.0,0.0,0.0,310.0,310.0,2.0,490.8,0.63,0.63,0.63,494.1,0.63,0.63,0.63,
12/31/2008,3108.0,,-1972.0,,1136.0,,-679.0,,,,457.0,-92.0,,114.0,-5.0,0.0,,-17.0,365.0,-125.0,240.0,0.0,,,240.0,-22.0,218.0,0.0,0.0,218.0,218.0,,491.45,0.44,0.44,0.51,494.75,0.44,0.44,0.49,
03/31/2009,2810.0,2810.0,-1725.0,1725.0,1085.0,0.0,-713.0,337.0,289.0,87.0,372.0,-101.0,101.0,105.0,-4.0,,,0.0,271.0,-101.0,170.0,0.0,0.0,0.0,170.0,-15.0,155.0,0.0,0.0,155.0,208.0,53.0,491.8,0.31,0.31,0.422936,493.0,0.31,0.31,0.417505,
06/30/2009,2952.0,2952.0,-1786.0,1786.0,1166.0,0.0,-632.0,323.0,302.0,7.0,534.0,-104.0,104.0,107.0,-3.0,,,0.0,430.0,-163.0,267.0,0.0,0.0,0.0,267.0,-20.0,247.0,0.0,0.0,247.0,251.3,4.3,492.4,0.5,0.5,0.510357,493.7,0.5,0.5,0.50871,
09/30/2009,3023.0,3023.0,-1856.0,1856.0,1167.0,0.0,-642.0,339.0,301.0,2.0,525.0,-100.0,101.0,104.0,-3.0,,,-1.0,425.0,-133.0,292.0,0.0,0.0,0.0,292.0,-15.0,277.0,0.0,0.0,277.0,264.35,-12.65,492.2,0.56,0.56,0.537078,494.6,0.56,0.56,0.534424,
12/31/2009,3006.0,3006.0,-1874.0,1874.0,1132.0,0.0,-676.0,365.0,274.0,37.0,456.0,-109.0,107.0,110.0,-3.0,,,2.0,347.0,-16.0,331.0,0.0,0.0,0.0,331.0,-16.0,315.0,0.0,0.0,315.0,257.0,-58.0,488.5,0.65,0.65,0.5261,491.6,0.64,0.64,0.522018,
03/31/2010,2935.0,2935.0,-1881.0,1881.0,1054.0,0.0,-642.0,351.0,291.0,0.0,412.0,-110.0,112.0,112.0,0.0,,0.0,-2.0,302.0,-110.0,192.0,0.0,0.0,0.0,192.0,-10.0,182.0,0.0,0.0,182.0,182.0,0.0,485.6,0.37,0.37,0.37,488.1,0.37,0.37,0.37,
06/30/2010,3158.0,3158.0,-1996.0,1996.0,1162.0,0.0,-576.0,345.0,309.0,-78.0,586.0,-122.0,114.0,116.0,-2.0,,,8.0,464.0,-206.0,258.0,0.0,0.0,0.0,258.0,-12.0,246.0,0.0,0.0,246.0,234.35,-11.65,482.1,0.51,0.51,0.486102,485.8,0.51,0.51,0.486019,
09/30/2010,3235.0,3235.0,-2006.0,2006.0,1229.0,0.0,-685.0,369.0,317.0,-1.0,544.0,-133.0,125.0,126.0,-1.0,,8.0,0.0,411.0,-153.0,258.0,0.0,0.0,0.0,258.0,-14.0,244.0,0.0,0.0,244.0,263.35,19.35,477.3,0.51,0.51,0.551749,481.0,0.51,0.51,0.550229,
12/31/2010,3187.0,3187.0,-1941.0,1941.0,1246.0,0.0,-672.0,396.0,277.0,-1.0,574.0,-120.0,118.0,119.0,-1.0,,,2.0,454.0,-160.0,294.0,0.0,0.0,0.0,294.0,-13.0,281.0,0.0,0.0,281.0,313.5,32.5,475.8,0.59,0.59,0.65889,478.0,0.59,0.59,0.657992,
03/31/2011,3103.0,3103.0,-1995.0,1995.0,1108.0,0.0,-681.0,382.0,299.0,0.0,427.0,-121.0,118.0,121.0,-3.0,,4.0,-1.0,306.0,-110.0,196.0,0.0,0.0,0.0,196.0,-10.0,186.0,0.0,0.0,186.0,186.0,0.0,474.7,0.39,0.39,0.39,477.6,0.39,0.39,0.39,
06/30/2011,3347.0,3347.0,-2140.0,2140.0,1207.0,0.0,-701.0,382.0,319.0,0.0,506.0,-125.0,117.0,119.0,-2.0,,9.0,-1.0,381.0,-131.0,250.0,0.0,0.0,0.0,250.0,-13.0,237.0,0.0,0.0,237.0,237.0,0.0,474.2,0.5,0.5,0.5,476.0,0.5,0.5,0.5,
09/30/2011,3522.0,3522.0,-2261.0,2261.0,1261.0,0.0,-718.0,380.0,317.0,21.0,543.0,-122.0,117.0,118.0,-1.0,,7.0,-2.0,421.0,-136.0,285.0,0.0,0.0,0.0,285.0,-13.0,272.0,0.0,0.0,272.0,290.447,18.447,468.3,0.58,0.58,0.620216,469.7,0.58,0.58,0.619274,
12/31/2011,3406.0,3406.0,-2145.0,2145.0,1261.0,0.0,-709.0,407.0,294.0,8.0,552.0,-140.0,121.0,123.0,-2.0,,11.0,8.0,412.0,-134.0,278.0,0.0,0.0,0.0,278.0,-12.0,266.0,0.0,0.0,266.0,283.2,17.2,460.8,0.58,0.58,0.614583,462.3,0.58,0.58,0.614583,
03/31/2012,3295.0,3295.0,-2166.0,2166.0,1129.0,0.0,-728.0,407.0,317.0,4.0,401.0,-129.0,121.0,122.0,-1.0,,7.0,1.0,272.0,-89.0,183.0,0.0,0.0,0.0,183.0,-12.0,171.0,0.0,0.0,171.0,174.0,3.0,462.7,0.37,0.37,0.376054,463.4,0.37,0.37,0.376054,
06/30/2012,3459.0,3459.0,-2260.0,2260.0,1199.0,0.0,-733.0,374.0,323.0,36.0,466.0,-132.0,120.0,121.0,-1.0,,11.0,1.0,334.0,-115.0,219.0,0.0,0.0,0.0,219.0,-11.0,208.0,0.0,0.0,208.0,235.3,27.3,463.4,0.45,0.45,0.507769,464.0,0.45,0.45,0.507769,
09/30/2012,3461.0,3461.0,-2229.0,2229.0,1232.0,0.0,-732.0,335.0,331.0,66.0,500.0,-152.0,121.0,123.0,-2.0,,17.0,14.0,348.0,-125.0,223.0,0.0,0.0,0.0,223.0,-9.0,214.0,0.0,0.0,214.0,291.75,77.75,464.1,0.46,0.46,0.628636,464.9,0.46,0.46,0.62724,
12/31/2012,3434.0,3434.0,-2224.0,2224.0,1210.0,0.0,-726.0,356.0,326.0,44.0,484.0,-135.0,122.0,122.0,0.0,,11.0,2.0,349.0,-114.0,235.0,0.0,0.0,0.0,235.0,-11.0,224.0,0.0,0.0,224.0,259.6,35.6,464.3,0.48,0.48,0.559121,464.8,0.48,0.48,0.556592,
03/31/2013,3336.0,3336.0,-2209.0,2209.0,1127.0,0.0,-725.0,390.0,323.0,12.0,402.0,-140.0,121.0,122.0,-1.0,,8.0,11.0,262.0,-86.0,176.0,0.0,0.0,0.0,176.0,-8.0,168.0,0.0,0.0,168.0,195.15,27.15,465.7,0.36,0.36,0.419047,466.5,0.36,0.36,0.418199,
06/30/2013,3526.0,3526.0,-2311.0,2311.0,1215.0,0.0,-705.0,353.0,339.0,13.0,510.0,-127.0,121.0,122.0,-1.0,,8.0,-2.0,383.0,-127.0,256.0,0.0,0.0,0.0,256.0,-12.0,244.0,0.0,0.0,244.0,256.55,12.55,467.9,0.52,0.52,0.548301,469.4,0.52,0.52,0.546736,
09/30/2013,3621.0,3621.0,-2325.0,2325.0,1296.0,0.0,-719.0,349.0,344.0,26.0,577.0,-125.0,119.0,119.0,0.0,,3.0,3.0,452.0,-155.0,297.0,0.0,0.0,0.0,297.0,-6.0,291.0,0.0,0.0,291.0,312.75,21.75,469.3,0.62,0.62,0.666418,471.2,0.62,0.62,0.666159,
12/31/2013,3500.0,3500.0,-2267.0,2267.0,1233.0,0.0,-1643.0,376.0,327.0,940.0,-410.0,-193.0,116.0,118.0,-2.0,,15.0,62.0,-603.0,4.0,-599.0,0.0,0.0,0.0,-599.0,-6.0,-605.0,0.0,0.0,-605.0,174.8,779.8,468.0,-1.29,-1.29,0.373504,470.5,-1.29,-1.29,0.367386,
03/31/2014,3396.0,3396.0,-2232.0,2232.0,1164.0,0.0,-695.0,375.0,317.0,3.0,469.0,-133.0,121.0,122.0,-1.0,,9.0,3.0,336.0,-99.0,237.0,0.0,0.0,0.0,237.0,-9.0,228.0,0.0,0.0,228.0,229.95,1.95,465.2,0.49,0.49,0.494304,466.9,0.49,0.49,0.494176,
06/30/2014,3561.0,3561.0,-2301.0,2301.0,1260.0,0.0,-728.0,353.0,339.0,36.0,532.0,-130.0,115.0,116.0,-1.0,,13.0,2.0,402.0,-180.0,222.0,0.0,0.0,0.0,222.0,-12.0,210.0,0.0,0.0,210.0,269.85,59.85,465.9,0.45,0.45,0.579202,468.0,0.45,0.45,0.577885,
09/30/2014,3602.0,3602.0,-2299.0,2299.0,1303.0,0.0,-757.0,377.0,329.0,51.0,546.0,-132.0,116.0,118.0,-2.0,,14.0,2.0,414.0,-133.0,281.0,0.0,0.0,0.0,281.0,-11.0,270.0,0.0,0.0,270.0,325.6,55.6,460.8,0.59,0.59,0.706597,463.6,0.58,0.58,0.699931,
12/31/2014,3437.0,3437.0,-2170.0,2170.0,1267.0,0.0,-515.0,376.0,307.0,-168.0,752.0,-153.0,114.0,115.0,-1.0,,17.0,22.0,599.0,-1.0,598.0,0.0,0.0,0.0,598.0,-8.0,590.0,0.0,0.0,590.0,291.1,-298.9,458.5,1.29,1.29,0.634896,461.9,1.28,1.28,0.63289,
03/31/2015,3040.0,3040.0,-1946.0,1946.0,1094.0,0.0,-654.0,348.0,292.0,14.0,440.0,-662.0,104.0,,,,8.0,550.0,-222.0,91.0,-131.0,0.0,0.0,0.0,-131.0,2.0,-129.0,0.0,0.0,-129.0,224.1,353.1,458.5,-0.28,-0.28,0.488768,458.5,-0.28,-0.28,0.488768,
06/30/2015,3315.0,3315.0,-2163.0,2163.0,1152.0,0.0,-650.0,322.0,322.0,6.0,502.0,-113.0,95.0,,,,15.0,3.0,389.0,-116.0,273.0,0.0,0.0,0.0,273.0,1.0,274.0,0.0,0.0,274.0,316.4,42.4,455.5,0.6,0.6,0.694621,458.0,0.6,0.6,0.692576,
09/30/2015,3360.0,3360.0,-2095.0,2095.0,1265.0,0.0,-664.0,330.0,330.0,4.0,601.0,-105.0,95.0,,,,9.0,1.0,496.0,-159.0,337.0,0.0,0.0,0.0,337.0,-2.0,335.0,0.0,0.0,335.0,337.6,2.6,449.6,0.75,0.75,0.75089,452.7,0.74,0.74,0.745743,
12/31/2015,3246.0,3246.0,-2027.0,2027.0,1219.0,0.0,-717.0,343.0,301.0,73.0,502.0,-105.0,91.0,,,,6.0,8.0,397.0,-124.0,273.0,0.0,0.0,0.0,273.0,0.0,273.0,0.0,0.0,273.0,321.3,48.3,447.3,0.61,0.61,0.71831,450.6,0.61,0.61,0.71719,
03/31/2016,3176.0,3176.0,-1993.0,1993.0,1183.0,0.0,-675.0,362.0,312.0,1.0,508.0,-112.0,95.0,,,,7.0,10.0,396.0,-140.0,256.0,0.0,0.0,0.0,256.0,2.0,258.0,0.0,0.0,258.0,206.0,-52.0,446.1,0.58,0.58,0.46178,448.6,0.58,0.58,0.46178,
06/30/2016,3425.0,3425.0,-2130.0,2130.0,1295.0,0.0,-684.0,340.0,340.0,4.0,611.0,-152.0,93.0,,,,16.0,43.0,459.0,-173.0,286.0,0.0,0.0,0.0,286.0,1.0,287.0,0.0,0.0,287.0,332.2565,45.2565,444.0,0.65,0.65,0.748325,446.7,0.64,0.64,0.741313,
09/30/2016,3548.0,3548.0,-2216.0,2216.0,1332.0,0.0,-772.0,330.0,336.0,106.0,560.0,-103.0,94.0,,,,9.0,0.0,457.0,-153.0,304.0,0.0,0.0,0.0,304.0,-2.0,302.0,0.0,0.0,302.0,374.0,72.0,442.9,0.68,0.68,0.844434,445.7,0.68,0.68,0.841544,
12/31/2016,3460.0,3460.0,-2147.0,2147.0,1313.0,0.0,-696.0,378.0,313.0,5.0,617.0,-107.0,94.0,,,,12.0,1.0,510.0,-176.0,334.0,0.0,0.0,0.0,334.0,1.0,335.0,0.0,0.0,335.0,338.25,3.25,441.1,0.76,0.76,0.766833,444.2,0.75,0.75,0.757317,
03/31/2017,3440.0,3440.0,-2166.0,2166.0,1274.0,0.0,-716.0,390.0,328.0,-2.0,558.0,-124.0,92.0,,,,32.0,0.0,434.0,-137.0,297.0,0.0,0.0,0.0,297.0,1.0,298.0,0.0,0.0,298.0,319.75,21.75,441.3,0.68,0.68,0.724564,444.1,0.67,0.67,0.718975,
