Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2009,13572.74,1009.368,1009.368,0.0,3916.509,3916.509,0.0,4972.82,55.056,0.0,,,55.056,9953.753,619.238,1023.123,-403.885,0.0,2999.749,2859.064,2542.352,316.712,140.685,3618.987,,8832.819,8517.162,0.0,0.0,315.657,1.068,0.0,0.0,0.0,,1.068,645.723,0.0,0.0,,0.0,9479.61,1176.933,1176.933,0.0,0.0,,199.728,0.0,,,,,199.728,1376.661,10856.271,0.0,3742.664,4.829,3737.835,-3899.859,2919.76,-46.096,2716.469,0.0,2716.469,13572.74,
12/31/2009,13556.271,979.567,979.567,0.0,3540.919,3540.919,,5361.851,33.794,,0.0,,33.794,9916.131,641.909,1058.018,-416.109,,2998.231,2857.242,2544.069,313.173,140.989,3640.14,,8581.387,8225.557,,,355.83,0.593,0.0,,,,0.593,661.468,,,,0.0,9243.448,1375.256,1375.256,,,,196.706,,,,,,196.706,1571.962,10815.41,,3780.256,4.846,3775.41,-4044.495,3047.918,-42.818,2740.861,,2740.861,13556.271,
03/31/2010,13822.288,1199.872,1199.872,0.0,3948.478,3948.478,,4980.895,37.785,,0.0,,37.785,10167.03,665.801,1101.766,-435.965,,2989.457,2854.637,2544.413,310.224,134.82,3655.258,,8747.103,8434.934,,,312.169,0.503,0.0,,,,0.503,678.792,,,,0.0,9426.398,1358.505,1358.505,,,,205.463,,,,,,205.463,1563.968,10990.366,,3822.068,4.867,3817.201,-4158.175,3206.322,-38.293,2831.922,,2831.922,13822.288,
06/30/2010,14003.785,1310.716,1310.716,0.0,3887.827,3887.827,,5096.601,42.859,,0.0,,42.859,10338.003,688.184,1142.235,-454.051,,2977.598,2846.301,2539.889,306.412,131.297,3665.782,,8783.179,8452.112,,,331.067,0.489,0.0,,,,0.489,703.019,,,,0.0,9486.687,1359.681,1359.681,,,,226.226,,,,,,226.226,1585.907,11072.594,,3887.613,4.894,3882.719,-4253.238,3346.975,-50.159,2931.191,,2931.191,14003.785,
09/30/2010,14434.843,1658.182,1658.182,0.0,3827.484,3827.484,0.0,5210.098,52.586,0.0,,,52.586,10748.35,711.712,1185.441,-473.729,0.0,2974.781,2845.343,2544.367,300.976,129.438,3686.493,,9202.301,8833.285,0.0,0.0,369.016,0.422,0.0,0.0,0.0,,0.422,703.621,0.0,0.0,,0.0,9906.344,1343.158,1343.158,0.0,0.0,,231.044,0.0,0.0,,,,231.044,1574.202,11480.546,0.0,3904.279,4.898,3899.381,-4373.332,3465.886,-42.536,2954.297,0.0,2954.297,14434.843,
12/31/2010,14132.319,1400.895,1400.895,0.0,3551.315,3551.315,,5440.751,35.212,,0.0,,35.212,10428.173,736.812,1234.514,-497.702,,2967.334,2845.423,2546.837,298.586,121.911,3704.146,,8805.465,8467.004,,,338.461,115.379,0.0,,,,115.379,720.061,,,,0.0,9640.905,1287.41,1287.41,,,,241.998,,,,,,241.998,1529.408,11170.313,,3958.041,4.92,3953.121,-4558.852,3598.651,-35.834,2962.006,,2962.006,14132.319,
03/31/2011,14681.016,1912.436,1912.436,0.0,3802.24,3802.24,,5195.946,45.624,,0.0,,45.624,10956.246,755.155,1271.978,-516.823,,2969.615,2846.206,2550.287,295.919,123.409,3724.77,,9210.164,8909.481,,,300.683,0.278,0.0,,,,0.278,739.73,,,,0.0,9950.172,1342.581,1342.581,,,,255.233,,,,,,255.233,1597.814,11547.986,,4005.652,4.939,4000.713,-4632.189,3786.274,-26.707,3133.03,,3133.03,14681.016,
06/30/2011,14855.729,2000.453,2000.453,0.0,3907.112,3907.112,,5157.796,55.944,,0.0,,55.944,11121.305,761.988,1304.103,-542.115,,2972.436,2843.931,2551.03,292.901,128.505,3734.424,,9225.758,8893.332,,,332.426,0.175,0.0,,,,0.175,781.852,,,,0.0,10007.785,1361.889,1361.889,,,,282.975,,,,,,282.975,1644.864,11652.649,,4063.899,4.958,4058.941,-4777.375,3939.044,-22.488,3203.08,,3203.08,14855.729,
09/30/2011,14982.671,1825.99,1825.99,0.0,3793.85,3793.85,0.0,5443.101,312.1,0.0,225.437,,86.663,11375.041,672.862,1158.118,-485.256,0.0,2934.768,2805.72,2522.88,282.84,129.048,3607.63,,9601.919,9191.428,0.0,0.0,410.491,392.089,0.0,0.0,0.0,,392.089,881.256,0.0,0.0,,42.538,10875.264,972.863,972.863,0.0,0.0,,267.686,0.0,32.229,,,,235.457,1240.549,12115.813,0.0,4087.943,4.965,4082.978,-5225.881,4055.664,-50.868,2866.858,0.0,2866.858,14982.671,
12/31/2011,15978.266,2370.335,2370.335,0.0,3724.456,3724.456,0.0,5824.358,36.631,,,,36.631,11955.78,793.604,1377.946,-584.342,0.0,3228.882,3103.011,2740.507,362.504,125.871,4022.486,,10007.983,9589.019,,,418.964,447.081,0.0,,,,447.081,846.313,,,,0.0,11301.377,1481.939,1481.939,,,,290.351,,,,,,290.351,1772.29,13073.667,0.0,2136.375,2.584,2133.791,0.0,812.605,-44.381,2904.599,0.0,2904.599,15978.266,
03/31/2012,15645.036,2327.094,2327.094,0.0,3868.647,3868.647,0.0,5354.338,53.562,,,,53.562,11603.641,803.419,1394.205,-590.786,0.0,3237.976,3108.418,2750.916,357.502,129.558,4041.395,,9662.365,9249.766,,,412.599,392.164,0.0,,,,392.164,860.471,,,,0.0,10915.0,1489.971,1489.971,,,,293.59,,,,,,293.59,1783.561,12698.561,0.0,2197.125,2.608,2194.517,-204.277,990.989,-37.362,2946.475,0.0,2946.475,15645.036,
06/30/2012,15747.592,1655.748,1655.748,0.0,3943.347,3943.347,0.0,5447.126,124.201,,,,124.201,11170.422,865.046,1486.574,-621.528,0.0,3712.124,3586.651,2984.981,601.67,125.473,4577.17,,9653.103,9170.863,,,482.24,392.246,0.0,,,,392.246,906.014,,,,0.0,10951.363,1483.726,1483.726,,,,382.788,,,,,,382.788,1866.514,12817.877,0.0,2223.391,2.616,2220.775,-390.031,1139.608,-43.253,2929.715,0.0,2929.715,15747.592,
09/30/2012,15442.256,1066.608,1066.608,0.0,3784.619,3784.619,0.0,5472.01,735.227,0.0,662.853,,72.374,11058.464,743.684,1299.877,-556.193,0.0,3640.108,3523.432,2942.984,580.448,116.676,4383.792,,10062.799,9492.589,0.0,0.0,570.21,0.0,0.0,0.0,0.0,,0.0,1202.787,0.0,0.0,,239.706,11265.586,1395.931,1395.931,0.0,0.0,,325.897,0.0,13.264,,,,312.633,1721.828,12987.414,0.0,2255.095,2.625,2252.47,-1038.019,1270.423,-32.657,2454.842,0.0,2454.842,15442.256,
12/31/2012,15495.532,417.404,417.404,0.0,4361.266,4361.266,0.0,5965.563,277.966,,223.648,,54.318,11022.199,800.34,1405.562,-605.222,0.0,3672.993,3548.935,2975.298,573.637,124.058,4473.333,,10402.818,9879.85,,,522.968,0.0,0.0,,,,,1032.919,,,,51.455,11435.737,1396.107,1396.107,,,,326.453,,,,,,326.453,1722.56,13158.297,0.0,2294.084,2.64,2291.444,-1312.398,1389.439,-33.89,2337.235,0.0,2337.235,15495.532,
03/31/2013,16111.431,1347.297,1347.297,0.0,4180.449,4180.449,,5662.556,534.482,,461.775,,72.707,11724.784,762.237,1383.86,-621.623,,3624.41,3512.0,2945.245,566.755,112.41,4386.647,,10825.31,10362.227,,,463.083,0.0,0.0,,,,,1217.341,,,,212.238,12042.651,1396.272,1396.272,,,,326.228,,,,,,326.228,1722.5,13765.151,0.0,2333.2,2.651,2330.549,-1317.141,1386.465,-56.244,2346.28,0.0,2346.28,16111.431,
06/30/2013,16579.332,1567.585,1567.585,0.0,4585.488,4585.488,0.0,5895.089,90.911,,0.0,,90.911,12139.073,777.091,1416.651,-639.56,0.0,3663.168,3504.803,2944.547,560.256,158.365,4440.259,,11450.241,11009.224,,,441.017,0.0,0.0,,,,,991.407,,,,0.0,12441.648,1396.439,1396.439,,,,323.051,,,,,,323.051,1719.49,14161.138,0.0,2400.91,2.671,2398.239,-1433.721,1506.102,-55.097,2418.194,0.0,2418.194,16579.332,
09/30/2013,18918.638,1231.006,1231.006,0.0,6051.92,6051.92,0.0,6981.494,129.231,0.0,0.0,,129.231,14393.651,803.561,1471.419,-667.858,0.0,3721.426,3499.713,2944.97,554.743,221.713,4524.987,,13868.356,13335.792,0.0,0.0,532.564,0.0,0.0,0.0,0.0,,,1002.279,0.0,0.0,,0.0,14870.635,1396.606,1396.606,0.0,0.0,,331.652,0.0,13.264,,,0.0,318.388,1728.258,16598.893,0.0,2363.67,2.678,2360.992,-1516.856,1508.414,-35.483,2319.745,0.0,2319.745,18918.638,
12/31/2013,19796.095,347.465,347.465,0.0,6214.193,6214.193,0.0,8602.809,63.878,,,,63.878,15228.345,824.105,1527.581,-703.476,0.0,3743.645,3501.341,2949.859,551.482,242.304,4567.75,,14391.749,13858.659,,,533.09,423.0,423.0,,,,,1014.149,,,,0.0,15828.898,1396.776,1396.776,,,,322.619,,,,,,322.619,1719.395,17548.293,0.0,2329.954,2.686,2327.268,-1536.508,1495.432,-41.076,2247.802,0.0,2247.802,19796.095,
03/31/2014,20361.247,696.73,696.73,0.0,6506.412,6506.412,0.0,8493.269,63.616,,0.0,,63.616,15760.027,850.847,1589.359,-738.512,0.0,3750.373,3495.145,2949.256,545.889,255.228,4601.22,,15496.811,14909.626,,,587.185,0.0,0.0,,,,,1003.12,,,,0.0,16499.931,1396.948,1396.948,,,,318.853,,,,,,318.853,1715.801,18215.732,0.0,2361.888,2.695,2359.193,-1793.338,1621.479,-44.514,2145.515,0.0,2145.515,20361.247,
06/30/2014,20630.606,1261.864,1261.864,0.0,6133.228,6133.228,0.0,8421.977,74.317,,0.0,,74.317,15891.386,882.162,1660.584,-778.422,0.0,3857.058,3489.315,2949.948,539.367,367.743,4739.22,,15280.863,14809.789,,,471.074,0.0,0.0,,,,,1058.496,,,,0.0,16339.359,1995.482,1995.482,,,,309.41,,,,,,309.41,2304.892,18644.251,0.0,2567.094,2.707,2564.387,-2096.899,1555.538,-39.378,1986.355,0.0,1986.355,20630.606,
09/30/2014,21532.183,1808.513,1808.513,0.0,6312.883,6312.883,0.0,8593.852,84.957,0.0,,,84.957,16800.205,899.582,1692.429,-792.847,0.0,3832.396,3481.744,2948.502,533.242,350.652,4731.978,,16154.697,15592.834,0.0,0.0,561.863,0.0,0.0,0.0,0.0,,,1095.463,0.0,0.0,,0.0,17250.16,1995.632,1995.632,0.0,0.0,,329.492,0.0,0.0,0.0,0.0,,329.492,2325.124,19575.284,0.0,2751.896,2.711,2749.185,-2313.38,1570.429,-52.046,1956.899,0.0,1956.899,21532.183,
12/31/2014,24904.916,2298.756,2298.756,0.0,7144.031,7144.031,0.0,10628.342,73.581,,,,73.581,20144.71,907.004,1741.654,-834.65,0.0,3853.202,3501.051,2960.393,540.658,352.151,4760.206,,19031.658,19031.658,,,,673.51,673.51,,,,,1099.865,,,,0.0,20805.033,1995.885,1995.885,,,,335.652,,,,,,335.652,2331.537,23136.57,0.0,3105.032,2.72,3102.312,-2582.416,1306.457,-60.727,1768.346,0.0,1768.346,24904.916,
03/31/2015,27005.53,2336.979,2336.979,0.0,7560.122,7560.122,0.0,9517.312,142.41,,0.0,,142.41,19556.823,955.558,1811.925,-856.367,0.0,6493.149,6122.137,4136.421,1985.716,371.012,7448.707,,19044.791,18395.154,,,649.637,64.205,0.0,,,,64.205,1116.91,,,,0.0,20225.906,3942.517,3942.517,,,,920.852,,,,,,920.852,4863.369,25089.275,0.0,3871.119,2.741,3868.378,-2608.252,728.973,-75.585,1916.255,0.0,1916.255,27005.53,
06/30/2015,27333.504,2555.183,2555.183,0.0,7596.558,7596.558,0.0,9639.961,110.332,,0.0,,110.332,19902.034,958.687,1854.398,-895.711,0.0,6472.783,6115.499,4116.805,1998.694,357.284,7431.47,,19982.044,19348.994,,,633.05,7.37,0.0,,,,7.37,1127.877,,,,0.0,21117.291,3742.781,3742.781,,,,897.808,,,,,,897.808,4640.589,25757.88,0.0,3905.557,2.747,3902.81,-3140.128,879.201,-69.006,1575.624,0.0,1575.624,27333.504,
09/30/2015,27962.982,2167.442,2167.442,0.0,8222.951,8222.951,0.0,9755.094,189.001,0.0,,,189.001,20334.488,1192.51,2142.586,-950.076,0.0,6435.984,6137.51,4144.391,1993.119,298.474,7628.494,,21578.227,20886.439,,,691.788,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1944.24,0.0,21578.227,3493.048,3493.048,0.0,0.0,,2275.321,0.0,,,,,331.081,5768.369,27346.596,0.0,3739.227,2.75,3736.477,-4150.997,1164.489,-136.333,616.386,0.0,616.386,27962.982,
12/31/2015,30755.802,978.09,978.09,0.0,8380.652,8380.652,0.0,10863.974,138.959,0.0,0.0,,138.959,20361.675,1059.501,2043.34,-983.839,0.0,9334.626,9052.837,5981.744,3071.093,281.789,10394.127,,22536.323,22536.323,,,,700.965,592.553,,,,108.412,787.053,0.0,,932.299,0.0,24024.341,4393.317,4393.317,,,,1038.125,0.0,,,,,105.826,5431.442,29455.783,0.0,4262.837,2.759,4260.078,-4287.805,1440.801,-115.814,1300.019,0.0,1300.019,30755.802,
03/31/2016,32495.355,2525.287,2525.287,0.0,8766.994,8766.994,0.0,10644.586,133.201,,0.0,,133.201,22070.068,1094.711,2112.837,-1018.126,0.0,9330.576,9028.488,5980.499,3047.989,302.088,10425.287,,22986.172,22986.172,,,,119.553,0.0,,,,119.553,665.185,,,2041.191,0.0,23770.91,4368.586,4368.586,,,,2164.697,,,,,,123.506,6533.283,30304.193,0.0,4082.441,2.765,4079.676,-3763.401,1974.306,-102.184,2191.162,0.0,2191.162,32495.355,
06/30/2016,31914.243,1865.202,1865.202,0.0,8984.533,8984.533,0.0,10492.561,114.959,,0.0,,114.959,21457.255,1165.663,2219.783,-1054.12,0.0,9291.325,8986.106,5978.78,3007.326,305.219,10456.988,,23384.075,22692.064,,,692.011,613.18,0.0,,,,613.18,0.0,,,2121.331,0.0,23997.255,3794.036,3794.036,,,,2243.635,,,,,,122.304,6037.671,30034.926,0.0,4066.494,2.77,4063.724,-4327.067,2250.868,-110.978,1879.317,0.0,1879.317,31914.243,
09/30/2016,33637.501,2741.832,2741.832,0.0,9175.876,9175.876,0.0,10723.92,210.219,0.0,0.0,,210.219,22851.847,1530.682,2616.736,-1086.054,0.0,9254.972,8959.346,5991.497,2967.849,295.626,10785.654,,24670.159,23926.32,,,743.839,610.21,0.0,0.0,0.0,,610.21,0.0,0.0,0.0,2214.774,0.0,25280.369,3576.493,3576.493,0.0,0.0,,2651.235,0.0,,,,0.0,436.461,6227.728,31508.097,0.0,4335.779,2.778,4333.001,-4396.008,2303.941,-114.308,2129.404,0.0,2129.404,33637.501,
12/31/2016,33919.272,1791.134,1791.134,0.0,9696.2,9696.2,0.0,11414.771,176.651,,,,176.651,23078.756,1630.741,2768.208,-1137.467,0.0,9209.775,8914.299,5987.106,2927.193,295.476,10840.516,,24934.778,24172.341,,,762.437,607.98,0.0,,,,607.98,0.0,,,2222.866,0.0,25542.758,3871.584,3527.353,344.231,344.231,,2388.373,,,,,,165.507,6259.957,31802.715,0.0,4395.201,2.783,4392.418,-4654.874,2518.081,-141.851,2116.557,0.0,2116.557,33919.272,
03/31/2017,34397.013,2404.433,2404.433,0.0,9583.52,9583.52,0.0,11335.816,170.152,,0.0,,170.152,23493.921,1702.06,2895.732,-1193.672,0.0,9201.032,8876.649,5987.729,2888.92,324.383,10903.092,,24915.579,24276.019,,,639.56,615.847,0.0,,,,615.847,0.0,,,2332.051,0.0,25531.426,3839.598,3478.214,361.384,361.384,,2496.697,,,,,,164.646,6336.295,31867.721,0.0,4458.056,2.796,4455.26,-4654.904,2849.63,-123.49,2529.292,0.0,2529.292,34397.013,
06/30/2017,34654.01,1311.467,1311.467,0.0,10553.258,10553.258,0.0,11669.529,142.97,,0.0,,142.97,23677.224,1749.914,3009.098,-1259.184,0.0,9226.872,8913.978,6042.552,2871.426,312.894,10976.786,,25746.957,24804.544,,,942.413,4.119,0.0,,,,4.119,0.0,,,2400.467,0.0,25751.076,3781.793,3429.074,352.719,352.719,,2567.627,,,,,,167.16,6349.42,32100.496,0.0,4501.34,2.804,4498.536,-4655.275,2819.907,-112.458,2553.514,0.0,2553.514,34654.01,
09/30/2017,35316.47,2435.115,2435.115,0.0,10303.324,10303.324,0.0,11461.428,103.432,0.0,,,103.432,24303.299,1797.945,3091.205,-1293.26,0.0,9215.226,8877.562,6044.281,2833.281,337.664,11013.171,,26806.044,25404.042,,,1402.002,12.121,0.0,0.0,0.0,,12.121,0.0,0.0,0.0,2492.612,0.0,26818.165,3429.934,3429.934,0.0,0.0,,3003.91,0.0,,,,,511.298,6433.844,33252.009,0.0,4520.441,2.806,4517.635,-4755.348,2395.218,-95.85,2064.461,0.0,2064.461,35316.47,
12/31/2017,36361.51,3037.747,3037.747,0.0,10127.783,10127.783,0.0,12020.66,110.242,,0.0,,110.242,25296.432,1829.117,3190.198,-1361.081,0.0,9235.961,8901.145,6076.11,2825.035,334.816,11065.078,,26720.23,25346.694,,,1373.536,20.061,0.0,,,,20.061,0.0,,,1659.619,0.0,26740.291,4617.259,4266.757,350.502,350.502,,2129.378,391.107,,,,,78.652,6746.637,33486.928,0.0,4582.623,2.814,4579.809,-4785.219,3173.516,-96.338,2874.582,0.0,2874.582,36361.51,
03/31/2018,38395.732,2091.359,2091.359,0.0,11265.014,11265.014,0.0,12867.481,173.357,,0.0,,173.357,26397.211,1940.154,3372.606,-1432.452,0.0,10058.367,9759.889,6697.566,3062.323,298.478,11998.521,,27841.51,26403.594,,,1437.916,252.894,33.966,,,,218.928,0.0,,,1808.082,0.0,28094.404,4640.021,4277.501,362.52,362.52,,2297.711,367.797,,,,,121.832,6937.732,35032.136,0.0,4677.126,2.831,4674.295,-4823.063,3376.993,-43.506,3187.55,176.046,3363.596,38395.732,
06/30/2018,38309.592,2388.928,2388.928,0.0,11764.614,11764.614,0.0,12074.347,176.512,,0.0,,176.512,26404.401,1903.357,3387.863,-1484.506,0.0,10001.834,9713.641,6712.729,3000.912,288.193,11905.191,,27904.079,26449.542,,,1454.537,195.592,0.0,,,,195.592,0.0,,,1877.48,0.0,28099.671,4569.762,4198.112,371.65,371.65,,2364.227,369.789,,,,,116.958,6933.989,35033.66,0.0,4698.795,2.833,4695.962,-5088.325,3569.371,-82.02,3097.821,178.111,3275.932,38309.592,
09/30/2018,37669.838,2492.516,2492.516,0.0,11314.226,11314.226,0.0,11918.508,169.122,0.0,,,169.122,25894.372,1892.424,3407.908,-1515.484,0.0,9883.042,9612.1,6664.272,2947.828,270.942,11775.466,,27718.03,26836.873,,,881.157,151.657,0.0,,,,151.657,0.0,0.0,0.0,1829.41,0.0,27869.687,4510.828,4158.532,352.296,352.296,,2239.362,299.6,,,,,110.352,6750.19,34619.877,0.0,4718.309,2.836,4715.473,-5426.814,3720.582,-79.253,2932.824,117.137,3049.961,37669.838,
12/31/2018,39267.823,2540.156,2540.156,0.0,11979.382,11979.382,0.0,11800.185,1156.484,,0.0,,1156.484,27476.207,1896.943,3493.058,-1596.115,0.0,9894.673,9622.245,6697.547,2924.698,272.428,11791.616,,29195.461,28336.293,,,859.168,156.276,0.0,,,,156.276,0.0,,,1879.532,0.0,29351.737,4516.583,4165.4,351.183,351.183,,2234.77,269.906,,,,,85.332,6751.353,36103.09,0.0,4772.437,2.842,4769.595,-5658.318,4027.217,-92.883,3048.453,116.28,3164.733,39267.823,
03/31/2019,38810.31,2875.75,2875.75,0.0,12222.271,12222.271,0.0,11373.73,1150.432,,0.0,,1150.432,27622.183,1858.867,3384.949,-1526.082,0.0,9329.26,9055.678,6699.681,2355.997,273.582,11188.127,,28928.926,28189.39,,,739.536,282.973,164.84,,,,118.133,0.0,,,1857.201,0.0,29211.899,4359.9,4009.5,350.4,350.4,,2200.18,273.662,,,,,69.317,6560.08,35771.979,0.0,4793.353,2.846,4790.507,-5756.455,3969.459,-85.142,2921.215,117.116,3038.331,38810.31,
06/30/2019,38478.538,2999.559,2999.559,0.0,11989.03,11989.03,0.0,11247.776,1165.413,,0.0,,1165.413,27401.778,1767.426,3324.957,-1557.531,0.0,9309.334,9036.963,6706.506,2330.457,272.371,11076.76,,28622.734,27807.403,,,815.331,166.137,0.0,,,,166.137,0.0,,,1871.549,0.0,28788.871,4339.929,4018.565,321.364,321.364,,2242.541,276.708,,,,,94.284,6582.47,35371.341,0.0,4821.182,2.849,4818.333,-5931.659,4186.782,-86.883,2989.422,117.775,3107.197,38478.538,
09/30/2019,39171.98,3374.194,3374.194,0.0,12386.879,12386.879,0.0,11060.254,1310.727,0.0,,,1310.727,28132.054,1770.516,3349.14,-1578.624,0.0,9269.41,9000.343,6705.507,2294.836,269.067,11039.926,,29442.282,28385.074,,,1057.208,139.012,0.0,,,,139.012,0.0,0.0,0.0,1860.195,0.0,29581.294,4354.398,4033.88,320.518,320.518,,2243.082,284.075,,,,,98.812,6597.48,36178.774,0.0,4852.995,2.853,4850.142,-6097.604,4235.491,-111.965,2878.917,114.289,2993.206,39171.98,
12/31/2019,40016.738,3232.604,3232.604,0.0,12568.816,12568.816,0.0,11686.466,1466.93,,,,1466.93,28954.816,1941.673,,,0.0,9120.249,8846.162,6707.764,2138.398,274.087,11061.922,,30000.032,29181.86,,,818.172,630.424,0.0,97.935,,97.935,532.489,0.0,,,1895.453,0.0,30630.456,4076.238,3636.114,440.124,0.0,440.124,2240.963,289.047,,,,,56.463,6317.201,36947.657,0.0,4904.151,2.86,4901.291,-6236.975,4375.181,-87.731,2954.626,114.455,3069.081,40016.738,
03/31/2020,42042.262,3691.938,3691.938,0.0,14210.17,14210.17,0.0,11102.566,2175.976,,0.0,699.494,1476.482,31180.65,1906.701,,,0.0,8954.911,8639.581,6704.133,1935.448,315.33,10861.612,,31491.086,30719.987,,,771.099,620.704,0.0,97.897,,97.897,522.807,0.0,,,1843.91,0.0,32111.79,4050.448,3622.387,428.061,0.0,428.061,2174.911,279.403,,,,,51.598,6225.359,38337.149,0.0,4974.977,2.868,4972.109,-6499.584,5248.005,-132.808,3590.59,114.523,3705.113,42042.262,
06/30/2020,40789.703,3420.272,3420.272,0.0,12548.399,12548.399,0.0,11849.201,2100.7,,,596.024,1504.676,29918.572,1934.712,,,0.0,8936.419,8615.677,6705.13,1910.547,320.742,10871.131,,30014.714,29145.149,,,869.565,616.857,0.0,97.147,,97.147,519.71,0.0,,,1806.26,0.0,30631.571,4044.989,3620.641,424.348,,424.348,2145.192,268.519,,,,,70.413,6190.181,36821.752,0.0,5047.651,2.875,5044.776,-6512.956,5451.221,-128.664,3857.252,110.699,3967.951,40789.703,
