Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/2007,443.0,449.0,439.4,,6.292672,1.324533,0.86,0.73,0.8,0.84,0.72,0.78,0.09,3.363678,3.363678,6.672686,29.268623,23.747178,
09/30/2007,439.0,445.6,441.1,,6.517796,1.301292,0.77,0.77,0.83,0.76,0.76,0.83,0.1,2.779415,2.779415,7.166287,30.334852,24.753986,
12/31/2007,436.0,441.1,437.4,,6.344307,0.857339,0.41,0.41,0.72,0.4,0.41,0.71,0.1,2.33882,2.33882,7.08945,30.912844,25.146789,
03/31/2008,433.0,436.8,433.6,,6.34917,0.636531,0.27,0.27,0.56,0.27,0.27,0.56,0.1,2.594557,2.594557,8.702079,29.387991,23.457275,
06/30/2008,433.0,432.9,432.9,,5.539386,-0.15708,-0.25,-0.25,0.49,-0.25,-0.25,0.49,0.1,2.298452,2.298452,13.535797,28.510393,22.484988,
09/30/2008,433.0,433.1,433.1,,5.005772,-0.856615,-0.6,-0.6,0.51,-0.6,-0.6,0.51,0.1,2.477488,2.477488,11.78291,24.244804,18.147806,
12/31/2008,433.0,433.1,433.1,,6.070192,-0.713461,-0.74,-0.74,-0.48,-0.74,-0.74,-0.48,0.0,5.195105,5.195105,16.923788,20.614319,14.926097,
03/31/2009,433.0,433.2,433.2,,4.00277,-1.701293,-1.08,-1.08,-2.197599,-1.08,-1.08,-2.197599,0.0,1.807479,1.807479,16.314088,19.004619,13.332564,
06/30/2009,433.0,433.2,433.2,,5.731764,0.138504,-0.11,-0.11,-0.251616,-0.11,-0.11,-0.251616,0.0,1.352724,1.352724,12.411085,23.025404,17.473441,
09/30/2009,489.0,451.6,448.9,,5.326353,0.198262,0.04,0.04,-0.1047,0.04,0.04,-0.106147,0.0,1.080419,1.080419,14.609407,25.392638,20.719836,
12/31/2009,489.0,492.2,488.6,,5.03684,0.386819,0.08,0.08,-0.028653,0.08,0.08,-0.028653,0.0,0.157593,0.157593,10.229039,25.104294,20.486708,
03/31/2010,489.0,493.5,488.8,,4.952946,0.478723,0.36,0.36,0.278232,0.36,0.36,0.274894,0.0,0.265957,0.265957,7.087935,26.361963,21.899796,
06/30/2010,489.0,494.2,489.1,,4.927418,0.370067,0.09,0.09,-0.069515,0.08,0.08,-0.073784,0.0,0.873032,0.873032,9.378323,28.488753,24.190184,
09/30/2010,490.0,493.9,489.5,,5.448417,0.518897,0.17,0.17,0.279877,0.17,0.17,0.279334,0.0,0.855975,0.855975,7.342857,30.616327,26.6,
12/31/2010,490.0,489.6,489.6,,5.292075,-0.277778,-0.33,-0.33,-0.381944,-0.33,-0.33,-0.381944,0.0,0.735294,0.735294,6.391837,28.287755,24.063265,
03/31/2011,491.0,494.4,490.1,,5.239747,0.489696,0.12,0.12,0.087737,0.12,0.12,0.087638,0.0,0.685574,0.685574,7.621181,28.670061,24.507128,
06/30/2011,491.0,490.6,490.6,,5.411741,0.059111,-0.28,-0.28,-0.324093,-0.28,-0.28,-0.326881,0.0,1.03139,1.03139,5.765784,29.393075,25.268839,
09/30/2011,491.0,490.8,490.8,,5.136512,0.279136,-0.03,-0.03,-0.191524,-0.03,-0.03,-0.191524,0.0,2.424613,2.424613,7.429735,33.152749,29.177189,
12/31/2011,491.0,492.7,490.9,,5.345284,0.623345,0.29,0.29,0.256671,0.29,0.29,0.256671,0.0,2.226523,2.226523,9.14053,30.688391,26.955193,
03/31/2012,492.0,495.7,491.2,,4.712948,0.360342,0.09,0.07,0.103827,0.09,0.07,0.103827,0.0,-0.513029,-0.513029,8.510163,29.955285,26.237805,
06/30/2012,492.0,493.9,491.5,,4.88708,0.488301,0.16,0.1,0.063072,0.16,0.1,0.063072,0.0,0.960326,0.960326,7.873984,32.148374,28.617886,
09/30/2012,492.0,493.9,491.7,,5.157616,0.457596,0.07,0.07,0.242017,0.07,0.07,0.242017,0.0,0.420988,0.420988,7.603659,33.388211,30.103659,
12/31/2012,492.0,493.9,491.9,,5.015247,0.929051,0.34,0.33,0.335434,0.34,0.33,0.335434,0.0,1.087619,1.087619,7.382114,33.522358,31.014228,
03/31/2013,493.0,496.8,492.5,,4.676142,0.737056,0.21,0.25,0.192893,0.21,0.25,0.192893,0.0,0.121827,0.121827,7.701826,32.904665,30.442191,
06/30/2013,494.0,497.5,493.4,,4.805432,0.745845,0.29,0.27,0.330361,0.28,0.27,0.326281,0.0,1.187677,1.187677,7.313765,29.734818,27.103239,
09/30/2013,495.0,499.3,494.0,,4.690283,0.759109,0.22,0.21,0.24,0.22,0.21,0.24,0.0,0.904858,0.904858,7.179798,29.50303,26.935354,
12/31/2013,495.0,501.2,494.7,,4.875682,0.881342,0.42,0.42,0.450778,0.41,0.42,0.449928,0.0,0.307257,0.307257,8.513131,29.076768,26.519192,
03/31/2014,496.0,502.7,495.8,,4.68334,0.873336,0.37,0.37,0.350948,0.37,0.37,0.350107,0.0,0.123033,0.123033,8.790323,31.280242,28.875,
06/30/2014,497.0,503.6,496.6,,4.863069,0.871929,0.35,0.35,0.398711,0.35,0.35,0.393685,0.0,1.041079,1.041079,8.325956,32.657948,30.37827,
09/30/2014,497.0,496.6,496.6,,4.409988,-1.763995,-1.7,-1.71,-0.690697,-1.7,-1.71,-0.690697,0.0,1.131696,1.131696,6.995976,30.513078,29.273642,
12/31/2014,497.0,496.7,496.7,,4.880209,-1.620697,-1.53,-1.53,-0.853634,-1.53,-1.53,-0.853634,0.0,2.613247,2.613247,9.346076,30.026157,29.460765,
03/31/2015,498.0,498.9,497.0,,4.698189,0.826962,0.31,0.31,0.305835,0.31,0.31,0.305835,0.0,1.255533,1.255533,10.35743,30.771084,30.285141,
06/30/2015,497.0,499.3,497.4,,4.33655,0.699638,-0.39,0.24,0.24,-0.39,0.24,0.24,0.0,-0.227181,-0.227181,8.249497,27.545272,26.939638,
09/30/2015,497.0,497.4,497.4,,4.221954,-0.494572,-0.57,-0.53,0.040209,-0.57,-0.53,0.038959,0.0,1.300764,1.300764,7.376258,27.321932,26.722334,
12/31/2015,498.0,498.3,498.3,,4.326711,-0.198675,-0.59,-0.44,-0.134457,-0.59,-0.44,-0.134963,0.0,0.868954,0.868954,11.977912,25.751004,25.034137,
03/31/2016,498.0,499.4,498.0,,3.584337,0.512048,0.11,0.14,0.154618,0.11,0.14,0.150012,0.0,0.514056,0.514056,8.118474,28.222892,27.638554,
06/30/2016,498.0,500.4,498.5,,4.485456,0.864594,0.35,0.39,0.258074,0.34,0.39,0.258074,0.0,1.624875,1.624875,6.941767,30.38755,29.851406,
09/30/2016,498.0,498.3,498.3,,4.31467,-0.096328,-0.76,-0.79,-0.818784,-0.76,-0.79,-0.818784,0.0,1.468995,1.468995,6.180723,29.861446,29.343373,
12/31/2016,498.0,495.1,495.1,,4.439507,0.038376,-0.246415,-0.238336,-0.239548,-0.246415,-0.238336,-0.239548,0.0,0.149465,0.149465,5.590361,25.389558,24.662651,
03/31/2017,499.0,501.0,498.6,,4.354192,0.790213,0.31,0.31,0.270758,0.31,0.31,0.27008,0.0,1.313678,1.313678,6.048096,25.675351,24.911824,
06/30/2017,499.0,501.2,499.0,,4.45491,0.951904,0.4,0.4,0.563126,0.4,0.4,0.557622,0.0,1.308617,1.308617,5.717435,26.088176,25.418838,
09/30/2017,499.0,501.6,499.1,,4.437988,0.719295,0.21,0.23,0.123021,0.21,0.23,0.121148,0.0,1.25025,1.25025,5.683367,26.190381,25.559118,
12/31/2017,499.0,502.1,499.2,,3.377404,-0.430689,0.71,0.71,0.797276,0.7,0.7,0.789624,0.0,1.245994,1.245994,5.761523,26.88978,26.286573,
03/31/2018,501.0,502.7,499.6,,4.233387,0.608487,0.22,0.22,0.258207,0.22,0.22,0.253817,0.0,0.218175,0.218175,5.674651,25.984032,25.307385,
06/30/2018,501.0,502.6,500.6,,4.312825,0.872952,0.38,0.38,0.403516,0.38,0.38,0.403516,0.0,0.902917,0.902917,4.477046,25.768463,25.061876,
09/30/2018,501.0,503.3,500.7,,3.898542,0.389455,0.29,0.081885,0.113841,0.29,0.081377,0.113167,0.0,0.822848,0.822848,5.0,25.54491,24.836327,
12/31/2018,501.0,500.8,500.8,,3.963658,-0.640974,-0.66,-0.549121,-0.583826,-0.66,-0.552173,-0.586877,0.0,1.317891,1.317891,3.94012,24.850299,24.185629,
03/31/2019,503.0,508.6,501.2,,4.078212,0.592578,0.35,0.29,0.089785,0.34,0.29,0.089785,0.0,0.267358,0.267358,4.415507,25.992048,25.465209,
06/30/2019,504.0,508.7,503.4,,3.961065,0.564164,0.333731,0.214541,0.29996,0.330254,0.212306,0.296835,0.0,1.313071,1.313071,3.845238,27.295635,26.811508,
09/30/2019,504.0,511.2,503.5,,4.011917,0.458788,0.04,0.194638,0.184707,0.04,0.194638,0.184707,0.0,1.614697,1.614697,3.232143,28.545635,28.128968,
12/31/2019,504.0,510.4,503.5,,4.047666,0.28004,-0.03,0.027805,-0.008282,-0.03,0.027805,-0.008282,0.0,0.935452,0.935452,6.628968,28.144841,27.746032,
03/31/2020,505.0,504.3,504.3,,3.642673,-0.059488,-0.13,-0.13,0.122943,-0.13,-0.13,0.122943,0.0,1.348404,1.348404,4.916832,28.611881,28.091089,
06/30/2020,506.0,512.5,505.4,,4.230313,0.379897,-0.87,0.16,-0.095706,-0.87,0.15,-0.098527,0.0,1.224772,1.224772,5.132411,28.938735,28.498024,
09/30/2020,,,,,,,0.03,0.03,0.06,0.03,0.03,0.06,,,,,28.78,,
12/31/2020,,,,,,,0.07,0.07,0.085,0.07,0.07,0.085,,,,,28.815,,
