Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2015,1418.6,1418.6,-711.9,711.9,706.7,0.0,-586.8,225.0,340.7,21.1,119.9,-142.3,141.1,141.1,0.0,,1.2,-22.4,27.7,5.3,0.0,0.0,0.0,5.3,0.0,5.3,0.0,0.0,5.3,18.95,13.65,19.979964,0.24999,0.24999,0.94845,19.979964,0.24999,0.24999,0.93318,
06/30/2015,1421.1,1421.1,-723.6,723.6,697.5,0.0,-618.2,215.7,341.8,60.7,79.3,-238.6,217.5,217.5,0.0,,21.1,-159.3,48.1,-111.2,0.0,0.0,0.0,-111.2,0.0,-111.2,0.0,-1.8,-113.0,-45.335,67.665,20.08,-5.65,-5.65,-2.25772,20.08,-5.65,-5.65,-2.28023,
09/30/2015,1498.6,1498.6,-745.4,745.4,753.2,0.0,-574.7,215.8,350.5,8.4,178.5,-205.2,230.2,230.2,0.0,,-25.0,-26.7,19.5,-7.2,0.0,0.0,0.0,-7.2,0.0,-7.2,0.0,0.5,-6.7,-7.415,-0.715,19.86,-0.4,-0.4,-0.373365,19.86,-0.4,-0.4,-0.436,
12/31/2015,1427.0,1427.0,-726.3,726.3,700.7,0.0,-569.0,210.0,333.5,25.5,131.7,120.1,224.4,224.4,0.0,,-344.5,251.8,-111.3,140.5,0.0,0.0,0.0,140.5,0.0,140.5,0.0,0.0,140.5,-48.26,-188.76,19.24,7.302495,7.302495,-2.508315,19.24,7.302495,7.302495,-2.508315,
03/31/2016,1373.4,1373.4,-697.7,697.7,675.7,0.0,-518.0,203.8,304.8,9.4,157.7,-420.6,219.7,219.7,0.0,,200.9,-262.9,31.0,-231.9,0.0,0.0,0.0,-231.9,0.0,-231.9,0.0,-0.5,-232.4,-85.045,147.355,18.44,-12.6,-12.6,-4.611985,18.44,-12.6,-12.6,-4.611985,
06/30/2016,1359.6,1359.6,-691.4,691.4,668.2,0.0,-513.6,196.9,308.2,8.5,154.6,-164.5,217.4,217.4,0.0,,-52.9,-9.9,11.4,1.5,0.0,0.0,0.0,1.5,0.0,1.5,0.0,-0.6,0.9,-29.195,-30.095,18.56,0.05,0.05,-1.573005,18.56,0.05,0.05,-1.573005,
09/30/2016,1344.9,1344.9,-699.0,699.0,645.9,0.0,-516.5,190.1,321.0,5.4,129.4,-238.0,216.4,216.4,0.0,,21.6,-108.6,42.4,-66.2,0.0,0.0,0.0,-66.2,0.0,-66.2,0.0,0.0,-66.2,-47.09,19.11,18.56,-3.56681,-3.56681,-2.537175,18.56,-3.56681,-3.56681,-2.537175,
12/31/2016,1309.1,1309.1,-688.2,688.2,620.9,0.0,-547.2,206.9,329.5,10.8,73.7,-215.8,207.1,207.1,0.0,,8.7,-142.1,55.2,-86.9,0.0,0.0,0.0,-86.9,0.0,-86.9,0.0,0.0,-86.9,-73.38,13.52,18.58,-4.7,-4.7,-3.94941,18.58,-4.7,-4.7,-3.972335,
03/31/2017,1365.7,1365.7,-704.6,704.6,661.1,0.0,-617.0,213.8,338.5,64.7,44.1,-212.4,211.8,211.8,0.0,,0.6,-168.3,57.0,-111.3,0.0,0.0,0.0,-111.3,0.0,-111.3,0.0,0.6,-110.7,-66.565,44.135,25.22,-4.45,-4.45,-2.639375,25.22,-4.45,-4.45,-2.7,
06/30/2017,1491.6,1491.6,-780.4,780.4,711.2,0.0,-608.7,226.4,362.4,19.9,102.5,-210.2,214.4,214.4,0.0,,-4.2,-107.7,39.6,-68.1,0.0,0.0,0.0,-68.1,0.0,-68.1,0.0,0.0,-68.1,-56.4,11.7,37.52,-1.85,-1.85,-1.5032,37.52,-1.85,-1.85,-1.538165,
09/30/2017,1497.7,1497.7,-802.8,802.8,694.9,0.0,-653.7,231.8,365.4,56.5,41.2,-209.5,216.4,216.4,0.0,,-6.9,-168.3,66.8,-101.5,0.0,0.0,0.0,-101.5,0.0,-101.5,0.0,0.0,-101.5,-59.835,41.665,7.36,-13.79076,-13.79076,-8.129755,7.36,-13.79076,-13.79076,-8.129755,
12/31/2017,1497.9,1497.9,-768.4,768.4,729.5,0.0,-2507.9,224.1,403.7,1880.1,-1778.4,-302.0,232.8,232.8,0.0,,69.2,-2080.4,244.7,-1835.7,0.0,0.0,0.0,-1835.7,0.0,-1835.7,0.0,0.0,-1835.7,68.605,1904.305,7.16,-256.38268,-256.38268,9.581705,7.16,-256.38268,-256.38268,9.581705,
03/31/2018,1454.3,1454.3,-753.7,753.7,700.6,0.0,-631.6,228.8,381.8,21.0,69.0,-225.4,223.1,223.1,0.0,,2.3,-156.4,35.0,-121.4,0.0,0.0,0.0,-121.4,0.0,-121.4,0.0,0.0,-121.4,-98.964,22.436,7.48,-16.229945,-16.229945,-13.23048,7.48,-16.229945,-16.229945,-13.23048,
06/30/2018,1444.4,1444.4,-741.0,741.0,703.4,0.0,-615.1,224.5,370.7,19.9,88.3,-212.4,224.4,224.4,0.0,,-12.0,-124.1,30.4,-93.7,0.0,0.0,0.0,-93.7,0.0,-93.7,0.0,0.0,-93.7,-78.295,15.405,40.7,-2.3,-2.3,-1.92371,40.7,-2.3,-2.3,-1.92371,
09/30/2018,1420.6,1420.6,-719.9,719.9,700.7,0.0,-625.1,225.8,383.8,15.5,75.6,-36.5,230.0,230.0,0.0,,-193.5,39.1,2.2,41.3,0.0,0.0,0.0,41.3,0.0,41.3,0.0,0.0,41.3,-96.792,-138.092,42.5,0.97,0.97,-2.277459,42.5,0.97,0.97,-2.279224,
12/31/2018,1393.8,1393.8,-709.3,709.3,684.5,0.0,-620.8,209.9,390.4,20.5,63.7,-96.2,223.8,223.8,0.0,,-127.6,-32.5,-516.7,-549.2,0.0,0.0,0.0,-549.2,0.0,-549.2,0.0,0.0,-549.2,-647.871,-98.671,42.5,-12.92,-12.92,-15.244024,42.5,-12.92,-12.92,-15.244024,
03/31/2019,1320.6,1320.6,-878.0,878.0,442.6,0.0,-2823.9,198.3,271.5,2354.1,-2381.3,-197.8,91.9,91.9,0.0,,105.9,-2579.1,268.8,-2310.3,0.0,0.0,0.0,-2310.3,0.0,-2310.3,0.0,0.0,-2310.3,112.44,2422.74,42.6,-54.232394,-54.232394,2.639437,42.6,-54.232394,-54.232394,2.639437,
06/30/2019,1286.5,1286.5,-867.3,867.3,419.2,0.0,-842.1,185.9,276.0,380.2,-422.9,-175.4,80.8,80.8,0.0,,94.6,-598.3,54.2,-544.1,0.0,0.0,0.0,-544.1,0.0,-544.1,0.0,0.0,-544.1,-97.883,446.217,42.6,-12.76,-12.76,-2.297723,42.6,-12.76,-12.76,-2.297723,
09/30/2019,1270.1,1270.1,-850.0,850.0,420.1,0.0,-454.6,189.0,262.2,3.4,-34.5,-110.2,81.2,81.2,0.0,,29.0,-144.7,29.2,-115.5,0.0,0.0,0.0,-115.5,0.0,-115.5,0.0,0.0,-115.5,-89.746,25.754,42.7,-2.71,-2.71,-2.10178,42.7,-2.71,-2.71,-2.106862,
12/31/2019,1238.2,1238.2,-823.6,823.6,414.6,0.0,-453.4,183.5,258.5,11.4,-38.8,-116.9,78.0,78.0,0.0,,38.9,-155.7,-32.2,-187.9,0.0,0.0,0.0,-187.9,0.0,-187.9,0.0,0.0,-187.9,-135.365,52.535,42.5,-4.421176,-4.421176,-3.185059,42.5,-4.421176,-4.421176,-3.185059,
03/31/2020,1200.9,1200.9,-771.3,771.3,429.6,0.0,-415.5,176.5,232.6,6.4,14.1,-107.9,73.1,73.1,0.0,,34.8,-93.8,-7.8,-101.6,0.0,0.0,0.0,-101.6,0.0,-101.6,0.0,0.0,-101.6,-64.549,37.051,42.7,-2.38,-2.38,-1.511686,42.7,-2.38,-2.38,-1.512295,
06/30/2020,1185.3,1185.3,-773.5,773.5,411.8,0.0,-387.0,161.5,219.9,5.6,24.8,-178.7,66.0,66.0,0.0,,112.7,-153.9,-8.5,-162.4,0.0,0.0,0.0,-162.4,0.0,-162.4,0.0,0.0,-162.4,-66.968,95.432,42.7,-3.8,-3.8,-1.568337,42.7,-3.8,-3.8,-1.568337,
