Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2007,184.5,134.3,189.4,188.5,0.9,-55.1,50.2,6.3,,,,38.7,5.2,-2.5,182.0,-95.5,0.0,95.5,86.5,0.0,0.0,86.5,-29.2,,57.3,-0.3,,,57.6,0.0,57.6,0.0,0.0,57.6,57.6,,289.7,0.2,0.2,0.2,290.8,0.2,0.2,0.2,
12/31/2007,171.1,125.0,180.7,179.8,0.9,-55.7,46.1,0.6,,,,39.4,6.1,-2.9,168.2,-100.0,,100.0,68.2,0.0,0.0,68.2,-22.5,,45.7,-0.3,,,46.0,0.0,46.0,,0.0,46.0,46.0,,286.6,0.16,0.16,0.16,286.6,0.16,0.16,0.16,
03/31/2008,248.6,166.3,254.9,244.8,10.1,-88.6,82.3,10.5,,,,59.5,12.3,-8.3,240.3,-219.2,0.0,219.2,21.1,0.0,0.0,21.1,-6.0,,15.1,0.0,,,15.1,0.0,15.1,0.0,0.0,15.1,15.1,53.13,327.9,0.05,0.05,0.21,329.2,0.05,0.05,0.21,
06/30/2008,230.4,157.0,227.5,220.1,7.4,-70.5,73.4,2.0,,,,61.3,10.1,-2.4,228.0,-162.9,0.0,162.9,65.1,0.0,0.0,65.1,-22.1,,43.0,0.0,,,43.0,0.0,43.0,0.0,0.0,43.0,43.0,,328.7,0.13,0.13,0.13,330.2,0.13,0.13,0.13,
09/30/2008,234.0,159.8,222.4,217.6,4.8,-62.6,74.2,1.3,,,,62.4,10.5,-6.8,227.2,-158.7,,158.7,68.5,0.0,0.0,68.5,-22.5,,46.0,,,,46.0,,46.0,0.0,0.0,46.0,46.0,,329.7,0.14,0.14,0.14,331.3,0.14,0.14,0.14,
12/31/2008,227.0,153.3,212.4,203.9,8.5,-59.1,73.7,1.0,,,,58.2,14.5,-8.7,218.3,-168.2,0.0,168.2,50.1,0.0,0.0,50.1,-16.4,,33.7,0.0,,,33.7,0.0,33.7,0.0,0.0,33.7,33.7,0.0,332.33,0.1,0.1,0.1,664.66,0.1,0.1,0.1,
03/31/2009,215.0,142.8,195.2,185.9,9.3,-52.4,72.2,7.3,0.0,7.3,0.0,55.3,9.6,-7.9,207.1,-171.1,0.0,171.1,36.0,0.0,0.0,36.0,-11.8,,24.2,0.0,0.0,0.0,24.2,0.0,24.2,0.0,0.0,24.2,26.865,2.665,331.6,0.07,0.07,0.081016,332.2,0.07,0.07,0.078022,
06/30/2009,226.2,141.2,192.2,185.0,7.2,-51.0,85.0,15.8,0.0,15.8,0.0,57.6,11.6,-14.0,212.2,-176.2,0.0,176.2,36.0,0.0,0.0,36.0,-10.7,,25.3,0.0,0.0,0.0,25.3,0.0,25.3,0.0,0.0,25.3,30.11,4.81,331.8,0.08,0.08,0.090747,332.3,0.08,0.08,0.090747,
09/30/2009,225.5,145.3,191.9,184.4,7.5,-46.6,80.2,9.9,,9.9,0.0,59.1,11.2,-21.5,204.0,-165.1,,165.1,38.9,0.0,0.0,38.9,-12.1,,26.8,0.0,0.0,0.0,26.8,,26.8,0.0,0.0,26.8,26.735,-0.065,332.0,0.08,0.08,0.080527,333.4,0.08,0.08,0.079805,
12/31/2009,219.2,147.5,187.5,179.1,8.4,-40.0,71.7,2.9,0.0,2.9,0.0,56.3,12.5,-13.6,205.6,-172.2,0.0,172.2,33.4,0.0,0.0,33.4,-8.5,,24.9,0.0,0.0,0.0,24.9,0.0,24.9,0.0,0.0,24.9,27.76,2.86,333.64,0.07,0.07,0.083203,333.64,0.07,0.07,0.078572,
03/31/2010,223.8,159.6,193.6,185.0,8.6,-34.0,64.2,2.8,0.0,2.8,0.0,50.2,11.2,-9.5,214.3,-193.9,0.0,193.9,20.4,0.0,0.0,20.4,-6.8,,13.6,0.0,0.0,0.0,13.6,0.0,13.6,0.0,0.0,13.6,28.81,15.21,344.6,0.04,0.04,0.083604,344.8,0.04,0.04,0.083604,
06/30/2010,243.5,173.8,206.9,197.1,9.8,-33.1,69.7,2.7,0.0,2.7,0.0,51.7,15.3,-17.8,225.7,-202.7,0.0,202.7,23.0,0.0,0.0,23.0,-7.0,,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,35.73,19.73,358.1,0.04,0.04,0.099777,358.2,0.04,0.04,0.095081,
09/30/2010,243.8,175.8,207.5,194.3,13.2,-31.7,68.0,2.4,0.0,2.4,0.0,51.3,14.3,-21.8,222.0,-186.3,0.0,186.3,35.7,0.0,0.0,35.7,-11.6,,24.1,0.0,0.0,0.0,24.1,0.0,24.1,0.0,0.0,24.1,28.3,4.2,354.9,0.07,0.07,0.079741,355.0,0.07,0.07,0.079741,
12/31/2010,257.9,189.8,220.8,206.5,14.3,-31.0,68.1,3.2,0.0,3.2,0.0,49.5,15.4,-10.9,247.0,-199.1,0.0,199.1,47.9,0.0,0.0,47.9,-15.9,,32.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,32.0,36.9553,4.9553,352.44,0.09,0.09,0.104856,352.53,0.09,0.09,0.104056,
03/31/2011,294.9,220.3,252.8,231.1,21.7,-32.5,74.6,8.7,0.0,8.7,0.0,51.3,14.6,-14.6,280.3,-202.8,0.0,202.8,77.5,0.0,0.0,77.5,-25.8,,51.7,0.0,0.0,0.0,51.7,0.0,51.7,0.0,0.0,51.7,53.8,2.1,345.9,0.15,0.15,0.155536,346.0,0.15,0.15,0.155536,
06/30/2011,297.8,221.2,252.8,229.1,23.7,-31.6,76.6,8.4,0.0,8.4,0.0,52.2,16.0,-14.0,283.8,-207.0,0.0,207.0,76.8,0.0,0.0,76.8,-25.6,,51.2,0.0,0.0,0.0,51.2,0.0,51.2,0.0,0.0,51.2,59.898,8.698,343.8,0.15,0.15,0.174223,343.9,0.15,0.15,0.174223,
09/30/2011,322.4,237.7,271.7,249.6,22.1,-34.0,84.7,5.1,0.0,5.1,0.0,56.0,23.6,-14.4,308.0,-231.9,0.0,231.9,76.1,0.0,0.0,76.1,-24.6,,51.5,0.0,0.0,0.0,51.5,0.0,51.5,0.0,0.0,51.5,66.742,15.242,358.2,0.14,0.14,0.186326,358.3,0.14,0.14,0.18254,
12/31/2011,311.3,239.6,270.0,252.0,18.0,-30.4,71.7,1.7,0.0,1.7,0.0,50.8,19.2,-20.7,290.6,-230.2,0.0,230.2,60.4,0.0,0.0,60.4,-19.0,,41.4,0.0,0.0,0.0,41.4,0.0,41.4,0.0,0.0,41.4,58.734,17.334,346.68,0.12,0.12,0.169418,346.68,0.12,0.12,0.169418,
03/31/2012,305.6,233.2,260.2,241.7,18.5,-27.0,72.4,3.6,0.0,3.6,0.0,50.4,18.4,-11.5,294.1,-208.6,0.0,208.6,85.5,0.0,0.0,85.5,-28.2,,57.3,0.0,0.0,0.0,57.3,0.0,57.3,0.0,0.0,57.3,61.14,3.84,344.9,0.17,0.17,0.177269,345.0,0.17,0.17,0.177269,
06/30/2012,311.3,235.6,262.4,243.7,18.7,-26.8,75.7,3.5,0.0,3.5,0.0,51.8,20.4,-10.6,300.7,-205.7,0.0,205.7,95.0,0.0,0.0,95.0,-30.4,,64.6,0.0,0.0,0.0,64.6,0.0,64.6,0.0,0.0,64.6,68.722,4.122,340.6,0.19,0.19,0.201767,340.7,0.19,0.19,0.201767,
09/30/2012,316.2,234.8,260.3,239.5,20.8,-25.5,81.4,3.6,0.0,3.6,0.0,54.0,23.8,-15.1,301.1,-208.9,0.0,208.9,92.2,0.0,0.0,92.2,-30.0,,62.2,0.0,0.0,0.0,62.2,0.0,62.2,0.0,0.0,62.2,64.28,2.08,336.4,0.18,0.18,0.191082,336.5,0.18,0.18,0.186181,
12/31/2012,309.4,225.1,252.0,230.9,21.1,-26.9,84.3,6.4,0.0,6.4,0.0,51.2,26.7,-12.0,297.4,-207.4,,207.4,90.0,0.0,0.0,90.0,-28.8,0.0,61.2,0.0,0.0,0.0,61.2,0.0,61.2,0.0,0.0,61.2,63.085,1.885,331.39,0.18,0.18,0.190365,331.39,0.18,0.18,0.185688,
03/31/2013,304.2,219.3,248.7,225.6,23.1,-29.4,84.9,5.7,0.0,5.7,0.0,50.7,28.5,-12.4,291.8,-212.0,0.0,212.0,79.8,0.0,0.0,79.8,-27.3,,52.5,0.0,0.0,0.0,52.5,0.0,52.5,0.0,0.3,52.8,60.474,7.674,325.1,0.16,0.16,0.186017,325.2,0.16,0.16,0.183598,
06/30/2013,309.1,220.9,250.1,227.5,22.6,-29.2,88.2,10.0,0.0,10.0,0.0,60.3,17.9,-9.2,299.9,-205.8,0.0,205.8,94.1,0.0,0.0,94.1,-32.0,,62.1,0.0,0.0,0.0,62.1,0.0,62.1,0.0,-0.3,61.8,62.1,0.3,313.4,0.2,0.2,0.198149,313.5,0.2,0.2,0.198149,
09/30/2013,309.6,223.5,252.2,229.7,22.5,-28.7,86.1,0.0,0.0,0.0,0.0,64.1,22.0,-12.1,297.5,-212.5,0.0,212.5,85.0,0.0,0.0,85.0,-26.5,,58.5,0.0,0.0,0.0,58.5,0.0,58.5,0.0,0.0,58.5,60.645,2.145,307.5,0.19,0.19,0.19722,307.6,0.19,0.19,0.196973,
12/31/2013,307.4,224.9,253.4,230.4,23.0,-28.5,82.5,0.9,0.0,0.9,0.0,61.3,20.3,-10.0,297.4,-208.7,0.0,208.7,88.7,0.0,0.0,88.7,-29.4,0.0,59.3,0.0,0.0,0.0,59.3,0.0,59.3,0.0,0.0,59.3,59.95,0.65,302.17,0.2,0.2,0.198398,302.17,0.2,0.2,0.198398,
03/31/2014,307.0,227.1,255.4,230.2,25.2,-28.3,79.9,0.8,0.0,0.8,0.0,51.2,27.9,-9.5,297.5,-216.7,0.0,216.7,80.8,0.0,0.0,80.8,-27.7,,53.1,0.0,0.0,0.0,53.1,0.0,53.1,0.0,0.2,53.3,56.797,3.497,297.7,0.18,0.18,0.190786,297.7,0.18,0.18,0.190786,
06/30/2014,328.3,228.2,256.7,232.4,24.3,-28.5,100.1,-0.4,0.0,-0.4,0.0,61.2,39.3,-8.8,319.5,-208.3,0.0,208.3,111.2,0.0,0.0,111.2,-38.9,,72.3,0.0,0.0,0.0,72.3,0.0,72.3,0.0,-0.3,72.0,73.04,1.04,298.2,0.24,0.24,0.244936,298.2,0.24,0.24,0.243488,
09/30/2014,312.5,228.5,258.9,235.0,23.9,-30.4,84.0,-0.2,0.0,-0.2,0.0,64.8,19.4,-12.4,300.1,-208.8,0.0,208.8,91.3,0.0,0.0,91.3,-29.7,,61.6,0.0,0.0,0.0,61.6,0.0,61.6,0.0,0.0,61.6,62.965,1.365,298.4,0.21,0.21,0.211009,298.4,0.21,0.21,0.211009,
12/31/2014,314.9,228.1,259.6,235.3,24.3,-31.5,86.8,3.4,0.0,0.7,2.7,71.3,12.1,-9.9,305.0,-207.7,0.0,207.7,97.3,0.0,0.0,97.3,-32.6,,64.7,0.0,0.0,0.0,64.7,0.0,64.7,0.0,0.0,64.7,65.09,0.39,298.65,0.22,0.22,0.217947,298.65,0.22,0.22,0.217947,
03/31/2015,317.1,228.1,260.3,232.6,27.7,-32.2,89.0,2.6,0.0,2.6,0.0,64.0,22.4,-9.8,307.3,-217.6,0.0,217.6,89.7,0.0,0.0,89.7,-30.5,,59.2,0.0,0.0,0.0,59.2,0.0,59.2,0.0,0.3,59.5,62.946,3.446,299.1,0.2,0.2,0.210451,299.1,0.2,0.2,0.210451,
06/30/2015,313.4,230.4,264.5,235.1,29.4,-34.1,83.0,1.8,0.0,1.8,0.0,61.5,19.7,-7.7,305.7,-211.8,0.0,211.8,93.9,0.0,0.0,93.9,-32.2,,61.7,0.0,0.0,0.0,61.7,0.0,61.7,0.0,0.3,62.0,63.95,1.95,300.1,0.2,0.2,0.213096,300.1,0.2,0.2,0.206498,
09/30/2015,321.9,234.8,269.9,238.2,31.7,-35.1,87.1,1.5,0.0,1.5,0.0,76.3,9.3,-6.2,315.7,-214.2,0.0,214.2,101.5,0.0,0.0,101.5,-33.1,,68.4,0.0,0.0,0.0,68.4,0.0,68.4,0.0,-0.3,68.1,68.1,0.0,301.0,0.23,0.23,0.23,301.0,0.23,0.23,0.23,
12/31/2015,332.1,238.8,274.2,239.9,34.3,-35.4,93.3,1.3,0.0,1.3,0.0,72.2,19.8,-9.7,322.4,-217.0,0.0,217.0,105.4,0.0,0.0,105.4,-34.6,,70.8,0.0,0.0,0.0,70.8,0.0,70.8,0.0,-0.2,70.6,67.0,-3.566667,301.38,0.23,0.23,0.222421,301.38,0.23,0.23,0.218166,
03/31/2016,322.4,240.1,278.0,243.3,34.7,-37.9,82.3,0.9,0.0,0.9,0.0,55.3,26.1,-10.5,311.9,-217.3,0.0,217.3,94.6,0.0,0.0,94.6,-31.7,,62.9,0.0,0.0,0.0,62.9,0.0,62.9,0.0,-0.2,62.7,62.7,0.0,301.9,0.21,0.21,0.21,301.9,0.21,0.21,0.21,
06/30/2016,325.4,240.0,278.5,243.6,34.9,-38.5,85.4,0.9,0.0,0.9,0.0,55.5,29.0,-10.0,315.4,-212.9,0.0,212.9,102.5,0.0,0.0,102.5,-34.0,,68.5,0.0,0.0,0.0,68.5,0.0,68.5,0.0,-0.2,68.3,68.3,0.0,302.5,0.23,0.23,0.23,302.5,0.23,0.23,0.23,
09/30/2016,336.1,245.3,284.5,249.5,35.0,-39.2,90.8,1.9,0.0,1.9,0.0,74.7,14.2,-8.4,327.7,-221.4,0.0,221.4,106.3,0.0,0.0,106.3,-32.6,,73.7,0.0,0.0,0.0,73.7,0.0,73.7,0.0,-0.2,73.5,75.6,2.1,302.9,0.24,0.24,0.249587,303.3,0.24,0.24,0.246924,
12/31/2016,331.0,246.8,286.3,248.7,37.6,-39.5,84.2,-3.4,0.0,-3.4,0.0,70.9,16.7,-7.7,323.3,-217.2,0.0,217.2,106.1,0.0,0.0,106.1,-30.2,,75.9,0.0,0.0,0.0,75.9,0.0,75.9,-1.8,0.0,74.1,75.1,1.0,305.17,0.24,0.24,0.246092,306.23,0.24,0.24,0.243266,
03/31/2017,333.3,248.6,290.5,253.2,37.3,-41.9,84.7,-14.8,0.0,-14.8,0.0,59.8,39.7,-4.4,328.9,-226.1,0.0,226.1,102.8,0.0,0.0,102.8,-32.0,,70.8,0.0,0.0,0.0,70.8,0.0,70.8,-3.5,-0.2,67.1,67.9,0.8,308.8,0.22,0.22,0.219883,311.1,0.22,0.22,0.219883,
06/30/2017,366.5,274.9,322.0,283.2,38.8,-47.1,91.6,0.1,0.0,0.1,0.0,74.7,16.8,-7.1,359.4,-257.3,0.0,257.3,102.1,0.0,0.0,102.1,-32.8,,69.3,0.0,0.0,0.0,69.3,0.0,69.3,-3.5,-0.1,65.7,82.5,16.8,336.6,0.2,0.2,0.245098,338.5,0.19,0.19,0.239631,
09/30/2017,373.9,284.6,339.2,301.7,37.5,-54.6,89.3,0.0,0.0,0.0,0.0,61.7,27.6,-7.0,366.9,-237.1,0.0,237.1,129.8,0.0,0.0,129.8,-39.0,,90.8,0.0,0.0,0.0,90.8,0.0,90.8,-3.5,-0.1,87.2,89.2,2.0,336.9,0.26,0.26,0.264767,338.8,0.26,0.26,0.264767,
12/31/2017,379.6,292.3,350.6,307.8,42.8,-58.3,87.3,-9.3,0.0,-9.3,0.0,78.8,17.8,-7.5,372.1,-239.7,0.0,239.7,132.4,0.0,0.0,132.4,-26.2,,106.2,0.0,0.0,0.0,106.2,0.0,106.2,-3.5,0.0,102.7,104.5,1.8,338.53,0.3,0.3,0.308688,341.11,0.3,0.3,0.305277,
03/31/2018,386.2,295.8,359.1,314.9,44.2,-63.3,90.4,0.1,0.0,0.1,0.0,75.5,14.8,-5.4,380.8,-243.5,0.0,243.5,137.3,0.0,0.0,137.3,-29.4,,107.9,0.0,0.0,0.0,107.9,0.0,107.9,-3.5,-0.1,104.3,104.3,0.0,339.8,0.31,0.31,0.31,344.0,0.3,0.3,0.3,
06/30/2018,396.1,301.2,375.4,330.1,45.3,-74.2,94.9,0.0,0.0,,0.0,73.6,21.3,-6.5,389.6,-248.6,0.0,248.6,141.0,0.0,0.0,141.0,-30.8,,110.2,0.0,0.0,0.0,110.2,0.0,110.2,-3.5,0.0,106.7,109.0,2.3,340.7,0.31,0.31,0.31993,344.5,0.31,0.31,0.316676,
09/30/2018,398.7,306.4,390.0,343.2,46.8,-83.6,92.3,0.0,0.0,,0.0,74.2,18.1,-8.2,390.5,-241.3,0.0,241.3,149.2,0.0,0.0,149.2,-32.2,,117.0,0.0,0.0,0.0,117.0,0.0,117.0,-3.5,0.0,113.5,113.8,0.3,341.4,0.33,0.33,0.333333,345.0,0.33,0.33,0.33087,
12/31/2018,421.3,332.6,431.8,381.6,50.2,-99.2,88.7,-10.0,0.0,-10.0,0.0,81.5,17.2,-9.9,411.4,-262.7,0.0,262.7,148.7,0.0,0.0,148.7,-15.8,,132.9,0.0,0.0,0.0,132.9,0.0,132.9,-3.5,0.0,129.4,125.0,-4.4,370.22,0.35,0.35,0.337637,372.83,0.35,0.35,0.337637,
03/31/2019,427.4,332.8,440.5,392.5,48.0,-107.7,94.6,0.0,,,0.0,75.5,19.1,-5.6,421.8,-277.2,0.0,277.2,144.6,0.0,0.0,144.6,-30.0,,114.6,0.0,0.0,0.0,114.6,0.0,114.6,-3.5,0.0,111.1,123.0,11.9,370.7,0.3,0.3,0.331805,374.1,0.3,0.3,0.331805,
06/30/2019,454.4,348.1,472.8,426.5,46.3,-124.7,106.3,0.1,0.0,0.1,0.0,77.7,28.5,-7.6,446.8,-278.4,0.0,278.4,168.4,0.0,0.0,168.4,-35.2,,133.2,0.0,0.0,0.0,133.2,0.0,133.2,-3.5,0.0,129.7,134.8,5.1,391.3,0.33,0.33,0.344493,394.6,0.33,0.33,0.342924,
09/30/2019,454.7,348.7,470.9,426.0,44.9,-122.2,106.0,0.0,0.0,,0.0,82.0,24.0,-7.8,446.9,-281.4,0.0,281.4,165.5,0.0,0.0,165.5,-30.4,,135.1,0.0,0.0,0.0,135.1,0.0,135.1,-3.5,0.0,131.6,135.5,3.9,391.7,0.34,0.34,0.345928,394.5,0.33,0.33,0.339886,
12/31/2019,506.9,382.7,496.9,447.8,49.1,-114.2,124.2,0.1,0.0,0.1,0.0,88.5,35.6,-7.3,499.6,-325.7,0.0,325.7,173.9,0.0,0.0,173.9,-36.4,,137.5,0.0,0.0,0.0,137.5,0.0,137.5,-3.5,0.0,134.0,158.8,24.8,421.85,0.31,0.31,0.376437,424.98,0.31,0.31,0.368356,
03/31/2020,519.8,396.0,499.1,444.6,54.5,-103.1,123.8,0.0,,,0.0,81.7,42.1,-33.5,486.3,-320.1,0.0,320.1,166.2,0.0,0.0,166.2,-35.8,,130.4,0.0,0.0,0.0,130.4,0.0,130.4,-3.5,0.0,126.9,141.1,14.2,427.2,0.3,0.3,0.33029,429.8,0.3,0.3,0.33029,
06/30/2020,495.2,405.6,457.6,407.5,50.1,-52.0,89.6,0.0,0.0,0.0,0.0,69.1,20.5,-80.8,414.4,-304.0,0.0,304.0,110.4,0.0,0.0,110.4,-20.5,,89.9,0.0,0.0,0.0,89.9,0.0,89.9,-3.5,0.0,86.4,101.0,14.6,417.9,0.21,0.21,0.241685,420.1,0.21,0.21,0.241685,
09/30/2020,507.833,,,,,,,,,,,,,,,,,,168.0,,,163.462,,,116.818,,,,,,116.818,,,116.818,120.615,,,0.285,0.285,0.284,,0.285,0.285,0.284,
12/31/2020,502.0,,,,,,,,,,,,,,,,,,152.0,,,148.5,,,108.87,,,,,,108.87,,,108.87,113.2,,,0.267,0.267,0.266,,0.267,0.267,0.266,
