Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/25/2013,1549.9,1549.9,,-584.7,584.7,965.2,0.0,-778.3,549.0,479.5,69.5,228.2,1.1,186.9,5.3,-2.0,6.5,-8.5,,-3.3,192.2,-25.4,166.8,0.0,0.0,0.0,166.8,0.0,166.8,0.0,0.0,166.8,167.651316,0.851316,340.7,0.49,0.49,0.492079,349.1,0.48,0.48,0.482439,
01/24/2014,1610.0,1610.0,,-607.7,607.7,1002.3,0.0,-775.6,545.3,475.9,69.4,230.3,0.0,226.7,2.9,-1.2,6.7,-7.9,,-1.7,229.6,-37.5,192.1,0.0,0.0,0.0,192.1,0.0,192.1,0.0,0.0,192.1,192.1,0.0,339.4,0.57,0.57,0.57,346.2,0.55,0.55,0.55,
04/25/2014,1649.0,1649.0,,-607.0,607.0,1042.0,0.0,-818.2,548.7,475.0,73.7,230.7,38.8,223.8,2.8,-2.1,6.4,-8.5,,-0.7,226.6,-29.6,197.0,0.0,0.0,0.0,197.0,0.0,197.0,0.0,0.0,197.0,225.054395,28.054395,330.2,0.6,0.6,0.68157,336.4,0.59,0.59,0.673396,
07/25/2014,1489.0,1489.0,,-551.0,551.0,938.0,0.0,-778.0,550.0,480.0,70.0,228.0,0.0,160.0,0.0,1.0,9.0,-8.0,,-1.0,160.0,-72.0,88.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0,88.0,88.0,0.0,323.0,0.27,0.27,0.27,329.0,0.27,0.27,0.27,
10/24/2014,1542.5,1542.5,,-560.0,560.0,982.5,0.0,-790.0,561.0,488.0,73.0,229.0,0.0,192.5,-3.6,2.8,10.9,-8.1,,0.8,188.9,-29.1,159.8,0.0,0.0,0.0,159.8,0.0,159.8,0.0,0.0,159.8,159.8,0.0,318.1,0.5,0.5,0.5,323.5,0.49,0.49,0.49,
01/23/2015,1551.3,1551.3,,-573.9,573.9,977.4,0.0,-774.9,545.0,474.8,70.2,229.9,0.0,202.5,-2.4,2.5,11.1,-8.6,,-0.1,200.1,-23.3,176.8,0.0,0.0,0.0,176.8,0.0,176.8,0.0,0.0,176.8,176.8,0.0,311.6,0.57,0.57,0.57,317.1,0.56,0.56,0.56,
04/24/2015,1540.0,1540.0,,-605.0,605.0,935.0,0.0,-774.0,541.0,470.0,71.0,233.0,0.0,161.0,3.0,-0.6,11.0,-11.6,,-2.4,164.0,-29.0,135.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,0.0,135.0,135.0,0.0,309.0,0.44,0.44,0.44,313.0,0.43,0.43,0.43,
07/31/2015,1335.0,1335.0,,-519.0,519.0,816.0,0.0,-842.0,571.0,492.0,79.0,244.0,27.0,-26.0,4.0,-2.0,11.0,-13.0,,-2.0,-22.0,-8.0,-30.0,0.0,0.0,0.0,-30.0,0.0,-30.0,0.0,0.0,-30.0,14.224806,44.224806,304.0,-0.1,-0.1,0.046792,304.0,-0.1,-0.1,0.045476,
10/30/2015,1445.0,1445.0,,-561.0,561.0,884.0,0.0,-739.0,522.0,448.0,74.0,216.0,1.0,145.0,-1.0,1.0,12.0,-11.0,,0.0,144.0,-30.0,114.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,114.0,124.65,10.65,294.0,0.39,0.39,0.42398,296.0,0.39,0.39,0.42398,
01/29/2016,1386.0,1386.0,,-531.0,531.0,855.0,0.0,-690.0,488.0,418.0,70.0,200.0,2.0,165.0,-2.0,0.0,11.0,-11.0,,2.0,163.0,-10.0,153.0,0.0,0.0,0.0,153.0,0.0,153.0,0.0,0.0,153.0,154.341772,1.341772,293.0,0.52,0.52,0.526764,296.0,0.52,0.52,0.524533,
04/29/2016,1380.0,1380.0,,-562.0,562.0,818.0,0.0,-754.0,518.0,434.0,84.0,201.0,35.0,64.0,-4.0,4.0,15.0,-11.0,,0.0,60.0,-68.0,-8.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,0.0,-8.0,85.214885,93.214885,284.0,-0.03,-0.03,0.300052,284.0,-0.03,-0.03,0.298221,
07/29/2016,1294.0,1294.0,,-497.0,497.0,797.0,0.0,-704.0,497.0,429.0,68.0,207.0,0.0,93.0,-1.0,4.0,15.0,-11.0,,-3.0,92.0,-28.0,64.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,64.0,64.0,0.0,279.0,0.23,0.23,0.23,282.0,0.23,0.23,0.23,
10/28/2016,1340.0,1340.0,,-511.0,511.0,829.0,0.0,-687.0,487.0,418.0,69.0,200.0,0.0,142.0,0.0,2.0,12.0,-10.0,,-2.0,142.0,-33.0,109.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,109.0,109.0,0.0,278.0,0.39,0.39,0.39,284.0,0.38,0.38,0.38,
01/27/2017,1404.0,1404.0,,-553.0,553.0,851.0,0.0,-668.0,445.0,381.0,64.0,181.0,42.0,183.0,0.0,2.0,12.0,-10.0,,-2.0,183.0,-37.0,146.0,0.0,0.0,0.0,146.0,0.0,146.0,0.0,0.0,146.0,181.346528,35.346528,274.0,0.53,0.53,0.661849,281.0,0.52,0.52,0.645788,
04/28/2017,1481.0,1481.0,0.0,-568.0,568.0,913.0,0.0,-666.0,475.0,405.0,70.0,191.0,0.0,247.0,1.0,0.0,13.0,-13.0,,-1.0,248.0,-58.0,190.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0,0.0,190.0,255.703465,65.703465,269.0,0.70632,0.70632,0.950571,277.0,0.685921,0.685921,0.923117,
07/28/2017,1321.0,1321.0,,-497.0,497.0,824.0,0.0,-684.0,491.0,423.0,68.0,193.0,0.0,140.0,5.0,-3.0,13.0,-16.0,,-2.0,145.0,-14.0,131.0,0.0,0.0,0.0,131.0,0.0,131.0,0.0,0.0,131.0,131.0,0.0,270.0,0.49,0.49,0.49,278.0,0.47,0.47,0.47,
10/27/2017,1415.0,1415.0,,-515.0,515.0,900.0,0.0,-684.0,490.0,421.0,69.0,194.0,0.0,216.0,6.0,-2.0,17.0,-19.0,,-4.0,222.0,-48.0,174.0,0.0,0.0,0.0,174.0,0.0,174.0,0.0,0.0,174.0,174.0,0.0,269.0,0.65,0.65,0.65,275.0,0.63,0.63,0.63,
01/26/2018,1539.0,1539.0,,-583.0,583.0,956.0,0.0,-466.0,491.0,419.0,72.0,193.0,-218.0,490.0,14.0,-3.0,17.0,-20.0,,-11.0,504.0,-983.0,-479.0,0.0,0.0,0.0,-479.0,0.0,-479.0,0.0,0.0,-479.0,260.57764,739.57764,268.0,-1.79,-1.79,0.972305,268.0,-1.79,-1.79,0.969618,
04/27/2018,1644.0,1644.0,,-615.0,615.0,1029.0,0.0,-717.0,514.0,443.0,71.0,203.0,0.0,312.0,16.0,-9.0,15.0,-24.0,,-7.0,328.0,-38.0,290.0,0.0,0.0,0.0,290.0,0.0,290.0,0.0,0.0,290.0,269.08,-20.92,265.0,1.09,1.09,1.015396,273.0,1.06,1.06,0.98337,
07/27/2018,1474.0,1474.0,,-511.0,511.0,963.0,0.0,-709.0,482.0,409.0,73.0,208.0,19.0,254.0,18.0,-11.0,14.0,-25.0,,-7.0,272.0,11.0,283.0,0.0,0.0,0.0,283.0,0.0,283.0,0.0,0.0,283.0,257.444444,-25.555556,262.0,1.08,1.08,0.982612,269.0,1.05,1.05,0.954998,
10/26/2018,1517.0,1517.0,,-543.0,543.0,974.0,0.0,-688.0,477.0,408.0,69.0,211.0,0.0,286.0,7.0,-7.0,14.0,-21.0,,0.0,293.0,-52.0,241.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,241.0,241.0,0.0,258.0,0.93,0.93,0.93,264.0,0.91,0.91,0.91,
01/25/2019,1563.0,1563.0,,-581.0,581.0,982.0,0.0,-671.0,468.0,401.0,67.0,203.0,0.0,311.0,8.0,-6.0,16.0,-22.0,,-2.0,319.0,-70.0,249.0,0.0,0.0,0.0,249.0,0.0,249.0,0.0,0.0,249.0,249.0,0.0,250.0,1.0,1.0,1.0,255.0,0.98,0.98,0.98,
04/26/2019,1592.0,1592.0,,-566.0,566.0,1026.0,0.0,-656.0,508.0,439.0,69.0,205.0,-57.0,370.0,14.0,-6.0,14.0,-20.0,,-8.0,384.0,12.0,396.0,0.0,0.0,0.0,396.0,0.0,396.0,0.0,0.0,396.0,143.75,-252.25,245.0,1.62,1.62,0.586735,249.0,1.59,1.59,0.576948,
07/26/2019,1236.0,1236.0,,-420.0,420.0,816.0,0.0,-712.0,476.0,405.0,71.0,215.0,21.0,104.0,15.0,-4.0,15.0,-19.0,,-11.0,119.0,-16.0,103.0,0.0,0.0,0.0,103.0,0.0,103.0,0.0,0.0,103.0,118.32433,15.32433,239.0,0.43,0.43,0.495081,243.0,0.42,0.42,0.483063,
10/26/2019,1371.0,1371.0,,-446.0,446.0,925.0,0.0,-629.0,458.0,389.0,69.0,209.0,-38.0,296.0,3.0,0.0,12.0,-12.0,,-3.0,299.0,-56.0,243.0,0.0,0.0,0.0,243.0,0.0,243.0,0.0,0.0,243.0,202.076923,-40.923077,235.0,1.03,1.03,0.859902,236.0,1.03,1.03,0.856597,
01/24/2020,1404.0,1404.0,,-463.0,463.0,941.0,0.0,-673.0,462.0,402.0,60.0,211.0,0.0,268.0,8.0,4.0,14.0,-10.0,,-12.0,276.0,1.0,277.0,0.0,0.0,0.0,277.0,0.0,277.0,0.0,0.0,277.0,227.0,-50.0,226.0,1.23,1.23,1.004425,229.0,1.21,1.21,0.991659,
04/24/2020,1401.0,1401.0,,-460.0,460.0,941.0,0.0,-664.0,452.0,389.0,63.0,212.0,0.0,277.0,-27.0,7.0,14.0,-7.0,,20.0,250.0,-54.0,196.0,0.0,0.0,0.0,196.0,0.0,196.0,0.0,0.0,196.0,208.105263,12.105263,220.0,0.89,0.89,0.945933,222.0,0.88,0.88,0.934528,
07/31/2020,1303.0,1303.0,,-431.0,431.0,872.0,0.0,-736.0,490.0,429.0,61.0,233.0,13.0,136.0,-32.0,15.0,18.0,-3.0,,17.0,104.0,-27.0,77.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0,0.0,77.0,110.252747,33.252747,221.0,0.35,0.35,0.498881,222.0,0.35,0.35,0.498881,
10/31/2020,1310.318,,,,,876.19654342,,,,,,,,214.412,,,,,,,197.95,,104.946,,,,,,104.946,,,104.946,164.35,,,0.506,0.506,0.73,,0.506,0.506,0.73,
01/31/2021,1359.182,,,,,915.39548518,,,,,,,,257.118,,,,,,,243.9,,154.938,,,,,,154.938,,,154.938,202.95,,,0.727,0.727,0.905,,0.727,0.727,0.905,
