Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Borrowings,Payables Broker Dealers,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/27/2008,966210.0,31211.0,,,,,,,,0.0,,32684.0,,,,,,,,167961.0,-693.0,167268.0,3142.0,,5058.0,4616.0,,,,,894115.0,,,,,,166091.0,455935.0,,,,,,,275629.0,,,,,,,,,33777.0,931432.0,13666.0,33124.0,,,-24305.0,15978.0,-3685.0,34778.0,0,34778.0,966210.0,
09/26/2008,875780.0,36406.0,,,,,,,,0.0,,35894.0,,,,,,,,194315.0,-949.0,193366.0,3082.0,,4989.0,4568.0,,,,,795409.0,,,,,,159388.0,405232.0,,,,,,,232528.0,,,,,,,,,40277.0,837425.0,8605.0,50500.0,,,-24376.0,7960.0,-4334.0,38355.0,0,38355.0,875780.0,
12/26/2008,667543.0,68403.0,,,,,,,,0.0,,26331.0,,,,,,,,134946.0,-2215.0,132731.0,2928.0,,2616.0,2221.0,,,,,567265.0,,,,,,141031.0,268657.0,,,,,,,204934.0,,,,,,,,,32918.0,647540.0,8605.0,49941.0,,,-23622.0,-8603.0,-6318.0,20003.0,0,20003.0,667543.0,
03/31/2009,569823.0,35837.0,95965.0,55628.0,40337.0,158459.0,74821.0,30764.0,260.0,0.0,52614.0,29115.0,43440.0,,43440.0,44767.0,,44767.0,28529.0,116736.0,-10.0,116726.0,2751.0,2751.0,10631.0,5044.0,5587.0,,83330.0,0.0,37009.0,,,,,,134391.0,111190.0,54531.0,17617.0,,,28759.0,10283.0,166405.0,,,166405.0,,,,,55757.0,61886.0,529629.0,1700.0,34473.0,,34473.0,,3645.0,376.0,40194.0,0,40194.0,569823.0,
06/30/2009,576228.0,60500.0,113748.0,71350.0,42398.0,162832.0,79896.0,26009.0,255.0,,56672.0,15712.0,41523.0,,41523.0,46998.0,,46998.0,31257.0,119778.0,-242.0,119536.0,2654.0,2654.0,10519.0,5044.0,5475.0,,63727.0,0.0,27000.0,,,,,,141539.0,133128.0,63748.0,26576.0,,,33357.0,9447.0,166505.0,,,166505.0,,,,,39758.0,56671.0,537601.0,1700.0,34719.0,,34719.0,,1787.0,421.0,38627.0,0,38627.0,576228.0,
09/30/2009,536057.0,18697.0,123010.0,69948.0,53062.0,162799.0,89863.0,18288.0,253.0,,54395.0,14750.0,31535.0,,31535.0,36308.0,,36308.0,37547.0,105390.0,-114.0,105276.0,2444.0,2444.0,9326.0,4462.0,4864.0,,58190.0,0.0,41565.0,,,,,,86366.0,156463.0,65966.0,36774.0,,,37279.0,16444.0,164990.0,,,164990.0,,,,,41440.0,48223.0,497482.0,1700.0,34810.0,,34810.0,,2103.0,-38.0,38575.0,0,38575.0,536057.0,
12/31/2009,656889.0,15142.0,178311.0,100263.0,78048.0,214379.0,144665.0,16818.0,246.0,,52650.0,14889.0,24027.0,,24027.0,13669.0,,13669.0,47535.0,85231.0,-33.0,85198.0,2331.0,2331.0,9868.0,5575.0,4293.0,22533.0,49966.0,0.0,64272.0,,1104.0,14083.0,14083.0,40458.0,55645.0,311511.0,185747.0,50061.0,0.0,0.0,56800.0,18903.0,154951.0,0.0,0.0,154951.0,463.0,215.0,248.0,6413.0,35438.0,45811.0,610232.0,1700.0,38582.0,,38582.0,0.0,6487.0,-112.0,46657.0,0,46657.0,656889.0,
03/31/2010,493610.0,19784.0,132851.0,56141.0,76710.0,164132.0,104890.0,3111.0,250.0,0.0,55881.0,13266.0,22256.0,,22256.0,12972.0,,12972.0,24598.0,59826.0,-34.0,59792.0,2110.0,2110.0,8889.0,4700.0,4189.0,,45355.0,0.0,47431.0,,,,,,49960.0,125869.0,24246.0,44327.0,,,45296.0,12000.0,145805.0,,,145805.0,,,,,36114.0,92660.0,450408.0,1700.0,36144.0,,36144.0,0.0,5669.0,-311.0,43202.0,0,43202.0,493610.0,
06/30/2010,492431.0,15778.0,140448.0,51455.0,88993.0,157411.0,100722.0,1734.0,252.0,,54703.0,9651.0,20206.0,,20206.0,12424.0,,12424.0,27196.0,59826.0,-54.0,59772.0,1847.0,1847.0,8791.0,4700.0,4091.0,,46731.0,0.0,52002.0,,,,,,47264.0,183383.0,83134.0,47107.0,,,41227.0,11915.0,135297.0,,,135297.0,,,,,37879.0,44863.0,448686.0,1700.0,36330.0,,36330.0,0.0,5991.0,-276.0,43745.0,0,43745.0,492431.0,
09/30/2010,502915.0,13980.0,156370.0,100255.0,56115.0,153466.0,97860.0,1585.0,257.0,,53764.0,9500.0,19262.0,,19262.0,11897.0,,11897.0,25967.0,57126.0,-189.0,56937.0,1755.0,1755.0,8703.0,4.6,8698.4,,47602.0,0.0,54602.0,,,,,,53526.0,185385.0,85302.0,46200.0,,,41118.0,12765.0,137769.0,,,137769.0,,,0.0,,39030.0,43726.0,459436.0,1700.0,36854.0,,36854.0,0.0,5093.0,-168.0,43479.0,0,43479.0,502915.0,
12/31/2010,621626.0,17220.0,198677.0,138219.0,60458.0,201842.0,151286.0,5030.0,245.0,,45281.0,10633.0,10969.0,1844.0,9125.0,15004.0,132.0,14872.0,38563.0,64536.0,-170.0,64366.0,1712.0,1712.0,9714.0,5730.0,3984.0,21666.0,39371.0,0.0,56425.0,,917.0,11909.0,11909.0,39045.0,51871.0,312064.0,183758.0,64549.0,0.0,0.0,50862.0,12895.0,132427.0,0.0,0.0,132427.0,506.0,191.0,315.0,6154.0,32197.0,36261.0,571480.0,,40416.0,,40416.0,0.0,9984.0,-254.0,50146.0,0,50146.0,621626.0,
03/31/2011,660320.0,14399.0,220786.0,155839.0,64947.0,214627.0,166990.0,3303.0,250.0,,44084.0,9418.0,10138.0,1532.0,8606.0,14180.0,130.0,14050.0,43495.0,67813.0,-78.0,67735.0,1643.0,1643.0,9637.0,5700.0,3937.0,,34801.0,0.0,87274.0,,,,,,55784.0,336224.0,195143.0,78248.0,,,55241.0,7592.0,131547.0,,,131547.0,,,,,31843.0,53849.0,609247.0,0.0,40935.0,,40935.0,0.0,10390.0,-252.0,51073.0,0,51073.0,660320.0,
06/30/2011,652904.0,14746.0,222730.0,154723.0,68007.0,214266.0,167352.0,2067.0,,,44847.0,9712.0,9882.0,1484.0,8398.0,14065.0,125.0,13940.0,37181.0,61128.0,-64.0,61064.0,1545.0,1545.0,9559.0,5700.0,3859.0,,34988.0,0.0,84294.0,,,,,,59565.0,318643.0,175900.0,71023.0,,,58054.0,13666.0,132347.0,,,132347.0,,,,,31679.0,60866.0,603100.0,0.0,41099.0,,41099.0,0.0,8948.0,-243.0,49804.0,0,49804.0,652904.0,
09/30/2011,615282.0,13301.0,237002.0,61362.0,175640.0,173339.0,139578.0,1180.0,,,32581.0,12504.0,9111.0,616.0,8495.0,12895.0,123.0,12772.0,33631.0,55637.0,-90.0,55547.0,1471.0,1471.0,9482.0,5700.0,3782.0,,39233.0,0.0,73403.0,,,,,,54707.0,308997.0,203220.0,60109.0,,,34457.0,11211.0,118511.0,,,118511.0,,,,,29538.0,53475.0,565228.0,0.0,41257.0,,41257.0,0.0,9081.0,-284.0,50054.0,0,50054.0,615282.0,
12/31/2011,565516.0,13733.0,201600.0,58109.0,143491.0,169699.0,137542.0,694.0,,,31463.0,9130.0,8630.0,775.0,7855.0,590.0,121.0,469.0,40629.0,49849.0,-72.0,49777.0,1385.0,1385.0,10079.0,6400.0,3679.0,19350.0,35013.0,0.0,55750.0,,1153.0,11211.0,11211.0,40153.0,52517.0,267143.0,173767.0,53482.0,0.0,0.0,31227.0,8667.0,110718.0,0.0,0.0,110718.0,541.0,229.0,312.0,7054.0,26239.0,42264.0,506476.0,0.0,50765.0,,50765.0,0.0,8510.0,-235.0,59040.0,0,59040.0,565516.0,
03/31/2012,590852.0,10789.0,215342.0,67367.0,147975.0,204018.0,165275.0,671.0,,,38072.0,9190.0,8742.0,717.0,8025.0,11762.0,115.0,11647.0,32370.0,52874.0,-75.0,52799.0,1383.0,1383.0,10014.0,6400.0,3614.0,,29214.0,0.0,58103.0,,,,,,55900.0,324501.0,214096.0,63325.0,,,38992.0,8088.0,105688.0,,,105688.0,,,,,24664.0,30721.0,541474.0,0.0,42953.0,,42953.0,0.0,6608.0,-183.0,49378.0,0,49378.0,590852.0,
06/30/2012,599752.0,10943.0,213329.0,66845.0,146484.0,190943.0,154201.0,699.0,,,36043.0,10009.0,8309.0,598.0,7711.0,11605.0,108.0,11497.0,34218.0,54132.0,-55.0,54077.0,1367.0,1367.0,9937.0,6400.0,3537.0,,28072.0,0.0,81075.0,,,,,,57130.0,340933.0,231848.0,68270.0,,,34277.0,6538.0,99857.0,,,99857.0,,,,,24259.0,27320.0,549499.0,0.0,42961.0,,42961.0,0.0,7463.0,-171.0,50253.0,0,50253.0,599752.0,
09/30/2012,595379.0,12080.0,218867.0,68460.0,150407.0,195122.0,159770.0,822.0,,,34530.0,8773.0,7944.0,571.0,7373.0,11689.0,100.0,11589.0,34167.0,53800.0,-69.0,53731.0,1321.0,1321.0,9860.0,6400.0,3460.0,,26621.0,0.0,69004.0,,,,,,59280.0,336407.0,225446.0,68660.0,,,36000.0,6301.0,97352.0,,,97352.0,,,,,22571.0,30616.0,546226.0,0.0,43021.0,,43021.0,0.0,6281.0,-149.0,49153.0,0,49153.0,595379.0,
12/31/2012,602928.0,12911.0,209809.0,60992.0,148817.0,210404.0,166735.0,656.0,,,43013.0,9244.0,7133.0,241.0,6892.0,547.0,97.0,450.0,53979.0,61659.0,-57.0,61602.0,1031.0,1031.0,9782.0,6400.0,3382.0,21156.0,24851.0,0.0,42138.0,,1288.0,11585.0,11585.0,52053.0,64926.0,329590.0,219710.0,67438.0,0.0,0.0,37694.0,4748.0,96058.0,0.0,0.0,96058.0,565.0,275.0,290.0,5838.0,20568.0,20983.0,538528.0,0.0,56127.0,0.0,56127.0,0.0,8800.0,-527.0,64400.0,0,64400.0,602928.0,
03/31/2013,577586.0,9177.0,209275.0,64789.0,144486.0,201543.0,159058.0,615.0,,,41870.0,7628.0,5824.0,233.0,5591.0,14338.0,88.0,14250.0,36935.0,57097.0,-57.0,57040.0,980.0,980.0,9662.0,6400.0,3262.0,,27507.0,0.0,54774.0,,,,,,61165.0,306677.0,185648.0,78945.0,,,36565.0,5519.0,93920.0,,,93920.0,,,,,23907.0,27596.0,513265.0,0.0,56245.0,,56245.0,0.0,8593.0,-517.0,64321.0,0,64321.0,577586.0,
06/30/2013,572908.0,10550.0,216116.0,73799.0,142317.0,185045.0,141153.0,612.0,,,43280.0,7253.0,5213.0,198.0,5015.0,15051.0,80.0,14971.0,43008.0,63272.0,-40.0,63232.0,936.0,936.0,9587.0,6400.0,3187.0,,27633.0,0.0,52556.0,,,,,,64658.0,301037.0,185860.0,75823.0,,,34206.0,5148.0,85370.0,,,85370.0,,,,,25173.0,31360.0,507598.0,0.0,56291.0,,56291.0,0.0,9560.0,-541.0,65310.0,0,65310.0,572908.0,
