Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,857.598,857.598,-594.661,594.661,262.937,0.0,-165.796,58.34,44.8,59.933,2.723,97.141,-0.612,2.094,,,,-1.482,96.529,-32.513,64.016,0.0,0.0,0.0,64.016,0.0,64.016,0.0,0.0,64.016,65.78585,1.76985,175.83,0.36,0.36,0.374145,176.985,0.36,0.36,0.37,
03/31/2012,837.08,837.08,-581.904,581.904,255.176,0.0,-166.374,59.664,45.7,58.489,2.521,88.802,0.349,1.212,,,,-1.561,89.151,-24.268,64.883,0.0,0.0,0.0,64.883,0.0,64.883,0.0,0.0,64.883,66.66434,1.78134,176.164,0.37,0.37,0.378422,178.134,0.36,0.36,0.37,
06/30/2012,858.526,858.526,-600.904,600.904,257.622,0.0,-164.674,57.571,46.7,57.31,3.093,92.948,2.173,0.663,,,,-2.836,95.121,-23.16,71.961,0.0,0.0,0.0,71.961,0.0,71.961,0.0,0.0,71.961,75.64845,3.68745,176.437,0.41,0.41,0.428756,178.231,0.4,0.4,0.420689,
09/30/2012,916.921,916.921,-648.504,648.504,268.417,0.0,-165.682,59.079,46.3,57.742,2.561,102.735,0.386,0.81,,,,-1.196,103.121,-31.807,71.314,0.0,0.0,0.0,71.314,0.0,71.314,0.0,0.0,71.314,72.97865,1.66465,176.621,0.4,0.4,0.413194,178.564,0.4,0.4,0.409322,
12/31/2012,967.735,967.735,-678.565,678.565,289.17,0.0,-182.655,73.468,47.9,59.66,1.627,106.515,-4.284,1.133,,,,3.151,102.231,-31.837,70.394,0.0,0.0,0.0,70.394,0.0,70.394,0.0,0.0,70.394,71.45155,1.05755,177.123,0.4,0.4,0.403401,178.854,0.39,0.39,0.395913,
03/31/2013,852.858,852.858,-604.326,604.326,248.532,0.0,-188.594,62.141,46.2,59.043,21.21,59.938,-1.317,1.582,,,,-0.265,58.621,-13.854,44.767,0.0,0.0,0.0,44.767,0.0,44.767,0.0,0.0,44.767,58.5535,13.7865,177.527,0.25,0.25,0.329829,179.652,0.25,0.25,0.32674,
06/30/2013,882.933,882.933,-625.938,625.938,256.995,0.0,-174.049,70.309,45.3,58.44,0.0,82.946,1.556,1.035,,,,-2.591,84.502,-27.354,57.148,0.0,0.0,0.0,57.148,0.0,57.148,0.0,0.0,57.148,53.7082,-3.4398,177.852,0.32,0.32,0.301983,180.262,0.32,0.32,0.300918,
09/30/2013,936.367,936.367,-633.816,633.816,302.551,0.0,-179.429,77.184,45.0,57.245,0.0,123.122,-4.745,1.827,,,,2.918,118.377,-34.298,84.079,0.0,0.0,0.0,84.079,0.0,84.079,0.0,0.0,84.079,84.079,0.0,178.247,0.47,0.47,0.47,181.545,0.46,0.46,0.46,
12/31/2013,952.833,,,,303.000894,,,,,,,127.0,,,,,,,124.667,,88.5,,,,,,88.5,,,88.5,88.5,,,0.493,0.493,0.464,,0.493,0.493,0.464,
03/31/2014,922.6,,,,281.393,,,,,,,108.333,,,,,,,106.333,,73.65,,,,,,73.65,,,73.65,73.65,,,0.403,0.403,0.403,,0.403,0.403,0.403,
