Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2012,513.3,513.3,-187.2,187.2,326.1,0.0,-197.1,156.8,,40.3,0.0,129.0,-11.5,,13.7,,,,-2.2,117.5,-41.0,76.5,-2.3,-2.3,0.0,78.8,-2.4,76.4,0.0,0.0,76.4,74.1,0.0,120.3,0.63,0.61,0.61,122.8,0.62,0.6,0.6,
09/30/2012,520.0,520.0,-188.4,188.4,331.6,0.0,-201.1,161.5,,39.6,0.0,130.5,-11.7,,13.6,,,,-1.9,118.8,-39.7,79.1,-1.0,-1.0,0.0,80.1,-2.2,77.9,0.0,0.0,77.9,79.3,2.4,119.7,0.65,0.64,0.66249,122.2,0.64,0.63,0.64964,
12/31/2012,533.8,533.8,-196.5,196.5,337.3,0.0,-245.1,205.4,,39.7,0.0,92.2,-13.0,,14.3,,,,-1.3,79.2,-32.8,46.4,-1.8,-1.8,0.0,48.2,-1.9,46.3,0.0,0.0,46.3,71.8,27.3,119.8,0.39,0.37,0.599332,122.4,0.38,0.36,0.583039,
03/31/2013,566.5,566.5,-195.1,195.1,371.4,0.0,-222.4,174.5,,47.9,0.0,149.0,-17.6,,17.7,,,,-0.1,131.4,-47.2,84.2,-19.0,-19.0,0.0,103.2,-2.1,101.1,0.0,0.0,101.1,82.1,0.0,120.5,0.84,0.68,0.68,123.1,0.82,0.67,0.67,
06/30/2013,586.9,586.9,-198.2,198.2,388.7,0.0,-230.6,186.5,,44.1,0.0,158.1,-14.1,,17.6,,,,-3.5,144.0,-51.7,92.3,0.0,0.0,0.0,92.3,-1.8,90.5,0.0,0.0,90.5,90.5,0.0,121.0,0.75,0.75,0.75,123.6,0.73,0.73,0.73,
09/30/2013,572.0,572.0,-196.8,196.8,375.2,0.0,-225.2,173.4,,51.8,0.0,150.0,-16.9,,17.5,,,,-0.6,133.1,-47.0,86.1,0.6,0.6,0.0,85.5,-2.0,83.5,0.0,0.0,83.5,84.1,0.0,121.6,0.69,0.69,0.69,123.9,0.67,0.67,0.67,
12/31/2013,578.5,578.5,-197.2,197.2,381.3,0.0,-227.2,181.4,,45.8,0.0,154.1,-32.2,,17.4,,,,14.8,121.9,-43.0,78.9,0.0,0.0,0.0,78.9,-2.2,76.7,0.0,0.0,76.7,82.6,5.9,121.8,0.63,0.63,0.678161,124.2,0.62,0.62,0.667504,
03/31/2014,584.5,584.5,-206.8,206.8,377.7,0.0,-225.8,175.4,,50.4,0.0,151.9,-19.4,,17.3,,,,2.1,132.5,-46.2,86.3,0.0,0.0,0.0,86.3,-2.4,83.9,0.0,0.0,83.9,83.9,0.0,122.0,0.69,0.69,0.69,124.4,0.67,0.67,0.67,
06/30/2014,613.9,613.9,-212.3,212.3,401.6,0.0,-234.2,183.5,,50.7,0.0,167.4,-16.9,,17.4,,,,-0.5,150.5,-56.0,94.5,0.0,0.0,0.0,94.5,-1.7,92.8,0.0,0.0,92.8,92.8,0.0,122.0,0.76,0.76,0.76,124.3,0.75,0.75,0.75,
09/30/2014,613.4,613.4,-211.0,211.0,402.4,0.0,-248.7,197.8,,50.9,0.0,153.7,-13.9,,17.1,,,,-3.2,139.8,-45.4,94.4,0.0,0.0,0.0,94.4,-1.7,92.7,0.0,0.0,92.7,97.7,5.0,121.1,0.77,0.77,0.806771,123.5,0.75,0.75,0.790486,
12/31/2014,624.6,624.6,-214.6,214.6,410.0,0.0,-244.8,195.0,,49.8,0.0,165.2,-13.7,,16.7,,,,-3.0,151.5,-52.7,98.8,0.0,0.0,0.0,98.8,-0.8,98.0,0.0,0.0,98.0,98.0,0.0,119.7,0.82,0.82,0.82,122.0,0.8,0.8,0.8,
03/31/2015,651.8,651.8,-215.1,215.1,436.7,0.0,-282.5,232.9,,49.6,0.0,154.2,-16.6,,16.1,,,,0.5,137.6,-48.0,89.6,0.0,0.0,0.0,89.6,-1.3,88.3,0.0,0.0,88.3,101.5,13.2,119.4,0.74,0.74,0.850084,121.7,0.73,0.73,0.838463,
06/30/2015,678.1,678.1,-220.8,220.8,457.3,0.0,-268.8,218.7,,50.1,0.0,188.5,-30.1,,16.2,,,,13.9,158.4,-45.9,112.5,0.0,0.0,0.0,112.5,-1.5,111.0,0.0,0.0,111.0,112.2,1.2,118.6,0.94,0.94,0.946037,120.9,0.92,0.92,0.929926,
09/30/2015,667.4,667.4,-226.5,226.5,440.9,0.0,-266.6,217.2,,49.4,0.0,174.3,-1.4,15.4,15.8,-0.4,,,-14.0,172.9,-53.2,119.7,0.0,0.0,0.0,119.7,-1.8,117.9,0.0,0.0,117.9,111.5,-6.4,118.4,1.0,1.0,0.941723,120.6,0.98,0.98,0.926932,
12/31/2015,666.3,666.3,-225.0,225.0,441.3,0.0,-264.4,215.5,,48.9,0.0,176.9,-9.2,14.9,15.7,-0.8,,,-5.7,167.7,-54.7,113.0,0.0,0.0,0.0,113.0,-1.1,111.9,0.0,0.0,111.9,111.6,-0.3,118.6,0.94,0.94,0.940978,120.7,0.93,0.93,0.927514,
03/31/2016,728.3,728.3,-253.3,253.3,475.0,0.0,-298.8,243.1,,55.7,0.0,176.2,-22.2,18.3,20.1,-1.8,,,3.9,154.0,-51.6,102.4,0.0,0.0,0.0,102.4,-0.3,102.1,0.0,0.0,102.1,118.4,16.3,118.8,0.86,0.86,0.996633,120.8,0.85,0.85,0.984934,
06/30/2016,811.3,811.3,-285.8,285.8,525.5,0.0,-299.8,231.6,,68.2,0.0,225.7,-24.4,23.1,23.6,-0.5,,,1.3,201.3,-68.3,133.0,0.0,0.0,0.0,133.0,-2.1,130.9,0.0,0.0,130.9,134.8,3.9,119.2,1.1,1.1,1.130872,121.1,1.08,1.08,1.112205,
09/30/2016,804.1,804.1,-288.0,288.0,516.1,0.0,-304.0,233.4,,70.6,0.0,212.1,-21.9,24.0,24.3,-0.3,,,-2.1,190.2,-55.3,134.9,0.0,0.0,0.0,134.9,-2.1,132.8,0.0,0.0,132.8,137.2,4.4,119.5,1.11,1.11,1.148117,121.3,1.09,1.09,1.126274,
12/31/2016,801.2,801.2,-286.3,286.3,514.9,0.0,-303.8,232.9,,70.9,0.0,211.1,-28.4,23.2,24.1,-0.9,,,5.2,182.7,-57.9,124.8,0.0,0.0,0.0,124.8,-1.8,123.0,0.0,0.0,123.0,135.3,12.3,119.7,1.027569,1.027569,1.130326,121.2,1.014851,1.014851,1.116337,
03/31/2017,832.2,832.2,-300.8,300.8,531.4,0.0,-312.8,241.5,,71.3,0.0,218.6,-22.9,23.5,24.2,-0.7,,,-0.6,195.7,-40.3,155.4,0.0,0.0,0.0,155.4,-2.1,153.3,0.0,0.0,153.3,154.0,0.7,120.0,1.28,1.28,1.283333,121.9,1.26,1.26,1.265742,
06/30/2017,856.7,856.7,-293.7,293.7,563.0,0.0,-297.1,226.6,,70.5,0.0,265.9,-23.3,23.8,24.6,-0.8,,,-0.5,242.6,-75.0,167.6,0.0,0.0,0.0,167.6,-2.2,165.4,0.0,0.0,165.4,165.4,0.0,120.3,1.37,1.37,1.37,121.9,1.36,1.36,1.36,
09/30/2017,834.8,834.8,-297.3,297.3,537.5,0.0,-382.8,310.4,,72.4,0.0,154.7,-18.7,20.8,21.4,-0.6,,,-2.1,136.0,-35.5,100.5,0.0,0.0,0.0,100.5,-4.2,96.3,0.0,0.0,96.3,155.6,59.3,120.1,0.8,0.8,1.295587,121.4,0.79,0.79,1.278468,
12/31/2017,838.5,838.5,-318.9,318.9,519.6,0.0,-327.0,253.5,0.0,73.5,0.0,192.6,-20.3,21.8,22.7,-0.9,,,-1.5,172.3,2.1,174.4,0.0,0.0,0.0,174.4,-2.1,172.3,0.0,0.0,172.3,141.693114,-30.606886,120.1,1.44,1.44,1.179793,121.2,1.42,1.42,1.167468,
03/31/2018,865.7,865.7,-342.8,342.8,522.9,0.0,-378.7,300.5,,78.2,0.0,144.2,-21.0,22.8,23.9,-1.1,,,-1.8,123.2,-29.4,93.8,0.0,0.0,0.0,93.8,-2.9,90.9,0.0,0.0,90.9,141.5,50.6,120.2,0.76,0.76,1.177205,121.3,0.75,0.75,1.167148,
06/30/2018,876.9,876.9,-348.6,348.6,528.3,0.0,-334.7,257.5,,77.2,0.0,193.6,-24.2,25.3,26.4,-1.1,,,-1.1,169.4,-23.3,146.1,0.0,0.0,0.0,146.1,-1.3,144.8,0.0,0.0,144.8,172.1,27.3,120.3,1.2,1.2,1.43059,121.4,1.19,1.19,1.414876,
09/30/2018,834.2,834.2,-376.7,376.7,457.5,0.0,-393.4,317.5,,75.9,0.0,64.1,-25.4,26.2,26.7,-0.5,,,-0.8,38.7,0.9,39.6,0.0,0.0,0.0,39.6,-1.2,38.4,0.0,0.0,38.4,141.7,103.3,120.5,0.32,0.32,1.175934,121.6,0.32,0.32,1.169507,
12/31/2018,835.3,835.3,-372.2,372.2,463.1,0.0,-417.0,337.9,,79.1,0.0,46.1,-21.1,25.4,26.5,-1.1,,,-4.3,25.0,1.7,26.7,0.0,0.0,0.0,26.7,-1.1,25.6,0.0,0.0,25.6,137.4,111.8,120.6,0.21,0.21,1.139303,121.4,0.21,0.21,1.130923,
03/31/2019,846.1,846.1,-387.5,387.5,458.6,0.0,-1076.5,998.9,,77.6,0.0,-617.9,-24.6,26.0,26.7,-0.7,,,-1.4,-642.5,88.1,-554.4,0.0,0.0,0.0,-554.4,-1.5,-555.9,0.0,0.0,-555.9,117.9,673.8,120.7,-4.6,-4.6,0.976802,121.6,-4.6,-4.6,0.941118,
06/30/2019,880.0,880.0,-376.9,376.9,503.1,0.0,-389.3,306.8,,82.5,0.0,113.8,-24.8,27.1,27.6,-0.5,,,-2.3,89.0,-20.7,68.3,0.0,0.0,0.0,68.3,-1.5,66.8,0.0,0.0,66.8,141.2,74.4,120.8,0.55,0.55,1.168874,122.0,0.55,0.55,1.159836,
09/30/2019,875.7,875.7,-374.5,374.5,501.2,0.0,-379.6,295.5,,84.1,0.0,121.6,-25.1,25.7,28.0,-2.3,,,-0.6,96.5,-14.0,82.5,0.0,0.0,0.0,82.5,-1.4,81.1,0.0,0.0,81.1,153.0,71.9,121.0,0.67,0.67,1.264463,122.3,0.66,0.66,1.247899,
12/31/2019,905.8,905.8,-382.9,382.9,522.9,0.0,-475.9,389.0,,86.9,0.0,47.0,-23.1,28.1,29.3,-1.2,,,-5.0,23.9,-13.1,10.8,0.0,0.0,0.0,10.8,-1.6,9.2,0.0,0.0,9.2,156.2,147.0,121.1,0.08,0.08,1.289843,122.3,0.07,0.07,1.271962,
03/31/2020,957.9,957.9,-414.1,414.1,543.8,0.0,-407.9,316.0,,91.9,0.0,135.9,14.6,29.6,30.7,-1.1,,,-44.2,150.5,-36.0,114.5,0.0,0.0,0.0,114.5,-1.9,112.6,0.0,0.0,112.6,150.2,37.6,121.3,0.93,0.93,1.238252,122.6,0.92,0.92,1.226688,
06/30/2020,982.8,982.8,-409.3,409.3,573.5,0.0,-406.7,309.9,,96.8,0.0,166.8,-44.1,35.8,36.6,-0.8,,,8.3,122.7,-26.6,96.1,0.0,0.0,0.0,96.1,-0.2,95.9,0.0,0.0,95.9,156.9,61.0,121.4,0.79,0.79,1.292422,122.7,0.78,0.78,1.277148,
09/30/2020,945.8,,,,559.762272,,,,,,,229.143,,,,,,,,183.0,,121.21,,,,,,121.21,,,121.21,172.889,,,0.993,0.993,1.345,,0.993,0.993,1.345,
12/31/2020,931.267,,,,549.27990194,,,,,,,220.143,,,,,,,,167.0,,119.7,,,,,,119.7,,,119.7,163.0,,,0.995,0.995,1.301,,0.995,0.995,1.301,
