Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,2223.206,2210.014,13.192,-1043.586,440.642,602.944,1179.62,0.0,-591.367,536.843,469.437,67.406,,54.524,588.253,-45.029,51.253,,,,,-6.224,543.224,-247.65,295.574,0.0,0.0,0.0,295.574,0.0,295.574,0.0,0.0,295.574,299.246,3.672,531.66,0.555,0.555,0.562852,538.664,0.55,0.55,0.556817,
09/30/2011,2373.092,2314.551,58.541,-1126.346,474.662,651.684,1246.746,0.0,-296.716,654.864,572.604,82.26,,-358.148,950.03,-50.809,52.186,,,,,-1.377,899.221,-358.343,540.878,0.0,0.0,0.0,540.878,0.0,540.878,0.0,0.0,540.878,223.243,-317.635,532.106,1.015,1.015,0.419546,538.584,1.005,1.005,0.415241,
12/31/2011,2674.509,2563.824,110.685,-1203.98,510.453,693.527,1470.529,0.0,-1167.954,729.795,644.687,85.108,,438.159,302.575,-60.943,56.591,,,,,4.352,241.632,-120.934,120.698,0.0,0.0,0.0,120.698,,120.698,0.0,0.0,120.698,309.0,188.302,532.6,0.225,0.225,0.580172,539.0,0.225,0.225,0.574354,
03/31/2012,2738.576,2594.086,144.49,-1289.188,540.445,748.743,1449.388,0.0,-889.616,781.737,705.468,76.269,,107.879,559.772,-39.638,50.269,,,,,-10.631,520.134,-196.125,324.009,0.0,0.0,0.0,324.009,0.0,324.009,0.0,0.0,324.009,317.458,-6.551,533.348,0.61,0.61,0.595217,540.484,0.6,0.6,0.587879,
06/30/2012,2780.759,2596.442,184.317,-1333.688,524.923,808.765,1447.071,0.0,-754.732,769.845,694.118,75.727,,-15.113,692.339,-46.1,50.775,,,,,-4.675,646.239,-250.461,395.778,0.0,0.0,0.0,395.778,0.0,395.778,0.0,0.0,395.778,312.441,-83.337,533.748,0.74,0.74,0.585372,539.97,0.735,0.735,0.580663,
09/30/2012,3131.974,2873.632,258.342,-1390.029,564.178,825.851,1741.945,0.0,-1136.198,848.327,755.457,92.87,,287.871,605.747,-45.558,53.154,,,,,-7.596,560.189,-204.698,355.491,0.0,0.0,0.0,355.491,0.0,355.491,0.0,0.0,355.491,468.674,113.183,535.882,0.665,0.665,0.874584,541.964,0.655,0.655,0.863838,
12/31/2012,3156.402,2990.91,165.492,-1351.621,565.277,786.344,1804.781,0.0,-2182.842,967.13,880.451,86.679,,1215.712,-378.061,-67.761,59.354,,,,,8.407,-445.822,-59.177,-504.999,0.0,0.0,0.0,-504.999,0.0,-504.999,0.0,0.0,-504.999,437.029,942.028,537.8,-0.94,-0.94,0.812624,537.8,-0.94,-0.94,0.811632,
03/31/2013,3364.287,3285.198,79.089,-1439.08,592.692,846.388,1925.207,0.0,-1092.133,982.634,904.649,77.985,,109.499,833.074,-72.055,61.921,,,,,10.134,761.019,-266.294,494.725,0.0,0.0,0.0,494.725,0.0,494.725,0.0,0.0,494.725,489.859,-4.866,538.717,0.92,0.92,0.909307,544.526,0.91,0.91,0.901064,
06/30/2013,3704.451,3613.471,90.98,-1581.004,670.473,910.531,2123.447,0.0,-1031.403,1046.097,965.49,80.607,,-14.694,1092.044,-56.814,61.647,,,,,-4.833,1035.23,-375.538,659.692,0.0,0.0,0.0,659.692,0.0,659.692,0.0,0.0,659.692,573.831,-85.861,540.033,1.22,1.22,1.062585,545.477,1.21,1.21,1.052595,
09/30/2013,3805.964,3814.754,-8.79,-1651.318,722.518,928.8,2154.646,0.0,-1384.877,975.415,876.761,98.654,,409.462,769.769,-48.214,59.382,,,,,-11.168,721.555,-259.057,462.498,0.0,0.0,0.0,462.498,0.0,462.498,0.0,0.0,462.498,634.307,171.809,540.941,0.85,0.85,1.172599,547.152,0.85,0.85,1.164006,
12/31/2013,3697.561,3685.972,11.589,-1620.411,705.154,915.257,2077.15,0.0,-1096.826,993.006,901.94,91.066,,103.82,980.324,-61.242,52.51,52.51,0.0,,,8.732,919.082,-338.888,580.194,0.0,0.0,0.0,580.194,0.0,580.194,0.0,0.0,580.194,548.061,-32.133,541.9,1.07,1.07,1.01137,548.0,1.06,1.06,1.001363,
03/31/2014,4193.876,4215.441,-21.565,-1740.459,793.968,946.491,2453.417,0.0,-1369.138,1089.166,1006.304,82.862,,279.972,1084.279,-53.49,50.152,,,,,3.338,1030.789,-369.861,660.928,0.0,0.0,0.0,660.928,0.0,660.928,0.0,0.0,660.928,767.687,106.759,542.278,1.22,1.22,1.415671,548.071,1.21,1.21,1.404791,
06/30/2014,4326.103,4403.834,-77.731,-1821.578,824.976,996.602,2504.525,0.0,-1359.795,1134.447,1043.515,90.932,,225.348,1144.73,-43.917,51.867,51.867,0.0,,,-7.95,1100.813,-394.46,706.353,0.0,0.0,0.0,706.353,0.0,706.353,0.0,0.0,706.353,796.049,89.696,543.099,1.3,1.3,1.465753,548.676,1.29,1.29,1.453477,
09/30/2014,4521.108,4570.47,-49.362,-1901.015,860.997,1040.018,2620.093,0.0,-833.931,1310.583,1213.652,96.931,,-476.652,1786.162,-71.042,49.704,49.704,0.0,,,21.338,1715.12,-611.502,1103.618,0.0,0.0,0.0,1103.618,0.0,1103.618,0.0,0.0,1103.618,720.616,-383.002,543.984,2.03,2.03,1.324701,549.518,2.01,2.01,1.313022,
12/31/2014,3686.397,3449.488,236.909,-1825.942,812.012,1013.93,1860.455,0.0,-633.803,993.874,862.589,131.285,,-360.071,1226.652,-78.059,49.735,49.735,0.0,,,28.324,1148.593,-704.005,444.588,0.0,0.0,0.0,444.588,0.0,444.588,0.0,0.0,444.588,262.98705,-181.60095,544.6,0.82,0.82,0.482899,549.2,0.81,0.81,0.479335,
03/31/2015,2608.43,2230.286,378.144,-1645.019,732.231,912.788,963.411,0.0,-1136.406,722.959,638.662,84.297,,413.447,-172.995,-63.336,53.345,53.345,0.0,,,9.991,-236.331,66.583,-169.748,0.0,0.0,0.0,-169.748,0.0,-169.748,0.0,0.0,-169.748,61.9544,231.7024,544.998,-0.31,-0.31,0.113678,544.998,-0.31,-0.31,0.113678,
06/30/2015,2717.193,2509.08,208.113,-1565.859,656.632,909.227,1151.334,0.0,-1111.708,752.493,670.169,82.324,,359.215,39.626,-51.104,60.484,60.484,0.0,,,-9.38,-11.478,16.746,5.268,0.0,0.0,0.0,5.268,0.0,5.268,0.0,0.0,5.268,197.59235,192.32435,545.504,0.01,0.01,0.36222,549.683,0.01,0.01,0.359882,
09/30/2015,2244.253,2130.363,113.89,-1350.161,627.989,722.172,894.092,0.0,-7117.049,706.262,615.303,90.959,,6410.787,-6222.957,-51.964,60.571,60.571,0.0,,,-8.607,-6274.921,2199.182,-4075.739,0.0,0.0,0.0,-4075.739,0.0,-4075.739,0.0,0.0,-4075.739,13.512,4089.251,545.92,-7.47,-7.47,0.024751,545.92,-7.47,-7.47,0.020568,
12/31/2015,1864.54,1786.664,77.876,-1352.106,582.649,769.457,512.434,0.0,-842.187,570.862,461.848,109.014,0.0,271.325,-329.753,-69.073,62.993,62.993,0.0,,,6.08,-398.826,114.53,-284.296,0.0,0.0,0.0,-284.296,0.0,-284.296,0.0,0.0,-284.296,-149.508,134.788,546.4,-0.52,-0.52,-0.273624,546.4,-0.52,-0.52,-0.273624,
03/31/2016,1357.454,1328.486,28.968,-1449.413,520.522,928.891,-91.959,0.0,-546.182,441.385,340.854,100.531,,104.797,-638.141,-72.827,68.39,68.39,0.0,,,4.437,-710.968,239.192,-471.776,0.0,0.0,0.0,-471.776,0.0,-471.776,0.0,0.0,-471.776,-455.42,16.356,546.715,-0.86,-0.86,-0.833012,546.715,-0.86,-0.86,-0.833012,
06/30/2016,1820.828,1812.572,8.256,-1383.061,520.57,862.491,437.767,0.0,-725.94,577.751,480.046,97.705,,148.189,-288.173,-92.104,71.108,71.108,0.0,,,20.996,-380.277,87.719,-292.558,0.0,0.0,0.0,-292.558,0.0,-292.558,0.0,0.0,-292.558,-209.725,82.833,547.335,-0.53,-0.53,-0.383175,547.335,-0.53,-0.53,-0.383175,
09/30/2016,1980.112,1987.905,-7.793,-1451.265,551.754,899.511,528.847,0.0,-722.327,646.884,552.487,94.397,,75.443,-193.48,-78.77,70.858,70.858,0.0,,,7.912,-272.25,82.25,-190.0,0.0,0.0,0.0,-190.0,0.0,-190.0,0.0,0.0,-190.0,-220.806,-30.806,547.838,-0.35,-0.35,-0.40305,547.838,-0.35,-0.35,-0.406232,
12/31/2016,2363.792,2334.039,29.753,-1433.847,571.323,862.524,929.945,0.0,-1035.432,736.43,634.248,102.182,0.0,299.002,-105.487,-88.523,71.325,71.325,0.0,,,17.198,-194.01,51.658,-142.352,0.0,0.0,0.0,-142.352,0.0,-142.352,0.0,0.0,-142.352,-6.691,135.661,567.3,-0.25,-0.25,-0.011794,567.3,-0.25,-0.25,-0.011794,
03/31/2017,2567.215,2540.644,26.571,-1418.964,602.928,816.036,1148.251,0.0,-1040.505,833.774,736.536,97.238,,206.731,107.746,-68.364,71.515,71.515,0.0,,,-3.151,39.382,-10.865,28.517,0.0,0.0,0.0,28.517,0.0,28.517,0.0,0.0,28.517,89.402,60.885,573.935,0.05,0.05,0.15577,578.593,0.05,0.05,0.155229,
06/30/2017,2612.621,2595.166,17.455,-1471.786,606.402,865.384,1140.835,0.0,-1012.927,899.106,790.599,108.507,,113.821,127.908,-65.441,70.413,70.413,0.0,,,-4.972,62.467,-39.414,23.053,0.0,0.0,0.0,23.053,0.0,23.053,0.0,0.0,23.053,46.658,23.605,574.439,0.04,0.04,0.081224,578.483,0.04,0.04,0.080805,
09/30/2017,2661.791,2636.218,25.573,-1440.232,594.01,846.222,1221.559,0.0,-1006.723,905.253,793.536,111.717,,101.47,214.836,-68.856,69.082,69.082,0.0,,,-0.226,145.98,-45.439,100.541,0.0,0.0,0.0,100.541,0.0,100.541,0.0,0.0,100.541,146.17505,45.63405,574.783,0.17,0.17,0.254313,578.736,0.17,0.17,0.248851,
12/31/2017,3447.983,3433.95,14.033,-1557.041,675.296,881.745,1890.942,0.0,-1415.03,1126.571,1009.566,117.005,0.0,288.459,475.912,-62.559,,63.362,,,,-0.803,413.353,2017.115,2430.468,0.0,0.0,0.0,2430.468,0.0,2430.468,0.0,0.0,2430.468,400.879,-2029.589,575.394,4.22,4.22,0.696703,579.203,4.2,4.2,0.695893,
03/31/2018,3733.937,3724.311,9.626,-1506.041,757.45,748.591,2227.896,0.0,-1353.308,1201.088,1106.39,94.698,,152.22,874.588,-61.229,,61.956,,,,-0.727,813.359,-174.77,638.589,0.0,0.0,0.0,638.589,0.0,638.589,0.0,0.0,638.589,689.466,50.877,575.775,1.11,1.11,1.197457,579.726,1.1,1.1,1.18776,
06/30/2018,4363.908,4401.163,-37.255,-1644.512,795.838,848.674,2719.396,0.0,-1754.465,1524.546,1420.463,104.083,,229.919,964.931,-71.995,,63.444,,,,8.551,892.936,-196.205,696.731,0.0,0.0,0.0,696.731,0.0,696.731,0.0,0.0,696.731,794.862,98.131,576.135,1.21,1.21,1.379645,580.375,1.2,1.2,1.369082,
09/30/2018,4625.867,4681.687,-55.82,-1758.881,840.701,918.18,2866.986,0.0,-1360.299,1438.258,1326.974,111.284,,-77.959,1506.687,-60.324,,63.632,,,,-3.308,1446.363,-255.411,1190.952,0.0,0.0,0.0,1190.952,0.0,1190.952,0.0,0.0,1190.952,1051.01843,-139.93357,577.254,2.06,2.06,1.820721,581.559,2.05,2.05,1.809382,
12/31/2018,4283.859,4369.681,-85.822,-1764.982,845.019,919.963,2518.877,0.0,-1395.737,1466.32,1349.416,116.904,0.0,-70.583,1123.14,-34.8,,56.02,,,,-21.22,1088.34,-195.572,892.768,0.0,0.0,0.0,892.768,0.0,892.768,0.0,0.0,892.768,718.222,-174.546,577.0,1.55,1.55,1.244752,580.3,1.54,1.54,1.239214,
03/31/2019,4103.904,4039.667,64.237,-1696.609,817.014,879.595,2407.295,0.0,-1530.765,1376.729,1270.057,106.672,,154.036,876.53,-49.294,,54.906,,,,-5.612,827.236,-191.81,635.426,0.0,0.0,0.0,635.426,0.0,635.426,0.0,0.0,635.426,689.342,53.916,577.207,1.1,1.1,1.194272,580.222,1.1,1.1,1.192923,
06/30/2019,4501.877,4486.518,15.359,-1795.743,838.439,957.304,2706.134,0.0,-1575.363,1622.695,1500.915,121.78,,-47.332,1130.771,-41.405,,49.908,,,,-8.503,1089.366,-241.525,847.841,0.0,0.0,0.0,847.841,0.0,847.841,0.0,0.0,847.841,762.342,-85.499,577.46,1.47,1.47,1.320164,580.247,1.46,1.46,1.312651,
09/30/2019,4109.658,4187.8,-78.142,-1832.492,878.895,953.597,2277.166,0.0,-1449.207,1479.051,1343.293,135.758,,-29.844,827.959,-30.502,,39.62,,,,-9.118,797.457,-182.335,615.122,0.0,0.0,0.0,615.122,0.0,615.122,0.0,0.0,615.122,485.128,-129.994,577.839,1.06,1.06,0.839556,581.271,1.06,1.06,0.836362,
12/31/2019,4354.151,4227.742,126.409,-1829.419,870.211,959.208,2524.732,0.0,-1660.981,1362.446,1237.259,125.187,,298.535,863.751,-32.543,,40.695,,,,-8.152,831.208,-194.687,636.521,0.0,0.0,0.0,636.521,0.0,636.521,0.0,0.0,636.521,786.885,150.364,578.219,1.1,1.1,1.360877,580.849,1.1,1.1,1.358869,
03/31/2020,3579.832,3474.443,105.389,-1823.857,823.797,1000.06,1755.975,0.0,-1698.39,1223.266,1108.993,114.273,,475.124,57.585,-26.582,,44.69,,,,-18.108,31.003,-21.19,9.813,0.0,0.0,0.0,9.813,0.0,9.813,0.0,0.0,9.813,318.034,308.221,578.462,0.02,0.02,0.549792,580.283,0.02,0.02,0.549792,
06/30/2020,1855.891,1213.018,642.873,-1280.839,574.16,706.679,575.052,0.0,-1661.601,576.299,444.444,131.855,,1085.302,-1086.549,-58.713,,54.213,,,,4.5,-1145.262,235.878,-909.384,0.0,0.0,0.0,-909.384,0.0,-909.384,0.0,0.0,-909.384,-131.188,778.196,578.719,-1.57,-1.57,-0.226687,578.719,-1.57,-1.57,-0.226687,
09/30/2020,2548.875,,,,,,416.35873125,,,,,,,,36.409,,,,,,,,-19.692,,-0.405,,,,,,-0.405,,,-0.405,44.511,,,0.034,0.034,0.031,,0.034,0.034,0.031,
12/31/2020,2924.625,,,,,,477.44503125,,,,,,,,135.7,,,,,,,,89.183,,115.261,,,,,,115.261,,,115.261,127.361,,,0.159,0.159,0.212,,0.159,0.159,0.212,
