Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,2634.035,63.759,63.759,0.0,462.12,462.12,,,388.402,123.149,197.85,214.929,-147.526,135.387,,,,1049.668,432.809,877.785,-444.976,0.0,1151.558,1023.244,865.351,157.893,,128.314,1584.367,,316.545,316.545,,,,44.098,,,,,,347.766,,,,347.766,708.409,657.746,,,,,397.655,,,397.655,1055.401,1763.81,0.0,544.198,,,-48.171,434.328,-60.13,870.225,0.0,870.225,2634.035,
03/31/2005,2597.114,27.721,27.721,,432.921,432.921,,,409.564,127.431,233.296,225.505,-176.668,150.435,,,,1020.641,418.959,870.471,-451.512,,1157.514,1009.579,855.519,154.06,,147.935,1576.473,,289.89,289.89,,,,86.586,,,,,,322.137,,,,322.137,698.613,630.934,,,,,407.345,,,407.345,1038.279,1736.892,,540.253,,,-42.43,430.314,-67.915,860.222,,860.222,2597.114,
06/30/2005,2589.701,41.191,41.191,,434.045,434.045,,,403.152,122.587,218.482,224.939,-162.856,176.649,,,,1055.037,401.558,845.584,-444.026,,1133.106,997.147,847.567,149.58,,135.959,1534.664,,289.646,289.646,,,,106.972,,,,,,342.614,,,,342.614,739.232,584.455,,,,,395.76,,,395.76,980.215,1719.447,0.0,547.89,,,-41.115,448.264,-84.785,870.254,0.0,870.254,2589.701,
09/30/2005,2570.028,35.234,35.234,,424.006,424.006,,,405.298,122.106,224.395,222.053,-163.256,183.008,,,,1047.546,397.322,848.978,-451.656,,1125.16,986.341,839.674,146.667,,138.819,1522.482,,297.259,297.259,,,,18.837,,,,,,343.02,,,,343.02,659.116,680.347,,,,,367.832,,,367.832,1048.179,1707.295,,546.488,,,-37.818,438.314,-84.251,862.733,,862.733,2570.028,
12/31/2005,2613.664,92.864,92.864,0.0,472.946,472.946,,,416.413,126.724,201.951,200.421,-112.683,127.609,,,,1109.832,397.622,842.323,-444.701,0.0,1106.21,981.114,834.863,146.251,,125.096,1503.832,,316.713,316.713,,,,12.367,,,,,,382.396,,,,382.396,711.476,652.769,,,,,396.013,,,396.013,1048.782,1760.258,0.0,549.219,,,-37.547,467.735,-126.001,853.406,0.0,853.406,2613.664,
03/31/2006,2582.122,45.784,45.784,,481.28,481.28,,,391.675,125.82,222.189,234.251,-190.585,155.652,,,,1074.391,400.686,863.317,-462.631,,1107.045,981.174,836.976,144.198,,125.871,1507.731,,310.435,310.435,,,,22.833,,,,,,334.425,,,,334.425,667.693,651.52,,,,,407.294,,,407.294,1058.814,1726.507,,545.729,,,-31.061,460.055,-119.108,855.615,,855.615,2582.122,
06/30/2006,2679.146,58.247,58.247,,506.107,506.107,,,429.407,134.466,269.668,247.141,-221.868,161.192,,,,1154.953,421.893,906.761,-484.868,,1102.3,991.446,844.87,146.576,,110.854,1524.193,,321.143,321.143,,,,10.731,,,,,,360.187,,,,360.187,692.061,644.875,,,,,429.555,,,429.555,1074.43,1766.491,,551.559,,,-31.655,493.126,-100.375,912.655,,912.655,2679.146,
09/30/2006,2747.32,48.737,48.737,,519.063,519.063,,,489.735,139.543,313.843,255.773,-219.424,153.042,,,,1210.577,418.969,915.3,-496.331,,1117.774,989.765,845.777,143.988,,128.009,1536.743,,339.106,339.106,,,,11.039,,,,,,399.006,,,,399.006,749.151,643.525,,,,,406.489,,,406.489,1050.014,1799.165,,562.071,,,-33.125,521.309,-102.1,948.155,,948.155,2747.32,
12/31/2006,2869.235,67.0,67.0,0.0,551.815,551.815,,,547.373,167.224,354.808,225.157,-199.816,136.693,,,,1302.881,442.892,951.925,-509.033,0.0,1123.462,994.481,851.123,143.358,,128.981,1566.354,,412.869,412.869,,,,8.05,,,,,,463.117,,,,463.117,884.036,556.519,,,,,408.094,,,408.094,964.613,1848.649,0.0,616.448,,,-95.262,582.767,-83.367,1020.586,0.0,1020.586,2869.235,
03/31/2007,2960.128,37.994,37.994,0.0,579.506,579.506,,,627.427,194.797,390.84,251.551,-209.761,155.836,,,,1400.763,450.815,973.646,-522.831,0.0,1108.55,991.277,850.379,140.898,,117.273,1559.365,,384.083,384.083,,,,95.708,,,,,,482.609,,,,482.609,962.4,555.074,,,,,429.44,,,429.44,984.514,1946.914,0.0,623.119,,,-108.919,577.974,-78.96,1013.214,0.0,1013.214,2960.128,
06/30/2007,3128.344,47.955,47.955,0.0,664.408,664.408,,,680.955,209.073,486.676,239.576,-254.37,164.963,,,,1558.281,462.929,1003.83,-540.901,0.0,1107.134,991.383,852.661,138.722,,115.751,1570.063,,405.05,405.05,,,,130.58,,,,,,523.772,,,,523.772,1059.402,553.578,,,,,436.04,,,436.04,989.618,2049.02,0.0,625.391,,,-115.242,632.613,-63.438,1079.324,0.0,1079.324,3128.344,
09/30/2007,3274.656,71.107,71.107,0.0,704.734,704.734,,,729.871,229.108,525.654,257.607,-282.498,185.684,,,,1691.396,472.704,1033.199,-560.495,0.0,1110.556,992.711,855.477,137.234,,117.845,1583.26,,412.583,412.583,,,,64.554,,,,,,644.322,,,,644.322,1121.459,552.109,,,,,434.415,,,434.415,986.524,2107.983,0.0,628.517,,,-107.425,687.079,-41.498,1166.673,0.0,1166.673,3274.656,
12/31/2007,3520.421,370.575,370.575,0.0,666.733,666.733,,,680.199,221.265,499.656,246.832,-287.554,179.264,,,,1896.771,488.892,1064.172,-575.28,0.0,1134.758,987.999,853.265,134.734,,146.759,1623.65,,513.169,513.169,,,,43.101,,,,,,693.91,,,,693.91,1250.18,514.875,,,,,462.389,,,462.389,977.264,2227.444,0.0,635.126,,,-101.781,774.366,-14.734,1292.977,0.0,1292.977,3520.421,
03/31/2008,3695.616,197.913,197.913,,788.459,788.459,,,853.881,250.188,653.554,272.448,-322.309,204.832,,,,2045.085,501.64,1115.622,-613.982,,1148.891,991.67,857.9,133.77,,157.221,1650.531,,477.854,477.854,,,,12.878,,,,,,798.375,,,,798.375,1289.107,549.884,,,,,442.895,,,442.895,992.779,2281.886,0.0,641.622,,,-90.992,847.961,15.139,1413.73,,1413.73,3695.616,
06/30/2008,3793.268,136.742,136.742,,919.856,919.856,,,892.81,266.754,671.544,294.092,-339.58,196.996,,,,2146.404,508.743,1137.571,-628.828,0.0,1138.121,989.296,858.113,131.183,,148.825,1646.864,,490.552,490.552,,,,23.242,,,,,,827.997,,,,827.997,1341.791,548.303,,,,,399.87,,,399.87,948.173,2289.964,0.0,650.627,,,-123.583,956.409,19.851,1503.304,,1503.304,3793.268,
09/30/2008,3745.307,153.431,153.431,,912.042,912.042,,,859.289,254.571,675.491,271.235,-342.008,179.85,,,,2104.612,493.711,1096.14,-602.429,,1146.984,968.627,842.772,125.855,,178.357,1640.695,,470.58,470.58,,,,21.695,,,,,,944.507,,,,944.507,1436.782,547.191,,,,,351.368,,,351.368,898.559,2335.341,,652.483,,,-219.881,1059.258,-81.894,1409.966,,1409.966,3745.307,
12/31/2008,4023.694,471.792,471.792,0.0,808.522,808.522,,,834.612,241.953,635.49,264.746,-307.577,217.499,,,,2332.425,547.235,1142.226,-594.991,0.0,1144.034,950.314,828.395,121.919,,193.72,1691.269,,598.498,598.498,,,,27.731,,,,,,981.767,,,,981.767,1607.996,545.617,,,,,502.314,,,502.314,1047.931,2655.927,0.0,659.848,,,-248.073,1159.634,-203.642,1367.767,,1367.767,4023.694,
03/31/2009,3793.662,201.539,201.539,0.0,828.445,828.445,0.0,,884.033,260.353,682.705,261.344,-320.369,211.263,0.015,31.427,85.892,2125.28,533.784,1128.959,-595.175,0.0,1134.598,943.131,824.526,118.605,,160.025,1668.382,,1279.315,445.414,,,833.901,25.178,0.0,,,,25.178,36.371,,2.673,15.491,0.0,1340.864,544.101,544.101,,,,495.21,-2.673,495.21,0.0,1039.311,2380.175,0.0,657.471,73.547,583.924,-245.88,1236.723,-241.982,1406.332,7.155,1413.487,3793.662,
06/30/2009,3953.335,251.538,251.538,0.0,853.139,853.139,0.0,,891.61,270.623,757.956,261.86,-398.829,224.763,0.086,31.185,100.254,2221.05,550.511,1186.366,-635.855,0.0,1181.774,992.378,863.309,129.069,,158.125,1732.285,,1296.815,437.655,,,859.16,28.344,0.0,,,,28.344,17.805,,,17.805,0.0,1342.964,542.634,542.634,,,,486.183,,486.183,0.0,1028.817,2371.781,0.0,667.558,73.547,594.011,-254.184,1329.739,-169.233,1573.88,7.674,1581.554,3953.335,
09/30/2009,4017.027,291.225,291.225,0.0,841.251,841.251,0.0,,884.422,262.095,744.508,262.676,-384.857,250.895,0.574,32.105,102.293,2267.793,561.679,1225.579,-663.9,0.0,1187.555,993.271,865.437,127.834,,161.605,1749.234,,1258.458,398.507,,,859.951,27.786,0.0,,,,27.786,30.098,,0.4,20.39,0.0,1316.342,541.151,541.151,,,,438.959,-0.4,438.959,0.0,980.11,2296.452,0.0,676.216,73.547,602.669,-261.739,1431.507,-132.828,1713.156,7.419,1720.575,4017.027,
12/31/2009,4248.894,654.32,654.32,0.0,791.722,791.722,0.0,,795.233,239.793,649.128,245.725,-339.413,258.047,0.0,31.324,108.377,2499.322,560.472,1195.999,-635.527,0.0,1189.1,989.605,864.927,124.678,0.086,168.085,1749.572,,1400.422,493.306,0.0,0.0,907.116,27.355,0.0,,,,27.355,30.306,0.0,0.368,20.477,0.0,1458.083,539.373,539.373,,,,449.691,-0.368,449.691,0.0,989.064,2447.147,0.0,685.339,73.594,611.745,-275.656,1526.774,-140.344,1796.113,5.634,1801.747,4248.894,
03/31/2010,4069.041,468.356,468.356,0.0,815.871,815.871,0.0,,797.069,244.53,695.525,250.1,-393.086,277.094,0.04,31.329,135.948,2358.39,534.133,1165.268,-631.135,0.0,1176.518,978.261,857.463,120.798,,166.888,1710.651,,1210.039,397.458,,,812.581,28.211,0.0,,,,28.211,24.735,,0.03,20.484,0.0,1262.985,537.847,537.847,,,,442.014,-0.03,442.014,0.0,979.861,2242.846,0.0,666.223,73.664,592.559,-261.348,1590.281,-174.635,1820.521,5.674,1826.195,4069.041,
06/30/2010,3958.565,503.502,503.502,0.0,762.859,762.859,0.0,,798.035,240.591,594.642,256.934,-294.132,229.511,0.209,29.095,94.122,2293.907,503.334,1120.701,-617.367,0.0,1161.324,967.053,850.671,116.382,,164.967,1664.658,,1099.047,387.575,,,711.472,29.554,0.0,,,,29.554,28.894,,5.246,18.051,0.0,1157.495,536.381,536.381,,,,424.672,-5.246,424.672,0.0,961.053,2118.548,0.0,670.986,73.664,597.322,-270.007,1665.151,-232.126,1834.004,6.013,1840.017,3958.565,
09/30/2010,4229.824,310.613,310.613,0.0,839.71,839.71,0.0,,947.818,265.275,778.901,314.0,-410.358,236.084,1.105,29.376,107.529,2334.225,544.449,1215.191,-670.742,0.0,1351.15,1156.443,1007.799,148.644,,164.226,1895.599,,1209.919,437.139,,,772.78,28.536,0.0,,,,28.536,29.794,,0.336,21.827,0.0,1268.249,535.825,535.825,,,,402.662,-0.336,402.662,0.0,938.487,2206.736,0.0,679.826,73.664,606.162,-280.765,1752.543,-136.145,2015.459,7.629,2023.088,4229.824,
12/31/2010,4459.91,557.579,557.579,0.0,839.566,839.566,0.0,,886.731,265.742,624.267,306.083,-309.361,239.868,0.081,24.343,105.509,2523.744,581.245,1263.96,-682.715,0.0,1354.921,1159.642,1012.53,147.112,0.014,170.841,1936.166,,1376.901,571.021,0.0,0.0,805.88,51.481,0.0,,,,51.481,27.993,0.0,1.063,16.036,0.0,1456.375,476.23,476.23,,,,414.272,-1.063,414.272,0.0,890.502,2346.877,0.0,687.525,73.664,613.861,-292.21,1848.68,-140.973,2103.022,10.011,2113.033,4459.91,
03/31/2011,4449.534,288.858,288.858,0.0,909.342,909.342,0.0,,1021.443,302.402,726.918,312.564,-320.441,273.577,2.463,20.61,128.982,2493.22,586.348,1297.438,-711.09,0.0,1369.966,1174.713,1027.178,147.535,,172.18,1956.314,,1246.207,461.967,,,784.24,54.277,0.0,,,,54.277,23.411,,0.144,18.608,0.0,1323.895,470.857,470.857,,,,426.928,-0.144,426.928,0.0,897.785,2221.68,0.0,671.939,73.664,598.275,-289.158,1927.584,-92.958,2217.407,10.447,2227.854,4449.534,
06/30/2011,4563.276,221.312,221.312,0.0,1000.702,1000.702,,,1090.575,315.83,819.382,339.204,-383.841,277.033,3.481,23.508,134.748,2589.622,593.233,1330.27,-737.037,,1380.421,1182.429,1035.372,147.057,,171.003,1973.654,,1256.564,479.221,,,777.343,55.697,0.0,,,,55.697,22.028,,0.427,17.572,0.0,1334.289,464.463,464.463,,,,433.064,-0.427,433.064,0.0,897.527,2231.816,,678.74,73.664,605.076,-301.346,2008.272,-64.649,2321.017,10.443,2331.46,4563.276,
09/30/2011,4480.505,227.885,227.885,0.0,1022.897,1022.897,0.0,,1076.704,326.241,764.525,339.293,-353.355,249.98,8.706,21.383,115.89,2577.466,564.759,1284.479,-719.72,0.0,1338.28,1153.337,1013.526,139.811,,154.854,1903.039,,1228.297,459.9,,,768.397,50.033,0.0,,,,50.033,19.736,,2.071,18.513,0.0,1298.066,457.855,457.855,,,,417.715,-2.071,417.715,0.0,875.57,2173.636,0.0,686.408,73.664,612.744,-315.389,2098.054,-170.369,2298.704,8.165,2306.869,4480.505,
12/31/2011,4622.614,337.356,337.356,0.0,1060.249,1060.249,0.0,,1008.379,329.12,793.053,279.267,-393.061,222.37,0.081,17.843,98.102,2628.354,598.746,1318.738,-719.992,0.0,1395.514,1208.559,1045.077,163.482,3.257,165.774,1994.26,,1404.635,597.342,0.0,0.0,807.293,53.623,0.0,0.0,0.0,,53.623,12.063,0.0,11.712,10.755,0.0,1470.321,451.593,451.593,0.0,0.0,,422.47,-11.712,422.47,0.0,874.063,2344.384,0.0,694.747,73.664,621.083,-424.052,2205.524,-206.406,2269.813,8.417,2278.23,4622.614,
03/31/2012,4618.41,172.694,172.694,0.0,1049.125,1049.125,0.0,,1141.341,360.407,885.492,297.88,-402.438,243.063,0.176,14.55,115.954,2606.223,602.854,1353.198,-750.344,0.0,1409.333,1218.715,1057.372,161.343,,175.892,2012.187,,1300.479,501.496,,,798.983,60.773,0.0,,,,60.773,18.568,,0.763,9.723,0.0,1379.82,438.648,438.648,,,,433.29,-0.763,433.29,0.0,871.938,2251.758,0.0,665.622,73.664,591.958,-414.722,2278.806,-172.036,2357.67,8.982,2366.652,4618.41,
06/30/2012,4605.883,175.213,175.213,0.0,1057.642,1057.642,0.0,,1149.178,355.627,855.402,305.172,-367.023,235.614,0.082,19.291,100.582,2617.647,591.805,1341.778,-749.973,0.0,1396.431,1197.249,1042.41,154.839,,179.809,1988.236,,1371.88,541.925,,,829.955,370.635,0.0,,,,370.635,10.075,,21.776,8.848,0.0,1752.59,426.14,426.14,,,,429.549,-21.776,429.549,0.0,855.689,2608.279,0.0,612.608,73.664,538.944,-765.729,2367.469,-226.748,1987.6,10.004,1997.604,4605.883,
09/30/2012,4743.748,217.42,217.42,0.0,1105.641,1105.641,0.0,,1155.725,361.151,872.156,313.212,-390.794,242.284,0.25,19.659,109.678,2721.07,605.36,1372.752,-767.392,0.0,1417.318,1199.62,1047.729,151.891,,197.789,2022.678,,1343.893,516.5,,,827.393,48.861,0.0,,,,48.861,17.685,,0.579,8.748,0.0,1410.439,879.135,879.135,,,,426.949,-0.579,426.949,0.0,1306.084,2716.523,0.0,622.412,73.664,548.748,-866.289,2455.401,-194.716,2016.808,10.417,2027.225,4743.748,
12/31/2012,4810.958,304.252,304.252,0.0,1103.724,1103.724,0.0,,1086.663,351.705,798.662,288.16,-351.864,245.577,0.104,26.706,88.38,2740.216,654.179,1439.043,-784.864,0.0,1416.563,1203.927,1053.852,150.075,0.0,185.826,2070.742,,1514.262,616.9,0.0,0.0,897.362,59.478,0.0,0.0,0.0,,59.478,16.885,0.0,0.328,7.654,0.0,1590.625,869.116,869.116,0.0,0.0,,456.742,-0.328,456.742,0.0,1325.858,2916.483,0.0,688.847,220.991,467.856,-1164.496,2579.308,-213.44,1890.219,4.256,1894.475,4810.958,
03/31/2013,4668.294,169.437,169.437,0.0,1056.321,1056.321,0.0,,1155.773,386.235,834.389,296.634,-361.485,252.307,0.003,26.824,94.627,2633.838,666.422,1456.208,-789.786,0.0,1368.034,1189.416,1042.741,146.675,,151.791,2034.456,,1333.605,514.067,,,819.538,210.365,0.0,,,,210.365,19.156,,0.37,6.808,0.0,1563.126,859.289,859.289,,,,458.119,-0.37,458.119,0.0,1317.408,2880.534,0.0,668.524,73.664,594.86,-1298.393,2656.814,-244.618,1782.327,5.433,1787.76,4668.294,
06/30/2013,4638.143,104.712,104.712,0.0,1080.24,1080.24,0.0,,1184.242,380.605,842.104,297.665,-336.132,242.672,0.019,25.385,89.171,2611.866,660.119,1466.981,-806.862,0.0,1366.158,1190.123,1045.958,144.165,,150.631,2026.277,,1324.861,526.116,,,798.745,277.873,0.0,,,,277.873,17.356,,0.964,10.172,0.0,1620.09,849.211,849.211,,,,446.893,-0.964,446.893,0.0,1296.104,2916.194,0.0,676.975,220.991,455.984,-1447.399,2757.262,-270.706,1716.132,5.817,1721.949,4638.143,
09/30/2013,4696.194,113.751,113.751,0.0,1089.748,1089.748,0.0,,1184.188,379.993,858.773,314.122,-368.7,238.964,0.424,26.241,83.107,2626.651,678.934,1516.41,-837.476,0.0,1390.609,1201.869,1058.802,143.067,,162.075,2069.543,,1312.252,495.295,,,816.957,268.934,0.0,,,,268.934,13.063,,0.042,7.606,0.0,1594.249,839.224,839.224,,,,452.254,-0.042,452.254,0.0,1291.478,2885.727,0.0,685.981,220.991,464.99,-1511.768,2863.863,-233.419,1804.657,5.81,1810.467,4696.194,
12/31/2013,5036.733,363.804,363.804,0.0,1155.327,1155.327,0.0,,1060.67,356.899,786.664,306.765,-389.658,267.581,0.729,19.533,104.772,2847.382,716.289,1566.152,-849.863,0.0,1473.062,1268.099,1107.551,160.548,0.0,184.701,2189.351,,1470.486,612.092,,0.0,858.394,72.678,0.0,0.0,0.0,,72.678,14.935,0.0,0.15,12.319,0.0,1558.099,1127.619,1127.619,0.0,0.0,,473.894,-0.15,473.894,0.0,1601.513,3159.612,0.0,697.209,220.991,476.218,-1600.266,2985.391,-211.955,1870.379,6.742,1877.121,5036.733,
03/31/2014,4759.408,164.416,164.416,0.0,1064.216,1064.216,0.0,,1121.248,371.481,863.478,304.111,-417.822,257.387,0.215,19.444,94.624,2607.267,694.921,1546.963,-852.042,0.0,1457.22,1256.929,1101.434,155.495,,180.632,2152.141,,1225.708,470.222,,,755.486,75.088,0.0,,,,75.088,13.214,,0.01,12.28,0.0,1314.01,1117.244,1117.244,,,,465.281,-0.01,465.281,0.0,1582.525,2896.535,0.0,685.272,220.991,464.281,-1693.994,3070.775,-206.567,1855.486,7.387,1862.873,4759.408,
06/30/2014,4886.11,143.569,143.569,0.0,1157.758,1157.758,0.0,,1160.181,383.726,890.779,308.95,-423.274,267.482,0.003,20.711,105.921,2728.99,696.751,1563.689,-866.938,0.0,1460.369,1253.828,1101.869,151.959,,185.827,2157.12,,1269.934,516.02,,,753.914,65.698,0.0,,,,65.698,15.084,,0.047,12.394,0.0,1350.716,1123.861,1123.861,,,,472.79,-0.047,472.79,0.0,1596.651,2947.367,0.0,693.32,220.991,472.329,-1737.419,3172.209,-196.292,1931.818,6.925,1938.743,4886.11,
09/30/2014,4793.774,162.869,162.869,0.0,1131.075,1131.075,0.0,,1118.283,375.624,856.938,295.997,-410.276,260.983,,21.261,85.077,2673.21,678.307,1523.986,-845.679,0.0,1442.257,1225.283,1079.327,145.956,,195.713,2120.564,,1238.744,490.514,,,748.23,54.122,0.0,,,,54.122,21.739,,0.285,11.17,0.0,1314.605,1112.636,1112.636,,,,442.834,-0.285,442.834,0.0,1555.47,2870.075,0.0,700.715,220.991,479.724,-1772.808,3278.771,-291.764,1914.914,8.785,1923.699,4793.774,
12/31/2014,4968.02,450.35,450.35,0.0,1082.447,1082.447,0.0,,995.564,352.928,687.343,265.439,-310.146,265.802,0.006,31.419,95.181,2794.163,693.881,1530.862,-836.981,0.0,1479.976,1213.592,1067.255,146.337,0.0,234.959,2173.857,,1392.667,611.715,0.0,0.0,780.952,53.131,0.0,0.0,0.0,,53.131,26.077,0.0,0.759,12.957,0.0,1471.875,1101.791,1101.791,0.0,0.0,,452.511,-0.759,452.511,0.0,1554.302,3026.177,0.0,716.591,220.991,495.6,-1830.919,3415.738,-369.848,1931.562,10.281,1941.843,4968.02,
03/31/2015,5251.681,333.776,333.776,0.0,1015.544,1015.544,0.0,,1118.94,427.937,748.713,265.807,-323.517,292.078,0.015,27.84,111.741,2760.338,752.015,1565.577,-813.562,0.0,1739.328,1462.469,1214.919,247.55,,249.004,2491.343,,1242.414,484.542,,,757.872,58.739,0.0,,,,58.739,39.613,,1.281,13.727,0.0,1340.766,1620.782,1620.782,,,,525.991,-1.281,525.991,0.0,2146.773,3487.539,0.0,692.507,220.991,471.516,-1885.594,3418.92,-473.969,1751.864,12.278,1764.142,5251.681,
06/30/2015,5312.122,315.304,315.304,0.0,1042.404,1042.404,0.0,,1129.695,435.902,773.981,247.512,-327.7,291.537,0.009,27.047,135.473,2778.94,767.904,1612.559,-844.655,0.0,1765.278,1479.045,1236.374,242.671,,259.177,2533.182,,1273.556,502.969,,,770.587,67.365,0.0,,,,67.365,24.497,,0.372,13.272,0.0,1365.418,1626.15,1626.15,,,,536.641,-0.372,536.641,0.0,2162.791,3528.209,0.0,699.62,220.991,478.629,-1945.235,3469.687,-455.496,1768.576,15.337,1783.913,5312.122,
09/30/2015,5158.255,237.842,237.842,0.0,999.7,999.7,0.0,,1116.445,432.423,786.259,250.359,-352.596,295.742,0.003,24.918,154.259,2649.729,756.179,1610.915,-854.736,0.0,1752.347,1470.729,1234.858,235.871,,256.697,2508.526,,1225.366,459.013,,,766.353,68.893,0.0,,,,68.893,20.02,,0.247,13.584,0.0,1314.279,1610.059,1610.059,,,,529.371,-0.247,529.371,0.0,2139.43,3453.709,0.0,707.778,220.991,486.787,-2053.128,3539.468,-505.795,1688.323,16.223,1704.546,5158.255,
12/31/2015,4963.106,366.444,366.444,0.0,985.772,985.772,0.0,,978.641,390.998,738.688,221.335,-372.38,126.465,,70.264,124.101,2457.322,758.427,1613.641,-855.214,0.0,1747.357,1452.763,1223.986,228.777,9.57,214.76,2505.784,,1286.746,491.378,38.747,0.0,756.621,60.434,0.0,0.4,0.4,,60.034,3.196,0.0,0.441,,0.0,1350.376,1560.562,1551.962,8.6,8.6,,387.786,-0.441,198.03,189.756,1948.348,3298.724,0.0,715.952,220.991,494.961,-2106.785,3565.958,-527.999,1647.126,17.256,1664.382,4963.106,
03/31/2016,4981.05,310.318,310.318,0.0,914.684,914.684,0.0,,1088.155,415.403,785.062,260.876,-373.186,116.032,0.221,82.969,112.06,2429.189,767.633,1659.833,-892.2,0.0,1784.228,1468.481,1240.187,228.294,,232.557,2551.861,,1214.49,410.115,,,804.375,62.566,0.0,,,,62.566,2.746,,0.67,,0.0,1279.802,1573.45,1573.45,,,,386.812,-0.67,386.812,0.0,1960.262,3240.064,0.0,701.36,220.991,480.369,-2084.24,3599.869,-494.324,1722.665,18.321,1740.986,4981.05,
06/30/2016,4931.672,266.013,266.013,0.0,945.966,945.966,0.0,,1057.967,390.533,769.04,256.897,-358.503,153.416,0.023,71.439,146.69,2423.362,755.105,1636.76,-881.655,0.0,1753.205,1449.63,1227.218,222.412,,232.113,2508.31,,1166.704,417.218,,,749.486,70.656,0.0,,,,70.656,1.242,,0.221,,0.0,1238.602,1543.557,1543.557,,,,387.226,-0.221,387.226,0.0,1930.783,3169.385,0.0,708.766,220.991,487.775,-2082.308,3637.837,-520.319,1743.976,18.311,1762.287,4931.672,
09/30/2016,4853.602,260.87,260.87,0.0,896.755,896.755,0.0,,1038.944,383.623,739.493,227.084,-311.256,186.311,0.067,76.095,184.499,2382.88,750.128,1656.854,-906.726,0.0,1720.594,1449.097,1229.817,219.28,,195.335,2470.722,,1125.186,394.6,,,730.586,75.211,0.0,,,,75.211,1.342,,0.077,,0.0,1201.739,1535.678,1535.678,,,,402.645,-0.077,402.645,0.0,1938.323,3140.062,0.0,712.63,220.991,491.639,-2078.439,3591.867,-531.637,1694.421,19.119,1713.54,4853.602,
12/31/2016,4708.923,367.162,367.162,0.0,882.638,882.638,0.0,,897.69,348.012,629.766,206.086,-286.174,150.199,0.0,83.722,149.517,2297.689,724.805,1606.957,-882.152,0.0,1686.429,1419.581,1205.054,214.527,0.0,183.126,2411.234,,825.818,412.087,15.755,0.0,397.976,85.365,0.0,25.4,25.4,,59.965,267.255,0.0,0.355,,253.325,1178.438,1485.258,1477.358,7.9,7.9,,407.839,0.0,404.675,2.809,1893.097,3071.535,0.0,712.839,220.991,491.848,-2078.527,3598.396,-616.281,1616.427,20.961,1637.388,4708.923,
03/31/2017,4664.176,325.783,325.783,0.0,831.362,831.362,0.0,,940.0,361.685,652.383,215.383,-289.451,154.633,,82.29,151.724,2251.778,715.563,1626.723,-911.16,0.0,1696.835,1427.877,1211.153,216.724,,186.668,2412.398,,1005.042,354.566,,,650.476,90.632,0.0,,,,90.632,3.21,,0.114,,0.0,1098.884,1477.549,1477.549,,,,415.844,,,415.73,1893.393,2992.277,0.0,702.434,220.991,481.443,-2063.085,3595.368,-584.307,1650.41,21.489,1671.899,4664.176,
06/30/2017,4795.115,505.161,505.161,0.0,832.036,832.036,0.0,,941.816,372.745,697.359,186.971,-315.259,136.542,0.083,93.846,134.046,2415.555,678.907,1612.741,-933.834,0.0,1700.653,1417.085,1202.156,214.929,,189.639,2379.56,,1054.861,367.347,,,687.514,89.839,0.0,,,,89.839,1.623,,0.0,,0.0,1146.323,1500.988,1500.988,,,,422.016,0.0,422.016,0.0,1923.004,3069.327,0.0,704.773,220.991,483.782,-2061.345,3612.173,-551.609,1703.992,21.796,1725.788,4795.115,
09/30/2017,4834.14,502.143,502.143,0.0,851.246,851.246,0.0,,951.598,374.154,682.522,208.465,-313.543,134.023,0.173,93.638,131.497,2439.01,673.555,1641.013,-967.458,0.0,1721.575,1423.969,1211.544,212.425,,203.795,2395.13,,1066.51,360.844,,,705.666,80.635,0.0,,,,80.635,1.172,,0.042,,0.0,1148.317,1506.057,1506.057,,,,412.137,-0.042,412.137,0.0,1918.194,3066.511,0.0,709.24,220.991,488.249,-2061.054,3634.75,-534.248,1748.688,18.941,1767.629,4834.14,
