Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2011,12525.7,375.736,375.736,0.0,777.762,462.812,314.95,258.335,105.378,0.0,43.639,109.318,486.144,239.353,27.938,,507.724,0.0,,53.686,1897.977,9326.416,14087.319,-4760.903,300.492,300.492,1000.815,0.0,0.0,0.0,,182.036,283.117,10627.723,,1364.515,522.003,75.633,0.0,766.879,20.691,0.0,8.932,8.932,,11.759,3.191,0.0,0.529,0.0,1388.397,3177.423,3122.234,55.189,55.189,,4348.995,0.0,3479.774,,868.692,7526.418,8914.815,0.0,2237.048,2.273,2234.775,-9.346,2184.737,-801.554,3610.885,0.0,3610.885,12525.7,
03/31/2012,12595.611,287.313,287.313,0.0,463.258,463.258,0.0,284.997,125.308,0.0,43.13,116.559,831.167,260.818,,,467.753,,,441.445,1866.735,9441.437,14357.246,-4915.809,300.382,300.382,987.057,,,,,200.221,319.083,10728.876,,1379.092,471.921,50.313,,856.858,20.879,0.0,9.12,9.12,,11.759,0.0,,,0.0,1399.971,3176.718,3122.234,54.484,54.484,,4244.81,,3369.285,,875.525,7421.528,8821.499,0.0,2252.791,2.275,2250.516,-0.609,2235.776,-713.846,3774.112,0.0,3774.112,12595.611,
06/30/2012,12597.896,200.207,200.207,0.0,731.484,416.838,314.646,305.061,135.8,0.0,38.761,130.5,443.871,195.297,93.867,,439.745,,,99.597,1680.623,9670.877,14736.339,-5065.462,300.307,300.307,946.089,,,,,209.273,203.204,10917.273,,1252.049,472.804,35.065,,744.18,20.862,0.0,9.103,9.103,,11.759,0.006,,2.862,0.0,1272.917,3175.266,3122.234,53.032,53.032,,4279.401,,3329.81,,946.729,7454.667,8727.584,0.0,2264.435,2.276,2262.159,-0.609,2359.609,-753.444,3869.991,0.321,3870.312,12597.896,
09/30/2012,12556.594,230.958,230.958,0.0,771.474,457.057,314.417,266.539,100.843,0.0,37.009,128.687,441.553,170.927,62.723,,446.53,12.132,,0.916,1710.524,9928.023,15143.744,-5215.721,1.46,1.46,916.587,,,,,213.708,193.626,10846.07,,1308.714,497.604,,,811.11,22.065,0.0,9.097,9.097,,12.968,2.923,,11.472,0.0,1333.702,3179.009,3127.262,51.747,51.747,,4246.939,,3288.619,,946.848,7425.948,8759.65,0.0,2277.598,2.278,2275.32,-0.609,2319.53,-799.791,3796.728,0.216,3796.944,12556.594,
12/31/2012,12997.594,21.862,21.862,0.0,746.715,428.328,318.387,170.808,53.452,0.0,35.363,81.993,599.709,148.431,55.912,,,,2279.824,137.214,1539.094,8508.058,12121.557,-3613.499,25.977,25.977,2924.465,0.0,0.0,0.0,,222.83,180.702,11458.5,,1077.512,498.515,34.219,0.0,544.778,37.557,25.073,8.358,8.358,,4.126,272.03,0.0,6.054,37.846,1387.099,3173.013,3123.6,49.413,49.413,,4483.737,0.0,1161.0,326.685,710.174,7656.75,9043.849,0.0,2299.192,2.284,2296.908,-0.609,2402.551,-747.342,3953.792,-0.047,3953.745,12997.594,
03/31/2013,12593.194,25.058,25.058,0.0,730.756,408.35,322.406,217.034,51.954,0.0,35.12,129.96,466.324,115.156,36.84,,425.079,6.602,,136.979,1439.172,10233.204,15749.523,-5516.319,25.995,25.995,894.823,,,,,248.127,184.777,11154.022,,1292.303,463.886,0.0,,828.417,43.472,21.33,8.789,8.789,,13.353,10.877,,10.072,0.0,1346.652,3172.539,3124.24,48.299,48.299,,4101.769,,3152.804,,938.893,7274.308,8620.96,0.0,2322.512,2.289,2320.223,-0.609,2393.528,-742.893,3972.538,-0.304,3972.234,12593.194,
06/30/2013,12752.928,71.938,71.938,0.0,698.344,347.367,350.977,227.994,52.406,0.0,36.476,139.112,474.565,137.643,38.912,,388.703,1.93,,109.927,1472.841,10423.745,16194.251,-5770.506,1.512,1.512,854.83,,,,,256.097,171.118,11280.087,,1259.2,461.415,0.0,,797.785,227.141,204.882,8.837,8.837,,13.422,0.86,,3.994,0.0,1487.201,3171.75,3124.0,47.75,47.75,,4068.917,,3262.541,,802.382,7240.667,8727.868,0.0,2338.708,2.291,2336.417,-0.609,2351.32,-663.768,4025.651,-0.591,4025.06,12752.928,
09/30/2013,12737.072,21.086,21.086,0.0,462.201,436.388,25.813,238.348,58.05,0.0,37.792,142.506,461.801,162.418,31.631,,457.105,,,141.823,1183.436,10630.857,16571.104,-5940.247,0.155,0.155,922.624,,,,,261.218,172.67,11553.636,,1468.305,512.182,87.965,,868.158,104.546,82.788,8.576,8.576,,13.182,0.746,,4.506,0.0,1573.597,3171.931,3123.755,48.176,48.176,,4034.368,,3044.91,,984.952,7206.299,8779.896,0.0,2350.265,2.292,2347.973,0.0,2257.796,-649.896,3958.165,-0.989,3957.176,12737.072,
12/31/2013,11393.667,327.42,327.42,0.0,358.435,332.574,25.861,157.914,31.944,0.0,38.263,87.707,601.823,135.842,24.056,,,10.705,,184.368,1445.592,9442.262,13578.509,-4136.247,0.125,0.125,505.688,0.0,0.0,0.0,,291.675,189.957,9948.075,,1067.95,514.58,0.0,0.0,553.37,11.455,0.0,8.498,8.498,,2.957,40.566,0.0,5.885,0.0,1119.971,3163.559,3115.963,47.596,47.596,,2103.848,0.0,1080.847,242.643,774.473,5267.407,6387.378,0.0,2366.886,2.294,2364.592,0.0,2964.52,-325.117,5006.289,0.0,5006.289,11393.667,
03/31/2014,11584.475,314.087,314.087,0.0,381.515,355.606,25.909,156.185,32.099,0.0,36.069,88.017,607.049,97.541,21.795,,,4.434,,202.696,1458.836,9604.991,13850.618,-4245.627,0.095,0.095,520.553,,,,,309.125,189.633,10125.639,,1105.21,506.584,,,598.626,12.058,0.0,8.546,8.546,,3.512,53.079,,5.021,0.0,1170.347,3161.341,3115.175,46.166,46.166,,2160.5,,1185.627,304.404,665.448,5321.841,6492.188,0.0,2387.846,2.301,2385.545,0.0,3055.091,-350.65,5092.287,0.0,5092.287,11584.475,
06/30/2014,11566.647,147.393,147.393,0.0,276.759,275.431,1.328,148.005,23.953,0.0,39.251,84.801,653.698,78.438,13.769,,,47.06,,362.891,1225.855,9776.758,14160.967,-4384.209,0.0,0.0,564.034,,,,,352.187,198.078,10340.792,,1030.027,504.009,,,526.018,12.127,0.0,8.592,8.592,,3.535,41.512,,4.143,0.0,1083.666,3259.381,3214.913,44.468,44.468,,2163.942,,1202.921,291.928,664.95,5423.323,6506.989,0.0,2408.033,2.305,2405.728,0.0,3011.34,-359.715,5059.658,0.0,5059.658,11566.647,
09/30/2014,11718.935,225.563,225.563,0.0,299.939,299.939,0.0,145.372,24.38,0.0,35.836,85.156,654.221,101.867,20.19,,,41.971,,351.132,1325.095,9963.984,14463.328,-4499.344,0.0,0.0,429.856,,,,,185.509,224.157,10393.84,,1214.225,610.725,,,603.5,12.225,0.0,8.667,8.667,,3.558,20.196,,1.35,0.0,1246.646,3279.322,3236.172,43.15,43.15,,1938.368,,885.193,395.025,656.8,5217.69,6464.336,0.0,2415.281,2.305,2412.976,0.0,2995.238,-155.92,5254.599,0.0,5254.599,11718.935,
12/31/2014,11759.53,176.989,176.989,0.0,259.817,259.817,0.0,101.873,19.242,0.0,0.0,82.631,627.671,193.555,68.656,,,20.401,,223.47,1166.35,10162.472,14674.777,-4512.305,0.0,0.0,430.708,0.0,0.0,0.0,,152.958,209.094,10593.18,,1126.981,531.973,0.0,0.0,595.008,20.98,0.0,7.964,7.964,,13.016,0.0,0.0,0.0,0.0,1147.961,3275.878,3236.422,39.456,39.456,,2006.233,0.0,889.583,325.592,791.058,5282.111,6430.072,0.0,2426.408,2.306,2424.102,0.0,3054.15,-151.1,5329.458,0.0,5329.458,11759.53,
03/31/2015,11781.396,5.318,5.318,0.0,226.991,226.991,0.0,105.244,22.596,0.0,0.0,82.648,595.161,203.711,85.463,,,20.566,,157.387,932.714,10366.581,15014.326,-4647.745,0.0,,482.101,,,,,192.273,204.365,10848.682,,1101.301,532.388,,,568.913,806.411,785.003,8.166,8.166,,13.242,0.272,,0.526,0.0,1907.984,2600.535,2561.681,38.854,38.854,,1975.15,,996.297,304.303,674.024,4575.685,6483.669,0.0,2414.878,2.291,2412.587,0.0,3053.412,-170.563,5297.727,0.0,5297.727,11781.396,
06/30/2015,11002.101,10.031,10.031,0.0,173.24,173.24,0.0,111.694,31.168,0.0,0.0,80.526,526.537,172.463,49.899,,,21.211,,138.552,821.502,9720.001,15344.327,-5624.326,0.0,,460.598,,,,,216.583,194.116,10180.599,,983.35,442.153,,,541.197,1110.07,1096.669,8.301,8.301,,5.1,2.609,,2.359,0.0,2096.029,2597.498,2558.678,38.82,38.82,,1626.679,,936.579,5.119,682.622,4224.177,6320.206,0.0,2428.116,2.294,2425.822,0.0,2435.679,-181.9,4681.895,0.0,4681.895,11002.101,
09/30/2015,11185.366,83.019,83.019,0.0,237.896,237.896,0.0,112.95,34.666,0.0,0.0,78.284,536.596,253.562,53.113,,,64.693,0.0,133.59,970.461,9758.98,15533.716,-5774.736,0.0,,455.925,,,,,210.092,192.72,10214.905,,903.13,331.958,,,571.172,957.413,945.0,8.192,8.192,,4.221,7.16,,2.516,0.0,1867.703,2776.678,2739.291,37.387,37.387,,1653.135,,916.754,69.947,663.918,4429.813,6297.516,0.0,2433.128,2.294,2430.834,0.0,2551.721,-251.856,4732.993,154.857,4887.85,11185.366,
12/31/2015,10929.902,72.574,72.574,0.0,151.383,151.383,0.0,66.792,4.66,0.0,0.0,62.132,514.014,62.878,44.539,,0.0,13.887,5.001,121.735,804.763,8732.706,13794.907,-5062.201,0.0,0.0,1392.433,0.0,0.0,0.0,,237.33,169.849,10125.139,,672.436,250.609,0.0,0.0,421.827,961.409,952.0,,,,9.409,51.514,0.0,5.137,0.0,1685.359,2738.783,2703.899,34.884,34.884,,1649.984,0.0,792.3,74.629,772.917,4388.767,6074.126,0.0,2437.791,2.294,2435.497,0.0,2579.834,-315.598,4702.027,153.749,4855.776,10929.902,
03/31/2016,10715.87,426.65,426.65,0.0,165.941,165.941,0.0,77.23,14.743,0.0,0.0,62.487,476.622,282.214,4.46,,,1.871,0.0,100.375,1146.443,9090.391,14639.99,-5549.599,0.0,,479.036,,,,,251.628,222.936,9569.427,,681.967,221.625,,,460.342,856.816,844.383,7.117,7.117,,5.316,46.148,,33.872,0.0,1584.931,2758.961,2725.471,33.49,33.49,,1632.89,,896.918,52.844,649.256,4391.851,5976.782,0.0,2438.733,2.297,2436.436,0.0,2478.493,-327.896,4589.33,149.758,4739.088,10715.87,
06/30/2016,9784.757,97.626,97.626,0.0,153.977,153.977,0.0,60.818,2.975,0.0,0.0,57.843,213.819,103.526,13.126,,175.929,0.0,91.099,36.068,526.24,8506.091,13866.137,-5360.046,0.0,,752.426,,,,,256.167,200.953,9258.517,,589.969,171.359,5.459,,413.151,470.368,458.842,7.158,7.158,,4.368,91.042,,76.458,0.0,1151.379,2754.498,2723.004,31.494,31.494,,1607.45,,893.212,0.0,546.681,4361.948,5513.327,0.0,2448.138,2.298,2445.84,0.0,2008.514,-331.054,4125.598,145.832,4271.43,9784.757,
09/30/2016,9565.494,80.247,80.247,0.0,163.955,163.955,0.0,62.622,8.367,0.0,0.0,54.255,208.091,125.49,39.124,,149.68,0.0,0.0,43.804,514.915,8414.619,13920.715,-5506.096,0.0,,635.96,,,,,257.423,189.733,9050.579,,659.279,197.479,5.485,,456.315,358.47,346.981,7.019,7.019,,4.47,52.493,,40.636,0.0,1070.242,2763.809,2734.004,29.805,29.805,,1441.276,,888.711,0.0,511.929,4205.085,5275.327,0.0,2455.573,2.298,2453.275,0.0,2033.849,-342.207,4147.215,142.952,4290.167,9565.494,
12/31/2016,9179.691,46.299,46.299,0.0,124.514,124.514,0.0,15.301,,,,,440.025,75.56,29.596,,,114.481,1378.954,51.145,626.139,5968.975,9183.959,-3214.984,0.0,0.0,2584.577,0.0,0.0,0.0,,190.964,65.919,8553.552,,336.763,157.102,0.0,0.0,179.661,7.924,0.0,6.62,6.62,,1.304,595.327,0.0,67.139,0.0,940.014,2448.43,2421.168,27.262,27.262,,1850.359,0.0,32.546,105.096,266.624,4298.789,5238.803,0.0,2463.162,2.298,2460.864,0.0,1727.789,-392.556,3798.395,142.493,3940.888,9179.691,
03/31/2017,9063.769,61.266,61.266,0.0,215.329,215.329,0.0,69.618,12.626,0.0,0.0,56.992,270.002,44.498,58.422,,44.174,124.555,,94.541,616.215,7822.919,13518.261,-5695.342,0.0,,624.635,,,,,197.385,324.654,8447.554,,852.359,270.739,,,581.62,11.851,0.0,10.191,10.191,,1.66,128.639,,25.838,0.0,992.849,2657.294,2620.698,36.596,36.596,,1507.287,,831.804,,649.645,4164.581,5157.43,0.0,2470.3,2.304,2467.996,0.0,1682.545,-389.042,3763.803,142.536,3906.339,9063.769,
06/30/2017,9025.192,299.135,299.135,0.0,215.65,215.65,0.0,74.965,17.17,0.0,0.0,57.795,257.344,64.177,50.897,,0.0,115.558,,51.003,847.094,7794.218,13619.819,-5825.601,0.0,,383.88,,,,,188.649,144.334,8178.098,,746.833,265.125,,,481.708,11.385,0.0,10.061,10.061,,1.324,67.495,,29.172,0.0,825.713,2630.108,2596.055,34.053,34.053,,1481.824,,929.999,17.084,505.569,4111.932,4937.645,0.0,2478.856,2.304,2476.552,0.0,1852.048,-385.567,3945.337,142.21,4087.547,9025.192,
09/30/2017,8979.568,285.708,285.708,0.0,193.778,193.778,0.0,63.182,9.905,0.0,0.0,53.277,262.615,79.437,40.105,,0.0,105.432,,57.906,805.283,7798.962,13738.388,-5939.426,0.0,,375.323,,,,,190.154,145.064,8174.285,,798.771,303.196,,,495.575,10.971,0.0,9.981,9.981,,0.99,50.45,,47.109,0.0,860.192,2532.312,2500.782,31.53,31.53,,1515.829,,923.077,44.72,500.923,4048.141,4908.333,0.0,2488.376,2.305,2486.071,0.0,1825.547,-382.092,3931.831,139.404,4071.235,8979.568,
12/31/2017,6931.913,509.167,509.167,0.0,156.817,156.817,0.0,10.742,,,,,175.778,32.978,59.281,,,31.523,0.0,48.908,852.504,5789.753,9316.495,-3526.742,0.0,,289.656,0.0,0.0,0.0,,197.921,32.454,6079.409,,428.583,211.161,,,217.422,7.111,0.0,6.848,6.848,,0.263,5.985,0.0,42.419,0.0,441.679,2207.373,2187.026,20.347,20.347,,382.962,0.0,34.748,44.373,261.422,2590.335,3032.014,0.0,2452.564,2.241,2450.323,0.0,1455.811,-8.476,3899.899,0.0,3899.899,6931.913,
03/31/2018,8122.229,82.49,82.49,0.0,157.605,157.605,0.0,10.676,,,,,156.173,45.983,80.655,,,20.178,,43.344,406.944,6621.816,9103.351,-2481.535,0.0,,1093.469,923.218,796.359,126.859,,20.678,68.918,7715.285,,409.872,193.901,,,215.971,6.891,0.0,6.891,6.891,,0.0,20.908,,30.369,0.0,437.671,2229.776,2211.165,18.611,18.611,,386.876,,,258.22,98.287,2616.652,3054.323,0.0,2411.665,2.19,2409.475,0.0,1940.882,-8.306,4344.241,723.665,5067.906,8122.229,
06/30/2018,8207.758,54.846,54.846,0.0,132.016,132.016,0.0,10.499,,,,,121.785,29.205,132.594,20.153,,27.78,,17.421,319.146,6772.464,9172.019,-2399.555,0.0,,1116.148,902.835,796.359,106.476,,22.347,58.372,7888.612,,387.325,186.397,,,200.928,6.915,0.0,6.915,6.915,,0.0,80.751,,10.381,53.808,474.991,2347.626,2330.78,16.846,16.846,,346.218,,,235.407,100.43,2693.844,3168.835,0.0,2374.788,2.138,2372.65,0.0,1940.507,-6.494,4308.801,730.122,5038.923,8207.758,
09/30/2018,8209.036,42.672,42.672,0.0,147.724,147.724,0.0,9.726,,,,,115.213,65.092,188.264,,0.0,40.024,,10.097,315.335,6768.612,9276.8,-2508.188,0.0,,1125.089,901.197,796.359,104.838,,19.488,16.14,7893.701,,500.417,263.033,,,237.384,6.958,0.0,6.958,6.958,,0.0,26.371,,11.648,0.0,533.746,2199.563,2184.481,15.082,15.082,,426.908,,,304.342,110.918,2626.471,3160.217,0.0,2313.148,2.055,2311.093,0.0,2003.888,-6.472,4310.564,738.255,5048.819,8209.036,
12/31/2018,8592.17,17.198,17.198,0.0,252.424,252.424,0.0,9.715,,,,,222.349,21.551,213.098,,,149.481,,11.077,501.686,6942.444,9567.428,-2624.984,0.0,,1148.04,899.559,796.359,103.2,,18.663,16.72,8090.484,,419.677,229.806,,,189.871,6.997,0.0,6.997,6.997,,0.0,96.301,0.0,92.221,0.0,522.975,2391.504,2378.205,13.299,13.299,,595.948,0.0,31.991,398.682,73.054,2987.452,3510.427,0.0,2266.053,1.99,2264.063,0.0,2071.809,-7.904,4329.958,751.785,5081.743,8592.17,
03/31/2019,8777.361,23.972,23.972,0.0,157.908,157.908,0.0,16.642,,,,,166.444,21.492,129.852,,,113.592,,10.276,364.966,7337.436,10079.097,-2741.661,0.0,,1074.959,897.921,796.359,101.562,,17.86,29.326,8412.395,,473.811,230.371,,,243.44,77.527,0.0,77.527,7.182,70.345,,37.157,,58.268,0.0,588.495,2593.503,2430.494,163.009,12.27,150.739,620.554,,,387.137,175.149,3214.057,3802.552,0.0,2251.475,1.964,2249.511,0.0,1971.898,-7.86,4215.513,759.296,4974.809,8777.361,
06/30/2019,9146.697,32.611,32.611,0.0,125.084,125.084,0.0,11.242,,,,,291.157,21.158,176.794,,,113.592,,11.636,460.094,7564.812,10428.439,-2863.627,0.0,,1121.791,896.282,796.359,99.923,,17.637,31.078,8686.603,,548.297,305.07,,,243.227,73.342,0.0,73.342,7.133,66.209,,1.606,,37.603,0.0,623.245,2766.408,2618.375,148.033,10.569,137.464,657.049,,,427.942,191.504,3423.457,4046.702,0.0,2205.848,1.879,2203.969,0.0,2127.627,-7.819,4325.656,774.339,5099.995,9146.697,
09/30/2019,9286.258,5.484,5.484,0.0,96.997,96.997,0.0,7.527,,,,,235.718,40.236,254.967,,0.0,11.184,,11.462,345.726,7736.222,10717.945,-2981.723,0.0,,1204.31,894.644,796.359,98.285,,17.11,37.589,8940.532,,528.435,308.003,,,220.432,72.264,0.0,72.264,7.203,65.061,,20.925,,25.42,0.0,621.624,2772.148,2640.234,131.914,9.4,122.514,670.668,,,476.968,168.28,3442.816,4064.44,0.0,2199.653,1.87,2197.783,0.0,2243.104,-7.778,4434.979,786.839,5221.818,9286.258,
12/31/2019,9060.806,16.283,16.283,0.0,133.48,133.48,0.0,6.984,,,,,341.354,17.456,314.096,,,62.425,,13.679,498.101,7323.672,10759.103,-3435.431,0.0,,1239.033,893.006,796.359,96.647,,16.71,15.221,8562.705,,418.789,202.553,,,216.236,68.834,0.0,68.834,7.164,61.67,,41.316,0.0,115.138,0.0,528.939,2872.615,2754.443,118.172,7.706,110.466,696.943,0.0,38.609,476.108,67.088,3569.558,4098.497,0.0,2201.475,1.87,2199.605,0.0,1971.676,-12.605,4160.546,801.763,4962.309,9060.806,
03/31/2020,8528.95,31.833,31.833,0.0,91.477,91.477,0.0,10.266,,,,,452.477,12.775,258.111,,,115.261,,11.692,586.053,7228.624,10851.037,-3622.413,0.0,,714.273,418.323,323.314,95.009,,16.549,21.29,7942.897,,363.992,171.89,,,192.102,82.273,0.0,61.822,7.2,54.622,20.451,54.086,,163.898,0.0,500.351,2738.706,2640.148,98.558,6.095,92.463,645.183,,,376.401,104.884,3383.889,3884.24,0.0,2207.815,1.874,2205.941,0.0,1641.009,-12.493,3836.331,808.379,4644.71,8528.95,
06/30/2020,8319.684,19.607,19.607,0.0,69.174,69.174,0.0,10.317,,,,,331.624,10.973,212.657,,,114.44,,8.407,430.722,7225.001,10955.233,-3730.232,0.0,,663.961,416.685,323.314,93.371,,15.159,19.46,7888.962,,286.487,148.345,,,138.142,81.835,0.0,59.405,7.295,52.11,22.43,108.202,,178.187,0.0,476.524,2624.694,2540.768,83.926,4.225,79.701,651.512,,,370.412,102.913,3276.206,3752.73,0.0,2263.607,1.878,2261.729,0.0,1495.197,-12.382,3746.422,820.532,4566.954,8319.684,
