Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2010,8481.792,447.888,447.888,0.0,869.643,869.643,0.0,78.432,,,,,235.381,21.761,,133.403,99.697,1631.344,804.19,,,0.0,6046.258,5862.985,5063.151,799.834,,161.512,6850.448,,824.375,,,,824.375,171.128,171.128,,,,,0.0,,3.252,0.0,995.503,2973.839,2973.839,,,,565.562,,,,,,562.31,3539.401,4534.904,0.0,2292.959,2.142,2290.817,-1858.255,3537.858,-48.23,3924.332,22.556,3946.888,8481.792,
09/30/2010,8459.338,369.261,369.261,0.0,884.094,884.094,0.0,73.188,,,,,226.171,30.688,,131.069,89.321,1552.714,812.371,,,0.0,6094.253,5906.466,5100.389,806.077,,157.099,6906.624,,816.806,,,,816.806,331.526,165.992,,,,165.534,0.0,,0.522,0.0,1148.332,2835.937,2835.937,,,,594.364,,,,,,593.842,3430.301,4578.633,0.0,2307.662,2.142,2305.52,-2175.402,3718.829,6.276,3857.365,23.34,3880.705,8459.338,
12/31/2010,8527.63,449.301,449.301,0.0,845.299,845.299,0.0,76.572,,,,,234.245,10.483,,142.47,87.248,1605.417,834.376,2487.191,-1652.815,0.0,6087.837,5898.343,5101.938,796.405,,179.011,6922.213,,865.272,212.494,0.0,0.0,652.778,348.996,0.0,,,,348.996,0.0,0.0,0.464,0.0,1214.268,2641.16,2641.16,,,,618.077,0.0,0.0,0.0,0.0,185.901,431.712,3259.237,4473.505,,2313.563,2.142,2311.421,-2158.129,3867.42,10.626,4033.48,20.645,4054.125,8527.63,
03/31/2011,9224.729,994.242,994.242,0.0,940.358,940.358,0.0,71.741,,,,,293.644,3.277,,182.255,104.456,2299.985,821.526,,,0.0,6103.218,5914.286,5118.908,795.378,,185.655,6924.744,,1137.326,,,,1137.326,629.238,0.0,,,,629.238,0.0,,2.809,0.0,1766.564,3594.643,3594.643,,,,625.518,,,,,,622.709,4220.161,5986.725,0.0,2307.973,2.146,2305.827,-2923.388,3797.796,32.209,3214.59,23.414,3238.004,9224.729,
06/30/2011,9431.191,184.218,184.218,0.0,929.372,929.372,0.0,87.967,,,,,276.398,18.939,,166.739,108.565,1477.955,820.593,,,0.0,7132.643,6899.14,5816.969,1082.171,,214.564,7953.236,,998.682,,,,998.682,994.675,85.0,,,,909.675,0.0,,0.11,0.0,1993.357,3332.931,3332.931,,,,654.307,,,,,,654.197,3987.238,5980.595,0.0,2319.22,2.146,2317.074,-2869.15,3945.037,34.043,3429.15,21.446,3450.596,9431.191,
09/30/2011,9326.471,110.825,110.825,0.0,936.259,936.259,0.0,84.954,,,,,264.239,54.331,,166.907,97.119,1396.277,806.043,,,0.0,7124.151,6850.799,5796.193,1054.606,,219.021,7930.194,,928.162,,,,928.162,835.91,85.0,,,,750.91,0.0,,2.199,0.0,1764.072,3367.847,3367.847,,,,649.588,,,,,,647.389,4017.435,5781.507,0.0,2333.31,2.146,2331.164,-2906.546,4101.066,-5.444,3522.386,22.578,3544.964,9326.471,
12/31/2011,9313.379,164.886,164.886,0.0,906.455,906.455,0.0,89.132,,,,,240.787,56.52,0.0,153.328,87.279,1401.26,799.771,2543.289,-1743.518,0.0,7112.348,6831.377,5795.765,1035.612,,224.451,7912.119,,906.764,215.34,0.0,,691.424,654.395,0.0,,,,654.395,0.0,0.0,0.0,0.0,1561.159,3370.522,3370.522,,,,666.699,0.0,0.0,0.0,0.0,166.113,500.586,4037.221,5598.38,0.0,2349.664,2.146,2347.518,-2912.324,4263.599,-8.067,3692.872,22.127,3714.999,9313.379,
03/31/2012,9451.444,145.439,145.439,0.0,973.888,973.888,0.0,88.262,,,,,311.015,51.265,,171.815,138.718,1518.604,781.427,,,0.0,7151.413,6876.588,5835.075,1041.513,,223.56,7932.84,,971.092,,,,971.092,554.356,554.356,,,,,0.0,,0.461,0.0,1525.448,3365.257,3365.257,,,,664.682,,,,,,664.221,4029.939,5555.387,0.0,2349.303,2.151,2347.152,-2886.217,4395.647,10.56,3869.293,26.764,3896.057,9451.444,
06/30/2012,9392.847,173.742,173.742,0.0,941.469,941.469,0.0,90.098,,,,,271.866,65.218,,163.457,108.332,1477.175,788.626,,,0.0,7127.046,6838.844,5822.551,1016.293,,222.984,7915.672,,880.221,,,,880.221,444.497,444.497,,,,,0.0,,,0.0,1324.718,3378.19,3378.19,,,,668.804,,,,,,668.804,4046.994,5371.712,0.0,2359.799,2.151,2357.648,-2902.533,4546.307,-8.369,3995.204,25.931,4021.135,9392.847,
09/30/2012,9318.721,191.77,191.77,0.0,930.732,930.732,0.0,94.511,,,,,255.252,0.87,,169.006,85.702,1472.265,782.812,,,0.0,7063.644,6839.698,5837.179,1002.519,,223.076,7846.456,,915.991,,,,915.991,154.649,154.649,,,,,0.0,,1.148,0.0,1070.64,3375.727,3375.727,,,,674.773,,,,,,673.625,4050.5,5121.14,0.0,2363.628,2.151,2361.477,-2888.603,4682.265,13.968,4171.258,26.323,4197.581,9318.721,
12/31/2012,9283.863,295.586,295.586,0.0,867.01,867.01,0.0,93.05,,,,,305.351,0.83,40.192,174.209,90.547,1560.997,755.831,2624.168,-1868.337,0.0,6967.035,6408.02,5535.848,872.172,,558.185,7722.866,,1016.191,203.547,0.0,,812.644,9.404,9.404,,,,0.0,22.008,0.0,3.129,22.008,1047.603,3354.173,3354.173,,,,696.358,0.0,0.0,0.0,0.0,171.981,521.248,4050.531,5098.134,0.0,2372.828,2.151,2370.677,-2914.479,4690.378,14.32,4163.047,22.682,4185.729,9283.863,
03/31/2013,9306.164,133.603,133.603,0.0,929.966,929.966,0.0,89.817,,,,,303.78,8.768,47.294,158.676,97.523,1457.166,753.936,,,0.0,7095.062,6529.525,5630.102,899.423,,556.769,7848.998,,935.018,,,,935.018,254.42,254.42,,,,,18.778,,18.229,18.778,1208.216,3146.783,3146.783,,,,723.812,,,,,,705.583,3870.595,5078.811,0.0,2366.848,2.153,2364.695,-2955.596,4778.602,10.095,4199.949,27.404,4227.353,9306.164,
06/30/2013,9036.185,148.342,148.342,0.0,946.753,946.753,0.0,89.442,,,,,285.162,7.4,,158.786,126.242,1469.699,751.814,,,0.0,6814.672,6595.266,5665.845,929.421,,212.006,7566.486,,915.927,,,,915.927,374.764,374.764,,,,,0.0,,40.634,0.0,1290.691,3121.601,3121.601,,,,685.327,,,,,,644.693,3806.928,5097.619,0.0,2329.08,2.154,2326.926,-3302.686,4898.331,-12.769,3911.956,26.61,3938.566,9036.185,
09/30/2013,8927.539,158.28,158.28,0.0,920.833,920.833,0.0,85.187,,,,,261.348,5.3,,152.831,108.517,1425.648,749.355,,,0.0,6752.536,6532.707,5628.808,903.899,,214.529,7501.891,,994.292,,,,994.292,244.703,244.703,,,,,0.0,,34.752,0.0,1238.995,3122.208,3122.208,,,,694.741,,,,,,659.989,3816.949,5055.944,0.0,2308.587,2.154,2306.433,-3717.583,5259.665,-7.988,3842.681,28.914,3871.595,8927.539,
12/31/2013,8948.0,187.0,187.0,0.0,852.0,852.0,0.0,91.0,,,,,253.0,6.0,0.0,148.0,105.0,1383.0,805.0,2806.0,-2001.0,0.0,6760.0,6545.0,5649.0,896.0,,209.0,7565.0,,920.0,258.0,0.0,0.0,662.0,212.0,0.0,,,,212.0,0.0,0.0,42.0,0.0,1132.0,3120.0,3120.0,,,,723.0,0.0,0.0,0.0,0.0,168.0,513.0,3843.0,4975.0,0.0,2381.0,2.0,2379.0,-3783.0,5358.0,-8.0,3948.0,25.0,3973.0,8948.0,
03/31/2014,9550.0,144.0,144.0,0.0,977.0,977.0,0.0,99.0,,,,,268.0,5.0,,153.0,115.0,1488.0,851.0,,,0.0,7211.0,6998.0,5920.0,1078.0,,208.0,8062.0,,969.0,,,,969.0,223.0,195.0,,,,28.0,0.0,,39.0,0.0,1192.0,3724.0,3724.0,,,,614.0,,,,,,575.0,4338.0,5530.0,0.0,2383.0,2.0,2381.0,-3795.0,5415.0,-11.0,3992.0,28.0,4020.0,9550.0,
06/30/2014,9757.0,144.0,144.0,0.0,963.0,963.0,0.0,109.0,,,,,289.0,8.0,,164.0,121.0,1505.0,884.0,,,0.0,7368.0,7141.0,6024.0,1117.0,,219.0,8252.0,,1038.0,,,,1038.0,220.0,220.0,,,,,0.0,,26.0,0.0,1258.0,3738.0,3738.0,,,,642.0,,,,,,616.0,4380.0,5638.0,0.0,2396.0,2.0,2394.0,-3796.0,5500.0,-8.0,4092.0,27.0,4119.0,9757.0,
09/30/2014,9801.0,170.0,170.0,0.0,953.0,953.0,0.0,111.0,,,,,329.0,11.0,,165.0,164.0,1563.0,888.0,,,0.0,7350.0,7121.0,6026.0,1095.0,,218.0,8238.0,,1058.0,,,,1058.0,132.0,110.0,,,,22.0,0.0,,35.0,0.0,1190.0,3732.0,3732.0,,,,669.0,,,,,,634.0,4401.0,5591.0,0.0,2408.0,2.0,2406.0,-3792.0,5581.0,-15.0,4182.0,28.0,4210.0,9801.0,
12/31/2014,9857.0,192.0,192.0,0.0,932.0,932.0,0.0,110.0,,,,,369.0,17.0,14.0,169.0,185.0,1603.0,933.0,3126.0,-2193.0,0.0,7321.0,7103.0,6032.0,1071.0,,201.0,8254.0,,1186.0,252.0,63.0,0.0,871.0,518.0,0.0,,,,518.0,5.0,0.0,28.0,0.0,1709.0,3224.0,3224.0,,,,594.0,0.0,0.0,0.0,0.0,171.0,395.0,3818.0,5527.0,0.0,2420.0,2.0,2418.0,-3815.0,5723.0,-27.0,4301.0,29.0,4330.0,9857.0,
03/31/2015,10613.0,974.0,974.0,0.0,949.0,949.0,0.0,106.0,,,,,346.0,32.0,,158.0,188.0,2375.0,902.0,,,0.0,7336.0,7027.0,5986.0,1041.0,,277.0,8238.0,,1046.0,,,,1046.0,1043.0,0.0,,,,1043.0,0.0,,10.0,0.0,2089.0,3688.0,3688.0,,,,565.0,,,,,,555.0,4253.0,6342.0,0.0,2429.0,2.0,2427.0,-3885.0,5729.0,-30.0,4243.0,28.0,4271.0,10613.0,
06/30/2015,9720.0,150.0,150.0,0.0,937.0,937.0,0.0,109.0,,,,,334.0,15.0,,161.0,173.0,1530.0,906.0,,,0.0,7284.0,7009.0,5987.0,1022.0,,260.0,8190.0,,1074.0,,,,1074.0,168.0,0.0,,,,168.0,0.0,,16.0,0.0,1242.0,3568.0,3568.0,,,,566.0,,,,,,550.0,4134.0,5376.0,0.0,2446.0,2.0,2444.0,-3900.0,5793.0,-25.0,4314.0,30.0,4344.0,9720.0,
09/30/2015,10074.0,123.0,123.0,0.0,914.0,914.0,0.0,86.0,,,,,525.0,34.0,166.0,165.0,194.0,1648.0,886.0,,,0.0,7540.0,6899.0,5895.0,1004.0,,607.0,8426.0,,973.0,,,,973.0,160.0,0.0,,,,160.0,0.0,,0.0,0.0,1133.0,3571.0,3571.0,,,,749.0,,,,,,749.0,4320.0,5453.0,0.0,2471.0,2.0,2469.0,-3917.0,6066.0,-31.0,4589.0,32.0,4621.0,10074.0,
12/31/2015,9962.0,133.0,133.0,0.0,901.0,901.0,0.0,84.0,,,,,383.0,23.0,176.0,0.0,207.0,1501.0,925.0,3232.0,-2307.0,0.0,7536.0,6889.0,5905.0,984.0,473.0,151.0,8461.0,,1014.0,279.0,4.0,,731.0,159.0,0.0,,,,159.0,0.0,0.0,6.0,0.0,1173.0,3492.0,3492.0,,,,584.0,0.0,0.0,0.0,0.0,120.0,458.0,4076.0,5249.0,0.0,2483.0,2.0,2481.0,-3960.0,6199.0,-38.0,4684.0,29.0,4713.0,9962.0,
03/31/2016,10097.0,128.0,128.0,0.0,952.0,952.0,0.0,82.0,,,,,331.0,53.0,193.0,,138.0,1493.0,925.0,,,0.0,7679.0,7004.0,5996.0,1008.0,,622.0,8604.0,,932.0,,,,932.0,158.0,0.0,,,,158.0,0.0,,0.0,0.0,1090.0,3740.0,3740.0,,,,601.0,,,,,,601.0,4341.0,5431.0,0.0,2495.0,2.0,2493.0,-4063.0,6244.0,-40.0,4636.0,30.0,4666.0,10097.0,
06/30/2016,10109.0,283.0,283.0,0.0,975.0,975.0,0.0,80.0,,,,,172.0,66.0,9.0,,163.0,1510.0,937.0,,,0.0,7662.0,6986.0,5996.0,990.0,223.0,387.0,8599.0,,1104.0,,,,1104.0,7.0,0.0,,,,7.0,0.0,,0.0,0.0,1111.0,3835.0,3835.0,,,,594.0,,,,,,594.0,4429.0,5540.0,0.0,2474.0,2.0,2472.0,-4265.0,6384.0,-56.0,4537.0,32.0,4569.0,10109.0,
09/30/2016,10173.0,406.0,406.0,0.0,966.0,966.0,0.0,82.0,,,,,188.0,0.0,9.0,0.0,179.0,1642.0,952.0,,,0.0,7579.0,6972.0,6000.0,972.0,452.0,155.0,8531.0,,1039.0,,,,1039.0,7.0,0.0,,,,7.0,0.0,,5.0,0.0,1046.0,3815.0,3815.0,,,,618.0,,,,,,613.0,4433.0,5479.0,0.0,2528.0,2.0,2526.0,-4324.0,6520.0,-61.0,4663.0,31.0,4694.0,10173.0,
12/31/2016,10100.0,359.0,359.0,0.0,926.0,926.0,0.0,82.0,,,,,164.0,0.0,9.0,0.0,155.0,1531.0,1029.0,3429.0,-2400.0,0.0,7540.0,6949.0,6000.0,949.0,443.0,148.0,8569.0,,975.0,261.0,3.0,,711.0,6.0,0.0,,,,6.0,0.0,0.0,88.0,0.0,981.0,3728.0,3728.0,,,,731.0,0.0,0.0,0.0,0.0,159.0,484.0,4459.0,5440.0,0.0,2547.0,2.0,2545.0,-4460.0,6613.0,-72.0,4628.0,32.0,4660.0,10100.0,
03/31/2017,10109.0,367.0,367.0,0.0,960.0,960.0,0.0,77.0,,,,,154.0,,,0.0,154.0,1558.0,1027.0,,,0.0,7524.0,6934.0,6001.0,933.0,443.0,147.0,8551.0,,979.0,,,,979.0,6.0,0.0,,,,6.0,0.0,,88.0,0.0,985.0,3725.0,3725.0,,,,736.0,,,,,,648.0,4461.0,5446.0,0.0,2544.0,2.0,2542.0,-4561.0,6715.0,-68.0,4630.0,33.0,4663.0,10109.0,
06/30/2017,10171.0,314.0,314.0,0.0,947.0,947.0,0.0,83.0,,,,,156.0,0.0,,,156.0,1500.0,1045.0,,,0.0,7626.0,7029.0,6080.0,949.0,451.0,146.0,8671.0,,912.0,,,,912.0,5.0,0.0,,,,5.0,0.0,,77.0,0.0,917.0,3732.0,3732.0,,,,789.0,,,,,,712.0,4521.0,5438.0,0.0,2567.0,2.0,2565.0,-4657.0,6847.0,-60.0,4697.0,36.0,4733.0,10171.0,
09/30/2017,10439.0,350.0,350.0,0.0,960.0,960.0,0.0,100.0,,,,,134.0,,0.0,0.0,134.0,1544.0,1097.0,,,0.0,7798.0,7193.0,6164.0,1029.0,459.0,146.0,8895.0,,1047.0,,,,1047.0,5.0,0.0,,,,5.0,0.0,,76.0,0.0,1052.0,3759.0,3759.0,,,,800.0,,,,,,724.0,4559.0,5611.0,0.0,2587.0,2.0,2585.0,-4691.0,6946.0,-48.0,4794.0,34.0,4828.0,10439.0,
12/31/2017,10503.0,137.0,137.0,0.0,924.0,924.0,0.0,95.0,,,,,150.0,,0.0,,150.0,1306.0,1145.0,3671.0,-2526.0,0.0,8052.0,7454.0,6335.0,1119.0,462.0,136.0,9197.0,,1021.0,224.0,9.0,,788.0,36.0,0.0,,,,36.0,0.0,0.0,89.0,0.0,1057.0,3748.0,3748.0,,,,743.0,0.0,0.0,0.0,0.0,166.0,488.0,4491.0,5548.0,0.0,2614.0,2.0,2612.0,-4783.0,7138.0,-48.0,4921.0,34.0,4955.0,10503.0,
03/31/2018,10695.0,124.0,124.0,0.0,1026.0,1026.0,0.0,94.0,,,,,127.0,,,,127.0,1371.0,1156.0,,,0.0,8168.0,7566.0,6392.0,1174.0,474.0,128.0,9324.0,,976.0,,,,976.0,141.0,0.0,,,,141.0,0.0,,114.0,0.0,1117.0,3718.0,3718.0,,,,794.0,,,,,,680.0,4512.0,5629.0,0.0,2618.0,2.0,2616.0,-4796.0,7249.0,-41.0,5030.0,36.0,5066.0,10695.0,
06/30/2018,10747.0,132.0,132.0,0.0,1055.0,1055.0,0.0,91.0,,,,,137.0,,,,137.0,1415.0,1168.0,,,0.0,8164.0,7580.0,6414.0,1166.0,456.0,128.0,9332.0,,957.0,,,,957.0,305.0,0.0,,,,305.0,0.0,,121.0,0.0,1262.0,3408.0,3408.0,,,,814.0,,,,,,693.0,4222.0,5484.0,0.0,2635.0,2.0,2633.0,-4756.0,7401.0,-57.0,5223.0,40.0,5263.0,10747.0,
09/30/2018,10986.0,263.0,263.0,0.0,1097.0,1097.0,0.0,95.0,,,,,148.0,,0.0,0.0,148.0,1603.0,1194.0,,,0.0,8189.0,7615.0,6447.0,1168.0,456.0,118.0,9383.0,,1085.0,,,,1085.0,304.0,0.0,,,,304.0,0.0,,131.0,0.0,1389.0,3394.0,3394.0,,,,838.0,,,,,,707.0,4232.0,5621.0,0.0,2658.0,2.0,2656.0,-4829.0,7546.0,-58.0,5317.0,48.0,5365.0,10986.0,
12/31/2018,11003.0,135.0,135.0,0.0,1012.0,1012.0,0.0,99.0,,,,,144.0,,0.0,,144.0,1390.0,1288.0,3970.0,-2682.0,0.0,8325.0,7770.0,6563.0,1207.0,436.0,119.0,9613.0,,1021.0,222.0,17.0,,782.0,464.0,0.0,,,,464.0,0.0,0.0,93.0,0.0,1485.0,3429.0,3429.0,,,,822.0,0.0,0.0,0.0,0.0,243.0,486.0,4251.0,5736.0,0.0,2669.0,2.0,2667.0,-4996.0,7602.0,-59.0,5216.0,51.0,5267.0,11003.0,
03/31/2019,11937.0,464.0,464.0,0.0,1079.0,1079.0,0.0,98.0,,,,,137.0,,,,137.0,1778.0,1774.0,,,0.0,8385.0,7805.0,6605.0,1200.0,454.0,126.0,10159.0,,1029.0,,,,1029.0,1253.0,0.0,149.0,4.0,145.0,1104.0,0.0,,77.0,0.0,2282.0,3524.0,3100.0,424.0,31.0,393.0,790.0,,,,,,713.0,4314.0,6596.0,0.0,2673.0,2.0,2671.0,-5022.0,7694.0,-55.0,5290.0,51.0,5341.0,11937.0,
06/30/2019,11760.0,273.0,273.0,0.0,1088.0,1088.0,0.0,105.0,,,,,100.0,,,,100.0,1566.0,1818.0,,,0.0,8376.0,7777.0,6605.0,1172.0,458.0,141.0,10194.0,,951.0,,,,951.0,953.0,0.0,149.0,3.0,146.0,804.0,0.0,,37.0,0.0,1904.0,3582.0,3138.0,444.0,31.0,413.0,765.0,,,,,,728.0,4347.0,6251.0,0.0,2688.0,2.0,2686.0,-5020.0,7849.0,-58.0,5459.0,50.0,5509.0,11760.0,
09/30/2019,12019.0,434.0,434.0,0.0,1117.0,1117.0,0.0,112.0,,,,,116.0,,,,116.0,1779.0,1859.0,,,0.0,8381.0,7755.0,6617.0,1138.0,474.0,152.0,10240.0,,1059.0,,,,1059.0,952.0,0.0,150.0,3.0,147.0,802.0,0.0,,17.0,0.0,2011.0,3593.0,3157.0,436.0,31.0,405.0,761.0,,,,,,744.0,4354.0,6365.0,0.0,2707.0,2.0,2705.0,-5039.0,7992.0,-55.0,5605.0,49.0,5654.0,12019.0,
12/31/2019,12843.0,1192.0,1192.0,0.0,1063.0,1063.0,0.0,123.0,,,,,112.0,,,,112.0,2490.0,1971.0,4747.0,-2776.0,0.0,8382.0,7740.0,6619.0,1121.0,482.0,160.0,10353.0,,1041.0,263.0,27.0,,751.0,949.0,0.0,148.0,3.0,145.0,801.0,0.0,0.0,28.0,0.0,1990.0,4379.0,3936.0,443.0,30.0,413.0,787.0,0.0,0.0,0.0,0.0,264.0,495.0,5166.0,7156.0,0.0,2724.0,2.0,2722.0,-5218.0,8174.0,-39.0,5641.0,46.0,5687.0,12843.0,
03/31/2020,12049.0,342.0,342.0,0.0,972.0,972.0,0.0,126.0,,,,,120.0,41.0,,,120.0,1560.0,1973.0,,,0.0,8516.0,7832.0,6694.0,1138.0,496.0,147.0,10489.0,,981.0,,,,981.0,148.0,0.0,145.0,,145.0,3.0,0.0,,,0.0,1129.0,4442.0,4033.0,409.0,,409.0,775.0,,,,,,775.0,5217.0,6346.0,0.0,2740.0,2.0,2738.0,-5222.0,8197.0,-58.0,5657.0,46.0,5703.0,12049.0,
06/30/2020,12990.0,988.0,988.0,0.0,1126.0,1126.0,0.0,154.0,,,,,112.0,,,,112.0,2380.0,2027.0,,,0.0,8583.0,7930.0,6789.0,1141.0,495.0,158.0,10610.0,,1142.0,,,,1142.0,701.0,0.0,146.0,,146.0,555.0,0.0,,,0.0,1843.0,4436.0,4020.0,416.0,,416.0,830.0,,,,,,830.0,5266.0,7109.0,0.0,2766.0,2.0,2764.0,-5187.0,8307.0,-55.0,5831.0,50.0,5881.0,12990.0,
