Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,3674.487,3.681,3.681,,253.365,253.365,,,85.431,18.487,0.0,66.944,0.0,154.05,,,,,,496.527,3029.592,4922.771,-1893.179,,148.368,83.654,71.26,12.394,,64.714,3177.96,,282.068,282.068,,,,68.0,68.0,0.0,0.0,,173.572,,,,173.572,523.64,933.195,933.195,0.0,0.0,778.094,,,778.094,1711.289,2234.929,,358.017,,0.0,1135.718,-54.177,1439.558,,1439.558,3674.487,
03/31/2005,3664.732,0.0,0.0,0.0,228.847,228.847,,,51.161,23.7,0.0,27.461,0.0,165.686,,,,,,445.694,3039.901,4984.145,-1944.244,0.0,179.137,83.654,71.26,12.394,33.744,61.739,3219.038,,336.506,336.506,,,,41.348,41.348,0.0,0.0,,222.525,,,,222.525,600.379,933.197,933.197,0.0,0.0,723.127,,,723.127,1656.324,2256.703,0.0,364.896,,0.0,1212.693,-169.56,1408.029,0.0,1408.029,3664.732,
06/30/2005,3718.555,0.657,0.657,0.0,202.534,202.534,,,68.002,31.977,0.0,36.025,0.0,154.204,,,,,,425.397,3118.299,5104.115,-1985.816,0.0,174.859,83.654,71.26,12.394,,91.205,3293.158,,283.362,283.362,,,,37.0,37.0,0.0,0.0,,162.488,,,,162.488,482.85,933.199,933.199,0.0,0.0,821.254,,,821.254,1754.453,2237.303,0.0,372.69,,0.0,1254.327,-145.765,1481.252,0.0,1481.252,3718.555,
12/31/2005,4374.3,13.4,13.4,0.0,373.0,373.0,,,211.6,34.7,86.2,90.7,0.0,175.0,,,,,,773.0,3427.5,6623.5,-3196.0,0.0,173.8,82.1,71.3,10.8,,91.7,3601.3,,444.4,444.4,,,,94.5,94.5,0.0,0.0,,348.9,,,,348.9,887.8,983.2,983.2,0.0,0.0,953.5,,,953.5,1936.7,2824.5,0.0,383.3,,0.0,1385.8,-219.3,1549.8,0.0,1549.8,4374.3,
03/31/2006,4220.231,29.147,29.147,0.0,301.986,301.986,,,68.92,34.551,0.0,34.369,0.0,113.222,,,,,,513.275,3534.956,5703.127,-2168.171,0.0,172.0,71.26,71.26,0.0,32.322,68.418,3706.956,,418.991,418.991,,,,200.014,200.014,0.0,0.0,,56.454,,,,56.454,675.459,783.202,783.202,0.0,0.0,941.234,,,941.234,1724.436,2399.895,0.0,387.531,,0.0,1503.704,-70.899,1820.336,0.0,1820.336,4220.231,
06/30/2006,4290.021,73.76,73.76,0.0,226.971,226.971,,,94.585,42.216,0.0,52.369,0.0,78.507,,,,,,473.823,3638.75,5822.528,-2183.778,0.0,177.448,71.26,71.26,0.0,,106.188,3816.198,,313.75,313.75,,,,0.0,0.0,0.0,0.0,,65.447,,,,65.447,379.197,1032.374,1032.374,0.0,0.0,954.461,,,954.461,1986.835,2366.032,0.0,393.386,,0.0,1573.947,-43.344,1923.989,0.0,1923.989,4290.021,
09/30/2006,4677.145,77.707,77.707,0.0,223.507,223.507,,,145.927,64.734,0.0,81.193,0.0,161.641,,,,,,608.782,3834.348,6086.099,-2251.751,0.0,234.015,70.719,70.719,0.0,,163.296,4068.363,,373.5,373.5,,,,0.0,0.0,0.0,0.0,,95.306,,,,95.306,468.806,1032.394,1032.394,0.0,0.0,1044.269,,,1044.269,2076.663,2545.469,0.0,403.942,,0.0,1648.832,78.902,2131.676,0.0,2131.676,4677.145,
12/31/2006,5064.7,24.6,24.6,0.0,333.3,333.3,,,202.3,56.9,67.5,77.9,0.0,193.2,,,,,,753.4,4091.4,7723.8,-3632.4,0.0,219.9,70.7,70.7,0.0,,149.2,4311.3,,436.2,436.2,,,,50.0,,,,,192.7,,,,192.7,678.9,1022.4,,,,1157.9,,,1157.9,2180.3,2859.2,0.0,409.6,,0.0,1750.2,45.7,2205.5,0.0,2205.5,5064.7,
03/31/2007,4979.2,22.4,22.4,0.0,308.3,308.3,,,86.8,45.5,0.0,41.3,0.0,144.2,,,,,,561.7,4226.8,6617.1,-2390.3,0.0,190.7,70.7,70.7,0.0,,120.0,4417.5,,417.5,417.5,,,,53.0,53.0,0.0,0.0,,72.4,,,,72.4,542.9,979.4,979.4,0.0,0.0,1190.9,,,1190.9,2170.3,2713.2,0.0,415.5,,0.0,1881.1,-30.6,2266.0,0.0,2266.0,4979.2,
06/30/2007,5214.1,0.0,0.0,0.0,259.3,259.3,,,95.3,49.8,0.0,45.5,0.0,139.9,,,,,,494.5,4533.7,7011.1,-2477.4,0.0,185.9,70.7,70.7,0.0,,115.2,4719.6,,379.4,379.4,,,,115.5,115.5,0.0,0.0,,112.5,,,,112.5,607.4,979.4,979.4,0.0,0.0,1258.4,,,1258.4,2237.8,2845.2,0.0,423.0,,0.0,1972.1,-26.2,2368.9,0.0,2368.9,5214.1,
09/30/2007,5568.1,0.0,0.0,0.0,227.3,227.3,,,115.1,44.5,,70.6,0.0,166.5,,,,,,508.9,4837.8,7390.2,-2552.4,0.0,221.4,70.7,70.7,0.0,45.9,104.8,5059.2,,394.9,394.9,,,,243.5,243.5,0.0,0.0,,131.6,,,,131.6,770.0,979.5,979.5,0.0,0.0,1310.4,,,1310.4,2289.9,3059.9,0.0,426.7,,0.0,2064.3,17.2,2508.2,0.0,2508.2,5568.1,
12/31/2007,5944.2,14.2,14.2,0.0,333.0,333.0,,,115.0,48.9,0.0,66.1,0.0,196.7,,,,,,658.9,5098.6,7741.9,-2643.3,0.0,186.7,70.7,70.7,0.0,52.8,63.2,5285.3,,564.5,564.5,,,,361.9,,,,,72.3,,,,72.3,998.7,1021.2,,,,1346.4,,,1346.4,2367.6,3366.3,0.0,429.3,,0.0,2173.9,-25.3,2577.9,0.0,2577.9,5944.2,
03/31/2008,6883.1,0.0,0.0,0.0,382.3,382.3,0.0,,79.0,54.8,0.0,24.2,0.0,204.8,,,,,,666.1,6046.4,8800.0,-2753.6,0.0,170.6,70.7,70.7,0.0,19.7,80.2,6217.0,,511.7,511.7,,,,214.1,,,,,236.6,,,,236.6,962.4,1871.1,,,,1467.1,,,1467.1,3338.2,4300.6,0.0,432.6,,0.0,2338.5,-218.4,2552.7,29.8,2582.5,6883.1,
06/30/2008,7292.0,0.0,0.0,0.0,409.5,409.5,0.0,,115.7,71.6,0.0,44.1,0.0,265.8,,,,,,791.0,6324.5,9172.2,-2847.7,0.0,176.5,70.7,70.7,0.0,27.3,78.5,6501.0,,545.8,545.8,,,,223.8,,,,,457.6,,,,457.6,1227.2,1920.9,,,,1715.5,,,1715.5,3636.4,4863.6,0.0,439.0,,0.0,2489.9,-529.9,2399.0,29.4,2428.4,7292.0,
09/30/2008,7762.1,0.0,,0.0,289.5,289.5,,,198.7,113.3,0.0,85.4,0.0,308.0,,,,,,796.2,6728.4,9670.4,-2942.0,0.0,237.5,70.0,70.0,0.0,40.5,127.0,6965.9,,578.7,578.7,,,,127.5,,,,,71.2,,,,71.2,777.4,1995.9,,,,1734.0,,,1734.0,3729.9,4507.3,0.0,445.3,,0.0,2672.8,106.4,3224.5,30.3,3254.8,7762.1,
12/31/2008,8630.7,23.9,23.9,0.0,362.4,362.4,,,288.2,106.9,95.8,85.5,0.0,510.5,,,,,,1185.0,7133.0,10229.8,-3096.8,0.0,312.7,70.0,70.0,0.0,,242.7,7445.7,,562.9,562.9,,,,273.1,,,,,296.9,,,,296.9,1132.9,2078.9,,,,1971.4,,,1971.4,4050.3,5183.2,0.0,451.0,,,2772.3,194.7,3418.0,29.5,3447.5,8630.7,
03/31/2009,8582.9,0.0,,0.0,302.4,302.4,0.0,,155.1,0.0,0.0,20.2,134.9,577.1,114.8,,,,103.7,1034.6,7232.9,10479.5,-3246.6,0.0,315.4,69.9,69.9,0.0,69.9,60.8,7548.3,,432.4,,,,432.4,123.8,81.8,,,42.0,266.5,,156.3,1346.7,98.6,822.7,2129.0,2129.0,,,2079.2,,253.2,323.0,4208.2,5030.9,0.0,425.2,425.2,0.0,2817.8,250.9,3493.9,58.1,3552.0,8582.9,
06/30/2009,8539.3,0.0,,0.0,79.1,79.1,0.0,18.5,49.3,0.0,0.0,24.7,24.6,744.7,,12.3,,2730.7,51.1,891.6,2613.0,4183.6,-1570.6,0.0,5034.7,,,0.0,28.9,62.3,7647.7,,149.9,,,,149.9,122.0,80.0,,,42.0,526.8,,,308.4,48.6,798.7,829.8,829.8,,,3439.9,,252.9,147.9,4269.7,5068.4,0.0,434.5,,0.0,2873.9,106.7,3415.1,55.8,3470.9,8539.3,
09/30/2009,8528.7,0.0,,0.0,67.3,67.3,0.0,,76.0,0.0,0.0,53.3,22.7,696.3,,12.3,37.1,2679.0,81.3,839.6,2657.8,4261.3,-1603.5,0.0,5031.3,,,0.0,28.7,64.0,7689.1,,256.4,185.7,,,70.7,86.8,44.8,,,42.0,531.4,,,338.8,37.1,874.6,831.2,831.2,,,3426.1,,253.2,155.1,4257.3,5131.9,0.0,443.3,,0.0,2950.3,-51.9,3341.7,55.1,3396.8,8528.7,
12/31/2009,9018.6,11.5,11.5,0.0,158.8,119.5,39.3,,62.8,0.0,0.0,42.9,19.9,718.9,0.0,14.3,3.3,2824.2,138.9,952.0,2713.6,4338.9,-1625.3,0.0,5353.0,9.8,9.8,0.0,28.1,48.6,8066.6,,177.8,,,8.2,169.6,221.9,221.9,0.0,0.0,0.0,669.3,0.0,0.0,377.7,85.1,1069.0,831.2,831.2,0.0,0.0,3561.3,0.0,206.9,152.5,4392.5,5461.5,0.0,454.8,,0.0,3077.7,-30.3,3502.2,54.9,3557.1,9018.6,
03/31/2010,9327.7,0.0,0.0,0.0,180.7,127.7,53.0,57.6,33.0,0.0,0.0,11.6,21.4,743.3,,14.3,,2749.6,44.4,1014.6,2722.2,4379.5,-1657.3,0.0,5590.9,,,,28.3,57.7,8313.1,,207.4,207.4,,,,162.4,162.4,,,0.0,761.8,,,379.3,10.6,1131.6,831.2,831.2,,,3485.2,,210.6,145.7,4316.4,5448.0,0.0,462.5,,0.0,3205.2,157.7,3825.4,54.3,3879.7,9327.7,
06/30/2010,3077.3,0.0,,0.0,82.8,82.8,0.0,15.3,40.5,0.0,0.0,20.7,19.8,84.4,,14.3,,,70.1,223.0,2766.5,4456.1,-1689.6,0.0,87.8,,,0.0,28.2,59.6,2854.3,,198.3,198.3,,,,450.8,350.8,,,100.0,7.2,,,396.4,7.2,656.3,731.1,731.1,,,719.1,,179.2,143.5,1450.2,2106.5,0.0,474.5,,0.0,597.7,-101.4,970.8,,970.8,3077.3,
09/30/2010,3167.1,0.0,0.0,0.0,56.3,56.3,0.0,,72.6,0.0,0.0,53.9,18.7,144.0,,14.3,22.7,,22.4,272.9,2805.9,4531.9,-1726.0,0.0,88.3,,,,28.2,60.1,2894.2,,187.0,187.0,,,,582.4,400.4,,,182.0,6.0,,,418.9,6.0,775.4,649.1,649.1,,,768.2,,201.4,147.9,1417.3,2192.7,0.0,482.2,,0.0,617.1,-124.9,974.4,,974.4,3167.1,
12/31/2010,3373.6,21.8,21.8,0.0,122.1,122.1,0.0,,62.7,0.0,0.0,43.7,19.0,193.0,0.0,11.8,37.1,0.0,144.1,399.6,2884.6,4642.8,-1758.2,0.0,89.4,9.8,9.8,0.0,27.9,51.7,2974.0,,169.0,160.5,0.0,8.5,0.0,424.0,242.0,,,182.0,62.1,0.0,0.0,474.7,59.1,655.1,898.5,898.5,,,783.9,0.0,169.5,139.7,1682.4,2337.5,0.0,493.0,,0.0,647.1,-104.0,1036.1,0.0,1036.1,3373.6,
03/31/2011,3267.5,0.0,0.0,0.0,132.3,132.3,0.0,,32.5,0.0,0.0,11.3,21.2,117.2,,14.8,,,102.4,282.0,2897.8,4694.4,-1796.6,,87.7,,,,27.8,59.9,2985.5,,165.1,165.1,,,,268.0,86.0,,,182.0,40.1,,,509.0,38.5,473.2,898.5,898.5,,,806.1,,149.3,147.8,1704.6,2177.8,,503.7,,0.0,690.0,-104.0,1089.7,,1089.7,3267.5,
06/30/2011,3221.4,0.0,0.0,0.0,85.1,85.1,,,40.2,0.0,0.0,18.7,21.5,72.0,,14.8,,0.0,57.2,197.3,2934.3,4759.8,-1825.5,,89.8,,,,27.4,62.4,3024.1,,136.0,136.0,,,,223.5,141.5,,,82.0,24.8,,,536.5,24.8,384.3,901.8,901.8,,,829.2,,149.5,143.2,1731.0,2115.3,,506.4,,0.0,703.2,-103.5,1106.1,,1106.1,3221.4,
09/30/2011,3328.4,0.0,0.0,0.0,74.8,74.8,0.0,,74.0,0.0,0.0,49.6,24.4,71.4,0.0,14.4,,,57.0,220.2,3011.0,4869.4,-1858.4,0.0,97.2,,,,27.6,69.6,3108.2,,206.8,,,,206.8,312.6,287.6,,,25.0,3.2,,,548.5,3.2,522.6,881.4,881.4,,,830.4,,148.2,133.7,1711.8,2234.4,,508.6,,0.0,712.2,-126.8,1094.0,0.0,1094.0,3328.4,
12/31/2011,3532.8,11.6,11.6,0.0,123.9,123.9,0.0,,66.0,0.0,0.0,40.3,25.7,133.9,,16.1,0.0,,117.8,335.4,3098.4,4984.1,-1885.7,0.0,99.0,9.8,9.8,0.0,27.3,61.9,3197.4,,186.4,,,10.7,175.7,310.5,219.0,0.0,0.0,91.5,71.9,0.0,,500.2,71.9,568.8,993.0,993.0,0.0,0.0,937.5,0.0,309.7,127.6,1930.5,2499.3,0.0,514.7,,0.0,744.9,-226.1,1033.5,0.0,1033.5,3532.8,
03/31/2012,3539.8,8.1,8.1,0.0,129.8,129.8,0.0,0.0,44.9,0.0,0.0,13.0,31.9,91.4,,16.2,,,75.2,274.2,3175.1,5101.7,-1926.6,0.0,90.5,,,,27.0,63.5,3265.6,,180.4,180.4,,,,261.4,129.0,,,132.4,62.4,,,540.0,62.4,504.2,992.2,992.2,,,962.4,,290.4,132.0,1954.6,2458.8,0.0,516.0,,0.0,791.1,-226.1,1081.0,0.0,1081.0,3539.8,
06/30/2012,3497.4,0.0,0.0,0.0,73.1,73.1,,0.0,59.3,0.0,0.0,29.8,29.5,63.5,,16.2,,0.0,47.3,195.9,3210.8,5170.1,-1959.3,0.0,90.7,,,,27.1,63.6,3301.5,,164.5,,,,164.5,334.0,201.8,,,132.2,5.1,,,561.0,5.1,503.6,991.6,991.6,,,958.4,,266.2,131.2,1950.0,2453.6,0.0,468.3,,0.0,801.5,-226.0,1043.8,0.0,1043.8,3497.4,
09/30/2012,3582.4,0.0,0.0,0.0,60.0,60.0,0.0,,87.8,0.0,0.0,62.1,25.7,80.4,0.0,6.5,,,73.9,228.2,3261.2,5244.4,-1983.2,0.0,93.0,,,,26.8,66.2,3354.2,,215.6,,,,215.6,377.6,268.4,,,109.2,4.3,,,563.5,4.3,597.5,988.9,988.9,,,946.4,,246.9,136.0,1935.3,2532.8,0.0,457.8,,0.0,805.5,-213.7,1049.6,0.0,1049.6,3582.4,
12/31/2012,3803.3,16.8,16.8,0.0,103.6,103.6,0.0,,63.5,0.0,0.0,39.0,24.5,161.8,,13.0,10.7,,138.1,345.7,3363.2,5333.3,-1970.1,0.0,94.4,9.8,9.8,0.0,26.5,58.1,3457.6,,177.0,,,9.5,167.5,305.7,263.0,0.7,0.7,42.0,64.0,0.0,,603.4,64.0,546.7,1138.2,1098.9,39.3,39.3,1082.8,0.0,303.7,175.7,2221.0,2767.7,0.0,442.4,,0.0,839.5,-246.3,1035.6,0.0,1035.6,3803.3,
03/31/2013,3776.7,7.2,7.2,0.0,141.2,141.2,0.0,,39.8,0.0,0.0,9.8,30.0,105.8,,17.2,,,88.6,294.0,3388.4,5399.4,-2011.0,0.0,94.3,,,,26.1,68.2,3482.7,,222.8,222.8,,,,204.8,202.0,,,2.8,36.8,,,636.1,36.8,464.4,1137.6,1137.6,,,1088.6,,271.3,181.2,2226.2,2690.6,0.0,444.8,,0.0,882.6,-241.3,1086.1,0.0,1086.1,3776.7,
06/30/2013,3706.9,0.0,0.0,0.0,86.5,86.5,0.0,0.0,45.5,0.0,0.0,19.5,26.0,75.4,,17.2,,0.0,58.2,207.4,3403.7,5492.7,-2089.0,0.0,95.8,,,,25.9,69.9,3499.5,,186.5,186.5,,,,209.3,206.5,,,2.8,8.0,,,667.4,8.0,403.8,1136.9,1136.9,,,1064.5,,264.9,132.2,2201.4,2605.2,0.0,447.7,,0.0,890.4,-236.4,1101.7,0.0,1101.7,3706.9,
09/30/2013,3810.2,0.0,0.0,0.0,58.0,58.0,0.0,,83.4,0.0,0.0,59.4,24.0,75.8,,8.8,,,67.0,217.2,3495.0,5583.8,-2088.8,0.0,98.0,,,,25.8,72.2,3593.0,,211.6,211.6,,,,357.4,356.6,,,0.8,1.8,,,645.9,1.8,570.8,1136.1,1136.1,,,1044.7,,257.3,141.5,2180.8,2751.6,0.0,449.7,,0.0,839.6,-230.7,1058.6,0.0,1058.6,3810.2,
12/31/2013,4054.3,16.0,16.0,0.0,119.3,119.3,0.0,,63.7,0.0,0.0,40.0,23.7,152.9,,9.7,4.5,,138.7,351.9,3603.0,5674.7,-2071.7,0.0,99.4,9.8,9.8,0.0,25.6,64.0,3702.4,,210.3,,,10.2,200.1,276.9,276.0,0.9,0.9,0.0,68.6,0.0,,707.2,68.2,555.8,1285.5,1247.1,38.4,38.4,1014.2,0.0,113.2,193.8,2299.7,2855.5,0.0,464.5,,0.0,876.1,-141.8,1198.8,0.0,1198.8,4054.3,
03/31/2014,3974.4,5.6,5.6,0.0,130.6,130.6,0.0,,31.9,0.0,0.0,6.9,25.0,108.1,,14.5,0.0,0.0,93.6,276.2,3601.9,5723.5,-2121.6,,96.3,,,,25.2,71.1,3698.2,,229.9,229.9,,,,157.9,157.0,,,0.9,17.2,0.0,,712.6,17.2,405.0,1284.7,1284.7,,,1028.5,,108.5,207.4,2313.2,2718.2,0.0,465.7,,0.0,929.6,-139.1,1256.2,0.0,1256.2,3974.4,
06/30/2014,3951.2,0.0,0.0,0.0,72.5,72.5,0.0,0.0,54.2,0.0,0.0,29.6,24.6,98.5,,14.5,,0.0,84.0,225.2,3631.5,5789.9,-2158.4,0.0,94.5,,,,25.0,69.5,3726.0,,208.5,208.5,,,,178.8,177.9,,,0.9,13.6,,,711.0,13.6,400.9,1284.0,1284.0,,,996.8,,78.5,207.3,2280.8,2681.7,0.0,469.4,,0.0,936.4,-136.3,1269.5,0.0,1269.5,3951.2,
09/30/2014,4037.9,7.3,7.3,0.0,57.3,57.3,0.0,,94.5,0.0,0.0,69.3,25.2,118.0,,14.7,,,103.3,277.1,3667.1,5852.3,-2185.2,0.0,93.7,,,,24.9,68.8,3760.8,,225.4,225.4,,,,235.0,234.0,,,1.0,11.0,,,718.5,11.0,471.4,1283.3,1283.3,,,1003.9,,73.3,212.1,2287.2,2758.6,0.0,471.5,,0.0,941.6,-133.8,1279.3,0.0,1279.3,4037.9,
12/31/2014,4243.9,32.0,32.0,0.0,89.6,89.6,0.0,,74.1,0.0,0.0,43.7,30.4,213.0,,15.7,28.5,,168.8,408.7,3735.5,5961.5,-2226.0,0.0,99.7,9.8,9.8,0.0,24.7,65.2,3835.2,,170.0,116.0,,11.7,42.3,373.1,347.0,1.0,1.0,25.1,78.3,0.0,,709.8,68.4,621.4,1257.5,1220.1,37.4,37.4,1118.8,0.0,185.7,223.3,2376.3,2997.7,0.0,476.8,,0.0,970.7,-201.3,1246.2,0.0,1246.2,4243.9,
03/31/2015,4084.7,4.8,4.8,0.0,104.5,104.5,0.0,,41.1,0.0,0.0,12.4,28.7,93.2,,,,,93.2,243.6,3755.9,6033.1,-2277.2,0.0,85.2,,,,24.5,60.7,3841.1,,200.5,200.5,,,,491.4,214.0,,,277.4,5.2,,,708.4,5.2,697.1,992.5,992.5,,,1096.8,,155.7,232.7,2089.3,2786.4,0.0,477.6,,0.0,1018.2,-197.5,1298.3,0.0,1298.3,4084.7,
06/30/2015,4084.9,0.0,0.0,0.0,53.3,53.3,0.0,0.0,61.3,0.0,0.0,30.6,30.7,87.2,,8.3,,0.0,78.9,201.8,3784.7,6057.2,-2272.5,0.0,98.4,,,,24.3,74.1,3883.1,,201.0,201.0,,,,507.8,230.5,,,277.3,2.6,,,715.6,2.6,711.4,1004.8,1004.8,,,1059.9,,125.1,219.2,2064.7,2776.1,0.0,480.8,,0.0,1021.8,-193.8,1308.8,0.0,1308.8,4084.9,
09/30/2015,4187.4,0.0,0.0,0.0,62.3,62.3,0.0,,104.7,0.0,0.0,75.1,29.6,109.3,,0.0,,,109.3,276.3,3816.0,6129.9,-2313.9,0.0,95.1,,,,24.5,70.6,3911.1,,225.9,225.9,,,,584.6,307.8,,,276.8,6.1,,,730.9,3.3,816.6,1004.4,1004.4,,,1073.1,,119.3,222.9,2077.5,2894.1,0.0,465.4,,0.0,1017.3,-189.4,1293.3,0.0,1293.3,4187.4,
12/31/2015,4377.8,25.0,25.0,0.0,106.7,106.7,0.0,,73.5,0.0,0.0,45.1,28.4,234.9,,14.9,61.3,,158.7,440.1,3848.7,6182.0,-2333.3,0.0,89.0,9.8,9.8,0.0,23.9,55.3,3937.7,,164.4,113.7,,11.6,39.1,709.0,457.6,1.2,1.2,250.2,66.8,0.0,,779.5,58.3,940.2,1004.1,968.1,36.0,36.0,1118.4,0.0,123.0,215.9,2122.5,3062.7,0.0,469.0,,0.0,1031.4,-185.3,1315.1,0.0,1315.1,4377.8,
03/31/2016,4179.2,0.4,0.4,0.0,107.1,107.1,0.0,,39.7,0.0,0.0,9.6,30.1,87.4,,,,,87.4,234.6,3860.5,6240.9,-2380.4,0.0,84.1,,,,23.7,60.4,3944.6,,177.2,177.2,,,,459.7,458.5,,,1.2,63.6,,,776.0,63.6,700.5,992.7,992.7,,,1125.3,,117.3,232.0,2118.0,2818.5,0.0,472.4,,0.0,1071.2,-182.9,1360.7,0.0,1360.7,4179.2,
06/30/2016,4140.6,0.0,0.0,0.0,56.6,56.6,0.0,0.0,54.0,0.0,0.0,26.2,27.8,52.0,,,,0.0,52.0,162.6,3889.2,6313.4,-2424.2,0.0,88.8,,,,23.5,65.3,3978.0,,159.7,159.7,,,,464.3,463.0,,,1.3,34.2,,,783.7,34.2,658.2,997.9,997.9,,,1124.2,,108.7,231.8,2122.1,2780.3,0.0,475.6,,0.0,1065.5,-180.8,1360.3,0.0,1360.3,4140.6,
