Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
10/31/1992,,1661.696615,1871.365516,1478.747501,1.6619,,18.714199,27.25,1872.973214,
01/30/1993,,1695.037118,1871.365516,1578.732847,1.508961,,16.965813,24.75,1743.746277,
05/01/1993,,1713.827746,1841.646461,1494.59372,1.413469,,15.877713,22.625,1666.731222,
07/31/1993,,1608.685574,1742.653721,1537.662974,1.308368,,14.39037,20.875,1568.881355,
10/30/1993,,1717.874591,1829.674707,1558.387482,1.50649,,15.965326,24.75,1832.372486,
01/29/1994,,1897.929746,1979.962001,1740.893486,1.575921,,16.217224,27.5,1955.926999,
04/30/1994,,2021.808166,2218.839994,1903.729501,1.738685,,17.366843,30.5,2224.970501,
07/30/1994,,2269.052009,2408.531502,2165.477244,1.708526,,16.55336,30.125,2256.852098,
10/29/1994,,2464.828252,2668.48696,2214.573507,1.953409,,18.729142,36.0,2672.554923,
01/28/1995,,2414.811998,2676.152085,2227.158437,1.738742,,16.427175,31.875,2446.384207,
04/29/1995,,2410.732799,2620.839423,2014.178692,1.40911,,13.46923,25.875,2015.724126,
07/29/1995,,2151.269522,2371.686124,2048.938982,1.519487,,14.471526,28.375,2235.069364,
10/28/1995,,2116.019769,2266.069863,1909.564116,1.271497,,12.259324,23.125,1932.032793,
02/03/1996,66.742917,2092.048399,2288.797301,1853.490872,1.405545,,14.055449,28.625,2240.9165,
05/04/1996,,2434.946516,2619.86055,2201.05004,1.531911,,15.363351,33.0,2545.645981,
08/03/1996,,2541.421732,2688.046484,2273.359108,1.396169,,13.878859,30.875,2411.993029,
11/02/1996,,2650.500042,2849.633032,2395.47575,1.504999,,14.804588,34.625,2700.889807,
02/01/1997,,2599.166135,2894.834992,2316.319439,1.386909,,13.554345,32.0,2536.017976,
05/03/1997,,2535.809853,2699.012634,2386.110368,1.430091,,14.100089,32.375,2701.732122,
08/02/1997,,2725.845962,2891.34112,2580.66451,1.437246,,14.627019,33.5,2805.257521,
11/01/1997,,2424.746264,2872.271026,2234.270514,1.171428,,12.453437,25.1875,2341.183831,
01/31/1998,,2282.37218,2395.99121,2079.349007,1.013101,,18.974554,22.0,2083.463014,
05/02/1998,,2196.313079,2381.859892,2047.655387,1.032909,,23.744226,21.4375,2222.269619,
08/01/1998,,2148.458681,2351.056046,1885.333756,0.839046,,24.118518,17.25,1885.730485,
10/31/1998,,1765.208976,1897.291569,1610.601609,0.716954,,44.693636,15.625,1676.145523,
01/30/1999,,1630.123588,1763.524029,1500.357277,0.675398,,29.963232,15.75,1620.082005,
05/01/1999,6.008989,1727.960584,1937.996233,1567.042485,0.636626,,27.819459,14.375,1536.051491,
07/31/1999,5.821013,1827.548204,2043.699032,1572.794509,0.652006,,26.680687,16.625,1573.226776,
10/30/1999,4.496779,1463.900896,1588.548259,1308.427277,0.5672,,16.845071,12.5,1362.850516,
01/29/2000,4.965728,1197.697659,1381.582004,1101.695888,0.476837,,12.121434,7.375,1141.802732,
04/29/2000,5.835128,1092.657154,1144.714679,1052.355115,0.456742,,13.007836,6.3125,1101.217391,
07/29/2000,,1112.678371,1190.617224,1071.269982,0.450848,,18.288582,5.75,1086.323501,
10/28/2000,,1060.607238,1119.284093,1009.702322,0.428544,,,4.5625,1039.673062,
02/03/2001,,1025.6153,1069.697647,979.623787,0.438931,14.893369,,4.8,1061.539774,
05/05/2001,9.035364,1097.359212,1173.252972,1032.683219,0.438649,13.605529,,5.55,1033.122232,
08/04/2001,6.569081,1257.355649,1440.176158,1038.028808,0.598761,16.102056,,13.35,1373.811351,
11/03/2001,4.156108,1270.423068,1338.893472,1113.592599,0.578506,6.721278,12.434331,12.35,1286.331581,
02/02/2002,5.750293,1439.750838,1566.595797,1235.766813,0.692686,8.006927,14.50897,16.04,1513.213059,
05/04/2002,8.663501,1480.988584,1680.374825,1368.035759,0.72694,8.287449,14.589751,19.06,1593.419632,
08/03/2002,4.739404,1419.648677,1615.418051,1182.730804,0.543944,5.524497,10.370782,11.48,1188.253088,
11/02/2002,7.722264,1250.42128,1376.388922,1057.056654,0.57201,5.575983,10.121171,12.21,1235.147226,
02/01/2003,4.192188,1193.383239,1247.521877,1121.453622,0.545894,5.393649,10.189828,10.41,1145.163431,
05/03/2003,3.496538,1021.983931,1121.969246,915.719643,0.483386,5.6411,12.661854,8.6,990.802785,
08/02/2003,4.728524,1179.551485,1348.042892,1011.505052,0.644391,10.786628,47.082267,15.5,1314.631115,
11/01/2003,6.884115,1345.43632,1510.252049,1215.840828,0.737705,13.381603,73.026726,19.23,1513.405797,
01/31/2004,7.68641,1626.027016,1749.404014,1485.04149,0.785233,15.160463,123.655158,22.04,1675.898239,
05/01/2004,12.930512,1856.015672,2153.157804,1586.695406,0.913371,13.709983,40.046067,27.47,1999.820408,
07/31/2004,,1749.102111,1949.169731,1537.532445,0.720246,8.545422,17.186624,20.7,1603.907302,
10/30/2004,,1227.687648,1537.370098,1053.500004,0.544803,6.960995,14.738166,14.22,1224.933194,
01/29/2005,,1316.589205,1383.080263,1255.964972,0.588785,7.777021,17.008293,16.5,1338.24649,
04/30/2005,,1365.605739,1439.382023,1203.818336,0.530422,8.4213,25.287767,14.18,1204.582798,
07/30/2005,,1183.778246,1255.782194,1126.978162,0.607107,12.643871,51.250939,13.59,1369.015135,
10/29/2005,,1158.607907,1236.012134,1101.176163,0.551837,14.381115,2717.933035,13.65,1236.660843,
01/28/2006,,1281.60119,1397.259855,1185.15475,0.624985,20.296523,,15.84,1397.88244,
04/29/2006,,1359.47536,1421.094435,1311.672048,0.59954,17.899438,,14.87,1335.996184,
07/29/2006,,1220.319514,1331.910425,1061.65671,0.47642,14.884072,,10.89,1062.186948,
10/28/2006,115.755139,1163.890618,1275.295916,993.298562,0.570786,16.170014,,14.19,1275.797956,
02/03/2007,20.126164,1281.096691,1387.491369,1194.37223,0.609516,9.593639,24.499346,16.01,1380.121685,
05/05/2007,84.332486,1468.025941,1632.355446,1332.009079,0.700816,10.480923,25.156056,19.06,1575.398015,
08/04/2007,,1639.332444,1793.229962,1346.710663,0.623916,8.592985,18.744611,15.97,1386.01404,
11/03/2007,278.627692,1305.847123,1439.239303,1243.387014,0.612029,10.634034,33.753459,15.19,1346.087935,
02/02/2008,56.207132,1122.213126,1293.145136,978.734877,0.460042,15.985782,,11.64,983.60516,
05/03/2008,25.501997,921.931958,1016.219793,724.338702,0.345523,12.310732,,9.04,724.400431,
08/02/2008,,701.979279,792.942161,605.434491,0.33677,14.066099,,7.53,688.521502,
11/01/2008,,621.303679,769.081347,449.623362,0.280854,7.490632,71.198406,4.82,556.059549,
01/31/2009,,490.449886,552.900614,435.489521,0.254081,9.23725,,2.89,489.814428,
05/02/2009,,576.501827,775.190097,477.938721,0.361791,12.178136,,7.05,696.893841,
08/01/2009,,766.269031,874.935786,621.572927,0.432802,13.052902,209.466583,9.93,828.859269,
10/31/2009,34.576146,786.879907,841.100032,725.57531,0.387325,9.523953,39.112253,8.77,745.049312,
01/30/2010,9.931847,716.550608,751.736559,683.717312,0.369157,5.52901,12.36326,8.35,705.435274,
05/01/2010,8.427138,808.682924,962.372161,696.696395,0.45552,6.601858,14.250616,12.53,876.640908,
07/31/2010,48.185963,758.518195,912.048706,632.668391,0.370139,5.193261,10.773528,9.6,718.228046,
10/30/2010,16.324235,743.252488,835.825468,686.083203,0.413981,5.646233,11.335048,11.69,813.119648,
01/29/2011,15.646623,884.202952,959.723515,804.395435,0.473238,6.529575,11.396236,13.98,941.101131,
04/30/2011,34.173477,893.358114,976.445524,759.008173,0.460275,6.275783,11.063015,13.7,916.935884,
07/30/2011,15.36334,834.62229,942.945592,740.730845,0.397996,5.496874,9.878083,10.75,799.927157,
10/29/2011,18.078428,758.929972,862.094191,675.618194,0.400701,5.464636,9.803925,11.4,815.706173,
01/28/2012,,802.697547,873.744048,753.011451,0.423596,6.596907,13.331853,12.08,874.142926,
04/28/2012,177.775162,1027.494177,1051.940011,983.668291,0.474695,8.393513,20.866676,14.94,984.844497,
07/28/2012,12.609501,730.322922,983.140677,638.087466,0.307739,5.58686,15.380429,9.35,639.410579,
10/27/2012,11.794821,660.576124,704.078994,606.905022,0.309941,6.169072,22.846508,9.77,640.090612,
02/02/2013,17.228173,666.665315,725.454895,623.722769,0.347117,8.022911,62.283593,11.01,725.72843,
05/04/2013,141.680465,746.711197,785.458911,687.998128,0.369548,8.876826,107.410454,11.91,776.899815,
08/03/2013,,785.559638,822.418559,735.942088,0.390518,9.164123,94.824241,12.94,821.746872,
11/02/2013,,785.841198,827.025127,719.758137,0.39189,8.754072,65.805916,12.82,823.626839,
02/01/2014,113.512553,816.498023,878.620341,746.803749,0.388691,7.74386,36.026872,11.94,803.255138,
05/03/2014,94.238436,811.270964,873.740674,709.497354,0.349182,6.95974,29.110892,10.44,722.53233,
08/02/2014,,736.847722,780.141062,691.607639,0.358948,8.437778,71.732943,10.48,742.077296,
11/01/2014,,714.688384,797.035062,633.90942,0.338694,8.767379,214.696483,9.53,703.775072,
01/31/2015,,695.836242,732.804215,626.024287,0.300557,10.655102,,8.43,626.541287,
05/02/2015,,665.60399,708.960923,621.208611,0.311793,8.821028,,9.24,651.035974,
08/01/2015,22.438216,753.044774,827.171045,642.743549,0.369713,9.731978,139.725282,11.85,772.261636,
10/31/2015,15.634652,787.242659,941.846144,685.235332,0.450566,11.779308,99.903054,15.04,936.890836,
