Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,1264.107056,67.799004,67.799004,0.0,156.820007,,,266.019989,98.894997,19.855,147.270004,0.0,76.622002,,,,,,567.260986,435.739014,1071.005981,-635.267029,70.487,,,190.619995,8.265,6.406,1.859,,,182.354995,696.846008,,103.18,103.18,,,,0.288,,,,,136.442995,,,136.442995,239.910995,356.450989,,,,380.040009,,,,380.040009,736.490997,976.401993,0.0,786.174011,,,-434.441986,16.023001,-166.841024,200.914001,86.791,287.705002,1264.106995,
03/31/2004,1233.607,115.914,111.647,4.267,184.091,184.091,,227.53,67.22,18.135,142.175,,45.297,,,,,,572.832,418.105,1047.573,-629.468,59.451,,,183.219,6.406,6.406,0.0,,127.211,49.602,660.775,,66.779,66.779,,,,0.279,,,,,137.166,,,137.166,204.224,377.531,,,,361.833,,,,361.833,739.364,943.588,,786.174,,,-426.778,18.371,-174.276,203.491,86.528,290.019,1233.607,
06/30/2004,1390.14,115.756,115.756,0.0,202.956,,,209.816,71.079,17.078,121.659,0.0,36.981,,,,,,565.509,413.958,1054.149,-640.191,53.579,,,357.094,8.079,6.406,1.673,,120.711,228.304,824.631,,71.181,71.181,,,,0.148,,,,,151.356,,,151.356,222.685,346.682,,,,233.502,,,,233.502,580.184,802.869,0.0,786.174,,,-426.088,197.415,-181.082,376.419,210.852,587.271,1390.14,
09/30/2004,588.699,60.773,51.542,9.231,28.806,28.806,,26.594,7.259,10.757,8.578,0.0,19.124,,,,,,135.297,74.229,174.571,-100.342,70.877,,,308.296,51.371,51.371,0.0,,202.321,54.604,453.402,,13.232,13.232,,,,0.038,,,,,77.867,,,77.867,91.137,0.091,,,,127.542,,,,127.542,127.633,218.77,0.0,475.72,,,0.0,0.0,-166.434,309.286,60.643,369.929,588.699,
12/31/2004,551.642029,99.184998,99.184998,0.0,24.302,24.302,,28.781,8.258,10.827,9.696,0.0,33.904999,,,,,,186.173004,75.218002,161.707993,-86.489998,75.792999,,,214.457993,20.771999,20.771999,0.0,,,193.685993,365.468994,,14.649,14.649,,,,0.042,0.042,0.0,0.0,,67.598001,,,67.598001,82.289001,0.085,0.085,0.0,0.0,177.218994,,,,177.218994,177.303994,259.592996,0.0,375.798004,,,0.0,0.0,-142.153,233.645004,58.403999,292.049004,551.641999,
03/31/2005,568.000977,137.342003,127.426003,9.916,24.063,24.063,,20.837999,4.848,9.776,6.214,,11.333,,,,,,193.576004,69.629997,144.255997,-74.625999,92.568001,,,212.227005,22.427999,19.386999,3.041,,,189.799006,374.425003,,11.257,11.257,,,,0.042,,,,,67.917003,,,67.917003,79.216003,0.075,,,,117.017998,,,,117.017998,117.092998,196.309001,,426.22699,,,,17.575001,-130.938999,312.862991,58.828999,371.69199,568.000991,
06/30/2005,538.249,112.728,101.19,11.538,23.323,23.323,,19.945,4.356,9.56,6.029,,13.519,,,,,,169.515,68.844,145.355,-76.511,82.437,,,217.453,21.02,21.02,0.0,,,196.433,368.734,,12.498,12.498,,,,0.041,,,,,45.473,,,45.473,58.012,0.064,,,,120.809,,,,120.809,120.873,178.885,0.0,431.907,,,,15.402,-137.219,310.09,49.274,359.364,538.249,
09/30/2005,518.239014,92.530997,83.102997,9.428,24.264,24.264,,22.711,7.6,9.942,5.169,,13.557,,,,,,153.063004,69.989998,150.438004,-80.447998,84.670998,,,210.514999,26.191999,26.191999,0.0,,,184.323,365.175995,,11.819,11.819,,,,0.161,,,,,51.771999,,,51.771999,63.751999,1.469,,,,171.315994,,,,171.315994,172.784994,236.536993,0.0,375.700012,,,,0.0,-141.143005,234.557007,47.145,281.702007,518.239,
12/31/2005,485.617,86.177,76.912,9.265,23.392,23.392,,22.538,6.801,9.116,6.621,0.0,17.055,,,,,,149.162,68.904,149.444,-80.54,87.12,,,180.431,27.24,27.24,0.0,,,153.191,336.455,,11.079,11.079,,,,0.171,0.171,0.0,0.0,,44.742,,,44.742,55.992,1.425,1.425,0.0,0.0,162.297,,,,162.297,163.722,219.714,0.0,369.356,,,0.0,,-149.083,220.273,45.63,265.903,485.617,
03/31/2006,475.372009,68.087997,68.087997,0.0,25.507,25.507,,22.004999,6.423,9.876,5.706,0.0,25.009001,,,,,,140.608994,69.009003,154.251007,-85.241997,83.351997,,,182.401993,27.417999,27.417999,0.0,,,154.983994,334.762993,,9.817,9.817,,,,0.052,,,,,41.283,,,41.283,51.152,0.041,,,,160.238007,,,,160.238007,160.279007,211.431007,0.0,369.312012,,,0.0,0.423,-151.372005,218.363007,45.577999,263.941006,475.372013,
06/30/2006,511.40799,60.427999,51.23,9.198,24.222,24.222,,23.483,8.439,9.642,5.402,0.0,19.945999,,,,,,128.078995,71.939003,161.384995,-89.445999,115.610001,,,195.779999,32.327,32.327,0.0,,,163.452999,383.329002,,7.959,7.959,,,,0.054,,,,,40.064,,,40.064,48.077,0.029,,,,177.427002,,,,177.427002,177.456002,225.533002,0.0,366.632996,,,0.0,,-126.07,240.562996,45.312,285.874996,511.407998,
09/30/2006,507.321991,57.388,48.132999,9.255,24.537001,24.537001,,23.631001,6.268,9.26,8.103,0.0,21.841999,,,,,,127.398003,72.931999,163.904007,-90.972,109.487999,,,197.503998,32.541,32.541,0.0,,,164.962997,379.923996,,10.344,10.344,,,,0.037,,,,,40.012002,,,40.012002,50.393002,0.017,,,,177.462997,,,,177.462997,177.479997,227.872999,0.0,363.703003,,,0.0,,-129.977005,233.725998,45.723,279.448997,507.321996,
12/31/2006,529.344,62.731,52.742,9.989,21.923,21.923,,21.733,5.892,8.744,7.097,0.0,14.678,,,,,,121.065,70.655,162.018,-91.363,122.344,122.344,,215.28,32.969,32.969,0.0,,160.527,21.784,408.279,,8.944,8.944,,,,0.0,,,,,37.651,,,37.651,46.595,0.0,,,,188.821,,,,188.821,188.821,235.416,0.0,369.545,,,0.0,1.826,-122.859,248.512,45.416,293.928,529.344,
03/31/2007,546.888,57.914,50.403,7.511,24.871,24.871,,23.701,6.198,9.825,7.678,0.0,11.563,,,,,,118.049004,68.838997,162.186996,-93.348,142.858994,,,217.141006,32.933998,32.933998,0.0,,,184.207008,428.838997,,7.62,7.62,,,,0.0,,,,,48.72,,,48.72,56.34,0.0,,,,182.470001,,,,182.470001,182.470001,238.810001,0.0,369.545013,,,0.0,1.422,-108.695003,262.272011,45.806,308.078011,546.888012,
06/30/2007,545.79303,46.933001,40.582001,6.351,23.105,23.105,,25.525999,7.33,10.471,7.725,0.0,11.51,,,,,,107.073997,73.379997,173.085007,-99.705002,148.505997,,,216.832993,32.812,32.812,0.0,,,184.020992,438.718987,,9.314,9.314,,,,0.0,,,,,46.111999,,,46.111999,55.425999,0.0,,,,181.190002,,,,181.190002,181.190002,236.616001,0.0,363.571991,,,0.0,-0.108,-100.888002,262.575989,46.601002,309.176991,545.792992,
09/30/2007,554.63501,65.304001,32.483002,32.820999,22.787001,22.787001,,26.646,8.048,10.583,8.015,0.0,12.725,,,,,,127.461998,75.902,181.179993,-105.278,160.473999,,,190.796997,40.915001,33.139999,7.775002,,,149.881996,427.172997,,10.436,10.436,,,,0.0,,,,,45.746999,,,45.746999,56.182999,0.0,,,,181.380005,,,,181.380005,181.380005,237.563004,0.0,357.497986,,,0.0,-16.135,-70.859003,270.503983,46.568001,317.071983,554.634987,
12/31/2007,524.760986,46.972,41.112,5.86,22.221001,22.221001,,24.277,6.341,9.783,8.153,0.0,14.231,,,,,,107.700996,73.233002,178.768997,-105.536003,113.392998,,,230.434006,54.719002,54.719002,0.0,,,175.715004,417.060005,,8.769,8.769,,,,0.0,,,,,39.187001,,,39.187001,47.956001,49.73,,,,166.246994,,,,166.246994,215.976994,263.932995,0.0,351.411011,,,,-6.525,-98.423997,246.462013,14.366,260.828013,524.761008,
03/31/2008,537.262,41.944,36.49,5.454,21.491,21.491,,25.052,7.633,8.848,8.571,,13.379,,,,,,101.866,72.819,178.231,-105.412,131.956,131.956,,230.621,54.85,54.85,0.0,,146.103,29.668,435.396,,8.23,8.23,,,,0.0,,,,,37.701,,,37.701,45.931,49.48,,,,172.636,,,,172.636,222.116,268.047,,345.344,,,,-6.815,-83.329,255.2,14.015,269.215,537.262,
06/30/2008,552.66803,36.352001,30.849001,5.503,21.677999,21.677999,,25.910999,9.156,9.204,7.551,0.0,18.417999,,,,,,102.359001,72.706001,179.216003,-106.510002,148.598007,,,229.005005,54.749001,54.749001,0.0,,,174.256004,450.309013,,10.167,10.167,,,,0.0,,,,,38.095001,,,38.095001,48.262001,49.23,,,,177.582001,,,,177.582001,226.812,275.074001,0.0,343.040009,,,0.0,-6.525,-72.516,263.999008,13.595,277.594008,552.66801,
09/30/2008,471.110992,24.845,19.313,5.532,22.311001,22.311001,,25.441,8.477,9.061,7.903,0.0,18.153,,,,,,90.75,71.036003,174.755005,-103.719002,101.197998,,,208.126999,44.374001,44.374001,0.0,,,163.752998,380.361,,10.019,10.019,,,,0.0,,,,,37.252999,,,37.252999,47.271999,42.23,,,,154.070007,,,,154.070007,196.300007,243.572006,0.0,336.964996,,,0.0,-13.27,-108.420002,215.274994,12.264,227.538994,471.111,
12/31/2008,419.536,21.984,16.45,5.534,25.513,25.513,,22.661,7.552,8.225,6.884,0.0,17.808,,,,,,87.966,68.282,164.907,-96.625,64.0,,,199.288,44.194,44.194,0.0,,,155.094,331.57,,6.802,6.802,,,,0.0,,,,,38.615,,,38.615,45.417,41.98,,,,131.909,,,,131.909,173.889,219.306,0.0,336.953,,,0.0,16.909,-165.498,188.364,11.866,200.23,419.536,
03/31/2009,381.212,19.951,14.627,5.324,18.347,18.347,0.0,20.88,7.364,7.213,6.303,0.0,14.203,1.255,,,,7.325,73.381,66.752,164.512,-97.76,52.869,52.869,,188.21,44.074,44.074,0.0,,122.875,21.261,307.831,,37.909,4.767,0.103,0.25,32.789,0.0,0.0,,,,0.0,,,0.0,37.909,41.73,41.73,,,126.35,38.896,20.375,45.362,21.717,168.08,205.989,0.0,335.997,6.075,329.922,0.0,,-172.291,163.706,11.517,175.223,381.212,
06/30/2009,372.409,25.416,20.09,5.326,16.748,16.748,0.0,18.797,6.471,6.937,5.389,0.0,14.038,,,,,8.539,74.999,66.12,167.562,-101.442,48.914,48.914,,182.376,44.223,44.223,0.0,,118.041,20.112,297.41,,41.225,5.778,1.447,0.227,33.773,0.0,0.0,,,,0.0,,,0.0,41.225,41.23,41.23,,,122.533,37.034,20.051,44.132,21.316,163.763,204.988,0.0,330.08,6.076,324.004,0.0,-2.144,-171.771,156.165,11.256,167.421,372.409,
09/30/2009,396.701,24.921,19.625,5.296,14.986,14.986,0.0,17.276,5.532,6.61,5.134,0.0,14.179,,,,,8.373,71.362,65.516,172.047,-106.531,71.964,71.964,,187.859,44.311,44.311,0.0,,122.769,20.779,325.339,,40.406,6.058,2.05,0.528,31.77,0.0,0.0,,,,0.0,,,0.0,40.406,42.23,42.23,,,130.975,37.205,19.71,52.821,21.239,173.205,213.611,0.0,324.98,6.076,318.904,0.0,,-153.142,171.838,11.252,183.09,396.701,
12/31/2009,402.991,29.78,24.555,5.225,14.165,14.165,0.0,16.266,4.83,6.151,5.285,0.0,16.433,,0.0,,,11.394,76.644,64.366,174.012,-109.646,85.073,85.073,,176.908,44.316,44.316,0.0,,112.766,19.826,326.347,,41.29,6.664,0.332,0.0,34.294,0.0,0.0,0.0,0.0,,0.583,0.0,0.0,0.583,41.873,42.54,42.54,0.0,0.0,132.92,37.518,20.54,55.75,19.112,175.46,217.333,0.0,318.015,6.076,311.939,0.0,0.0,-143.411,174.604,11.054,185.658,402.991,
03/31/2010,459.377,21.942,17.98,3.962,36.92,36.92,0.0,17.392,5.75,6.599,5.043,0.0,10.481,2.231,,,,3.377,86.735,63.506,176.619,-113.113,118.327,118.327,,190.809,45.661,44.401,1.26,,126.774,18.374,372.642,,56.727,8.142,0.082,0.442,48.061,0.0,0.0,,,,0.0,,,0.0,56.727,59.98,59.98,,,146.767,38.364,20.131,69.254,19.018,206.747,263.474,0.0,309.494,6.077,303.417,0.0,-2.295,-122.102,185.097,10.806,195.903,459.377,
06/30/2010,402.133,8.944,8.944,0.0,19.113,19.113,0.0,17.963,6.414,6.8,4.749,0.0,15.225,,,,,10.187,61.245,61.862,174.422,-112.56,84.61,84.61,,194.416,45.424,44.311,1.113,,130.615,18.377,340.888,,30.024,8.597,0.127,,21.3,3.3,0.0,,,3.3,0.0,,,0.0,33.324,64.73,64.73,,,134.11,36.916,19.751,58.381,19.062,198.84,232.164,0.0,305.547,6.078,299.469,0.0,,-146.325,159.222,10.747,169.969,402.133,
09/30/2010,459.924,12.798,12.746,0.052,18.359,18.359,0.0,18.033,6.425,6.765,4.843,0.0,13.526,,,,,8.486,62.716,60.773,175.133,-114.36,126.181,126.181,,210.254,45.435,44.461,0.974,,146.932,17.887,397.208,,30.464,6.618,0.533,0.74,22.573,9.95,0.0,,,9.95,0.0,,,0.0,40.414,64.48,64.48,,,148.781,32.984,19.515,77.603,18.679,213.261,253.675,0.0,305.547,6.078,299.469,0.0,5.416,-115.571,195.392,10.857,206.249,459.924,
12/31/2010,553.725,15.47,15.461,0.009,29.834,29.834,0.0,18.424,6.393,6.68,5.351,0.0,18.251,,0.0,,,10.527,81.979,60.548,178.169,-117.621,130.824,130.824,,280.374,45.659,44.819,0.84,,231.693,3.022,471.746,,33.817,9.179,0.909,0.0,23.729,10.0,0.0,0.0,0.0,10.0,1.417,0.0,0.0,1.417,45.234,64.53,64.53,0.0,0.0,180.106,32.194,14.009,115.206,18.697,244.636,289.87,0.0,305.547,6.078,299.469,0.0,56.229,-108.827,252.949,10.906,263.855,553.725,
03/31/2011,571.873,9.694,9.694,0.0,31.736,31.736,0.0,19.434,6.661,7.565,5.208,0.0,15.796,,,,,8.072,76.66,59.858,180.675,-120.817,153.263,153.263,,282.092,45.502,44.801,0.701,,233.537,3.053,495.213,,28.277,6.142,1.754,0.004,20.377,10.0,0.0,,,10.0,0.0,,,0.0,38.277,45.98,45.98,,,193.634,31.405,13.51,130.123,18.596,239.614,277.891,0.0,305.889,6.082,299.807,0.0,67.314,-90.484,282.719,11.263,293.982,571.873,
06/30/2011,709.178,7.004,7.004,0.0,34.729,34.729,0.0,20.656,8.041,7.222,5.393,0.0,16.626,,,,,9.019,79.015,58.982,180.693,-121.711,264.65,264.65,,306.531,45.489,44.913,0.576,,257.976,3.066,630.163,,33.074,7.693,1.791,0.004,23.586,11.0,0.0,,,11.0,0.0,,,0.0,44.074,45.73,45.73,,,240.106,36.392,12.971,172.184,18.559,285.836,329.91,0.0,306.102,6.082,300.02,0.0,78.15,-16.303,367.949,11.319,379.268,709.178,
09/30/2011,756.657,14.217,14.217,0.0,48.105,48.105,0.0,19.982,7.221,7.105,5.656,0.0,13.829,,,,,6.235,96.133,51.767,168.738,-116.971,281.235,281.235,,327.522,49.671,47.393,2.278,,270.543,7.308,660.524,,32.196,5.871,2.77,0.003,23.552,25.742,0.0,,,25.742,0.0,,,0.0,57.938,45.48,45.48,,,248.963,34.377,12.399,182.887,19.3,294.443,352.381,0.0,306.174,6.082,300.092,0.0,99.741,-12.623,393.292,10.984,404.276,756.657,
12/31/2011,761.242,11.652,11.652,0.0,14.946,14.946,0.0,19.578,6.757,7.437,5.384,0.0,12.128,,0.0,,,4.915,58.304,51.802,170.102,-118.3,311.419,311.419,,339.717,49.598,47.553,2.045,,281.257,8.862,702.938,,30.786,8.184,1.327,0.0,21.275,10.0,0.0,0.0,0.0,10.0,0.02,0.0,0.0,0.02,40.806,27.285,27.285,0.0,0.0,267.159,34.336,21.116,192.492,19.215,294.444,335.25,0.0,306.149,6.082,300.067,0.0,113.555,-4.724,414.98,11.012,425.992,761.242,
03/31/2012,758.92,4.963,4.963,0.0,16.502,16.502,0.0,19.661,6.792,7.561,5.308,0.0,12.699,,,,,5.486,53.825,51.769,170.93,-119.161,273.812,273.812,,379.514,49.67,47.747,1.923,,320.939,8.905,705.095,,27.556,7.168,0.603,0.086,19.699,16.5,0.0,,,16.5,0.0,,,0.0,44.056,22.233,22.233,,,272.99,45.195,19.632,188.97,19.193,295.223,339.279,0.0,306.149,6.082,300.067,0.0,128.521,-26.15,408.52,11.121,419.641,758.92,
06/30/2012,683.538,7.48,7.48,0.0,18.209,18.209,0.0,19.21,6.872,7.431,4.907,0.0,12.428,,,,,5.215,57.327,51.826,169.348,-117.522,195.907,195.907,,378.478,49.312,47.593,1.719,,320.689,8.477,626.211,,30.877,7.398,0.655,0.078,22.746,6.1,0.0,,,6.1,0.0,,,0.0,36.977,21.926,21.926,,,245.688,44.519,18.724,163.996,18.449,267.614,304.591,0.0,306.329,6.083,300.246,0.0,148.411,-86.892,367.848,11.099,378.947,683.538,
09/30/2012,703.653,8.782,8.782,0.0,18.198,18.198,0.0,19.253,6.949,7.477,4.827,0.0,14.509,,,,,7.296,60.742,52.031,167.295,-115.264,193.942,193.942,,396.938,49.444,47.824,1.62,,339.393,8.101,642.911,,28.998,7.713,0.891,0.053,20.341,11.7,0.0,,,11.7,0.0,,,0.0,40.698,21.515,21.515,,,250.112,42.877,17.901,170.909,18.425,271.627,312.325,0.0,306.31,6.083,300.227,0.0,152.334,-78.67,379.974,11.354,391.328,703.653,
12/31/2012,680.782,77.987,77.987,0.0,12.049,12.049,0.0,11.223,3.253,5.902,2.068,0.0,11.394,,0.0,,,7.123,112.653,34.329,86.381,-52.052,179.662,179.662,,354.138,27.31,27.156,0.154,,323.128,3.7,568.129,,23.257,5.363,0.006,0.0,17.888,1.0,0.0,0.0,0.0,1.0,0.528,0.0,0.0,0.528,24.785,17.48,17.48,0.0,0.0,250.434,42.339,17.608,171.915,18.572,267.914,292.699,0.0,306.31,6.083,300.227,0.0,163.758,-95.253,374.815,13.268,388.083,680.782,
03/31/2013,700.531,72.593,72.593,0.0,12.53,12.53,0.0,11.89,3.678,6.054,2.158,0.0,10.498,,,,,6.227,107.511,33.968,84.275,-50.307,230.686,230.686,,328.366,27.156,27.156,0.0,,298.955,2.255,593.02,,18.973,4.434,0.004,,14.535,1.0,0.0,,,1.0,0.0,,,0.0,19.973,17.23,17.23,,,254.462,43.374,16.779,175.787,18.522,271.692,291.665,0.0,306.313,6.083,300.23,0.0,155.557,-66.187,395.683,13.183,408.866,700.531,
06/30/2013,653.287,71.735,71.735,0.0,13.883,13.883,0.0,12.257,3.926,6.295,2.036,0.0,9.316,,,,,5.045,107.191,34.101,85.116,-51.015,197.485,197.485,,314.51,27.156,27.156,0.0,,285.099,2.255,546.096,,19.152,3.63,0.005,,15.517,1.0,0.0,,,1.0,0.0,,,0.0,20.152,16.98,16.98,,,247.743,55.037,15.891,158.4,18.415,264.723,284.875,0.0,306.452,6.084,300.368,0.0,135.217,-86.603,355.066,13.346,368.412,653.287,
09/30/2013,719.253,52.175,52.175,0.0,14.914,14.914,0.0,12.926,3.994,6.707,2.225,0.0,8.463,,,,,4.192,88.478,34.29,85.901,-51.611,286.884,286.884,,309.601,27.156,27.156,0.0,,280.1,2.345,630.775,,22.402,6.268,0.006,,16.128,0.0,0.0,,,,0.0,,,0.0,22.402,0.0,0.0,,,276.015,53.356,14.74,189.547,18.372,276.015,298.417,0.0,306.307,6.084,300.223,0.0,123.193,-22.184,407.316,13.52,420.836,719.253,
03/31/2014,559.7,52.573,52.573,0.0,13.134,13.134,0.0,15.131,2.824,9.587,2.72,0.0,7.727,,,0.019,,3.94,88.565,34.193,87.455,-53.262,126.77,126.77,,310.172,27.156,27.156,0.0,,280.13,2.867,471.135,,18.935,5.285,0.606,,13.044,0.0,0.0,,,,0.0,,,0.0,18.935,0.0,0.0,,,251.883,108.389,8.148,117.036,18.31,251.883,270.818,0.0,306.307,6.084,300.223,0.0,87.844,-119.081,275.07,13.812,288.882,559.7,
06/30/2014,534.129,57.943,57.943,0.0,12.859,12.859,0.0,15.875,3.157,10.021,2.697,0.0,7.567,,,0.019,,3.781,94.244,34.101,88.239,-54.138,92.274,92.274,,313.51,27.156,27.156,0.0,,283.375,2.96,439.885,,27.046,5.195,0.008,,21.843,0.0,0.0,,,,0.0,,,0.0,27.046,0.0,0.0,,,235.732,105.774,7.602,104.021,18.335,235.732,262.778,0.0,306.473,6.085,300.388,0.0,93.316,-142.512,257.277,14.074,271.351,534.129,
09/30/2014,540.347,72.503,72.503,0.0,12.31,12.31,0.0,15.082,3.142,9.671,2.269,0.0,8.46,,,0.019,,4.674,108.355,33.693,88.742,-55.049,93.855,93.855,,304.444,27.156,27.156,0.0,,274.132,3.137,431.992,,32.209,5.978,0.015,,26.216,0.0,0.0,0.0,0.0,,0.0,,,0.0,32.209,0.0,0.0,0.0,0.0,230.508,104.289,6.94,100.984,18.295,230.508,262.717,0.0,306.473,6.085,300.388,0.0,107.205,-150.331,263.347,14.283,277.63,540.347,
12/31/2014,496.191,72.56,72.56,0.0,8.825,8.825,0.0,16.863,3.393,10.271,3.199,0.0,5.218,,0.0,0.02,,5.218,103.466,33.556,89.487,-55.931,92.131,92.131,,267.038,27.156,27.156,0.0,,237.719,2.143,392.725,,23.968,6.115,0.007,0.0,17.846,0.0,0.0,0.0,0.0,,0.659,0.0,0.0,0.659,24.627,0.0,0.0,0.0,0.0,220.114,103.031,15.583,83.158,18.342,220.114,244.741,0.0,306.473,6.085,300.388,0.0,112.588,-182.039,237.022,14.428,251.45,496.191,
03/31/2015,482.313,73.202,73.202,0.0,12.441,12.441,0.0,16.824,3.318,10.729,2.777,0.0,8.811,,,0.02,,4.244,111.278,33.475,90.286,-56.811,89.544,89.544,,248.016,27.156,27.156,0.0,,218.695,2.145,371.035,,20.153,5.27,0.014,,14.869,0.0,0.0,,,,0.0,,,0.0,20.153,0.0,0.0,,,214.582,102.791,14.97,83.145,13.676,214.582,234.735,0.0,306.473,6.085,300.388,0.0,122.63,-196.186,232.917,14.661,247.578,482.313,
06/30/2015,435.012,83.155,83.155,0.0,13.174,13.174,0.0,16.118,3.468,10.323,2.327,0.0,10.166,,,0.02,0.933,4.666,122.613,33.604,91.204,-57.6,81.351,81.351,,197.444,27.156,27.156,0.0,,167.941,2.327,312.399,,25.146,9.561,0.008,,15.577,0.0,0.0,,,,0.0,,,0.0,25.146,0.0,0.0,,,194.324,104.944,14.671,61.015,13.694,194.324,219.47,0.0,306.629,6.086,300.543,0.0,93.363,-199.406,200.586,14.956,215.542,435.012,
09/30/2015,370.23,88.392,88.392,0.0,11.687,11.687,0.0,15.448,3.262,9.902,2.284,0.0,9.752,,,0.02,0.914,4.271,125.279,33.528,92.017,-58.489,27.165,27.165,,184.258,27.156,27.156,0.0,,154.588,2.494,244.951,,22.011,5.107,0.013,,16.891,0.0,0.0,,,,0.0,,,0.0,22.011,0.0,0.0,,,169.542,104.622,14.318,36.935,13.667,169.542,191.553,0.0,306.629,6.086,300.543,0.0,94.306,-237.425,163.51,15.167,178.677,370.23,
12/31/2015,349.323,96.462,96.462,0.0,8.847,8.847,0.0,15.098,2.807,9.346,2.945,0.0,4.357,,0.0,0.011,,4.357,124.764,34.106,92.258,-58.152,19.26,19.26,,171.193,27.156,27.156,0.0,,140.695,3.331,224.559,,23.788,4.557,0.005,,19.226,0.0,0.0,0.0,0.0,,0.22,0.0,0.0,0.22,24.008,0.0,0.0,0.0,0.0,160.064,104.465,16.928,25.035,13.636,160.064,184.072,0.0,306.629,6.086,300.543,0.0,88.679,-245.358,149.95,15.301,165.251,349.323,
03/31/2016,347.649,95.23,95.23,0.0,11.953,11.953,0.0,14.419,2.84,9.046,2.533,0.0,5.436,,,0.011,0.056,5.38,127.038,34.426,93.506,-59.08,16.96,16.96,,169.225,27.156,27.156,0.0,,138.515,3.543,220.611,,23.711,4.74,,,18.971,0.0,0.0,,,,0.0,,,0.0,23.711,0.0,0.0,,,159.546,104.234,16.684,25.02,13.608,159.546,183.257,0.0,306.629,6.086,300.543,0.0,86.21,-243.954,148.885,15.507,164.392,347.649,
06/30/2016,353.981,102.056,102.056,0.0,12.457,12.457,0.0,14.124,2.813,8.832,2.479,0.0,5.21,,,0.011,,5.21,133.847,33.823,93.826,-60.003,22.566,22.566,,163.745,27.156,27.156,0.0,,133.0,3.578,220.134,,24.232,4.378,,,19.854,0.0,0.0,,,,0.0,,,0.0,24.232,0.0,0.0,,,160.847,103.728,16.492,27.031,13.596,160.847,185.079,0.0,306.762,6.088,300.674,0.0,87.055,-240.67,153.147,15.755,168.902,353.981,
09/30/2016,379.857,100.995,100.995,0.0,13.11,13.11,0.0,14.638,2.739,9.143,2.756,0.0,4.364,,,0.011,,4.364,133.107,33.617,94.274,-60.657,33.058,33.058,,180.075,27.156,27.156,0.0,,138.55,14.358,246.75,,28.839,5.387,,,23.452,0.0,0.0,,,,0.0,,,0.0,28.839,0.0,0.0,,,164.849,103.45,16.181,31.651,13.567,164.849,193.688,0.0,306.762,6.088,300.674,0.0,94.427,-231.08,170.109,16.06,186.169,379.857,
12/31/2016,384.992,93.162,93.162,0.0,10.417,10.417,0.0,14.974,2.743,8.988,3.243,0.0,4.946,,0.0,0.0,,4.946,123.499,33.584,95.167,-61.583,49.731,49.731,,178.178,27.156,27.156,0.0,,120.346,30.676,261.493,,29.026,5.026,0.026,,23.974,0.0,0.0,0.0,0.0,,1.717,0.0,0.0,1.717,30.743,0.5,0.5,0.0,0.0,159.479,103.308,15.184,27.445,13.542,159.979,190.722,0.0,306.762,6.088,300.674,0.0,104.004,-232.846,177.92,16.35,194.27,384.992,
03/31/2017,396.081,93.409,93.409,0.0,13.058,13.058,0.0,15.347,2.781,9.776,2.79,0.0,4.366,,,,,4.366,126.18,33.217,95.066,-61.849,47.143,47.143,,189.541,27.156,27.156,0.0,,130.002,32.383,269.901,,25.375,5.011,0.033,,20.331,0.0,0.0,,,,1.729,,,1.729,27.104,0.5,0.5,,,164.548,106.151,14.929,29.923,13.545,165.048,192.152,0.0,306.762,6.088,300.674,0.0,112.354,-231.866,187.25,16.679,203.929,396.081,
06/30/2017,457.097,90.063,90.063,0.0,12.225,12.225,0.0,15.317,2.891,9.786,2.64,0.0,4.275,,,,,4.275,121.88,33.289,95.755,-62.466,42.831,42.831,,259.097,27.156,27.156,0.0,,188.969,42.972,335.217,,26.157,4.638,0.028,,21.491,0.0,0.0,,,,0.717,,,0.717,26.874,0.5,0.5,,,183.753,106.058,14.716,49.464,13.515,184.253,211.127,0.0,306.958,6.089,300.869,0.0,153.521,-231.549,228.93,17.04,245.97,457.097,
