Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2005,9.393214,15409.005067,16770.112811,14425.027614,2.058639,2.058639,1.074083,,1.602308,8.552707,12.184509,47.06,16814.622646,
12/31/2005,8.045462,16011.580061,16880.254514,15330.586377,1.87076,1.87076,0.959458,,1.464052,7.597243,10.580853,44.84,16865.88,
03/31/2006,8.381247,17507.109917,17895.790737,17049.846469,1.856107,1.856107,0.958779,,1.401372,7.291318,9.923471,46.46,17098.14,
06/30/2006,7.863984,16769.00001,17326.724945,16298.886855,1.732064,1.732064,0.926947,,1.343774,6.704884,9.014424,45.48,16748.8,
09/30/2006,9.404251,17406.300231,18180.589821,16559.46722,1.762201,,1.02941,,1.394298,6.693489,8.93729,50.25,17356.218074,
12/31/2006,14.080402,18342.485418,19405.202516,17388.959238,1.954797,,1.223234,,1.65096,7.86197,10.715735,56.04,19395.48,
03/31/2007,15.484772,20226.893238,21209.496469,19129.920349,2.081415,2.081415,1.378124,77.755583,1.738142,8.501555,11.917495,61.01,19842.63,
06/30/2007,13.806527,20181.119005,21361.290892,18873.718687,1.957281,1.957281,1.32281,27.573154,1.710355,8.222613,11.380436,59.23,19824.72,
09/30/2007,13.209091,19076.512499,20331.081208,17972.698725,1.877391,1.877391,1.303935,,1.74354,8.049249,11.050066,58.12,20155.32,
12/31/2007,13.936937,20921.919226,21687.555326,20336.361691,1.936765,1.936765,1.402382,297.044519,1.873814,8.794698,12.240251,61.88,21432.68,
03/31/2008,11.84,19769.689178,21638.492671,18221.877642,1.621322,1.621322,1.179,,1.645513,7.561476,10.382253,53.28,19259.08,
06/30/2008,12.800454,19802.394804,20378.10025,19169.358717,1.807458,1.807458,1.2501,,1.695107,8.468931,12.088758,56.45,19571.7,
09/30/2008,11.875294,19479.251196,20144.736899,18144.355825,1.578386,1.578386,1.098631,,1.617546,8.56892,12.440591,50.47,18723.09,
12/31/2008,9.623025,16539.814322,18780.41421,15370.537116,1.299923,1.394225,0.983008,,1.645389,9.228931,14.379439,42.63,17701.09,
03/31/2009,9.665384,17734.559982,18678.136787,16280.584602,1.368081,1.462229,1.172347,,1.88574,9.594677,15.193585,46.24,18095.56,
06/30/2009,10.223116,18190.301557,19251.197184,17622.907825,1.434393,1.529863,1.37067,,2.196123,10.380167,16.843974,49.63,19286.35,
09/30/2009,10.285317,19438.136231,20072.275772,18743.070443,1.401173,1.491027,1.520312,33.184228,2.531192,11.157192,19.057118,49.81,20105.26,
12/31/2009,11.903481,20949.036925,22624.873632,20028.114968,1.535146,1.629973,1.680975,,2.794974,11.624454,19.298177,55.98,22656.06,
03/31/2010,11.790639,21331.533065,22605.1582,20690.296855,1.360408,1.443751,1.430608,,2.439088,11.152358,19.558553,49.9,20810.3,
06/30/2010,11.471042,20408.149737,21171.094763,19503.579803,1.262668,1.341184,1.297623,,2.313515,9.769523,16.148991,46.79,20476.92,
09/30/2010,13.950166,21579.073061,22239.847076,20366.235838,1.479164,1.576223,1.452485,,2.374874,9.946967,16.323228,53.8,21644.6,
12/31/2010,13.787371,21344.760374,22051.332395,20598.943035,1.395281,1.484058,1.425893,144.829531,2.366122,9.574022,15.686451,52.48,21302.2,
03/31/2011,13.075049,21355.897503,21711.127065,20881.38343,1.391955,1.478379,1.459996,,2.40082,8.803336,13.879545,53.5,21374.5,
06/30/2011,12.620387,21519.810085,22796.872966,21017.610924,1.324898,1.572639,1.369112,,2.449952,8.213818,12.285361,52.88,22826.2,
09/30/2011,11.573112,22337.111184,22926.173484,21051.315971,1.283489,1.513037,1.262287,,2.333231,7.866207,11.722508,51.5,22812.0,
12/31/2011,12.167676,23134.769265,24247.0,22376.913849,1.350384,1.592088,1.31374,,2.416002,8.085028,11.991592,55.0,24247.0,
03/31/2012,13.62305,24915.448443,25790.818267,24206.2,1.452006,1.712534,1.440143,,2.585414,8.60512,12.927071,59.96,25815.36,
06/30/2012,15.681068,27002.436154,28558.467252,26074.715291,1.687312,1.991275,1.714225,,2.966013,10.61868,17.091319,68.88,28627.96,
09/30/2012,14.456487,28341.155589,29035.629638,27442.269548,1.547965,1.829182,1.62033,,2.921171,10.272873,16.712585,64.49,27993.58,
12/31/2012,16.267012,28937.48846,29985.959586,28010.455254,1.669663,1.965367,1.774958,,3.10941,11.3237,19.240847,70.94,29996.48,
03/31/2013,19.1649,31257.580519,32336.056505,29961.774416,1.871377,2.197539,1.951969,,3.197333,11.543467,19.591075,79.94,31698.36,
06/30/2013,17.570942,32038.440494,32799.639667,31279.717308,1.863737,2.161135,1.893777,,3.091585,11.595933,19.232447,81.76,32387.44,
09/30/2013,19.398321,33158.372143,34119.915375,31858.415778,1.914603,2.21348,1.979233,,3.142814,11.625316,19.122267,85.6,33062.4,
12/31/2013,20.131194,33886.087332,34771.336604,32993.276641,1.989593,2.291425,2.073383,,3.290276,11.932477,19.318932,89.76,34735.44,
03/31/2014,20.851107,35587.126203,36553.861053,34448.728713,2.147301,2.464774,2.209401,,3.41424,12.483498,20.043445,96.76,36539.2,
06/30/2014,24.616338,37212.832457,39473.623029,36262.130745,2.301113,2.635696,2.389973,,3.684748,13.14721,21.231826,104.71,39533.66,
09/30/2014,23.552824,39098.112984,40174.148413,37642.740326,2.287433,2.601714,2.352231,,3.637085,13.318614,21.600475,105.38,39982.48,
12/31/2014,24.635855,40868.505295,42583.383852,38707.385217,2.418732,2.744946,2.481374,,3.799507,14.003861,22.811513,111.36,41927.56,
03/31/2015,20.922333,41717.519267,42867.795803,40523.798096,2.340746,2.642844,2.460407,,3.806898,12.896694,20.272521,109.02,41578.94,
06/30/2015,19.192223,40853.056129,41974.538143,39230.751671,2.083304,2.343015,2.303612,,3.685538,11.970383,18.846863,98.94,39107.24,
09/30/2015,20.020787,39140.139218,41105.570334,37072.490613,2.06336,2.312849,2.33061,,3.775378,12.443733,20.388628,96.72,38799.56,
12/31/2015,18.386362,39319.37462,40973.064156,37469.649805,1.976671,2.205035,2.281076,,3.746017,11.767118,19.095916,94.01,38325.502501,
03/31/2016,20.549429,38945.816596,41516.678019,36577.309082,2.168797,2.422482,2.544911,,4.078798,13.078641,21.868977,104.05,41485.45,
06/30/2016,23.629536,42007.413596,44440.617681,40624.183571,2.419574,2.690166,2.852924,,4.467671,16.450277,31.270555,114.02,44498.0,
09/30/2016,22.068488,43189.777383,44560.376114,41605.141374,2.170541,2.734718,2.672818,,4.433144,15.787162,29.264008,107.19,44393.5,
12/31/2016,24.009839,43066.416992,44349.733943,41286.776688,1.942707,2.506226,2.47307,,4.335265,15.18088,27.660401,100.64,44146.0,
03/31/2017,25.783431,45555.141144,47171.559315,44197.147411,2.091036,2.68235,2.614482,,4.434998,15.075578,26.509876,110.5,46975.5,
06/30/2017,24.486872,47610.138906,48712.690675,46666.225762,2.122731,2.718042,2.579053,,4.41027,13.290179,21.577275,112.75,48376.25,
09/30/2017,29.981979,49111.136126,50220.379778,47800.395747,2.159565,2.771807,2.579956,,4.440442,14.721548,25.917348,114.13,49346.63,
12/31/2017,23.454544,49846.25239,51389.218226,47542.708996,2.118147,2.773269,2.39981,,4.442038,14.479907,25.5554,106.92,49781.92,
03/31/2018,26.606593,50556.869189,59597.389422,48925.36288,2.074912,2.633607,2.628309,,5.564608,17.916465,32.661962,111.22,59608.08,
06/30/2018,27.423195,59108.8024,61172.89558,56823.759654,2.239694,2.744106,2.87229,,5.950543,31.40261,136.611796,116.11,61611.92,
09/30/2018,22.51859,61621.230589,62536.005595,60400.24548,2.170741,2.648946,2.905977,,5.989111,26.851357,78.125478,113.75,61328.5,
12/31/2018,22.097495,61317.438935,62586.9734,59516.5082,1.992208,2.270879,2.871406,,5.924476,20.301581,41.076911,108.19,59849.06,
03/31/2019,23.823499,62450.450005,64753.134047,59420.9416,2.285634,2.599943,3.277856,232.827171,6.082534,20.564666,41.688021,125.86,63647.64,
06/30/2019,27.75414,65165.155869,68019.373023,63538.967997,2.487355,2.827431,3.586188,202.384559,6.460934,15.032639,23.126594,137.44,67962.56,
09/30/2019,31.73679,68749.99165,71320.408309,66577.620119,2.550614,2.870364,3.79408,,6.760644,15.040503,22.639918,147.61,72420.02,
12/31/2019,33.146427,71765.045166,73650.63915,69552.302696,2.503093,2.789617,3.889791,,6.883106,17.285983,27.845864,151.48,74537.16,
03/31/2020,19.865811,70443.575587,75726.892168,55286.617848,1.84742,2.056156,2.916806,,5.747726,13.805628,21.775002,112.99,62995.08,
06/30/2020,255.463716,65858.128755,69413.588175,60255.085871,1.678889,1.841835,2.986942,,5.357888,12.779909,19.766762,117.23,60308.39,
09/13/2020,256.705847470876,,,,1.68705219679188,1.85079097507454,3.00146524806787,,5.33358116535181,12.7219304083916,19.6770860692232,117.8,60034.7895972,
09/30/2020,16.0950949583276,,,,,,2.79213833883174,,4.91933883372544,11.6113971769323,22.5836227429746,,,
12/31/2020,15.5614266842801,,,,,,2.84573158510105,,5.01376228471689,11.5822753429116,23.8170252545061,,,
