Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/01/2003,1807.409058,32.007999,32.007999,0.0,25.714001,25.714001,,987.111023,0.0,0.0,987.111023,0.0,133.738998,,,,1178.572021,590.401001,1210.233032,-619.83197,0.0,38.436001,0.42,0.0,0.42,,,38.016001,628.837002,,359.423004,359.423004,,,,0.0,0.0,0.0,0.0,,,135.613983,,,,135.613983,495.036987,280.799988,280.799988,0.0,0.0,,1.088,,,,,,1.088,281.887988,776.924975,0.0,467.661011,,,0.0,562.822998,0.0,1030.484009,0.0,1030.484009,1807.408984,
01/31/2004,1784.688,191.228,191.228,,19.847,19.847,,829.569,,,,,126.956,,,,1167.6,605.527,1245.162,-639.635,,11.561,0.55,,,,,11.011,617.088,,161.884,161.884,,,,,,,,,,301.702,,,,301.702,463.586,204.0,,,,,1.042,,,,,,1.042,205.042,668.628,,467.909,,,0.0,648.151,0.0,1116.06,,1116.06,1784.688,
05/01/2004,1799.36499,144.300003,144.300003,0.0,21.591999,21.591999,,887.302002,0.0,0.0,887.302002,0.0,129.529007,,,,1182.723022,606.031006,1267.369995,-661.338989,0.0,10.611,0.62,0.0,0.62,,,9.991,616.642006,,176.223999,176.223999,,,,0.0,0.0,0.0,0.0,,,286.049988,,,,286.049988,462.273987,204.0,204.0,0.0,0.0,,2.675,,,,,,2.675,206.675,668.948987,0.0,475.557007,,,0.0,654.857971,0.0,1130.414978,0.0,1130.414978,1799.363965,
07/31/2004,1725.387939,11.422,7.622,3.8,26.136999,26.136999,,878.44397,0.0,0.0,878.44397,0.0,123.442001,,,,1039.444946,643.47699,1326.269043,-682.791992,0.0,42.466,0.67,0.0,0.67,,,41.796,685.942989,,149.005005,149.005005,,,,174.0,174.0,0.0,0.0,,,248.404968,,,,248.404968,571.409973,30.0,30.0,0.0,0.0,,80.329002,,,,,,80.329002,110.329002,681.738976,0.0,475.5,,,-71.436996,647.570007,-7.984024,1043.648987,0.0,1043.648987,1725.387962,
10/30/2004,1935.699951,28.464001,28.464001,0.0,16.075001,16.075001,,1068.48999,0.0,0.0,1068.48999,0.0,184.673996,,,,1297.699951,628.54303,1329.77002,-701.22998,0.0,9.458,0.0,0.0,0.0,,,9.458,638.00103,,223.787994,223.787994,,,,0.0,0.0,0.0,0.0,,,313.367035,,,,313.367035,537.155029,371.100006,371.100006,0.0,0.0,,5.872,,,,,,5.872,376.972006,914.127036,0.0,475.196991,,,0.0,616.109985,-69.734009,1021.572968,0.0,1021.572968,1935.700003,
01/29/2005,1733.584,2.521,2.521,0.0,13.185,13.185,,895.016,0.0,0.0,895.016,0.0,137.245,,,,1034.782,648.741,1386.96,-738.219,0.0,50.061,0.0,0.0,0.0,,,50.061,698.802,,149.777,149.777,,,,0.0,,,,,,262.736,,,,262.736,412.513,159.2,,,,,86.381,,,,,,86.381,245.581,658.094,0.0,473.965,,,-64.029,667.368,-1.814,1075.49,0.0,1075.49,1733.584,
04/30/2005,1738.19104,10.945,10.945,0.0,0.0,0.0,,897.030029,0.0,0.0,897.030029,0.0,121.571999,,,,1045.458984,637.031006,1401.411987,-764.380981,0.0,55.701,0.0,0.0,0.0,,,55.701,692.732006,,175.160995,175.160995,,,,0.0,,,,,,276.309006,,,,276.309006,451.470001,106.900002,,,,,90.309998,,,,,,90.309998,197.209999,648.68,0.0,472.786987,,,-56.785,675.16803,-1.659031,1089.510986,0.0,1089.510986,1738.190987,
07/30/2005,1766.01001,10.173,10.173,0.0,11.516,11.516,,912.940979,0.0,0.0,912.940979,0.0,148.292999,,,,1082.922974,630.52301,1420.96106,-790.437988,0.0,52.563999,0.0,0.0,0.0,,,52.563999,683.087009,,156.339996,156.339996,,,,0.0,,,,,,264.881989,,,,264.881989,421.221985,173.600006,,,,,92.962997,,,,,,92.962997,266.563004,687.784988,0.0,472.208008,,,-52.880001,661.416016,-2.518986,1078.225037,0.0,1078.225037,1766.010025,
10/29/2005,1951.575,15.092,15.092,0.0,19.451,19.451,,1089.873,0.0,0.0,1089.873,0.0,154.864,,,,1279.28,614.03,1428.612,-814.582,0.0,58.265,0.0,0.0,0.0,,,58.265,672.295,,271.577,271.577,,,,0.0,,,,,,270.218,,,,270.218,541.795,253.2,,,,,97.079,,,,,,97.079,350.279,892.074,0.0,472.178,,,-52.989,642.628,-2.316,1059.501,0.0,1059.501,1951.575,
01/28/2006,1625.497,1.71,1.71,0.0,0.0,0.0,,836.092,0.0,0.0,836.092,0.0,155.952,,,,993.754,584.083,1372.207,-788.124,0.0,47.66,0.0,0.0,0.0,,,47.66,631.743,,161.47,161.47,,,,0.0,0.0,0.0,0.0,,,275.053,,,,275.053,436.523,5.5,5.5,0.0,0.0,,104.75,,,,,,104.75,110.25,546.773,0.0,471.852,,,-48.294,657.28,-2.114,1078.724,0.0,1078.724,1625.497,
04/29/2006,1636.631958,74.541,74.541,0.0,0.0,0.0,,805.604004,0.0,0.0,805.604004,0.0,139.794998,,,,1019.940002,563.661011,,,0.0,53.030998,0.0,0.0,0.0,,,53.030998,616.692009,,184.768005,184.768005,,,,0.0,,,,,,274.182007,,,,274.182007,458.950012,0.0,,,,,105.059998,,,,,,105.059998,105.059998,564.01001,0.0,465.54599,,,-63.917,670.992981,8e-06,1072.621979,0.0,1072.621979,1636.631989,
07/29/2006,1579.612061,0.757,0.757,0.0,0.0,0.0,,819.020996,0.0,0.0,819.020996,0.0,155.386993,,,,975.164978,549.700989,,,0.0,54.745998,0.0,0.0,0.0,,,54.745998,604.446987,,208.617004,208.617004,,,,0.0,,,,,,258.453003,,,,258.453003,467.070007,31.299999,,,,,103.116997,,,,,,103.116997,134.416996,601.487003,0.0,451.18399,,,-148.350998,675.291992,-1.5e-05,978.124969,0.0,978.124969,1579.611973,
10/28/2006,1756.144,7.526,7.526,0.0,0.0,0.0,,994.74,0.0,0.0,994.74,0.0,154.991,,,,1157.257,534.187,,,0.0,64.7,0.0,0.0,0.0,,,64.7,598.887,,303.571,303.571,,,,0.0,,,,,,280.668,,,,280.668,584.239,36.1,,,,,114.793,,,,,,114.793,150.893,735.132,0.0,472.517,,,-128.531,677.026,0.0,1021.012,0.0,1021.012,1756.144,
02/03/2007,1720.526,281.657,281.657,0.0,0.0,0.0,,758.185,0.0,0.0,758.185,0.0,109.205,,,,1149.047,505.647,1374.06,-868.413,0.0,65.832,0.0,0.0,0.0,,,65.832,571.479,,193.996,193.996,,,,0.0,0.0,0.0,0.0,,,280.236,,,,280.236,474.232,0.0,0.0,0.0,0.0,,116.591,,,,,,116.591,116.591,590.823,0.0,478.493,,,-124.182,781.325,-5.933,1129.703,0.0,1129.703,1720.526,
05/05/2007,1693.881,210.122,210.122,0.0,0.0,0.0,,797.5,0.0,0.0,797.5,0.0,118.419,,,,1126.041,494.536,,,0.0,73.304,0.0,0.0,0.0,,,73.304,567.84,,222.306,222.306,,,,0.0,,,,,,234.144,,,,234.144,456.45,0.0,,,,,145.712,,,,,,145.712,145.712,602.162,0.0,490.809,,,-201.153,807.874,-5.811,1091.719,0.0,1091.719,1693.881,
08/04/2007,1507.987,108.639,108.639,0.0,0.0,0.0,,713.838,0.0,0.0,713.838,0.0,119.903,,,,942.38,491.626,,,0.0,73.981,0.0,0.0,0.0,,,73.981,565.607,,209.389,209.389,,,,0.0,,,,,,248.46,,,,248.46,457.849,0.0,,,,,143.084,,,,,,143.084,143.084,600.933,0.0,488.361,,,-406.891,831.258,-5.674,907.054,0.0,907.054,1507.987,
11/03/2007,1727.044,41.776,41.776,0.0,0.0,0.0,,989.742,0.0,0.0,989.742,0.0,130.995,,,,1162.513,491.78,,,0.0,72.751,0.0,0.0,0.0,,,72.751,564.531,,386.981,386.981,,,,0.0,,,,,,282.888,,,,282.888,669.869,138.9,,,,,143.003,,,,,,143.003,281.903,951.772,0.0,489.999,,,-554.736,845.556,-5.547,775.272,0.0,775.272,1727.044,
02/03/2008,1443.815,37.131,37.131,0.0,0.0,0.0,,747.942,0.0,0.0,747.942,0.0,106.037,,,,891.11,481.366,1397.302,-915.936,0.0,71.339,0.0,0.0,0.0,,,71.339,552.705,,260.272,260.272,,,,0.0,,,,,,240.072,,,,240.072,500.344,163.7,162.232,1.468,1.468,,141.285,,,,,,141.285,304.985,805.329,0.0,492.134,,,-784.718,937.571,-6.501,638.486,0.0,638.486,1443.815,
05/03/2008,1422.871,43.186,43.186,0.0,0.0,0.0,0.0,724.629,0.0,0.0,724.629,0.0,106.057,,50.51,51.798,873.872,478.947,,,0.0,70.052,,,,,,19.542,548.999,,368.575,257.531,21.55,,89.494,0.0,0.0,,,,0.0,107.697,,,,107.697,476.272,165.4,165.4,,,,140.935,,,,,,140.935,306.335,782.607,0.0,494.872,1.175,493.697,-820.212,971.946,-6.342,640.264,0.0,640.264,1422.871,
08/02/2008,1430.508,43.521,43.521,0.0,0.0,0.0,0.0,698.392,0.0,0.0,698.392,0.0,122.996,,48.034,69.956,864.909,495.521,,,0.0,70.078,,,,,,22.044,565.599,,426.958,269.281,70.153,,87.524,0.0,0.0,,,,,35.919,,,,35.919,462.877,147.7,147.7,,,,138.452,,,,,,138.452,286.152,749.029,,498.23,1.175,497.055,-808.498,997.971,-6.224,681.479,0.0,681.479,1430.508,
11/01/2008,1683.023,39.236,39.236,0.0,0.0,0.0,0.0,957.979,0.0,0.0,957.979,0.0,126.101,,45.964,68.202,1123.316,494.369,,,0.0,65.338,,,,,,19.374,559.707,,472.725,385.761,0.724,,86.24,269.1,0.0,,,,269.1,108.347,,,,108.347,850.172,0.0,0.0,,,,131.444,,,,,,131.444,131.444,981.616,0.0,501.897,1.175,500.722,-804.607,1010.219,-6.102,701.407,0.0,701.407,1683.023,
01/31/2009,1432.458,34.773,34.773,0.0,0.0,0.0,0.0,736.616,0.0,0.0,736.616,0.0,99.482,0.0,53.763,54.207,870.871,490.041,1452.949,-962.908,0.0,71.546,0.0,0.0,0.0,,,17.783,561.587,,343.524,235.973,21.398,0.0,86.153,61.7,0.0,,,,61.7,109.871,0.0,0.0,5.043,104.828,515.095,0.0,0.0,,,,142.518,0.0,10.919,,,,131.599,142.518,657.613,0.0,505.727,1.175,504.552,-804.561,1088.984,-15.305,774.845,0.0,774.845,1432.458,
05/02/2009,1435.899,51.102,51.102,0.0,0.0,0.0,0.0,718.151,0.0,0.0,718.151,0.0,101.301,,54.752,55.721,870.554,484.585,,,0.0,80.76,,,,,,26.008,565.345,,362.997,257.373,24.963,,80.661,0.0,0.0,,,,0.0,115.273,,,4.988,110.285,478.27,0.0,0.0,,,,143.253,,,,,,143.253,143.253,621.523,0.0,502.377,1.175,501.202,-798.31,1125.215,-14.906,814.376,0.0,814.376,1435.899,
08/01/2009,1462.983,98.275,98.275,0.0,0.0,0.0,0.0,667.741,0.0,0.0,667.741,0.0,132.264,,45.692,88.65,898.28,492.072,,,0.0,72.631,,,,,,26.939,564.703,,350.773,263.85,0.905,,86.018,0.0,0.0,,,,,116.961,,,4.806,112.155,467.734,0.0,0.0,,,,147.896,,,,,,147.896,147.896,615.63,0.0,505.437,1.175,504.262,-797.238,1153.658,-14.504,847.353,0.0,847.353,1462.983,
10/31/2009,1654.502,45.907,45.907,0.0,0.0,0.0,0.0,918.205,0.0,0.0,918.205,0.0,127.476,,37.88,80.043,1091.588,497.923,,,0.0,64.991,,,,,,27.111,562.914,,516.838,423.52,1.191,,92.127,0.0,0.0,,,,0.0,118.785,,,3.68,115.105,635.623,1.0,1.0,,,,134.915,,,,,,134.915,135.915,771.538,0.0,508.987,1.175,507.812,-795.927,1183.987,-14.083,882.964,0.0,882.964,1654.502,
01/30/2010,1669.493,283.733,283.733,0.0,0.0,0.0,0.0,731.337,0.0,0.0,731.337,0.0,107.896,0.0,28.136,56.884,1122.966,491.256,1505.113,-1013.857,0.0,55.271,0.0,0.0,0.0,3.383,0.0,23.752,546.527,,428.776,309.862,18.993,0.0,99.921,0.0,0.0,,,,,113.744,0.0,0.0,4.786,108.958,542.52,0.0,,,,,125.561,0.0,5.661,,,,119.9,125.561,668.081,0.0,516.236,1.175,515.061,-791.042,1289.353,-13.135,1001.412,0.0,1001.412,1669.493,
05/01/2010,1658.273,260.948,260.948,0.0,0.0,0.0,0.0,745.226,0.0,0.0,745.226,0.0,117.475,,15.733,63.332,1123.649,487.879,,,0.0,46.745,,,,,,31.012,534.624,,470.625,359.844,17.951,,92.83,0.0,0.0,,,,,118.942,,,4.665,114.277,589.567,0.0,0.0,,,,121.782,,,,,,121.782,121.782,711.349,0.0,508.921,1.175,507.746,-894.438,1345.251,-12.81,946.924,0.0,946.924,1658.273,
07/31/2010,1589.966,170.711,170.711,0.0,0.0,0.0,0.0,734.208,0.0,0.0,734.208,0.0,124.445,,20.658,72.03,1029.364,503.766,,,0.0,56.836,,,,,,36.178,560.602,,435.959,340.969,0.738,,94.252,0.0,0.0,,,,,118.356,,,3.768,114.588,554.315,0.0,0.0,,,,123.979,,,,,,123.979,123.979,678.294,0.0,514.415,1.175,513.24,-974.393,1384.128,-12.478,911.672,0.0,911.672,1589.966,
10/30/2010,1781.189,50.78,50.78,0.0,0.0,0.0,0.0,1006.385,0.0,0.0,1006.385,0.0,142.678,,17.34,84.806,1199.843,527.244,,,0.0,54.102,,,0.0,,,36.762,581.346,,650.511,469.896,80.677,,99.938,0.0,0.0,,,,,41.524,,,3.671,37.853,692.035,128.5,128.5,,,,130.746,,,,,,130.746,259.246,951.281,0.0,519.747,1.175,518.572,-1079.514,1401.822,-12.147,829.908,0.0,829.908,1781.189,
01/29/2011,1619.599,177.539,177.539,0.0,0.0,0.0,0.0,762.146,0.0,0.0,762.146,0.0,112.034,0.0,6.666,61.782,1051.719,524.906,1512.156,-987.25,0.0,42.974,0.0,0.0,0.0,3.884,,32.424,567.88,,425.237,302.818,25.215,0.0,97.204,0.0,0.0,,,,,116.694,0.0,0.0,3.552,113.142,541.931,0.0,,,,,130.875,0.0,5.839,,,,125.036,130.875,672.806,0.0,524.516,1.175,523.341,-1079.13,1511.877,-10.47,946.793,0.0,946.793,1619.599,
04/30/2011,1757.822,283.895,283.895,0.0,0.0,0.0,0.0,784.865,0.0,0.0,784.865,0.0,114.342,,10.786,63.206,1183.102,521.925,,,0.0,52.795,,,0.0,,,42.009,574.72,,489.709,372.425,32.792,,84.492,0.0,0.0,,,,,121.145,,,3.452,117.693,610.854,0.0,0.0,,,,140.152,,,,,,140.152,140.152,751.006,0.0,526.253,1.175,525.078,-1073.527,1564.348,-10.258,1006.816,0.0,1006.816,1757.822,
07/30/2011,1600.418,57.829,57.829,0.0,0.0,0.0,0.0,780.07,0.0,0.0,780.07,0.0,146.112,,12.404,99.026,984.011,542.462,,,0.0,73.945,21.507,21.507,0.0,,,40.034,616.407,,452.136,367.542,1.395,,83.199,0.0,0.0,,,,,118.663,,,3.342,115.321,570.799,60.4,60.4,,,,152.672,,,,,,152.672,213.072,783.871,0.0,531.931,1.175,530.756,-1305.435,1600.031,-9.98,816.547,0.0,816.547,1600.418,
10/29/2011,1962.921,59.947,59.947,0.0,0.0,0.0,0.0,1100.457,0.0,0.0,1100.457,0.0,151.47,,10.48,101.465,1311.874,578.856,,,0.0,72.191,12.423,12.423,0.0,,,49.288,651.047,,645.766,549.724,0.811,,95.231,0.0,0.0,,,,,122.937,0.0,0.0,3.233,119.704,768.703,285.1,285.1,,,,158.913,0.0,,,,,158.913,444.013,1212.716,0.0,537.983,1.175,536.808,-1381.678,1604.221,-10.321,750.205,0.0,750.205,1962.921,
01/28/2012,1641.31,68.547,68.547,0.0,0.0,0.0,0.0,825.195,0.0,0.0,825.195,0.0,112.914,0.0,6.549,70.13,1006.656,572.767,1611.986,-1039.219,0.0,61.887,12.282,12.282,0.0,0.0,,43.056,634.654,,472.15,350.117,36.775,0.0,85.258,0.0,0.0,,,,,112.67,0.0,0.0,3.115,109.555,584.82,65.9,65.9,,,,167.357,0.0,10.839,,,0.0,156.518,233.257,818.077,0.0,543.335,1.175,542.16,-1423.524,1718.941,-15.519,823.233,0.0,823.233,1641.31,
04/28/2012,1676.805,82.571,82.571,0.0,0.0,0.0,0.0,847.655,0.0,0.0,847.655,0.0,114.643,,3.402,68.646,1044.869,569.146,,,0.0,62.79,15.03,15.03,0.0,,,44.358,631.936,,578.442,433.505,19.303,,125.634,0.0,0.0,,,,,117.616,,,3.069,114.547,696.058,0.0,,,,,171.32,,,,,,171.32,171.32,867.378,0.0,544.103,1.175,542.928,-1479.915,1759.687,-14.448,809.427,0.0,809.427,1676.805,
07/28/2012,1725.645,61.679,61.679,0.0,0.0,0.0,0.0,881.09,0.0,0.0,881.09,0.0,134.007,,6.146,91.167,1076.776,587.515,,,0.0,61.354,13.428,13.428,0.0,,,41.78,648.869,,503.749,409.578,0.67,,93.501,0.0,0.0,,,,,118.886,,,3.069,115.817,622.635,242.8,242.8,,,,170.202,,,,,,170.202,413.002,1035.637,0.0,549.972,1.175,548.797,-1626.813,1781.762,-14.913,690.008,0.0,690.008,1725.645,
10/27/2012,2064.902,66.257,66.257,0.0,0.0,0.0,0.0,1190.749,0.0,0.0,1190.749,0.0,148.505,,3.845,102.907,1405.511,601.943,,,0.0,57.448,13.513,13.513,0.0,,,40.09,659.391,,670.338,574.183,0.372,,95.783,0.0,0.0,,,,,121.128,,,3.069,118.059,791.466,463.1,463.1,,,,177.545,,,,,,177.545,640.645,1432.111,0.0,549.639,1.175,548.464,-1677.911,1775.775,-14.712,632.791,0.0,632.791,2064.902,
02/02/2013,1753.626,60.581,60.581,0.0,0.0,0.0,0.0,918.023,0.0,0.0,918.023,0.0,112.026,0.0,0.0,74.33,1090.63,593.562,1694.382,-1100.82,0.0,69.434,13.522,13.522,0.0,0.0,0.0,55.912,662.996,,514.731,393.652,40.538,0.0,80.541,0.0,0.0,,,,,114.903,0.0,0.0,3.069,111.834,629.634,171.2,171.2,,,,194.65,0.0,10.473,,,2.693,181.484,365.85,995.484,0.0,553.02,1.175,551.845,-1677.61,1896.062,-13.33,758.142,0.0,758.142,1753.626,
05/04/2013,1736.763,71.669,71.669,0.0,0.0,0.0,0.0,884.846,0.0,0.0,884.846,0.0,118.226,,8.716,75.078,1074.741,583.496,,,0.0,78.526,13.385,13.385,0.0,,,56.425,662.022,,493.053,362.421,36.129,,94.503,0.0,0.0,,,,,114.42,,,3.069,111.351,607.473,137.2,137.2,,,,196.177,,,,,,196.177,333.377,940.85,0.0,557.238,1.175,556.063,-1676.066,1928.395,-13.654,795.913,0.0,795.913,1736.763,
08/03/2013,1801.311,63.81,63.81,0.0,0.0,0.0,0.0,913.687,0.0,0.0,913.687,0.0,153.865,,7.482,111.341,1131.362,592.945,,,0.0,77.004,12.991,12.991,0.0,,,56.531,669.949,,526.282,427.243,1.792,,97.247,0.0,0.0,,,,,117.194,,,3.069,114.125,643.476,141.7,141.7,,,,198.515,,,,,0.0,198.515,340.215,983.691,0.0,559.105,1.175,557.93,-1673.21,1946.521,-14.796,817.62,0.0,817.62,1801.311,
11/02/2013,2134.746,67.726,67.726,0.0,0.0,0.0,0.0,1238.14,0.0,0.0,1238.14,0.0,160.048,,7.341,111.232,1465.914,591.314,,,0.0,77.518,12.944,12.944,0.0,,,57.233,668.832,,676.782,583.235,1.519,,92.028,0.0,0.0,,,,,121.362,,,3.069,118.293,798.144,324.0,324.0,,,,199.307,,,,,,199.307,523.307,1321.451,0.0,562.61,1.175,561.435,-1671.601,1937.004,-14.718,813.295,0.0,813.295,2134.746,
02/01/2014,1739.599,68.629,68.629,0.0,0.0,0.0,0.0,914.965,0.0,0.0,914.965,0.0,137.467,0.0,5.106,77.686,1121.061,569.682,1740.44,-1170.758,0.0,48.856,0.0,0.0,0.0,,,43.75,618.538,,466.506,365.772,14.392,0.0,86.342,0.0,0.0,,,,,110.941,0.0,0.0,,110.941,577.447,77.0,77.0,,,,183.725,0.0,8.209,,,0.0,175.516,260.725,838.172,0.0,563.622,1.175,562.447,-1670.041,2021.357,-13.511,901.427,0.0,901.427,1739.599,
05/03/2014,1659.062,67.161,67.161,0.0,0.0,,0.0,834.575,0.0,0.0,834.575,0.0,147.357,,10.667,76.212,1049.093,557.675,,,0.0,52.294,0.0,0.0,0.0,,,41.627,609.969,,472.943,347.711,21.173,,104.059,0.0,0.0,,,,,117.31,,,,117.31,590.253,53.6,53.6,,,,178.667,,,,,,178.667,232.267,822.52,0.0,565.756,1.175,564.581,-1745.634,2024.705,-8.285,836.542,0.0,836.542,1659.062,
08/02/2014,1642.392,62.033,62.033,0.0,0.0,0.0,0.0,799.479,0.0,0.0,799.479,0.0,175.265,,12.937,121.801,1036.777,551.452,,,0.0,54.163,0.0,0.0,0.0,,,41.226,605.615,,474.946,379.992,1.552,,93.402,0.0,,,,,,115.745,,,,115.745,590.691,56.5,56.5,,,,172.58,,,,,,172.58,229.08,819.771,0.0,569.672,1.175,568.497,-1774.043,2035.058,-8.066,822.621,0.0,822.621,1642.392,
11/01/2014,1933.911,62.488,62.488,0.0,0.0,0.0,0.0,1075.429,0.0,0.0,,0.0,174.805,,12.512,126.252,1312.722,566.889,,,0.0,54.3,0.0,0.0,0.0,,,41.788,621.189,,636.168,529.793,0.868,,105.507,0.0,0.0,,,,,120.156,,,0.0,120.156,756.324,283.4,283.4,,,,180.603,,,,,,180.603,464.003,1220.327,0.0,572.246,1.175,571.071,-1872.431,2021.899,-8.13,713.584,0.0,713.584,1933.911,
01/31/2015,1635.891,52.261,52.261,0.0,0.0,0.0,0.0,851.669,0.0,0.0,851.669,0.0,95.345,0.0,46.293,95.345,999.275,550.555,1761.056,-1210.501,0.0,86.061,0.0,0.0,0.0,0.0,0.0,39.768,636.616,,472.081,358.932,2.316,0.0,110.833,0.0,0.0,,,,,115.748,0.0,0.0,0.0,115.748,587.829,62.1,62.1,,,,196.412,0.0,22.523,,,0.0,173.889,258.512,846.341,0.0,575.629,1.175,574.454,-1878.523,2107.1,-14.656,789.55,0.0,789.55,1635.891,
05/02/2015,1648.812,67.191,67.191,0.0,0.0,0.0,0.0,835.378,0.0,0.0,835.378,0.0,118.95,0.25,15.106,76.564,1021.519,566.939,,,0.0,60.354,,,,,,44.998,627.293,,494.883,368.094,18.926,,107.863,0.0,0.0,,,,,117.43,,0.247,,117.095,612.313,40.5,40.5,,,,201.913,,,,,,201.666,242.413,854.726,0.0,580.178,1.175,579.003,-1900.929,2128.834,-13.997,794.086,0.0,794.086,1648.812,
08/01/2015,1664.363,57.363,57.363,0.0,0.0,0.0,0.0,821.444,0.0,0.0,821.444,0.0,149.927,0.656,15.968,106.02,1028.734,578.802,,,0.0,56.827,0.0,0.0,0.0,,,40.203,635.629,,473.346,365.64,1.244,,106.462,0.0,0.0,,,,,121.508,,1.5,0.0,120.422,594.854,223.2,223.2,,,,205.777,,,,,,204.277,428.977,1023.831,0.0,582.83,1.175,581.655,-2064.998,2136.401,-13.701,640.532,0.0,640.532,1664.363,
10/31/2015,1889.297,61.541,61.541,0.0,0.0,0.0,0.0,1047.322,0.0,0.0,1047.322,0.0,158.415,0.308,6.247,110.05,1267.278,576.563,,,0.0,45.456,,,,,,38.901,622.019,,602.854,490.049,0.862,,111.943,0.0,0.0,,,,,125.945,,1.19,0.0,124.469,728.799,334.9,334.9,,,,188.326,,,,,,187.136,523.226,1252.025,0.0,585.81,1.175,584.635,-2063.544,2125.344,-10.338,637.272,0.0,637.272,1889.297,
01/30/2016,1640.37,54.144,54.144,0.0,0.0,0.0,0.0,849.982,0.0,0.0,849.982,0.0,90.306,0.794,47.739,90.228,994.432,559.924,1792.698,-1232.774,0.0,86.014,0.0,0.0,0.0,0.0,0.0,37.481,645.938,,634.988,382.277,101.504,,151.207,0.0,0.0,,,,,43.46,0.0,2.738,,40.661,678.448,62.3,62.3,,,,179.152,0.0,19.774,0.0,0.0,0.0,156.64,241.452,919.9,0.0,589.299,1.175,588.124,-2063.091,2210.239,-15.977,720.47,0.0,720.47,1640.37,
04/30/2016,1606.621,64.39,64.39,0.0,0.0,0.0,0.0,807.058,0.0,0.0,807.058,0.0,84.717,0.767,54.924,84.676,956.165,552.289,,,0.0,98.167,,,,,,42.476,650.456,,526.058,363.473,22.786,,139.799,0.0,0.0,,,,,128.743,,2.325,,127.075,654.801,153.8,153.8,,,,177.946,,,,,,175.621,331.746,986.547,0.0,592.06,1.175,590.885,-2195.507,2238.282,-14.761,620.074,0.0,620.074,1606.621,
07/30/2016,1624.66,58.369,58.369,0.0,0.0,0.0,0.0,808.631,0.0,0.0,808.631,0.0,110.043,0.547,59.38,110.039,977.043,545.271,,,0.0,102.346,,,,,,42.419,647.617,,517.259,385.633,1.418,,130.208,0.0,0.0,,,,,128.496,,2.381,0.0,127.325,645.755,257.9,257.9,,,,177.507,,,,,,175.126,435.407,1081.162,0.0,601.769,1.175,600.594,-2295.162,2251.323,-14.432,543.498,0.0,543.498,1624.66,
10/29/2016,1847.243,59.743,59.743,0.0,0.0,0.0,0.0,1036.337,0.0,0.0,1036.337,0.0,112.251,0.283,56.102,112.107,1208.331,540.669,,,0.0,98.243,,,,,,41.858,638.912,,633.9,503.625,1.407,,128.868,0.0,0.0,,,,,132.684,,0.646,,131.082,766.584,362.9,362.9,,,,172.684,,,,,,172.038,535.584,1302.168,0.0,609.941,1.175,608.766,-2293.917,2243.0,-13.949,545.075,0.0,545.075,1847.243,
01/28/2017,1607.707,51.164,51.164,0.0,0.0,0.0,0.0,858.689,0.0,0.0,858.689,0.0,84.526,0.18,46.469,84.391,994.379,525.851,1831.304,-1305.453,0.0,87.477,0.0,0.0,0.0,0.0,0.0,40.828,613.328,,637.325,400.495,112.571,,124.259,0.0,0.0,,,,,41.27,0.0,0.322,0.0,40.269,678.595,106.4,106.4,,,,172.082,0.0,0.0,0.0,0.0,0.0,171.76,278.482,957.077,0.0,618.691,1.175,617.516,-2291.379,2323.318,0.0,650.63,0.0,650.63,1607.707,
04/29/2017,1599.715,65.731,65.731,0.0,0.0,0.0,0.0,836.121,0.0,0.0,836.121,0.0,88.283,0.568,45.02,88.164,990.135,518.82,,,0.0,90.76,,,,,,45.172,609.58,,525.574,369.135,55.059,,101.38,0.0,0.0,,,,,126.737,,0.915,,125.736,652.311,115.7,115.7,,,,177.799,,,,,,176.884,293.499,945.81,0.0,604.103,1.175,602.928,-2313.335,2363.137,0.0,653.905,0.0,653.905,1599.715,
