Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2013,188493.0,190532,17869,337442,94956,126101,6556,189996,104.0,276.216644,279.204584,26.185138,494.48572,22.649338,22.894344,2.147141,40.547065,
12/31/2013,212211.0,179899,18352,355556,86337,116407,5746,172025,,307.418514,260.60988,26.585543,515.074605,25.484627,21.604247,2.20391,42.699069,
03/31/2014,206797.0,171527,18668,340917,97359,113859,6656,181068,64.0,294.297547,244.104002,26.566858,485.16679,24.873915,20.631576,2.245421,41.006109,
06/30/2014,209497.0,175889,18056,345403,91695,117404,6748,177530,34.0,290.158031,243.610199,25.007964,478.390881,25.345404,21.279435,2.184454,41.787609,
09/30/2014,196868.0,178686,19869,333592,86337,116407,5746,181448,478.0,265.998298,241.431679,26.846009,450.732999,24.170085,21.937825,2.439378,40.956107,
12/31/2014,204710.0,192604,17858,348452,85041,120437,7080,171721,213.0,283.909353,267.119716,24.767003,483.263064,25.540542,24.030143,2.228045,43.474442,
03/31/2015,201192.0,212599,16515,350435,97663,136153,7805,191016,352.0,266.599528,281.714944,21.884027,464.361434,24.266342,25.642173,1.991921,42.266967,
06/30/2015,189585.0,177139,12738,330296,100823,117312,7997,188889,514.0,249.234228,232.872336,16.745764,434.217203,22.958989,21.451762,1.542588,39.999273,
09/30/2015,173277.0,180683,12074,309240,100229,116439,8023,183055,714.0,226.742999,236.43418,15.799529,404.658466,20.773804,21.661693,1.447526,37.074113,
12/31/2015,184479.0,161300,13015,303232,91421,107470,8392,166810,447.0,242.14927,211.724247,17.08364,398.025832,23.426946,20.48345,1.652772,38.507362,
03/31/2016,178550.0,179229,12322,308301,91421,107470,8392,166810,233.0,231.357305,232.237123,15.96631,399.482993,22.111537,22.195624,1.52595,38.179832,
06/30/2016,188781.0,185529,11366,321832,94938,124258,7223,182692,138.0,240.8689,236.719617,14.502073,410.630941,22.775624,22.383284,1.37126,38.827661,
09/30/2016,203237.0,179331,11674,336295,95184,121617,7653,180005,317.0,259.026025,228.557773,14.87854,428.608753,24.971034,22.033786,1.434344,41.319415,
12/31/2016,203492.0,157525,13177,322813,90896,115525,6551,173169,536.0,263.669228,204.108737,17.07374,418.27617,24.969906,19.32943,1.616911,39.611436,
03/31/2017,222215.0,156055,14434,342851,100256,108474,8530,183872,-171.0,280.98604,197.328157,18.251479,433.527641,26.695988,18.7478,1.734041,41.188696,
06/30/2017,213348.0,157451,14495,338642,100024,111571,7010,185217,512.0,266.795053,196.894969,18.126227,423.477184,25.367888,18.721523,1.723511,40.265821,
09/30/2017,215406.0,153713,14900,337594,93857,114855,7445,181624,283.0,272.489203,473.787353,20.911451,421.392016,25.571488,44.462119,1.962415,39.545129,
12/31/2017,220496.0,161035,16564,350924,95644,116203,7944,183074,220.0,283.66936,481.481151,23.117019,447.230648,26.133072,44.356506,2.129658,41.201175,
03/31/2018,192518.0,163096,19045,327223,102136,115907,9154,191013,120.0,242.194517,205.180591,23.95929,411.658217,22.425058,18.997897,2.218417,38.115889,
06/30/2018,190184.0,163133,14797,368114,101754,119699,8218,194388,263.0,237.853079,470.338857,20.482945,457.250391,21.862252,43.231169,1.882689,42.028143,
09/30/2018,212016.0,157981,13876,629701,101249,325503,9125,185258,-305.0,270.291231,457.875215,18.581562,786.398831,25.00621,42.360693,1.719088,72.754319,
12/31/2018,198522.0,156320,14116,325706,89814,89814,7502,184430,,248.965678,450.224799,18.440901,400.10073,23.745242,42.940444,1.758811,38.159833,
03/31/2019,199697.0,153279,13719,366695,105205,124982,8293,238480,,243.854101,446.764031,16.752552,447.778782,22.797398,41.767013,1.56616,41.86188,
06/30/2019,213580.0,167376,13898,394854,97861,142693,9008,249562,515.0,263.413604,477.940733,18.071097,476.61778,24.465811,44.391054,1.67844,44.268178,
09/30/2019,205719.0,174389,13089,391232,38970,149603,7805,255252,67.0,250.634351,526.022741,17.008977,468.260922,23.200097,48.691564,1.574445,43.344811,
12/31/2019,218377.0,172462,12781,356600,96780,145703,8506,208458,,267.447429,493.86193,16.655985,431.21274,24.700004,45.610428,1.538257,39.824486,
03/31/2020,178036.0,212821,14998,336202,95163,170924,9013,210962,,218.68666,675.687853,18.685514,385.428991,20.126293,62.185283,1.719676,35.472017,
06/30/2020,232434.0,195189,13687,382411,100387,175950,9532,997594,630.0,271.323387,586.899067,16.761922,434.513516,24.482065,52.957104,1.512463,39.207044,
