Date,Revenue,Revenue From Electric,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2004,2231.654053,1517.626,694.26,0.0,19.768,-1304.19397,750.200012,750.200012,,553.994019,,,,927.460083,-710.112976,,180.046997,62.896,460.752991,217.347,-95.779002,,,9.564,,116.496002,123.140999,-6.645,0.0,-11.153,121.567998,0.64,122.208,49.183998,,,73.024,0.0,73.024002,-1.06,0.0,71.964002,71.964002,,400.265015,0.18,0.3,0.33,423.602997,0.18,0.3,0.33,
03/31/2005,2390.533,1534.946,835.055,,20.532,-1430.194,761.408,761.408,,668.786,,,,960.339,-685.32,,191.694,75.752,417.874,275.019,-105.699,,,5.183,2.379,108.808,113.641,-4.833,,4.453,169.32,-44.857,124.463,2.985,,,121.478,,121.478,-1.06,,120.418,120.418,,401.116,0.3,0.31,0.31,424.449,0.29,0.3,0.3,
06/30/2005,2064.054932,1720.431,326.347,0.0,17.277,-1144.438965,912.400024,912.400024,,232.039001,,,,919.615967,-717.380981,,193.975998,71.334,452.071014,202.235001,-99.875004,,,5.45,4.261,109.841003,114.375,-4.534,0.0,-0.255,102.359997,-24.684,77.676003,-5.73,,,83.405997,0.0,83.405998,-1.06,0.0,82.345998,82.345998,,402.213989,0.2,0.19,0.19,425.552002,0.2,0.19,0.19,
09/30/2005,2286.123047,2063.368,207.22,0.0,15.535,-1248.646973,1121.154053,1121.154053,,127.492996,,,,1037.476074,-672.750977,,189.798004,73.546997,409.406006,364.725006,-106.275001,,,4.265,5.587,112.470001,117.448997,-4.979,0.0,3.657,258.450005,-60.632999,197.817001,1.798,,,196.019005,0.0,196.018997,-1.06,0.0,194.958997,194.958997,,402.734985,0.48,0.49,0.49,426.084991,0.47,0.47,0.47,
12/31/2005,2882.237,1922.362,938.764,0.0,21.111,-1919.477,1124.671,1124.671,,794.806,,,,962.76,-712.205,,191.853,67.176,453.176,250.555,-108.293,,,6.73,2.659,111.515,117.912,-6.397,0.0,6.167,142.262,-43.298,98.964,-13.104,,,112.068,0.0,112.068,-1.061,0.0,111.007,111.007,,403.229,0.28,0.25,0.25,426.57,0.27,0.24,0.24,
03/31/2006,2888.104,1845.872,1018.14,,24.092,-1845.12,994.695,994.695,,850.425,,,,1042.984,-730.235,,202.66,78.535,449.04,312.749,-109.601,,,3.784,4.079,113.001,119.374,-6.373,,4.463,203.148,-53.336,149.812,-1.486,,,151.298,,151.298,-1.06,,150.238,150.238,,404.125,0.37,0.37,0.37,427.461,0.36,0.36,0.36,
06/30/2006,2073.873047,1786.571,270.99,0.0,16.312,-1120.036011,951.213989,951.213989,,168.822006,,,,953.837036,-729.179016,,203.664993,71.325996,454.187988,224.658005,-106.185002,,,4.668,5.72,111.774002,119.282997,-7.509,0.0,4.799,118.473003,-20.537001,97.935997,-0.339,,,98.275002,0.0,98.275002,-1.06,0.0,97.215002,97.215002,,405.43399,0.24,0.24,0.24,429.098999,0.24,0.24,0.24,
09/30/2006,2411.591,2159.844,230.293,0.0,21.454,-1297.691,1160.896,1160.896,,136.795,,,,1113.9,-702.659,,208.657,71.551,422.451,411.241,-99.47,,,8.3,4.158,113.352,121.715,-8.363,0.0,-1.424,311.771,-97.923,213.848,-10.614,,,224.462,0.0,224.462,-1.06,0.0,223.402,223.402,,406.123,0.55,0.52,0.52,430.0,0.53,0.5,0.5,
12/31/2006,2466.736,,,0.0,14.429,-1484.924,996.25,996.25,,488.674,,,,981.812,-753.466,,206.916,74.315,472.235,228.346,-114.007,,,8.293,6.36,117.905,126.595,-8.69,0.0,10.755,114.339,-9.615,104.724,9.366,,,95.358,2.361,97.719,-1.061,0.0,96.658,96.658,,407.04,0.24,0.23,0.23,431.16,0.23,0.22,0.22,
03/31/2007,2763.662109,1815.803,927.422,0.0,20.437,-1720.353027,979.570984,979.570984,,740.781982,,,,1043.309082,-765.18103,,213.412994,78.176003,473.59201,278.127991,-111.705,,,7.576,4.791,120.097,127.303001,-7.206,0.0,3.975,166.422991,-47.909,118.514,-1.197,,,119.71099,0.0,119.710999,-1.06,0.0,118.650999,118.650999,,408.002991,0.29,0.29,0.29,432.053986,0.28,0.28,0.28,
06/30/2007,2267.292,1919.695,330.868,0.0,16.729,-1251.473,1031.899,1031.899,,219.574,,,,1015.819,-726.662,,209.176,66.237,451.249,289.157,-150.394,,,8.695,4.656,159.089,125.672,-8.442,41.859,4.656,138.763,-71.068,67.695,-1.082,,,68.777,0.0,68.777,-1.06,0.0,67.717,67.717,,412.71,0.16,0.16,0.27,432.861,0.16,0.16,0.27,
09/30/2007,2399.997,2199.533,184.161,0.0,16.303,-1191.089,1101.844,1101.844,,89.245,,,,1208.908,-714.063,,186.46,66.024,461.579,494.845,-119.135,,,9.023,6.436,131.16,137.451,-8.481,2.19,3.434,375.71,-120.99,254.72,-0.097,,,254.817,0.0,254.817,-1.06,0.0,253.757,253.757,,419.822,0.6,0.6,0.6,433.387,0.59,0.59,0.59,
12/31/2007,2603.219,1912.961,669.281,0.0,20.977,-1521.701,1023.68,1023.68,,498.021,,,,1081.518,-792.575,,218.124,67.286,507.165,288.943,-98.808,,,11.913,8.21,118.499,129.611,-10.464,,0.432,190.135,-54.517,134.97,0.927,,,134.691,0.0,134.043,-1.061,0.0,132.982,132.982,,423.806,0.31,0.31,0.3,434.009,0.31,0.31,0.3,
03/31/2008,3028.388,1973.314,1034.127,0.0,20.947,-1911.207,1088.08,1088.08,,823.127,,,,1117.181,-787.063,,219.288,79.413,488.362,330.118,-99.54,,,14.22,7.51,122.644,132.171,-9.527,0.0,-1.374,230.578,-76.584,153.994,0.877,,,153.117,0.0,153.117,-1.06,0.0,152.057,152.057,,429.563,0.35,0.35,0.35,434.853,0.35,0.35,0.35,
06/30/2008,2615.515,2154.383,443.613,0.0,17.519,-1589.222,1269.422,1269.422,,319.8,,,,1026.293,-766.457,,207.774,68.562,490.121,259.836,-99.257,,,14.939,4.88,124.127,133.723,-9.596,0.0,-5.051,160.579,-55.106,105.473,-0.099,,,105.572,0.0,105.572,-1.06,0.0,104.512,104.512,,430.811,0.24,0.24,0.24,435.868,0.24,0.24,0.24,
09/30/2008,2851.68,2576.467,258.961,0.0,16.252,-1669.739,1513.935,1513.935,,155.804,,,,1181.941,-733.947,,209.131,70.245,454.571,447.994,-103.543,,,16.319,9.854,130.152,139.777,-9.625,0.0,-0.436,344.451,-121.756,222.695,-0.094,,,222.789,0.0,222.789,-1.06,0.0,221.729,221.729,,434.131,0.51,0.51,0.51,439.397,0.51,0.51,0.51,
12/31/2008,2707.573,1978.829,706.287,0.0,22.457,-1610.51,1076.542,1076.542,,533.968,,,,1097.063,-744.22,,192.186,68.36,483.674,352.843,-104.045,,,18.041,7.509,136.958,147.248,-10.29,0.0,-7.363,248.798,-85.24,163.558,-0.518,,,164.076,0.0,164.076,-1.061,0.0,163.015,163.015,,453.711,0.36,0.36,0.35,457.134,0.36,0.36,0.35,
03/31/2009,2695.542,1886.557,788.676,0.0,20.309,-1521.879,924.748,924.748,,591.765,591.765,,5.366,1173.663,-802.866,,208.715,77.038,517.113,370.797,-107.854,110.422,-21.153,18.227,2.926,131.575,141.803,-10.228,,-2.568,262.943,-87.125,175.818,1.751,1.751,0.0,174.067,0.0,174.067,-1.06,0.0,173.007,174.758,0.0,455.192,0.38,0.383922,0.383922,455.952,0.38,0.38384,0.38384,
06/30/2009,2016.083,1733.695,265.884,0.0,16.504,-947.476,797.101,797.101,,146.388,146.388,,3.987,1068.607,-789.239,,202.348,73.073,513.818,279.368,-104.458,107.592,-21.86,18.72,3.14,129.452,139.297,-9.845,,-3.134,174.91,-57.846,117.064,-0.043,-0.043,0.0,117.107,0.0,117.107,-1.06,0.0,116.047,116.004,0.0,456.307,0.25,0.254224,0.254224,456.766,0.25,0.249906,0.249906,
09/30/2009,2314.562,2128.955,169.601,0.0,16.006,-1058.656,982.103,982.103,,71.638,71.638,,4.915,1255.906,-790.758,,198.222,78.914,513.622,465.148,-107.745,108.422,-21.327,18.618,2.709,129.749,139.347,-9.598,,-0.677,357.403,-135.61,221.793,0.965,0.965,0.0,220.828,0.0,220.828,-1.06,0.0,219.768,220.733,0.0,456.769,0.48,0.483249,0.483249,457.453,0.48,0.48211,0.48211,
12/31/2009,2618.116,1955.516,641.542,0.0,21.058,-1433.026,968.538,968.538,,456.649,456.649,,7.839,1185.09,-831.832,,208.767,77.409,545.656,353.258,-91.678,105.582,-25.497,20.121,5.376,131.079,141.207,-10.128,,-13.904,261.58,-90.733,170.847,1.964,1.964,0.0,168.883,0.0,168.883,-1.06,0.0,167.823,169.787,0.0,457.434,0.37,0.37,0.37,458.357,0.37,0.37,0.37,
03/31/2010,2807.462,1995.592,790.15,0.0,21.72,-1577.283,988.478,988.478,,581.113,581.113,,7.692,1230.179,-826.514,,206.126,81.376,539.012,403.665,-114.427,120.752,-15.341,13.29,2.051,136.093,143.83,-7.737,,-6.325,289.238,-121.898,167.34,0.222,0.222,0.0,167.118,0.0,167.118,-1.06,0.0,166.058,166.28,0.0,458.918,0.36,0.362331,0.362331,459.697,0.36,0.360483,0.360483,
06/30/2010,2307.764,2040.702,249.41,0.0,17.652,-1117.755,986.088,986.088,,126.963,126.963,,4.704,1190.009,-864.705,,211.506,81.008,572.191,325.304,-112.813,120.641,-14.239,12.996,1.243,134.88,141.455,-6.575,,-7.828,212.491,-76.866,135.625,-4.151,-4.151,0.0,139.776,0.0,139.776,-1.06,0.0,138.716,134.565,0.0,460.041,0.3,0.29,0.29,460.432,0.3,0.29,0.29,
09/30/2010,2628.787,2440.917,170.594,0.0,17.276,-1186.2,1110.781,1110.781,,66.571,66.571,,8.848,1442.587,-873.957,,221.671,81.791,570.495,568.63,-89.942,120.182,-18.344,13.464,4.88,138.526,144.849,-6.323,,-30.24,478.688,-166.2,312.488,0.182,0.182,0.0,312.306,0.0,312.306,-1.06,0.0,311.246,311.428,0.0,460.471,0.68,0.68,0.68,462.019,0.67,0.67,0.67,
12/31/2010,2566.934,1974.634,572.428,0.0,19.872,-1321.888,925.313,925.313,,388.279,388.279,,8.296,1245.046,-922.676,,219.579,87.719,615.378,322.37,-114.197,119.872,-19.251,16.402,2.849,139.123,147.158,-8.035,,-5.675,208.173,-71.671,136.502,-0.131,-0.131,0.0,136.633,0.0,136.633,-1.06,0.0,135.573,135.442,0.0,468.686,0.29,0.29,0.29,471.325,0.29,0.29,0.29,
03/31/2011,2816.54,2029.972,765.349,0.0,21.219,-1483.259,931.828,931.828,,543.376,543.376,,8.055,1333.281,-906.618,,224.723,96.57,585.325,426.663,-111.195,118.901,-18.017,13.244,4.773,136.918,144.354,-7.436,,-7.706,315.468,-112.001,203.467,-0.102,-0.102,0.0,203.569,0.0,203.569,-1.06,0.0,202.509,202.407,0.0,483.641,0.42,0.418507,0.418507,484.301,0.42,0.418507,0.418507,
06/30/2011,2438.222,2128.397,291.538,0.0,18.287,-1159.36,989.413,989.413,,163.056,163.056,,6.891,1278.862,-919.42,,229.264,92.489,597.667,359.442,-116.238,123.413,-15.087,13.606,1.481,138.5,146.338,-7.838,,-7.175,243.204,-84.533,158.671,-0.091,-0.091,0.0,158.762,0.0,158.762,-1.06,0.0,157.702,157.611,0.0,484.918,0.33,0.33,0.33,485.241,0.33,0.33,0.33,
09/30/2011,2831.598,2619.424,194.93,0.0,17.244,-1244.513,1150.252,1150.252,,87.107,87.107,,7.154,1587.085,-935.589,,242.329,89.018,604.242,651.496,-119.897,127.896,-13.814,11.84,1.974,141.71,148.011,-6.301,,-7.999,531.599,-193.304,338.295,-0.037,-0.037,0.0,338.332,0.0,338.332,-1.414,-3.26,333.658,333.621,0.0,485.344,0.69,0.69,0.69,485.894,0.69,0.69,0.69,
12/31/2011,2568.41,1988.8,560.109,0.0,19.501,-1298.935,920.293,920.293,,370.351,370.351,0.0,8.291,1269.475,-925.474,,194.303,96.738,634.433,344.001,-124.582,133.256,-12.533,12.533,,145.789,152.395,-6.606,,-8.674,219.419,-78.478,140.941,0.432,0.432,0.0,140.509,0.0,140.509,,0.0,140.509,140.941,0.0,486.223,0.29,0.29,0.29,486.991,0.29,0.29,0.29,
03/31/2012,2578.079,1936.782,621.035,0.0,20.262,-1289.23,863.98,863.98,,417.946,417.946,,7.304,1288.849,-908.687,,228.672,105.624,574.391,380.162,-120.878,126.151,-19.072,13.45,5.622,145.223,151.83,-6.607,,-5.273,259.284,-75.515,183.769,-0.124,-0.124,0.0,183.893,0.0,183.893,,0.0,183.893,183.769,0.0,487.36,0.38,0.37707,0.37707,487.995,0.38,0.37707,0.37707,
06/30/2012,2274.668,2036.829,221.313,0.0,16.526,-950.076,854.373,854.373,,89.759,89.759,,5.944,1324.592,-918.902,,226.641,99.632,592.629,405.69,-120.814,128.163,-16.075,15.194,0.881,144.238,151.921,-7.683,,-7.349,284.876,-101.801,183.075,0.015,0.015,0.0,183.06,0.0,183.06,,0.0,183.06,183.075,0.0,487.717,0.38,0.375371,0.375371,488.017,0.38,0.375371,0.375371,
09/30/2012,2724.341,2532.709,174.513,0.0,17.119,-1063.82,1006.83,1006.83,,49.739,49.739,,7.251,1660.521,-940.087,,239.051,100.636,600.4,720.434,-119.442,125.6,-17.68,15.86,1.82,143.28,153.719,-10.439,,-6.158,600.992,-202.845,398.147,0.041,0.041,0.0,398.106,0.0,398.106,,0.0,398.106,398.147,0.0,488.084,0.82,0.815735,0.815735,488.578,0.81,0.810084,0.810084,
12/31/2012,2551.135,2010.976,520.513,0.0,19.646,-1230.815,898.752,898.752,,323.495,323.495,0.0,8.568,1320.32,-1003.923,,231.689,103.032,669.202,316.397,-106.185,115.228,-18.336,18.336,,133.564,144.15,-10.586,,-9.043,210.212,-70.042,140.17,0.0,0.0,0.0,140.17,0.0,140.17,,0.0,140.17,140.17,0.0,488.428,0.29,0.29,0.29,489.136,0.29,0.29,0.29,
03/31/2013,2782.849,2092.196,669.596,0.0,21.057,-1372.829,925.043,925.043,,439.375,439.375,,8.411,1410.02,-955.396,,248.706,113.427,593.263,454.624,-99.602,106.295,-24.56,19.754,4.806,130.855,139.613,-8.758,,-6.693,355.022,-118.434,236.588,0.018,0.018,0.0,236.57,0.0,236.57,,0.0,236.57,236.588,0.0,489.781,0.48,0.483049,0.483049,490.531,0.48,0.480037,0.480037,
06/30/2013,2578.913,2219.877,341.321,0.0,17.715,-1207.69,1011.044,1011.044,,188.765,188.765,,7.881,1371.223,-968.987,,243.934,102.051,623.002,402.236,-106.461,112.898,-23.614,22.109,1.505,136.512,146.828,-10.316,,-6.437,295.775,-98.893,196.882,0.025,0.025,0.0,196.857,0.0,196.857,,0.0,196.857,196.882,0.0,497.747,0.4,0.395546,0.395546,498.036,0.4,0.395546,0.395546,
09/30/2013,2822.338,2599.925,205.358,0.0,17.055,-1180.331,1097.944,1097.944,,74.847,74.847,,7.54,1642.007,-976.894,,228.491,105.287,643.116,665.113,-107.228,112.793,-22.588,21.284,1.304,135.381,144.758,-9.377,,-5.565,557.885,-193.349,364.536,-0.216,-0.216,0.0,364.752,0.0,364.752,,0.0,364.752,364.536,0.0,498.149,0.73,0.731781,0.731781,498.641,0.73,0.729567,0.729567,
12/31/2013,2730.822,2122.047,588.404,0.0,20.371,-1373.896,984.641,984.641,,379.764,379.764,0.0,9.491,1356.926,-1031.344,,256.732,99.735,674.877,325.582,-102.227,108.181,-25.264,24.536,0.728,133.445,144.173,-10.728,,-5.954,223.355,-73.3,150.055,0.0,0.0,0.0,150.055,0.0,150.055,0.0,0.0,150.055,150.055,0.0,498.499,0.3,0.3,0.3,498.802,0.3,0.3,0.3,
03/31/2014,3202.604,2301.71,879.688,0.0,21.206,-1700.278,1067.321,1067.321,,623.828,623.828,,9.129,1502.326,-1008.334,,245.943,124.702,637.689,493.992,-97.0,103.746,-25.8,21.907,3.893,129.546,139.094,-9.548,,-6.746,396.992,-135.771,261.221,0.0,0.0,0.0,261.221,0.0,261.221,0.0,0.0,261.221,261.221,0.0,499.523,0.52,0.52,0.52,499.746,0.52,0.52,0.52,
06/30/2014,2685.096,2297.638,369.127,0.0,18.331,-1259.865,1041.322,1041.322,,210.901,210.901,,7.642,1425.231,-1028.023,,255.307,116.278,656.438,397.208,-97.786,104.387,-24.9,23.608,1.292,129.287,139.4,-10.113,,-6.601,299.422,-104.258,195.164,0.0,0.0,0.0,195.164,0.0,195.164,0.0,0.0,195.164,195.164,0.0,503.272,0.39,0.39,0.39,503.456,0.39,0.39,0.39,
09/30/2014,2869.807,2616.351,236.649,0.0,16.807,-1187.211,1079.855,1079.855,,99.344,99.344,,8.012,1682.596,-1016.916,,255.395,117.958,643.563,665.68,-101.129,108.795,-24.476,23.337,1.139,133.271,143.219,-9.948,,-7.666,564.551,-195.969,368.582,0.0,0.0,0.0,368.582,0.0,368.582,0.0,0.0,368.582,368.582,0.0,506.082,0.73,0.73,0.73,506.365,0.73,0.73,0.73,
12/31/2014,2928.628,2250.191,657.274,0.0,21.163,-1469.619,1021.644,1021.644,,438.406,438.406,,9.569,1459.009,-1067.759,,262.4,106.898,698.461,391.25,-107.094,114.175,-21.927,20.898,1.029,136.102,144.895,-8.793,,-7.081,284.156,-87.817,196.339,0.0,0.0,0.0,196.339,0.0,196.339,0.0,0.0,196.339,196.339,0.0,506.411,0.39,0.39,0.39,506.799,0.39,0.39,0.39,
03/31/2015,2962.219,2224.863,715.996,0.0,21.36,-1432.552,950.132,950.132,,472.371,472.371,,10.049,1529.667,-1178.822,,273.098,136.626,769.098,350.845,-115.199,121.898,-16.898,12.66,4.238,138.796,144.94,-6.144,,-6.699,235.646,-83.58,152.066,0.0,0.0,0.0,152.066,0.0,152.066,0.0,0.0,152.066,231.217,79.151,506.983,0.3,0.3,0.456065,507.393,0.3,0.3,0.455995,
06/30/2015,2515.134,2213.46,284.131,0.0,17.543,-1039.536,904.705,904.705,,126.667,126.667,,8.164,1475.598,-1052.753,,274.602,129.731,648.42,422.845,-116.033,125.027,-13.03,12.641,0.389,138.057,144.222,-6.165,,-8.994,306.812,-109.881,196.931,0.0,0.0,0.0,196.931,0.0,196.931,0.0,0.0,196.931,196.931,0.0,507.707,0.39,0.39,0.39,508.074,0.39,0.39,0.39,
09/30/2015,2901.312,2667.48,216.019,0.0,17.813,-1089.0,1014.726,1014.726,,66.071,66.071,,8.203,1812.312,-1026.5,,280.121,123.081,623.298,785.812,-120.32,129.796,-15.739,15.427,0.312,145.535,152.566,-7.031,,-9.476,665.492,-239.029,426.463,0.0,0.0,0.0,426.463,0.0,426.463,0.0,0.0,426.463,426.463,0.0,508.031,0.84,0.84,0.84,508.427,0.84,0.84,0.84,
12/31/2015,2645.821,2170.183,455.935,0.0,19.703,-1142.875,893.39,893.39,,239.685,239.685,,9.8,1502.946,-1061.936,,296.703,122.237,642.996,441.01,-121.756,130.64,-16.006,15.208,0.798,146.646,153.554,-6.908,,-8.884,319.254,-110.229,209.025,0.0,0.0,0.0,209.025,0.0,209.025,0.0,0.0,209.025,209.025,0.0,508.312,0.41,0.41,0.41,508.738,0.41,0.41,0.41,
03/31/2016,2772.273,2185.119,565.689,0.0,21.465,-1182.214,861.852,861.852,,312.117,312.117,,8.245,1590.059,-1100.189,,320.02,145.323,634.846,489.87,-119.908,133.27,-17.183,13.113,4.07,150.453,156.443,-5.99,,-13.362,369.962,-128.65,241.312,0.0,0.0,0.0,241.312,0.0,241.312,0.0,0.0,241.312,241.312,0.0,508.667,0.47,0.47,0.47,509.15,0.47,0.47,0.47,
06/30/2016,2499.849,2224.142,258.899,0.0,16.808,-954.371,855.968,855.968,,90.071,90.071,,8.332,1545.478,-1113.897,,322.534,138.469,652.894,431.581,-130.389,140.582,-15.714,14.73,0.984,156.296,162.98,-6.684,,-10.193,301.192,-104.397,196.795,0.0,0.0,0.0,196.795,0.0,196.795,0.0,0.0,196.795,196.795,0.0,508.93,0.39,0.39,0.39,509.49,0.39,0.39,0.39,
09/30/2016,3040.147,2799.964,221.956,0.0,18.227,-1113.477,1037.263,1037.263,,67.566,67.566,,8.648,1926.67,-1099.616,,328.503,117.19,653.923,827.054,-130.847,139.741,-18.584,17.199,1.385,158.325,165.857,-7.532,,-8.894,696.207,-238.412,457.795,0.0,0.0,0.0,457.795,0.0,457.795,0.0,0.0,457.795,457.795,0.0,508.941,0.9,0.9,0.9,509.566,0.9,0.9,0.9,
12/31/2016,2794.731,2290.775,484.456,0.0,19.5,-1236.938,962.917,962.917,,263.246,263.246,,10.775,1557.793,-1066.298,,331.943,131.018,603.337,491.495,-154.856,146.407,-8.519,14.958,,154.926,161.72,-6.794,,8.449,336.639,-109.541,227.098,0.0,0.0,0.0,227.098,0.0,227.098,0.0,0.0,227.098,227.098,0.0,507.812,0.445745,0.445745,0.445745,507.812,0.445745,0.445745,0.445745,
03/31/2017,2946.0,2299.0,626.0,0.0,21.0,-1299.0,925.0,925.0,,365.0,365.0,,9.0,1647.0,-1155.0,,365.0,142.0,648.0,492.0,-136.0,144.0,-15.0,14.0,1.0,159.0,166.0,-7.0,,-8.0,356.0,-117.0,239.0,0.0,0.0,0.0,239.0,0.0,239.0,0.0,0.0,239.0,239.0,0.0,508.0,0.47,0.47,0.47,509.0,0.47,0.47,0.47,
06/30/2017,2645.0,2338.0,290.0,0.0,17.0,-1041.0,919.0,919.0,,114.0,114.0,,8.0,1604.0,-1138.0,,366.0,135.0,637.0,466.0,-137.0,138.0,-18.0,16.0,2.0,156.0,164.0,-8.0,,-1.0,329.0,-102.0,227.0,0.0,0.0,0.0,227.0,0.0,227.0,0.0,0.0,227.0,227.0,0.0,509.0,0.45,0.45,0.45,509.0,0.45,0.45,0.45,
09/30/2017,3017.0,2784.0,214.0,0.0,19.0,-1078.0,1006.0,1006.0,,64.0,64.0,,8.0,1939.0,-1115.0,,371.0,134.0,610.0,824.0,-127.0,127.0,-30.0,24.0,6.0,157.0,168.0,-11.0,,0.0,697.0,-205.0,492.0,0.0,0.0,0.0,492.0,0.0,492.0,0.0,0.0,492.0,492.0,0.0,509.0,0.97,0.97,0.97,509.0,0.97,0.97,0.97,
12/31/2017,2796.0,2256.0,520.0,0.0,20.0,-1194.0,906.0,906.0,,279.0,279.0,,9.0,1602.0,-1161.0,,378.0,134.0,649.0,441.0,-134.0,135.0,-21.0,21.0,,156.0,165.0,-9.0,,-1.0,307.0,-118.0,189.0,0.0,0.0,0.0,189.0,0.0,189.0,0.0,0.0,189.0,212.0,23.0,509.0,0.37,0.37,0.416503,509.0,0.37,0.37,0.415187,
03/31/2018,2951.0,2270.0,662.0,0.0,19.0,-1315.0,932.0,932.0,,375.0,375.0,,8.0,1636.0,-1156.0,,383.0,145.0,628.0,480.0,-130.0,136.0,-24.0,23.0,1.0,160.0,171.0,-11.0,,-6.0,350.0,-59.0,291.0,0.0,0.0,0.0,291.0,0.0,291.0,0.0,0.0,291.0,291.0,0.0,509.0,0.57,0.57,0.57,509.0,0.57,0.57,0.57,
06/30/2018,2658.0,2348.0,292.0,0.0,18.0,-1047.0,935.0,935.0,,104.0,104.0,,8.0,1611.0,-1161.0,,377.0,137.0,647.0,450.0,-131.0,135.0,-29.0,26.0,3.0,164.0,175.0,-11.0,,-4.0,319.0,-54.0,265.0,0.0,0.0,0.0,265.0,0.0,265.0,0.0,0.0,265.0,265.0,0.0,510.0,0.52,0.52,0.52,510.0,0.52,0.52,0.52,
09/30/2018,3048.0,2802.0,227.0,0.0,19.0,-1107.0,1040.0,1040.0,,58.0,58.0,,9.0,1941.0,-1245.0,,440.0,135.0,670.0,696.0,-132.0,134.0,-30.0,30.0,0.0,164.0,177.0,-13.0,,-2.0,564.0,-73.0,491.0,0.0,0.0,0.0,491.0,0.0,491.0,0.0,0.0,491.0,491.0,0.0,510.0,0.96,0.96,0.96,511.0,0.96,0.96,0.96,
12/31/2018,2880.0,2300.0,558.0,0.0,22.0,-1262.0,947.0,947.0,,305.0,305.0,,10.0,1618.0,-1279.0,,442.0,139.0,698.0,339.0,-130.0,133.0,-30.0,30.0,,163.0,176.0,-13.0,,-3.0,209.0,6.0,215.0,0.0,0.0,0.0,215.0,0.0,215.0,0.0,0.0,215.0,215.0,0.0,515.0,0.42,0.42,0.42,515.0,0.42,0.42,0.42,
03/31/2019,3141.0,2325.0,794.0,0.0,22.0,-1403.0,914.0,914.0,,479.0,479.0,,10.0,1738.0,-1252.0,,433.0,150.0,669.0,486.0,-146.0,159.0,-20.0,20.0,,179.0,189.0,-10.0,,-13.0,340.0,-25.0,315.0,0.0,0.0,0.0,315.0,0.0,315.0,0.0,0.0,315.0,315.0,0.0,515.0,0.61,0.61,0.61,516.0,0.61,0.61,0.61,
06/30/2019,2577.0,2249.0,308.0,0.0,20.0,-935.0,813.0,813.0,,112.0,112.0,,10.0,1642.0,-1232.0,,439.0,142.0,651.0,410.0,-148.0,159.0,-20.0,20.0,,179.0,189.0,-10.0,,-11.0,262.0,-24.0,238.0,0.0,0.0,0.0,238.0,0.0,238.0,0.0,0.0,238.0,238.0,0.0,516.0,0.46,0.46,0.46,518.0,0.46,0.46,0.46,
09/30/2019,3013.0,2771.0,222.0,0.0,20.0,-1016.0,952.0,952.0,,55.0,55.0,,9.0,1997.0,-1239.0,,447.0,137.0,655.0,758.0,-159.0,177.0,-15.0,15.0,,192.0,199.0,-7.0,,-18.0,599.0,-72.0,527.0,0.0,0.0,0.0,527.0,0.0,527.0,0.0,0.0,527.0,527.0,0.0,519.0,1.02,1.02,1.02,521.0,1.01,1.01,1.01,
12/31/2019,2798.0,2231.0,544.0,0.0,23.0,-1114.0,830.0,830.0,,272.0,272.0,,12.0,1684.0,-1234.0,,446.0,141.0,647.0,450.0,-151.0,163.0,-22.0,22.0,,185.0,195.0,-10.0,,-12.0,299.0,-7.0,292.0,0.0,0.0,0.0,292.0,0.0,292.0,0.0,0.0,292.0,292.0,0.0,525.0,0.56,0.56,0.56,526.0,0.56,0.56,0.56,
03/31/2020,2811.0,2203.0,583.0,0.0,25.0,-1091.0,797.0,797.0,,285.0,285.0,,9.0,1720.0,-1265.0,,463.0,149.0,653.0,455.0,-166.0,166.0,-23.0,23.0,,189.0,199.0,-10.0,,0.0,289.0,6.0,295.0,0.0,0.0,0.0,295.0,0.0,295.0,0.0,0.0,295.0,295.0,0.0,526.0,0.56,0.56,0.56,527.0,0.56,0.56,0.56,
